occ,y2_hhid,qx_type,interview_status,ag_q0b,ag_q0c,ag_q01,ag_q02a,ag_q02b,ag_q03,ag_q11,ag_q12a,ag_q12b,ag_q12_1a,ag_q12_1b,ag_q13,ag_q14a,ag_q14b,ag_q15a,ag_q15b,ag_q16,ag_q17,ag_q18,ag_q19,ag_q20,ag_q21a,ag_q21b,ag_q21_1a,ag_q21_1b,ag_q22,ag_q23a,ag_q23b,ag_q24a,ag_q24b,ag_q25,ag_q26,ag_q27,ag_q31a,ag_q31b,ag_q32a,ag_q32b,ag_q33a,ag_q33b,ag_q34a,ag_q34b,ag_q35a,ag_q35b,ag_q35c,ag_q36a,ag_q36b,ag_q37,ag_q38,ag_q39a,ag_q39b,ag_q40a,ag_q40b,ag_q41a,ag_q41b
7,2591-003,PANEL A,Panel A - 2 Visits,CASSAVA,1,YES,4,PAIL (LARGE),1900,N08,4,PAIL (LARGE),2,,1300,2,,DECEMBER,2012,3,ON FOOT,0,NO,,,,,,,,,,,,,,2,PAIL (LARGE),0,,0,,0,,1,50 KG BAG,4,INSECTS,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2592-001,PANEL B,Panel B - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,0,,0,,0,,20,KILOGRAM,,THEFT,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2593-001,PANEL A,Panel A - 2 Visits,MANGO,1,YES,10,50 KG BAG,1000,N04,10,50 KG BAG,1,,10000,1,,JANUARY,2013,2,,,,,,,1,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
2,2593-001,PANEL A,Panel A - 2 Visits,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
3,2593-001,PANEL A,Panel A - 2 Visits,[CUSTADE APPLE] POZA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
4,2593-001,PANEL A,Panel A - 2 Visits,MEXICAN APPLE [MASUKU],1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2594-001,PANEL B,Panel B - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,50 KG BAG,0,,0,,0,,2,KILOGRAM,,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2594-002,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2595-001,PANEL A,Panel A - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
2,2595-001,PANEL A,Panel A - 2 Visits,GUAVA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2596-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2597-001,PANEL A,Panel A - 2 Visits,MANGO,1,YES,5,50 KG BAG,1200,N01,5,50 KG BAG,1,,1200,1,,NOVEMBER,2012,1,OWN BICYCLE OR OXCART,0,NO,,,,,,,,,,,,,,2,50 KG BAG,0,,0,,0,,1,50 KG BAG,,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2598-001,PANEL B,Panel B - 2 Visits,MANGO,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2599-001,PANEL A,Panel A - 2 Visits,MANGO,1,YES,5,50 KG BAG,5000,N02,5,50 KG BAG,1,2,5000,1,2,JANUARY,2013,1,BUYER PICKED UP THE CROP,0,NO,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
2,2599-001,PANEL A,Panel A - 2 Visits,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
3,2599-001,PANEL A,Panel A - 2 Visits,BANANA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2600-001,PANEL B,Panel B - 2 Visits,MANGO,1,YES,5,50 KG BAG,6000,N06,5,50 KG BAG,1,,6000,1,,JANUARY,2013,1,BUYER PICKED UP THE CROP,0,NO,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
2,2600-001,PANEL B,Panel B - 2 Visits,MASAU,1,YES,6,50 KG BAG,9000,N06,6,50 KG BAG,1,,9000,1,,MARCH,2013,1,BUYER PICKED UP THE CROP,0,NO,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2601-001,PANEL A,Panel A - 2 Visits,MANGO,3,YES,5,50 KG BAG,1200,N05,5,50 KG BAG,1,,1200,1,,DECEMBER,2012,1,ON FOOT,0,NO,,,,,,,,,,,,,,1,50 KG BAG,0,,0,,0,,1,50 KG BAG,,ROTTING,INSECTS,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2602-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2603-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2604-001,PANEL B,Panel B - 2 Visits,MANGO,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50 KG BAG,0,,0,,0,,1,50 KG BAG,,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2604-001,PANEL B,Panel B - 2 Visits,PAWPAW/PAPAYA,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,KILOGRAM,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2604-003,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2605-001,PANEL A,Panel A - 2 Visits,MANGO,1,YES,18,50 KG BAG,18000,N04,18,50 KG BAG,1,2,18000,1,2,FEBRUARY,2013,2,BUYER PICKED UP THE CROP,0,NO,,,,,,,,,,,,,,0,,0,,0,,0,,3,50 KG BAG,,THEFT,,NO,,,,,,DOES NOT USUALLY STORE,
1,2606-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2607-002,PANEL A,Panel A - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2607-002,PANEL A,Panel A - 2 Visits,BANANA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,BUNCH,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2608-002,PANEL B,Panel B - 2 Visits,MANGO,1,YES,10,50 KG BAG,12000,N01,10,50 KG BAG,1,,12000,1,,DECEMBER,2013,5,ON FOOT,0,NO,,,,,,,,,,,,,,25,KILOGRAM,0,,0,,0,,10,KILOGRAM,,ROTTING,,NO,,,,,,TO SELL AT A HIGHER PRICE,FOOD FOR THE HOUSEHOLD
1,2609-002,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2610-001,PANEL B,Panel B - 2 Visits,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,0,,0,,0,,2,KILOGRAM,,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2611-001,PANEL A,Panel A - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,50 KG BAG,0,,0,,0,,1,50 KG BAG,,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2611-001,PANEL A,Panel A - 2 Visits,AVOCADO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,KILOGRAM,0,,0,,0,,10,KILOGRAM,,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
3,2611-001,PANEL A,Panel A - 2 Visits,CASSAVA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2612-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2613-001,PANEL A,Panel A - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2613-001,PANEL A,Panel A - 2 Visits,AVOCADO,1,YES,20,KILOGRAM,2800,N04,20,KILOGRAM,1,,2800,1,2,FEBRUARY,2013,3,ON FOOT,0,NO,,,,,,,,,,,,,,1,KILOGRAM,0,,0,,0,,0,,,,,NO,,,,,,TO SELL AT A HIGHER PRICE,FOOD FOR THE HOUSEHOLD
3,2613-001,PANEL A,Panel A - 2 Visits,CASSAVA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,KILOGRAM,0,,0,,0,,10,KILOGRAM,,THEFT,,NO,,,,,,FOOD FOR THE HOUSEHOLD,TO SELL AT A HIGHER PRICE
1,2614-001,PANEL B,Panel B - 2 Visits,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2614-001,PANEL B,Panel B - 2 Visits,BANANA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,KILOGRAM,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2615-001,PANEL A,Panel A - 2 Visits,MEXICAN APPLE [MASUKU],1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,3,KILOGRAM,,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2615-001,PANEL A,Panel A - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2616-001,PANEL B,Panel B - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50 KG BAG,0,,0,,0,,2,50 KG BAG,,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2616-001,PANEL B,Panel B - 2 Visits,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,KILOGRAM,0,,0,,0,,5,KILOGRAM,,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2616-003,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2618-001,PANEL B,Panel B - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2618-001,PANEL B,Panel B - 2 Visits,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,KILOGRAM,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
3,2618-001,PANEL B,Panel B - 2 Visits,MASAU,1,YES,30,KILOGRAM,4000,N01,30,KILOGRAM,1,,4000,1,,JULY,2013,3,ON FOOT,0,NO,,,,,,,,,,,,,,5,KILOGRAM,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2619-001,PANEL A,Panel A - 2 Visits,CASSAVA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,KILOGRAM,0,,0,,0,,0,,,,,YES,BAGS IN HOUSE,3,50 KG BAG,DID NOTHING,,FOOD FOR THE HOUSEHOLD,
1,2620-001,PANEL B,Panel B - Combined Visit,MANGO,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
2,2620-001,PANEL B,Panel B - Combined Visit,PAWPAW/PAPAYA,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2620-002,PANEL B,Panel B - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,KILOGRAM,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2621-001,PANEL A,Panel A - 2 Visits,MANGO,1,YES,8,50 KG BAG,8500,N02,8,50 KG BAG,1,,8500,1,,JANUARY,2013,2,BUYER PICKED UP THE CROP,0,NO,,,,,,,,,,,,,,1,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
2,2621-001,PANEL A,Panel A - 2 Visits,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
3,2621-001,PANEL A,Panel A - 2 Visits,LEMON,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2622-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2623-001,PANEL A,Panel A - 2 Visits,MANGO,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,KILOGRAM,0,,0,,0,,1,50 KG BAG,,ROTTING,INSECTS,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2624-002,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2625-001,PANEL A,Panel A - 2 Visits,MANGO,1,YES,1,PAIL (LARGE),150,N02,1,50 KG BAG,1,,150,1,,DECEMBER,2012,1,BUYER PICKED UP THE CROP,0,NO,,,,,,,,,,,,,,2,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
2,2625-001,PANEL A,Panel A - 2 Visits,GUAVA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
3,2625-001,PANEL A,Panel A - 2 Visits,PEACH,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PAIL (SMALL),0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2626-001,PANEL B,Panel B - 2 Visits,MANGO,1,YES,6,50 KG BAG,6000,N05,6,50 KG BAG,1,,6000,1,,JANUARY,2013,1,OWN BICYCLE OR OXCART,0,NO,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
2,2626-001,PANEL B,Panel B - 2 Visits,PAWPAW/PAPAYA,1,YES,4,3,2000,N05,4,3,1,,2000,1,,AUGUST,2012,1,OWN BICYCLE OR OXCART,0,NO,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
3,2626-001,PANEL B,Panel B - 2 Visits,[CUSTADE APPLE] POZA,1,YES,3,50 KG BAG,2800,N05,3,50 KG BAG,1,,2800,1,,NOVEMBER,2012,1,OWN BICYCLE OR OXCART,0,NO,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2626-006,PANEL B,Panel B - Combined Visit,GUAVA,1,YES,1,50 KG BAG,6000,N03,1,50 KG BAG,2,,600,2,,MAY,2013,2,ON FOOT,0,NO,,,,,,,,,,,,,,1,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
2,2626-006,PANEL B,Panel B - Combined Visit,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50 KG BAG,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2627-001,PANEL A,Panel A - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (LARGE),0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
2,2627-001,PANEL A,Panel A - 2 Visits,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,PIECE,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
3,2627-001,PANEL A,Panel A - 2 Visits,OTHER (SPECIFY),1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PAIL (LARGE),0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
4,2627-001,PANEL A,Panel A - 2 Visits,AVOCADO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (SMALL),0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
5,2627-001,PANEL A,Panel A - 2 Visits,BANANA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
6,2627-001,PANEL A,Panel A - 2 Visits,GUAVA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (SMALL),0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
7,2627-001,PANEL A,Panel A - 2 Visits,CASSAVA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2628-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2629-002,PANEL A,Panel A - 2 Visits,PAWPAW/PAPAYA,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,PIECE,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
2,2629-002,PANEL A,Panel A - 2 Visits,OTHER (SPECIFY),2,YES,4,50 KG BAG,2400,N05,4,50 KG BAG,2,,2400,1,,DECEMBER,2012,2,BUYER PICKED UP THE CROP,0,NO,,,,,,,,,,,,,,10,PIECE,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
3,2629-002,PANEL A,Panel A - 2 Visits,MANGO,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (SMALL),0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
4,2629-002,PANEL A,Panel A - 2 Visits,CASSAVA,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2630-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2631-001,PANEL A,Panel A - 2 Visits,MEXICAN APPLE [MASUKU],1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (LARGE),0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2631-001,PANEL A,Panel A - 2 Visits,PEACH,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,2,PAIL (LARGE),0,THEFT,,NO,,,,,,FOOD FOR THE HOUSEHOLD,TO SELL AT A HIGHER PRICE
3,2631-001,PANEL A,Panel A - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2632-001,PANEL B,Panel B - 2 Visits,PAWPAW/PAPAYA,1,YES,6,50 KG BAG,4000,N04,6,50 KG BAG,1,2,4000,1,2,AUGUST,2013,1,BUYER PICKED UP THE CROP,0,NO,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2633-001,PANEL A,Panel A - 2 Visits,PEACH,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,OTHER (SPECIFY),0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2634-001,PANEL B,Panel B - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,0,,0,,0,,10,KILOGRAM,,THEFT,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2634-001,PANEL B,Panel B - 2 Visits,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,KILOGRAM,0,,0,,0,,2,KILOGRAM,,INSECTS,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2635-001,PANEL A,Panel A - 2 Visits,MEXICAN APPLE [MASUKU],2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PAIL (SMALL),0,,0,,0,,1,PAIL (LARGE),0,THEFT,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2635-001,PANEL A,Panel A - 2 Visits,MANGO,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2635-003,PANEL A,Panel A - 2 Visits,PEACH,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (SMALL),0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2635-003,PANEL A,Panel A - 2 Visits,PAWPAW/PAPAYA,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,PIECE,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
3,2635-003,PANEL A,Panel A - 2 Visits,BANANA,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,TO SELL AT A HIGHER PRICE
4,2635-003,PANEL A,Panel A - 2 Visits,MANGO,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (LARGE),0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2636-001,PANEL B,Panel B - 2 Visits,MANGO,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50 KG BAG,0,,0,,0,,1,50 KG BAG,,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2637-001,PANEL A,Panel A - 2 Visits,MANGO,1,YES,.5,OTHER (SPECIFY),4000,N05,1,OTHER (SPECIFY),3,,4000,1,,DECEMBER,2013,3,BUYER PICKED UP THE CROP,0,NO,,,,,,,,,,,,,,2,OTHER (SPECIFY),0,,0,,0,,1,PAIL (LARGE),15,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,TO SELL AT A HIGHER PRICE
2,2637-001,PANEL A,Panel A - 2 Visits,LEMON,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,OTHER (SPECIFY),0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
3,2637-001,PANEL A,Panel A - 2 Visits,NAARTJE (TANGERINE),1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,OTHER (SPECIFY),0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
4,2637-001,PANEL A,Panel A - 2 Visits,MEXICAN APPLE [MASUKU],1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,0,,0,,0,,.5,50 KG BAG,10,ROTTING,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
5,2637-001,PANEL A,Panel A - 2 Visits,BANANA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,BUNCH,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
6,2637-001,PANEL A,Panel A - 2 Visits,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,PIECE,0,,0,,0,,20,PIECE,25,ROTTING,,YES,HEAPED IN HOUSE,5,PIECE,DID NOTHING,,FOOD FOR THE HOUSEHOLD,
1,2638-001,PANEL B,Panel B - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,6,50 KG BAG,,,,NO,,,,,,DOES NOT USUALLY STORE,
1,2639-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2640-001,PANEL B,Panel B - 2 Visits,MANGO,4,YES,4,50 KG BAG,8000,N04,4,50 KG BAG,1,,8000,1,,JANUARY,2013,1,BUYER PICKED UP THE CROP,0,NO,,,,,,,,,,,,,,0,,0,,0,,0,,2,50 KG BAG,,THEFT,,NO,,,,,,DOES NOT USUALLY STORE,
1,2641-001,PANEL A,Panel A - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2641-001,PANEL A,Panel A - 2 Visits,ORANGE,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
3,2641-001,PANEL A,Panel A - 2 Visits,AVOCADO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,,,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
1,2641-003,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2642-002,PANEL B,Panel B - 2 Visits,MANGO,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,KILOGRAM,0,,0,,0,,10,KILOGRAM,,FLOOD,,NO,,,,,,FOOD FOR THE HOUSEHOLD,
2,2642-002,PANEL B,Panel B - 2 Visits,PAWPAW/PAPAYA,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,KILOGRAM,0,,0,,0,,7,KILOGRAM,,FLOOD,THEFT,NO,,,,,,FOOD FOR THE HOUSEHOLD,
