HHID,case_id,qx_type,visit,ea_id,ag_g0a,ag_g0b,ag_g0d,ag_g0d_os,ag_g01,ag_g02,ag_g03,ag_g04a,ag_g04b,ag_g04b_os,ag_g05a,ag_g05b,ag_g07,ag_g08a,ag_g08b,ag_g08b_os,ag_g08c,ag_g09a,ag_g09b,ag_g09b_os,ag_g09c,ag_g10,ag_g11a,ag_g11a_os,ag_g11b,ag_g11b_os,ag_g12a,ag_g12b,ag_g13a,ag_g13b,ag_g13b_os,ag_g13c
2392,307043130008,Panel B,2,30704313,Yes,R1,NKHWANI,,Pure stand,,,4,Kilogram,,November,2009,Yes,,,,,2,50 kg Bag,,S: Shelled,YES,Drought,,,,February,May,4,BASKET (DENGU),,NOT APPLICABLE
2392,307043130008,Panel B,2,30704313,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,1,Kilogram,,November,2009,Yes,,,,,4,Basket (Dengu),,Not Applicable,YES,Drought,,,,September,September,25,KILOGRAM,,S: SHELLED
2392,307043130008,Panel B,2,30704313,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,5,Kilogram,,November,2009,Yes,,,,,3,50 kg Bag,,S: Shelled,YES,Drought,,,,April,May,7,50 KG BAG,,S: SHELLED
2392,307043130008,Panel B,2,30704313,Yes,R2,MAIZE HYBRID,,Mixed stand,Yes,,10,Kilogram,,December,2009,Yes,,,,,8,50 kg Bag,,S: Shelled,YES,Drought,,,,April,May,3,50 KG BAG,,S: SHELLED
2392,307043130008,Panel B,2,30704313,Yes,R2,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,5,Kilogram,,December,2009,No,3,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,September,September,25,KILOGRAM,,S: SHELLED
2398,307043130021,Panel B,2,30704313,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,2,Kilogram,,December,2009,No,2,50 kg Bag,,U: Unshelled,0,,,,YES,Drought,,,,April,April,8,50 KG BAG,,S: SHELLED
2398,307043130021,Panel B,2,30704313,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,15,Kilogram,,December,2009,Yes,,,,,10,50 kg Bag,,S: Shelled,YES,Drought,,,,August,September,2,50 KG BAG,,S: SHELLED
2404,307043130034,Panel B,2,30704313,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,5,Kilogram,,December,2009,Yes,,,,,2,50 kg Bag,,S: Shelled,YES,Drought,,,,September,September,3,50 KG BAG,,S: SHELLED
2404,307043130034,Panel B,2,30704313,Yes,R3,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,5,Kilogram,,December,2009,No,1,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,September,September,25,KILOGRAM,,S: SHELLED
2404,307043130034,Panel B,2,30704313,Yes,R2,MAIZE LOCAL,,Mixed stand,Yes,,2,Kilogram,,November,2009,No,25,Kilogram,,S: Shelled,0,,,,YES,Drought,,,,April,April,5,50 KG BAG,,S: SHELLED
2404,307043130034,Panel B,2,30704313,Yes,R2,SORGHUM.,,Mixed stand,Yes,,2,Kilogram,,December,2009,No,40,Kilogram,,Not Applicable,0,,,,YES,Drought,,,,May,May,1,50 KG BAG,,NOT APPLICABLE
2404,307043130034,Panel B,2,30704313,Yes,R4,SORGHUM.,,Mixed stand,Yes,,10,Kilogram,,December,2009,Yes,,,,,5,50 kg Bag,,S: Shelled,YES,Drought,,,,September,September,1,50 KG BAG,,NOT APPLICABLE
2404,307043130034,Panel B,2,30704313,Yes,R3,SORGHUM.,,Mixed stand,Yes,,15,Kilogram,,December,2009,Yes,,,,,4,50 kg Bag,,S: Shelled,YES,Drought,,,,May,May,1,50 KG BAG,,NOT APPLICABLE
2404,307043130034,Panel B,2,30704313,Yes,R1,SORGHUM.,,Mixed stand,Yes,,3,Kilogram,,December,2009,No,50,Kilogram,,S: Shelled,0,,,,YES,Drought,,,,May,May,2,50 KG BAG,,NOT APPLICABLE
2404,307043130034,Panel B,2,30704313,Yes,R2,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,5,Kilogram,,January,2009,Yes,,,,,3,50 kg Bag,,S: Shelled,YES,Drought,,,,September,September,1,50 KG BAG,,S: SHELLED
2404,307043130034,Panel B,2,30704313,Yes,R4,MAIZE LOCAL,,Mixed stand,No,1/4,1,Kilogram,,December,2009,Yes,,,,,0,,,,YES,Drought,,,,April,April,3,50 KG BAG,,S: SHELLED
2404,307043130034,Panel B,2,30704313,Yes,R4,PIGEONPEA(NANDOLO,,Mixed stand,No,1/4,2,Kilogram,,December,2009,Yes,,,,,1,50 kg Bag,,U: Unshelled,YES,Drought,,,,September,September,2,50 KG BAG,,S: SHELLED
2404,307043130034,Panel B,2,30704313,Yes,R3,MAIZE LOCAL,,Pure stand,,,10,Kilogram,,December,2009,No,4,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,April,April,6,50 KG BAG,,S: SHELLED
2404,307043130034,Panel B,2,30704313,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,10,Kilogram,,December,2009,Yes,,,,,3,50 kg Bag,,S: Shelled,YES,Drought,,,,April,April,15,50 KG BAG,,S: SHELLED
2402,307043130048,Panel B,2,30704313,Yes,R2,MAIZE HYBRID,,Mixed stand,No,1/2,2,Kilogram,,December,2009,Yes,,,,,1,50 kg Bag,,U: Unshelled,YES,Drought,,,,April,April,2,50 KG BAG,,S: SHELLED
2402,307043130048,Panel B,2,30704313,Yes,R1,SORGHUM.,,Mixed stand,No,Less than 1/4,1,Kilogram,,December,2009,No,1,50 kg Bag,,Not Applicable,0,,,,YES,Drought,,,,July,August,2,50 KG BAG,,NOT APPLICABLE
2402,307043130048,Panel B,2,30704313,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,No,1/2,2,Kilogram,,December,2009,No,3,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,April,April,25,50 KG BAG,,S: SHELLED
2402,307043130048,Panel B,2,30704313,Yes,R3,SORGHUM.,,Mixed stand,No,1/2,2,Kilogram,,December,2009,No,2,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,June,June,25,KILOGRAM,,NOT APPLICABLE
2402,307043130048,Panel B,2,30704313,Yes,R3,MAIZE HYBRID,,Mixed stand,No,Less than 1/4,1,Kilogram,,December,2009,No,25,50 kg Bag,,Not Applicable,0,,,,YES,Drought,,,,April,April,2,50 KG BAG,,S: SHELLED
2402,307043130048,Panel B,2,30704313,Yes,R4,MAIZE HYBRID,,Mixed stand,Yes,,5,Kilogram,,December,2009,Yes,,,,,3,50 kg Bag,,S: Shelled,YES,Drought,,,,April,April,1,50 KG BAG,,S: SHELLED
2402,307043130048,Panel B,2,30704313,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,10,Kilogram,,December,2009,Yes,,,,,7,50 kg Bag,,S: Shelled,YES,Drought,,,,June,June,1,50 KG BAG,,S: SHELLED
2402,307043130048,Panel B,2,30704313,Yes,R2,SORGHUM.,,Mixed stand,No,Less than 1/4,1,Kilogram,,December,2009,Yes,,,,,25,50 kg Bag,,U: Unshelled,YES,Drought,,,,June,June,25,KILOGRAM,,NOT APPLICABLE
2406,307043130061,Panel B,2,30704313,Yes,R1,MAIZE HYBRID,,Mixed stand,No,1/2,1,Kilogram,,December,2009,No,2.5,Kilogram,,S: Shelled,0,,,,NO,,,,,April,May,10,50 KG BAG,,S: SHELLED
2406,307043130061,Panel B,2,30704313,Yes,R1,GROUNDNUT MANIPINTA,,Mixed stand,No,1/4,1,Kilogram,,December,2009,No,25,Kilogram,,Not Applicable,0,,,,NO,,,,,May,June,25,50 KG BAG,,S: SHELLED
2406,307043130061,Panel B,2,30704313,Yes,R1,NKHWANI,,Mixed stand,No,1/4,1,Kilogram,,December,2009,Yes,,,,,25,Kilogram,,U: Unshelled,NO,,,,,February,June,3,BASKET (DENGU),,NOT APPLICABLE
2394,307043130074,Panel B,2,30704313,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,5,Kilogram,,December,2009,Yes,,,,,4,50 kg Bag,,S: Shelled,NO,,,,,April,May,18,50 KG BAG,,S: SHELLED
2384,307043130087,Panel B,2,30704313,Yes,R1,MAIZE HYBRID,,Mixed stand,No,1/4,1,Kilogram,,December,2009,Yes,,,,,25,Kilogram,,U: Unshelled,NO,,,,,April,April,2,50 KG BAG,,S: SHELLED
2382,307043130100,Panel B,2,30704313,Yes,R2,NKHWANI,,Mixed stand,Yes,,10,Kilogram,,December,2009,Yes,,,,,5,50 kg Bag,,S: Shelled,NO,,,,,February,April,1,BASKET (DENGU),,NOT APPLICABLE
2382,307043130100,Panel B,2,30704313,Yes,R1,NKHWANI,,Mixed stand,No,1/2,1,Kilogram,,December,2009,No,25,Kilogram,,S: Shelled,0,,,,NO,,,,,February,April,1,BASKET (DENGU),,NOT APPLICABLE
2382,307043130100,Panel B,2,30704313,Yes,R1,MAIZE HYBRID,,Mixed stand,No,1/4,1,Kilogram,,December,2009,No,25,Kilogram,,Not Applicable,0,,,,NO,,,,,April,May,7,50 KG BAG,,S: SHELLED
2382,307043130100,Panel B,2,30704313,Yes,R2,MAIZE HYBRID,,Mixed stand,No,1/2,1,Kilogram,,December,2009,No,1,50 kg Bag,,S: Shelled,0,,,,NO,,,,,April,April,3,50 KG BAG,,S: SHELLED
2408,307043130153,Panel B,2,30704313,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,3,Kilogram,,November,2009,Yes,,,,,1,50 kg Bag,,S: Shelled,YES,Drought,,,,April,April,2,50 KG BAG,,S: SHELLED
2378,307043130166,Panel B,2,30704313,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,2,Kilogram,,November,2009,No,1,50 kg Bag,,S: Shelled,0,,,,YES,Rains,,,,August,September,4,50 KG BAG,,S: SHELLED
2378,307043130166,Panel B,2,30704313,Yes,R2,GROUNDNUT CG7,,Pure stand,,,20,Kilogram,,December,2009,Yes,,,,,8,50 kg Bag,,S: Shelled,YES,Rains,,,,May,May,3,50 KG BAG,,U: UNSHELLED
2378,307043130166,Panel B,2,30704313,Yes,R2,MAIZE HYBRID,,Pure stand,,,10,Kilogram,,December,2009,No,20,Kilogram,,S: Shelled,0,,,,YES,Rains,,,,April,April,3,50 KG BAG,,S: SHELLED
2378,307043130166,Panel B,2,30704313,Yes,R1,MAIZE HYBRID,,Pure stand,,,2,Kilogram,,November,2009,Yes,,,,,25,Kilogram,,S: Shelled,YES,Rains,,,,April,April,15,50 KG BAG,,S: SHELLED
2390,307043130192,Panel B,2,30704313,Yes,R1,MAIZE HYBRID,,Pure stand,,,5,Kilogram,,December,2009,Yes,,,,,3,50 kg Bag,,S: Shelled,YES,Rains,,,,April,April,3,50 KG BAG,,S: SHELLED
2390,307043130192,Panel B,2,30704313,Yes,R2,SORGHUM.,,Mixed stand,Yes,,5,Kilogram,,December,2009,Yes,,,,,2,50 kg Bag,,S: Shelled,YES,Rains,,,,May,May,1,PAIL (SMALL),,NOT APPLICABLE
2390,307043130192,Panel B,2,30704313,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,10,Kilogram,,December,2009,Yes,,,,,8,50 kg Bag,,S: Shelled,YES,Rains,,,,August,September,1,50 KG BAG,,S: SHELLED
2390,307043130192,Panel B,2,30704313,Yes,R2,MAIZE HYBRID,,Mixed stand,Yes,,2,Kilogram,,December,2009,No,20,50 kg Bag,,S: Shelled,0,,,,YES,Rains,,,,April,April,2,50 KG BAG,,S: SHELLED
2388,307043130205,Panel B,2,30704313,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,1,Kilogram,,December,2009,No,15,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,September,September,25,KILOGRAM,,S: SHELLED
2388,307043130205,Panel B,2,30704313,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,3,50 kg Bag,,S: Shelled,YES,Drought,,,,April,April,3,50 KG BAG,,S: SHELLED
2396,307043130232,Panel B,2,30704313,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,5,Kilogram,,November,2009,Yes,,,,,25,Kilogram,,S: Shelled,YES,Rains,,,,September,September,1,50 KG BAG,,S: SHELLED
2396,307043130232,Panel B,2,30704313,Yes,R2,GROUNDNUT CG7,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,2,50 kg Bag,,S: Shelled,YES,Rains,,,,May,May,1,50 KG BAG,,S: SHELLED
2396,307043130232,Panel B,2,30704313,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,5,Kilogram,,November,2009,No,2,50 kg Bag,,S: Shelled,0,,,,YES,Rains,,,,April,April,4,50 KG BAG,,S: SHELLED
2386,307043130245,Panel B,2,30704313,Yes,R1,GROUNDNUT MANIPINTA,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,2,50 kg Bag,,S: Shelled,NO,,,,,June,June,1,50 KG BAG,,U: UNSHELLED
2386,307043130245,Panel B,2,30704313,Yes,R3,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,3,Kilogram,,November,2009,Yes,,,,,20,Kilogram,,S: Shelled,NO,,,,,August,August,1,50 KG BAG,,S: SHELLED
2386,307043130245,Panel B,2,30704313,Yes,R4,GROUNDNUT MANIPINTA,,Mixed stand,No,3/4,2,Kilogram,,November,2009,No,25,Kilogram,,S: Shelled,0,,,,NO,,,,,June,June,25,KILOGRAM,,U: UNSHELLED
2386,307043130245,Panel B,2,30704313,Yes,R2,SORGHUM.,,Mixed stand,No,1/2,1,Gram,,November,2009,No,1,50 kg Bag,,S: Shelled,0,,,,NO,,,,,July,July,25,KILOGRAM,,NOT APPLICABLE
2386,307043130245,Panel B,2,30704313,Yes,R4,SORGHUM.,,Mixed stand,Yes,,5,Kilogram,,November,2009,Yes,,,,,15,50 kg Bag,,S: Shelled,NO,,,,,July,July,5,KILOGRAM,,NOT APPLICABLE
2386,307043130245,Panel B,2,30704313,Yes,R5,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,5,Kilogram,,November,2009,No,2,50 kg Bag,,S: Shelled,0,,,,NO,,,,,August,August,20,KILOGRAM,,S: SHELLED
2386,307043130245,Panel B,2,30704313,Yes,R1,GROUND BEAN(NZAMA,,Mixed stand,Yes,,10,Kilogram,,December,2009,Yes,,,,,10,50 kg Bag,,U: Unshelled,NO,,,,,May,May,5,KILOGRAM,,U: UNSHELLED
2386,307043130245,Panel B,2,30704313,Yes,R2,GROUND BEAN(NZAMA,,Mixed stand,Yes,,1,Kilogram,,December,2009,No,30,Kilogram,,S: Shelled,0,,,,NO,,,,,May,May,25,KILOGRAM,,U: UNSHELLED
2386,307043130245,Panel B,2,30704313,Yes,R4,MAIZE LOCAL,,Mixed stand,Yes,,5,Kilogram,,November,2009,No,1,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,April,April,4,50 KG BAG,,S: SHELLED
2386,307043130245,Panel B,2,30704313,Yes,R1,SORGHUM.,,Mixed stand,Yes,,5,Kilogram,,November,2009,No,2,50 kg Bag,,S: Shelled,0,,,,NO,,,,,July,July,3,KILOGRAM,,NOT APPLICABLE
2386,307043130245,Panel B,2,30704313,Yes,R3,MAIZE LOCAL,,Mixed stand,Yes,,2,Kilogram,,December,2009,No,40,Kilogram,,S: Shelled,0,,,,NO,,,,,April,April,3,50 KG BAG,,S: SHELLED
2386,307043130245,Panel B,2,30704313,Yes,R2,GROUNDNUT MANIPINTA,,Mixed stand,Yes,,15,Kilogram,,December,2009,Yes,,,,,13,50 kg Bag,,S: Shelled,NO,,,,,June,June,1,50 KG BAG,,U: UNSHELLED
2386,307043130245,Panel B,2,30704313,Yes,R3,SORGHUM.,,Mixed stand,No,3/4,1,Kilogram,,November,2009,No,25,Kilogram,,S: Shelled,0,,,,NO,,,,,July,July,2,KILOGRAM,,NOT APPLICABLE
2386,307043130245,Panel B,2,30704313,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,5,Kilogram,,November,2009,No,2,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,April,April,5,50 KG BAG,,S: SHELLED
2386,307043130245,Panel B,2,30704313,Yes,R3,GROUNDNUT MANIPINTA,,Mixed stand,Yes,,5,Kilogram,,November,2009,Yes,,,,,1,50 kg Bag,,S: Shelled,NO,,,,,June,June,25,KILOGRAM,,U: UNSHELLED
2386,307043130245,Panel B,2,30704313,Yes,R2,PIGEONPEA(NANDOLO,,Mixed stand,No,1/2,1,Gram,,November,2009,No,1,50 kg Bag,,S: Shelled,0,,,,NO,,,,,August,August,25,KILOGRAM,,S: SHELLED
2386,307043130245,Panel B,2,30704313,Yes,R5,MAIZE LOCAL,,Mixed stand,Yes,,15,Kilogram,,November,2009,Yes,,,,,15,50 kg Bag,,S: Shelled,YES,Drought,,,,April,April,5,50 KG BAG,,S: SHELLED
2386,307043130245,Panel B,2,30704313,Yes,R2,MAIZE LOCAL,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,1,50 kg Bag,,S: Shelled,YES,Drought,,,,April,April,7,50 KG BAG,,S: SHELLED
2386,307043130245,Panel B,2,30704313,Yes,R1,PIGEONPEA(NANDOLO,,Pure stand,,,5,Kilogram,,November,2009,Yes,,,,,2,50 kg Bag,,S: Shelled,NO,,,,,August,August,1,BASKET (DENGU),,S: SHELLED
2386,307043130245,Panel B,2,30704313,Yes,R4,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,5,Kilogram,,November,2009,Yes,,,,,5,50 kg Bag,,S: Shelled,NO,,,,,August,August,5,KILOGRAM,,S: SHELLED
2380,307043130258,Panel B,2,30704313,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,1,Kilogram,,November,2009,Yes,,,,,5,Kilogram,,S: Shelled,NO,,,,,August,August,25,KILOGRAM,,S: SHELLED
2380,307043130258,Panel B,2,30704313,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,24,50 kg Bag,,S: Shelled,YES,Drought,,,,April,April,1,50 KG BAG,,S: SHELLED
2400,307043130271,Panel B,2,30704313,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,5,Kilogram,,November,2009,No,4,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,April,April,25,KILOGRAM,,S: SHELLED
2521,307053910088,Panel A,2,30705391,Yes,R1,GROUNDNUT CHALIMBANA,,Mixed stand,Yes,,4,Kilogram,,December,2009,No,1,90 kg Bag,,Not Applicable,0,,,,YES,Drought,,,,May,May,10,KILOGRAM,,S: SHELLED
2521,307053910088,Panel A,2,30705391,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,10,Kilogram,,December,2009,Yes,,,,,13,50 kg Bag,,S: Shelled,YES,Drought,,,,May,May,4,50 KG BAG,,S: SHELLED
2521,307053910088,Panel A,2,30705391,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,2,Kilogram,,November,2009,Yes,,,,,25,Kilogram,,Not Applicable,YES,Drought,,,,September,September,25,KILOGRAM,,S: SHELLED
2521,307053910088,Panel A,2,30705391,Yes,R1,SORGHUM.,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,8,50 kg Bag,,S: Shelled,YES,Drought,,,,May,May,1,50 KG BAG,,NOT APPLICABLE
2525,307053910119,Panel A,2,30705391,Yes,R2,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,20,Kilogram,,December,2009,Yes,,,,,8,50 kg Bag,,S: Shelled,YES,Drought,,,,September,September,1,50 KG BAG,,S: SHELLED
2525,307053910119,Panel A,2,30705391,Yes,R2,MAIZE HYBRID,,Mixed stand,No,3/4,1,Kilogram,,December,2009,Yes,,,,,1,Basket (Dengu),,Not Applicable,YES,Drought,,,,April,May,5,50 KG BAG,,S: SHELLED
2525,307053910119,Panel A,2,30705391,Yes,R1,MAIZE LOCAL,,Pure stand,,,10,Kilogram,,December,2009,Yes,,,,,2,50 kg Bag,,S: Shelled,YES,Drought,,,,May,June,5,50 KG BAG,,S: SHELLED
2525,307053910119,Panel A,2,30705391,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,8,Kilogram,,December,2009,Yes,,,,,1,50 kg Bag,,S: Shelled,YES,Drought,,,,September,September,1,50 KG BAG,,S: SHELLED
2503,307053910324,Panel A,2,30705391,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,10,Kilogram,,December,2009,Yes,,,,,10,50 kg Bag,,S: Shelled,YES,Drought,,,,May,May,9,50 KG BAG,,S: SHELLED
2503,307053910324,Panel A,2,30705391,Yes,R1,GROUNDNUT CHALIMBANA,,Mixed stand,Yes,,1,Kilogram,,November,2009,Yes,,,,,7,Basket (Dengu),,Not Applicable,YES,Drought,,,,May,May,10,50 KG BAG,,S: SHELLED
2503,307053910324,Panel A,2,30705391,Yes,R1,BEANS,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,12,50 kg Bag,,S: Shelled,YES,Drought,,,,May,May,3,50 KG BAG,,S: SHELLED
2438,307066190007,Panel B,2,30706619,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,12,50 kg Bag,,S: Shelled,YES,Drought,,,,September,September,25,KILOGRAM,,S: SHELLED
2438,307066190007,Panel B,2,30706619,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,1,Kilogram,,November,2009,Yes,,,,,5,Kilogram,,S: Shelled,YES,Drought,,,,April,April,8,50 KG BAG,,S: SHELLED
2438,307066190007,Panel B,2,30706619,Yes,R2,MAIZE HYBRID,,Mixed stand,Yes,,5,Kilogram,,November,2009,No,4,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,April,April,3,50 KG BAG,,S: SHELLED
2420,307066190016,Panel B,2,30706619,Yes,R2,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,3,Kilogram,,November,2009,No,4,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,September,September,25,KILOGRAM,,S: SHELLED
2420,307066190016,Panel B,2,30706619,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,4,Kilogram,,November,2009,Yes,,,,,1,50 kg Bag,,S: Shelled,YES,Drought,,,,April,April,8,50 KG BAG,,S: SHELLED
2420,307066190016,Panel B,2,30706619,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,3,Kilogram,,November,2009,No,6,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,September,September,20,KILOGRAM,,S: SHELLED
2420,307066190016,Panel B,2,30706619,Yes,R2,MAIZE LOCAL,,Mixed stand,Yes,,4,Kilogram,,November,2009,Yes,,,,,5,50 kg Bag,,S: Shelled,YES,Drought,,,,April,April,2,50 KG BAG,,S: SHELLED
2430,307066190033,Panel B,2,30706619,Yes,R2,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,1,Kilogram,,November,2009,Yes,,,,,2,Basket (Dengu),,Not Applicable,YES,Drought,,,,September,September,1,50 KG BAG,,S: SHELLED
2430,307066190033,Panel B,2,30706619,Yes,R3,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,2,Kilogram,,November,2009,Yes,,,,,10,50 kg Bag,,S: Shelled,YES,Drought,,,,September,September,1,50 KG BAG,,S: SHELLED
2430,307066190033,Panel B,2,30706619,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,5,Kilogram,,November,2009,Yes,,,,,3,50 kg Bag,,S: Shelled,YES,Drought,,,,September,September,1,50 KG BAG,,S: SHELLED
2430,307066190033,Panel B,2,30706619,Yes,R1,GROUNDNUT CHALIMBANA,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,8,50 kg Bag,,S: Shelled,YES,Drought,,,,May,May,25,KILOGRAM,,S: SHELLED
2430,307066190033,Panel B,2,30706619,Yes,R3,MAIZE HYBRID,,Mixed stand,Yes,,15,Kilogram,,November,2009,Yes,,,,,2.5,50 kg Bag,,S: Shelled,YES,Drought,,,,May,May,2,50 KG BAG,,S: SHELLED
2430,307066190033,Panel B,2,30706619,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,25,Kilogram,,November,2009,No,3,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,May,May,3,50 KG BAG,,S: SHELLED
2430,307066190033,Panel B,2,30706619,Yes,R2,MAIZE HYBRID,,Mixed stand,Yes,,2,Kilogram,,November,2009,No,1,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,May,May,2,50 KG BAG,,S: SHELLED
2436,307066190042,Panel B,2,30706619,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,1,Kilogram,,November,2009,Yes,,,,,3,Basket (Dengu),,Not Applicable,YES,Drought,,,,April,April,10,50 KG BAG,,S: SHELLED
2424,307066190051,Panel B,2,30706619,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,5,Kilogram,,November,2009,No,3,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,March,March,2,50 KG BAG,,S: SHELLED
2418,307066190059,Panel B,2,30706619,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,2,Kilogram,,December,2009,Yes,,,,,20,Kilogram,,Not Applicable,YES,Drought,,,,March,March,1,50 KG BAG,,S: SHELLED
2418,307066190059,Panel B,2,30706619,Yes,R1,BEANS,,Mixed stand,Yes,,5,Kilogram,,November,209,Yes,,,,,2,50 kg Bag,,S: Shelled,YES,Drought,,,,,,0,,,
2418,307066190059,Panel B,2,30706619,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,2,Kilogram,,November,2009,No,2,50 kg Bag,,S: Shelled,0,,,,NO,,,,,August,August,1,50 KG BAG,,S: SHELLED
2422,307066190068,Panel B,2,30706619,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,10,50 kg Bag,,S: Shelled,YES,Drought,,,,September,September,45,KILOGRAM,,S: SHELLED
2422,307066190068,Panel B,2,30706619,Yes,R1,GROUNDNUT CHALIMBANA,,Mixed stand,Yes,,3,Kilogram,,November,2009,Yes,,,,,2,Basket (Dengu),,Not Applicable,YES,Drought,,,,May,May,25,KILOGRAM,,S: SHELLED
2422,307066190068,Panel B,2,30706619,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,1,Kilogram,,November,2009,Yes,,,,,3,Basket (Dengu),,Not Applicable,YES,Drought,,,,April,April,13,50 KG BAG,,S: SHELLED
2434,307066190077,Panel B,2,30706619,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,5,Kilogram,,November,2009,Yes,,,,,5,50 kg Bag,,S: Shelled,YES,Drought,,,,March,March,20,KILOGRAM,,S: SHELLED
2434,307066190077,Panel B,2,30706619,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,2,Kilogram,,November,2009,No,3,50 kg Bag,,S: Shelled,0,,,,NO,,,,,August,August,15,KILOGRAM,,S: SHELLED
2412,307066190085,Panel B,2,30706619,Yes,R1,PIGEONPEA(NANDOLO,,Pure stand,,,2,Kilogram,,November,2009,No,1,Pail (large),,S: Shelled,0,,,,NO,,,,,August,August,1,50 KG BAG,,S: SHELLED
2412,307066190085,Panel B,2,30706619,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,1,Kilogram,,November,2009,Yes,,,,,2,Basket (Dengu),,Not Applicable,YES,Drought,,,,March,March,1,50 KG BAG,,S: SHELLED
2440,307066190094,Panel B,2,30706619,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,15,Kilogram,,December,2009,No,8,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,September,September,1,50 KG BAG,,S: SHELLED
