HHID,case_id,qx_type,visit,ea_id,ag_r00,ag_r0a,ag_r0a_os,ag_r01,ag_r02,ag_r03,ag_r04,ag_r05a,ag_r05b,ag_r06a,ag_r06b,ag_r07,ag_r08,ag_r09,ag_r10,ag_r11,ag_r12a,ag_r12b,ag_r13,ag_r14,ag_r15,ag_r16,ag_r17,ag_r18a,ag_r18b,ag_r19,ag_r22,ag_r23a,ag_r23b,ag_r23c,ag_r23d,ag_r24,ag_r25a,ag_r25b,ag_r26a,ag_r26b,ag_r26c
2946,314386900157,Panel B,1,31438690,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,314386900157,Panel B,1,31438690,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,314386900157,Panel B,1,31438690,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,314386900157,Panel B,1,31438690,Yes,Local-hen,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,314386900157,Panel B,1,31438690,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,314386900157,Panel B,1,31438690,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,314386900157,Panel B,1,31438690,Yes,Goat,,Yes,1,0,4000,2,1,1,2,8,2,0,0,,,,0,0,0,7,24500,N02,,0,No,,,,,0,,,,,
2946,314386900157,Panel B,1,31438690,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,314386900157,Panel B,1,31438690,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,314386900188,Panel B,1,31438690,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,314386900204,Panel B,1,31438690,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,314386900220,Panel B,1,31438690,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,314386900236,Panel B,1,31438690,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,314386900268,Panel B,1,31438690,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Local-hen,,Yes,15,,500,1,,2,,30,26,0,1,700,N03,,0,0,14,10,3000,N03,,15,Yes,Mange,18,,,0,,,,,
2916,314386900300,Panel B,1,31438690,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,314391020004,Panel B,1,31439102,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,314391020014,Panel B,1,31439102,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Local-hen,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Chicken-broiler,,Yes,160,,950,1,,1,,,0,0,532,53200,N01,,0,5,0,500,425000,N03,,3,Yes,Mange,32,,,160,N02,,ASF,,
2962,314391020024,Panel B,1,31439102,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,1,31439102,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Local-hen,,Yes,26,,800,2,1,2,3,12,14,0,7,8000,N04,,0,0,4,0,,,,10,Yes,Mange,0,,,26,N05,,Mange,,
2958,314391020044,Panel B,1,31439102,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,1,31439102,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,314391020065,Panel B,1,31439102,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,314391020115,Panel B,1,31439102,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Local-hen,,Yes,21,,700,1,2,2,1,29,18,0,0,,,,0,0,3,0,,,,8,No,,,,,29,N04,,Mange,,
2970,314391020136,Panel B,1,31439102,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,1,31439102,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,314391020166,Panel B,1,31439102,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,314391020176,Panel B,1,31439102,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,314391020186,Panel B,1,31439102,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,314413890017,Panel A,1,31441389,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,314413890027,Panel A,1,31441389,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,314413890036,Panel A,1,31441389,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Local-hen,,Yes,10,,500,2,,2,,15,12,2,0,,,,0,3,2,0,,,,0,Yes,Mange,3,,,0,,,,,
3011,314413890063,Panel A,1,31441389,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,314413890144,Panel A,1,31441389,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,314413890183,Panel A,1,31441389,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,314413890207,Panel A,1,31441389,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Local-hen,,Yes,8,,500,2,1,,,12,3,0,0,,,,0,3,0,0,,,,6,Yes,Mange,1,,,1,,,Mange,,
3000,314423940001,Panel B,1,31442394,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Goat,,Yes,1,0,5500,2,1,,,0,0,0,1,4500,N01,,0,0,0,0,,,,0,No,,,,,2,,,Anthrax,,
3000,314423940001,Panel B,1,31442394,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,1,31442394,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,314423940024,Panel B,1,31442394,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Local-hen,,Yes,3,,500,2,,3,,6,0,0,0,,,,0,0,0,0,,,,2,Yes,Mange,1,,,0,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,1,31442394,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,314423940042,Panel B,1,31442394,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Local-hen,,Yes,14,,900,1,2,2,1,2,22,1,2,1400,N06,,0,0,2,0,,,,5,Yes,Mange,13,,,0,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,1,31442394,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,314423940072,Panel B,1,31442394,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,314423940078,Panel B,1,31442394,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,314423940114,Panel B,1,31442394,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,314423940120,Panel B,1,31442394,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Local-hen,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Pig,,Yes,3,3,12000,1,2,2,1,13,11,1,0,,,,0,2,0,7,105000,N05,,1,No,,,,,0,,,,,
3057,314431080018,Panel A,1,31443108,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,314431080042,Panel A,1,31443108,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,314431080052,Panel A,1,31443108,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,314431080088,Panel A,1,31443108,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,314431080099,Panel A,1,31443108,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,314431080099,Panel A,1,31443108,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,314431080099,Panel A,1,31443108,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,314431080099,Panel A,1,31443108,Yes,Other (Specify),DOVE,Yes,18,0,250,1,,1,2,40,20,7,0,,,,0,0,5,2,500,N05,,25,Yes,New castle disease,15,,,0,,,,,
3053,314431080099,Panel A,1,31443108,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,314431080099,Panel A,1,31443108,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,314431080099,Panel A,1,31443108,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,314431080099,Panel A,1,31443108,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,314431080099,Panel A,1,31443108,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,314431080099,Panel A,1,31443108,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,314431080099,Panel A,1,31443108,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
