HHID,case_id,qx_type,visit,ea_id,ag_s0a,ag_s0a_os,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_os,ag_s04,ag_s05a,ag_s05b,ag_s05b_os,ag_s06,ag_s07a,ag_s07b,ag_s08a,ag_s08b,ag_s09a,ag_s09b,ag_s09b_os,ag_s10a,ag_s10b,ag_s10b_os,ag_s11a,ag_s11b,ag_s11b_os,ag_s12,ag_s13
2734,310073350074,Panel B,1,31007335,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2734,310073350074,Panel B,1,31007335,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2734,310073350074,Panel B,1,31007335,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2734,310073350074,Panel B,1,31007335,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2734,310073350074,Panel B,1,31007335,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2734,310073350074,Panel B,1,31007335,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2734,310073350074,Panel B,1,31007335,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2734,310073350074,Panel B,1,31007335,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2750,310073350097,Panel B,1,31007335,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,310073350120,Panel B,1,31007335,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,310073350166,Panel B,1,31007335,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2756,310073350166,Panel B,1,31007335,Meat,,Yes,2,16,Kilogram,,Yes,5,Kilogram,,500,2,,N02,,11,Kilogram,,0,,,0,,,No,
2756,310073350166,Panel B,1,31007335,Chicken eggs,,Yes,2,40,Piece,,No,,,,,,,,,10,Piece,,0,,,0,,,No,
2756,310073350166,Panel B,1,31007335,Cow milk,,Yes,6,3,Litre,,Yes,5,Litre,,200,2,,N02,,5,Litre,,0,,,0,,,Yes,50
2756,310073350166,Panel B,1,31007335,Skins and hides,,Yes,2,2,Piece,,Yes,2,Piece,,100,2,,N02,,0,,,0,,,0,,,No,
2756,310073350166,Panel B,1,31007335,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2756,310073350166,Panel B,1,31007335,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2756,310073350166,Panel B,1,31007335,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2736,310073350189,Panel B,1,31007335,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726,310073350212,Panel B,1,31007335,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,310073350258,Panel B,1,31007335,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728,310073350304,Panel B,1,31007335,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2728,310073350304,Panel B,1,31007335,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2728,310073350304,Panel B,1,31007335,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2728,310073350304,Panel B,1,31007335,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2728,310073350304,Panel B,1,31007335,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2728,310073350304,Panel B,1,31007335,Meat,,Yes,4,1,Piece,,No,,,,,,,,,4,Piece,,0,,,0,,,No,
2728,310073350304,Panel B,1,31007335,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2728,310073350304,Panel B,1,31007335,Chicken eggs,,Yes,7,60,Piece,,No,,,,,,,,,50,Piece,,0,,,0,,,No,
2740,310073350350,Panel B,1,31007335,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,310073350373,Panel B,1,31007335,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,310073350396,Panel B,1,31007335,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2754,310073350396,Panel B,1,31007335,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2754,310073350396,Panel B,1,31007335,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2754,310073350396,Panel B,1,31007335,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2754,310073350396,Panel B,1,31007335,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2754,310073350396,Panel B,1,31007335,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2754,310073350396,Panel B,1,31007335,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2754,310073350396,Panel B,1,31007335,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2752,310073350442,Panel B,1,31007335,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2752,310073350442,Panel B,1,31007335,Meat,,Yes,4,1,Piece,,No,,,,,,,,,5,Piece,,0,,,0,,,No,
2752,310073350442,Panel B,1,31007335,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2752,310073350442,Panel B,1,31007335,Chicken eggs,,Yes,4,30,Piece,,No,,,,,,,,,60,Piece,,0,,,0,,,No,
2752,310073350442,Panel B,1,31007335,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2752,310073350442,Panel B,1,31007335,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2752,310073350442,Panel B,1,31007335,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2752,310073350442,Panel B,1,31007335,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2744,310073350465,Panel B,1,31007335,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,311087030024,Panel A,1,31108703,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,311087030057,Panel A,1,31108703,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,311087030121,Panel A,1,31108703,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,311087030174,Panel A,1,31108703,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2847,311087030174,Panel A,1,31108703,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2847,311087030174,Panel A,1,31108703,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2847,311087030174,Panel A,1,31108703,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2847,311087030174,Panel A,1,31108703,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2847,311087030174,Panel A,1,31108703,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2847,311087030174,Panel A,1,31108703,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2847,311087030174,Panel A,1,31108703,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2823,311087030266,Panel A,1,31108703,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2823,311087030266,Panel A,1,31108703,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2823,311087030266,Panel A,1,31108703,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2823,311087030266,Panel A,1,31108703,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2823,311087030266,Panel A,1,31108703,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2823,311087030266,Panel A,1,31108703,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2823,311087030266,Panel A,1,31108703,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2823,311087030266,Panel A,1,31108703,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2843,311087030267,Panel A,1,31108703,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2843,311087030267,Panel A,1,31108703,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2843,311087030267,Panel A,1,31108703,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2843,311087030267,Panel A,1,31108703,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2843,311087030267,Panel A,1,31108703,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2843,311087030267,Panel A,1,31108703,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2843,311087030267,Panel A,1,31108703,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2843,311087030267,Panel A,1,31108703,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2825,311087030288,Panel A,1,31108703,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,311087030320,Panel A,1,31108703,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2827,311087030320,Panel A,1,31108703,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2827,311087030320,Panel A,1,31108703,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2827,311087030320,Panel A,1,31108703,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2827,311087030320,Panel A,1,31108703,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2827,311087030320,Panel A,1,31108703,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2827,311087030320,Panel A,1,31108703,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2827,311087030320,Panel A,1,31108703,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2835,311087030327,Panel A,1,31108703,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,311087030335,Panel A,1,31108703,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2839,311087030335,Panel A,1,31108703,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2839,311087030335,Panel A,1,31108703,Chicken eggs,,Yes,1,10,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
2839,311087030335,Panel A,1,31108703,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2839,311087030335,Panel A,1,31108703,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2839,311087030335,Panel A,1,31108703,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2839,311087030335,Panel A,1,31108703,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2839,311087030335,Panel A,1,31108703,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2829,311087030344,Panel A,1,31108703,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,311087030374,Panel A,1,31108703,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,311087030375,Panel A,1,31108703,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,311087030385,Panel A,1,31108703,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879,312010070032,Panel A,1,31201007,Chicken eggs,,Yes,1,15,Piece,,No,,,,,,,,,8,Piece,,0,,,0,,,No,
2879,312010070032,Panel A,1,31201007,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2879,312010070032,Panel A,1,31201007,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2879,312010070032,Panel A,1,31201007,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2879,312010070032,Panel A,1,31201007,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2879,312010070032,Panel A,1,31201007,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2879,312010070032,Panel A,1,31201007,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2879,312010070032,Panel A,1,31201007,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2869,312010070034,Panel A,1,31201007,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,312010070037,Panel A,1,31201007,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,312010070074,Panel A,1,31201007,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2851,312010070074,Panel A,1,31201007,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2851,312010070074,Panel A,1,31201007,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2851,312010070074,Panel A,1,31201007,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2851,312010070074,Panel A,1,31201007,Manure,,Yes,12,4,Bucket,,No,,,,,,,,,0,,,48,Bucket,,0,,,No,
2851,312010070074,Panel A,1,31201007,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2851,312010070074,Panel A,1,31201007,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2851,312010070074,Panel A,1,31201007,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2853,312010070116,Panel A,1,31201007,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,312010070128,Panel A,1,31201007,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2863,312010070128,Panel A,1,31201007,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2863,312010070128,Panel A,1,31201007,Chicken eggs,,Yes,10,21,Piece,,Yes,30,Piece,,600,1,2,N04,,30,Piece,,0,,,0,,,No,
2863,312010070128,Panel A,1,31201007,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2863,312010070128,Panel A,1,31201007,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2863,312010070128,Panel A,1,31201007,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2863,312010070128,Panel A,1,31201007,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2863,312010070128,Panel A,1,31201007,Guinea fowl eggs,,Yes,10,2,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
2857,312010070145,Panel A,1,31201007,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,312010070158,Panel A,1,31201007,Manure,,Yes,7,2,Ox cart,,Yes,2,Ox cart,,1200,1,2,N04,,0,,,0,,,0,,,No,
2873,312010070158,Panel A,1,31201007,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2873,312010070158,Panel A,1,31201007,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2873,312010070158,Panel A,1,31201007,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2873,312010070158,Panel A,1,31201007,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2873,312010070158,Panel A,1,31201007,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2873,312010070158,Panel A,1,31201007,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2873,312010070158,Panel A,1,31201007,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2865,312010070162,Panel A,1,31201007,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,312010070164,Panel A,1,31201007,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2871,312010070164,Panel A,1,31201007,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2871,312010070164,Panel A,1,31201007,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2871,312010070164,Panel A,1,31201007,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2871,312010070164,Panel A,1,31201007,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2871,312010070164,Panel A,1,31201007,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2871,312010070164,Panel A,1,31201007,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2871,312010070164,Panel A,1,31201007,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2877,312010070169,Panel A,1,31201007,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,312010070189,Panel A,1,31201007,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,312010070226,Panel A,1,31201007,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2849,312010070226,Panel A,1,31201007,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2849,312010070226,Panel A,1,31201007,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2849,312010070226,Panel A,1,31201007,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2849,312010070226,Panel A,1,31201007,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2849,312010070226,Panel A,1,31201007,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2849,312010070226,Panel A,1,31201007,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2849,312010070226,Panel A,1,31201007,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2867,312010070230,Panel A,1,31201007,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2867,312010070230,Panel A,1,31201007,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2867,312010070230,Panel A,1,31201007,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2867,312010070230,Panel A,1,31201007,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2867,312010070230,Panel A,1,31201007,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2867,312010070230,Panel A,1,31201007,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2867,312010070230,Panel A,1,31201007,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2867,312010070230,Panel A,1,31201007,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2859,312010070283,Panel A,1,31201007,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,312010070285,Panel A,1,31201007,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2855,312010070285,Panel A,1,31201007,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2855,312010070285,Panel A,1,31201007,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2855,312010070285,Panel A,1,31201007,Meat,,Yes,5,5,Piece,,No,,,,,,,,,5,Piece,,0,,,0,,,No,
2855,312010070285,Panel A,1,31201007,Chicken eggs,,Yes,1,15,Piece,,No,,,,,,,,,9,Piece,,0,,,0,,,No,
2855,312010070285,Panel A,1,31201007,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2855,312010070285,Panel A,1,31201007,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2855,312010070285,Panel A,1,31201007,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2794,312011040010,Panel B,1,31201104,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,312011040023,Panel B,1,31201104,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,312011040036,Panel B,1,31201104,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2814,312011040036,Panel B,1,31201104,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2814,312011040036,Panel B,1,31201104,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2814,312011040036,Panel B,1,31201104,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2814,312011040036,Panel B,1,31201104,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2814,312011040036,Panel B,1,31201104,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2814,312011040036,Panel B,1,31201104,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2814,312011040036,Panel B,1,31201104,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2804,312011040061,Panel B,1,31201104,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,312011040074,Panel B,1,31201104,Meat,,Yes,4,4,Piece,,No,,,,,,,,,4,Piece,,0,,,0,,,No,
2816,312011040074,Panel B,1,31201104,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2816,312011040074,Panel B,1,31201104,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2816,312011040074,Panel B,1,31201104,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2816,312011040074,Panel B,1,31201104,Chicken eggs,,Yes,8,38,Piece,,No,,,,,,,,,15,Piece,,0,,,0,,,No,
2816,312011040074,Panel B,1,31201104,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2816,312011040074,Panel B,1,31201104,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2816,312011040074,Panel B,1,31201104,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2820,312011040086,Panel B,1,31201104,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,312011040112,Panel B,1,31201104,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,312011040124,Panel B,1,31201104,Meat,,Yes,2,2,Piece,,No,,,,,,,,,3,Piece,,0,,,0,,,No,
2792,312011040124,Panel B,1,31201104,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2792,312011040124,Panel B,1,31201104,Manure,,Yes,11,30,Kilogram,,No,,,,,,,,,500,Kilogram,,0,,,0,,,No,
2792,312011040124,Panel B,1,31201104,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2792,312011040124,Panel B,1,31201104,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2792,312011040124,Panel B,1,31201104,Chicken eggs,,Yes,2,7,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
2792,312011040124,Panel B,1,31201104,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2792,312011040124,Panel B,1,31201104,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2810,312011040137,Panel B,1,31201104,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,312011040162,Panel B,1,31201104,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,312011040175,Panel B,1,31201104,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,312011040188,Panel B,1,31201104,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2802,312011040188,Panel B,1,31201104,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2802,312011040188,Panel B,1,31201104,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2802,312011040188,Panel B,1,31201104,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2802,312011040188,Panel B,1,31201104,Manure,,Yes,5,1,Wheelbarrow,,No,,,,,,,,,1,Wheelbarrow,,0,,,0,,,No,
2802,312011040188,Panel B,1,31201104,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2802,312011040188,Panel B,1,31201104,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2802,312011040188,Panel B,1,31201104,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2808,312011040213,Panel B,1,31201104,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2808,312011040213,Panel B,1,31201104,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2808,312011040213,Panel B,1,31201104,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2808,312011040213,Panel B,1,31201104,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2808,312011040213,Panel B,1,31201104,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2808,312011040213,Panel B,1,31201104,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2808,312011040213,Panel B,1,31201104,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2808,312011040213,Panel B,1,31201104,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2798,312011040226,Panel B,1,31201104,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2798,312011040226,Panel B,1,31201104,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2798,312011040226,Panel B,1,31201104,Chicken eggs,,Yes,2,15,Piece,,No,,,,,,,,,15,Piece,,0,,,0,,,No,
2798,312011040226,Panel B,1,31201104,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2798,312011040226,Panel B,1,31201104,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2798,312011040226,Panel B,1,31201104,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2798,312011040226,Panel B,1,31201104,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2798,312011040226,Panel B,1,31201104,Meat,,Yes,1,1,Piece,,No,,,,,,,,,3,Piece,,0,,,0,,,No,
2812,312011040238,Panel B,1,31201104,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,312011040264,Panel B,1,31201104,Chicken eggs,,Yes,8,32,Piece,,No,,,,,,,,,15,Piece,,0,,,0,,,No,
2800,312011040264,Panel B,1,31201104,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2800,312011040264,Panel B,1,31201104,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2800,312011040264,Panel B,1,31201104,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2800,312011040264,Panel B,1,31201104,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2800,312011040264,Panel B,1,31201104,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2800,312011040264,Panel B,1,31201104,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2800,312011040264,Panel B,1,31201104,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2852,312011970008,Panel B,1,31201197,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2852,312011970008,Panel B,1,31201197,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2852,312011970008,Panel B,1,31201197,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2852,312011970008,Panel B,1,31201197,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2852,312011970008,Panel B,1,31201197,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2852,312011970008,Panel B,1,31201197,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2852,312011970008,Panel B,1,31201197,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2852,312011970008,Panel B,1,31201197,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2842,312011970022,Panel B,1,31201197,Manure,,Yes,12,2,Bucket,,No,,,,,,,,,0,,,24,Bucket,,0,,,No,
2842,312011970022,Panel B,1,31201197,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2842,312011970022,Panel B,1,31201197,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2842,312011970022,Panel B,1,31201197,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2842,312011970022,Panel B,1,31201197,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2842,312011970022,Panel B,1,31201197,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2842,312011970022,Panel B,1,31201197,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2842,312011970022,Panel B,1,31201197,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2840,312011970028,Panel B,1,31201197,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,312011970030,Panel B,1,31201197,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,312011970037,Panel B,1,31201197,Chicken eggs,,Yes,6,15,Piece,,No,,,,,,,,,50,Piece,,0,,,0,,,No,
2836,312011970037,Panel B,1,31201197,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2836,312011970037,Panel B,1,31201197,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2836,312011970037,Panel B,1,31201197,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2836,312011970037,Panel B,1,31201197,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2836,312011970037,Panel B,1,31201197,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2836,312011970037,Panel B,1,31201197,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
