occ,y2_hhid,qx_type,interview_status,hh_n09a,hh_n09b,hh_n09c,hh_n10a,hh_n10b,hh_n11,hh_n12a,hh_n12b,hh_n13a,hh_n13b,hh_n14,hh_n15a,hh_n15b,hh_n16a,hh_n16b,hh_n17,hh_n18,hh_n19,hh_n20a,hh_n20b,hh_n21a,hh_n21b,hh_n21c,hh_n22,hh_n23,hh_n24,hh_n25a,hh_n25b,hh_n25c,hh_n25d,hh_n25e,hh_n25f,hh_n25g,hh_n25h,hh_n25i,hh_n25j,hh_n25k,hh_n25l,hh_n25m,hh_n25n,hh_n25o,hh_n25p,hh_n25q,hh_n25r,hh_n25s,hh_n26a,hh_n26b,hh_n27,hh_n28,hh_n29a,hh_n29b,hh_n30a1,hh_n30a2,hh_n30a3,hh_n30a4,hh_n30b1,hh_n30b2,hh_n30b3,hh_n30b4,hh_n30c1,hh_n30c2,hh_n30c3,hh_n30c4,hh_n30d1,hh_n30d2,hh_n30d3,hh_n30d4,hh_n31a1,hh_n31a2,hh_n31a3,hh_n31a4,hh_n31b1,hh_n31b2,hh_n31b3,hh_n31b4,hh_n31c1,hh_n31c2,hh_n31c3,hh_n31c4,hh_n32,hh_n33,hh_n34,hh_n35,hh_n36,hh_n37,hh_n38,hh_n39,hh_n40,hh_n41a,hh_n41b,hh_n41c,hh_n41d,hh_n41e,hh_n41f,hh_n41g,hh_n41h
1,2989-001,PANEL A,Panel A - 2 Visits,1,GLOCERY,62,1,2,2,1,2,0,0,,1,2010,OWN-SAVINGS FROM AGRICULTURE,,HOME (INSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,,,,,,,,,,YES,,,,1,1,30,4,3,6,100,12,,,,,,,,,0,,,,0,,,,0,,,,18000,LOW SALES,25000,35000,,,,,5000,0,70000,0,5000,0,0,0,0
1,2990-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2990-003,PANEL B,Panel B - 2 Visits,1,STATONARY SELLER,62,1,,2,1,,0,0,,5,2011,OWN-SAVINGS FROM NON-AGRICULTURE,,COMMERCIAL AREA SHOP,YES,ESCOM/GRID,LARGE ESTABLISHED BUSINESSES/INSTITUTIONS,,YES,NO,YES,NO,NO,,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,,,,YES,,,,1,6,400,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,40000,LOW SALES,80000,120000,,,,,5000,6000,0,3000,,10000,0,10000,7000
1,2991-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2992-003,PANEL B,Panel B - 2 Visits,1,SELLING COSMETICS,62,2,,2,2,,0,0,,4,2010,LOAN FROM MONEY LENDER,,TRADITIONAL MARKET PLACE,,,FINAL CONSUMERS,,NO,NO,YES,NO,NO,,,,,,,,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,,,,YES,,,,2,6,560,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,70000,HIGH SALES,,,,,10000,36000,13000,0,50000,7000,0,0,0,0,0
1,2993-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2993-002,PANEL A,Panel A - Only Visit 1,1,SELLING FREEZES,62,2,,1,2,,0,0,,2,2013,GIFT FROM FAMILY/FRIENDS,,TRADITIONAL MARKET PLACE,,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,LOW,AVERAGE,HIGH,,,,,,,OTHER (SPECIFY),,YES,,,,2,4,30,3,,,,,,,,,,,,,0,,,,0,,,,0,,,,8000,HIGH SALES,,,,,3000,3800,5000,3000,0,0,0,0,0,0,0
1,2995-001,PANEL A,Panel A - 2 Visits,1,MIN-BUS/PUBLIC TRANSPORT,71,1,,1,1,,0,0,,4,2011,OWN-SAVINGS FROM NON-AGRICULTURE,,MOBILE,,,FINAL CONSUMERS,,NO,YES,NO,NO,NO,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,HIGH,HIGH,LOW,LOW,AVERAGE,,,,,,,,,,YES,,,,1,24,10,12,,,,,,,,,,,,,2,24,120,36000,,,,,,,,,240000,AVERAGE SALES,,,200000,250000,,,120000,0,0,0,8400,0,0,4000,0
1,2996-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2996-002,PANEL B,Panel B - Combined Visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2996-005,PANEL B,Panel B - Combined Visit,1,SELLING AIRTIME,62,1,,1,1,,0,0,,8,2013,OTHER (SPECIFY),,TRADITIONAL MARKET PLACE,,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,,,,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,LOW,LOW,AVERAGE,OTHER (SPECIFY),,YES,,,,1,29,70,3,,,,,,,,,,,,,0,,,,0,,,,0,,,,44000,AVERAGE SALES,,,25000,0,,,12500,0,25000,4000,0,0,0,0,3000
1,2996-006,PANEL B,Panel B - Combined Visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2997-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2997-003,PANEL A,Panel A - 2 Visits,1,SELLING TOMATO,62,2,,1,2,,0,0,,10,2012,GIFT FROM FAMILY/FRIENDS,,HOME (OUTSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,AVERAGE,AVERAGE,HIGH,HIGH,HIGH,AVERAGE,LOW,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,,,,,,,,NOT PROFITABLE,,NO,YES,,,2,7,80,7,,,,,,,,,,,,,0,,,,0,,,,0,,,,3000,LOW SALES,6000,10000,,,,,13000,0,5000,1000,0,0,0,0,0
1,2997-005,PANEL A,Panel A - 2 Visits,1,SHOP KEEPER,62,1,,1,1,,0,0,,3,2009,OWN-SAVINGS FROM NON-AGRICULTURE,,HOME (OUTSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,HIGH,HIGH,HIGH,LOW,AVERAGE,HIGH,,,,,,,,,,YES,,,,1,7,160,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,282000,HIGH SALES,,,,,141000,145000,26000,158000,32000,6300,0,0,0,0,0
2,2997-005,PANEL A,Panel A - 2 Visits,2,SELLING RICE,62,1,,1,1,,0,0,,6,2006,LOAN FROM FAMILY/FRIENDS,,TRADITIONAL MARKET PLACE,,,LARGE ESTABLISHED BUSINESSES/INSTITUTIONS,,NO,NO,NO,NO,NO,,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,AVERAGE,HIGH,HIGH,HIGH,AVERAGE,AVERAGE,AVERAGE,,,,,,,,,,YES,,,,1,2,110,4,,,,,,,,,,,,,2,12,30,5600,0,,,,0,,,,158000,AVERAGE SALES,,,52000,106000,,,83000,53000,0,8000,0,0,0,0,0
1,2998-001,PANEL B,Panel B - 2 Visits,1,A TAILOR,32,2,,2,2,,0,0,,1,2007,GIFT FROM FAMILY/FRIENDS,,HOME (INSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,LOW,AVERAGE,AVERAGE,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,LOW,LOW,LOW,LOW,,LACK OF NON-LABOUR INPUTS,,YES,,,,2,,,9,,,,,,,,,,,,,0,,,,0,,,,0,,,,2000,LOW SALES,4000,10000,,,,,1200,800,0,0,0,0,0,0,0
1,2999-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2999-005,PANEL A,Panel A - Combined Visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3000-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3000-007,PANEL B,Panel B - Combined Visit,1,SELLING ZITUMBUWA,31,2,,2,2,,0,0,,6,1986,OWN-SAVINGS FROM NON-AGRICULTURE,,TRADITIONAL MARKET PLACE,,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,,,,,LOW,LOW,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,AVERAGE,HIGH,LOW,,,YES,,,,2,30,1500,12,0,,,,5,30,300,12,6,30,300,12,0,,,,0,,,,0,,,,30000,LOW SALES,45000,60000,,,,,5500,24500,0,0,0,0,0,0,0
1,3001-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3001-002,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3002-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3003-001,PANEL A,Panel A - Combined Visit,1,SHOP,62,2,,2,2,,0,0,,9,2009,LOAN FROM FAMILY/FRIENDS,,HOME (OUTSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,,,YES,,,,2,18,240,12,,,,,,,,,,,,,1,30,100,18000,1,30,100,15000,0,,,,500000,AVERAGE SALES,,,100000,350000,,,100000,10000,40000,26000,0,0,0,0,0
1,3004-001,PANEL B,Panel B - 2 Visits,1,TEXTILE & TAILORING,32,1,2,1,1,2,0,0,,5,2009,OWN-SAVINGS FROM NON-AGRICULTURE,,HOME (INSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,,,AVERAGE,LOW,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,HIGH,HIGH,AVERAGE,,LACK OF CASH,,YES,,,,1,8,160,5,2,24,1440,5,,,,,,,,,1,5,80,15000,0,,,,0,,,,38000,AVERAGE SALES,,,26000,42000,,,10000,10000,0,3000,0,0,0,0,
1,3004-007,PANEL B,Panel B - Combined Visit,1,BAKING SCONES,31,2,,2,2,,0,0,,6,2012,NON-AGRICULTURAL CREDIT FROM BANK OR OTHER INSTITUTION,,TRADITIONAL MARKET PLACE,,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,,,,HIGH,HIGH,HIGH,HIGH,HIGH,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,,,,YES,,,,3,22,50,9,5,2,50,9,,,,,,,,,0,,,,0,,,,0,,,,24000,LOW SALES,24000,45000,,,,,9100,12000,0,900,0,0,0,0,0
1,3005-002,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3006-001,PANEL B,Panel B - 2 Visits,1,EARLY CHILD DEVELOPMENT S,93,1,,1,1,,0,0,,7,2007,OWN-SAVINGS FROM NON-AGRICULTURE,,HOME (OUTSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,YES,NO,NO,,,,,,,,AVERAGE,LOW,NONE:NOT IN OPERATION,HIGH,AVERAGE,LOW,NONE:NOT IN OPERATION,HIGH,AVERAGE,LOW,NONE:NOT IN OPERATION,HIGH,,SEASONAL WORK,,YES,,,,1,20,1600,9,,,,,,,,,,,,,3,20,80,21000,2,20,80,16000,0,,,,68000,HIGH SALES,,,,,30000,36000,21000,0,0,0,0,0,0,0,47000
1,3006-002,PANEL B,Panel B - Combined Visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3007-001,PANEL A,Panel A - 2 Visits,1,DOUGHNUT BEAKING,31,2,,2,2,,0,0,,5,2012,GIFT FROM FAMILY/FRIENDS,,HOME (OUTSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,HIGH,,HIGH,HIGH,AVERAGE,AVERAGE,HIGH,AVERAGE,AVERAGE,LOW,LOW,HIGH,,,,,,,,,,YES,,,,2,26,70,12,3,14,40,12,4,10,20,12,,,,,0,,,,0,,,,0,,,,3000,HIGH SALES,,,,,15000,20000,8000,20000,0,0,2000,0,0,0,0
1,3009-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3010-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3011-001,PANEL A,Panel A - 2 Visits,1,BABER SHORP,95,1,,1,1,,0,0,,1,2004,OWN-SAVINGS FROM AGRICULTURE,,ROADSIDE,,,OTHER (SPECIFY),,NO,NO,NO,NO,NO,,LOW,LOW,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,AVERAGE,LOW,LOW,LOW,LOW,,,,,,,YES,,,,1,6,100,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,7000,LOW SALES,15000,30000,,,,,6700,0,0,0,0,0,0,0,300
1,3011-002,PANEL A,Panel A - 2 Visits,1,USED CLOTHES TRADING,62,1,,2,1,,0,0,,12,2012,GIFT FROM FAMILY/FRIENDS,,TRADITIONAL MARKET PLACE,,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,HIGH,LOW,LOW,LOW,LOW,HIGH,HIGH,LOW,,,,OTHER (SPECIFY),,YES,,,,1,6,80,8,,,,,,,,,,,,,0,,,,0,,,,0,,,,25000,LOW SALES,40000,70000,,,,,15000,0,30000,400,0,0,0,0,0
1,3012-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3013-001,PANEL A,Panel A - 2 Visits,1,SELLING BLANKETS,62,1,,1,1,,0,0,,1,2010,OWN-SAVINGS FROM AGRICULTURE,,TRADITIONAL MARKET PLACE,,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,HIGH,HIGH,HIGH,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,LOW,HIGH,HIGH,HIGH,,,,,,,YES,,,,1,3,210,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,35000,HIGH SALES,,,,,20000,25000,17000,0,18000,0,0,0,0,0,0
2,3013-001,PANEL A,Panel A - 2 Visits,2,GROCERIES,62,2,,1,2,,0,0,,1,2013,OWN-SAVINGS FROM AGRICULTURE,,HOME (INSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,HIGH,HIGH,HIGH,LOW,AVERAGE,AVERAGE,,,,,OTHER (SPECIFY),,YES,,,,2,7,30,7,,,,,,,,,,,,,0,,,,0,,,,0,,,,15800,AVERAGE SALES,,,9000,22000,,,4200,0,10000,0,0,0,0,0,0
1,3014-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3015-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3015-002,PANEL A,Panel A - 2 Visits,1,SELLING SURF,62,1,,1,1,,0,0,,7,2013,OWN-SAVINGS FROM NON-AGRICULTURE,,HOME (INSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,HIGH,,,,,LACK OF NON-LABOUR INPUTS,,YES,,,,1,12,20,1,,,,,,,,,,,,,0,,,,0,,,,0,,,,26000,HIGH SALES,,,,,3000,10000,20000,0,6000,4000,0,0,0,0,0
1,3016-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3018-001,PANEL B,Panel B - 2 Visits,1,CARPENTER,33,1,,2,1,,0,0,,3,2012,OWN-SAVINGS FROM AGRICULTURE,,HOME (OUTSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,YES,FOREST/WILD PARK RESERVE,,,,,HIGH,HIGH,HIGH,AVERAGE,AVERAGE,LOW,LOW,LOW,LOW,AVERAGE,AVERAGE,AVERAGE,,,,,,YES,,,,1,6,60,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,40000,AVERAGE SALES,,,22000,60000,,,12000,20000,0,6000,0,0,0,0,2000
2,3018-001,PANEL B,Panel B - 2 Visits,2,SELLING VEGATABLES,62,2,,2,2,,0,0,,5,1995,OWN-SAVINGS FROM AGRICULTURE,,TRADITIONAL MARKET PLACE,,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,,AVERAGE,AVERAGE,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,AVERAGE,AVERAGE,,,,,,YES,,,,2,6,80,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,10000,AVERAGE SALES,,,6500,15000,,,3000,0,5000,2000,0,0,0,0,0
1,3018-003,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3019-001,PANEL A,Panel A - 2 Visits,1,SELLING CLOTHES,62,1,,2,1,,0,0,,8,1998,SALE OF ASSETS OWNED,,TRADITIONAL MARKET PLACE,,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,HIGH,HIGH,HIGH,AVERAGE,AVERAGE,LOW,LOW,LOW,LOW,LOW,LOW,LOW,HIGH,HIGH,HIGH,,,,,,,YES,,,,1,7,420,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,300000,HIGH SALES,,,,,100000,120000,60000,0,235000,5000,0,0,0,0,0
2,3019-001,PANEL A,Panel A - 2 Visits,2,SELLING SOAP(SURF),62,2,,2,2,,0,0,,3,2012,LOAN FROM MONEY LENDER,,HOME (INSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,HIGH,HIGH,HIGH,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,LOW,HIGH,HIGH,HIGH,,,,,,,YES,,,,2,2,20,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,16000,HIGH SALES,,,,,3000,6000,6000,0,10000,0,0,0,0,0,0
1,3020-001,PANEL B,Panel B - 2 Visits,1,CELLPHONE REPAIR,95,1,,1,1,,0,0,,8,2010,OWN-SAVINGS FROM NON-AGRICULTURE,,TRADITIONAL MARKET PLACE,,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,,HIGH,HIGH,LOW,LOW,HIGH,AVERAGE,AVERAGE,AVERAGE,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,,,,LACK OF CASH,,NO,YES,,,1,6,360,8,,,,,,,,,,,,,0,,,,0,,,,0,,,,2300,AVERAGE SALES,,,500,6000,,,6000,0,0,0,0,0,0,0,250
1,3021-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3022-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3022-003,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3024-001,PANEL B,Panel B - 2 Visits,1,SOFT DRINKS,62,1,,3,1,,0,0,,4,2006,OWN-SAVINGS FROM NON-AGRICULTURE,,HOME (INSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,,AVERAGE,HIGH,HIGH,AVERAGE,HIGH,LOW,LOW,LOW,LOW,LOW,LOW,AVERAGE,,,,,,YES,,,,2,2,80,12,3,2,80,12,,,,,,,,,0,,,,0,,,,0,,,,7000,AVERAGE SALES,,,2500,10000,,,4000,0,15050,400,0,0,0,0,0
1,3026-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3027-001,PANEL A,Panel A - 2 Visits,1,SELLING TOMATOES,62,1,,1,1,,0,0,,6,1989,OWN-SAVINGS FROM AGRICULTURE,,TRADITIONAL MARKET PLACE,,,FINAL CONSUMERS,,NO,NO,YES,NO,NO,,,,,LOW,LOW,AVERAGE,AVERAGE,AVERAGE,HIGH,HIGH,AVERAGE,AVERAGE,LOW,LOW,LOW,,,,,,,YES,,,,1,30,120,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,12000,LOW SALES,16000,20000,,,,,3000,0,5200,3200,0,0,0,0,600
1,3028-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3029-001,PANEL A,Panel A - Combined Visit,1,BICYCLE TAXI,71,1,,1,1,,0,0,,4,2005,OWN-SAVINGS FROM AGRICULTURE,,HOME (OUTSIDE RESIDENCE),,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,,,AVERAGE,AVERAGE,LOW,LOW,LOW,LOW,AVERAGE,HIGH,HIGH,HIGH,HIGH,HIGH,,,,,YES,,,,1,26,600,1,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,HIGH SALES,,,,,14500,20000,16000,3400,0,0,0,0,0,0,0
1,3030-001,PANEL B,Panel B - 2 Visits,1,MECHANICS,95,1,2,1,1,,0,0,,8,2006,OWN-SAVINGS FROM NON-AGRICULTURE,,INDUSTRIAL SITE,NO,,FINAL CONSUMERS,,NO,NO,NO,NO,NO,,,,,,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,LOW,AVERAGE,AVERAGE,AVERAGE,AVERAGE,,,,,,YES,,,,1,6,80,12,2,6,80,12,3,6,40,7,,,,,0,,,,0,,,,0,,,,16000,AVERAGE SALES,,,8000,28000,,,7600,0,0,8400,0,0,0,0,0
1,3031-001,PANEL A,Panel A - Combined Visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3032-001,PANEL B,Panel B - 2 Visits,1,SELLING ELECTRONIC ACCESO,62,1,,2,1,,0,0,,9,1999,OWN-SAVINGS FROM AGRICULTURE,,COMMERCIAL AREA SHOP,NO,,FINAL CONSUMERS,,NO,YES,YES,NO,NO,,,,,,AVERAGE,AVERAGE,HIGH,HIGH,HIGH,LOW,LOW,LOW,AVERAGE,AVERAGE,AVERAGE,AVERAGE,,,,,,YES,,,,1,26,110,12,2,2,60,12,,,,,,,,,0,,,,0,,,,0,,,,50000,AVERAGE SALES,,,30000,150000,,,15000,0,28000,3000,0,0,0,0,4000
