y2_hhid,ag_c00,dist_hh,slope,elevation,twi
1283-001,T01,.4,3,1200,13
1283-001,T02,.6,1,1190,17
1285-001,T01,35.7,10,1010,12
1290-001,T01,22.7,5,1210,19
1290-002,T01,.8,2,1180,16
1291-001,T01,.6,3,1120,15
1294-003,T01,0,2,1160,14
1303-001,T01,0,3,1130,20
1306-001,T01,.2,6,1050,13
1307-001,T01,.8,3,1130,13
1310-001,T01,10.8,3,1210,14
1315-001,T01,.3,2,1170,13
1315-003,T01,0,3,1100,14
1315-003,T02,0,3,1100,14
1326-001,T01,.3,2,1160,13
1331-001,T01,.6,2,1180,14
1331-007,T01,1.2,1,1110,15
1331-007,T02,1,2,1110,15
1331-007,T03,1.2,0,1110,16
1333-008,T01,1.3,2,1190,15
1334-001,T01,1.3,1,1180,13
1338-001,T01,0,1,1160,15
1340-001,T01,.6,1,1160,14
1342-001,T01,1,2,1160,15
1351-001,T01,.1,1,1120,16
1351-002,T01,.1,2,1110,14
1351-002,T02,.1,2,1110,14
1352-001,T01,.6,0,1150,15
1352-001,T02,.6,0,1150,15
1353-001,T01,0,4,1120,13
1353-001,T02,.1,4,1120,13
1355-001,T01,.4,1,1110,16
1355-001,T02,.4,1,1110,16
1360-001,T01,.1,5,1130,20
1360-001,T02,.1,5,1130,20
1360-001,T03,.1,5,1130,20
1360-001,T04,.1,5,1130,20
1361-001,T01,1,1,1100,15
1364-001,T01,.1,2,1160,14
1365-001,T01,.4,1,1110,13
1365-003,T01,24.6,2,1130,17
1366-001,T01,0,2,1160,14
1366-001,T02,.6,3,1160,15
1366-001,T03,.6,1,1170,14
1366-001,T04,.6,2,1160,15
1371-001,T01,.6,4,1140,14
1373-001,T01,.3,2,1100,13
1373-001,T02,.4,1,1100,16
1374-001,T01,.1,4,1240,13
1375-004,T01,3.5,1,1110,16
1377-002,T01,.7,2,1070,14
1377-002,T02,.6,2,1080,14
1381-001,T01,.8,1,1090,15
1385-001,T01,0,2,1090,15
1385-001,T02,0,2,1090,14
1385-001,T03,.6,2,1080,14
1389-001,T01,.5,1,1080,15
1391-001,T01,0,2,1090,14
1397-001,T01,.2,2,1090,16
1399-001,T01,.4,1,1080,14
1403-001,T01,.4,2,1100,15
1407-001,T01,.2,1,1080,18
1407-001,T02,0,0,1080,15
1407-001,T03,0,0,1080,16
1407-001,T04,0,1,1080,16
1409-001,T01,0,3,1130,15
1409-001,T02,0,3,1130,15
1409-007,T01,.3,2,1090,16
1409-007,T02,.1,2,1100,13
1409-007,T03,.3,2,1090,16
1421-001,T01,1.4,2,1110,13
1429-001,T01,5.6,2,1100,16
1431-012,T01,.5,2,830,13
1432-001,T01,.8,4,1260,14
1439-001,T01,0,2,1130,13
1444-001,T01,.9,4,1260,13
1446-002,T01,1,4,1250,14
1446-002,T02,0,1,1260,13
1513-001,T01,2,1,520,18
1517-001,T01,.2,2,530,13
1517-001,T02,.2,2,530,13
1517-003,T01,.1,1,480,14
1520-001,T01,0,12,1520,11
1527-001,T01,0,1,530,14
1566-001,T01,,,,
1596-007,T01,0,3,710,14
1596-007,T02,0,3,710,13
1599-001,T01,1.8,1,540,15
1613-001,T01,0,1,610,16
1615-001,T01,.7,2,600,14
1615-001,T02,.8,2,600,14
1618-001,T01,18.6,5,890,13
1627-001,T01,0,2,620,18
1627-003,T01,.1,1,620,17
1633-004,T01,.1,1,640,14
1633-006,T01,,,,
1633-006,T02,,,,
1635-001,T01,,,,
1635-001,T02,,,,
1635-001,T03,,,,
1635-001,T04,,,,
1636-001,T01,.2,6,690,13
1636-001,T02,.2,6,690,13
1636-001,T03,.2,6,690,13
1651-002,T01,0,2,810,14
1659-005,T01,,,,
1659-005,T02,,,,
1659-005,T03,,,,
1659-005,T04,,,,
1659-005,T05,,,,
1675-005,T01,0,8,950,16
1683-002,T01,0,3,1180,15
1683-002,T02,0,3,1180,15
1683-002,T03,0,3,1180,15
1683-002,T04,0,3,1180,15
1683-002,T05,0,3,1180,15
1688-005,T01,1,2,1080,21
1688-005,T02,1,2,1080,21
1692-001,T01,,,,
1692-001,T02,,,,
1698-009,T01,0,3,510,13
1698-009,T02,,,,
1707-003,T01,.1,27,800,11
1716-005,T01,,,,
1723-001,T01,,,,
1725-001,T01,1.1,2,1010,14
1727-003,T01,1.3,4,1280,14
1728-003,T01,0,3,600,12
1728-003,T02,1.8,8,610,13
1728-003,T03,1.8,2,600,15
1738-001,T01,0,3,1150,13
1738-001,T02,0,3,1150,13
1742-001,T01,,,,
1743-005,T01,2.7,2,490,15
1744-002,T01,.1,3,1150,14
1808-001,T01,,,,
1808-001,T02,,,,
1810-001,T01,8.4,4,1090,13
1810-001,T02,0,3,1080,13
1810-001,T03,.1,3,1080,13
1810-001,T04,8.4,5,1090,15
1832-005,T01,.4,2,760,36
1855-003,T01,.2,2,1100,14
1877-003,T01,0,3,1100,16
1877-003,T02,0,3,1100,16
1877-003,T03,.3,2,1110,15
1877-003,T04,.3,2,1110,15
1887-002,T01,0,6,1410,12
1890-001,T01,0,4,1070,13
1890-001,T02,0,4,1070,13
1890-001,T03,,,,
1890-001,T04,,,,
1890-001,T05,0,4,1070,13
1898-001,T01,0,5,1060,14
1898-001,T02,0,5,1060,14
1898-001,T03,.1,6,1060,14
1906-002,T01,0,8,880,12
1908-001,T01,0,3,800,13
1909-001,T01,,,,
1909-001,T02,,,,
1909-001,T03,,,,
1909-001,T04,,,,
1909-001,T05,,,,
1910-001,T01,0,2,800,13
1910-001,T02,1.4,3,800,13
1914-002,T01,.1,2,800,13
1914-002,T02,.1,5,800,13
1915-010,T01,0,8,1570,12
1918-002,T01,0,4,800,13
1920-001,T01,1.8,7,860,13
1921-001,T01,.1,3,480,16
1921-001,T02,0,3,480,15
1924-001,T01,.5,4,790,18
1924-001,T02,.5,4,790,18
1924-001,T03,.5,4,790,18
1926-001,T01,0,2,800,12
1926-001,T02,0,2,800,12
1926-001,T03,0,2,800,12
1926-001,T04,1,6,800,19
1928-001,T01,.6,3,790,14
1929-001,T01,.1,2,480,14
1932-001,T01,.3,2,800,13
1932-001,T02,,,,
1934-001,T01,.8,6,840,13
1935-001,T01,.6,1,480,16
1935-001,T02,.6,1,480,16
1935-001,T03,0,2,480,17
1935-001,T04,.1,2,480,18
1941-001,T01,,,,
1944-001,T01,.3,3,660,15
1944-002,T01,0,3,670,12
1945-001,T01,5.6,1,470,16
1946-001,T01,0,4,710,13
1948-001,T01,.4,5,700,17
1949-002,T01,.5,2,480,15
1949-002,T02,0,2,480,13
1951-001,T01,1.1,1,480,15
1951-002,T01,0,2,490,15
1951-002,T02,0,2,480,15
1952-001,T01,,,,
1953-002,T01,0,8,890,13
1954-001,T01,0,5,670,13
1957-002,T01,0,10,860,12
1958-002,T01,0,4,670,13
1958-002,T02,.2,5,650,13
1959-001,T01,1,6,880,12
1959-002,T01,1,7,840,15
1960-002,T01,0,5,720,13
1962-001,T01,0,4,720,12
1962-001,T02,0,4,720,12
1963-001,T01,.6,7,870,15
1964-001,T01,.8,5,710,14
1965-001,T01,.7,2,850,14
1965-003,T01,0,2,910,14
1966-002,T01,.1,5,690,12
1966-002,T02,.1,5,690,12
1966-002,T03,.2,5,680,12
1966-002,T04,.2,5,680,12
1967-001,T01,0,8,890,12
1967-001,T02,.4,6,900,12
1968-005,T01,0,4,1000,14
1968-005,T02,0,4,1000,13
1968-005,T03,.7,2,980,16
1971-001,T01,0,4,900,13
1973-001,T01,0,4,890,12
1974-001,T01,.4,3,990,14
1975-001,T01,.9,5,860,12
1975-001,T02,1,8,900,13
1979-001,T01,,,,
1980-001,T01,0,4,1000,14
1981-001,T01,0,7,840,11
1983-001,T01,0,4,810,13
1983-001,T02,.2,8,800,12
1985-001,T01,.1,1,550,17
1985-001,T02,.1,1,550,17
1986-001,T01,.5,5,980,14
1986-001,T02,.4,4,980,14
1987-001,T01,0,2,550,15
1988-001,T01,0,4,980,14
1989-001,T01,.1,1,560,13
1991-001,T01,0,1,560,15
1991-001,T02,0,1,560,15
1991-001,T03,.2,2,560,14
1991-001,T04,.2,2,560,14
1993-001,T01,2.4,2,560,14
1995-001,T01,.1,1,570,14
1996-001,T01,.3,3,970,13
1996-001,T02,.3,4,970,14
1998-002,T01,0,4,980,14
2001-001,T01,3.4,2,570,13
2001-001,T02,3.3,2,570,15
2003-001,T01,0,2,570,13
2003-001,T02,0,2,570,13
2003-001,T03,0,2,570,13
2005-001,T01,,,,18
2006-001,T01,0,3,800,13
2008-001,T01,.3,0,800,16
2010-001,T01,0,2,820,14
2011-001,T01,0,3,560,18
2011-001,T02,0,3,560,22
2015-001,T01,0,2,550,15
2015-001,T02,0,2,550,15
2018-001,T01,1.4,3,800,14
2020-001,T01,0,1,790,16
2021-001,T01,.6,3,800,15
2021-001,T02,.8,3,810,15
2022-002,T01,0,1,800,14
2022-002,T02,0,2,800,14
2025-001,T01,86.7,5,820,14
2028-002,T01,0,1,790,15
2028-002,T02,0,1,790,15
2028-002,T03,0,1,790,15
2029-001,T01,.8,3,800,14
2029-001,T02,0,4,830,13
2031-001,T01,.1,4,820,16
2032-001,T01,.7,6,1010,14
2032-001,T02,0,7,1040,12
2033-001,T01,0,2,820,13
2035-001,T01,.3,1,880,13
2036-001,T01,0,8,1050,13
2036-001,T02,0,8,1050,13
2037-002,T01,37.2,3,810,13
2039-001,T01,0,5,830,13
2040-001,T01,0,4,1060,13
2042-001,T01,0,5,1050,13
2044-001,T01,0,5,1060,16
2045-001,T01,.2,4,810,13
2046-001,T01,.1,3,1050,14
2048-001,T01,0,9,1040,13
2048-001,T02,1.6,4,1020,13
2049-001,T01,0,6,480,14
2049-001,T02,0,6,480,14
2049-001,T03,0,6,480,14
2049-003,T01,.4,0,480,0
2050-002,T01,0,9,1050,13
2051-002,T01,1.2,2,480,14
2052-001,T01,0,4,1060,14
2052-001,T02,0,4,1060,14
2053-001,T01,0,1,480,15
2053-001,T02,0,1,480,15
2053-001,T03,0,1,480,15
2053-002,T01,0,1,480,14
2053-003,T01,0,2,480,14
2054-001,T01,0,8,1050,12
2054-001,T02,0,8,1050,12
2054-001,T03,0,8,1050,12
2054-001,T04,0,8,1050,12
2055-002,T01,1,1,480,15
2056-002,T01,0,5,1060,14
2056-002,T02,0,5,1060,14
2056-002,T03,0,5,1060,14
2057-001,T01,1,1,480,14
2057-001,T02,0,3,480,13
2058-001,T01,0,3,1050,13
2058-001,T02,,,,
2058-002,T01,51.8,4,800,13
2061-002,T01,,,,
2062-001,T01,0,2,500,13
2062-001,T02,0,3,500,13
2062-001,T03,.1,2,500,14
2063-003,T01,0,3,480,15
2063-003,T02,0,3,480,15
2066-001,T01,1.3,2,520,19
2066-001,T02,1.3,2,520,19
2066-001,T03,0,4,510,13
2069-001,T01,0,6,490,12
2069-001,T02,0,6,490,12
2069-001,T03,0,6,490,12
2070-001,T01,0,2,480,17
2070-002,T01,0,2,490,14
2070-002,T02,0,1,490,15
2072-001,T01,0,1,490,14
2072-001,T02,0,1,490,14
2073-001,T01,0,5,490,12
2074-001,T01,.1,1,480,14
2075-001,T01,.3,3,480,7
2081-001,T01,0,4,780,13
2081-001,T02,0,4,780,13
2082-001,T01,.2,2,480,14
2086-001,T01,.1,3,500,14
2087-001,T01,.3,5,770,12
2087-001,T02,1.1,4,750,13
2088-002,T01,0,2,490,16
2088-002,T02,0,2,490,16
2088-002,T03,0,2,490,15
2089-001,T01,0,6,770,13
2089-001,T02,0,5,770,13
2089-001,T03,0,6,770,13
2090-001,T01,0,2,510,13
2091-001,T01,0,3,780,13
2091-001,T02,.4,3,780,16
2091-004,T01,0,3,780,13
2091-004,T02,0,3,780,13
2092-001,T01,.3,3,500,13
2095-001,T01,0,6,780,12
2095-001,T02,.3,8,760,12
2096-001,T01,0,5,720,14
2096-001,T02,,,,
2096-001,T03,,,,
2096-001,T04,,,,
2096-001,T05,,,,
2097-001,T01,.3,1,730,21
2098-002,T01,.3,2,700,13
2100-001,T01,0,2,710,13
2100-001,T02,0,2,710,13
2103-001,T01,0,3,780,13
2103-004,T01,.1,7,760,12
2104-002,T01,0,2,710,15
2104-006,T01,0,1,710,13
2105-001,T01,0,3,780,13
2108-001,T01,.1,1,710,14
2111-001,T01,0,5,780,12
2111-001,T02,1,6,760,12
2113-003,T01,0,1,650,13
2113-003,T02,0,1,650,13
2114-001,T01,1.5,2,700,13
2115-001,T01,0,1,650,14
2115-001,T02,0,1,650,14
2115-001,T03,0,1,650,14
2115-001,T04,0,1,650,14
2115-001,T05,0,1,650,14
2116-001,T01,0,2,710,13
2117-001,T01,0,1,640,14
2117-001,T02,0,1,640,14
2119-001,T01,0,2,650,13
2120-001,T01,0,3,730,13
2120-001,T02,0,2,730,13
2122-001,T01,0,1,700,14
2122-001,T02,.4,3,690,14
2122-001,T03,0,1,700,14
2124-001,T01,0,1,710,13
2125-001,T01,0,3,640,14
2126-001,T01,6.7,1,640,15
2126-003,T01,.2,2,650,16
2127-001,T01,0,1,640,14
2127-002,T01,0,1,640,14
2128-001,T01,.2,2,660,14
2128-001,T02,0,1,660,14
2129-001,T01,0,1,640,14
2129-001,T02,.4,2,650,14
2131-001,T01,0,1,640,13
2132-001,T01,.1,2,670,14
2133-001,T01,.1,1,650,17
2133-001,T02,.1,1,650,17
2135-001,T01,.1,2,650,15
2135-001,T02,.1,2,650,15
2135-001,T03,.1,2,650,15
2135-001,T04,.1,2,650,15
2135-001,T05,.1,2,650,15
2136-001,T01,.4,1,660,20
2137-001,T01,0,1,650,15
2137-001,T02,0,1,650,15
2137-001,T03,0,1,650,15
2138-001,T01,0,2,670,14
2140-001,T01,0,2,670,15
2140-003,T01,0,2,700,13
2141-001,T01,0,1,640,14
2142-001,T01,0,2,660,14
2143-001,T01,.7,1,640,14
2144-001,T01,.6,1,650,13
2145-001,T01,0,3,860,14
2146-001,T01,.1,1,660,14
2147-001,T01,0,5,860,12
2148-001,T01,0,2,660,13
2148-001,T02,0,2,660,13
2149-001,T01,.8,7,770,15
2150-001,T01,.1,1,660,14
2150-001,T02,.1,1,660,14
2151-002,T01,.2,3,840,17
2152-001,T01,0,1,670,15
2153-001,T01,0,2,860,13
2153-002,T01,0,5,850,13
2157-001,T01,1.1,3,830,14
2157-001,T02,.1,4,850,13
2158-001,T01,,,,
2158-001,T02,,,,
2158-001,T03,,,,
2159-001,T01,0,5,860,15
2160-001,T01,,,,
2160-001,T02,,,,
2161-001,T01,0,4,850,13
2161-001,T02,1.4,3,810,14
2161-001,T03,1.4,3,810,14
2161-003,T01,0,5,850,13
2161-003,T02,1.1,2,820,16
2161-003,T03,1.1,2,820,16
2162-002,T01,.6,32,790,11
2164-001,T01,,,,
2166-001,T01,,,,
2166-001,T02,,,,
2166-001,T03,,,,
2166-001,T04,,,,
2166-001,T05,,,,
2168-001,T01,,,,
2168-001,T02,,,,
2168-001,T03,,,,
2169-001,T01,0,4,860,12
2169-008,T01,0,3,860,14
2170-001,T01,,,,
2170-001,T02,,,,
2170-001,T03,,,,
2171-001,T01,0,4,870,12
2172-001,T01,,,,
2172-001,T02,,,,
2172-001,T03,,,,
2173-001,T01,16.3,3,780,15
2173-002,T01,0,2,850,13
2173-002,T02,.3,3,840,16
2174-001,T01,.1,2,730,13
2175-001,T01,.7,4,840,14
2176-001,T01,,,,
2177-001,T01,,,,
2179-001,T01,.9,2,660,17
2180-001,T01,.2,10,730,13
2182-002,T01,0,3,730,14
2185-002,T01,1.1,17,770,13
2185-002,T02,0,8,680,11
2186-001,T01,,,,
2186-001,T02,,,,
2186-001,T03,,,,
2187-001,T01,.1,2,670,15
2187-001,T02,.1,2,670,15
2187-001,T03,.1,2,670,15
2188-001,T01,,,,
2191-001,T01,,,,
2192-001,T01,,,,
2195-001,T01,0,2,660,14
2195-001,T02,,,,
2196-001,T01,,,,
2196-005,T01,,,,
2197-001,T01,,,,
2200-001,T01,0,4,730,15
2200-001,T02,.8,1,730,15
2201-001,T01,1,4,660,15
2201-006,T01,0,1,650,15
2202-001,T01,0,7,540,12
2202-002,T01,0,2,720,15
2203-001,T01,,,,
2206-001,T01,,,,
2208-001,T01,.5,1,710,13
2209-003,T01,,,,
2210-001,T01,1.4,1,710,17
2211-001,T01,,,,
2211-001,T02,,,,
2212-001,T01,,,,
2213-001,T01,,,,
2215-001,T01,,,,
2216-001,T01,,,,
2217-001,T01,,,,
2219-001,T01,,,,
2220-001,T01,,,,
2222-001,T01,,,,
2223-001,T01,,,,
2226-001,T01,.4,15,1250,11
2228-001,T01,,,,
2229-002,T01,,,,
2230-001,T01,,,,
2231-001,T01,,,,
2231-001,T02,,,,
2233-001,T01,,,,
2236-001,T01,,,,
2238-001,T01,.7,7,1050,13
2239-001,T01,,,,
2239-005,T01,.1,5,890,12
2240-002,T01,,,,
2241-001,T01,,,,
2243-001,T01,.1,3,770,13
2244-001,T01,0,23,1080,11
2244-001,T02,.1,18,1100,12
2245-001,T01,0,2,770,15
2245-001,T02,0,2,770,15
2246-001,T01,,,,
2247-001,T01,,,,
2247-001,T02,.8,2,790,15
2248-001,T01,,,,
2248-001,T02,.2,10,780,12
2249-001,T01,0,1,800,14
2251-003,T01,,,,
2251-005,T01,,,,
2252-001,T01,,,,
2252-001,T02,,,,
2252-001,T03,,,,
2253-001,T01,,,,
2254-001,T01,,,,
2255-001,T01,,,,
2259-001,T01,,,,
2260-001,T01,,,,
2261-001,T01,,,,
2263-001,T01,,,,
2263-001,T02,,,,
2264-001,T01,,,,
2264-001,T02,,,,
2265-001,T01,,,,
2266-001,T01,,,,
2267-001,T01,,,,
2270-001,T01,,,,
2271-001,T01,,,,
2276-001,T01,,,,
2277-001,T01,1.7,1,470,13
2278-001,T01,,,,
2282-001,T01,2.1,1,750,15
2282-001,T02,,,,
2282-001,T03,,,,
2282-003,T01,1.7,3,760,14
2282-004,T01,,,,
2284-001,T01,0,4,800,14
2293-001,T01,,,,
2299-001,T01,,,,
2300-002,T01,.3,5,790,15
2305-001,T01,0,2,820,14
2305-002,T01,.3,4,810,14
2306-001,T01,.5,3,760,19
2307-002,T01,.3,2,870,14
2310-001,T01,0,4,770,14
2313-001,T01,0,3,820,13
2314-001,T01,.4,2,540,14
2315-001,T01,0,2,850,13
2317-001,T01,.3,3,810,13
2318-001,T01,.2,2,530,15
2319-001,T01,0,6,860,12
2320-001,T01,.1,1,510,18
2321-001,T01,.6,1,800,20
2322-001,T01,0,2,540,13
2324-001,T01,0,2,520,15
2324-001,T02,.1,2,520,14
2326-001,T01,.1,2,540,14
2327-001,T01,.1,7,860,13
2328-001,T01,1.8,3,520,13
2330-001,T01,1,3,540,14
2330-001,T02,.1,2,550,13
2331-001,T01,.8,3,820,13
2331-007,T01,0,5,940,13
2334-001,T01,.1,7,530,12
2337-001,T01,.5,3,790,19
2337-001,T02,.6,3,790,13
2337-002,T01,0,3,880,13
2339-001,T01,.1,3,880,13
2342-001,T01,.1,2,540,13
2343-001,T01,0,4,890,13
2344-001,T01,.1,2,510,16
2347-002,T01,0,4,880,13
2351-001,T01,.4,4,890,15
2352-001,T01,.1,7,580,12
2356-001,T01,0,14,670,12
2356-002,T01,.2,3,610,17
2357-002,T01,0,1,490,14
2357-002,T02,0,1,490,14
2357-002,T03,,,,
2357-002,T04,,,,
2357-002,T05,,,,
2357-004,T01,1.1,6,880,18
2359-002,T01,.1,4,890,12
2359-003,T01,.4,8,910,13
2359-003,T02,.6,4,910,13
2360-004,T01,0,6,590,13
2361-001,T01,.2,4,890,13
2361-001,T02,.1,24,910,12
2363-001,T01,0,3,870,13
2364-001,T01,.1,12,620,10
2364-001,T02,.4,6,590,14
2365-001,T01,.9,4,890,14
2367-002,T01,.1,6,940,12
2368-002,T01,.4,7,560,16
2369-001,T01,.2,5,630,12
2370-001,T01,.1,7,600,12
2371-001,T01,0,6,620,14
2371-004,T01,0,7,630,12
2371-004,T02,.6,2,610,17
2373-001,T01,.2,7,630,13
2375-002,T01,0,9,630,13
2377-001,T01,0,37,710,11
2378-001,T01,.5,12,760,11
2378-001,T02,.5,12,760,11
2378-001,T03,0,13,770,11
2378-001,T04,0,13,770,11
2378-001,T05,0,12,770,11
2379-001,T01,1.6,3,630,14
2380-001,T01,0,5,730,12
2381-001,T01,.4,6,610,12
2381-001,T02,0,6,630,12
2383-001,T01,.4,5,630,15
2384-001,T01,0,43,630,10
2384-001,T02,0,43,640,10
2384-001,T03,0,43,630,10
2384-001,T04,0,43,630,10
2385-001,T01,.1,5,620,13
2386-001,T01,.4,13,710,11
2386-001,T02,.1,15,730,12
2389-001,T01,.1,6,610,14
2389-001,T02,.1,7,610,14
2389-002,T01,.5,7,920,12
2390-001,T01,2,23,650,11
2390-001,T02,.1,9,750,13
2390-001,T03,.1,9,750,13
2390-001,T04,.1,9,750,13
2391-001,T01,.3,4,630,16
2392-001,T01,0,10,750,12
2392-001,T02,0,10,750,12
2392-001,T03,0,10,750,12
2392-003,T01,0,12,750,12
2393-001,T01,0,8,630,13
2394-001,T01,0,23,700,11
2394-001,T02,.1,22,730,11
2394-004,T01,0,19,700,11
2395-001,T01,0,7,630,13
2395-001,T02,.6,6,630,13
2396-001,T01,.5,18,740,12
2396-001,T02,.4,10,740,12
2396-001,T03,.5,11,730,11
2397-001,T01,.2,2,620,13
2399-001,T01,0,2,650,18
2399-004,T01,.3,2,630,16
2400-001,T01,.1,16,680,14
2400-001,T02,.1,16,680,14
2400-001,T03,.1,16,680,14
2400-001,T04,.1,16,680,14
2400-001,T05,.1,16,680,14
2404-001,T01,0,15,710,11
2404-001,T02,0,14,710,11
2404-001,T03,0,14,710,11
2406-001,T01,.2,12,740,11
2406-003,T01,0,16,740,12
2406-005,T01,0,29,840,11
2406-005,T02,.7,19,770,12
2409-001,T01,0,4,680,14
2410-002,T01,0,3,780,18
2410-002,T02,0,3,780,18
2410-002,T03,0,3,780,18
2410-002,T04,0,3,780,18
2411-001,T01,1,8,660,11
2414-001,T01,0,6,790,12
2414-001,T02,0,6,790,12
2415-001,T01,.7,5,650,12
2416-001,T01,.1,8,770,17
2417-001,T01,18.4,5,690,12
2420-001,T01,0,9,790,13
2422-001,T01,0,11,840,13
2422-001,T02,0,11,840,13
2422-001,T03,0,11,840,13
2422-001,T04,0,11,840,13
2423-001,T01,.2,6,690,13
2425-001,T01,0,3,680,12
2429-001,T01,.5,7,680,14
2430-001,T01,0,9,810,13
2430-001,T02,.2,15,830,12
2432-001,T01,0,11,840,11
2434-001,T01,0,4,790,13
2436-001,T01,0,6,800,16
2438-001,T01,1.2,6,860,14
2438-001,T02,1.1,6,840,14
2438-003,T01,1.3,12,860,13
2438-003,T02,1.3,12,860,13
2438-003,T03,1.3,12,860,13
2440-001,T01,0,6,780,12
2447-001,T01,0,8,670,14
2448-001,T01,1.7,4,740,15
2449-001,T01,0,5,690,13
2450-001,T01,.4,6,750,15
2450-001,T02,.4,5,750,15
2452-001,T01,.5,5,730,13
2454-001,T01,.1,5,750,13
2456-003,T01,5.4,5,720,18
2459-001,T01,0,5,750,12
2459-001,T02,1.4,10,840,11
2464-001,T01,0,3,740,13
2465-002,T01,0,7,750,16
2465-002,T02,0,7,750,16
2465-002,T03,0,7,750,15
2465-003,T01,47.8,3,640,13
2467-001,T01,.4,9,810,12
2467-001,T02,0,11,810,12
2468-001,T01,.1,6,730,13
2469-001,T01,0,11,810,12
2469-001,T02,0,11,810,12
2469-001,T03,0,11,810,12
2469-001,T04,0,11,810,12
2471-002,T01,,,,
2473-001,T01,0,11,810,12
2473-001,T02,0,11,810,12
2473-001,T03,.3,7,790,12
2473-001,T04,.3,7,790,12
2473-001,T05,.3,7,790,12
2474-001,T01,0,4,640,13
2474-001,T02,0,3,640,15
2474-001,T03,0,3,640,15
2477-001,T01,0,14,780,16
2477-001,T02,0,12,780,15
2477-001,T03,0,14,780,15
2477-002,T01,0,7,820,12
2478-002,T01,0,8,1140,13
2479-001,T01,.8,27,740,13
2481-001,T01,0,11,810,13
2481-001,T02,1.3,8,710,12
2483-001,T01,1,18,810,11
2484-003,T01,.4,12,1110,14
2484-003,T02,0,15,1200,11
2487-001,T01,0,9,750,14
2487-001,T02,.9,6,660,14
2487-001,T03,.6,21,690,12
2489-001,T01,0,7,820,12
2489-001,T02,.6,6,790,11
2489-001,T03,0,7,820,12
2489-001,T04,0,7,820,12
2490-001,T01,34.7,2,700,14
2491-001,T01,0,13,830,13
2491-001,T02,0,13,830,13
2491-001,T03,0,13,830,13
2491-001,T04,0,13,830,13
2496-001,T01,0,3,580,13
2496-001,T02,.3,5,570,17
2497-003,T01,.1,16,1010,12
2497-003,T02,.1,16,1010,12
2499-001,T01,,,,
2500-001,T01,.2,23,730,11
2500-001,T02,.5,18,770,13
2500-001,T03,53.9,9,1050,12
2501-001,T01,0,24,880,11
2504-001,T01,0,3,620,14
2505-001,T01,.1,23,540,11
2505-001,T02,.1,23,540,11
2505-001,T03,.6,25,520,11
2505-001,T04,.6,25,520,11
2506-001,T01,.4,5,640,13
2508-001,T01,4,4,610,23
2509-001,T01,.1,14,890,11
2509-001,T02,1,27,750,11
2510-001,T01,0,5,620,14
2512-001,T01,0,3,620,15
2513-001,T01,2.1,14,960,12
2514-001,T01,.5,1,610,15
2515-001,T01,0,14,610,12
2516-001,T01,4,7,610,18
2516-003,T01,2.1,8,770,12
2517-002,T01,,,,
2517-002,T02,.3,14,1100,12
2518-001,T01,.8,1,610,15
2520-001,T01,0,1,620,14
2521-001,T01,,,,
2521-002,T01,0,10,770,13
2522-001,T01,0,3,620,14
2524-001,T01,0,4,620,12
2525-001,T01,0,7,880,12
2526-001,T01,1.3,2,610,15
2527-001,T01,6.5,25,1170,11
2528-001,T01,0,4,620,13
2529-001,T01,.3,5,1060,12
2530-001,T01,.7,3,610,13
2531-001,T01,.1,11,1060,16
2532-001,T01,4.1,10,620,11
2533-001,T01,1.4,8,1050,13
2533-001,T02,.1,9,1030,14
2534-001,T01,.1,1,700,13
2536-001,T01,0,4,710,13
2538-001,T01,0,5,690,14
2539-001,T01,.1,12,1090,12
2542-001,T01,,,,
2542-001,T02,,,,
2542-001,T03,,,,
2542-001,T04,,,,
2543-001,T01,.7,11,1050,13
2544-002,T01,0,4,710,13
2545-001,T01,0,10,1040,11
2545-002,T01,3.8,13,1030,14
2546-001,T01,1.8,4,700,12
2547-001,T01,.5,5,1110,12
2549-001,T01,0,9,1100,11
2549-002,T01,.4,12,1060,13
2550-001,T01,0,5,710,12
2551-001,T01,.2,9,1080,13
2554-003,T01,.2,4,680,13
2555-001,T01,0,11,1030,12
2556-001,T01,.4,5,690,14
2557-001,T01,3.6,3,880,13
2557-002,T01,0,9,1090,12
2559-001,T01,3.8,5,1100,12
2560-002,T01,.2,3,710,13
2562-002,T01,1.1,3,710,13
2563-001,T01,1.1,13,760,11
2564-001,T01,0,6,690,12
2565-002,T01,.1,27,710,10
2566-001,T01,0,2,740,14
2567-002,T01,1.5,29,530,11
2567-002,T02,1.5,29,530,11
2567-002,T03,1.5,29,530,11
2567-002,T04,1.5,29,530,11
2568-001,T01,.2,8,770,12
2569-001,T01,3.9,26,730,12
2569-001,T02,3.8,14,700,13
2569-001,T03,1.3,30,590,10
2569-001,T04,3.8,14,700,13
2571-001,T01,0,11,720,12
2571-001,T02,0,12,720,12
2571-001,T03,0,12,720,12
2573-001,T01,0,10,740,12
2573-001,T02,0,10,740,12
2574-001,T01,.1,3,740,14
2575-001,T01,0,18,750,12
2575-001,T02,0,19,750,12
2576-001,T01,0,8,780,14
2576-001,T02,.1,7,770,14
2578-001,T01,0,3,760,14
2582-001,T01,.2,8,770,12
2583-001,T01,.1,8,290,13
2585-001,T01,.1,19,340,12
2585-001,T02,.1,20,340,11
2585-001,T03,.1,20,340,11
2586-002,T01,0,9,790,13
2587-001,T01,0,14,390,12
