HHID,case_id,qx_type,visit,ea_id,hh_q0a,hh_q0b,hh_q01,hh_q02a,hh_q02b,hh_q02c,hh_q03a,hh_q03b
2954,314391020065,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,1300,0,0,1,
2952,314391020075,Panel B,2,31439102,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1500,0,0,1,
2952,314391020075,Panel B,2,31439102,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2952,314391020075,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2976,314391020085,Panel B,2,31439102,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
2976,314391020085,Panel B,2,31439102,Food Transfers/Gifts,Food Transfers/Gifts,Yes,4000,0,0,1,
2976,314391020085,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,550,0,0,1,
2968,314391020095,Panel B,2,31439102,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
2968,314391020095,Panel B,2,31439102,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2968,314391020095,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2960,314391020115,Panel B,2,31439102,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
2960,314391020115,Panel B,2,31439102,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2960,314391020115,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2978,314391020125,Panel B,2,31439102,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
2978,314391020125,Panel B,2,31439102,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2978,314391020125,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2970,314391020136,Panel B,2,31439102,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,5000,0,0,1,2
2970,314391020136,Panel B,2,31439102,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2970,314391020136,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,2000,0,0,1,2
2950,314391020146,Panel B,2,31439102,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,30000,0,0,1,
2950,314391020146,Panel B,2,31439102,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2000,0,0,1,
2950,314391020146,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2948,314391020166,Panel B,2,31439102,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,20000,0,1,
2948,314391020166,Panel B,2,31439102,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2948,314391020166,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2964,314391020176,Panel B,2,31439102,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
2964,314391020176,Panel B,2,31439102,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2964,314391020176,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2956,314391020186,Panel B,2,31439102,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,200,0,0,1,
2956,314391020186,Panel B,2,31439102,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2956,314391020186,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2974,314391020207,Panel B,2,31439102,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,53000,15000,0,1,2
2974,314391020207,Panel B,2,31439102,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2974,314391020207,Panel B,2,31439102,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3019,314413890005,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3019,314413890005,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3019,314413890005,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3033,314413890017,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3033,314413890017,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3033,314413890017,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,1500,0,0,2,
3009,314413890027,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3009,314413890027,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3009,314413890027,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3035,314413890028,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3035,314413890028,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3035,314413890028,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3017,314413890031,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3017,314413890031,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3017,314413890031,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3027,314413890036,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1500,0,0,1,
3027,314413890036,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3027,314413890036,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3011,314413890063,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3011,314413890063,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3011,314413890063,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,1500,0,0,2,1
3025,314413890100,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,,500,,1,
3025,314413890100,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,Yes,,650,,1,
3025,314413890100,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3031,314413890115,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3031,314413890115,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3031,314413890115,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3013,314413890144,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3013,314413890144,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3013,314413890144,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3029,314413890156,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3029,314413890156,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3029,314413890156,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3039,314413890157,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3039,314413890157,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3039,314413890157,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3021,314413890181,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3021,314413890181,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3021,314413890181,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3015,314413890182,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3015,314413890182,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3015,314413890182,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3023,314413890183,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3023,314413890183,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3023,314413890183,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3037,314413890207,Panel A,1,31441389,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3037,314413890207,Panel A,1,31441389,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3037,314413890207,Panel A,1,31441389,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3000,314423940001,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,30000,0,0,1,2
3000,314423940001,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,Yes,5000,0,0,1,2
3000,314423940001,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,3500,0,0,1,2
3006,314423940006,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2500,0,0,1,0
3006,314423940006,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3006,314423940006,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,180,0,0,1,0
2992,314423940018,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2500,100,0,1,
2992,314423940018,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,450,0,1,
2992,314423940018,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,0,0,0,1,
2984,314423940024,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
2984,314423940024,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2984,314423940024,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2986,314423940030,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
2986,314423940030,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2986,314423940030,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2998,314423940042,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
2998,314423940042,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2998,314423940042,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2994,314423940048,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
2994,314423940048,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2994,314423940048,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3004,314423940054,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,40000,0,0,1,2
3004,314423940054,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2000,0,0,1,2
3004,314423940054,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3008,314423940066,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,50,0,1,
3008,314423940066,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3008,314423940066,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2982,314423940072,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,20000,0,1,
2982,314423940072,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2982,314423940072,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2980,314423940078,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
2980,314423940078,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2980,314423940078,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2990,314423940090,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1000,0,0,1,
2990,314423940090,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2990,314423940090,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2988,314423940102,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
2988,314423940102,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
2988,314423940102,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3002,314423940114,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,24000,0,1,1
3002,314423940114,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,3000,0,1,1
3002,314423940114,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
2996,314423940120,Panel B,2,31442394,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,500,0,1,
2996,314423940120,Panel B,2,31442394,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,200,0,1,
2996,314423940120,Panel B,2,31442394,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3065,314431080017,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,7000,0,1,
3065,314431080017,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3065,314431080017,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3057,314431080018,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,6000,0,0,2,1
3057,314431080018,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3057,314431080018,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3049,314431080030,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2500,,,1,
3049,314431080030,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,Yes,10000,,,1,
3049,314431080030,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3041,314431080042,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,500,0,0,2,
3041,314431080042,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,Yes,270,0,0,1,
3041,314431080042,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,550,0,0,1,
3051,314431080052,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1800,0,0,1,
3051,314431080052,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,7000,0,1,
3051,314431080052,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,3500,0,0,12,
3061,314431080088,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3061,314431080088,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3061,314431080088,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3053,314431080099,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,7000,,,,
3053,314431080099,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,Yes,400,,,,
3053,314431080099,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,2200,,,,
3047,314431080106,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3047,314431080106,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3047,314431080106,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,3000,0,0,2,1
3071,314431080115,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3071,314431080115,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3071,314431080115,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3043,314431080137,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3043,314431080137,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3043,314431080137,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3063,314431080143,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,10000,190000,0,1,
3063,314431080143,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3063,314431080143,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3059,314431080159,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3059,314431080159,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3059,314431080159,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3069,314431080165,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3069,314431080165,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3069,314431080165,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3055,314431080168,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2000,0,0,1,2
3055,314431080168,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3055,314431080168,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3067,314431080170,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3067,314431080170,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,Yes,,500,,2,
3067,314431080170,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3045,314431080171,Panel A,1,31443108,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,20000,1000,0,1,2
3045,314431080171,Panel A,1,31443108,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3045,314431080171,Panel A,1,31443108,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3032,314432700002,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3032,314432700002,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,1000,0,2,
3032,314432700002,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3030,314432700012,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,3500,,,1,
3030,314432700012,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3030,314432700012,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3028,314432700023,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3028,314432700023,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3028,314432700023,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3038,314432700044,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3038,314432700044,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3038,314432700044,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3024,314432700055,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,3000,0,1,
3024,314432700055,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3024,314432700055,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3014,314432700065,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3014,314432700065,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3014,314432700065,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3010,314432700087,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3010,314432700087,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3010,314432700087,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3018,314432700097,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3018,314432700097,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3018,314432700097,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3026,314432700108,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3026,314432700108,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,Yes,200,0,0,1,2
3026,314432700108,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,500,0,0,1,2
3034,314432700129,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3034,314432700129,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3034,314432700129,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3016,314432700140,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3016,314432700140,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3016,314432700140,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3040,314432700150,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3040,314432700150,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3040,314432700150,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,0,1000,0,2,
3020,314432700172,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3020,314432700172,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3020,314432700172,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3022,314432700182,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3022,314432700182,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3022,314432700182,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3012,314432700193,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3012,314432700193,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3012,314432700193,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
3036,314432700214,Panel B,2,31443270,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
3036,314432700214,Panel B,2,31443270,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
3036,314432700214,Panel B,2,31443270,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
