HHID,case_id,qx_type,visit,ea_id,hh_h01,hh_h02a,hh_h02b,hh_h02c,hh_h02d,hh_h02e,hh_h03a,hh_h03b,hh_h04,hh_h05a_01,hh_h05a_02,hh_h05a_03,hh_h05a_04,hh_h05a_05,hh_h05a_06,hh_h05a_07,hh_h05a_08,hh_h05a_09,hh_h05a_10,hh_h05b_01,hh_h05b_02,hh_h05b_03,hh_h05b_04,hh_h05b_05,hh_h05b_06,hh_h05b_07,hh_h05b_08,hh_h05b_09,hh_h05b_10,hh_h05b_11,hh_h05b_12,hh_h05b_13,hh_h05b_14,hh_h05b_15,hh_h06a,hh_h06a_os,hh_h06b,hh_h06b_os,hh_h06c,hh_h06c_os
2919,314326760056,Panel A,1,31432676,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,314351200007,Panel B,2,31435120,No,0,0,0,0,0,4,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,314351200021,Panel B,2,31435120,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890,314351200034,Panel B,2,31435120,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,314351200047,Panel B,2,31435120,No,0,0,0,0,0,3,3,Yes,,,,,,,,,X,X,,,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
2908,314351200074,Panel B,2,31435120,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,314351200087,Panel B,2,31435120,No,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,314351200114,Panel B,2,31435120,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,314351200127,Panel B,2,31435120,No,0,0,0,0,0,4,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,314351200141,Panel B,2,31435120,No,0,0,0,0,0,2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896,314351200167,Panel B,2,31435120,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,314351200181,Panel B,2,31435120,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,314351200221,Panel B,2,31435120,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888,314351200234,Panel B,2,31435120,Yes,1,0,2,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,314351200247,Panel B,2,31435120,No,0,0,0,0,0,4,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,314351200274,Panel B,2,31435120,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,314357530023,Panel A,1,31435753,No,0,0,0,0,0,4,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,314357530038,Panel A,1,31435753,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,314357530066,Panel A,1,31435753,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,314357530079,Panel A,1,31435753,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,314357530090,Panel A,1,31435753,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,314357530102,Panel A,1,31435753,Yes,5,5,4,7,2,3,4,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
2959,314357530137,Panel A,1,31435753,Yes,0,1,2,2,1,3,,Yes,,,,,,,,,,,,,,,X,X,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
2947,314357530154,Panel A,1,31435753,No,1,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,314357530159,Panel A,1,31435753,No,0,0,0,0,0,3,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
2957,314357530178,Panel A,1,31435753,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,314357530200,Panel A,1,31435753,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,314357530227,Panel A,1,31435753,Yes,0,7,0,0,3,3,,Yes,,,,,,,,,,,,,X,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
2965,314357530242,Panel A,1,31435753,Yes,1,0,0,0,0,3,3,Yes,,,,,,,X,X,X,,,,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
2967,314357530281,Panel A,1,31435753,Yes,1,2,2,0,1,3,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
2961,314357530283,Panel A,1,31435753,Yes,3,0,0,2,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,314357530292,Panel A,1,31435753,No,0,0,0,0,0,2,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,314366950007,Panel A,1,31436695,No,0,0,0,0,0,4,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,314366950029,Panel A,1,31436695,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,314366950052,Panel A,1,31436695,No,0,0,0,0,0,5,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,314366950075,Panel A,1,31436695,Yes,3,1,3,1,0,3,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,314366950079,Panel A,1,31436695,Yes,2,3,0,0,0,2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,314366950086,Panel A,1,31436695,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,314366950093,Panel A,1,31436695,No,0,0,0,0,0,4,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,314366950106,Panel A,1,31436695,Yes,0,4,0,0,0,1,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3007,314366950118,Panel A,1,31436695,No,0,0,0,0,0,3,1,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to small land size,,,,,
2987,314366950125,Panel A,1,31436695,No,2,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,314366950166,Panel A,1,31436695,Yes,1,0,0,0,0,2,,Yes,,,,,,,,,,,X,,X,,,,,,,,,,,,,Food in the market was very expensive,,,,,
2999,314366950176,Panel A,1,31436695,No,2,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,314366950178,Panel A,1,31436695,No,0,0,0,0,1,4,4,Yes,,,,,,,,,,,X,,,,,,,,,,,,,,,Inadequate household food stocks due to small land size,,,,,
2993,314366950182,Panel A,1,31436695,No,0,3,3,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,314366950212,Panel A,1,31436695,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,314366950221,Panel A,1,31436695,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Yes,0,1,0,0,1,3,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,Inadequate household food stocks due to lack of farm inputs,,,
2924,314386900045,Panel B,2,31438690,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,314386900077,Panel B,2,31438690,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Yes,2,1,2,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,No,0,0,0,0,0,3,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to lack of farm inputs,,,
2946,314386900157,Panel B,2,31438690,Yes,0,0,0,0,0,3,,Yes,,,,,,,,,,,,,,X,X,,,,,,,,,,,Inadequate household food stocks due to small land size,,Inadequate household food stocks due to lack of farm inputs,,,
2922,314386900188,Panel B,2,31438690,No,1,0,0,0,0,1,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Yes,0,3,0,0,1,3,,Yes,,,,,,,,,,X,,,,,,,,,,,,,,,,Other (Specify),,,,,
2926,314386900220,Panel B,2,31438690,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,No,0,1,0,0,0,3,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Unable to reach the market due to high transportation costs,,Food in the market was very expensive,,,
2928,314386900284,Panel B,2,31438690,No,2,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,No,1,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,314386900331,Panel B,2,31438690,Yes,2,0,0,0,1,2,,Yes,,,,,,,,,,,,,,,X,X,,,,,,,,,,Food in the market was very expensive,,Food in the market was very expensive,,,
2966,314391020004,Panel B,2,31439102,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,No,0,0,0,0,0,3,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,No,0,0,0,0,0,4,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,314391020075,Panel B,2,31439102,No,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,314391020085,Panel B,2,31439102,No,0,0,0,0,0,1,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,314391020095,Panel B,2,31439102,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,,,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
2978,314391020125,Panel B,2,31439102,Yes,2,0,0,0,0,2,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Yes,1,0,2,0,0,4,6,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,314391020146,Panel B,2,31439102,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,No,0,0,0,0,0,0,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,314391020176,Panel B,2,31439102,No,0,0,0,0,0,1,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,314391020186,Panel B,2,31439102,No,0,0,0,0,0,0,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,314391020207,Panel B,2,31439102,No,0,0,0,0,0,4,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,314413890005,Panel A,1,31441389,No,0,0,0,0,0,3,1,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3033,314413890017,Panel A,1,31441389,No,0,0,0,0,0,3,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,314413890027,Panel A,1,31441389,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,314413890028,Panel A,1,31441389,No,1,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,314413890031,Panel A,1,31441389,Yes,4,7,5,0,3,2,,Yes,,,,,,,,,,,X,X,X,,,,,,,,,,,,,Food in the market was very expensive,,Unable to reach the market due to high transportation costs,,,
3027,314413890036,Panel A,1,31441389,No,0,0,0,0,0,1,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,314413890063,Panel A,1,31441389,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,X,,,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
3025,314413890100,Panel A,1,31441389,No,0,0,0,0,0,2,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,314413890115,Panel A,1,31441389,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,314413890144,Panel A,1,31441389,No,0,0,0,0,0,3,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,314413890156,Panel A,1,31441389,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,314413890157,Panel A,1,31441389,No,2,0,0,0,0,3,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3021,314413890181,Panel A,1,31441389,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,314413890182,Panel A,1,31441389,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,314413890183,Panel A,1,31441389,No,0,0,0,0,0,3,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,314413890207,Panel A,1,31441389,No,1,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,314423940001,Panel B,2,31442394,No,0,0,0,0,0,4,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,314423940006,Panel B,2,31442394,No,2,2,0,0,5,2,,Yes,,,,,,,,,,,X,,X,,,,,,,,,,,,,Food in the market was very expensive,,Food in the market was very expensive,,,
2992,314423940018,Panel B,2,31442394,No,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,314423940024,Panel B,2,31442394,No,0,0,0,0,0,4,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,314423940030,Panel B,2,31442394,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,314423940042,Panel B,2,31442394,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,314423940048,Panel B,2,31442394,No,0,0,0,0,0,3,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,314423940054,Panel B,2,31442394,Yes,0,0,0,0,0,4,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,314423940066,Panel B,2,31442394,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,314423940072,Panel B,2,31442394,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,314423940078,Panel B,2,31442394,No,2,0,0,0,0,2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,314423940090,Panel B,2,31442394,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,314423940102,Panel B,2,31442394,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,314423940114,Panel B,2,31442394,No,0,0,0,0,0,4,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,314423940120,Panel B,2,31442394,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,314431080017,Panel A,1,31443108,No,1,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,314431080018,Panel A,1,31443108,Yes,0,0,0,0,0,3,4,Yes,,,,,,,,,,,X,,X,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to lack of farm inputs,,Food in the market was very expensive,
3049,314431080030,Panel A,1,31443108,Yes,3,2,0,0,2,2,,Yes,,,,,,,,,,X,,,,,,,,,,,,,,,,Unable to reach the market due to high transportation costs,,,,,
3041,314431080042,Panel A,1,31443108,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,314431080052,Panel A,1,31443108,No,0,0,0,0,0,3,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,314431080088,Panel A,1,31443108,No,0,0,0,0,0,3,1,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3053,314431080099,Panel A,1,31443108,Yes,2,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,314431080106,Panel A,1,31443108,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,314431080115,Panel A,1,31443108,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,314431080137,Panel A,1,31443108,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,314431080143,Panel A,1,31443108,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,314431080159,Panel A,1,31443108,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,314431080165,Panel A,1,31443108,No,1,1,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,314431080168,Panel A,1,31443108,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,314431080170,Panel A,1,31443108,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,314431080171,Panel A,1,31443108,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,314432700002,Panel B,2,31443270,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,314432700012,Panel B,2,31443270,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,314432700023,Panel B,2,31443270,Yes,2,7,2,4,1,2,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to small land size,,,,,
3038,314432700044,Panel B,2,31443270,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,314432700055,Panel B,2,31443270,No,0,0,0,0,0,4,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,314432700065,Panel B,2,31443270,Yes,0,0,0,0,2,3,3,Yes,,,,,,,X,X,X,X,X,X,X,,,,,,,,,,,,,Food in the market was very expensive,,Inadequate household food stocks due to lack of farm inputs,,,
3010,314432700087,Panel B,2,31443270,No,2,0,0,0,0,2,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,314432700097,Panel B,2,31443270,Yes,2,1,1,1,1,3,4,Yes,,,,,,,,,,,,X,X,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3026,314432700108,Panel B,2,31443270,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,314432700129,Panel B,2,31443270,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,314432700140,Panel B,2,31443270,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,314432700150,Panel B,2,31443270,No,0,0,0,0,0,2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,314432700172,Panel B,2,31443270,Yes,3,5,5,0,3,3,,Yes,,,,,,,,,,,,,,,,X,,,,,,,,,,Inadequate household food stocks due to crop pest damage,,Inadequate household food stocks due to lack of farm inputs,,,
3022,314432700182,Panel B,2,31443270,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,314432700193,Panel B,2,31443270,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,314432700214,Panel B,2,31443270,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,315326740001,Panel A,1,31532674,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,315326740004,Panel A,1,31532674,No,3,2,2,2,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,315326740050,Panel A,1,31532674,Yes,3,2,2,2,0,3,3,Yes,,,,,,,,,X,X,X,,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
3079,315326740064,Panel A,1,31532674,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,315326740065,Panel A,1,31532674,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,315326740067,Panel A,1,31532674,No,0,0,0,0,1,3,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3091,315326740077,Panel A,1,31532674,Yes,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,315326740098,Panel A,1,31532674,Yes,3,2,3,1,0,3,3,Yes,,,,,,,,,,X,X,,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
3099,315326740121,Panel A,1,31532674,Yes,3,4,2,3,0,3,,Yes,,,,,,,,X,X,X,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
3101,315326740128,Panel A,1,31532674,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,315326740137,Panel A,1,31532674,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,315326740150,Panel A,1,31532674,Yes,1,0,0,0,2,2,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3087,315326740162,Panel A,1,31532674,No,0,0,0,0,0,3,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3093,315326740163,Panel A,1,31532674,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,315326740166,Panel A,1,31532674,Yes,2,0,0,0,0,3,,Yes,,,,,,,,,,,X,,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3085,315326740187,Panel A,1,31532674,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,315330950004,Panel B,2,31533095,Yes,3,0,2,0,0,3,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3070,315330950014,Panel B,2,31533095,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,315330950033,Panel B,2,31533095,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,315330950042,Panel B,2,31533095,Yes,3,2,3,1,0,3,3,Yes,,,,,,,,,,,X,X,,,,,X,X,,,,,,,,Food in the market was very expensive,,,,,
3064,315330950051,Panel B,2,31533095,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,315330950061,Panel B,2,31533095,Yes,3,2,2,3,0,3,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3048,315330950080,Panel B,2,31533095,Yes,2,3,2,2,0,3,,Yes,,,,,,,,,,X,X,,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3066,315330950089,Panel B,2,31533095,Yes,2,3,2,1,0,3,,Yes,,,,,,,,,,X,X,,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3044,315330950117,Panel B,2,31533095,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,315330950126,Panel B,2,31533095,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,315330950136,Panel B,2,31533095,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,315330950145,Panel B,2,31533095,Yes,4,2,1,0,0,2,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,,LACK OF MONEY,,,,
3072,315330950155,Panel B,2,31533095,Yes,3,0,0,0,0,3,2,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Other (Specify),LACK OF MONEY,,,,
3058,315330950164,Panel B,2,31533095,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,315330950183,Panel B,2,31533095,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,315330950192,Panel B,2,31533095,Yes,2,0,0,0,0,3,3,Yes,,,,,,,,,,,,X,,,,,,,,,,,,,,Other (Specify),LACK OF MONEY,,,,
3102,315361180013,Panel B,2,31536118,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,315361180028,Panel B,2,31536118,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,315361180044,Panel B,2,31536118,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,315361180060,Panel B,2,31536118,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,315361180091,Panel B,2,31536118,Yes,1,0,0,0,0,3,3,Yes,,,,,,,,,,,,,,,,,,X,,,,,,,,Food in the market was very expensive,,,,,
3092,315361180106,Panel B,2,31536118,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,315361180137,Panel B,2,31536118,No,0,0,0,0,0,3,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
3086,315361180153,Panel B,2,31536118,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,315361180169,Panel B,2,31536118,Yes,4,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,315361180200,Panel B,2,31536118,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,315361180215,Panel B,2,31536118,Yes,3,1,3,0,1,3,3,Yes,,,,,,,X,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,Other (Specify),NOT PROFITTING FROM BUSINESS,,
