HHID,case_id,qx_type,visit,ea_id,hh_n0a,hh_n0b,hh_n01,hh_n02,hh_n03,hh_n04,hh_n05,hh_n06,hh_n07,hh_n08
2660,309016030200,Panel B,2,30901603,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2741,310013330001,Panel A,1,31001333,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO
2737,310013330010,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2733,310013330012,Panel A,1,31001333,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
2743,310013330022,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2725,310013330024,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2721,310013330071,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2727,310013330132,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2723,310013330144,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2735,310013330150,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2745,310013330155,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2751,310013330178,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2749,310013330208,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2731,310013330215,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2747,310013330233,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2729,310013330243,Panel A,1,31001333,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO
2739,310013330244,Panel A,1,31001333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2686,310017490008,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2670,310017490018,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2692,310017490028,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2688,310017490049,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2668,310017490059,Panel B,2,31001749,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
2690,310017490069,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2680,310017490090,Panel B,2,31001749,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
2672,310017490100,Panel B,2,31001749,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2684,310017490110,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2682,310017490130,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2674,310017490140,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2678,310017490151,Panel B,2,31001749,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2662,310017490171,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2666,310017490181,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2664,310017490191,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2676,310017490212,Panel B,2,31001749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2753,310021690014,Panel A,1,31002169,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2781,310021690062,Panel A,1,31002169,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
2773,310021690087,Panel A,1,31002169,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES
2759,310021690116,Panel A,1,31002169,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2757,310021690118,Panel A,1,31002169,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2761,310021690125,Panel A,1,31002169,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2775,310021690150,Panel A,1,31002169,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2777,310021690162,Panel A,1,31002169,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2771,310021690165,Panel A,1,31002169,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2767,310021690191,Panel A,1,31002169,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2763,310021690226,Panel A,1,31002169,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO
2783,310021690231,Panel A,1,31002169,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2755,310021690240,Panel A,1,31002169,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2779,310021690242,Panel A,1,31002169,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
2765,310021690260,Panel A,1,31002169,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES
2769,310021690273,Panel A,1,31002169,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2720,310043120006,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2702,310043120011,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2708,310043120017,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2706,310043120023,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2710,310043120029,Panel B,2,31004312,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2722,310043120040,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2712,310043120046,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2704,310043120052,Panel B,2,31004312,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2696,310043120057,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2716,310043120069,Panel B,2,31004312,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2714,310043120075,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2700,310043120081,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2724,310043120086,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2694,310043120104,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2718,310043120109,Panel B,2,31004312,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2698,310043120121,Panel B,2,31004312,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2813,310065560120,Panel A,1,31006556,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2807,310065560154,Panel A,1,31006556,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2803,310065560157,Panel A,1,31006556,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2815,310065560166,Panel A,1,31006556,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2799,310065560168,Panel A,1,31006556,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2791,310065560199,Panel A,1,31006556,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2805,310065560216,Panel A,1,31006556,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2789,310065560246,Panel A,1,31006556,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2797,310065560257,Panel A,1,31006556,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2795,310065560261,Panel A,1,31006556,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2793,310065560288,Panel A,1,31006556,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2787,310065560292,Panel A,1,31006556,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2785,310065560328,Panel A,1,31006556,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2809,310065560344,Panel A,1,31006556,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2801,310065560370,Panel A,1,31006556,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2811,310065560417,Panel A,1,31006556,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2746,310073350006,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2748,310073350029,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2734,310073350074,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2750,310073350097,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2732,310073350120,Panel B,2,31007335,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO
2756,310073350166,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2736,310073350189,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2726,310073350212,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2730,310073350258,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2742,310073350281,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2728,310073350304,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2740,310073350350,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2738,310073350373,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2754,310073350396,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2752,310073350442,Panel B,2,31007335,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2744,310073350465,Panel B,2,31007335,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2819,311087030024,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2837,311087030057,Panel A,1,31108703,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
2831,311087030121,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2845,311087030172,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2847,311087030174,Panel A,1,31108703,YES,YES,YES,NO,YES,NO,NO,NO,NO,YES
2823,311087030266,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2843,311087030267,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2825,311087030288,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2827,311087030320,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2835,311087030327,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2839,311087030335,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2829,311087030344,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2833,311087030374,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2817,311087030375,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2821,311087030385,Panel A,1,31108703,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2879,312010070032,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2869,312010070034,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2861,312010070037,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2851,312010070074,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2853,312010070116,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2863,312010070128,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2857,312010070145,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2873,312010070158,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2865,312010070162,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2871,312010070164,Panel A,1,31201007,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
2877,312010070169,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2875,312010070189,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2849,312010070226,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2867,312010070230,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2859,312010070283,Panel A,1,31201007,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
2855,312010070285,Panel A,1,31201007,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2794,312011040010,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2806,312011040023,Panel B,2,31201104,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2814,312011040036,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2804,312011040061,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2816,312011040074,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2820,312011040086,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2796,312011040112,Panel B,2,31201104,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
2792,312011040124,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2810,312011040137,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2818,312011040162,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2790,312011040175,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2802,312011040188,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2808,312011040213,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2798,312011040226,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2812,312011040238,Panel B,2,31201104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2800,312011040264,Panel B,2,31201104,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
2838,312011970001,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2852,312011970008,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2842,312011970022,Panel B,2,31201197,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
2840,312011970028,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2846,312011970030,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2836,312011970037,Panel B,2,31201197,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
2822,312011970057,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2830,312011970066,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2826,312011970081,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2844,312011970088,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2834,312011970095,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2850,312011970110,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2828,312011970117,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2824,312011970124,Panel B,2,31201197,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2848,312011970139,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2832,312011970146,Panel B,2,31201197,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2766,312015160017,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2774,312015160031,Panel B,2,31201516,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2760,312015160046,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2762,312015160060,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2768,312015160089,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2784,312015160108,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2764,312015160118,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2786,312015160132,Panel B,2,31201516,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
2780,312015160161,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2778,312015160175,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2758,312015160190,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2782,312015160204,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2772,312015160233,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2776,312015160248,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2770,312015160262,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2788,312015160291,Panel B,2,31201516,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2907,312046180076,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2903,312046180082,Panel A,1,31204618,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
2883,312046180090,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2889,312046180100,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2891,312046180102,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2895,312046180105,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2905,312046180112,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2911,312046180123,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2901,312046180149,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2881,312046180161,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2893,312046180169,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2885,312046180205,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2909,312046180216,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2899,312046180226,Panel A,1,31204618,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2897,312046180244,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2887,312046180276,Panel A,1,31204618,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2884,314325230003,Panel B,2,31432523,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2862,314325230017,Panel B,2,31432523,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2868,314325230046,Panel B,2,31432523,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2860,314325230060,Panel B,2,31432523,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2876,314325230074,Panel B,2,31432523,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2858,314325230103,Panel B,2,31432523,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
2880,314325230117,Panel B,2,31432523,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES
2878,314325230132,Panel B,2,31432523,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2872,314325230160,Panel B,2,31432523,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES
2854,314325230175,Panel B,2,31432523,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES
2864,314325230189,Panel B,2,31432523,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2866,314325230218,Panel B,2,31432523,YES,YES,YES,NO,YES,YES,NO,NO,NO,YES
2882,314325230232,Panel B,2,31432523,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES
2874,314325230246,Panel B,2,31432523,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2870,314325230275,Panel B,2,31432523,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES
2856,314325230289,Panel B,2,31432523,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2921,314326760004,Panel A,1,31432676,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES
2917,314326760007,Panel A,1,31432676,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2923,314326760010,Panel A,1,31432676,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2929,314326760013,Panel A,1,31432676,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2927,314326760018,Panel A,1,31432676,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2943,314326760021,Panel A,1,31432676,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2937,314326760023,Panel A,1,31432676,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES
2913,314326760026,Panel A,1,31432676,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES
2931,314326760032,Panel A,1,31432676,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2925,314326760034,Panel A,1,31432676,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2933,314326760037,Panel A,1,31432676,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES
2939,314326760040,Panel A,1,31432676,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2915,314326760045,Panel A,1,31432676,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2935,314326760048,Panel A,1,31432676,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2941,314326760051,Panel A,1,31432676,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2919,314326760056,Panel A,1,31432676,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2898,314351200007,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2914,314351200021,Panel B,2,31435120,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2890,314351200034,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2904,314351200047,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2908,314351200074,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2906,314351200087,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2910,314351200114,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2900,314351200127,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2894,314351200141,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2896,314351200167,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2902,314351200181,Panel B,2,31435120,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES
2886,314351200221,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2888,314351200234,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2912,314351200247,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2892,314351200274,Panel B,2,31435120,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2975,314357530023,Panel A,1,31435753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2971,314357530038,Panel A,1,31435753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2953,314357530066,Panel A,1,31435753,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES
2973,314357530079,Panel A,1,31435753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2945,314357530090,Panel A,1,31435753,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2951,314357530102,Panel A,1,31435753,YES,YES,NO,YES,YES,NO,NO,NO,NO,YES
2959,314357530137,Panel A,1,31435753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2947,314357530154,Panel A,1,31435753,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES
2969,314357530159,Panel A,1,31435753,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES
2957,314357530178,Panel A,1,31435753,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
2949,314357530200,Panel A,1,31435753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2963,314357530227,Panel A,1,31435753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2965,314357530242,Panel A,1,31435753,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2967,314357530281,Panel A,1,31435753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2961,314357530283,Panel A,1,31435753,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES
2955,314357530292,Panel A,1,31435753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3003,314366950007,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2989,314366950029,Panel A,1,31436695,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES
3001,314366950052,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2985,314366950075,Panel A,1,31436695,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
2991,314366950079,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2997,314366950086,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2995,314366950093,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3005,314366950106,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3007,314366950118,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2987,314366950125,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2983,314366950166,Panel A,1,31436695,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2999,314366950176,Panel A,1,31436695,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO
2979,314366950178,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2993,314366950182,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2977,314366950212,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2981,314366950221,Panel A,1,31436695,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2940,314386900029,Panel B,2,31438690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2924,314386900045,Panel B,2,31438690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2944,314386900061,Panel B,2,31438690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2938,314386900077,Panel B,2,31438690,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2920,314386900109,Panel B,2,31438690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2934,314386900125,Panel B,2,31438690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2932,314386900141,Panel B,2,31438690,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
2946,314386900157,Panel B,2,31438690,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
2922,314386900188,Panel B,2,31438690,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES
2942,314386900204,Panel B,2,31438690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2926,314386900220,Panel B,2,31438690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2936,314386900236,Panel B,2,31438690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2918,314386900268,Panel B,2,31438690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
