HHID,case_id,qx_type,visit,ea_id,ag_e0a,ag_e0c,ag_e0d,ag_e0d_os,ag_e01,ag_e02a,ag_e02b,ag_e03,ag_e04,ag_e05a,ag_e05b,ag_e06,ag_e07,ag_e07_os,ag_e08a,ag_e08b,ag_e08b_os,ag_e09,ag_e10a,ag_e10b,ag_e10b_os,ag_e10c,ag_e10c_os,ag_e10d,ag_e10e,ag_e10e_os,ag_e11,ag_e12a,ag_e12b,ag_e12b_os,ag_e13,ag_e13_os,ag_e14,ag_e15,ag_e16a,ag_e16b,ag_e17,ag_e18,ag_e19,ag_e20,ag_e21a,ag_e21b,ag_e22,ag_e23,ag_e24,ag_e25,ag_e26a,ag_e26b
2826,312011970081,Panel B,1,31201197,Yes,1,Urea,,1,N01,,No,,December,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,100,500,N02,,Yes,,,,,,,,,,,
2826,312011970081,Panel B,1,31201197,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,100,500,N02,,Yes,,,,,,,,,,,
2844,312011970088,Panel B,1,31201197,Yes,1,Urea,,1,N01,,No,,December,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,100,500,N02,,Yes,,,,,,,,,,,
2844,312011970088,Panel B,1,31201197,Yes,1,Maize seed,,1,N01,,No,,December,2009,1,Maize seed,,2,KILOGRAM,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,100,200,N02,,Yes,,,,,,,,,,,
2844,312011970088,Panel B,1,31201197,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,100,500,N02,,Yes,,,,,,,,,,,
2834,312011970095,Panel B,1,31201197,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
2834,312011970095,Panel B,1,31201197,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
2850,312011970110,Panel B,1,31201197,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,KILOGRAM,,Urea,,25,KILOGRAM,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
2828,312011970117,Panel B,1,31201197,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,312011970124,Panel B,1,31201197,Yes,1,Urea,,1,N01,,No,,October,2009,1,Urea,,50,KILOGRAM,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
2824,312011970124,Panel B,1,31201197,Yes,1,Maize seed,,1,N01,,No,,October,2009,1,Maize seed,,5,KILOGRAM,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
2824,312011970124,Panel B,1,31201197,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,50,KILOGRAM,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
2848,312011970139,Panel B,1,31201197,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,510,N02,,Yes,,,,,,,,,,,
2848,312011970139,Panel B,1,31201197,Yes,2,Maize seed,,1,N01,,No,,December,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
2848,312011970139,Panel B,1,31201197,Yes,2,Urea,,1,N01,,No,,December,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,510,N02,,Yes,,,,,,,,,,,
2832,312011970146,Panel B,1,31201197,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,200,500,N02,,Yes,,,,,,,,,,,
2832,312011970146,Panel B,1,31201197,Yes,1,Urea,,1,N01,,No,,October,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,200,500,N02,,Yes,,,,,,,,,,,
2766,312015160017,Panel B,1,31201516,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774,312015160031,Panel B,1,31201516,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,KILOGRAM,,Yes,25,KILOGRAM,,23:21:0+4s/Chitowe,,25,KILOGRAM,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
2774,312015160031,Panel B,1,31201516,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,2,KILOGRAM,,No,,,,,,,,,Yes,1,,,Bicycle Taxi,,20,100,N02,,Yes,,,,,,,,,,,
2760,312015160046,Panel B,1,31201516,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,Yes,5,5 KG BAG,,23:21:0+4s/Chitowe,,5,5 KG BAG,,No,,,,Other (Specify),BORROWED BICYCLE,0,500,N02,,Yes,,,,,,,,,,,
2762,312015160060,Panel B,1,31201516,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,312015160089,Panel B,1,31201516,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,KILOGRAM,,Yes,25,KILOGRAM,,Urea,,25,KILOGRAM,,No,,,,Bicycle Taxi,,0,500,N02,,Yes,,,,,,,,,,,
2768,312015160089,Panel B,1,31201516,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,2,KILOGRAM,,Yes,1,KILOGRAM,,23:21:0+4s/Chitowe,,2,KILOGRAM,,No,,,,Bicycle Taxi,,0,100,N02,,Yes,,,,,,,,,,,
2784,312015160108,Panel B,1,31201516,Yes,2,Urea,,1,N01,,No,,October,2009,1,Urea,,1,50 KG BAG,,Yes,25,KILOGRAM,,23:21:0+4s/Chitowe,,25,KILOGRAM,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
2764,312015160118,Panel B,1,31201516,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,KILOGRAM,,Urea,,25,KILOGRAM,,No,,,,Bicycle Taxi,,150,500,N03,,Yes,,,,,,,,,,,
2786,312015160132,Panel B,1,31201516,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,5,5 KG BAG,,Urea,,5,5 KG BAG,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
2780,312015160161,Panel B,1,31201516,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,5,5 KG BAG,,Urea,,5,5 KG BAG,,No,,,,Bicycle Taxi,,100,500,N03,,Yes,,,,,,,,,,,
2778,312015160175,Panel B,1,31201516,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,KILOGRAM,,Urea,,25,KILOGRAM,,No,,,,Bicycle Taxi,,100,500,N03,,Yes,,,,,,,,,,,
2758,312015160190,Panel B,1,31201516,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,312015160204,Panel B,1,31201516,Yes,2,Urea,,1,N02,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
2772,312015160233,Panel B,1,31201516,Yes,2,CAN,,1,N01,,No,,October,2009,1,Can,,1,50 KG BAG,,Yes,25,KILOGRAM,,Urea,,25,KILOGRAM,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
2776,312015160248,Panel B,1,31201516,Yes,1,Maize seed,,1,N04,,No,,October,2009,1,Maize seed,,5,KILOGRAM,,No,,,,,,,,,No,,,,Bicycle Taxi,,50,100,N05,,Yes,,,,,,,,,,,
2776,312015160248,Panel B,1,31201516,Yes,1,Urea,,1,N04,,No,,October,2009,1,Urea,,50,KILOGRAM,,Yes,25,KILOGRAM,,23:21:0+4s/Chitowe,,25,KILOGRAM,,No,,,,Bicycle Taxi,,100,500,N05,,Yes,,,,,,,,,,,
2770,312015160262,Panel B,1,31201516,Yes,1,Maize seed,,1,N03,,No,,October,2009,1,Maize seed,,5,KILOGRAM,,No,,,,,,,,,Yes,3,KILOGRAM,,Bicycle Taxi,,50,100,N04,,Yes,,,,,,,,,,,
2770,312015160262,Panel B,1,31201516,Yes,1,Urea,,1,N03,,No,,October,2009,1,Urea,,50,KILOGRAM,,No,,,,,,,,,Yes,25,KILOGRAM,,Bicycle Taxi,,200,500,N04,,Yes,,,,,,,,,,,
2770,312015160262,Panel B,1,31201516,Yes,1,23:21:0+4S/Chitowe,,1,N03,,No,,October,2009,1,23:21:0+4s/Chitowe,,50,KILOGRAM,,No,,,,,,,,,Yes,25,KILOGRAM,,Bicycle Taxi,,200,500,N04,,Yes,,,,,,,,,,,
2788,312015160291,Panel B,1,31201516,Yes,1,Urea,,1,N01,,No,,October,2009,1,Urea,,50,KILOGRAM,,Yes,25,KILOGRAM,,23:21:0+4s/Chitowe,,25,KILOGRAM,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
2788,312015160291,Panel B,1,31201516,Yes,1,Maize seed,,1,N01,,No,,October,2009,1,Maize seed,,2,KILOGRAM,,No,,,,,,,,,No,,,,Bicycle Taxi,,20,100,N02,,Yes,,,,,,,,,,,
2907,312046180076,Panel A,1,31204618,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,KILOGRAM,,Urea,,25,KILOGRAM,,No,,,,Bicycle Taxi,,150,500,N02,,Yes,,,,,,,,,,,
2903,312046180082,Panel A,1,31204618,Yes,1,Urea,,1,N02,,No,,November,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,No,,Did not have enough money to buy inputs,
2883,312046180090,Panel A,1,31204618,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,5,KILOGRAM,,No,,,,,,,,,Yes,2,KILOGRAM,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
2883,312046180090,Panel A,1,31204618,Yes,1,Urea,,1,N01,,No,,November,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,No,,Accessible input supplier did not have the input,
2883,312046180090,Panel A,1,31204618,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,KILOGRAM,,No,,,,,,,,,Yes,25,KILOGRAM,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
2889,312046180100,Panel A,1,31204618,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,KILOGRAM,,No,,,,,,,,,No,,,,Bicycle Taxi,,150,500,N02,,Yes,,,,,,,,,,,
2889,312046180100,Panel A,1,31204618,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,KILOGRAM,,No,,,,,,,,,No,,,,Bicycle Taxi,,150,500,N02,,Yes,,,,,,,,,,,
2891,312046180102,Panel A,1,31204618,Yes,1,CAN,,1,N01,,No,,October,2009,1,Can,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
2895,312046180105,Panel A,1,31204618,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,KILOGRAM,,No,,,,,,,,,Yes,25,KILOGRAM,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
2895,312046180105,Panel A,1,31204618,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,KILOGRAM,,No,,,,,,,,,Yes,25,KILOGRAM,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
2905,312046180112,Panel A,1,31204618,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,25,KILOGRAM,,Urea,,25,KILOGRAM,,No,,,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
2911,312046180123,Panel A,1,31204618,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901,312046180149,Panel A,1,31204618,Yes,1,23:21:0+4S/Chitowe,,1,N03,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,Yes,5,5 KG BAG,,Bicycle Taxi,,300,300,N01,,Yes,,,,,,,,,,,
2901,312046180149,Panel A,1,31204618,Yes,1,Urea,,1,N03,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,Yes,5,5 KG BAG,,Bicycle Taxi,,300,300,N01,,Yes,,,,,,,,,,,
2881,312046180161,Panel A,1,31204618,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,5,KILOGRAM,,No,,,,,,,,,Yes,2,KILOGRAM,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
2881,312046180161,Panel A,1,31204618,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,KILOGRAM,,No,,,,,,,,,Yes,25,KILOGRAM,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
2881,312046180161,Panel A,1,31204618,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,50,KILOGRAM,,No,,,,,,,,,Yes,25,KILOGRAM,,Bicycle Taxi,,100,500,N02,,Yes,,,,,,,,,,,
2893,312046180169,Panel A,1,31204618,Yes,2,Urea,,1,N01,,No,,October,2009,1,Urea,,1,50 KG BAG,,Yes,25,KILOGRAM,,23:21:0+4s/Chitowe,,25,KILOGRAM,,No,,,,Bicycle Taxi,,50,500,N02,,Yes,,,,,,,,,,,
2885,312046180205,Panel A,1,31204618,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,312046180216,Panel A,1,31204618,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
2909,312046180216,Panel A,1,31204618,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,5,5 KG BAG,,Urea,,5,5 KG BAG,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
2899,312046180226,Panel A,1,31204618,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,1,5 KG BAG,,Urea,,1,5 KG BAG,,No,,,,Other (Specify),BORROWED BICYCLE,0,500,N02,,Yes,,,,,,,,,,,
2899,312046180226,Panel A,1,31204618,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Other (Specify),BORROWED BICYCLE,0,100,N02,,Yes,,,,,,,,,,,
2897,312046180244,Panel A,1,31204618,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,October,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,Yes,5,5 KG BAG,,Own Bicycle or Oxcart,,0,800,N03,,Yes,,,,,,,,,,,
2887,312046180276,Panel A,1,31204618,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,Yes,2.5,KILOGRAM,,On Foot,,350,100,N02,,Yes,,,,,,,,,,,
2887,312046180276,Panel A,1,31204618,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,No,,Did not have enough money to buy inputs,
2887,312046180276,Panel A,1,31204618,Yes,1,Urea,,1,N01,,No,,November,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,No,,Did not have enough money to buy inputs,
2884,314325230003,Panel B,1,31432523,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,314325230060,Panel B,1,31432523,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,314325230074,Panel B,1,31432523,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,1,23:21:0+4s/Chitowe,,50,KILOGRAM,,Yes,25,KILOGRAM,,Urea,,25,KILOGRAM,,No,,,,Truck / Bus / Minibus,,100,500,N02,,Yes,,,,,,,,,,,
2876,314325230074,Panel B,1,31432523,Yes,1,Urea,,1,N01,,No,,December,2009,1,Urea,,50,KILOGRAM,,Yes,25,KILOGRAM,,23:21:0+4s/Chitowe,,25,KILOGRAM,,No,,,,Truck / Bus / Minibus,,100,500,N02,,Yes,,,,,,,,,,,
2858,314325230103,Panel B,1,31432523,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,314325230117,Panel B,1,31432523,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2878,314325230132,Panel B,1,31432523,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,314325230232,Panel B,1,31432523,Yes,1,Urea,,1,N01,,No,,January,2009,1,Urea,,50,KILOGRAM,,No,,,,,,,,,No,,,,On Foot,,75,500,N02,,Yes,,,,,,,,,,,
2882,314325230232,Panel B,1,31432523,Yes,1,CAN,,1,N01,,No,,January,2009,1,Can,,50,KILOGRAM,,No,,,,,,,,,No,,,,On Foot,,75,500,N02,,Yes,,,,,,,,,,,
2882,314325230232,Panel B,1,31432523,Yes,1,Maize seed,,1,N01,,No,,January,2009,1,Maize seed,,3,KILOGRAM,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
2874,314325230246,Panel B,1,31432523,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,314325230275,Panel B,1,31432523,Yes,2,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,10 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,200,N02,,Yes,,,,,,,,,,,
2870,314325230275,Panel B,1,31432523,Yes,2,CAN,,2,N01,,No,,November,2009,2,Can,,2,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,1000,N02,,Yes,,,,,,,,,,,
2870,314325230275,Panel B,1,31432523,Yes,2,Urea,,2,N01,,No,,November,2009,2,Urea,,2,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,1000,N02,,Yes,,,,,,,,,,,
2856,314325230289,Panel B,1,31432523,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,314326760004,Panel A,1,31432676,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,314326760010,Panel A,1,31432676,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,314326760021,Panel A,1,31432676,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,314326760023,Panel A,1,31432676,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,314326760032,Panel A,1,31432676,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,314326760034,Panel A,1,31432676,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,314326760045,Panel A,1,31432676,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,314326760056,Panel A,1,31432676,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,314351200007,Panel B,1,31435120,Yes,2,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N02,,Yes,,,,,,,,,,,
2898,314351200007,Panel B,1,31435120,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N02,,Yes,,,,,,,,,,,
2890,314351200034,Panel B,1,31435120,Yes,2,23:21:0+4S/Chitowe,,1,N02,,No,,December,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
2890,314351200034,Panel B,1,31435120,Yes,2,Urea,,1,N02,,No,,December,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
2904,314351200047,Panel B,1,31435120,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,314351200087,Panel B,1,31435120,Yes,2,DAP,,1,N01,,No,,October,2009,1,Dap,,50,KILOGRAM,,No,,,,,,,,,Yes,25,KILOGRAM,,Bicycle Taxi,,70,500,N02,,Yes,,,,,,,,,,,
2910,314351200114,Panel B,1,31435120,Yes,2,DAP,,1,N01,,No,,November,2009,1,Dap,,1,50 KG BAG,,No,,,,,,,,,Yes,1,5 KG BAG,,Truck / Bus / Minibus,,100,500,N02,,Yes,,,,,,,,,,,
2910,314351200114,Panel B,1,31435120,Yes,2,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,100,N02,,Yes,,,,,,,,,,,
2910,314351200114,Panel B,1,31435120,Yes,2,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N02,,Yes,,,,,,,,,,,
2900,314351200127,Panel B,1,31435120,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,314351200141,Panel B,1,31435120,Yes,2,Urea,,1,N02,,No,,November,2009,1,Urea,,50,KILOGRAM,,Yes,25,KILOGRAM,,23:21:0+4s/Chitowe,,25,KILOGRAM,,No,,,,Truck / Bus / Minibus,,100,500,N03,,Yes,,,,,,,,,,,
2896,314351200167,Panel B,1,31435120,Yes,1,Maize seed,,1,N02,,No,,September,2009,1,Maize seed,,10,KILOGRAM,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N03,,Yes,,,,,,,,,,,
2896,314351200167,Panel B,1,31435120,Yes,1,CAN,,1,N02,,No,,September,2009,1,Can,,50,KILOGRAM,,No,,,,,,,,,Yes,25,KILOGRAM,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
2896,314351200167,Panel B,1,31435120,Yes,1,Urea,,1,N02,,No,,September,2009,1,Urea,,50,KILOGRAM,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
2896,314351200167,Panel B,1,31435120,Yes,1,,,1,N02,,No,,September,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,No,,Accessible input supplier did not have the input,
2902,314351200181,Panel B,1,31435120,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,500,N03,,Yes,,,,,,,,,,,
2902,314351200181,Panel B,1,31435120,Yes,1,CAN,,1,N02,,No,,November,2009,1,Can,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,400,500,N03,,Yes,,,,,,,,,,,
2902,314351200181,Panel B,1,31435120,Yes,1,Maize seed,,1,N02,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,100,N03,,Yes,,,,,,,,,,,
2886,314351200221,Panel B,1,31435120,Yes,2,CAN,,1,N02,,No,,November,2009,1,Can,,50,KILOGRAM,,No,,,,,,,,,No,,,,On Foot,,0,,N03,,Yes,,,,,,,,,,,
2886,314351200221,Panel B,1,31435120,Yes,2,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,KILOGRAM,,No,,,,,,,,,No,,,,On Foot,,0,,N03,,Yes,,,,,,,,,,,
2912,314351200247,Panel B,1,31435120,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,314351200274,Panel B,1,31435120,Yes,1,Urea,,1,N01,,No,,January,2010,1,Urea,,50,KILOGRAM,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
2892,314351200274,Panel B,1,31435120,Yes,3,23:21:0+4S/Chitowe,,1,N01,,No,,January,2010,1,23:21:0+4s/Chitowe,,50,KILOGRAM,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
2892,314351200274,Panel B,1,31435120,Yes,4,Urea,,1,N01,,No,,January,2010,1,Urea,,50,KILOGRAM,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
2975,314357530023,Panel A,1,31435753,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,314357530066,Panel A,1,31435753,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,314357530102,Panel A,1,31435753,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,314357530137,Panel A,1,31435753,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,314357530154,Panel A,1,31435753,Yes,2,Maize seed,,1,N04,,No,,December,2009,1,Maize seed,,5,KILOGRAM,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,0,N05,,Yes,,,,,,,,,,,
2947,314357530154,Panel A,1,31435753,Yes,2,23:21:0+4S/Chitowe,,1,N04,,No,,December,2009,1,23:21:0+4s/Chitowe,,50,KILOGRAM,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N05,,Yes,,,,,,,,,,,
2947,314357530154,Panel A,1,31435753,Yes,2,Urea,,1,N04,,No,,December,2009,1,Urea,,50,KILOGRAM,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N05,,Yes,,,,,,,,,,,
