HHID,case_id,qx_type,visit,ea_id,hh_g08a,hh_g08b,hh_g08c
2770,312015160262,Panel B,2,31201516,J,Spices/Condiments,7
2788,312015160291,Panel B,2,31201516,A,"Cereals, Grains and Cereal Products",7
2788,312015160291,Panel B,2,31201516,B,"Root, Tubers and Plantains",3
2788,312015160291,Panel B,2,31201516,C,Nuts and Pulses,1
2788,312015160291,Panel B,2,31201516,D,Vegetables,5
2788,312015160291,Panel B,2,31201516,E,"Meat, Fish and Animal Products",1
2788,312015160291,Panel B,2,31201516,F,Fruits,1
2788,312015160291,Panel B,2,31201516,G,Milk/Milk Products,0
2788,312015160291,Panel B,2,31201516,H,Fats/Oil,5
2788,312015160291,Panel B,2,31201516,I,Sugar/Sugar Products/Honey,4
2788,312015160291,Panel B,2,31201516,J,Spices/Condiments,7
2907,312046180076,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2907,312046180076,Panel A,1,31204618,B,"Root, Tubers and Plantains",3
2907,312046180076,Panel A,1,31204618,C,Nuts and Pulses,2
2907,312046180076,Panel A,1,31204618,D,Vegetables,7
2907,312046180076,Panel A,1,31204618,E,"Meat, Fish and Animal Products",2
2907,312046180076,Panel A,1,31204618,F,Fruits,3
2907,312046180076,Panel A,1,31204618,G,Milk/Milk Products,0
2907,312046180076,Panel A,1,31204618,H,Fats/Oil,4
2907,312046180076,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,4
2907,312046180076,Panel A,1,31204618,J,Spices/Condiments,7
2903,312046180082,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2903,312046180082,Panel A,1,31204618,B,"Root, Tubers and Plantains",7
2903,312046180082,Panel A,1,31204618,C,Nuts and Pulses,7
2903,312046180082,Panel A,1,31204618,D,Vegetables,7
2903,312046180082,Panel A,1,31204618,E,"Meat, Fish and Animal Products",4
2903,312046180082,Panel A,1,31204618,F,Fruits,7
2903,312046180082,Panel A,1,31204618,G,Milk/Milk Products,0
2903,312046180082,Panel A,1,31204618,H,Fats/Oil,0
2903,312046180082,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,0
2903,312046180082,Panel A,1,31204618,J,Spices/Condiments,7
2883,312046180090,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2883,312046180090,Panel A,1,31204618,B,"Root, Tubers and Plantains",2
2883,312046180090,Panel A,1,31204618,C,Nuts and Pulses,2
2883,312046180090,Panel A,1,31204618,D,Vegetables,6
2883,312046180090,Panel A,1,31204618,E,"Meat, Fish and Animal Products",2
2883,312046180090,Panel A,1,31204618,F,Fruits,2
2883,312046180090,Panel A,1,31204618,G,Milk/Milk Products,2
2883,312046180090,Panel A,1,31204618,H,Fats/Oil,6
2883,312046180090,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,6
2883,312046180090,Panel A,1,31204618,J,Spices/Condiments,7
2889,312046180100,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2889,312046180100,Panel A,1,31204618,B,"Root, Tubers and Plantains",1
2889,312046180100,Panel A,1,31204618,C,Nuts and Pulses,1
2889,312046180100,Panel A,1,31204618,D,Vegetables,6
2889,312046180100,Panel A,1,31204618,E,"Meat, Fish and Animal Products",3
2889,312046180100,Panel A,1,31204618,F,Fruits,0
2889,312046180100,Panel A,1,31204618,G,Milk/Milk Products,0
2889,312046180100,Panel A,1,31204618,H,Fats/Oil,5
2889,312046180100,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,6
2889,312046180100,Panel A,1,31204618,J,Spices/Condiments,7
2891,312046180102,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2891,312046180102,Panel A,1,31204618,B,"Root, Tubers and Plantains",2
2891,312046180102,Panel A,1,31204618,C,Nuts and Pulses,3
2891,312046180102,Panel A,1,31204618,D,Vegetables,3
2891,312046180102,Panel A,1,31204618,E,"Meat, Fish and Animal Products",7
2891,312046180102,Panel A,1,31204618,F,Fruits,5
2891,312046180102,Panel A,1,31204618,G,Milk/Milk Products,3
2891,312046180102,Panel A,1,31204618,H,Fats/Oil,7
2891,312046180102,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,7
2891,312046180102,Panel A,1,31204618,J,Spices/Condiments,7
2895,312046180105,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2895,312046180105,Panel A,1,31204618,B,"Root, Tubers and Plantains",6
2895,312046180105,Panel A,1,31204618,C,Nuts and Pulses,1
2895,312046180105,Panel A,1,31204618,D,Vegetables,7
2895,312046180105,Panel A,1,31204618,E,"Meat, Fish and Animal Products",2
2895,312046180105,Panel A,1,31204618,F,Fruits,1
2895,312046180105,Panel A,1,31204618,G,Milk/Milk Products,0
2895,312046180105,Panel A,1,31204618,H,Fats/Oil,4
2895,312046180105,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,6
2895,312046180105,Panel A,1,31204618,J,Spices/Condiments,7
2905,312046180112,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2905,312046180112,Panel A,1,31204618,B,"Root, Tubers and Plantains",7
2905,312046180112,Panel A,1,31204618,C,Nuts and Pulses,7
2905,312046180112,Panel A,1,31204618,D,Vegetables,2
2905,312046180112,Panel A,1,31204618,E,"Meat, Fish and Animal Products",7
2905,312046180112,Panel A,1,31204618,F,Fruits,7
2905,312046180112,Panel A,1,31204618,G,Milk/Milk Products,0
2905,312046180112,Panel A,1,31204618,H,Fats/Oil,7
2905,312046180112,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,7
2905,312046180112,Panel A,1,31204618,J,Spices/Condiments,7
2911,312046180123,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2911,312046180123,Panel A,1,31204618,B,"Root, Tubers and Plantains",7
2911,312046180123,Panel A,1,31204618,C,Nuts and Pulses,7
2911,312046180123,Panel A,1,31204618,D,Vegetables,6
2911,312046180123,Panel A,1,31204618,E,"Meat, Fish and Animal Products",3
2911,312046180123,Panel A,1,31204618,F,Fruits,0
2911,312046180123,Panel A,1,31204618,G,Milk/Milk Products,0
2911,312046180123,Panel A,1,31204618,H,Fats/Oil,0
2911,312046180123,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,3
2911,312046180123,Panel A,1,31204618,J,Spices/Condiments,7
2901,312046180149,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2901,312046180149,Panel A,1,31204618,B,"Root, Tubers and Plantains",7
2901,312046180149,Panel A,1,31204618,C,Nuts and Pulses,4
2901,312046180149,Panel A,1,31204618,D,Vegetables,4
2901,312046180149,Panel A,1,31204618,E,"Meat, Fish and Animal Products",4
2901,312046180149,Panel A,1,31204618,F,Fruits,3
2901,312046180149,Panel A,1,31204618,G,Milk/Milk Products,0
2901,312046180149,Panel A,1,31204618,H,Fats/Oil,3
2901,312046180149,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,2
2901,312046180149,Panel A,1,31204618,J,Spices/Condiments,7
2881,312046180161,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2881,312046180161,Panel A,1,31204618,B,"Root, Tubers and Plantains",6
2881,312046180161,Panel A,1,31204618,C,Nuts and Pulses,2
2881,312046180161,Panel A,1,31204618,D,Vegetables,7
2881,312046180161,Panel A,1,31204618,E,"Meat, Fish and Animal Products",1
2881,312046180161,Panel A,1,31204618,F,Fruits,1
2881,312046180161,Panel A,1,31204618,G,Milk/Milk Products,0
2881,312046180161,Panel A,1,31204618,H,Fats/Oil,1
2881,312046180161,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,4
2881,312046180161,Panel A,1,31204618,J,Spices/Condiments,7
2893,312046180169,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2893,312046180169,Panel A,1,31204618,B,"Root, Tubers and Plantains",6
2893,312046180169,Panel A,1,31204618,C,Nuts and Pulses,4
2893,312046180169,Panel A,1,31204618,D,Vegetables,7
2893,312046180169,Panel A,1,31204618,E,"Meat, Fish and Animal Products",3
2893,312046180169,Panel A,1,31204618,F,Fruits,2
2893,312046180169,Panel A,1,31204618,G,Milk/Milk Products,0
2893,312046180169,Panel A,1,31204618,H,Fats/Oil,3
2893,312046180169,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,6
2893,312046180169,Panel A,1,31204618,J,Spices/Condiments,7
2885,312046180205,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2885,312046180205,Panel A,1,31204618,B,"Root, Tubers and Plantains",3
2885,312046180205,Panel A,1,31204618,C,Nuts and Pulses,2
2885,312046180205,Panel A,1,31204618,D,Vegetables,7
2885,312046180205,Panel A,1,31204618,E,"Meat, Fish and Animal Products",1
2885,312046180205,Panel A,1,31204618,F,Fruits,2
2885,312046180205,Panel A,1,31204618,G,Milk/Milk Products,0
2885,312046180205,Panel A,1,31204618,H,Fats/Oil,1
2885,312046180205,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,0
2885,312046180205,Panel A,1,31204618,J,Spices/Condiments,7
2909,312046180216,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2909,312046180216,Panel A,1,31204618,B,"Root, Tubers and Plantains",7
2909,312046180216,Panel A,1,31204618,C,Nuts and Pulses,7
2909,312046180216,Panel A,1,31204618,D,Vegetables,7
2909,312046180216,Panel A,1,31204618,E,"Meat, Fish and Animal Products",3
2909,312046180216,Panel A,1,31204618,F,Fruits,3
2909,312046180216,Panel A,1,31204618,G,Milk/Milk Products,0
2909,312046180216,Panel A,1,31204618,H,Fats/Oil,7
2909,312046180216,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,2
2909,312046180216,Panel A,1,31204618,J,Spices/Condiments,7
2899,312046180226,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2899,312046180226,Panel A,1,31204618,B,"Root, Tubers and Plantains",4
2899,312046180226,Panel A,1,31204618,C,Nuts and Pulses,1
2899,312046180226,Panel A,1,31204618,D,Vegetables,4
2899,312046180226,Panel A,1,31204618,E,"Meat, Fish and Animal Products",2
2899,312046180226,Panel A,1,31204618,F,Fruits,1
2899,312046180226,Panel A,1,31204618,G,Milk/Milk Products,0
2899,312046180226,Panel A,1,31204618,H,Fats/Oil,0
2899,312046180226,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,0
2899,312046180226,Panel A,1,31204618,J,Spices/Condiments,7
2897,312046180244,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2897,312046180244,Panel A,1,31204618,B,"Root, Tubers and Plantains",3
2897,312046180244,Panel A,1,31204618,C,Nuts and Pulses,6
2897,312046180244,Panel A,1,31204618,D,Vegetables,6
2897,312046180244,Panel A,1,31204618,E,"Meat, Fish and Animal Products",7
2897,312046180244,Panel A,1,31204618,F,Fruits,6
2897,312046180244,Panel A,1,31204618,G,Milk/Milk Products,3
2897,312046180244,Panel A,1,31204618,H,Fats/Oil,6
2897,312046180244,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,3
2897,312046180244,Panel A,1,31204618,J,Spices/Condiments,7
2887,312046180276,Panel A,1,31204618,A,"Cereals, Grains and Cereal Products",7
2887,312046180276,Panel A,1,31204618,B,"Root, Tubers and Plantains",7
2887,312046180276,Panel A,1,31204618,C,Nuts and Pulses,7
2887,312046180276,Panel A,1,31204618,D,Vegetables,7
2887,312046180276,Panel A,1,31204618,E,"Meat, Fish and Animal Products",1
2887,312046180276,Panel A,1,31204618,F,Fruits,0
2887,312046180276,Panel A,1,31204618,G,Milk/Milk Products,0
2887,312046180276,Panel A,1,31204618,H,Fats/Oil,0
2887,312046180276,Panel A,1,31204618,I,Sugar/Sugar Products/Honey,0
2887,312046180276,Panel A,1,31204618,J,Spices/Condiments,7
2884,314325230003,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",1
2884,314325230003,Panel B,2,31432523,B,"Root, Tubers and Plantains",2
2884,314325230003,Panel B,2,31432523,C,Nuts and Pulses,2
2884,314325230003,Panel B,2,31432523,D,Vegetables,7
2884,314325230003,Panel B,2,31432523,E,"Meat, Fish and Animal Products",4
2884,314325230003,Panel B,2,31432523,F,Fruits,1
2884,314325230003,Panel B,2,31432523,G,Milk/Milk Products,2
2884,314325230003,Panel B,2,31432523,H,Fats/Oil,3
2884,314325230003,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2884,314325230003,Panel B,2,31432523,J,Spices/Condiments,7
2862,314325230017,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",2
2862,314325230017,Panel B,2,31432523,B,"Root, Tubers and Plantains",3
2862,314325230017,Panel B,2,31432523,C,Nuts and Pulses,2
2862,314325230017,Panel B,2,31432523,D,Vegetables,4
2862,314325230017,Panel B,2,31432523,E,"Meat, Fish and Animal Products",2
2862,314325230017,Panel B,2,31432523,F,Fruits,0
2862,314325230017,Panel B,2,31432523,G,Milk/Milk Products,0
2862,314325230017,Panel B,2,31432523,H,Fats/Oil,4
2862,314325230017,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2862,314325230017,Panel B,2,31432523,J,Spices/Condiments,7
2868,314325230046,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2868,314325230046,Panel B,2,31432523,B,"Root, Tubers and Plantains",1
2868,314325230046,Panel B,2,31432523,C,Nuts and Pulses,3
2868,314325230046,Panel B,2,31432523,D,Vegetables,7
2868,314325230046,Panel B,2,31432523,E,"Meat, Fish and Animal Products",4
2868,314325230046,Panel B,2,31432523,F,Fruits,7
2868,314325230046,Panel B,2,31432523,G,Milk/Milk Products,2
2868,314325230046,Panel B,2,31432523,H,Fats/Oil,7
2868,314325230046,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2868,314325230046,Panel B,2,31432523,J,Spices/Condiments,7
2860,314325230060,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",2
2860,314325230060,Panel B,2,31432523,B,"Root, Tubers and Plantains",3
2860,314325230060,Panel B,2,31432523,C,Nuts and Pulses,4
2860,314325230060,Panel B,2,31432523,D,Vegetables,5
2860,314325230060,Panel B,2,31432523,E,"Meat, Fish and Animal Products",3
2860,314325230060,Panel B,2,31432523,F,Fruits,2
2860,314325230060,Panel B,2,31432523,G,Milk/Milk Products,0
2860,314325230060,Panel B,2,31432523,H,Fats/Oil,5
2860,314325230060,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2860,314325230060,Panel B,2,31432523,J,Spices/Condiments,7
2876,314325230074,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2876,314325230074,Panel B,2,31432523,B,"Root, Tubers and Plantains",4
2876,314325230074,Panel B,2,31432523,C,Nuts and Pulses,0
2876,314325230074,Panel B,2,31432523,D,Vegetables,7
2876,314325230074,Panel B,2,31432523,E,"Meat, Fish and Animal Products",7
2876,314325230074,Panel B,2,31432523,F,Fruits,1
2876,314325230074,Panel B,2,31432523,G,Milk/Milk Products,0
2876,314325230074,Panel B,2,31432523,H,Fats/Oil,7
2876,314325230074,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2876,314325230074,Panel B,2,31432523,J,Spices/Condiments,7
2858,314325230103,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2858,314325230103,Panel B,2,31432523,B,"Root, Tubers and Plantains",0
2858,314325230103,Panel B,2,31432523,C,Nuts and Pulses,4
2858,314325230103,Panel B,2,31432523,D,Vegetables,6
2858,314325230103,Panel B,2,31432523,E,"Meat, Fish and Animal Products",4
2858,314325230103,Panel B,2,31432523,F,Fruits,2
2858,314325230103,Panel B,2,31432523,G,Milk/Milk Products,0
2858,314325230103,Panel B,2,31432523,H,Fats/Oil,7
2858,314325230103,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2858,314325230103,Panel B,2,31432523,J,Spices/Condiments,7
2880,314325230117,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2880,314325230117,Panel B,2,31432523,B,"Root, Tubers and Plantains",3
2880,314325230117,Panel B,2,31432523,C,Nuts and Pulses,5
2880,314325230117,Panel B,2,31432523,D,Vegetables,7
2880,314325230117,Panel B,2,31432523,E,"Meat, Fish and Animal Products",3
2880,314325230117,Panel B,2,31432523,F,Fruits,2
2880,314325230117,Panel B,2,31432523,G,Milk/Milk Products,0
2880,314325230117,Panel B,2,31432523,H,Fats/Oil,7
2880,314325230117,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2880,314325230117,Panel B,2,31432523,J,Spices/Condiments,7
2878,314325230132,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2878,314325230132,Panel B,2,31432523,B,"Root, Tubers and Plantains",1
2878,314325230132,Panel B,2,31432523,C,Nuts and Pulses,2
2878,314325230132,Panel B,2,31432523,D,Vegetables,7
2878,314325230132,Panel B,2,31432523,E,"Meat, Fish and Animal Products",3
2878,314325230132,Panel B,2,31432523,F,Fruits,3
2878,314325230132,Panel B,2,31432523,G,Milk/Milk Products,2
2878,314325230132,Panel B,2,31432523,H,Fats/Oil,7
2878,314325230132,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2878,314325230132,Panel B,2,31432523,J,Spices/Condiments,7
2872,314325230160,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2872,314325230160,Panel B,2,31432523,B,"Root, Tubers and Plantains",2
2872,314325230160,Panel B,2,31432523,C,Nuts and Pulses,0
2872,314325230160,Panel B,2,31432523,D,Vegetables,7
2872,314325230160,Panel B,2,31432523,E,"Meat, Fish and Animal Products",2
2872,314325230160,Panel B,2,31432523,F,Fruits,0
2872,314325230160,Panel B,2,31432523,G,Milk/Milk Products,0
2872,314325230160,Panel B,2,31432523,H,Fats/Oil,3
2872,314325230160,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,5
2872,314325230160,Panel B,2,31432523,J,Spices/Condiments,7
2854,314325230175,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2854,314325230175,Panel B,2,31432523,B,"Root, Tubers and Plantains",4
2854,314325230175,Panel B,2,31432523,C,Nuts and Pulses,0
2854,314325230175,Panel B,2,31432523,D,Vegetables,7
2854,314325230175,Panel B,2,31432523,E,"Meat, Fish and Animal Products",0
2854,314325230175,Panel B,2,31432523,F,Fruits,3
2854,314325230175,Panel B,2,31432523,G,Milk/Milk Products,0
2854,314325230175,Panel B,2,31432523,H,Fats/Oil,7
2854,314325230175,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2854,314325230175,Panel B,2,31432523,J,Spices/Condiments,7
2864,314325230189,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2864,314325230189,Panel B,2,31432523,B,"Root, Tubers and Plantains",3
2864,314325230189,Panel B,2,31432523,C,Nuts and Pulses,4
2864,314325230189,Panel B,2,31432523,D,Vegetables,7
2864,314325230189,Panel B,2,31432523,E,"Meat, Fish and Animal Products",5
2864,314325230189,Panel B,2,31432523,F,Fruits,4
2864,314325230189,Panel B,2,31432523,G,Milk/Milk Products,2
2864,314325230189,Panel B,2,31432523,H,Fats/Oil,7
2864,314325230189,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2864,314325230189,Panel B,2,31432523,J,Spices/Condiments,7
2866,314325230218,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2866,314325230218,Panel B,2,31432523,B,"Root, Tubers and Plantains",2
2866,314325230218,Panel B,2,31432523,C,Nuts and Pulses,0
2866,314325230218,Panel B,2,31432523,D,Vegetables,0
2866,314325230218,Panel B,2,31432523,E,"Meat, Fish and Animal Products",2
2866,314325230218,Panel B,2,31432523,F,Fruits,0
2866,314325230218,Panel B,2,31432523,G,Milk/Milk Products,0
2866,314325230218,Panel B,2,31432523,H,Fats/Oil,2
2866,314325230218,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,0
2866,314325230218,Panel B,2,31432523,J,Spices/Condiments,7
2882,314325230232,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2882,314325230232,Panel B,2,31432523,B,"Root, Tubers and Plantains",1
2882,314325230232,Panel B,2,31432523,C,Nuts and Pulses,1
2882,314325230232,Panel B,2,31432523,D,Vegetables,4
2882,314325230232,Panel B,2,31432523,E,"Meat, Fish and Animal Products",0
2882,314325230232,Panel B,2,31432523,F,Fruits,2
2882,314325230232,Panel B,2,31432523,G,Milk/Milk Products,0
2882,314325230232,Panel B,2,31432523,H,Fats/Oil,7
2882,314325230232,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2882,314325230232,Panel B,2,31432523,J,Spices/Condiments,7
2874,314325230246,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2874,314325230246,Panel B,2,31432523,B,"Root, Tubers and Plantains",1
2874,314325230246,Panel B,2,31432523,C,Nuts and Pulses,0
2874,314325230246,Panel B,2,31432523,D,Vegetables,7
2874,314325230246,Panel B,2,31432523,E,"Meat, Fish and Animal Products",2
2874,314325230246,Panel B,2,31432523,F,Fruits,1
2874,314325230246,Panel B,2,31432523,G,Milk/Milk Products,0
2874,314325230246,Panel B,2,31432523,H,Fats/Oil,7
2874,314325230246,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
2874,314325230246,Panel B,2,31432523,J,Spices/Condiments,7
2870,314325230275,Panel B,2,31432523,A,"Cereals, Grains and Cereal Products",7
2870,314325230275,Panel B,2,31432523,B,"Root, Tubers and Plantains",3
2870,314325230275,Panel B,2,31432523,C,Nuts and Pulses,0
2870,314325230275,Panel B,2,31432523,D,Vegetables,7
2870,314325230275,Panel B,2,31432523,E,"Meat, Fish and Animal Products",7
2870,314325230275,Panel B,2,31432523,F,Fruits,2
2870,314325230275,Panel B,2,31432523,G,Milk/Milk Products,0
2870,314325230275,Panel B,2,31432523,H,Fats/Oil,7
2870,314325230275,Panel B,2,31432523,I,Sugar/Sugar Products/Honey,7
