occ,y2_hhid,qx_type,interview_status,hh_n01,hh_n02,hh_n03,hh_n04,hh_n05,hh_n06,hh_n07,hh_n08,hh_n0b
1,2809-006,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2810-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,YES,NO,NO,NO,NO,YES
1,2811-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2812-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2812-003,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2813-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,YES,NO,NO,NO,NO,YES
1,2813-002,PANEL A,Panel A - 2 Visits,NO,NO,NO,YES,NO,NO,NO,NO,YES
1,2814-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2815-001,PANEL A,Panel A - 2 Visits,NO,YES,NO,NO,NO,NO,NO,NO,YES
1,2815-003,PANEL A,Panel A - 2 Visits,NO,NO,NO,YES,NO,NO,NO,NO,YES
1,2816-002,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2817-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2818-002,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2819-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2820-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,YES,NO,NO,NO,NO,YES
1,2821-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2822-001,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2823-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2824-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2825-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2826-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2827-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2828-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2829-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2829-003,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2830-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2831-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2832-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2832-003,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2834-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2835-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2837-001,PANEL A,Panel A - 2 Visits,YES,NO,YES,NO,NO,NO,NO,NO,YES
1,2838-001,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2839-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2839-002,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2839-005,PANEL A,Panel A - 2 Visits,YES,NO,YES,NO,NO,NO,NO,NO,YES
1,2840-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2842-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2843-001,PANEL A,Panel A - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2844-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2844-002,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2844-003,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2845-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2846-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2847-001,PANEL A,Panel A - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2848-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2849-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2849-002,PANEL A,Panel A - 2 Visits,NO,YES,NO,NO,NO,NO,NO,NO,YES
1,2850-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2851-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2852-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2853-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2854-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2854-002,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2854-005,PANEL B,Panel B - Combined Visit,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2855-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2855-003,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2855-004,PANEL A,Panel A - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2856-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2856-007,PANEL B,Panel B - Combined Visit,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2857-001,PANEL A,Panel A - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2858-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2859-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2860-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2861-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2862-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2863-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2864-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2865-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2867-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2869-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2870-001,PANEL B,Panel B - 2 Visits,YES,NO,NO,NO,NO,NO,NO,YES,YES
1,2871-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2872-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2873-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2873-004,PANEL A,Panel A - Combined Visit,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2873-006,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2874-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2876-002,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2876-005,PANEL B,Panel B - 2 Visits,NO,YES,YES,NO,NO,NO,NO,NO,YES
1,2877-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2878-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2879-002,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2880-001,PANEL B,Panel B - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2881-002,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2882-002,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2883-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,YES,NO,NO,YES
1,2884-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2885-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2886-002,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2886-003,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2887-001,PANEL A,Panel A - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2887-002,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,YES,NO,NO,YES
1,2887-003,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2889-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,YES,NO,NO,YES
1,2890-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2890-003,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2891-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2892-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2892-003,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2893-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2895-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2896-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2897-001,PANEL A,Panel A - 2 Visits,YES,NO,YES,NO,NO,NO,NO,NO,YES
1,2898-001,PANEL B,Panel B - 2 Visits,NO,YES,NO,NO,NO,NO,NO,NO,YES
1,2899-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2900-001,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2900-002,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2901-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2902-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2903-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2904-001,PANEL B,Panel B - 2 Visits,NO,YES,NO,NO,NO,NO,NO,NO,YES
1,2905-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2906-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2907-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2908-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2908-003,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2909-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2910-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2911-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2912-001,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2913-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2914-001,PANEL B,Panel B - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2915-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2916-001,PANEL B,Panel B - 2 Visits,YES,NO,YES,NO,NO,NO,NO,NO,YES
1,2916-007,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2918-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2919-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,YES,NO,YES
1,2920-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2921-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2923-001,PANEL A,Panel A - 2 Visits,YES,NO,NO,NO,YES,NO,NO,YES,YES
1,2923-004,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2924-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2924-002,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2925-001,PANEL A,Panel A - 2 Visits,NO,YES,NO,NO,NO,NO,NO,NO,YES
1,2925-003,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2926-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2927-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2928-001,PANEL B,Panel B - 2 Visits,YES,NO,YES,NO,NO,NO,NO,NO,YES
1,2928-002,PANEL B,Panel B - 2 Visits,NO,NO,NO,YES,NO,NO,NO,NO,YES
1,2929-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,YES,NO,NO,YES
1,2929-003,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2929-004,PANEL A,Panel A - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2930-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2931-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2932-002,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2934-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2934-002,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2935-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2937-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2939-001,PANEL A,Panel A - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2940-002,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2940-005,PANEL B,Panel B - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2941-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2942-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2942-004,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2944-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2945-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2946-002,PANEL B,Panel B - 2 Visits,NO,YES,NO,NO,NO,NO,NO,NO,YES
1,2947-002,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,YES,NO,YES
1,2948-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2949-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2950-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2951-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2952-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2952-003,PANEL B,Panel B - Combined Visit,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2952-006,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2952-007,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2953-002,PANEL A,Panel A - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2954-002,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2954-004,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2956-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2956-002,PANEL B,Panel B - 2 Visits,YES,YES,NO,NO,NO,NO,NO,NO,YES
1,2957-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,YES,NO,NO,NO,NO,YES
1,2958-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2958-003,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2958-004,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2958-005,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2959-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2959-004,PANEL A,Panel A - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2960-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2960-003,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2961-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2962-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2963-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2964-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2965-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2966-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2967-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2967-002,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2967-006,PANEL A,Panel A - 2 Visits,NO,NO,NO,YES,NO,NO,NO,NO,YES
1,2968-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,YES,NO,NO,NO,NO,YES
1,2969-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2969-004,PANEL A,Panel A - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2970-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2970-002,PANEL B,Panel B - Combined Visit,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2971-002,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2972-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,YES,NO,NO,YES
1,2973-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2974-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2974-003,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2975-001,PANEL A,Panel A - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2977-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2978-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2979-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2980-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2981-001,PANEL A,Panel A - Combined Visit,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2982-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2983-001,PANEL A,Panel A - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2984-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2984-002,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2985-005,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2986-001,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2987-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,YES,YES
1,2987-002,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2988-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2988-009,PANEL B,Panel B - Combined Visit,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2989-001,PANEL A,Panel A - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2990-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2990-003,PANEL B,Panel B - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2991-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2992-003,PANEL B,Panel B - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2993-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2993-002,PANEL A,Panel A - Only Visit 1,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2995-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,YES,NO,NO,YES
1,2996-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2996-002,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2996-005,PANEL B,Panel B - Combined Visit,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,2996-006,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2997-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2997-003,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,2997-005,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,YES,YES
1,2998-001,PANEL B,Panel B - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,2999-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,2999-005,PANEL A,Panel A - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3000-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3000-007,PANEL B,Panel B - Combined Visit,NO,YES,NO,NO,NO,NO,NO,NO,YES
1,3001-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3001-002,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3002-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3003-001,PANEL A,Panel A - Combined Visit,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,3004-001,PANEL B,Panel B - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,3004-007,PANEL B,Panel B - Combined Visit,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,3005-002,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3006-001,PANEL B,Panel B - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,3006-002,PANEL B,Panel B - Combined Visit,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3007-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,3009-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3010-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3011-001,PANEL A,Panel A - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,3011-002,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,3012-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3013-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
1,3014-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3015-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3015-002,PANEL A,Panel A - 2 Visits,YES,NO,NO,NO,NO,NO,NO,NO,YES
1,3016-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3018-001,PANEL B,Panel B - 2 Visits,YES,NO,YES,NO,NO,NO,NO,NO,YES
1,3018-003,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3019-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,YES,YES
1,3020-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,YES,NO,NO,NO,NO,YES
1,3021-001,PANEL A,Panel A - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3022-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3022-003,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3024-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,YES,YES
1,3026-001,PANEL B,Panel B - 2 Visits,NO,NO,NO,NO,NO,NO,NO,NO,NO
1,3027-001,PANEL A,Panel A - 2 Visits,NO,NO,YES,NO,NO,NO,NO,NO,YES
