occ,y2_hhid,case_id,qx_type,interview_status,ag_a21,ag_a23a_1,ag_a23a_2,ag_a23a_3,ag_a23a_4,ag_a23a_5,ag_a23a_6,ag_a23a_7,ag_a23a_8,ag_a23b_1,ag_a23b_2,ag_a23b_3,ag_a23b_4,ag_a23b_5,ag_a23b_6,ag_a23b_7,ag_a23b_8,ag_a23c_1,ag_a23c_2,ag_a23c_3,ag_a23c_4,ag_a23c_5,ag_a23c_6,ag_a23c_7,ag_a23c_8,ag_a24,ag_a26a,ag_a26b,ag_a26c,ag_a27,ag_a29a,ag_a29b,ag_a29c,ag_a35,ag_a37a_1,ag_a37a_2,ag_a37a_3,ag_a37a_4,ag_a37a_5,ag_a37a_6,ag_a37a_7,ag_a37a_8,ag_a37b_1,ag_a37b_2,ag_a37b_3,ag_a37b_4,ag_a37b_5,ag_a37b_6,ag_a37b_7,ag_a37b_8,ag_a38,ag_a37c_1,ag_a37c_2,ag_a37c_3,ag_a37c_4,ag_a37c_5,ag_a37c_6,ag_a37c_7,ag_a37c_8,ag_a40a,ag_a40b,ag_a40c,ag_a41,ag_a43a,ag_a43b,ag_a43c,ag_a44,ag_a46a,ag_a46b,ag_a46c,ag_b0a,ag_b101,ag_e01,ag_f0a,ag_g0a,ag_i00,ag_k0a,ag_m101,ag_m102,ag_m102_1,ag_p0a,ag_q0a,ag_s101,ag_t01
1,2683-001,308060570022,PANEL A,Panel A - 2 Visits,101,24,4,2013,10,50,12,20,A TO J,,,,,,,,,,,,,,,,,100,29,4,2013,109,7,5,2013,101,8,8,2013,7,56,8,57,K-X-4,,,,,,,,,60,,,,,,,,,8,8,2013,109,11,8,2013,906,16,9,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1,2684-001,310011310110,PANEL B,Panel B - 2 Visits,123,11,7,2013,12,55,13,49,A-J,,,,,,,,,,,,,,,,,120,11,7,2013,129,29,7,2013,123,19,10,2013,10,6,10,35,K-X-2,,,,,,,,,120,,,,,,,,,20,10,2013,129,4,11,2013,914,5,11,2013,YES,YES,YES,NO,YES,YES,YES,NO,,,,,NO,NO
1,2685-001,308060570203,PANEL A,Panel A - 2 Visits,102,25,4,2013,7,40,11,21,A-J,,,,,,,,,,,,,,,,,100,29,4,2013,109,8,5,2013,102,7,8,2013,14,10,15,45,K-X-2,,,,,,,,,60,,,,,,,,,7,8,2013,109,11,8,2013,906,19,9,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO
1,2686-001,310011310008,PANEL B,Panel B - 2 Visits,122,10,7,2013,10,1,11,35,A-J,,,,,,,,,,,,,,,,,120,10,7,2013,129,30,7,2013,122,20,10,2013,12,30,13,19,K-X-2,,,,,,,,,120,,,,,,,,,20,10,2013,129,1,11,2013,914,10,12,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,2686-005,310011310008,PANEL B,Panel B - 2 Visits,122,10,7,2013,12,15,13,32,A-J,,,,,,,,,,,,,,,,,120,10,7,2013,,,,,122,15,10,2013,10,14,10,57,K-X-2,,,,,,,,,120,,,,,,,,,17,10,2013,99,7,11,2013,914,9,12,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,2688-001,310011310049,PANEL B,Panel B - 2 Visits,122,10,7,2013,14,15,15,3,A-I,,,,,,,,,,,,,,,,,120,10,7,2013,129,29,7,2013,122,19,10,2013,13,17,13,59,K-X-2,,,,,,,,,120,,,,,,,,,19,10,2013,129,4,11,2013,914,9,12,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2689-001,309010800114,PANEL A,Panel A - 2 Visits,103,25,6,2013,10,39,10,56,A-I,,,,,,,,,,,,,,,,,100,28,6,2013,109,28,6,2013,102,4,10,2013,8,31,9,19,K-X-2,,,,,,,,,60,,,,,,,,,4,10,2013,109,10,10,2013,901,21,11,2013,YES,YES,YES,NO,YES,NO,YES,NO,,,,,NO,NO
1,2690-001,310011310069,PANEL B,Panel B - 2 Visits,124,11,7,2013,12,28,13,54,A-J,,,,,,,,,,,,,,,,,120,11,7,2013,,,,,44,19,10,2013,9,46,10,35,K-X-2,,,,,,,,,120,,,,,,,,,20,10,2013,99,7,11,2013,914,10,12,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2691-001,309010800111,PANEL A,Panel A - 2 Visits,101,25,6,2013,10,29,11,1,A TO I,,,,,,,,,,,,,,,,,100,29,6,2013,109,30,6,2013,101,4,10,2013,12,3,12,31,K-X-2,,,,,,,,,60,,,,,,,,,4,10,2013,109,10,10,2013,901,22,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2692-001,310011310028,PANEL B,Panel B - 2 Visits,121,10,7,2013,12,2,12,45,A-I,,,,,,,,,,,,,,,,,120,10,7,2013,129,1,8,2013,121,15,10,2013,10,17,10,56,K-X,,,,,,,,,120,,,,,,,,,15,10,2013,129,4,11,2013,914,11,12,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2692-005,310011310028,PANEL B,Panel B - Combined Visit,121,1,11,2013,10,42,12,14,A-X,,,,,,,,,,,,,,,,,120,1,11,2013,119,19,11,2013,121,1,11,2013,10,42,12,14,A-X,,,,,,,,,120,,,,,,,,,1,11,2013,119,19,11,2013,69,16,1,2014,YES,YES,NO,NO,YES,NO,YES,NO,,,,,NO,NO
1,2693-001,309010800002,PANEL A,Panel A - 2 Visits,103,25,6,2013,11,55,13,2,A TO J,,,,,,,,,,,,,,,,,100,29,6,2013,109,1,7,2013,102,3,10,2013,9,35,10,36,K-X-2,,,,,,,,,60,,,,,,,,,3,10,2013,109,10,10,2013,901,26,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,2693-002,309010800002,PANEL A,Panel A - 2 Visits,103,3,7,2013,10,58,11,25,A-I,,,,,,,,,,,,,,,,,100,4,7,2013,109,6,7,2013,92,4,8,2013,10,45,12,8,K-X,,,,,,,,,60,,,,,,,,,4,10,2013,109,13,10,2013,906,9,1,2014,YES,YES,YES,YES,YES,NO,YES,NO,,,,,YES,YES
1,2694-001,310040020104,PANEL B,Panel B - 2 Visits,122,12,6,2013,9,55,10,42,A-J,,,,,,,,,,,,,,,,,120,12,6,2013,129,23,6,2013,122,16,9,2013,10,30,12,34,"D,G,H,K-X-2",,,,,,,,,120,,,,,,,,,17,9,2013,129,30,9,2013,908,28,11,2013,YES,YES,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES
1,2695-001,309010800053,PANEL A,Panel A - 2 Visits,103,5,7,2013,12,12,12,50,A-J,,,,,,,,,,,,,,,,,100,5,7,2013,109,7,7,2013,92,5,10,2013,11,30,12,0,K-X,,,,,,,,,60,,,,,,,,,6,10,2013,109,12,10,2013,901,10,1,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2696-001,310040020057,PANEL B,Panel B - 2 Visits,122,12,6,2013,15,36,16,33,A-J,,,,,,,,,,,,,,,,,120,12,6,2013,129,22,6,2013,122,17,9,2013,13,42,16,21,K-X-2,,,,,,,,,120,,,,,,,,,18,9,2013,129,29,9,2013,908,27,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,2697-001,309010800054,PANEL A,Panel A - 2 Visits,103,5,7,2013,16,10,16,43,A TO J,,,,,,,,,,,,,,,,,100,5,7,2013,109,7,7,2013,92,5,10,2013,15,16,15,56,K-X,,,,,,,,,60,,,,,,,,,5,10,2013,109,13,10,2013,901,10,1,2014,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2697-007,309010800054,PANEL A,Panel A - 2 Visits,82,29,7,2013,11,48,,,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,29,7,2013,89,6,8,2013,111,21,10,2013,15,4,15,32,K-X-2,,,,,,,,,130,,,,,,,,,22,10,2013,89,22,10,2013,901,9,1,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2698-001,310040020121,PANEL B,Panel B - 2 Visits,123,13,6,2013,9,30,10,33,A-J,,,,,,,,,,,,,,,,,120,13,6,2013,129,23,6,2013,123,16,9,2013,15,49,16,14,K-W,,,,,,,,,120,,,,,,,,,18,9,2013,129,27,9,2013,908,27,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,2699-001,309010800073,PANEL A,Panel A - 2 Visits,103,25,6,2013,15,19,15,48,A-J,,,,,,,,,,,,,,,,,100,28,6,2013,109,28,6,2013,92,4,10,2013,13,25,14,35,K-X,,,,,,,,,60,,,,,,,,,5,10,2013,109,10,10,2013,901,20,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2700-001,310040020081,PANEL B,Panel B - 2 Visits,123,14,6,2013,9,16,10,13,A-J,,,,,,,,,,,,,,,,,120,14,6,2013,129,23,6,2013,123,18,9,2013,13,2,13,52,K-X-2,,,,,,,,,120,,,,,,,,,19,9,2013,129,29,9,2013,908,29,11,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO
1,2701-001,309010800122,PANEL A,Panel A - 2 Visits,101,4,7,2013,10,2,10,48,ATO I,,,,,,,,,,,,,,,,,100,4,7,2013,109,5,7,2013,101,4,10,2013,9,16,10,0,K-X-4,,,,,,,,,60,,,,,,,,,4,10,2013,109,10,10,2013,901,26,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,YES,YES
1,2701-002,309010800122,PANEL A,Panel A - 2 Visits,101,25,6,2013,12,42,13,16,A TO I,,,,,,,,,,,,,,,,,100,29,6,2013,109,30,6,2013,101,4,10,2013,10,1,10,28,K-X-2,,,,,,,,,60,,,,,,,,,4,10,2013,109,30,10,2013,901,22,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2701-003,309010800122,PANEL A,Panel A - 2 Visits,101,25,6,2013,14,29,15,7,ATOI,,,,,,,,,,,,,,,,,100,29,6,2013,109,30,6,2013,101,4,10,2013,10,34,11,15,K-X-4,,,,,,,,,60,,,,,,,,,4,10,2013,109,10,10,2013,901,22,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,YES,YES
1,2702-001,310040020011,PANEL B,Panel B - 2 Visits,123,16,6,2013,10,17,10,49,A-J,,,,,,,,,,,,,,,,,120,16,6,2013,129,23,6,2013,44,24,9,2013,11,54,12,38,K-X-2,,,,,,,,,120,,,,,,,,,25,9,2013,129,29,9,2013,908,26,11,2013,NO,YES,NO,NO,NO,YES,,NO,,,,,YES,YES
1,2703-001,309010800102,PANEL A,Panel A - 2 Visits,101,24,6,2013,15,51,16,27,ATOJ,,,,,,,,,,,,,,,,,100,28,6,2013,109,29,6,2013,101,4,10,2013,8,15,9,15,K-X-4,,,,,,,,,60,,,,,,,,,4,10,2013,109,10,10,2013,901,21,11,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1,2704-002,310040020052,PANEL B,Panel B - 2 Visits,121,16,6,2013,10,1,10,33,A-I,,,,,,,,,,,,,,,,,120,16,6,2013,129,22,6,2013,122,24,9,2013,12,5,13,23,K-X-2,,,,,,,,,120,,,,,,,,,24,9,2013,129,29,9,2013,908,27,11,2013,YES,YES,NO,YES,YES,NO,YES,YES,YES,YES,YES,YES,NO,NO
1,2705-001,309010800031,PANEL A,Panel A - 2 Visits,101,4,7,2013,13,48,14,7,A TO I,,,,,,,,,,,,,,,,,100,4,7,2013,109,5,7,2013,101,4,10,2013,11,22,11,44,K-X-2,,,,,,,,,60,,,,,,,,,4,10,2013,109,10,10,2013,901,26,1,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,2707-001,309010800011,PANEL A,Panel A - 2 Visits,103,24,6,2013,14,55,15,24,A-J,,,,,,,,,,,,,,,,,100,29,6,2013,109,1,7,2013,92,4,10,2013,9,30,10,33,K-X,,,,,,,,,60,,,,,,,,,4,10,2013,109,8,10,2013,901,25,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,2708-002,310040020017,PANEL B,Panel B - 2 Visits,121,13,6,2013,10,13,10,48,A-J,,,,,,,,,,,,,,,,,120,13,6,2013,129,22,6,2013,121,17,9,2013,10,47,11,53,A-X,,,,,,,,,120,,,,,,,,,17,9,2013,129,29,9,2013,908,27,11,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES
1,2708-004,310040020017,PANEL B,Panel B - 2 Visits,121,15,6,2013,14,52,15,11,"A,B,E,F,G,I&J",,,,,,,,,,,,,,,,,120,15,6,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908,27,11,2013,NO,NO,NO,NO,NO,YES,NO,NO,,,,,NO,NO
1,2709-001,309010800093,PANEL A,Panel A - 2 Visits,102,24,6,2013,13,38,15,46,A-J,,,,,,,,,,,,,,,,,100,30,6,2013,109,1,7,2013,92,5,10,2013,8,45,9,58,K-X,,,,,,,,,60,,,,,,,,,5,10,2013,109,8,10,2013,901,25,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,2710-001,310040020029,PANEL B,Panel B - 2 Visits,123,12,6,2013,13,15,14,5,A-J,,,,,,,,,,,,,,,,,120,12,6,2013,129,22,6,2013,123,17,9,2013,10,20,11,16,K-X-2,,,,,,,,,120,,,,,,,,,18,9,2013,129,27,9,2013,908,26,11,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO
1,2711-001,309010800083,PANEL A,Panel A - 2 Visits,103,25,6,2013,13,12,13,39,A-I,,,,,,,,,,,,,,,,,100,29,6,2013,109,1,7,2013,92,4,10,2013,8,17,9,8,K-X,,,,,,,,,60,,,,,,,,,5,10,2013,109,8,10,2013,901,25,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,YES,YES
1,2712-001,310040020046,PANEL B,Panel B - 2 Visits,121,12,6,2013,9,57,10,57,A-J,,,,,,,,,,,,,,,,,120,12,6,2013,129,24,6,2013,121,16,9,2013,10,15,10,57,A-W,17,9,2013,8,14,8,27,X,120,,,,,,,,,17,9,2013,129,29,9,2013,908,2,12,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,2713-002,309010800039,PANEL A,Panel A - 2 Visits,102,4,7,2013,11,15,12,37,A-I,,,,,,,,,,,,,,,,,100,6,7,2013,109,6,7,2013,102,4,10,2013,10,50,11,31,K-X-2,,,,,,,,,60,,,,,,,,,4,10,2013,109,10,10,2013,901,26,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,2713-003,309010800039,PANEL A,Panel A - 2 Visits,102,5,7,2013,13,33,14,33,A-I,,,,,,,,,,,,,,,,,100,6,7,2013,109,6,7,2013,102,4,10,2013,12,0,13,34,K-X-2,,,,,,,,,60,,,,,,,,,4,10,2013,109,14,10,2013,906,9,1,2014,NO,YES,NO,YES,YES,NO,YES,NO,,,,,YES,YES
1,2714-001,310040020075,PANEL B,Panel B - 2 Visits,121,12,6,2013,12,27,13,3,A-J,,,,,,,,,,,,,,,,,120,12,6,2013,129,23,6,2013,121,16,9,2013,13,34,14,12,K-W,,,,,,,,,120,,,,,,,,,16,9,2013,129,29,9,2013,908,28,11,2013,YES,YES,NO,NO,YES,YES,YES,NO,,,,,YES,YES
1,2715-001,309010800030,PANEL A,Panel A - 2 Visits,102,25,6,2013,15,10,16,18,A-J,,,,,,,,,,,,,,,,,100,30,6,2013,109,2,7,2013,102,3,10,2013,7,30,8,24,K-X-4,,,,,,,,,60,,,,,,,,,3,10,2013,109,10,10,2013,901,25,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,2715-003,309010800030,PANEL A,Panel A - 2 Visits,102,24,7,2013,15,40,16,28,A-J,,,,,,,,,,,,,,,,,100,25,7,2013,109,28,7,2013,102,3,10,2013,11,40,13,30,K-X-4,,,,,,,,,60,,,,,,,,,3,10,2013,109,12,10,2013,903,20,1,2014,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO
1,2716-001,310040020069,PANEL B,Panel B - 2 Visits,124,14,6,2013,9,49,13,32,A-J,,,,,,,,,,,,,,,,,120,14,6,2013,129,23,6,2013,44,18,9,2013,11,20,13,35,K-X4,,,,,,,,,120,,,,,,,,,18,9,2013,129,29,9,2013,908,28,11,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1,2716-002,310040020069,PANEL B,Panel B - 2 Visits,101,24,7,2013,10,51,11,19,A TO I,,,,,,,,,,,,,,,,,100,25,7,2013,109,28,7,2013,101,2,10,2013,9,58,10,4,K-X-2,,,,,,,,,60,,,,,,,,,2,10,2013,109,7,10,2013,903,9,1,2014,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2717-001,309010800056,PANEL A,Panel A - 2 Visits,102,25,6,2013,10,13,11,40,A-J,,,,,,,,,,,,,,,,,100,30,6,2013,109,2,7,2013,102,3,10,2013,14,0,14,57,K-X-4,,,,,,,,,60,,,,,,,,,3,10,2013,109,10,10,2013,901,25,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,2718-001,310040020109,PANEL B,Panel B - 2 Visits,122,12,6,2013,12,46,13,52,A-J,,,,,,,,,,,,,,,,,120,12,6,2013,129,14,6,2013,122,16,9,2013,13,40,15,23,K-X-2,,,,,,,,,120,,,,,,,,,17,9,2013,129,29,9,2013,908,29,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,2719-001,309010800070,PANEL A,Panel A - 2 Visits,101,24,6,2013,11,15,12,7,A TO J,,,,,,,,,,,,,,,,,100,29,6,2013,109,29,6,2013,101,5,10,2013,8,3,8,55,K-X-4,,,,,,,,,60,,,,,,,,,5,10,2013,109,10,10,2013,901,21,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,2719-004,309010800070,PANEL A,Panel A - 2 Visits,101,24,6,2013,13,48,14,20,ATOJ,,,,,,,,,,,,,,,,,100,29,6,2013,109,30,6,2013,101,5,10,2013,9,1,9,35,K-X-4,,,,,,,,,60,,,,,,,,,5,10,2013,109,13,10,2013,901,22,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,2720-002,310040020006,PANEL B,Panel B - 2 Visits,124,13,6,2013,8,36,9,38,A-J,,,,,,,,,,,,,,,,,120,13,6,2013,129,19,6,2013,44,16,9,2013,13,38,15,0,K-X-2,,,,,,,,,120,,,,,,,,,16,9,2013,129,27,9,2013,908,26,11,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES
1,2721-001,310010360071,PANEL A,Panel A - 2 Visits,122,14,5,2013,11,26,13,2,A-J,,,,,,,,,,,,,,,,,120,14,5,2013,129,24,5,2013,122,28,8,2013,10,44,12,18,"G,H,K-X2",,,,,,,,,120,,,,,,,,,28,8,2013,129,26,8,2013,914,12,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2722-001,310040020040,PANEL B,Panel B - 2 Visits,124,12,6,2013,13,53,15,11,A-J,,,,,,,,,,,,,,,,,120,12,6,2013,129,23,6,2013,44,16,9,2013,10,20,11,0,K-X-2,,,,,,,,,120,,,,,,,,,17,9,2013,129,29,9,2013,908,28,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,2722-005,310040020040,PANEL B,Panel B - Combined Visit,123,28,9,2013,10,53,12,21,ALL,,,,,,,,,,,,,,,,,,,,,129,30,9,2013,123,28,9,2013,10,53,12,21,ALL,,,,,,,,,120,,,,,,,,,28,9,2013,129,30,9,2013,915,10,1,2014,YES,YES,NO,NO,YES,NO,YES,NO,,,,,NO,YES
1,2723-001,310010360144,PANEL A,Panel A - 2 Visits,121,13,5,2013,12,24,13,7,A-J,,,,,,,,,,,,,,,,,120,13,5,2013,129,21,5,2013,121,20,8,2013,9,47,10,9,K-W,21,8,2013,10,56,11,11,X_1-X_2,120,,,,,,,,,21,8,2013,129,27,8,2013,914,8,11,2013,YES,YES,NO,NO,YES,YES,YES,NO,,,,,NO,NO
1,2724-001,310040020086,PANEL B,Panel B - 2 Visits,123,12,6,2013,9,26,11,3,A-J,,,,,,,,,,,,,,,,,120,12,6,2013,129,23,6,2013,123,16,9,2013,10,39,11,49,K-X-2,,,,,,,,,120,,,,,,,,,16,9,2013,129,29,9,2013,908,29,11,2013,YES,YES,YES,YES,YES,YES,YES,YES,NO,,YES,YES,NO,YES
1,2725-001,310010360024,PANEL A,Panel A - 2 Visits,124,13,5,2013,13,22,14,52,A TO I,,,,,,,,,,,,,,,,,120,13,5,2013,129,22,5,2013,44,20,8,2013,8,52,9,35,K-X-2,,,,,,,,,120,,,,,,,,,21,8,2013,129,26,8,2013,914,11,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,2726-001,310070470212,PANEL B,Panel B - 2 Visits,121,10,5,2013,9,38,10,9,A_F,10,5,2013,12,49,13,9,G-J,,,,,,,,,120,10,5,2013,129,13,5,2013,123,14,8,2013,16,10,17,16,K-X-2,,,,,,,,,120,,,,,,,,,14,8,2013,129,23,8,2013,911,16,9,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO
1,2727-001,310010360132,PANEL A,Panel A - 2 Visits,123,14,5,2013,11,34,13,4,A-J,,,,,,,,,,,,,,,,,120,14,5,2013,129,21,5,2013,123,20,8,2013,9,51,10,38,K-X-2,,,,,,,,,120,,,,,,,,,21,8,2013,129,27,8,2013,914,6,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2728-003,310070470304,PANEL B,Panel B - 2 Visits,122,9,5,2013,14,5,15,0,A-J,,,,,,,,,,,,,,,,,120,9,5,2013,129,10,5,2013,123,12,8,2013,10,50,12,6,K-X-Z,,,,,,,,,120,,,,,,,,,12,8,2013,129,23,8,2013,911,23,9,2013,YES,YES,NO,NO,YES,YES,YES,YES,NO,,NO,YES,NO,YES
1,2728-004,310070470304,PANEL B,Panel B - 2 Visits,122,10,5,2013,10,50,11,22,A-I,,,,,,,,,,,,,,,,,120,10,5,2013,129,15,5,2013,122,14,8,2013,10,20,11,16,"A,BI,K,X1",,,,,,,,,120,,,,,,,,,14,8,2013,129,22,8,2013,911,19,9,2013,NO,YES,NO,NO,YES,NO,YES,YES,NO,,NO,YES,NO,NO
1,2729-001,310010360243,PANEL A,Panel A - 2 Visits,124,15,5,2013,12,51,13,59,A-I,,,,,,,,,,,,,,,,,120,16,5,2013,129,17,5,2013,122,21,8,2013,8,45,9,44,"D,G,H,K-X2",,,,,,,,,120,,,,,,,,,22,8,2013,129,27,8,2013,914,12,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2730-001,310070470258,PANEL B,Panel B - 2 Visits,124,9,5,2013,15,0,15,42,A TO I,,,,,,,,,,,,,,,,,120,9,5,2013,129,13,5,2013,44,12,8,2013,10,53,11,30,K-X2,,,,,,,,,120,,,,,,,,,12,8,2013,129,22,8,2013,911,18,9,2013,NO,YES,NO,NO,NO,NO,NO,NO,,,,,NO,NO
1,2731-001,310010360215,PANEL A,Panel A - 2 Visits,121,15,5,2013,8,52,9,36,A-J,,,,,,,,,,,,,,,,,120,15,5,2013,129,21,5,2013,121,21,8,2013,9,48,10,18,K-X,,,,,,,,,120,,,,,,,,,21,8,2013,129,26,8,2013,914,8,11,2013,YES,YES,NO,NO,YES,YES,YES,NO,,,,,NO,NO
1,2732-001,310070470120,PANEL B,Panel B - 2 Visits,122,9,5,2013,11,8,12,34,A-J,,,,,,,,,,,,,,,,,120,9,5,2013,,,,,122,12,8,2013,12,22,14,4,K-X-Z,,,,,,,,,120,,,,,,,,,12,8,2013,,,,,911,19,9,2013,YES,YES,NO,YES,YES,YES,YES,YES,NO,,NO,YES,YES,YES
1,2733-001,310010360012,PANEL A,Panel A - 2 Visits,124,14,5,2013,10,53,12,14,A TO J,,,,,,,,,,,,,,,,,120,15,5,2013,129,15,5,2013,44,20,8,2013,10,45,11,35,K-X2,,,,,,,,,120,,,,,,,,,21,8,2013,129,26,8,2013,914,8,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,2735-001,310010360150,PANEL A,Panel A - 2 Visits,122,16,5,2013,13,49,14,59,A-J,,,,,,,,,,,,,,,,,120,16,5,2013,129,21,5,2013,121,20,8,2013,12,16,13,3,K-X,,,,,,,,,120,,,,,,,,,20,8,2013,129,27,8,2013,914,12,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2735-004,310010360150,PANEL A,Panel A - 2 Visits,122,17,5,2013,9,55,11,30,A-J,,,,,,,,,,,,,,,,,120,17,5,2013,129,21,5,2013,122,21,8,2013,10,15,11,19,"G,H,K-X2",,,,,,,,,120,,,,,,,,,22,8,2013,129,28,8,2013,914,6,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2737-001,310010360010,PANEL A,Panel A - 2 Visits,122,13,5,2013,13,20,14,26,A-I,,,,,,,,,,,,,,,,,120,13,5,2013,129,22,5,2013,122,20,8,2013,8,33,9,32,"G,H,K-W",20,8,2013,12,58,13,14,X1-X2,120,,,,,,,,,21,8,2013,129,27,8,2013,914,11,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,2738-001,310070470373,PANEL B,Panel B - 2 Visits,122,10,5,2013,14,35,15,15,A-I,,,,,,,,,,,,,,,,,120,10,5,2013,129,14,5,2013,122,15,8,2013,8,8,9,6,K-X,,,,,,,,,120,,,,,,,,,15,8,2013,129,22,8,2013,911,19,9,2013,YES,YES,YES,NO,YES,NO,YES,YES,YES,YES,NO,YES,YES,YES
1,2738-005,310070470373,PANEL B,Panel B - Combined Visit,83,15,9,2013,17,33,18,34,ALL,,,,,,,,,,,,,,,,,80,15,9,2013,89,16,9,2013,83,15,9,2013,18,34,19,25,ALL,,,,,,,,,80,,,,,,,,,15,9,2013,89,16,9,2013,903,10,1,2014,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,2738-401,310070470373,PANEL B,Panel B - Combined Visit,122,15,8,2013,14,45,15,22,A-D35,16,8,2013,12,37,15,15,D-X_2,,,,,,,,,120,16,8,2013,129,5,9,2013,122,18,8,2013,12,37,15,15,D-X_2,,,,,,,,,120,,,,,,,,,18,8,2013,129,5,9,2013,903,9,1,2014,YES,YES,NO,NO,YES,YES,YES,YES,NO,,YES,YES,NO,NO
1,2739-001,310010360244,PANEL A,Panel A - 2 Visits,121,16,5,2013,14,23,15,29,A-J,,,,,,,,,,,,,,,,,120,16,5,2013,129,21,5,2013,44,20,8,2013,9,46,10,23,K-X-2,,,,,,,,,120,,,,,,,,,20,8,2013,129,27,8,2013,914,7,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2740-001,310070470350,PANEL B,Panel B - 2 Visits,121,9,5,2013,10,3,10,55,A-J,,,,,,,,,,,,,,,,,120,9,5,2013,129,13,5,2013,44,14,8,2013,13,27,14,10,K-X-Z,,,,,,,,,120,,,,,,,,,14,8,2013,129,22,8,2013,911,19,9,2013,YES,YES,NO,NO,YES,YES,YES,NO,,,,,YES,YES
