HHID,case_id,qx_type,visit,ea_id,hh_o00,hh_o0a,hh_o0b,hh_o02,hh_o03,hh_o04,hh_o05,hh_o06,hh_o07a,hh_o07b,hh_o08a,hh_o08b,hh_o09,hh_o09_os,hh_o10a,hh_o10b,hh_o11,hh_o12,hh_o13,hh_o14,hh_o15,hh_o16,hh_o16_os,hh_o17
2361,304067100065,Panel A,1,30406710,Yes,1,1,30,Female,std8,Yes,1998,Chiradzulu,Chiradzulu,12,Year,House work,,,,No,,,,Yes,,,2000
2361,304067100065,Panel A,1,30406710,Yes,1,2,27,Male,form1,Yes,2000,Lilongwe,Lilongwe,10,Year,Working,,BUS DRIVER,98,Yes,Sporadically as needed,,5000,No,,,
2361,304067100065,Panel A,1,30406710,Yes,1,3,25,Female,std7,Yes,2001,Lilongwe,Lilongwe,9,Year,House work,,,,No,,,,No,,,
2361,304067100065,Panel A,1,30406710,Yes,1,4,23,Female,std6,Yes,2002,Chiradzulu,Chiradzulu,8,Year,House work,,,,No,,,,Yes,,,2000
2361,304067100065,Panel A,1,30406710,Yes,1,5,20,Female,std5,Yes,2007,Zomba,Zomba,3,Year,House work,,,,No,,,,Yes,,,2000
2361,304067100065,Panel A,1,30406710,Yes,1,6,16,Female,std3,Yes,2009,Chiradzulu,Chiradzulu,5,Month,House work,,,,No,,,,Yes,,,2000
2367,304067100093,Panel A,1,30406710,No,,,,,,,,,,,,,,,,,,,,,,,
2363,304067100115,Panel A,1,30406710,No,,,,,,,,,,,,,,,,,,,,,,,
2339,304067100133,Panel A,1,30406710,Yes,2,1,20,Male,std3,Yes,2006,Zomba,Zomba,4,Year,Working,,,,No,,,,No,,,
2347,304067100151,Panel A,1,30406710,Yes,1,1,26,Male,std8,No,,Zomba,Zomba,26,Year,Unemployed,,,,No,,,,No,,,
2347,304067100151,Panel A,1,30406710,Yes,2,2,24,Male,form4,No,,Zomba,Zomba,24,Year,Student,,,,No,,,,No,,,
2347,304067100151,Panel A,1,30406710,Yes,3,3,19,Female,std8,No,,Zomba,Zomba,19,Year,Student,,,,No,,,,No,,,
2347,304067100151,Panel A,1,30406710,Yes,4,4,16,Female,std8,No,,Zomba,Zomba,16,Year,Student,,,,No,,,,No,,,
2359,304067100170,Panel A,1,30406710,Yes,1,1,29,Female,std7,Yes,2007,Chiradzulu,Chiradzulu,3,Year,House work,,,,No,,,,No,,,
2359,304067100170,Panel A,1,30406710,Yes,1,2,26,Female,std6,Yes,2006,Chiradzulu,Chiradzulu,4,Year,House work,,,,No,,,,No,,,
2355,304067100177,Panel A,1,30406710,No,,,,,,,,,,,,,,,,,,,,,,,
2365,304067100192,Panel A,1,30406710,No,,,,,,,,,,,,,,,,,,,,,,,
2345,304067100196,Panel A,1,30406710,No,,,,,,,,,,,,,,,,,,,,,,,
2288,305013830010,Panel B,2,30501383,No,,,,,,,,,,,,,,,,,,,,,,,
2294,305013830019,Panel B,2,30501383,No,,,,,,,,,,,,,,,,,,,,,,,
2304,305013830030,Panel B,2,30501383,Yes,1,1,25,Female,form4,No,,Zomba City,Zomba City,1,Year,Student,,,,No,,,,No,,,
2302,305013830041,Panel B,2,30501383,No,,,,,,,,,,,,,,,,,,,,,,,
2296,305013830053,Panel B,2,30501383,No,,,,,,,,,,,,,,,,,,,,,,,
2312,305013830070,Panel B,2,30501383,No,,,,,,,,,,,,,,,,,,,,,,,
2292,305013830082,Panel B,2,30501383,No,,,,,,,,,,,,,,,,,,,,,,,
2298,305013830093,Panel B,2,30501383,No,,,,,,,,,,,,,,,,,,,,,,,
2290,305013830105,Panel B,2,30501383,No,,,,,,,,,,,,,,,,,,,,,,,
2310,305013830142,Panel B,2,30501383,Yes,1,1,28,Male,form4,Yes,1997,Blantyre City,Blantyre City,13,Year,Working,,TECHNICIAN (COMPUTER),19,Yes,Sporadically as needed,,10000,No,,,
2310,305013830142,Panel B,2,30501383,Yes,1,2,26,Male,form4,Yes,1997,Blantyre City,Blantyre City,13,Year,Working,,DOCTOR (KACHERE REHABILIT,6,Yes,Sporadically as needed,,10000,No,,,
2306,305013830153,Panel B,2,30501383,No,,,,,,,,,,,,,,,,,,,,,,,
2308,305013830201,Panel B,2,30501383,No,,,,,,,,,,,,,,,,,,,,,,,
2300,305013830213,Panel B,2,30501383,Yes,2,1,40,Female,std3,Yes,1988,Blanytyre,Blanytyre,40,Year,House work,,,,No,,,,No,,,
2300,305013830213,Panel B,2,30501383,Yes,2,2,30,Female,std4,Yes,1999,Blanytyre,Blanytyre,30,Year,Working,,HOUSE GIRL,54,No,,,,No,,,
2300,305013830213,Panel B,2,30501383,Yes,2,3,34,Male,std8,Yes,2009,Blanytyre,Blanytyre,34,Year,Unemployed,,,,No,,,,No,,,
2286,305013830224,Panel B,2,30501383,Yes,1,1,19,Female,std5,Yes,2009,Blanytyre,Blanytyre,19,Year,House work,,,,No,,,,No,,,
2284,305013830248,Panel B,2,30501383,No,,,,,,,,,,,,,,,,,,,,,,,
2383,305024560001,Panel A,1,30502456,No,,,,,,,,,,,,,,,,,,,,,,,
2377,305024560013,Panel A,1,30502456,No,,,,,,,,,,,,,,,,,,,,,,,
2399,305024560043,Panel A,1,30502456,No,,,,,,,,,,,,,,,,,,,,,,,
2391,305024560089,Panel A,1,30502456,No,,,,,,,,,,,,,,,,,,,,,,,
2379,305024560094,Panel A,1,30502456,Yes,1,1,18,Female,std4,Yes,2009,Blanytyre,Blanytyre,18,Year,House work,,,,No,,,,No,,,
2387,305024560114,Panel A,1,30502456,No,,,,,,,,,,,,,,,,,,,,,,,
2369,305024560115,Panel A,1,30502456,Yes,1,1,24,Female,std8,Yes,1991,Blanytyre,Blanytyre,6,Year,House work,,,,No,,,,No,,,
2369,305024560115,Panel A,1,30502456,Yes,1,2,21,Female,std5,Yes,1993,Blanytyre,Blanytyre,4,Year,House work,,,,No,,,,No,,,
2397,305024560131,Panel A,1,30502456,No,,,,,,,,,,,,,,,,,,,,,,,
2371,305024560146,Panel A,1,30502456,No,,,,,,,,,,,,,,,,,,,,,,,
2373,305024560147,Panel A,1,30502456,Yes,1,1,40,Male,std8,Yes,1995,Mangochi,Mangochi,3,Year,Other (specify),MARRIED,,,No,,,,No,,,
2373,305024560147,Panel A,1,30502456,Yes,1,2,38,Female,std8,Yes,1998,Blanytyre,Blanytyre,12,Year,Other (specify),MARRIED,,,No,,,,No,,,
2373,305024560147,Panel A,1,30502456,Yes,1,3,34,Female,std6,Yes,1998,Blanytyre,Blanytyre,12,Year,Other (specify),MARRIED,,,No,,,,No,,,
2373,305024560147,Panel A,1,30502456,Yes,1,4,32,Female,std4,Yes,1999,Blanytyre,Blanytyre,10,Year,Other (specify),MARRIED,,,No,,,,No,,,
2373,305024560147,Panel A,1,30502456,Yes,1,5,28,Female,std4,Yes,2001,Blanytyre,Blanytyre,9,Year,Other (specify),MARRIED,,,No,,,,No,,,
2373,305024560147,Panel A,1,30502456,Yes,1,6,26,Female,form2,Yes,2001,Blanytyre,Blanytyre,9,Year,Other (specify),MARRIED,,,No,,,,No,,,
2373,305024560147,Panel A,1,30502456,Yes,1,7,23,Female,std7,Yes,2004,Blanytyre,Blanytyre,6,Year,Other (specify),MARRIED,,,No,,,,No,,,
2385,305024560158,Panel A,1,30502456,No,,,,,,,,,,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Yes,1,1,52,Male,std1,Yes,1983,Blantyre City,Blantyre City,10,Year,Working,,RADIO REPAIR,85,Yes,Sporadically as needed,,2000,Yes,Sporadically as needed,,400
2381,305024560159,Panel A,1,30502456,Yes,1,2,46,Male,std2,Yes,1986,Blanytyre,Blanytyre,46,Year,Unemployed,,,,Yes,Sporadically as needed,,200,No,,,
2381,305024560159,Panel A,1,30502456,Yes,1,3,43,Female,std3,Yes,1989,Blanytyre,Blanytyre,43,Year,House work,,,,Yes,Sporadically as needed,,100,No,,,
2381,305024560159,Panel A,1,30502456,Yes,1,4,36,Female,std3,Yes,1992,Blanytyre,Blanytyre,36,Year,House work,,,,Yes,Sporadically as needed,,300,No,,,
2375,305024560177,Panel A,1,30502456,Yes,1,1,15,Female,std4,Yes,2009,Blanytyre,Blanytyre,1,Year,Student,,,,No,,,,No,,,
2389,305024560189,Panel A,1,30502456,No,,,,,,,,,,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Yes,1,1,40,Female,std3,Yes,1992,Blanytyre,Blanytyre,18,Year,Working,,,,Yes,Twice or more per month,8000,,Yes,Twice or more per month,,1000
2395,305024560231,Panel A,1,30502456,Yes,1,1,21,Male,std7,Yes,2009,Blanytyre,Blanytyre,1,Year,Unemployed,,,,No,,,,No,,,
2320,305036850009,Panel B,2,30503685,Yes,1,1,42,Female,std4,Yes,1999,Blanytyre,Blanytyre,42,Year,House work,,,,No,,,,No,,,
2320,305036850009,Panel B,2,30503685,Yes,1,2,39,Female,std1,Yes,2000,Blanytyre,Blanytyre,39,Year,House work,,,,No,,,,No,,,
2320,305036850009,Panel B,2,30503685,Yes,1,3,37,Female,std3,Yes,2004,Blanytyre,Blanytyre,37,Year,House work,,,,No,,,,No,,,
2320,305036850009,Panel B,2,30503685,Yes,1,4,35,Female,std4,Yes,2007,Blanytyre,Blanytyre,35,Year,House work,,,,No,,,,No,,,
2338,305036850020,Panel B,2,30503685,Yes,1,1,18,Male,std8,Yes,2007,Thyolo,Thyolo,3,Year,Student,,,,No,,,,No,,,
2338,305036850020,Panel B,2,30503685,Yes,1,2,24,Male,std7,Yes,2007,Mwanza,Mwanza,3,Year,Working,,KUGAITSA KUCHIGAYO,77,Yes,Semi-annually,,3000,No,,,
2338,305036850020,Panel B,2,30503685,Yes,1,3,21,Male,std7,Yes,2007,Blantyre City,Blantyre City,3,Year,Working,,BUILDER,95,Yes,Semi-annually,,5000,No,,,
2344,305036850031,Panel B,2,30503685,No,,,,,,,,,,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Yes,1,1,27,Male,form4,Yes,2007,South Africa,South Africa,3,Year,Working,,DRIVER,98,No,,,,No,,,
2316,305036850042,Panel B,2,30503685,Yes,1,2,20,Male,univ 3,Yes,2008,Blantyre City,Blantyre City,2,Year,Student,,,,No,,,,No,,,
2316,305036850042,Panel B,2,30503685,Yes,1,3,15,Male,form4,Yes,2008,Blantyre City,Blantyre City,2,Year,Student,,,,No,,,,No,,,
2330,305036850053,Panel B,2,30503685,Yes,1,1,24,Female,std6,Yes,2002,Blanytyre,Blanytyre,24,Year,House work,,,,No,,,,No,,,
2330,305036850053,Panel B,2,30503685,Yes,1,2,20,Male,form1,Yes,2008,Blanytyre,Blanytyre,20,Year,Unemployed,,,,No,,,,No,,,
2330,305036850053,Panel B,2,30503685,Yes,1,3,18,Female,std8,Yes,2009,Blanytyre,Blanytyre,18,Year,House work,,,,No,,,,No,,,
2314,305036850058,Panel B,2,30503685,Yes,1,1,34,Male,form2,No,,Lilongwe,Lilongwe,10,Year,Unemployed,,,,No,,,,No,,,
2314,305036850058,Panel B,2,30503685,Yes,1,2,32,Male,std8,No,,Blanytyre,Blanytyre,8,Year,Unemployed,,,,No,,,,No,,,
2314,305036850058,Panel B,2,30503685,Yes,1,3,30,Female,form4,No,,Blantyre City,Blantyre City,1,Year,Working,,SALES LADY,45,No,,,,No,,,
2322,305036850075,Panel B,2,30503685,No,,,,,,,,,,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Yes,1,1,55,Female,form2,No,,Mangochi,Mangochi,40,Year,Other (specify),MARRIED,,,No,,,,No,,,
2324,305036850086,Panel B,2,30503685,Yes,1,2,52,Male,univ 2,No,,United States of America,United States of America (USA),30,Year,Working,,PRIVATE COMPANY (CLERK),39,No,,,,No,,,
2324,305036850086,Panel B,2,30503685,Yes,1,3,50,Male,univ 2,No,,United States of America,United States of America (USA),30,Year,Working,,PRIVATE COMPANY (CLERK),39,No,,,,No,,,
2324,305036850086,Panel B,2,30503685,Yes,1,4,48,Male,form2,Yes,1980,Blanytyre,Blanytyre,30,Year,Working,,CARPENTER,95,No,,,,No,,,
2324,305036850086,Panel B,2,30503685,Yes,1,5,35,Male,std8,No,,Blanytyre,Blanytyre,20,Year,Unemployed,,,,No,,,,No,,,
2326,305036850096,Panel B,2,30503685,No,,,,,,,,,,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Yes,1,1,27,Female,form2,Yes,2002,Blantyre City,Blantyre City,8,Year,Unemployed,,,,No,,,,No,,,
2334,305036850107,Panel B,2,30503685,Yes,1,2,18,Female,form4,Yes,2010,Blantyre City,Blantyre City,1,Month,Unemployed,,,,No,,,,No,,,
2318,305036850118,Panel B,2,30503685,No,,,,,,,,,,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Yes,1,1,36,Male,form2,Yes,1999,Blanytyre,Blanytyre,36,Year,Unemployed,,,,No,,,,No,,,
2342,305036850140,Panel B,2,30503685,Yes,1,2,34,Female,std8,Yes,2001,Blanytyre,Blanytyre,34,Year,House work,,,,No,,,,No,,,
2328,305036850151,Panel B,2,30503685,No,,,,,,,,,,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,No,,,,,,,,,,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,No,,,,,,,,,,,,,,,,,,,,,,,
2340,305036850206,Panel B,2,30503685,Yes,1,1,40,Male,std7,Yes,1998,Blanytyre,Blanytyre,40,Year,Unemployed,,,,Yes,Sporadically as needed,,1000,Yes,Sporadically as needed,,1500
2340,305036850206,Panel B,2,30503685,Yes,1,2,30,Female,form4,Yes,2005,Blanytyre,Blanytyre,30,Year,House work,,,,Yes,Sporadically as needed,,2000,Yes,Sporadically as needed,,1500
2346,305045180008,Panel B,2,30504518,Yes,1,1,19,Female,std6,No,,Blanytyre,Blanytyre,19,Year,Unemployed,,,,No,,,,No,,,
2366,305045180016,Panel B,2,30504518,No,,,,,,,,,,,,,,,,,,,,,,,
2354,305045180033,Panel B,2,30504518,Yes,1,1,29,Male,form4,Yes,2006,South Africa,South Africa,4,Year,Working,,SALESMAN,45,No,,,,No,,,
2354,305045180033,Panel B,2,30504518,Yes,1,2,29,Female,form4,Yes,2006,Blantyre City,Blantyre City,4,Year,Working,,TEACHER,13,No,,,,No,,,
2354,305045180033,Panel B,2,30504518,Yes,1,3,28,Female,form4,Yes,2006,Nkhatabay,Nkhatabay,4,Year,Other (specify),MARRIED,,,Yes,Monthly,4000,,Yes,Monthly,,3000
2354,305045180033,Panel B,2,30504518,Yes,1,4,23,Male,form2,Yes,2008,South Africa,South Africa,2,Year,Working,,PAINTER,93,Yes,Quarterly,,14700,No,,,
2356,305045180041,Panel B,2,30504518,No,,,,,,,,,,,,,,,,,,,,,,,
2360,305045180050,Panel B,2,30504518,Yes,1,1,19,Female,std6,Yes,2007,Blanytyre,Blanytyre,3,Year,Unemployed,,,,No,,,,Yes,Sporadically as needed,,1000
2372,305045180066,Panel B,2,30504518,No,,,,,,,,,,,,,,,,,,,,,,,
2350,305045180075,Panel B,2,30504518,No,,,,,,,,,,,,,,,,,,,,,,,
2364,305045180083,Panel B,2,30504518,Yes,2,1,37,Male,form2,No,,Mangochi,Mangochi,2,Year,Working,,SECURITY GUARD,55,No,,,,Yes,Sporadically as needed,,5000
2362,305045180100,Panel B,2,30504518,Yes,1,1,53,Male,std3,No,,Blanytyre,Blanytyre,53,Year,Working,,,,No,,,,Yes,Sporadically as needed,,2000
2362,305045180100,Panel B,2,30504518,Yes,1,2,50,Male,std8,Yes,1981,Blanytyre,Blanytyre,25,Year,Working,,,,No,,,,No,,,
2362,305045180100,Panel B,2,30504518,Yes,1,3,46,Female,Nursery/Pre school,Yes,1980,Blanytyre,Blanytyre,46,Year,Unemployed,,,,No,,,,No,,,
2362,305045180100,Panel B,2,30504518,Yes,1,4,40,Male,Nursery/Pre school,Yes,1987,Blanytyre,Blanytyre,40,Year,Unemployed,,,,No,,,,No,,,
2362,305045180100,Panel B,2,30504518,Yes,1,5,37,Female,std8,Yes,1990,Blanytyre,Blanytyre,37,Year,Working,,,,No,,,,Yes,Twice or more per month,,10000
2362,305045180100,Panel B,2,30504518,Yes,1,6,31,Female,std8,Yes,1989,Blantyre City,Blantyre City,21,Year,Unemployed,,,,Yes,Sporadically as needed,,2000,No,,,
2376,305045180108,Panel B,2,30504518,No,,,,,,,,,,,,,,,,,,,,,,,
2352,305045180116,Panel B,2,30504518,No,,,,,,,,,,,,,,,,,,,,,,,
2370,305045180133,Panel B,2,30504518,Yes,1,1,25,Male,std3,Yes,2009,Blanytyre,Blanytyre,25,Year,Unemployed,,,,No,,,,No,,,
2370,305045180133,Panel B,2,30504518,Yes,1,2,23,Male,std8,Yes,2006,Blanytyre,Blanytyre,23,Year,Unemployed,,,,No,,,,No,,,
2370,305045180133,Panel B,2,30504518,Yes,1,3,20,Male,std2,Yes,2007,Blanytyre,Blanytyre,20,Year,Unemployed,,,,No,,,,No,,,
2370,305045180133,Panel B,2,30504518,Yes,1,4,19,Female,std5,Yes,2008,Blanytyre,Blanytyre,19,Year,House work,,,,No,,,,No,,,
2374,305045180141,Panel B,2,30504518,Yes,2,1,33,Female,std2,Yes,1996,Blanytyre,Blanytyre,14,Year,House work,,,,No,,,,No,,,
2374,305045180141,Panel B,2,30504518,Yes,2,2,30,Female,std4,Yes,2000,Blanytyre,Blanytyre,10,Year,House work,,,,No,,,,No,,,
2348,305045180150,Panel B,2,30504518,No,,,,,,,,,,,,,,,,,,,,,,,
2368,305045180166,Panel B,2,30504518,No,,,,,,,,,,,,,,,,,,,,,,,
2358,305045180175,Panel B,2,30504518,No,,,,,,,,,,,,,,,,,,,,,,,
2401,306022350012,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2411,306022350041,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2409,306022350058,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2431,306022350060,Panel A,1,30602235,Yes,1,1,32,Female,std3,Yes,1992,Mwanza,Mwanza,28,Year,Unemployed,,,,No,,,,No,,,
2425,306022350068,Panel A,1,30602235,Yes,1,1,21,Female,form4,No,,Kasungu,Kasungu,5,Year,Student,,,,No,,,,No,,,
2425,306022350068,Panel A,1,30602235,Yes,1,2,25,Female,form3,No,,Kasungu,Kasungu,5,Year,Student,,,,No,,,,No,,,
2425,306022350068,Panel A,1,30602235,Yes,1,3,16,Female,std8,No,,Kasungu,Kasungu,5,Year,Student,,,,No,,,,No,,,
2421,306022350079,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2415,306022350091,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2405,306022350100,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2423,306022350101,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2417,306022350105,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2407,306022350120,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2429,306022350142,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2419,306022350154,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2427,306022350179,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2403,306022350218,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2413,306022350226,Panel A,1,30602235,No,,,,,,,,,,,,,,,,,,,,,,,
2445,306201960008,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2461,306201960014,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2457,306201960032,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2449,306201960037,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2439,306201960060,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2447,306201960074,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2441,306201960101,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2451,306201960102,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2455,306201960111,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2443,306201960120,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2437,306201960162,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2433,306201960220,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2435,306201960226,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2459,306201960241,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2463,306201960252,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2453,306201960258,Panel A,1,30620196,No,,,,,,,,,,,,,,,,,,,,,,,
2491,307033810037,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2483,307033810039,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2479,307033810045,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2485,307033810051,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2481,307033810053,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2475,307033810061,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2469,307033810076,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2467,307033810080,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2473,307033810081,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2489,307033810100,Panel A,1,30703381,Yes,1,1,22,Female,std8,Yes,2004,Blantyre City,Blantyre City,2,Year,Unemployed,,,,No,,,,No,,,
2495,307033810101,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2493,307033810107,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2471,307033810124,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2487,307033810131,Panel A,1,30703381,Yes,1,1,34,Male,std7,No,,Blantyre City,Blantyre City,10,Year,Working,,TAILOR,32,No,,,,No,,,
2465,307033810134,Panel A,1,30703381,No,,,,,,,,,,,,,,,,,,,,,,,
2477,307033810141,Panel A,1,30703381,Yes,1,1,29,Male,std1,Yes,2002,Zomba,Zomba,8,Year,Unemployed,,,,No,,,,No,,,
2392,307043130008,Panel B,2,30704313,No,,,,,,,,,,,,,,,,,,,,,,,
2398,307043130021,Panel B,2,30704313,No,,,,,,,,,,,,,,,,,,,,,,,
2404,307043130034,Panel B,2,30704313,Yes,1,1,29,Male,std5,Yes,2005,Mzuzu City,Mzuzu City,5,Year,Working,,COOK,53,No,,,,No,,,
2404,307043130034,Panel B,2,30704313,Yes,1,2,27,Female,std6,Yes,2003,Thyolo,Thyolo,7,Year,Unemployed,,,,Yes,Sporadically as needed,,2000,Yes,Sporadically as needed,,1000
2402,307043130048,Panel B,2,30704313,No,,,,,,,,,,,,,,,,,,,,,,,
2406,307043130061,Panel B,2,30704313,No,,,,,,,,,,,,,,,,,,,,,,,
2394,307043130074,Panel B,2,30704313,No,,,,,,,,,,,,,,,,,,,,,,,
2384,307043130087,Panel B,2,30704313,Yes,1,1,23,Female,std4,Yes,2002,Thyolo,Thyolo,8,Year,Unemployed,,,,No,,,,Yes,Sporadically as needed,,2000
2382,307043130100,Panel B,2,30704313,No,,,,,,,,,,,,,,,,,,,,,,,
2408,307043130153,Panel B,2,30704313,No,,,,,,,,,,,,,,,,,,,,,,,
2378,307043130166,Panel B,2,30704313,Yes,1,1,24,Male,std8,Yes,2004,,,5,Year,Unemployed,,,,No,,,,No,,,
2390,307043130192,Panel B,2,30704313,No,,,,,,,,,,,,,,,,,,,,,,,
2388,307043130205,Panel B,2,30704313,No,,,,,,,,,,,,,,,,,,,,,,,
2396,307043130232,Panel B,2,30704313,No,,,,,,,,,,,,,,,,,,,,,,,
2386,307043130245,Panel B,2,30704313,Yes,2,1,23,Male,form4,Yes,2007,Thyolo,Thyolo,3,Year,Unemployed,,,,No,,,,No,,,
2386,307043130245,Panel B,2,30704313,Yes,2,2,15,Female,std5,Yes,2002,Thyolo,Thyolo,8,Year,Unemployed,,,,No,,,,No,,,
2380,307043130258,Panel B,2,30704313,Yes,2,1,27,Male,Nursery/Pre school,Yes,2000,Blantyre City,Blantyre City,10,Year,Unemployed,,,,No,,,,No,,,
2380,307043130258,Panel B,2,30704313,Yes,2,2,25,Female,std6,Yes,2002,Thyolo,Thyolo,8,Year,Unemployed,,,,No,,,,No,,,
2400,307043130271,Panel B,2,30704313,No,,,,,,,,,,,,,,,,,,,,,,,
2499,307053910010,Panel A,1,30705391,No,,,,,,,,,,,,,,,,,,,,,,,
2511,307053910018,Panel A,1,30705391,No,,,,,,,,,,,,,,,,,,,,,,,
2523,307053910053,Panel A,1,30705391,Yes,1,1,25,Female,std4,No,,Thyolo,Thyolo,25,Year,Unemployed,,,,No,,,,No,,,
2523,307053910053,Panel A,1,30705391,Yes,1,,18,Male,form2,No,,Blantyre City,Blantyre City,10,Year,Working,,SHOP ATTENDANT,45,Yes,Sporadically as needed,,1500,No,,,
2527,307053910071,Panel A,1,30705391,Yes,1,1,23,Male,form2,Yes,2001,Lilongwe City,Lilongwe City,9,Year,Unemployed,,,,No,,,,No,,,
2519,307053910083,Panel A,1,30705391,No,,,,,,,,,,,,,,,,,,,,,,,
2521,307053910088,Panel A,1,30705391,No,,,,,,,,,,,,,,,,,,,,,,,
2515,307053910105,Panel A,1,30705391,No,,,,,,,,,,,,,,,,,,,,,,,
2525,307053910119,Panel A,1,30705391,No,,,,,,,,,,,,,,,,,,,,,,,
2497,307053910163,Panel A,1,30705391,Yes,2,1,39,Male,std4,No,,Thyolo,Thyolo,20,Year,Unemployed,,,,No,,,,No,,,
2497,307053910163,Panel A,1,30705391,Yes,2,2,35,Female,std5,No,,Thyolo,Thyolo,10,Year,Unemployed,,,,No,,,,No,,,
2497,307053910163,Panel A,1,30705391,Yes,2,3,30,Male,std3,No,,Thyolo,Thyolo,7,Year,Unemployed,,,,No,,,,No,,,
2497,307053910163,Panel A,1,30705391,Yes,2,4,15,Male,std4,No,,Thyolo,Thyolo,7,Year,Unemployed,,,,No,,,,No,,,
2517,307053910166,Panel A,1,30705391,No,,,,,,,,,,,,,,,,,,,,,,,
2507,307053910180,Panel A,1,30705391,Yes,1,1,16,Male,std8,No,,Machinga,Machinga,16,Year,Student,,,,No,,,,No,,,
2507,307053910180,Panel A,1,30705391,Yes,1,2,15,Female,std7,No,,Machinga,Machinga,15,Year,Student,,,,No,,,,No,,,
2509,307053910228,Panel A,1,30705391,No,,,,,,,,,,,,,,,,,,,,,,,
2513,307053910237,Panel A,1,30705391,No,,,,,,,,,,,,,,,,,,,,,,,
2501,307053910241,Panel A,1,30705391,Yes,2,1,29,Male,std1,No,,Thyolo,Thyolo,29,Year,Unemployed,,,,No,,,,No,,,
2501,307053910241,Panel A,1,30705391,Yes,2,,16,Female,std1,No,,Thyolo,Thyolo,16,Year,Unemployed,,,,No,,,,No,,,
2501,307053910241,Panel A,1,30705391,Yes,2,,25,Male,std1,No,,Thyolo,Thyolo,25,Year,Unemployed,,,,No,,,,No,,,
2501,307053910241,Panel A,1,30705391,Yes,2,,18,Female,std1,No,,Thyolo,Thyolo,18,Year,Unemployed,,,,No,,,,No,,,
2501,307053910241,Panel A,1,30705391,Yes,2,,21,Male,std1,No,,Thyolo,Thyolo,21,Year,Unemployed,,,,No,,,,No,,,
2501,307053910241,Panel A,1,30705391,Yes,2,,23,Male,std2,No,,Thyolo,Thyolo,23,Year,Unemployed,,,,No,,,,No,,,
