occ,y2_hhid,qx_type,interview_status,ag_j00,ag_j03,ag_j04_2,ag_j05a,ag_j05b,ag_j05c,ag_j06e,ag_j07,ag_j08
1,2611-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2612-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2613-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2614-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2615-001,PANEL A,Panel A - 2 Visits,D01,DAMBO,DG01,.2,ACRE,.89999998,,11,CLEAR/SUNNY
1,2616-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2616-003,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2618-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2619-001,PANEL A,Panel A - 2 Visits,D01,KUDAMBO,DG01,.1,ACRE,,OTHER (SPECIFY),11,CLEAR/SUNNY
1,2620-001,PANEL B,Panel B - Combined Visit,,,,,,,,,
1,2620-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2621-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2622-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2623-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2624-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2625-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2626-001,PANEL B,Panel B - 2 Visits,D01,DAM,DG01,1,ACRE,1.1,,10,CLEAR/SUNNY
1,2626-006,PANEL B,Panel B - Combined Visit,D01,MAIZE,DG01,60,SQUARE METERS,,,,
1,2627-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2628-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2629-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2630-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2631-001,PANEL A,Panel A - 2 Visits,D01,CHINESE CABBAGE,DG01,0,ACRE,0,,11,PARTLY CLOUDY/PARTLY SUNNY
1,2632-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2633-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2634-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2635-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2635-003,PANEL A,Panel A - 2 Visits,D01,PEA,DG01,.2,ACRE,.0099999998,,11,PARTLY CLOUDY/PARTLY SUNNY
1,2636-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2637-001,PANEL A,Panel A - 2 Visits,D01,PAKHOMO,RG01,1,ACRE,.5,,8,CLEAR/SUNNY
1,2638-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2639-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2640-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2641-001,PANEL A,Panel A - 2 Visits,D01,NKHWANI,DG01,.1,ACRE,.30000001,,10,MOSTLY CLEAR/MOSTLY SUNNY
1,2641-003,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2642-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2643-001,PANEL A,Panel A - 2 Visits,D01,PAKHOMO,DG01,.15000001,ACRE,.0099999998,,8,PARTLY CLOUDY/PARTLY SUNNY
1,2644-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2645-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2646-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2647-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2648-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2649-001,PANEL A,Panel A - 2 Visits,D01,HYBRID MAIZE,RG03,.30000001,ACRE,0,,9,MOSTLY CLEAR/MOSTLY SUNNY
1,2650-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2651-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2652-001,PANEL B,Panel B - Combined Visit,,,,,,,,,
1,2652-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2653-001,PANEL A,Panel A - 2 Visits,D01,KUMADIMBA,RG01,.75,ACRE,,TOO FAR,,
1,2654-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2655-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2656-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2657-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2658-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2659-001,PANEL A,Panel A - 2 Visits,D01,D1,DG01,.2,ACRE,0,,11,PARTLY CLOUDY/PARTLY SUNNY
2,2659-001,PANEL A,Panel A - 2 Visits,D02,D2,DG02,.1,ACRE,0,,11,PARTLY CLOUDY/PARTLY SUNNY
1,2661-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2662-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2662-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2663-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2664-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2665-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2666-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2666-003,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2667-001,PANEL A,Panel A - 2 Visits,D01,EGG PLANT,DG01,.1,ACRE,.0099999998,,11,MOSTLY CLEAR/MOSTLY SUNNY
2,2667-001,PANEL A,Panel A - 2 Visits,D02,TOMATO,DG01,.1,ACRE,0,,11,MOSTLY CLEAR/MOSTLY SUNNY
1,2668-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2669-001,PANEL A,Panel A - 2 Visits,D01,KUMADZI,DG01,.5,ACRE,.1,,11,PARTLY CLOUDY/PARTLY SUNNY
1,2670-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2671-001,PANEL A,Panel A - 2 Visits,D01,D1,RG01,.5,ACRE,0,,10,PARTLY CLOUDY/PARTLY SUNNY
1,2672-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2673-001,PANEL A,Panel A - 2 Visits,D01,WA KUCHIGUMUKIRE,RG02,.2,ACRE,.1,,11,MOSTLY CLOUDY/CONSIDERABLE CLOUDINESS
1,2674-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2675-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2676-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2676-004,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2677-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2677-006,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2678-001,PANEL B,Panel B - 2 Visits,D01,DIMBA,DG01,.2,ACRE,,,,
1,2678-005,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2679-001,PANEL A,Panel A - 2 Visits,D01,KUDIMBA,DG01,.30000001,ACRE,.30000001,,10,PARTLY CLOUDY/PARTLY SUNNY
1,2680-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2681-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2682-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2683-001,PANEL A,Panel A - 2 Visits,D01,CHIMAMEZI,RG01,.30000001,ACRE,.1,,12,PARTLY CLOUDY/PARTLY SUNNY
1,2684-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2685-001,PANEL A,Panel A - 2 Visits,D01,NSINJE 1,DG01,.5,ACRE,.69999999,,10,MOSTLY CLOUDY/CONSIDERABLE CLOUDINESS
2,2685-001,PANEL A,Panel A - 2 Visits,D02,NSINJE 2,DG02,.5,ACRE,.1,,12,MOSTLY CLOUDY/CONSIDERABLE CLOUDINESS
1,2686-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2686-005,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2688-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2689-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2690-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2691-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2692-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2692-005,PANEL B,Panel B - Combined Visit,,,,,,,,,
1,2693-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2693-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2694-001,PANEL B,Panel B - 2 Visits,D01,MKUZI,DG01,.2,ACRE,.1,,11,CLEAR/SUNNY
1,2695-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2696-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2697-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2697-007,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2698-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2699-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2700-001,PANEL B,Panel B - 2 Visits,D01,HYBRID MAIZE,DG01,.69999999,ACRE,.40000001,,9,CLEAR/SUNNY
1,2701-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2701-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2701-003,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2702-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2703-001,PANEL A,Panel A - 2 Visits,D01,CHISAWANI,DG01,.1,ACRE,.2,,8,MOSTLY CLOUDY/CONSIDERABLE CLOUDINESS
1,2704-002,PANEL B,Panel B - 2 Visits,D01,MIYONI,DG01,.1,ACRE,.14,,10,CLEAR/SUNNY
1,2705-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2707-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2708-002,PANEL B,Panel B - 2 Visits,D01,KUMUNSI,DG01,.5,ACRE,.0099999998,,10,CLEAR/SUNNY
1,2708-004,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2709-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2710-001,PANEL B,Panel B - 2 Visits,D01,BEANS,DG01,.1,ACRE,.2,,7,CLEAR/SUNNY
2,2710-001,PANEL B,Panel B - 2 Visits,D02,CHIMANGA,DG02,.1,ACRE,,TOO FAR,,
1,2711-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2712-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2713-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2713-003,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2714-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2715-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2715-003,PANEL A,Panel A - 2 Visits,D01,SCHEME,DG01,.25,ACRE,.1,,10,COMPLETELY CLOUDY
1,2716-001,PANEL B,Panel B - 2 Visits,D01,HYBRID MAIZE,DG01,.44999999,ACRE,.050000001,,11,CLEAR/SUNNY
1,2716-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2717-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2718-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2719-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2719-004,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2720-002,PANEL B,Panel B - 2 Visits,D01,KUNTHIPWI,DG01,.050000001,ACRE,.0099999998,,10,CLEAR/SUNNY
1,2721-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2722-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2722-005,PANEL B,Panel B - Combined Visit,,,,,,,,,
1,2723-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2724-001,PANEL B,Panel B - 2 Visits,D01,TOMATO,RG02,.1,ACRE,1.2,,9,MOSTLY CLOUDY/CONSIDERABLE CLOUDINESS
1,2725-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2726-001,PANEL B,Panel B - 2 Visits,D01,CHIMANGA,DG01,.5,ACRE,,TOO FAR,,
2,2726-001,PANEL B,Panel B - 2 Visits,D02,MAIZE/BEANS,RG01,.5,ACRE,,TOO FAR,,
3,2726-001,PANEL B,Panel B - 2 Visits,D03,RICE,RG01,.5,ACRE,,TOO FAR,,
1,2727-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2728-003,PANEL B,Panel B - 2 Visits,D01,MAIZE,RG01,1,ACRE,,OTHER (SPECIFY),,
2,2728-003,PANEL B,Panel B - 2 Visits,D02,MAIZE,RG02,.5,ACRE,1.23,,13,CLEAR/SUNNY
3,2728-003,PANEL B,Panel B - 2 Visits,D03,MAIZE,RG02,.5,ACRE,1.52,,12,CLEAR/SUNNY
1,2728-004,PANEL B,Panel B - 2 Visits,D01,MAKUNGU,RG03,.5,ACRE,,TOO FAR,,
1,2729-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2730-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2731-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2732-001,PANEL B,Panel B - 2 Visits,D01,MITAWI,RG02,1,ACRE,.56,,11,CLEAR/SUNNY
1,2733-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2735-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2735-004,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2737-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2738-001,PANEL B,Panel B - 2 Visits,D01,KUTSIDYA,DG01,.5,ACRE,,TOO FAR,,
1,2738-005,PANEL B,Panel B - Combined Visit,,,,,,,,,
1,2738-401,PANEL B,Panel B - Combined Visit,D01,THIMU 1,RG02,2.5,ACRE,2.4100001,,10,CLEAR/SUNNY
2,2738-401,PANEL B,Panel B - Combined Visit,D02,THIMU,RG03,.5,ACRE,.68000001,,11,CLEAR/SUNNY
3,2738-401,PANEL B,Panel B - Combined Visit,D03,MCHACHA 1,RG05,,,,TOO FAR,,
4,2738-401,PANEL B,Panel B - Combined Visit,D04,MCHACH 2,RG06,,,,TOO FAR,,
1,2739-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2740-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2740-003,PANEL B,Panel B - 2 Visits,D01,KUDIMBA,RG02,1,ACRE,,,,
2,2740-003,PANEL B,Panel B - 2 Visits,D02,KWA THEDZI,RG03,.5,ACRE,,,,
1,2741-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2742-001,PANEL B,Panel B - 2 Visits,D01,MAKUNGU,RG02,1.5,ACRE,,TOO FAR,,
1,2743-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2744-001,PANEL B,Panel B - 2 Visits,D01,KUMUNSI,RG01,.5,ACRE,.40000001,,9,CLEAR/SUNNY
1,2745-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2745-003,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2746-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2747-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2748-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2749-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2750-001,PANEL B,Panel B - 2 Visits,D01,MAKUNGU,RG04,2,ACRE,,TOO FAR,,
1,2751-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2752-001,PANEL B,Panel B - 2 Visits,D01,CHIMANGA,DG01,.5,ACRE,,TOO FAR,,
1,2753-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2754-001,PANEL B,Panel B - 2 Visits,D01,MAKUNGU,DG01,2,ACRE,,TOO FAR,,
1,2754-004,PANEL B,Panel B - 2 Visits,D01,RICE,DG01,1,ACRE,,TOO FAR,,
1,2756-002,PANEL B,Panel B - 2 Visits,D01,CHILIMBETA,RG01,2,ACRE,1.53,,11,CLEAR/SUNNY
2,2756-002,PANEL B,Panel B - 2 Visits,D02,MWANAPIYE,RG02,1,ACRE,.5,,10,CLEAR/SUNNY
1,2757-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2758-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2759-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2759-003,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2760-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2761-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2763-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2764-001,PANEL B,Panel B - 2 Visits,D01,TANAPOSI,DG01,.1,ACRE,.15000001,,9,COMPLETELY CLOUDY
1,2766-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2767-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2768-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2770-001,PANEL B,Panel B - 2 Visits,D01,KUKAMWIYO,DG01,.5,ACRE,.17,,10,CLEAR/SUNNY
1,2771-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2772-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2774-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2775-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2776-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2778-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2778-003,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2780-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2782-001,PANEL B,Panel B - 2 Visits,D01,CABBAGE,DG01,.050000001,ACRE,.0099999998,,9,COMPLETELY CLOUDY
1,2783-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2784-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2785-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2786-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2787-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2788-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2789-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2790-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2791-001,PANEL A,Panel A - 2 Visits,D01,CHIMANGA,DG01,.2,ACRE,0,,10,CLEAR/SUNNY
1,2791-003,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2792-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2794-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2796-006,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2797-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2798-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2799-001,PANEL A,Panel A - 2 Visits,D01,PAMUNSI,DG01,.25,ACRE,.1,,11,PARTLY CLOUDY/PARTLY SUNNY
1,2800-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2801-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2802-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2803-001,PANEL A,Panel A - 2 Visits,D01,TANAPOSI,DG01,.25,ACRE,.029999999,,10,PARTLY CLOUDY/PARTLY SUNNY
1,2804-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2805-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2805-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2806-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2806-006,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2807-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2807-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2808-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2809-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2809-006,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2811-001,PANEL A,Panel A - 2 Visits,D01,LOCAL MAIZE,DG01,.2,ACRE,.02,,12,CLEAR/SUNNY
1,2812-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2813-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2813-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2814-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2815-001,PANEL A,Panel A - 2 Visits,D01,PAMIVUZA,RG01,.5,ACRE,.30000001,,10,CLEAR/SUNNY
1,2815-003,PANEL A,Panel A - 2 Visits,D01,KUMUNSI,DG01,.25,ACRE,.0099999998,,9,CLEAR/SUNNY
1,2816-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2817-001,PANEL A,Panel A - 2 Visits,D01,CHIMOMBO,DG01,.5,ACRE,.28,,9,CLEAR/SUNNY
1,2818-002,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2819-001,PANEL A,Panel A - 2 Visits,D01,SWEET POTATO,RG02,.5,ACRE,.2,,6,CLEAR/SUNNY
1,2820-001,PANEL B,Panel B - 2 Visits,D01,HYBRID MAIZE,DG01,.5,ACRE,.31999999,,10,CLEAR/SUNNY
1,2821-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2822-001,PANEL B,Panel B - Combined Visit,,,,,,,,,
1,2823-001,PANEL A,Panel A - 2 Visits,D01,MBATATA,DG01,.5,ACRE,.1,,10,MOSTLY CLOUDY/CONSIDERABLE CLOUDINESS
1,2824-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2825-001,PANEL A,Panel A - 2 Visits,D01,PATSIDYA,DG01,.25,ACRE,.2,,8,CLEAR/SUNNY
1,2826-001,PANEL B,Panel B - 2 Visits,D01,HYBRID MAIZE,RG03,1,ACRE,.58999997,,11,CLEAR/SUNNY
1,2827-001,PANEL A,Panel A - 2 Visits,D01,KUDINDE,DG01,.5,ACRE,.28,,9,MOSTLY CLOUDY/CONSIDERABLE CLOUDINESS
2,2827-001,PANEL A,Panel A - 2 Visits,D02,MZEMBE,DG02,.5,ACRE,.28999999,,12,CLEAR/SUNNY
1,2828-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2829-003,PANEL A,Panel A - 2 Visits,D01,KU MCHERE,RG01,1,ACRE,,OTHER (SPECIFY),,
2,2829-003,PANEL A,Panel A - 2 Visits,D02,KWA NZEMBE,RG02,3,ACRE,.5,,10,CLEAR/SUNNY
3,2829-003,PANEL A,Panel A - 2 Visits,D03,KU MCHERE,DG01,.5,ACRE,.0099999998,,9,PARTLY CLOUDY/PARTLY SUNNY
1,2830-001,PANEL B,Panel B - 2 Visits,D01,TOMATO,DG01,.5,ACRE,.1,,10,CLEAR/SUNNY
2,2830-001,PANEL B,Panel B - 2 Visits,D02,TOMATO,DG02,.5,ACRE,.1,,10,CLEAR/SUNNY
1,2831-001,PANEL A,Panel A - 2 Visits,D01,MBATATA,RG01,.5,ACRE,.60000002,,9,PARTLY CLOUDY/PARTLY SUNNY
1,2832-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2834-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2835-001,PANEL A,Panel A - 2 Visits,D01,LOCAL MAIZE,RG01,.40000001,ACRE,.40000001,,12,MOSTLY CLEAR/MOSTLY SUNNY
1,2837-001,PANEL A,Panel A - 2 Visits,D01,SWEET POTATO,DG01,.25,ACRE,0,,9,CLEAR/SUNNY
1,2838-001,PANEL B,Panel B - Combined Visit,,,,,,,,,
1,2839-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2839-002,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2839-005,PANEL A,Panel A - 2 Visits,D01,SWEET POTATO,RG01,.5,ACRE,.60000002,,9,CLEAR/SUNNY
1,2840-001,PANEL B,Panel B - 2 Visits,D01,HYBRID MAIZE,DG01,.25,ACRE,.1,,8,PARTLY CLOUDY/PARTLY SUNNY
1,2842-001,PANEL B,Panel B - 2 Visits,D01,HYBRID MAIZE,DG01,.15000001,ACRE,.1,,11,CLEAR/SUNNY
1,2843-001,PANEL A,Panel A - 2 Visits,D01,DINDI,DG01,.25,ACRE,,OTHER (SPECIFY),,
1,2844-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2844-002,PANEL B,Panel B - Combined Visit,,,,,,,,,
1,2844-003,PANEL B,Panel B - 2 Visits,D01,HYBRID MAIZE,DG01,.5,ACRE,.07,,9,CLEAR/SUNNY
1,2845-001,PANEL A,Panel A - 2 Visits,D01,MCHERE,DG01,.25,ACRE,.1,,9,MOSTLY CLOUDY/CONSIDERABLE CLOUDINESS
1,2846-001,PANEL B,Panel B - 2 Visits,D01,HYBRID MAIZE,DG01,.25,ACRE,.23999999,,10,PARTLY CLOUDY/PARTLY SUNNY
1,2847-001,PANEL A,Panel A - 2 Visits,D01,KUDIMBA,RG03,1,ACRE,.34,,12,CLEAR/SUNNY
1,2848-001,PANEL B,Panel B - 2 Visits,D01,HYBRID MAIZE,DG01,.25,ACRE,.059999999,,11,CLEAR/SUNNY
1,2849-001,PANEL A,Panel A - 2 Visits,D01,LOCAL MAIZE,DG01,.25,ACRE,.13,,10,COMPLETELY CLOUDY
1,2849-002,PANEL A,Panel A - 2 Visits,D01,NKHWANI,DG01,.25,ACRE,.039999999,,9,PARTLY CLOUDY/PARTLY SUNNY
1,2850-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2851-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2852-001,PANEL B,Panel B - 2 Visits,D01,KUSHIRE,DG01,.5,ACRE,.44,,11,CLEAR/SUNNY
1,2853-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2854-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2854-005,PANEL B,Panel B - Combined Visit,,,,,,,,,
1,2855-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2855-003,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2855-004,PANEL A,Panel A - Combined Visit,,,,,,,,,
1,2856-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2857-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2859-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2860-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2861-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2862-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2863-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2865-001,PANEL A,Panel A - 2 Visits,D01,THERERE PLOT,DG01,.1,ACRE,.43000001,,11,MOSTLY CLOUDY/CONSIDERABLE CLOUDINESS
1,2867-001,PANEL A,Panel A - 2 Visits,D01,TOMATO,DG01,.25,ACRE,.69,,10,COMPLETELY CLOUDY
1,2869-001,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2870-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2871-001,PANEL A,Panel A - 2 Visits,D01,RAPE,DG01,.25,ACRE,.2,,12,CLEAR/SUNNY
1,2873-001,PANEL A,Panel A - 2 Visits,D01,NKHWANI,DG01,.25,ACRE,.07,,10,PARTLY CLOUDY/PARTLY SUNNY
1,2873-004,PANEL A,Panel A - Combined Visit,,,,,,,,,
1,2873-006,PANEL A,Panel A - 2 Visits,,,,,,,,,
1,2874-001,PANEL B,Panel B - 2 Visits,,,,,,,,,
1,2876-002,PANEL B,Panel B - 2 Visits,D01,MASAMBA,DG01,20,SQUARE METERS,,,9,CLEAR/SUNNY
