HHID,case_id,qx_type,visit,PID,id_code,ea_id,hh_b01,hh_b03,hh_b04,hh_b04_os,hh_b05a,hh_b05b,hh_b06a,hh_b06b,hh_b07,hh_b08,hh_b09,hh_b10b,hh_b11,hh_b12,hh_b13,hh_b13_os,hh_b14,hh_b15b,hh_b16,hh_b17,hh_b18,hh_b19,hh_b20,hh_b21,hh_b22,hh_b23,hh_b24,hh_b25,hh_b26a,hh_b26b,hh_b26c,hh_b26d,hh_b27,hh_b28,status
2198,303050820057,Panel B,2,219801,1,30305082,1,Female,Head,,85,,5,1925,0,7,Other village in this district,,yes,,,,,,Dead,15,NONE,Dead,20,NONE,Chewa,Christianity,Widowed or widower,,,,,,,,Stay
2206,303050820064,Panel B,2,220601,1,30305082,1,Male,Head,,32,,5,1978,0,7,This village,,no,6,To live with relatives,,VILLAGE IN OTHER DISTRICT,Rumphi,Dead,23,NONE,Living outside HH,,NONE,Chewa,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2206,303050820064,Panel B,2,220602,2,30305082,2,Female,Wife/Husband,,24,,2,1984,0,7,This village,,yes,,,,,,Living outside HH,,PSLC,Dead,4,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2206,303050820064,Panel B,2,220603,3,30305082,3,Female,Child/Adopted child,,7,,10,2001,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2206,303050820064,Panel B,2,220604,4,30305082,4,Female,Child/Adopted child,,5,11,10,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2206,303050820064,Panel B,2,220605,5,30305082,5,Male,Child/Adopted child,,3,4,5,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2206,303050820064,Panel B,2,220606,6,30305082,6,Male,Child/Adopted child,,0,10,11,2009,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2216,303050820077,Panel B,2,221601,1,30305082,1,Male,Head,,28,,7,1982,0,7,Other village in this district,,no,8,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,14,PSLC,Living outside HH,,PSLC,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2216,303050820077,Panel B,2,221602,2,30305082,2,Female,Wife/Husband,,26,,6,1983,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2216,303050820077,Panel B,2,221603,3,30305082,3,Female,Child/Adopted child,,8,,11,2001,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2216,303050820077,Panel B,2,221604,4,30305082,4,Male,Child/Adopted child,,6,,6,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2216,303050820077,Panel B,2,221605,5,30305082,5,Female,Child/Adopted child,,2,7,2,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2212,303050820083,Panel B,2,221201,1,30305082,1,Male,Head,,69,,5,1941,0,7,Other village in this district,,no,25,Looking for land to farm,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,34,NONE,Dead,44,NONE,Nyanja,None,"Monogamous, married or non formal union",No,,,,,Yes,1,Stay
2218,303050820090,Panel B,2,221801,1,30305082,1,Male,Head,,50,,3,1960,0,7,Other village in this district,,yes,,,,,,Dead,23,NONE,Dead,44,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2218,303050820090,Panel B,2,221802,2,30305082,2,Female,Wife/Husband,,39,,12,1970,0,7,Other village in this district,,yes,,,,,,Dead,31,NONE,Living outside HH,,PSLC,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2218,303050820090,Panel B,2,221803,3,30305082,3,Male,Child/Adopted child,,8,,9,2001,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2218,303050820090,Panel B,2,221804,4,30305082,4,Male,Child/Adopted child,,6,,3,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2218,303050820090,Panel B,2,221805,5,30305082,5,Female,Child/Adopted child,,3,6,3,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2218,303050820090,Panel B,2,221806,6,30305082,6,Female,Child/Adopted child,,0,7,2,2010,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2190,303050820096,Panel B,2,219001,1,30305082,1,Male,Head,,23,,2,1987,0,7,Other village in this district,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2190,303050820096,Panel B,2,219002,2,30305082,2,Female,Wife/Husband,,20,,3,1990,0,7,Other village in this district,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2190,303050820096,Panel B,2,219003,3,30305082,3,Male,Child/Adopted child,,2,8,1,2008,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2204,303050820109,Panel B,2,220401,1,30305082,1,Male,Head,,38,,1,1972,0,7,This village,,yes,,,,,,Dead,20,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2204,303050820109,Panel B,2,220402,2,30305082,2,Female,Wife/Husband,,35,,3,1975,0,7,This village,,yes,,,,,,Dead,17,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2204,303050820109,Panel B,2,220403,3,30305082,3,Male,Child/Adopted child,,13,,10,1996,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
2204,303050820109,Panel B,2,220404,4,30305082,4,Male,Child/Adopted child,,11,,8,1998,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2204,303050820109,Panel B,2,220405,5,30305082,5,Female,Child/Adopted child,,10,,3,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2204,303050820109,Panel B,2,220406,6,30305082,6,Female,Child/Adopted child,,6,,3,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2204,303050820109,Panel B,2,220407,7,30305082,7,Female,Child/Adopted child,,2,6,3,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2204,303050820109,Panel B,2,220408,8,30305082,8,Male,Child/Adopted child,,1,6,3,2009,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2202,303050820116,Panel B,2,220201,1,30305082,1,Male,Head,,22,,2,1988,0,7,This village,,yes,,,,,,Dead,10,NONE,Dead,20,NONE,Nyanja,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2202,303050820116,Panel B,2,220202,2,30305082,2,Female,Wife/Husband,,18,,4,1992,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2202,303050820116,Panel B,2,220203,3,30305082,3,Male,Child/Adopted child,,0,8,1,2010,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2192,303050820122,Panel B,2,219201,1,30305082,1,Male,Head,,33,,3,1977,0,7,Other village in this district,,no,12,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,PSLC,Living outside HH,,NONE,Chewa,Christianity,"Polygamous,married or non formal union",Yes,2,,,,Yes,1,Stay
2192,303050820122,Panel B,2,219202,2,30305082,2,Female,Wife/Husband,,33,,4,1977,0,7,This village,,yes,,,,,,Dead,15,NONE,Dead,2,NONE,,Christianity,"Monogamous, married or non formal union",No,,,,,Yes,1,Stay
2192,303050820122,Panel B,2,219203,3,30305082,3,Female,Child/Adopted child,,11,,9,1998,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2192,303050820122,Panel B,2,219204,4,30305082,4,Male,Child/Adopted child,,10,,1,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2192,303050820122,Panel B,2,219205,5,30305082,5,Female,Child/Adopted child,,8,,2,2002,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2192,303050820122,Panel B,2,219206,6,30305082,6,Male,Child/Adopted child,,6,,2,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2192,303050820122,Panel B,2,219207,7,30305082,7,Male,Child/Adopted child,,2,1,8,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2208,303050820135,Panel B,2,220801,1,30305082,1,Male,Head,,52,,5,1958,0,7,Other village in this district,,no,31,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,31,NONE,Dead,17,NONE,Nyanja,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2208,303050820135,Panel B,2,220802,2,30305082,2,Female,Wife/Husband,,45,,5,1965,0,7,This village,,yes,,,,,,Dead,5,NONE,Dead,2,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2208,303050820135,Panel B,2,220803,3,30305082,3,Female,Child/Adopted child,,25,,8,1985,0,7,This village,,no,1,Other (Spec.),HUSBAND DIED,OTHER VILLAGE IN  THIS DISTRICT,,1,,,2,,,,Christianity,Widowed or widower,,,,,,,,Stay
2208,303050820135,Panel B,2,220805,5,30305082,5,Male,Child/Adopted child,,11,,6,1998,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2208,303050820135,Panel B,2,220806,6,30305082,6,Male,Child/Adopted child,,11,,2,1997,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2208,303050820135,Panel B,2,220807,7,30305082,7,Female,Child/Adopted child,,9,,1,2001,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2208,303050820135,Panel B,2,220808,8,30305082,8,Male,Child/Adopted child,,6,,8,2006,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2219,303052770021,Panel A,1,221901,1,30305277,1,Male,Head,,20,,12,1989,0,7,This village,,no,6,Start new job or business,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2219,303052770021,Panel A,1,221902,2,30305277,2,Female,Wife/Husband,,19,,5,1990,0,0,Village in other district,Blanytyre,,3,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,PSLC,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Gone
2219,303052770021,Panel A,1,221903,3,30305277,3,Female,Child/Adopted child,,2,2,1,2008,0,0,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Gone
2219,303052770021,Panel A,1,221904,4,30305277,4,Male,Child/Adopted child,,13,,2,1997,0,7,Other village in this district,,no,1,To live with relatives,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
2235,303052770023,Panel A,1,223501,1,30305277,1,Male,Head,,90,,3,1920,0,7,This village,,yes,,,,,,Dead,66,NONE,Dead,60,NONE,Nyanja,Christianity,Widowed or widower,,,,,,,,Stay
2235,303052770023,Panel A,1,223502,2,30305277,2,Male,Grandchild,,15,,4,1994,0,7,This village,,yes,,,,,,Dead,1,NONE,Dead,1,NONE,,Christianity,Never married,,,,,,,,Stay
2235,303052770023,Panel A,1,223503,3,30305277,3,Male,Child/Adopted child,,7,,2,2003,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,,,,,,,,,,Stay
2213,303052770038,Panel A,1,221301,1,30305277,1,Male,Head,,33,,12,1976,0,7,Other village in this district,,no,14,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,20,NONE,Dead,31,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2213,303052770038,Panel A,1,221302,2,30305277,2,Female,Wife/Husband,,29,,10,1980,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,22,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2213,303052770038,Panel A,1,221303,3,30305277,3,Female,Child/Adopted child,,12,,9,1997,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
2213,303052770038,Panel A,1,221304,4,30305277,4,Female,Child/Adopted child,,10,,3,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2213,303052770038,Panel A,1,221305,5,30305277,5,Female,Child/Adopted child,,6,,4,2003,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2213,303052770038,Panel A,1,221306,6,30305277,6,Male,Child/Adopted child,,1,4,11,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2213,303052770038,Panel A,1,221307,7,30305277,7,Male,Child/Adopted child,,14,,12,1995,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
2213,303052770038,Panel A,1,221308,8,30305277,8,Female,Brother/Sister in-law,,15,,2,1995,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
2211,303052770049,Panel A,1,221101,1,30305277,1,Male,Head,,26,,3,1984,0,7,Village in other district,Mzimba,,3,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,8,PSLC,Living outside HH,,NONE,Nyanja,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2211,303052770049,Panel A,1,221102,2,30305277,2,Female,Wife/Husband,,22,,3,1988,0,7,Village in other district,Ntcheu,,21,Parents moved,,VILLAGE IN OTHER DISTRICT,Ntcheu,Living outside HH,,PSLC,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2211,303052770049,Panel A,1,221103,3,30305277,3,Female,Child/Adopted child,,5,4,11,2004,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2211,303052770049,Panel A,1,221104,4,30305277,4,Male,Child/Adopted child,,0,1,2,2010,0,1,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2211,303052770049,Panel A,1,221105,5,30305277,5,Female,Child/Adopted child,,11,,1,1999,0,7,Other village in this district,,no,1,To live with relatives,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,MSCE,Dead,7,NONE,,,,,,,,,,,Stay
2227,303052770056,Panel A,1,222701,1,30305277,1,Female,Head,,27,,12,1982,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,14,NONE,Chewa,Christianity,Separated,,,,,,,,Stay
2227,303052770056,Panel A,1,222702,2,30305277,2,Male,Child/Adopted child,,11,,6,1998,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,,,,,,,,,,Stay
2227,303052770056,Panel A,1,222703,3,30305277,3,Male,Child/Adopted child,,9,,1,2001,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,,,,,,,,,,Stay
2227,303052770056,Panel A,1,222704,4,30305277,4,Male,Child/Adopted child,,4,0,3,2006,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,,,,,,,,,,Stay
2227,303052770056,Panel A,1,222705,5,30305277,5,Male,Child/Adopted child,,0,1,2,2010,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,,,,,,,,,,Stay
2237,303052770081,Panel A,1,223701,1,30305277,1,Male,Head,,24,,6,1985,0,7,Village in other district,Mulanje,,2,Look for work,,VILLAGE IN OTHER DISTRICT,Mulanje,Living outside HH,,NONE,Dead,15,NONE,Chewa,Christianity,Separated,,,,,,,,Stay
2229,303052770087,Panel A,1,222901,1,30305277,1,Male,Head,,62,,5,1947,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,14,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2229,303052770087,Panel A,1,222902,2,30305277,2,Female,Wife/Husband,,29,,2,1981,0,7,Other village in this district,,no,2,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2229,303052770087,Panel A,1,222903,3,30305277,3,Male,Child/Adopted child,,22,,1,1988,0,7,Village in other district,Kasungu,,3,Schooling,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,5,PSLC,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
2225,303052770089,Panel A,1,222501,1,30305277,1,Male,Head,,29,,1,1981,0,7,Other village in this district,,no,4,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2225,303052770089,Panel A,1,222502,2,30305277,2,Female,Wife/Husband,,23,,2,1987,0,7,This village,,yes,,,,,,Dead,4,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2225,303052770089,Panel A,1,222503,3,30305277,3,Female,Child/Adopted child,,2,10,5,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2225,303052770089,Panel A,1,222504,4,30305277,4,Male,Child/Adopted child,,0,2,1,2010,0,7,This village,,yes,,,,,,Living outside HH,,,2,,,,,,,,,,,,,Stay
2239,303052770098,Panel A,1,223901,1,30305277,1,Male,Head,,61,,2,1949,0,7,This village,,yes,,,,,,Dead,30,NONE,Dead,50,NONE,Nyanja,Other religion,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2239,303052770098,Panel A,1,223902,2,30305277,2,Female,Wife/Husband,,55,,11,1954,0,7,This village,,yes,,,,,,Dead,23,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2239,303052770098,Panel A,1,223903,3,30305277,3,Male,Child/Adopted child,,17,,10,1992,0,7,This village,,yes,,,,,,Dead,15,NONE,Dead,14,NONE,,Christianity,Never married,,,,,,,,Stay
2239,303052770098,Panel A,1,223904,4,30305277,4,Male,Child/Adopted child,,14,,5,1995,0,7,This village,,yes,,,,,,Dead,12,NONE,Dead,11,NONE,,Christianity,Never married,,,,,,,,Stay
2239,303052770098,Panel A,1,223905,5,30305277,5,Female,Child/Adopted child,,13,,6,1996,0,7,This village,,yes,,,,,,Dead,11,NONE,Dead,10,NONE,,Christianity,Never married,,,,,,,,Stay
2239,303052770098,Panel A,1,223906,6,30305277,6,Female,Child/Adopted child,,80,,1,1930,0,7,This village,,yes,,,,,,Dead,11,NONE,Dead,11,NONE,,Christianity,Never married,,,,,,,,Stay
2221,303052770107,Panel A,1,222101,1,30305277,1,Male,Head,,21,,3,1989,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2221,303052770107,Panel A,1,222102,2,30305277,2,Female,Wife/Husband,,18,,6,1991,0,7,Other village in this district,,no,1,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2233,303052770117,Panel A,1,223301,1,30305277,1,Male,Head,,70,,11,1939,0,7,Village in other district,Mangochi,,45,Marriage,,VILLAGE IN OTHER DISTRICT,Mangochi,Dead,12,NONE,Dead,14,NONE,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2233,303052770117,Panel A,1,223302,2,30305277,2,Female,Wife/Husband,,61,,2,1949,0,7,This village,,no,46,Parents moved,,VILLAGE IN OTHER DISTRICT,Chiradzulu,Dead,59,NONE,Dead,60,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2233,303052770117,Panel A,1,223303,3,30305277,3,Male,Child/Adopted child,,22,,8,1987,0,7,Outside malawi,Zimbabwe,,8,Parents moved,,OUTSIDE MALAWI,Zimbabwe,1,,,2,,,,Islam,Separated,,,,,,,,Stay
2233,303052770117,Panel A,1,223304,4,30305277,4,Female,Child/Adopted child,,6,,8,2003,0,7,This village,,yes,,,,,,Living outside HH,,MSCE,Living outside HH,,MSCE,,,,,,,,,,,Stay
2215,303052770121,Panel A,1,221501,1,30305277,1,Male,Head,,36,,12,1973,0,7,Other village in this district,,yes,,,,,,Dead,20,NONE,Living outside HH,,NONE,Chewa,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2215,303052770121,Panel A,1,221502,2,30305277,2,Female,Wife/Husband,,24,,8,1985,0,7,Other village in this district,,no,2,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2231,303052770134,Panel A,1,223101,1,30305277,1,Male,Head,,71,,3,1939,0,7,Other village in this district,,no,36,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,65,NONE,Living outside HH,,NONE,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2231,303052770134,Panel A,1,223102,2,30305277,2,Female,Wife/Husband,,50,,7,1959,0,7,This village,,yes,,,,,,Dead,45,NONE,Dead,36,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2231,303052770134,Panel A,1,223103,3,30305277,3,Male,Child/Adopted child,,21,,4,1988,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2231,303052770134,Panel A,1,223104,4,30305277,4,Male,Child/Adopted child,,19,,2,1991,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2231,303052770134,Panel A,1,223105,5,30305277,5,Female,Child/Adopted child,,19,,2,1991,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2231,303052770134,Panel A,1,223106,6,30305277,6,Female,Child/Adopted child,,14,,4,1995,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2231,303052770134,Panel A,1,223107,7,30305277,7,Female,Child/Adopted child,,10,,3,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2231,303052770134,Panel A,1,223108,8,30305277,8,Male,Child/Adopted child,,10,,3,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2223,303052770138,Panel A,1,222301,1,30305277,1,Male,Head,,36,,4,1973,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2223,303052770138,Panel A,1,222302,2,30305277,2,Female,Wife/Husband,,24,,3,1986,0,7,This village,,yes,,,,,,Living outside HH,,PSLC,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2223,303052770138,Panel A,1,222303,3,30305277,3,Female,Child/Adopted child,,8,,6,2002,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2223,303052770138,Panel A,1,222304,4,30305277,4,Male,Child/Adopted child,,3,5,10,2006,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2217,303052770164,Panel A,1,221701,1,30305277,1,Female,Head,,70,,2,1940,0,7,This village,,yes,,,,,,Dead,5,NONE,Dead,7,NONE,Nyanja,Christianity,Widowed or widower,,,,,,,,Stay
2217,303052770164,Panel A,1,221702,2,30305277,2,Female,Grandchild,,8,,3,2002,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,JCE,,,,,,,,,,,Gone
2217,303052770164,Panel A,1,221703,3,30305277,3,Male,Child/Adopted child,,5,6,9,2004,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,JCE,,,,,,,,,,,Stay
2217,303052770164,Panel A,1,221704,4,30305277,4,Female,Child/Adopted child,,5,0,3,2005,0,7,This village,,yes,,,,,,Living outside HH,,PSLC,Living outside HH,,NONE,,,,,,,,,,,Stay
2209,303052770171,Panel A,1,220901,1,30305277,1,Female,Head,,71,,3,1939,0,7,Other village in this district,,no,27,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,18,NONE,Doesn't know,25,NONE,Chewa,Other religion,"Polygamous,married or non formal union",No,,,,,No,,Stay
2209,303052770171,Panel A,1,220902,2,30305277,2,Female,Grandchild,,16,,6,1993,0,7,This village,,yes,,,,,,Living outside HH,,MSCE,Living outside HH,,MSCE,,Islam,Never married,,,,,,,,Stay
2209,303052770171,Panel A,1,220903,3,30305277,3,Male,Child/Adopted child,,13,,12,1996,0,7,Village in other district,Chiradzulu,,10,Start new job or business,,VILLAGE IN OTHER DISTRICT,Chiradzulu,Dead,5,PSLC,Living outside HH,,NONE,,Islam,Never married,,,,,,,,Stay
