occ,y2_hhid,qx_type,interview_status,hh_o0a,hh_o00,hh_o01_2,hh_o02,hh_o03,hh_o04,hh_o05,hh_o06,hh_o07a,hh_o07b,hh_o08a,hh_o08b,hh_o09,hh_o10a,hh_o10b,hh_o11,hh_o12,hh_o13,hh_o13_1a,hh_o13_1b,hh_o14,hh_o14_1a,hh_o14_1b,hh_o15,hh_o16,hh_o17,hh_o18a,hh_o18b
2,2523-001,PANEL A,Panel A - 2 Visits,2,YES,99,25,MALE,FORM2,NO,,BLANTYRE,BLANTYRE CITY,5,YEAR,WORKING,CLEANER,55,NO,,,,,,,,YES,SPORADICALLY AS NEEDED,3500,1,
1,2524-001,PANEL B,Panel B - 2 Visits,5,YES,99,56,MALE,STD3,YES,1983,MZIMBA,MZIMBA,30,YEAR,UNEMPLOYED,,,YES,TWICE OR MORE PER MONTH,5000,1,,,,,NO,,,,
1,2525-001,PANEL A,Panel A - 2 Visits,2,YES,99,29,FEMALE,STD5,YES,1994,THYOLO,THYOLO,29,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,2525-001,PANEL A,Panel A - 2 Visits,2,YES,99,26,FEMALE,STD5,YES,1993,THYOLO,THYOLO,26,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,2525-001,PANEL A,Panel A - 2 Visits,2,YES,99,23,MALE,STD6,YES,2009,THYOLO,THYOLO,23,YEAR,WORKING,GUARD,55,NO,,,,,,,,NO,,,,
4,2525-001,PANEL A,Panel A - 2 Visits,2,YES,3,18,FEMALE,STD8,YES,2013,THYOLO,THYOLO,18,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2525-003,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2526-001,PANEL B,Panel B - 2 Visits,2,YES,99,21,FEMALE,NURSERY/PRE SCHOOL,NO,,MULANJE,MULANJE,5,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
1,2527-001,PANEL A,Panel A - 2 Visits,1,YES,99,41,MALE,STD5,NO,,THYOLO,THYOLO,41,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,2527-001,PANEL A,Panel A - 2 Visits,1,YES,99,32,FEMALE,STD2,NO,,THYOLO,THYOLO,32,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
3,2527-001,PANEL A,Panel A - 2 Visits,1,YES,99,19,MALE,FORM4,NO,,THYOLO,THYOLO,19,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
1,2528-001,PANEL B,Panel B - 2 Visits,1,YES,99,29,FEMALE,STD6,YES,2009,MULANJE,MULANJE,4,YEAR,OTHER (SPECIFY),,,NO,,,,,,,,NO,,,,
1,2529-001,PANEL A,Panel A - 2 Visits,2,YES,3,22,MALE,FORM4,YES,2010,BLANTYRE,BLANTYRE CITY,3,YEAR,STUDENT,,,YES,QUARTERLY,,,,500,2,,NO,,,,
1,2529-003,PANEL A,Panel A - Combined Visit,1,YES,99,38,FEMALE,FORM4,YES,1994,THYOLO,THYOLO,19,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
2,2529-003,PANEL A,Panel A - Combined Visit,1,YES,99,37,FEMALE,FORM4,YES,2000,BLANTYRE,BLANTYRE CITY,37,YEAR,HOUSE WORK,,,YES,QUARTERLY,,,,10000,1,2,YES,QUARTERLY,23000,1,2
3,2529-003,PANEL A,Panel A - Combined Visit,1,YES,99,34,FEMALE,FORM4,YES,2001,BLANTYRE,BLANTYRE CITY,34,YEAR,WORKING,BOOKSHOP SALES LADY,45,YES,SPORADICALLY AS NEEDED,,,,12000,1,2,YES,SPORADICALLY AS NEEDED,5000,1,2
4,2529-003,PANEL A,Panel A - Combined Visit,1,YES,99,30,FEMALE,STD8,YES,2003,BLANTYRE,BLANTYRE CITY,30,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
5,2529-003,PANEL A,Panel A - Combined Visit,1,YES,99,24,FEMALE,FORM4,YES,2011,LILONGWE,LILONGWE CITY,1,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
1,2530-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2531-001,PANEL A,Panel A - 2 Visits,1,YES,3,22,MALE,STD6,YES,2013,THYOLO,THYOLO,4,MONTH,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,2531-001,PANEL A,Panel A - 2 Visits,1,YES,99,30,MALE,FORM4,YES,2007,BLANTYRE,BLANTYRE CITY,6,YEAR,WORKING,DRIVER OF TAXI,98,NO,,,,,,,,YES,SEMI-ANNUALLY,5000,1,
3,2531-001,PANEL A,Panel A - 2 Visits,1,YES,99,27,MALE,STD8,YES,2005,THYOLO,THYOLO,8,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2531-003,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2532-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2533-001,PANEL A,Panel A - 2 Visits,1,YES,99,23,FEMALE,STD3,YES,2002,SALIMA,SALIMA,10,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2534-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2535-002,PANEL A,Panel A - 2 Visits,1,YES,99,20,MALE,STD4,NO,,THYOLO,THYOLO,20,YEAR,WORKING,BUILDER,95,YES,TWICE OR MORE PER MONTH,2000,1,,,1,,YES,TWICE OR MORE PER MONTH,2000,1,
1,2536-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2537-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2538-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2539-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2540-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2540-002,PANEL B,Panel B - Combined Visit,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2541-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2542-001,PANEL B,Panel B - Combined Visit,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2542-004,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2543-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2544-002,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2545-001,PANEL A,Panel A - 2 Visits,1,YES,99,40,MALE,FORM3,YES,2008,SOUTH AFRICA,SOUTH AFRICA,4,YEAR,WORKING,MECHANICAL,3,YES,QUARTERLY,,,,32000,1,,YES,QUARTERLY,15000,1,
2,2545-001,PANEL A,Panel A - 2 Visits,1,YES,99,38,MALE,FORM4,YES,2007,THYOLO,PHALOMBE,5,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,2545-001,PANEL A,Panel A - 2 Visits,1,YES,99,35,MALE,FORM4,YES,2005,BLANTYRE,BLANTYRE CITY,7,YEAR,WORKING,MECHANICAL,3,YES,QUARTERLY,,,,15000,1,,NO,,,,
4,2545-001,PANEL A,Panel A - 2 Visits,1,YES,2,23,MALE,FORM4,YES,2012,THYOLO,THYOLO,8,MONTH,WORKING,MECHANICAL,3,YES,QUARTERLY,,,,10000,1,,NO,,,,
5,2545-001,PANEL A,Panel A - 2 Visits,1,YES,99,30,FEMALE,STD5,YES,2005,THYOLO,THYOLO,7,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
6,2545-001,PANEL A,Panel A - 2 Visits,1,YES,99,28,FEMALE,STD5,YES,2006,THYOLO,THYOLO,8,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
1,2545-002,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2546-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2547-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2548-001,PANEL B,Panel B - 2 Visits,1,YES,99,33,MALE,STD5,YES,2005,MULANJE,MULANJE,8,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,2548-001,PANEL B,Panel B - 2 Visits,1,YES,99,28,FEMALE,STD4,YES,2007,MULANJE,MULANJE,6,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2549-001,PANEL A,Panel A - 2 Visits,1,YES,99,24,FEMALE,STD8,YES,2006,THYOLO,THYOLO,7,YEAR,UNEMPLOYED,FARMING,62,NO,,,,,,,,NO,,,,
2,2549-001,PANEL A,Panel A - 2 Visits,1,YES,2,21,FEMALE,STD8,YES,2009,THYOLO,THYOLO,4,YEAR,UNEMPLOYED,FARMING,62,NO,,,,,,,,NO,,,,
3,2549-001,PANEL A,Panel A - 2 Visits,1,YES,99,28,FEMALE,FORM1,YES,2004,THYOLO,THYOLO,9,YEAR,UNEMPLOYED,FARMING,62,NO,,,,,,,,NO,,,,
4,2549-001,PANEL A,Panel A - 2 Visits,1,YES,99,31,MALE,FORM4,YES,2012,THYOLO,THYOLO,1,YEAR,WORKING,TEACHING,13,NO,,,,,,,,NO,,,,
5,2549-001,PANEL A,Panel A - 2 Visits,1,YES,99,36,MALE,FORM4,YES,2000,THYOLO,THYOLO,13,YEAR,OTHER (SPECIFY),BUSINESS,45,NO,,,,,,,,NO,,,,
6,2549-001,PANEL A,Panel A - 2 Visits,1,YES,99,32,FEMALE,STD8,YES,1997,THYOLO,THYOLO,15,YEAR,OTHER (SPECIFY),BUSINESS,45,NO,,,,,,,,NO,,,,
7,2549-001,PANEL A,Panel A - 2 Visits,1,YES,99,34,FEMALE,FORM4,YES,2000,THYOLO,THYOLO,13,YEAR,UNEMPLOYED,FARMING,62,NO,,,,,,,,NO,,,,
1,2549-002,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2550-001,PANEL B,Panel B - 2 Visits,2,YES,99,45,FEMALE,STD7,YES,1986,BLANTYRE,BLANTYRE CITY,8,YEAR,HOUSE WORK,,,YES,QUARTERLY,,,,10000,1,,NO,,,,
2,2550-001,PANEL B,Panel B - 2 Visits,2,YES,99,40,MALE,FORM4,YES,1996,BLANTYRE,BLANTYRE CITY,8,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,2550-001,PANEL B,Panel B - 2 Visits,2,YES,99,38,FEMALE,FORM3,YES,2001,MULANJE,MULANJE,8,YEAR,HOUSE WORK,,,YES,TWICE OR MORE PER MONTH,8000,1,,,,,NO,,,,
4,2550-001,PANEL B,Panel B - 2 Visits,2,YES,99,36,MALE,FORM4,YES,1997,BLANTYRE,BLANTYRE CITY,8,YEAR,WORKING,CLERK,62,YES,QUARTERLY,,,,10000,1,2,YES,TWICE OR MORE PER MONTH,30000,1,2
5,2550-001,PANEL B,Panel B - 2 Visits,2,YES,99,28,MALE,FORM4,YES,2006,BLANTYRE,BLANTYRE CITY,7,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
6,2550-001,PANEL B,Panel B - 2 Visits,2,YES,99,24,MALE,FORM4,YES,2003,BLANTYRE,BLANTYRE CITY,10,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
7,2550-001,PANEL B,Panel B - 2 Visits,2,YES,99,34,MALE,FORM4,YES,2002,BLANTYRE,BLANTYRE CITY,10,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2551-001,PANEL A,Panel A - 2 Visits,1,YES,99,37,MALE,STD8,YES,2008,THYOLO,THYOLO,6,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2552-001,PANEL B,Panel B - 2 Visits,1,YES,99,21,FEMALE,STD6,YES,4,MULANJE,MULANJE,21,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
2,2552-001,PANEL B,Panel B - 2 Visits,1,YES,3,16,FEMALE,STD7,YES,2,MULANJE,MULANJE,16,YEAR,HOUSE WORK,,,NO,,,,,,,,YES,SPORADICALLY AS NEEDED,1000,1,
1,2552-003,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2553-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2554-003,PANEL B,Panel B - 2 Visits,1,YES,1,15,FEMALE,STD1,YES,2012,ZOMBA,ZOMBA,1,YEAR,OTHER (SPECIFY),,,NO,,,,,,,,NO,,,,
1,2554-004,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2555-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2556-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2557-001,PANEL A,Panel A - 2 Visits,1,YES,4,15,FEMALE,STD8,NO,,THYOLO,THYOLO,15,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
2,2557-001,PANEL A,Panel A - 2 Visits,1,YES,3,17,MALE,STD6,NO,,THYOLO,THYOLO,17,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
1,2557-002,PANEL A,Panel A - 2 Visits,1,YES,99,15,FEMALE,STD8,YES,2009,THYOLO,THYOLO,3,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
1,2558-001,PANEL B,Panel B - 2 Visits,2,YES,99,18,FEMALE,STD4,YES,2008,ZOMBA,ZOMBA,5,YEAR,OTHER (SPECIFY),,,NO,,,,,,,,NO,,,,
1,2559-001,PANEL A,Panel A - 2 Visits,1,YES,99,26,MALE,STD8,YES,2008,THYOLO,THYOLO,5,YEAR,WORKING,BUYING & SELLING VEGETABL,45,YES,TWICE OR MORE PER MONTH,2000,1,,,,,YES,TWICE OR MORE PER MONTH,5000,1,
2,2559-001,PANEL A,Panel A - 2 Visits,1,YES,99,24,MALE,FORM4,YES,2006,LILONGWE,LILONGWE CITY,7,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
3,2559-001,PANEL A,Panel A - 2 Visits,1,YES,99,22,FEMALE,STD8,YES,2008,BLANTYRE,ZOMBA CITY,5,YEAR,WORKING,BUYING & SELLING VEGETABL,45,YES,QUARTERLY,,,,4000,1,,YES,QUARTERLY,2000,1,
4,2559-001,PANEL A,Panel A - 2 Visits,1,YES,99,20,MALE,STD8,YES,2011,THYOLO,THYOLO,3,YEAR,WORKING,BUYING & SELLING VEGETABL,45,YES,QUARTERLY,,,,3000,1,,YES,QUARTERLY,2500,1,
1,2560-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2560-002,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2561-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2562-002,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2563-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2564-001,PANEL B,Panel B - 2 Visits,1,YES,99,40,MALE,STD4,NO,,BLANTYRE,,23,,WORKING,MECHANIC,84,YES,TWICE OR MORE PER MONTH,5000,1,,,,,YES,TWICE OR MORE PER MONTH,5000,1,
2,2564-001,PANEL B,Panel B - 2 Visits,1,YES,99,38,MALE,STD4,NO,,BLANTYRE,,23,,OTHER (SPECIFY),,,YES,TWICE OR MORE PER MONTH,1000,1,,,,,NO,,,,
3,2564-001,PANEL B,Panel B - 2 Visits,1,YES,99,36,MALE,TC YR 3,NO,,BLANTYRE,,23,,OTHER (SPECIFY),,,YES,TWICE OR MORE PER MONTH,10000,1,,,,,YES,TWICE OR MORE PER MONTH,3000,1,
4,2564-001,PANEL B,Panel B - 2 Visits,1,YES,99,32,MALE,STD4,NO,,BLANTYRE,,19,,OTHER (SPECIFY),,,NO,,,,,,,,NO,,,,
5,2564-001,PANEL B,Panel B - 2 Visits,1,YES,99,28,FEMALE,STD4,NO,,LILONGWE,,18,,OTHER (SPECIFY),,,NO,,,,,,,,NO,,,,
6,2564-001,PANEL B,Panel B - 2 Visits,1,YES,99,20,FEMALE,STD4,NO,,LILONGWE,,19,,OTHER (SPECIFY),,,NO,,,,,,,,NO,,,,
7,2564-001,PANEL B,Panel B - 2 Visits,1,YES,99,36,FEMALE,STD4,NO,,LILONGWE,,19,,OTHER (SPECIFY),,,NO,,,,,,,,NO,,,,
8,2564-001,PANEL B,Panel B - 2 Visits,1,YES,99,18,FEMALE,STD4,NO,,LILONGWE,,17,,OTHER (SPECIFY),,,NO,,,,,,,,NO,,,,
1,2565-002,PANEL A,Panel A - 2 Visits,2,YES,99,27,FEMALE,FORM2,YES,1998,THYOLO,THYOLO,32,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2566-001,PANEL B,Panel B - 2 Visits,1,YES,99,29,MALE,FORM4,YES,2006,MZIMBA,MZIMBA,7,YEAR,WORKING,LABOURER,99,YES,SPORADICALLY AS NEEDED,,,,12000,1,2,NO,,,,
2,2566-001,PANEL B,Panel B - 2 Visits,1,YES,99,24,MALE,FORM2,YES,2008,BLANTYRE,BLANTYRE CITY,5,YEAR,WORKING,LABOURER,99,YES,SPORADICALLY AS NEEDED,,,,18000,1,2,NO,,,,
3,2566-001,PANEL B,Panel B - 2 Visits,1,YES,99,19,FEMALE,FORM2,YES,2009,MULANJE,MULANJE,4,YEAR,WORKING,LABOURER,99,YES,SPORADICALLY AS NEEDED,,,,28000,1,2,NO,,,,
4,2566-001,PANEL B,Panel B - 2 Visits,1,YES,99,31,FEMALE,STD4,YES,1995,MULANJE,MULANJE,18,YEAR,HOUSE WORK,,,NO,,,,,,,,YES,SPORADICALLY AS NEEDED,8000,1,2
5,2566-001,PANEL B,Panel B - 2 Visits,1,YES,99,33,FEMALE,STD2,YES,1997,MULANJE,MULANJE,16,YEAR,HOUSE WORK,,,NO,,,,,,,,YES,SPORADICALLY AS NEEDED,6000,1,2
6,2566-001,PANEL B,Panel B - 2 Visits,1,YES,99,37,FEMALE,STD2,YES,1994,MULANJE,MULANJE,19,YEAR,HOUSE WORK,,,NO,,,,,,,,YES,SPORADICALLY AS NEEDED,3000,1,2
1,2567-002,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2568-001,PANEL B,Panel B - 2 Visits,1,YES,4,19,FEMALE,FORM2,YES,2013,MULANJE,MULANJE,4,MONTH,HOUSE WORK,,,NO,,,,,,,,YES,QUARTERLY,2000,1,2
1,2568-004,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2569-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2570-001,PANEL B,Panel B - 2 Visits,1,YES,99,17,FEMALE,STD8,NO,,MULANJE,MULANJE,14,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2571-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2572-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2573-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2574-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2575-001,PANEL A,Panel A - 2 Visits,1,YES,99,36,MALE,NURSERY/PRE SCHOOL,YES,1994,THYOLO,THYOLO,36,YEAR,UNEMPLOYED,,,NO,,,,,,,,YES,SPORADICALLY AS NEEDED,1500,1,
2,2575-001,PANEL A,Panel A - 2 Visits,1,YES,99,34,FEMALE,NURSERY/PRE SCHOOL,YES,1995,THYOLO,THYOLO,34,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
3,2575-001,PANEL A,Panel A - 2 Visits,1,YES,99,32,FEMALE,STD3,YES,2005,THYOLO,THYOLO,32,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
4,2575-001,PANEL A,Panel A - 2 Visits,1,YES,99,30,MALE,FORM2,YES,2006,THYOLO,THYOLO,30,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
5,2575-001,PANEL A,Panel A - 2 Visits,1,YES,99,28,FEMALE,NURSERY/PRE SCHOOL,YES,2007,THYOLO,THYOLO,28,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2576-001,PANEL B,Panel B - 2 Visits,1,YES,99,35,MALE,STD1,YES,2002,LILONGWE,LILONGWE CITY,11,YEAR,OTHER (SPECIFY),,,YES,QUARTERLY,,,,20000,1,2,YES,QUARTERLY,8000,1,2
2,2576-001,PANEL B,Panel B - 2 Visits,1,YES,99,32,MALE,STD7,YES,2002,BLANTYRE,LILONGWE CITY,11,YEAR,OTHER (SPECIFY),,,YES,QUARTERLY,,,,15000,1,2,YES,QUARTERLY,5000,1,2
3,2576-001,PANEL B,Panel B - 2 Visits,1,YES,99,29,MALE,STD2,YES,2005,MULANJE,MULANJE,8,YEAR,UNEMPLOYED,,,YES,QUARTERLY,,,,20000,1,2,YES,QUARTERLY,11000,1,2
1,2577-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2578-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2579-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2580-001,PANEL B,Panel B - Combined Visit,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2581-001,PANEL A,Panel A - 2 Visits,1,YES,99,45,MALE,STD2,YES,2003,BLANTYRE,BLANYTYRE,10,YEAR,UNEMPLOYED,,,YES,SPORADICALLY AS NEEDED,,,,500,1,,NO,,,,
2,2581-001,PANEL A,Panel A - 2 Visits,1,YES,99,38,FEMALE,STD2,YES,2008,THYOLO,THYOLO,38,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,2581-001,PANEL A,Panel A - 2 Visits,1,YES,99,28,MALE,FORM1,YES,2010,THYOLO,THYOLO,28,YEAR,UNEMPLOYED,,,YES,SPORADICALLY AS NEEDED,,,,1400,1,,NO,,,,
4,2581-001,PANEL A,Panel A - 2 Visits,1,YES,99,20,MALE,STD5,YES,2013,THYOLO,THYOLO,20,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2582-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2583-001,PANEL A,Panel A - 2 Visits,2,YES,99,35,MALE,NURSERY/PRE SCHOOL,NO,,LILONGWE,LILONGWE CITY,2,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,2583-001,PANEL A,Panel A - 2 Visits,2,YES,99,32,MALE,NURSERY/PRE SCHOOL,NO,,THYOLO,THYOLO,3,YEAR,UNEMPLOYED,,,YES,QUARTERLY,,,,5000,1,,NO,,,,
1,2583-003,PANEL A,Panel A - Combined Visit,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2584-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2585-001,PANEL A,Panel A - 2 Visits,1,YES,99,59,MALE,STD2,NO,,THYOLO,THYOLO,45,YEAR,WORKING,SUPERVISOR OF SECURICAL G,55,NO,,,,,,,,NO,,,,
2,2585-001,PANEL A,Panel A - 2 Visits,1,YES,99,57,FEMALE,STD3,NO,,THYOLO,THYOLO,45,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,2585-001,PANEL A,Panel A - 2 Visits,1,YES,99,55,FEMALE,NURSERY/PRE SCHOOL,NO,,THYOLO,THYOLO,45,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2586-002,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2587-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2587-002,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2588-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2589-001,PANEL A,Panel A - 2 Visits,1,YES,99,38,FEMALE,STD7,YES,1993,THYOLO,THYOLO,20,YEAR,HOUSE WORK,,,YES,SPORADICALLY AS NEEDED,,,,3300,1,,YES,SPORADICALLY AS NEEDED,6000,1,
2,2589-001,PANEL A,Panel A - 2 Visits,1,YES,2,35,FEMALE,STD2,YES,2011,THYOLO,THYOLO,2,YEAR,HOUSE WORK,,,NO,,,,,,,,YES,SPORADICALLY AS NEEDED,1000,1,
3,2589-001,PANEL A,Panel A - 2 Visits,1,YES,99,29,FEMALE,STD6,YES,2009,THYOLO,THYOLO,4,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
1,2589-002,PANEL A,Panel A - 2 Visits,2,YES,99,25,MALE,STD5,NO,,THYOLO,THYOLO,25,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,2590-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2591-003,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2592-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2593-001,PANEL A,Panel A - 2 Visits,2,YES,99,23,MALE,STD4,YES,2012,MZIMBA,MZIMBA,9,MONTH,WORKING,TENANT{TOBACCO},11,NO,,,,,,,,NO,,,,
2,2593-001,PANEL A,Panel A - 2 Visits,2,YES,99,54,MALE,STD6,YES,1994,MULANJE,MULANJE,20,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,2593-001,PANEL A,Panel A - 2 Visits,2,YES,99,33,MALE,STD7,YES,1991,ZAMBIA,NAMIBIA,22,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
4,2593-001,PANEL A,Panel A - 2 Visits,2,YES,99,30,MALE,STD5,YES,1998,CHIRADZULU,CHIRADZULU,15,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
5,2593-001,PANEL A,Panel A - 2 Visits,2,YES,99,26,MALE,STD4,YES,2003,MZIMBA,MZIMBA,10,YEAR,WORKING,BUSINESS{HAWKER},45,NO,,,,,,,,NO,,,,
1,2594-001,PANEL B,Panel B - 2 Visits,1,YES,99,32,FEMALE,FORM2,YES,1999,MULANJE,MULANJE,14,YEAR,OTHER (SPECIFY),,,NO,,,,,,,,NO,,,,
2,2594-001,PANEL B,Panel B - 2 Visits,1,YES,99,30,FEMALE,FORM4,YES,2005,MULANJE,MULANJE,14,YEAR,OTHER (SPECIFY),,,NO,,,,,,,,NO,,,,
3,2594-001,PANEL B,Panel B - 2 Visits,1,YES,99,27,FEMALE,FORM2,YES,2006,MULANJE,MULANJE,14,YEAR,OTHER (SPECIFY),,,NO,,,,,,,,NO,,,,
