occ,y2_hhid,qx_type,interview_status,ag_e0a,ag_e0e,ag_e0g,ag_e01_1,ag_e02,ag_e03,ag_e04,ag_e05a,ag_e05b,ag_e05_1,ag_e07,ag_e08a,ag_e08b,ag_e08_1a,ag_e08_1b,ag_e08_2a,ag_e08_2b,ag_e09,ag_e10a,ag_e10b,ag_e10c,ag_e10d,ag_e10e,ag_e11,ag_e11_1,ag_e12a,ag_e12b,ag_e13,ag_e13_1,ag_e13_2a,ag_e13_2b,ag_e13_2c,ag_e13_2d,ag_e14,ag_e15,ag_e15_1,ag_e16,ag_e18,ag_e20,ag_e21,ag_e22,ag_e24,ag_e26a,ag_e26b
3,2908-003,PANEL B,Panel B - 2 Visits,YES,503,1,MAIZE SEED,N03,NO,,NOVEMBER,2012,YES,OPV MAIZE SEED,7,KILOGRAM,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,YES,11,,,,0,100,0,N04,,,,,,,
4,2908-003,PANEL B,Panel B - 2 Visits,YES,504,1,FLEXI VOUCHER,N03,NO,,NOVEMBER,2012,YES,GROUNDNUT SEED,1,2 KG BAG,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,YES,10,,,,0,0,0,N04,,,,,,,
5,2908-003,PANEL B,Panel B - 2 Visits,YES,505,2,UREA,N03,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,DECEMBER,2012,2,HOURS,NO,,,,,,NO,,,,BICYCLE TAXI,NO,,,,,0,500,0,N05,,,,,,,
6,2908-003,PANEL B,Panel B - 2 Visits,YES,506,2,MAIZE SEED,N03,NO,,NOVEMBER,2012,YES,OPV MAIZE SEED,7,KILOGRAM,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,NO,,,,,250,100,0,N04,,,,,,,
1,2909-001,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,JANUARY,2013,2,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,50,KILOGRAM,OWN BICYCLE OR OXCART,YES,502,503,504,,0,500,0,N02,,,,,,,
2,2909-001,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,50,KILOGRAM,JANUARY,2013,2,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,50,KILOGRAM,OWN BICYCLE OR OXCART,YES,501,503,504,,0,500,0,N02,,,,,,,
3,2909-001,PANEL A,Panel A - 2 Visits,YES,503,1,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,8,KILOGRAM,JANUARY,2013,2,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,8,KILOGRAM,OWN BICYCLE OR OXCART,YES,501,502,504,,0,0,0,N02,,,,,,,
4,2909-001,PANEL A,Panel A - 2 Visits,YES,504,1,FLEXI VOUCHER,N01,NO,,NOVEMBER,2012,YES,GROUNDNUT SEED,2,KILOGRAM,JANUARY,2013,2,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,2,KILOGRAM,OWN BICYCLE OR OXCART,YES,501,502,503,,0,0,0,N02,,,,,,,
1,2910-001,PANEL B,Panel B - 2 Visits,YES,501,2,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,8,HOURS,YES,5,5 KG BAG,23:21:0+4S/CHITOWE,5,5 KG BAG,NO,,,,BICYCLE TAXI,YES,10,,,,500,500,2500,N02,,,,,,,
2,2910-001,PANEL B,Panel B - 2 Visits,YES,502,2,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,4,2 KG BAG,NOVEMBER,2012,8,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,2,2 KG BAG,ON FOOT,YES,1,,,,0,100,0,N02,,,,,,,
1,2911-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2913-001,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,OCTOBER,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,JANUARY,2013,5,HOURS,YES,25,KILOGRAM,UREA,25,KILOGRAM,NO,,,,TRUCK / BUS / MINIBUS,NO,,,,,700,500,0,N02,,,,,,,
1,2914-001,PANEL B,Panel B - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,OCTOBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,4,10,11,,500,500,0,N02,,,,,,,
2,2914-001,PANEL B,Panel B - 2 Visits,YES,502,1,UREA,N01,NO,,OCTOBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,1,10,11,,500,500,0,N02,,,,,,,
3,2914-001,PANEL B,Panel B - 2 Visits,YES,503,1,MAIZE SEED,N01,NO,,OCTOBER,2012,YES,HYBRID MAIZE,1,5 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,1,4,11,,500,100,0,N02,,,,,,,
4,2914-001,PANEL B,Panel B - 2 Visits,YES,504,1,FLEXI VOUCHER,N01,NO,,OCTOBER,2012,YES,SOYABEAN SEED,1,2 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,1,4,10,,500,0,0,N02,,,,,,,
1,2915-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2916-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2916-007,PANEL B,Panel B - Combined Visit,YES,501,1,UREA,N01,NO,,DECEMBER,2012,YES,UREA,50,KILOGRAM,DECEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,NO,,,,,0,500,0,N02,,,,,,,
2,2916-007,PANEL B,Panel B - Combined Visit,YES,502,1,MAIZE SEED,N01,NO,,DECEMBER,2012,YES,HYBRID MAIZE,5,KILOGRAM,DECEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,NO,,,,,0,150,0,N02,,,,,,,
1,2919-001,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,JANUARY,2013,YES,23:21:0+4S/CHITOWE,50,50 KG BAG,FEBRUARY,2013,7,HOURS,YES,25,KILOGRAM,UREA,25,KILOGRAM,NO,,,,TRUCK / BUS / MINIBUS,YES,4,,,,1000,500,0,N02,,,,,,,
2,2919-001,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N01,NO,,JANUARY,2013,YES,UREA,50,50 KG BAG,FEBRUARY,2013,7,HOURS,YES,25,3 KG BAG,23:21:0+4S/CHITOWE,25,KILOGRAM,NO,,,,TRUCK / BUS / MINIBUS,YES,1,,,,0,500,0,N02,,,,,,,
1,2920-001,PANEL B,Panel B - 2 Visits,YES,501,2,23:21:0+4S/CHITOWE,N02,NO,,OCTOBER,2012,YES,23:21:0+4S/CHITOWE,50,50 KG BAG,DECEMBER,2012,8,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,NO,1,,,,200,500,0,N03,,,,,,,
2,2920-001,PANEL B,Panel B - 2 Visits,YES,502,2,MAIZE SEED,N02,NO,,OCTOBER,2012,YES,HYBRID MAIZE,5,5 KG BAG,DECEMBER,2012,8,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,NO,10,,,,0,100,0,N03,,,,,,,
1,2921-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2923-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2924-001,PANEL B,Panel B - 2 Visits,YES,501,2,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,DECEMBER,12,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,4,10,,,200,500,0,N02,,,,,,,
2,2924-001,PANEL B,Panel B - 2 Visits,YES,502,2,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,DECEMBER,12,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,1,10,,,200,500,0,N02,,,,,,,
3,2924-001,PANEL B,Panel B - 2 Visits,YES,503,2,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,1,5 KG BAG,DECEMBER,12,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,1,4,,,0,100,0,N02,,,,,,,
3,2925-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2925-003,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2928-001,PANEL B,Panel B - 2 Visits,YES,501,2,23:21:0+4S/CHITOWE,N03,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,DECEMBER,2012,3,DAY,NO,,,,,,YES,HOUSEHOLD MEMBER HIMSELF/HERSELF,25,KILOGRAM,TRUCK / BUS / MINIBUS,YES,4,,,,550,500,0,N04,,,,,,,
2,2928-001,PANEL B,Panel B - 2 Visits,YES,502,2,UREA,N03,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,DECEMBER,2012,3,DAY,NO,,,,,,YES,HOUSEHOLD MEMBER HIMSELF/HERSELF,25,KILOGRAM,TRUCK / BUS / MINIBUS,YES,1,,,,0,500,0,N04,,,,,,,
3,2928-001,PANEL B,Panel B - 2 Visits,YES,503,2,MAIZE SEED,N03,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,1,5 KG BAG,DECEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,NO,,,,,0,100,0,N04,,,,,,,
1,2928-002,PANEL B,Panel B - 2 Visits,YES,501,2,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,NOVEMBER,2012,9,HOURS,NO,,,,,,YES,HOUSEHOLD MEMBER HIMSELF/HERSELF,10,KILOGRAM,ON FOOT,YES,4,,,,500,500,0,N02,,,,,,,
2,2928-002,PANEL B,Panel B - 2 Visits,YES,502,2,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,9,HOURS,NO,,,,,,YES,HOUSEHOLD MEMBER HIMSELF/HERSELF,10,KILOGRAM,ON FOOT,YES,1,,,,0,500,0,N02,,,,,,,
3,2928-002,PANEL B,Panel B - 2 Visits,YES,503,2,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,1,5 KG BAG,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,YES,11,,,,0,100,0,N02,,,,,,,
4,2928-002,PANEL B,Panel B - 2 Visits,YES,504,2,FLEXI VOUCHER,N01,NO,,NOVEMBER,2012,YES,GROUNDNUT SEED,2,KILOGRAM,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,YES,10,,,,0,0,0,N02,,,,,,,
1,2929-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2929-004,PANEL A,Panel A - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2930-001,PANEL B,Panel B - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,25,KILOGRAM,DECEMBER,2012,4,HOURS,YES,25,KILOGRAM,23:21:0+4S/CHITOWE,25,KILOGRAM,NO,,,,TRUCK / BUS / MINIBUS,NO,4,10,,,900,500,0,N02,,,,,,,
2,2930-001,PANEL B,Panel B - 2 Visits,YES,502,1,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,25,KILOGRAM,DECEMBER,2012,4,HOURS,YES,25,KILOGRAM,UREA,25,KILOGRAM,NO,,,,TRUCK / BUS / MINIBUS,NO,1,10,,,0,500,0,N02,,,,,,,
3,2930-001,PANEL B,Panel B - 2 Visits,YES,503,1,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,51,5 KG BAG,DECEMBER,2012,4,HOURS,NO,,,,,,,,,,TRUCK / BUS / MINIBUS,NO,1,4,,,0,100,0,N02,,,,,,,
4,2931-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2932-002,PANEL B,Panel B - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,OCTOBER,2012,YES,23:21:0+4S/CHITOWE,50,50 KG BAG,OCTOBER,2012,9,HOURS,YES,25,KILOGRAM,UREA,25,KILOGRAM,NO,,,,TRUCK / BUS / MINIBUS,YES,4,10,,,700,500,0,N02,,,,,,,
2,2932-002,PANEL B,Panel B - 2 Visits,YES,502,1,UREA,N01,NO,,OCTOBER,2012,YES,UREA,50,50 KG BAG,OCTOBER,2012,9,HOURS,YES,25,KILOGRAM,23:21:0+4S/CHITOWE,25,KILOGRAM,NO,,,,TRUCK / BUS / MINIBUS,YES,1,10,,,0,500,0,N02,,,,,,,
3,2932-002,PANEL B,Panel B - 2 Visits,YES,503,1,MAIZE SEED,N01,NO,,OCTOBER,2012,YES,HYBRID MAIZE,2,2 KG BAG,OCTOBER,2012,9,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,1,4,,,0,100,0,N02,,,,,,,
4,2934-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2934-002,PANEL B,Panel B - 2 Visits,YES,501,1,UREA,N01,NO,,OCTOBER,2012,YES,UREA,1,50 KG BAG,OCTOBER,2012,1,HOURS,YES,25,KILOGRAM,23:21:0+4S/CHITOWE,25,KILOGRAM,NO,,,,OWN BICYCLE OR OXCART,NO,,,,,0,500,0,N02,,,,,,,
1,2935-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2937-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2939-001,PANEL A,Panel A - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2940-002,PANEL B,Panel B - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,DECEMBER,2012,9,HOURS,NO,,,,,,NO,,,,OWN BICYCLE OR OXCART,YES,4,10,,,0,500,0,N02,,,,,,,
2,2940-002,PANEL B,Panel B - 2 Visits,YES,502,1,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,JANUARY,2013,9,HOURS,NO,,,,,,NO,,,,OWN BICYCLE OR OXCART,YES,1,10,,,0,500,0,N02,,,,,,,
3,2940-002,PANEL B,Panel B - 2 Visits,YES,503,1,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,1,5 KG BAG,DECEMBER,2012,9,HOURS,NO,,,,,,NO,,,,OWN BICYCLE OR OXCART,YES,1,4,,,0,0,0,N02,,,,,,,
1,2940-005,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2942-001,PANEL B,Panel B - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,4,10,,,250,500,0,N02,,,,,,,
2,2942-001,PANEL B,Panel B - 2 Visits,YES,502,1,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,1,10,,,250,500,0,N02,,,,,,,
3,2942-001,PANEL B,Panel B - 2 Visits,YES,503,1,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,1,5 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,1,4,,,0,100,0,N02,,,,,,,
4,2942-001,PANEL B,Panel B - 2 Visits,YES,504,3,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,4,10,,,250,500,0,N02,,,,,,,
5,2942-001,PANEL B,Panel B - 2 Visits,YES,505,3,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,1,10,,,250,500,0,N02,,,,,,,
6,2942-001,PANEL B,Panel B - 2 Visits,YES,506,3,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,1,5 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,YES,1,4,,,0,100,0,N02,,,,,,,
4,2945-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2947-002,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2949-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2951-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2952-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2952-006,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2953-002,PANEL A,Panel A - 2 Visits,YES,501,2,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,JANUARY,2013,2,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,25,KILOGRAM,BICYCLE TAXI,YES,4,,,,150,500,0,N02,,,,,,,
2,2953-002,PANEL A,Panel A - 2 Visits,YES,502,2,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,JANUARY,2013,2,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,25,KILOGRAM,BICYCLE TAXI,YES,1,,,,150,500,0,N02,,,,,,,
3,2953-002,PANEL A,Panel A - 2 Visits,YES,503,2,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,10,2,KILOGRAM,DECEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,NO,,,,,0,100,0,N02,,,,,,,
4,2953-002,PANEL A,Panel A - 2 Visits,YES,504,2,FLEXI VOUCHER,N01,NO,,NOVEMBER,2012,YES,11,2,KILOGRAM,DECEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,NO,,,,,0,0,0,N02,,,,,,,
3,2954-002,PANEL B,Panel B - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2956-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2956-002,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2958-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2958-005,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2960-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2960-003,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2962-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2964-001,PANEL B,Panel B - 2 Visits,YES,501,1,UREA,N01,NO,,NOVEMBER,2012,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,NO,NO,INPUT SUPPLIER WAS TOO FAR / INACCESSIBLE,
2,2965-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2967-002,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2967-006,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N02,NO,,OCTOBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,NOVEMBER,2012,4,HOURS,YES,25,KILOGRAM,UREA,25,KILOGRAM,NO,,,,OWN BICYCLE OR OXCART,NO,,,,,0,500,0,N03,,,,,,,
2,2967-006,PANEL A,Panel A - 2 Visits,YES,502,1,MAIZE SEED,N02,NO,,OCTOBER,2012,YES,GROUNDNUT SEED,2,KILOGRAM,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,OWN BICYCLE OR OXCART,NO,,,,,0,0,0,,,,,,,,
1,2969-001,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N03,NO,,AUGUST,2012,YES,23:21:0+4S/CHITOWE,50,50 KG BAG,AUGUST,2012,6,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,NO,,,,,200,500,0,N04,,,,,,,
2,2969-001,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N03,NO,,AUGUST,2012,YES,UREA,50,50 KG BAG,AUGUST,2012,1,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,NO,,,,,200,500,0,N05,,,,,,,
3,2969-001,PANEL A,Panel A - 2 Visits,YES,503,1,MAIZE SEED,N03,NO,,AUGUST,2012,YES,HYBRID MAIZE,5,5 KG BAG,AUGUST,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,NO,,,,,0,100,0,N06,,,,,,,
1,2969-004,PANEL A,Panel A - Combined Visit,YES,501,2,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,NOVEMBER,2012,12,DAY,NO,,,,,,NO,,,,OWN BICYCLE OR OXCART,YES,4,,,,0,500,0,N02,,,,,,,
2,2969-004,PANEL A,Panel A - Combined Visit,YES,502,2,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,12,DAY,NO,,,,,,NO,,,,OWN BICYCLE OR OXCART,YES,1,,,,0,500,0,N02,,,,,,,
3,2969-004,PANEL A,Panel A - Combined Visit,YES,503,2,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,1,2 KG BAG,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,YES,10,,,,0,100,0,N02,,,,,,,
4,2969-004,PANEL A,Panel A - Combined Visit,YES,504,2,FLEXI VOUCHER,N01,NO,,NOVEMBER,2012,YES,GROUNDNUT SEED,1,KILOGRAM,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,YES,11,,,,0,0,0,N02,,,,,,,
1,2971-002,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N02,NO,,AUGUST,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,NOVEMBER,2012,8,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,25,KILOGRAM,TRUCK / BUS / MINIBUS,YES,4,,,,300,500,0,N02,,,,,,,
2,2971-002,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N02,NO,,AUGUST,2012,YES,UREA,50,KILOGRAM,NOVEMBER,2012,8,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,25,KILOGRAM,TRUCK / BUS / MINIBUS,YES,1,,,,0,500,0,N02,,,,,,,
3,2971-002,PANEL A,Panel A - 2 Visits,YES,503,1,MAIZE SEED,N02,NO,,AUGUST,2012,YES,HYBRID MAIZE,5,5 KG BAG,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,NO,,,,,300,150,0,N02,,,,,,,
2,2972-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2979-001,PANEL A,Panel A - 2 Visits,YES,501,2,UREA,N01,NO,,DECEMBER,2012,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,NO,NO,INPUT SUPPLIER WAS TOO FAR / INACCESSIBLE,
1,2980-001,PANEL B,Panel B - 2 Visits,YES,501,2,23:21:0+4S/CHITOWE,N01,NO,,SEPTEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,OCTOBER,2012,3,DAY,YES,25,KILOGRAM,UREA,25,KILOGRAM,NO,,,,ON FOOT,NO,,,,,300,500,0,N02,,,,,,,
2,2980-001,PANEL B,Panel B - 2 Visits,YES,502,2,MAIZE SEED,N01,NO,,SEPTEMBER,2012,YES,HYBRID MAIZE,2,KILOGRAM,OCTOBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,NO,,,,,0,100,0,N02,,,,,,,
1,2981-001,PANEL A,Panel A - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2982-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2986-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2989-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2990-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2991-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2993-002,PANEL A,Panel A - Only Visit 1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2996-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
