occ,y2_hhid,HHID,case_id,ea_id,stratum,baseline_rural,panelweight,hh_wgt,region,district,reside,dist_to_IHS3location,hhsize,interview_status,qx_type,hh_a05,hh_a06,hh_a07a,hh_a10a,hh_a10b,hh_a16,hh_a21,hh_a23a_1,hh_a23a_2,hh_a23a_3,hh_a23a_4,hh_a23a_5,hh_a23a_6,hh_a23a_7,hh_a23a_8,hh_a23b_1,hh_a23b_2,hh_a23b_3,hh_a23b_4,hh_a23b_5,hh_a23b_6,hh_a23b_7,hh_a23b_8,hh_a23c_1,hh_a23c_2,hh_a23c_3,hh_a23c_4,hh_a23c_5,hh_a23c_6,hh_a23c_7,hh_a23c_8,hh_a24,hh_a26a,hh_a26b,hh_a26c,hh_a27,hh_a29a,hh_a29b,hh_a29c,hh_a30,hh_a33,hh_a35,hh_a37a_1,hh_a37a_2,hh_a37a_3,hh_a37a_4,hh_a37a_5,hh_a37a_6,hh_a37a_7,hh_a37a_8,hh_a37b_1,hh_a37b_2,hh_a37b_3,hh_a37b_4,hh_a37b_5,hh_a37b_6,hh_a37b_7,hh_a37b_8,hh_a38,hh_a40a,hh_a40b,hh_a40c,hh_a41,hh_a43,hh_a43a,hh_a43b,hh_a43c,hh_a44,hh_a46a,hh_a46b,hh_a46c,hh_g00_1,hh_g00_2,hh_g09,hh_m00,hh_o00,hh_s01
1,2359-002,2359,304067100170,30406710,South - Rural,rural,1236.9974,1197.0187,South,Chiradzulu,rural,.0099999998,1,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,6,MCHEMA,CLEAR / SUNNY,103,22,APRIL,2013,10,10,12,47,A-X,,,,,,,,,,,,,,,,,100,25,APRIL,2013,109,,,2013,YES,CLEAR / SUNNY,92,6,AUGUST,2013,9,34,9,38,A-B-X,,,,,,,,,60,6,AUGUST,2013,109,19576,6,AUGUST,2013,913,3,OCTOBER,2013,1,1,YES,YES,NO,NO
1,2359-003,2359,304067100170,30406710,South - Rural,rural,597.01105,1197.0187,South,Chiradzulu,rural,.0099999998,4,Panel A - 2 Visits,PANEL A,SPLIT-OFF HOUSEHOLD,Local or Distance Tracking,3,6,MTCHEMA,CLEAR / SUNNY,103,22,APRIL,2013,16,11,17,25,A-I,23,APRIL,2013,8,21,9,13,J-X,,,,,,,,,100,25,APRIL,2013,109,27,APRIL,2013,YES,CLEAR / SUNNY,92,5,AUGUST,2013,12,3,12,21,A-B-X,,,,,,,,,60,6,AUGUST,2013,109,19580,10,AUGUST,2013,913,8,OCTOBER,2013,1,1,NO,YES,NO,NO
1,2360-003,2360,305045180050,30504518,South - Rural,rural,801.88947,803.90192,South,Blantyre,rural,.079999998,2,Panel B - 2 Visits,PANEL B,SPLIT-OFF HOUSEHOLD,In Same Location,,4,KUNTHEMBWE,MOSTLY CLEAR / MOSTLY SUNNY,112,29,APRIL,2013,14,24,14,31,"A,B,X",,,,,,,,,,,,,,,,,110,4,MAY,2013,119,7,MAY,2013,YES,MOSTLY CLEAR / MOSTLY SUNNY,112,8,AUGUST,2013,12,37,13,37,"A,B,C-X",,,,,,,,,110,10,AUGUST,2013,119,19582,12,AUGUST,2013,914,1,OCTOBER,2013,1,1,YES,YES,NO,NO
1,2360-004,2360,305045180050,30504518,South - Rural,rural,406.4194,803.90192,South,Blantyre,rural,.079999998,6,Panel B - 2 Visits,PANEL B,SPLIT-OFF HOUSEHOLD,Local or Distance Tracking,4,4,KUNTHEMBWE,MOSTLY CLEAR / MOSTLY SUNNY,112,29,APRIL,2013,15,14,15,38,"A,B,X",,,,,,,,,,,,,,,,,110,4,MAY,2013,119,8,MAY,2013,YES,MOSTLY CLEAR / MOSTLY SUNNY,112,9,AUGUST,2013,10,56,12,42,"A,B,C-X",,,,,,,,,110,10,AUGUST,2013,119,19583,13,AUGUST,2013,909,17,JANUARY,2014,1,1,YES,YES,YES,NO
1,2361-001,2361,304067100065,30406710,South - Rural,rural,1194.0221,1197.0187,South,Chiradzulu,rural,.029999999,3,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,6,MCHEMA,CLEAR / SUNNY,102,20,APRIL,2013,12,35,17,3,A-X,,,,,,,,,,,,,,,,,100,28,APRIL,2013,109,28,APRIL,2013,YES,PARTLY CLOUDY / PARTLY SUNNY,102,5,AUGUST,2013,12,50,12,59,"A,B&X",,,,,,,,,60,6,AUGUST,2013,109,19578,8,AUGUST,2013,913,8,OCTOBER,2013,1,1,YES,YES,YES,NO
1,2362-001,2362,305045180100,30504518,South - Rural,rural,789.28485,803.90192,South,Blantyre,rural,.0099999998,3,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,KUNTHEMBWE,MOSTLY CLEAR / MOSTLY SUNNY,111,29,APRIL,2013,8,56,9,4,"A,B & X",,,,,,,,,,,,,,,,,110,5,MAY,2013,119,7,MAY,2013,YES,PARTLY CLOUDY / PARTLY SUNNY,111,8,AUGUST,2013,10,32,11,47,A-X,,,,,,,,,110,10,AUGUST,2013,119,19582,12,AUGUST,2013,914,30,SEPTEMBER,2013,2,1,YES,YES,YES,NO
1,2363-001,2363,304067100115,30406710,South - Rural,rural,1221.3231,1197.0187,South,Chiradzulu,rural,1.5599999,4,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,6,MCHEMA,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS,101,21,APRIL,2013,14,20,15,56,,,,,,,,,,,,,,,,,,100,23,APRIL,2013,109,23,APRIL,2013,YES,COMPLETELY CLOUDY,102,6,AUGUST,2013,11,10,11,19,"A,B&X",,,,,,,,,60,6,AUGUST,2013,109,19577,7,AUGUST,2013,913,7,AUGUST,2013,1,1,YES,YES,NO,YES
1,2364-001,2364,305045180083,30504518,South - Rural,rural,789.28485,803.90192,South,Blantyre,rural,.02,2,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,KUNTHEMBWE,MOSTLY CLEAR / MOSTLY SUNNY,112,29,APRIL,2013,12,24,12,29,"A,B,X",,,,,,,,,,,,,,,,,110,7,MAY,2013,119,7,MAY,2013,YES,PARTLY CLOUDY / PARTLY SUNNY,112,8,AUGUST,2013,10,33,11,31,"A,B,C-X",,,,,,,,,110,10,AUGUST,2013,119,19582,12,AUGUST,2013,914,1,OCTOBER,2013,2,2,NO,YES,NO,NO
1,2365-001,2365,304067100192,30406710,South - Rural,rural,1210.3258,1197.0187,South,Chiradzulu,rural,.0099999998,8,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,6,MCHEMA,PARTLY CLOUDY / PARTLY SUNNY,101,22,APRIL,2013,14,0,16,18,A TO X,,,,,,,,,,,,,,,,,100,25,APRIL,2013,,,,2013,YES,PARTLY CLOUDY / PARTLY SUNNY,101,6,AUGUST,2013,13,17,13,24,B AND X,,,,,,,,,60,6,AUGUST,2013,109,19577,7,AUGUST,2013,913,7,OCTOBER,2013,1,1,NO,YES,NO,NO
1,2366-001,2366,305045180016,30504518,South - Rural,rural,820.22443,803.90192,South,Blantyre,rural,1.5,4,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,KUNTHEMBWE,PARTLY CLOUDY / PARTLY SUNNY,114,29,APRIL,2013,15,56,16,3,A & X,,,,,,,,,,,,,,,,,110,4,MAY,2013,119,7,MAY,2013,YES,CLEAR / SUNNY,114,8,AUGUST,2013,8,57,10,18,"A,B,X",,,,,,,,,110,10,AUGUST,2013,119,19583,13,AUGUST,2013,914,1,OCTOBER,2013,2,2,NO,YES,NO,NO
1,2367-001,2367,304067100093,30406710,South - Rural,rural,1304.1641,1197.0187,South,Chiradzulu,rural,.050000001,1,Panel A - 2 Visits,PANEL A,SPLIT-OFF HOUSEHOLD,In Same Location,,6,MCHEMA,PARTLY CLOUDY / PARTLY SUNNY,101,20,APRIL,2013,11,33,13,9,ALL,,,,,,,,,,,,,,,,,100,23,APRIL,2013,109,23,APRIL,2013,YES,CLEAR / SUNNY,92,6,AUGUST,2013,2,25,2,30,A-B-X,,,,,,,,,60,7,AUGUST,2013,109,19577,7,AUGUST,2013,913,30,SEPTEMBER,2013,1,1,NO,YES,NO,NO
1,2367-002,2367,304067100093,30406710,South - Rural,rural,1259.1257,1197.0187,South,Chiradzulu,rural,3.04,4,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,Local or Distance Tracking,2,6,MCHEMA,CLEAR / SUNNY,101,28,APRIL,2013,12,4,13,52,A TO X,,,,,,,,,,,,,,,,,100,28,APRIL,2013,109,29,APRIL,2013,YES,PARTLY CLOUDY / PARTLY SUNNY,102,6,AUGUST,2013,16,45,16,55,"A,B&X",,,,,,,,,60,6,AUGUST,2013,109,19580,10,AUGUST,2013,913,10,AUGUST,2013,1,1,NO,YES,NO,NO
1,2368-002,2368,305045180166,30504518,South - Rural,rural,415.37555,803.90192,South,Blantyre,rural,.0099999998,4,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,KUNTHEMBWE,CLEAR / SUNNY,113,29,APRIL,2013,14,6,14,8,AB AND X,,,,,,,,,,,,,,,,,110,4,MAY,2013,119,8,MAY,2013,YES,CLEAR / SUNNY,113,9,AUGUST,2013,11,4,12,55,A TO X,,,,,,,,,110,13,AUGUST,2013,119,19584,14,AUGUST,2013,914,2,OCTOBER,2013,1,1,YES,YES,NO,YES
1,2369-001,2369,305024560115,30502456,South - Rural,rural,585.21191,1180.9323,South,Blantyre,rural,17.290001,8,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,2,LUNDU,MOSTLY CLEAR / MOSTLY SUNNY,111,1,JULY,2013,13,7,14,36,A-X,,,,,,,,,,,,,,,,,110,4,JULY,2013,119,9,JULY,2013,NO,CLEAR / SUNNY,82,26,SEPTEMBER,2013,9,0,9,32,VIST 2,,,,,,,,,110,27,SEPTEMBER,2013,119,19637,6,OCTOBER,2013,910,30,OCTOBER,2013,1,1,NO,YES,YES,NO
1,2370-001,2370,305045180133,30504518,South - Rural,rural,796.74847,803.90192,South,Blantyre,rural,.0099999998,2,Panel B - 2 Visits,PANEL B,SPLIT-OFF HOUSEHOLD,In Same Location,,4,KUNTHEMBWE,MOSTLY CLEAR / MOSTLY SUNNY,112,29,APRIL,2013,10,9,10,15,"A,B,X",,,,,,,,,,,,,,,,,110,4,MAY,2013,119,8,MAY,2013,YES,MOSTLY CLEAR / MOSTLY SUNNY,112,8,AUGUST,2013,16,10,17,6,"A,B,C-X",,,,,,,,,110,10,AUGUST,2013,119,19582,12,AUGUST,2013,914,3,OCTOBER,2013,1,1,YES,YES,YES,NO
1,2370-002,2370,305045180133,30504518,South - Rural,rural,394.64243,803.90192,South,Blantyre,rural,.20999999,3,Panel B - 2 Visits,PANEL B,SPLIT-OFF HOUSEHOLD,Local or Distance Tracking,2,4,KUNTHEMBWE,MOSTLY CLEAR / MOSTLY SUNNY,112,30,APRIL,2013,13,6,13,24,"A,B,X",,,,,,,,,,,,,,,,,110,4,MAY,2013,119,8,MAY,2013,YES,MOSTLY CLEAR / MOSTLY SUNNY,112,8,AUGUST,2013,14,32,15,36,"A,B,C-X",,,,,,,,,110,10,AUGUST,2013,119,19583,13,AUGUST,2013,909,11,JANUARY,2014,2,2,NO,YES,NO,NO
1,2371-001,2371,305024560146,30502456,South - Rural,rural,1194.0605,1180.9323,South,Blantyre,rural,.0099999998,8,Panel A - 2 Visits,PANEL A,SPLIT-OFF HOUSEHOLD,In Same Location,,2,LUNDU,MOSTLY CLEAR / MOSTLY SUNNY,112,1,JULY,2013,15,45,17,15,A-M,2,JULY,2013,9,25,9,49,N-X,,,,,,,,,110,4,JULY,2013,119,9,JULY,2013,YES,CLEAR / SUNNY,112,26,SEPTEMBER,2013,13,20,13,38,"A,B,B1-B8,X",,,,,,,,,110,27,SEPTEMBER,2013,119,19637,6,OCTOBER,2013,910,30,OCTOBER,2013,2,2,YES,YES,YES,YES
1,2371-004,2371,305024560146,30502456,South - Rural,rural,588.98798,1180.9323,South,Blantyre,rural,.25999999,3,Panel A - 2 Visits,PANEL A,SPLIT-OFF HOUSEHOLD,Local or Distance Tracking,4,2,LUNDU,MOSTLY CLEAR / MOSTLY SUNNY,112,1,JULY,2013,12,47,13,39,A-X,,,,,,,,,,,,,,,,,110,4,JULY,2013,119,9,JULY,2013,YES,CLEAR / SUNNY,112,26,SEPTEMBER,2013,11,30,11,32,"A,B,X",,,,,,,,,110,27,SEPTEMBER,2013,119,19638,7,OCTOBER,2013,903,31,OCTOBER,2013,2,2,YES,YES,NO,NO
1,2372-001,2372,305045180066,30504518,South - Rural,rural,437.92966,803.90192,South,Blantyre,rural,.02,4,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,KUNTHEMBWE,MOSTLY CLEAR / MOSTLY SUNNY,111,29,APRIL,2013,15,4,15,9,"A,B & X",,,,,,,,,,,,,,,,,110,5,MAY,2013,119,8,MAY,2013,YES,MOSTLY CLEAR / MOSTLY SUNNY,111,9,AUGUST,2013,9,16,10,56,A-X,,,,,,,,,110,10,AUGUST,2013,119,19583,13,AUGUST,2013,914,2,OCTOBER,2013,1,1,YES,YES,NO,NO
1,2373-001,2373,305024560147,30502456,South - Rural,rural,1170.4238,1180.9323,South,Blantyre,rural,.25999999,8,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,2,LUNDU,CLEAR / SUNNY,113,2,JULY,2013,9,25,10,35,A TO X,,,,,,,,,,,,,,,,,110,3,JULY,2013,119,10,JULY,2013,YES,CLEAR / SUNNY,113,27,SEPTEMBER,2013,9,23,9,39,"A B,B1-B8 AND X",,,,,,,,,110,28,SEPTEMBER,2013,119,19639,8,OCTOBER,2013,910,1,NOVEMBER,2013,2,2,NO,YES,YES,NO
1,2373-004,2373,305024560147,30502456,South - Rural,rural,579.72986,1180.9323,South,Blantyre,rural,18.799999,3,Panel A - Combined Visit,PANEL A,SPLIT-OFF HOUSEHOLD,Local or Distance Tracking,4,3,CHIGALU,CLEAR / SUNNY,74,3,OCTOBER,2013,10,5,12,8,A -X,,,,,,,,,,,,,,,,,110,6,OCTOBER,2013,119,21,OCTOBER,2013,YES,CLEAR / SUNNY,74,3,OCTOBER,2013,12,10,12,11,"A,B AND X",,,,,,,,,110,6,OCTOBER,2013,119,19652,21,OCTOBER,2013,903,5,NOVEMBER,2013,2,2,NO,NO,NO,NO
1,2373-005,2373,305024560147,30502456,South - Rural,rural,579.72986,1180.9323,South,Blantyre,rural,5.5700002,3,Panel A - Combined Visit,PANEL A,SPLIT-OFF HOUSEHOLD,Local or Distance Tracking,5,,LIRANGWE,CLEAR / SUNNY,113,16,OCTOBER,2013,15,19,16,24,A TO X,,,,,,,,,,,,,,,,,110,22,OCTOBER,2013,119,23,OCTOBER,2013,YES,CLEAR / SUNNY,113,16,OCTOBER,2013,15,19,16,24,A TO X,,,,,,,,,110,22,OCTOBER,2013,119,19654,23,OCTOBER,2013,903,25,NOVEMBER,2013,2,2,YES,YES,NO,NO
1,2374-001,2374,305045180141,30504518,South - Rural,rural,796.74847,803.90192,South,Blantyre,rural,.0099999998,3,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,KUNTHEMBWE,CLEAR / SUNNY,114,29,APRIL,2013,9,13,9,20,A&X,,,,,,,,,,,,,,,,,110,6,MAY,2013,119,7,MAY,2013,YES,CLEAR / SUNNY,114,8,AUGUST,2013,14,16,15,36,A-X,,,,,,,,,110,10,AUGUST,2013,119,19582,12,AUGUST,2013,914,1,OCTOBER,2013,2,2,YES,YES,NO,NO
1,2375-002,2375,305024560177,30502456,South - Rural,rural,597.03027,1180.9323,South,Blantyre,rural,0,7,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,2,LUNDU,CLEAR / SUNNY,114,2,JULY,2013,9,50,10,43,A-X,,,,,,,,,,,,,,,,,110,3,JULY,2013,119,10,JULY,2013,YES,CLEAR / SUNNY,74,26,SEPTEMBER,2013,8,12,8,37,"A,B,B1-B8 & X",,,,,,,,,110,1,OCTOBER,2013,119,19638,7,OCTOBER,2013,910,31,OCTOBER,2013,2,2,NO,YES,NO,NO
1,2376-001,2376,305045180108,30504518,South - Rural,rural,406.4194,803.90192,South,Blantyre,rural,.0099999998,5,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,KUNTHEMBWE,MOSTLY CLEAR / MOSTLY SUNNY,111,29,APRIL,2013,12,48,13,3,"A,B & X",,,,,,,,,,,,,,,,,110,5,MAY,2013,119,7,MAY,2013,YES,PARTLY CLOUDY / PARTLY SUNNY,111,8,AUGUST,2013,13,0,14,4,A-X,,,,,,,,,110,10,AUGUST,2013,119,19583,13,AUGUST,2013,914,2,OCTOBER,2013,2,2,YES,YES,NO,NO
1,2377-001,2377,305024560013,30502456,South - Rural,rural,1194.0605,1180.9323,South,Blantyre,rural,.0099999998,5,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,2,LUNDU,CLEAR / SUNNY,111,1,JULY,2013,9,38,10,39,A-X,,,,,,,,,,,,,,,,,110,4,JULY,2013,119,9,JULY,2013,NO,CLEAR / SUNNY,82,26,SEPTEMBER,2013,12,30,12,33,VISIT 2,,,,,,,,,110,27,SEPTEMBER,2013,,,,,,910,31,OCTOBER,2013,2,2,YES,YES,NO,YES
1,2378-001,2378,307043130166,30704313,South - Rural,rural,1044.915,2095.0747,South,Thyolo,rural,0,4,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,CHANGATA,CLEAR / SUNNY,124,30,MAY,2013,8,42,9,20,"A,B1-B8,X",,,,,,,,,,,,,,,,,120,30,MAY,2013,129,17,MAY,2013,YES,PARTLY CLOUDY / PARTLY SUNNY,44,4,SEPTEMBER,2013,8,1,9,20,A-X,,,,,,,,,120,4,SEPTEMBER,2013,129,19617,16,SEPTEMBER,2013,909,13,DECEMBER,2013,2,2,NO,YES,YES,NO
1,2379-001,2379,305024560094,30502456,South - Rural,rural,1170.4238,1180.9323,South,Blantyre,rural,1.77,5,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,2,LUNDU,MOSTLY CLEAR / MOSTLY SUNNY,112,2,JULY,2013,12,43,13,49,A-X,,,,,,,,,,,,,,,,,110,4,JULY,2013,119,6,JULY,2013,YES,CLEAR / SUNNY,112,27,SEPTEMBER,2013,8,30,8,37,"A,B,X",,,,,,,,,110,28,SEPTEMBER,2013,119,19637,6,OCTOBER,2013,910,30,OCTOBER,2013,2,2,YES,YES,YES,NO
1,2380-001,2380,307043130258,30704313,South - Rural,rural,1885.2742,2095.0747,South,Thyolo,rural,.029999999,3,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,CHANGATA,CLEAR / SUNNY,124,31,MAY,2013,8,20,8,41,"A,B,B1-B8,X",,,,,,,,,,,,,,,,,120,31,MAY,2013,129,17,JUNE,2013,YES,PARTLY CLOUDY / PARTLY SUNNY,44,5,SEPTEMBER,2013,8,9,9,57,A-X,,,,,,,,,120,5,SEPTEMBER,2013,129,19624,23,SEPTEMBER,2013,909,10,DECEMBER,2013,2,1,NO,YES,YES,NO
1,2381-001,2381,305024560159,30502456,South - Rural,rural,579.72986,1180.9323,South,Blantyre,rural,.0099999998,4,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,2,LUNDU,CLEAR / SUNNY,114,2,JULY,2013,12,7,12,47,A-X,,,,,,,,,,,,,,,,,110,3,JULY,2013,119,10,JULY,2013,YES,CLEAR / SUNNY,74,26,SEPTEMBER,2013,10,16,10,24,"A,B & X",,,,,,,,,110,1,OCTOBER,2013,119,19638,7,OCTOBER,2013,910,31,OCTOBER,2013,1,1,NO,YES,NO,NO
1,2382-001,2382,307043130100,30704313,South - Rural,rural,2084.5251,2095.0747,South,Thyolo,rural,.1,5,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,CHANGATA,CLEAR / SUNNY,123,30,MAY,2013,12,7,12,40,A-X,,,,,,,,,,,,,,,,,120,30,MAY,2013,129,17,JUNE,2013,YES,CLEAR / SUNNY,123,4,SEPTEMBER,2013,8,34,10,30,ALL,,,,,,,,,120,5,SEPTEMBER,2013,129,19619,18,SEPTEMBER,2013,909,11,DECEMBER,2013,1,1,YES,YES,NO,NO
1,2383-001,2383,305024560001,30502456,South - Rural,rural,1177.976,1180.9323,South,Blantyre,rural,0,6,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,2,LUNDU,CLEAR / SUNNY,113,2,JULY,2013,12,40,13,49,A TO X,,,,,,,,,,,,,,,,,110,4,JULY,2013,119,11,JULY,2013,NO,CLEAR / SUNNY,82,26,SEPTEMBER,2013,14,10,14,14,VISIT 2,,,,,,,,,110,27,SEPTEMBER,2013,119,19638,7,OCTOBER,2013,910,1,NOVEMBER,2013,1,1,YES,YES,NO,YES
1,2384-001,2384,307043130087,30704313,South - Rural,rural,1141.3026,2095.0747,South,Thyolo,rural,8.8800001,5,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,CHANGATA,CLEAR / SUNNY,123,30,MAY,2013,9,31,10,11,A-X,,,,,,,,,,,,,,,,,120,30,MAY,2013,129,16,JUNE,2013,YES,CLEAR / SUNNY,122,4,AUGUST,2013,8,39,11,30,ALL,,,,,,,,,120,4,AUGUST,2013,129,19619,18,SEPTEMBER,2013,909,10,DECEMBER,2013,2,2,YES,YES,NO,NO
1,2385-001,2385,305024560158,30502456,South - Rural,rural,1204.91,1180.9323,South,Blantyre,rural,.60000002,5,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,2,LUNDU,CLEAR / SUNNY,113,1,JULY,2013,12,28,13,36,A TO X,,,,,,,,,,,,,,,,,110,2,JULY,2013,119,11,JULY,2013,YES,CLEAR / SUNNY,113,27,SEPTEMBER,2013,10,25,10,31,A B AND X,,,,,,,,,110,28,SEPTEMBER,2013,119,19638,7,OCTOBER,2013,910,1,NOVEMBER,2013,2,2,YES,YES,NO,YES
1,2386-001,2386,307043130245,30704313,South - Rural,rural,2084.5251,2095.0747,South,Thyolo,rural,.0099999998,4,Panel B - 2 Visits,PANEL B,ORIGINAL HOUSEHOLD,In Same Location,,4,CHANGATA,CLEAR / SUNNY,121,31,MAY,2013,8,48,8,56,"A,B&X",,,,,,,,,,,,,,,,,120,31,MAY,2013,129,17,JUNE,2013,YES,CLEAR / SUNNY,121,5,SEPTEMBER,2013,10,25,11,14,A-J,5,SEPTEMBER,2013,13,17,14,12,K-X,120,6,SEPTEMBER,2013,129,19624,23,SEPTEMBER,2013,909,13,DECEMBER,2013,2,2,YES,YES,YES,YES
1,2387-001,2387,305024560114,30502456,South - Rural,rural,1185.658,1180.9323,South,Blantyre,rural,.0099999998,6,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,2,LUNDU,CLEAR / SUNNY,111,2,JULY,2013,9,30,10,41,A-X,,,,,,,,,,,,,,,,,110,4,JULY,2013,119,10,JULY,2013,NO,CLEAR / SUNNY,82,26,SEPTEMBER,2013,10,30,10,34,VISIT 2,,,,,,,,,110,7,SEPTEMBER,2013,119,19638,7,OCTOBER,2013,910,31,OCTOBER,2013,2,2,YES,YES,NO,YES
1,2388-001,2388,307043130205,30704313,South - Rural,rural,2084.5251,2095.0747,Central,Lilongwe City,urban,297.75,3,Panel B - Combined Visit,PANEL B,ORIGINAL HOUSEHOLD,Local or Distance Tracking,1,,AREA 25,CLEAR / SUNNY,52,3,SEPTEMBER,2013,13,29,13,40,ABX,,,,,,,,,,,,,,,,,50,3,SEPTEMBER,2013,59,19,SEPTEMBER,2013,YES,CLEAR / SUNNY,52,3,SEPTEMBER,2013,13,40,14,51,ALL,,,,,,,,,50,3,SEPTEMBER,2013,59,19620,19,SEPTEMBER,2013,906,8,JANUARY,2014,2,2,NO,YES,NO,NO
1,2389-001,2389,305024560189,30502456,South - Rural,rural,592.82898,1180.9323,South,Blantyre,rural,1.87,7,Panel A - 2 Visits,PANEL A,SPLIT-OFF HOUSEHOLD,In Same Location,,2,LUNDU,PARTLY CLOUDY / PARTLY SUNNY,112,15,JULY,2013,11,40,13,0,A-X,,,,,,,,,,,,,,,,,110,16,JULY,2013,119,27,JULY,2013,YES,CLEAR / SUNNY,112,26,SEPTEMBER,2013,7,55,8,6,"A,B,X",,,,,,,,,110,27,SEPTEMBER,2013,119,19638,7,OCTOBER,2013,910,1,NOVEMBER,2013,2,2,NO,YES,YES,YES
1,2389-002,2389,305024560189,30502456,South - Rural,rural,588.98798,1180.9323,South,Blantyre,rural,19.18,3,Panel A - 2 Visits,PANEL A,SPLIT-OFF HOUSEHOLD,Local or Distance Tracking,2,7,MACHINJIRI,PARTLY CLOUDY / PARTLY SUNNY,112,23,JULY,2013,8,47,9,57,A-X,,,,,,,,,,,,,,,,,110,23,JULY,2013,111,1,AUGUST,2013,YES,CLEAR / SUNNY,112,11,OCTOBER,2013,9,20,9,26,"A,B,X",,,,,,,,,110,12,OCTOBER,2013,119,19652,21,OCTOBER,2013,909,16,JANUARY,2014,2,2,NO,YES,NO,NO
1,2390-001,2390,307043130192,30704313,South - Rural,rural,1044.915,2095.0747,South,Thyolo,rural,.0099999998,4,Panel B - 2 Visits,PANEL B,SPLIT-OFF HOUSEHOLD,In Same Location,,4,CHANGATA,CLEAR / SUNNY,122,30,MAY,2013,8,20,8,24,"A,B & X",,,,,,,,,,,,,,,,,120,30,MAY,2013,129,15,MAY,2013,YES,MOSTLY CLEAR / MOSTLY SUNNY,121,4,SEPTEMBER,2013,8,1,10,6,A-X,,,,,,,,,120,4,SEPTEMBER,2013,129,19618,17,SEPTEMBER,2013,909,6,DECEMBER,2013,1,1,NO,YES,YES,YES
1,2391-001,2391,305024560089,30502456,South - Rural,rural,1194.0605,1180.9323,South,Blantyre,rural,1.08,4,Panel A - 2 Visits,PANEL A,ORIGINAL HOUSEHOLD,In Same Location,,2,LUNDU,CLEAR / SUNNY,114,1,JULY,2013,10,16,11,8,A TO X,,,,,,,,,,,,,,,,,110,3,JULY,2013,119,10,JULY,2013,YES,CLEAR / SUNNY,74,26,SEPTEMBER,2013,12,14,12,26,"A,B &X",,,,,,,,,110,1,OCTOBER,2013,119,19638,7,OCTOBER,2013,910,31,OCTOBER,2013,1,1,NO,YES,NO,NO
1,2392-001,2392,307043130008,30704313,South - Rural,rural,1885.2742,2095.0747,South,Thyolo,rural,0,7,Panel B - 2 Visits,PANEL B,SPLIT-OFF HOUSEHOLD,In Same Location,,4,CHANGATA,CLEAR / SUNNY,124,30,MAY,2013,12,57,13,33,"A,B1-B8,X",,,,,,,,,,,,,,,,,120,30,MAY,2013,129,17,JUNE,2013,YES,PARTLY CLOUDY / PARTLY SUNNY,44,5,SEPTEMBER,2013,13,46,15,30,A-X,,,,,,,,,120,6,SEPTEMBER,2013,129,19619,18,SEPTEMBER,2013,909,12,DECEMBER,2013,2,2,NO,YES,YES,NO
