HHID,case_id,qx_type,visit,ea_id,ag_h0b,ag_h0b_os,ag_h01a,ag_h01b,ag_h01b_os,ag_h02,ag_h03,ag_h04,ag_h15,ag_h16a,ag_h16b,ag_h16b_os,ag_h17,ag_h17_os,ag_h18,ag_h19,ag_h20,ag_h21,ag_h22,ag_h23,ag_h24,ag_h25,ag_h26a,ag_h26b,ag_h26b_os,ag_h27,ag_h27_os,ag_h28,ag_h29,ag_h30,ag_h31,ag_h32,ag_h33,ag_h34,ag_h35,ag_h36a,ag_h36b,ag_h36b_os,ag_h37,ag_h38a,ag_h38b,ag_h38b_os,ag_h39a,ag_h39b,ag_h40,ag_h41,ag_h42a,ag_h42b,ag_h42b_os,ag_h43,ag_h43_os
2722,310043120040,Panel B,1,31004312,PIGEONPEA(NANDOLO),,15,Kilogram,,"Yes, the figures matched",No,Yes,N01,15,Kilogram,,On Foot,,0,250,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2712,310043120046,Panel B,1,31004312,SWEET POTATO,,50,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,50,Kilogram,,N01,,0,No,,,,Advice from fellow farmer,
2712,310043120046,Panel B,1,31004312,MAIZE HYBRID RECYCLED,,25,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,25,Kilogram,,Advice from fellow farmer,
2704,310043120052,Panel B,1,31004312,PIGEONPEA(NANDOLO),,15,Kilogram,,"Yes, the figures matched",No,Yes,N01,15,Kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2704,310043120052,Panel B,1,31004312,MAIZE HYBRID,,10,Kilogram,,"Yes, the figures matched",No,Yes,N02,10,Kilogram,,On Foot,,0,4600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2696,310043120057,Panel B,1,31004312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716,310043120069,Panel B,1,31004312,MAIZE HYBRID RECYCLED,,2,Kilogram,,"Yes, the figures matched",No,Yes,N01,2,Kilogram,,On Foot,,0,400,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2714,310043120075,Panel B,1,31004312,PIGEONPEA(NANDOLO),,5,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,5,Kilogram,,Advice from fellow farmer,
2714,310043120075,Panel B,1,31004312,NKHWANI,,500,Gram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,500,Gram,,Advice from fellow farmer,
2714,310043120075,Panel B,1,31004312,MAIZE LOCAL,,10,Kilogram,,"Yes, the figures matched",No,Yes,N02,10,Kilogram,,On Foot,,0,1600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2700,310043120081,Panel B,1,31004312,MAIZE HYBRID,,15,Kilogram,,"Yes, the figures matched",No,Yes,N03,16,Kilogram,,On Foot,,0,4000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Other (Specify),FAST MATURITY
2700,310043120081,Panel B,1,31004312,PIGEONPEA(NANDOLO),,7,Kilogram,,"Yes, the figures matched",No,Yes,N03,7,Kilogram,,On Foot,,0,250,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Other (Specify),FAST MATURITY
2724,310043120086,Panel B,1,31004312,PIGEONPEA(NANDOLO),,7,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,7,Kilogram,,Improved variety is too expensive,
2724,310043120086,Panel B,1,31004312,MAIZE LOCAL,,11,Kilogram,,"Yes, the figures matched",No,Yes,N03,11,Kilogram,,Own Bicycle or Oxcart,,0,3500,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2694,310043120104,Panel B,1,31004312,NKHWANI,,500,Gram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,500,Gram,,Preference for traditional variety,
2694,310043120104,Panel B,1,31004312,MAIZE HYBRID,,2,Kilogram,,"Yes, the figures matched",No,Yes,N01,2,Kilogram,,On Foot,,0,650,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2694,310043120104,Panel B,1,31004312,PIGEONPEA(NANDOLO),,5,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,5,Kilogram,,Preference for traditional variety,
2718,310043120109,Panel B,1,31004312,SWEET POTATO,,50,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,50,Kilogram,,Advice from fellow farmer,
2718,310043120109,Panel B,1,31004312,PIGEONPEA(NANDOLO),,12,Kilogram,,"Yes, the figures matched",No,Yes,N01,10,Kilogram,,On Foot,,0,750,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2718,310043120109,Panel B,1,31004312,MAIZE HYBRID,,15,Kilogram,,"Yes, the figures matched",No,Yes,N01,10,Kilogram,,On Foot,,0,2600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2698,310043120121,Panel B,1,31004312,PIGEONPEA(NANDOLO),,6,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,6,Gram,,Improved variety is too expensive,
2698,310043120121,Panel B,1,31004312,SOYABEAN,,9,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,9,Gram,,Improved variety is too expensive,
2698,310043120121,Panel B,1,31004312,MAIZE HYBRID RECYCLED,,17,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,17,Gram,,Advice from fellow farmer,
2813,310065560120,Panel A,1,31006556,SWEET POTATO,,50,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,50,Kilogram,,N01,,0,No,,,,Improved variety is too expensive,
2813,310065560120,Panel A,1,31006556,MAIZE HYBRID,,5,Kilogram,,"Yes, the figures matched",No,Yes,N03,10,Kilogram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Other (Specify),IT IS GOOD SEED
2813,310065560120,Panel A,1,31006556,PIGEONPEA(NANDOLO),,3,Kilogram,,"Yes, the figures matched",No,Yes,N05,3,Kilogram,,On Foot,,0,250,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2813,310065560120,Panel A,1,31006556,NKHWANI,,100,Gram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,100,Gram,,N01,,0,No,,,,Improved variety is too expensive,
2813,310065560120,Panel A,1,31006556,GROUNDNUT MANIPINTA,,2,Kilogram,,"Yes, the figures matched",No,Yes,N04,50,Kilogram,,On Foot,,0,12000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2807,310065560154,Panel A,1,31006556,PIGEONPEA(NANDOLO),,5,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,5,Kilogram,,Preference for traditional variety,
2807,310065560154,Panel A,1,31006556,NKHWANI,,250,Gram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,250,Gram,,Preference for traditional variety,
2807,310065560154,Panel A,1,31006556,MAIZE LOCAL,,5,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,5,Kilogram,,Preference for traditional variety,
2803,310065560157,Panel A,1,31006556,MAIZE LOCAL,,4,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,4,Kilogram,,Preference for traditional variety,
2803,310065560157,Panel A,1,31006556,NKHWANI,,500,Gram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,500,Gram,,Preference for traditional variety,
2803,310065560157,Panel A,1,31006556,PIGEONPEA(NANDOLO),,10,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,10,Kilogram,,Preference for traditional variety,
2815,310065560166,Panel A,1,31006556,GROUNDNUT CHALIMBANA,,3,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,3,Kilogram,,Improved variety is too expensive,
2815,310065560166,Panel A,1,31006556,MAIZE HYBRID,,8,Kilogram,,"Yes, the figures matched",Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advice from fellow farmer,
2815,310065560166,Panel A,1,31006556,MAIZE LOCAL,,3,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,3,Kilogram,,Improved variety is too expensive,
2815,310065560166,Panel A,1,31006556,PIGEONPEA(NANDOLO),,6,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,6,Kilogram,,Improved variety is too expensive,
2815,310065560166,Panel A,1,31006556,SWEET POTATO,,150,Kilogram,,"Yes, the figures matched",No,Yes,N01,150,Kilogram,,On Foot,,0,300,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,3,Gram,,Improved variety is too expensive,
2799,310065560168,Panel A,1,31006556,SWEET POTATO,,100,Kilogram,,"Yes, the figures matched",No,Yes,N04,100,Kilogram,,Own Bicycle or Oxcart,,0,450,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2799,310065560168,Panel A,1,31006556,MAIZE HYBRID,,10,Kilogram,,"Yes, the figures matched",No,Yes,N02,10,Kilogram,,Own Bicycle or Oxcart,,0,3600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2799,310065560168,Panel A,1,31006556,PIGEONPEA(NANDOLO),,10,Kilogram,,"Yes, the figures matched",No,Yes,N03,10,Kilogram,,On Foot,,0,500,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2791,310065560199,Panel A,1,31006556,GROUNDNUT CHALIMBANA,,3,Kilogram,,"Yes, the figures matched",No,Yes,N01,3,Kilogram,,On Foot,,0,130,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2791,310065560199,Panel A,1,31006556,MAIZE LOCAL,,7,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,7,Kilogram,,Improved variety is too expensive,
2791,310065560199,Panel A,1,31006556,PIGEONPEA(NANDOLO),,5,Kilogram,,"Yes, the figures matched",No,Yes,N01,5,Kilogram,,On Foot,,0,200,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2805,310065560216,Panel A,1,31006556,MAIZE HYBRID,,2,Kilogram,,"Yes, the figures matched",No,Yes,N01,2,Kilogram,,Other (Specify),,0,600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Other (Specify),FAST MATURING SEED
2805,310065560216,Panel A,1,31006556,PIGEONPEA(NANDOLO),,1,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1,Kilogram,,N02,,0,No,,,,Improved variety is too expensive,
2789,310065560246,Panel A,1,31006556,PIGEONPEA(NANDOLO),,5,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,5,Kilogram,,Preference for traditional variety,
2789,310065560246,Panel A,1,31006556,MAIZE LOCAL,,10,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,10,Kilogram,,Preference for traditional variety,
2789,310065560246,Panel A,1,31006556,NKHWANI,,500,Gram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,500,Gram,,Preference for traditional variety,
2797,310065560257,Panel A,1,31006556,PIGEONPEA(NANDOLO),,4,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,4,Kilogram,,N02,,0,No,,,,Improved variety is too expensive,
2797,310065560257,Panel A,1,31006556,MAIZE LOCAL,,2,Kilogram,,"Yes, the figures matched",No,Yes,N01,2,Kilogram,,On Foot,,0,200,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2797,310065560257,Panel A,1,31006556,SORGHUM,,50,Gram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,50,Gram,,N02,,0,No,,,,Improved variety is too expensive,
2795,310065560261,Panel A,1,31006556,NKHWANI,,500,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,500,Gram,,N01,,0,No,,,,Advice from fellow farmer,
2795,310065560261,Panel A,1,31006556,MAIZE HYBRID,,2,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,Kilogram,,N01,,0,No,,,,Advice from fellow farmer,
2793,310065560288,Panel A,1,31006556,SORGHUM,,10,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,10,Kilogram,,Improved variety is too expensive,
2793,310065560288,Panel A,1,31006556,PIGEONPEA(NANDOLO),,4,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,4,Kilogram,,N01,,0,No,,,,Improved variety is too expensive,
2793,310065560288,Panel A,1,31006556,MAIZE LOCAL,,7,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,7,Kilogram,,Improved variety is too expensive,
2787,310065560292,Panel A,1,31006556,MAIZE HYBRID,,5,Kilogram,,"Yes, the figures matched",No,Yes,N01,15,Kilogram,,Truck / Bus / Minibus,,800,2000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from input supplier,
2787,310065560292,Panel A,1,31006556,PIGEONPEA(NANDOLO),,4,Kilogram,,"Yes, the figures matched",No,Yes,N01,10,Kilogram,,Truck / Bus / Minibus,,800,1000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2785,310065560328,Panel A,1,31006556,MAIZE LOCAL,,5,Kilogram,,"Yes, the figures matched",No,Yes,N01,5,Kilogram,,On Foot,,0,500,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2785,310065560328,Panel A,1,31006556,PIGEONPEA(NANDOLO),,5,Kilogram,,"Yes, the figures matched",No,Yes,N01,5,Kilogram,,On Foot,,0,200,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Preference for traditional variety,
2785,310065560328,Panel A,1,31006556,NKHWANI,,500,Gram,,"Yes, the figures matched",No,Yes,N01,5,Gram,,On Foot,,0,100,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Preference for traditional variety,
2809,310065560344,Panel A,1,31006556,MAIZE LOCAL,,15,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,15,Kilogram,,Improved variety is too expensive,
2809,310065560344,Panel A,1,31006556,PIGEONPEA(NANDOLO),,10,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,10,Kilogram,,Advice from fellow farmer,
2801,310065560370,Panel A,1,31006556,MAIZE HYBRID,,22,Kilogram,,"Yes, the figures matched",No,Yes,N02,22,Kilogram,,Own Bicycle or Oxcart,,0,8000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2801,310065560370,Panel A,1,31006556,PIGEONPEA(NANDOLO),,15,Kilogram,,"Yes, the figures matched",No,Yes,N03,15,Kilogram,,On Foot,,0,700,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2801,310065560370,Panel A,1,31006556,PEA,,5,Kilogram,,"Yes, the figures matched",No,Yes,N03,5,Kilogram,,On Foot,,0,300,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2811,310065560417,Panel A,1,31006556,MAIZE LOCAL,,10,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,10,Kilogram,,Improved variety is too expensive,
2811,310065560417,Panel A,1,31006556,PIGEONPEA(NANDOLO),,20,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,20,Kilogram,,Advice from extension officer,
2746,310073350006,Panel B,1,31007335,RICE KILOMBERO,,75,Kilogram,,"Yes, the figures matched",No,Yes,N02,75,Kilogram,,Own Bicycle or Oxcart,,0,600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2746,310073350006,Panel B,1,31007335,COTTON,,20,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,20,Kilogram,,N01,,0,No,,,,Advice from fellow farmer,
2746,310073350006,Panel B,1,31007335,PIGEONPEA(NANDOLO),,5,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,5,Kilogram,,N01,,0,No,,,,Advice from fellow farmer,
2746,310073350006,Panel B,1,31007335,MAIZE HYBRID,,15,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,15,Kilogram,,N01,,0,No,,,,Advice from fellow farmer,
2748,310073350029,Panel B,1,31007335,MAIZE HYBRID RECYCLED,,15,Kilogram,,"Yes, the figures matched",No,Yes,N01,15,Kilogram,,On Foot,,0,800,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from input supplier,
2748,310073350029,Panel B,1,31007335,SORGHUM,,3,Kilogram,,"Yes, the figures matched",No,Yes,N01,3,Kilogram,,On Foot,,0,200,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2734,310073350074,Panel B,1,31007335,MAIZE LOCAL,,7,Kilogram,,"Yes, the figures matched",No,Yes,N03,7,Kilogram,,On Foot,,0,300,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2750,310073350097,Panel B,1,31007335,RICE KILOMBERO,,30,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,30,Kilogram,,Improved variety is too expensive,
2750,310073350097,Panel B,1,31007335,MAIZE HYBRID RECYCLED,,25,Kilogram,,"Yes, the figures matched",No,Yes,N01,25,Kilogram,,Own Bicycle or Oxcart,,0,1250,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Other (Specify),FAST MATURE SEED
2732,310073350120,Panel B,1,31007335,MAIZE HYBRID,,10,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,10,Kilogram,,N01,,0,No,,,,Advice from fellow farmer,
2732,310073350120,Panel B,1,31007335,RICE KILOMBERO,,25,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,25,Kilogram,,N01,,0,No,,,,Advice from fellow farmer,
2756,310073350166,Panel B,1,31007335,MAIZE HYBRID,,12,Kilogram,,"Yes, the figures matched",No,Yes,N02,12,Kilogram,,Bicycle Taxi,,190,1680,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2756,310073350166,Panel B,1,31007335,RICE KILOMBERO,,210,Kilogram,,"Yes, the figures matched",No,Yes,N02,160,Kilogram,,Bicycle Taxi,,250,3800,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2736,310073350189,Panel B,1,31007335,BEANS,,15,Kilogram,,"Yes, the figures matched",No,Yes,N03,15,Kilogram,,On Foot,,0,900,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2736,310073350189,Panel B,1,31007335,MAIZE HYBRID RECYCLED,,15,Kilogram,,"Yes, the figures matched",No,Yes,N03,15,Kilogram,,On Foot,,0,600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2726,310073350212,Panel B,1,31007335,MAIZE HYBRID RECYCLED,,25,Kilogram,,"Yes, the figures matched",No,Yes,N03,25,Kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2726,310073350212,Panel B,1,31007335,PIGEONPEA(NANDOLO),,10,Kilogram,,"Yes, the figures matched",No,Yes,N02,10,Kilogram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2726,310073350212,Panel B,1,31007335,RICE KILOMBERO,,25,Kilogram,,"Yes, the figures matched",No,Yes,N02,25,Kilogram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2730,310073350258,Panel B,1,31007335,RICE KILOMBERO,,10,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,10,Kilogram,,N02,,0,No,,,,Advice from fellow farmer,
2728,310073350304,Panel B,1,31007335,MAIZE LOCAL,,20,Kilogram,,"Yes, the figures matched",No,Yes,N03,20,Kilogram,,Own Bicycle or Oxcart,,0,450,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2728,310073350304,Panel B,1,31007335,RICE KILOMBERO,,12,Kilogram,,"Yes, the figures matched",No,Yes,N03,12,Kilogram,,Own Bicycle or Oxcart,,0,600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2728,310073350304,Panel B,1,31007335,NKHWANI,,500,Gram,,"Yes, the figures matched",No,Yes,N03,500,Gram,,Own Bicycle or Oxcart,,0,100,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2740,310073350350,Panel B,1,31007335,MAIZE HYBRID,,10,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,10,Kilogram,,N01,,0,No,,,,Advice from fellow farmer,I HAD NO CHOICE NDINANGOPATSIDWA
2738,310073350373,Panel B,1,31007335,MAIZE LOCAL,,10,Kilogram,,"Yes, the figures matched",No,Yes,N01,10,Kilogram,,On Foot,,0,350,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2754,310073350396,Panel B,1,31007335,MAIZE HYBRID,,3,Kilogram,,"Yes, the figures matched",No,Yes,N02,3,Kilogram,,Other (Specify),,200,900,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Other (Specify),SHE IS ON EXPERIMENT SEED TRIAL
2754,310073350396,Panel B,1,31007335,SWEET POTATO,,50,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,50,Kilogram,,N01,,0,No,,,,Improved variety is too expensive,
2752,310073350442,Panel B,1,31007335,MAIZE LOCAL,,10,Kilogram,,"Yes, the figures matched",No,Yes,N02,10,Kilogram,,On Foot,,0,440,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2752,310073350442,Panel B,1,31007335,PIGEONPEA(NANDOLO),,5,Kilogram,,"Yes, the figures matched",No,Yes,N02,5,Kilogram,,On Foot,,0,300,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2744,310073350465,Panel B,1,31007335,RICE KILOMBERO,,20,Kilogram,,"Yes, the figures matched",No,Yes,N03,20,Kilogram,,On Foot,,0,800,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2744,310073350465,Panel B,1,31007335,MAIZE LOCAL,,15,Kilogram,,"Yes, the figures matched",No,Yes,N03,15,Kilogram,,On Foot,,0,600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Improved variety is too expensive,
2819,311087030024,Panel A,1,31108703,SORGHUM,,5,Gram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,5,Kilogram,,Improved variety is too expensive,
2819,311087030024,Panel A,1,31108703,MAIZE HYBRID,,5,Gram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,5,Kilogram,,Improved variety is too expensive,
2837,311087030057,Panel A,1,31108703,MAIZE HYBRID,,25,Kilogram,,"Yes, the figures matched",No,Yes,N01,25,Kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Advice from fellow farmer,
2837,311087030057,Panel A,1,31108703,SWEET POTATO,,15,Kilogram,,"Yes, the figures matched",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,15,Kilogram,DENGU,N02,,0,No,,,,Advice from fellow farmer,
