HHID,case_id,qx_type,visit,PID,id_code,ea_id,hh_c01,hh_c02,hh_c03,hh_c04,hh_c05a,hh_c05b,hh_c06,hh_c07a,hh_c07a_os,hh_c07b,hh_c07b_os,hh_c08,hh_c09,hh_c10,hh_c11,hh_c12,hh_c13,hh_c14,hh_c14_os,hh_c15,hh_c16,hh_c17,hh_c18,hh_c19a,hh_c19b,hh_c20,hh_c21,hh_c21_os,hh_c22a,hh_c22b,hh_c22c,hh_c22d,hh_c22e,hh_c22f,hh_c22g,hh_c22h,hh_c22i,hh_c22j
3036,314432700214,Panel B,2,303601,1,31443270,1,,Another HH Member,2,Yes,No,Yes,,,,,std7,None,6,No,,No,"Not interested, lazy",,2000,,,,,,,,,,,,,,,,,,
3036,314432700214,Panel B,2,303602,2,31443270,2,,Self-reported,,Yes,No,Yes,,,,,std6,None,6,No,,No,"Not interested, lazy",,2008,,,,,,,,,,,,,,,,,,
3036,314432700214,Panel B,2,303603,3,31443270,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,315326740001,Panel A,1,309701,1,31532674,1,,Self-reported,,Yes,Yes,Yes,,,,,form4,PSLC,6,No,,No,No money for fees/ uniform,,1990,,,,,,,,,,,,,,,,,,
3097,315326740001,Panel A,1,309702,2,31532674,2,,Another HH Member,1,Yes,Yes,Yes,,,,,form4,MSCE,6,No,,No,Married/became pregnant,,2000,,,,,,,,,,,,,,,,,,
3097,315326740001,Panel A,1,309703,3,31532674,3,,Another HH Member,1,Yes,Yes,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,2,Minute,No,,,0,250,0,0,0,0,0,0,0,250
3075,315326740004,Panel A,1,307501,1,31532674,1,,Self-reported,,Yes,Yes,Yes,,,,,std2,None,9,No,,No,No money for fees/ uniform,,1950,,,,,,,,,,,,,,,,,,
3075,315326740004,Panel A,1,307502,2,31532674,2,,Another HH Member,1,Yes,Yes,Yes,,,,,std1,None,8,No,,No,Married/became pregnant,,1971,,,,,,,,,,,,,,,,,,
3075,315326740004,Panel A,1,307503,3,31532674,3,,Another HH Member,1,Yes,Yes,Yes,,,,,form1,PSLC,6,Yes,std8,Yes,,,,Community day(CDSS),Day scholar,Foot,1,Hour,No,,,1550,0,0,700,0,0,0,0,0,2250
3075,315326740004,Panel A,1,307504,4,31532674,4,,Another HH Member,1,Yes,Yes,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,1,Hour,No,,,0,50,0,0,0,0,0,0,0,50
3075,315326740004,Panel A,1,307505,5,31532674,5,,Another HH Member,1,Yes,Yes,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,1,Hour,No,,,0,50,0,0,0,0,0,0,0,50
3081,315326740050,Panel A,1,308101,1,31532674,1,,Self-reported,,Yes,No,Yes,,,,,std8,None,6,No,,No,Acquired all education wanted,,1994,,,,,,,,,,,,,,,,,,
3081,315326740050,Panel A,1,308102,2,31532674,2,,Another HH Member,1,Yes,No,Yes,,,,,std6,None,6,No,,No,Illness or disability,,1999,,,,,,,,,,,,,,,,,,
3081,315326740050,Panel A,1,308103,3,31532674,3,,Another HH Member,1,No,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,40,0,0,0,0,0,0,0,40
3081,315326740050,Panel A,1,308104,4,31532674,4,,Another HH Member,1,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,315326740050,Panel A,1,308105,5,31532674,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,315326740064,Panel A,1,307901,1,31532674,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,315326740064,Panel A,1,307902,2,31532674,2,,Another HH Member,1,Yes,No,Yes,,,,,std2,None,6,No,,No,"Not interested, lazy",,1960,,,,,,,,,,,,,,,,,,
3079,315326740064,Panel A,1,307903,3,31532674,3,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,PSLC,6,No,,No,No money for fees/ uniform,,1995,,,,,,,,,,,,,,,,,,
3079,315326740064,Panel A,1,307904,4,31532674,4,,Another HH Member,1,Yes,Yes,Yes,,,,,form4,MSCE,6,Yes,form4,No,No money for fees/ uniform,,2009,,,,,,,,,750,0,1000,1250,0,250,0,0,0,3250
3079,315326740064,Panel A,1,307905,5,31532674,5,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,None,7,Yes,std7,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,750,0,300,0,0,0,1050
3079,315326740064,Panel A,1,307906,6,31532674,6,,Another HH Member,1,Yes,Yes,Yes,,,,,std6,None,7,Yes,std5,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,1000,0,300,0,0,0,1300
3079,315326740064,Panel A,1,307907,7,31532674,7,,Another HH Member,1,Yes,No,Yes,,,,,std3,None,5,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,1000,0,300,0,0,0,1300
3079,315326740064,Panel A,1,307908,8,31532674,8,,Another HH Member,1,No,No,Yes,,,,,std1,None,6,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,750,0,300,0,0,50,1100
3095,315326740065,Panel A,1,309501,1,31532674,1,,Self-reported,,Yes,Yes,Yes,,,,,std8,PSLC,9,No,,No,"Not interested, lazy",,1999,,,,,,,,,,,,,,,,,,
3095,315326740065,Panel A,1,309502,2,31532674,2,,Another HH Member,1,Yes,Yes,Yes,,,,,form1,PSLC,5,No,,No,Married/became pregnant,,2008,,,,,,,,,,,,,,,,,,
3095,315326740065,Panel A,1,309503,3,31532674,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,315326740067,Panel A,1,307701,1,31532674,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,PSLC,8,No,,No,No money for fees/ uniform,,1998,,,,,,,,,,,,,,,,,,
3077,315326740067,Panel A,1,307702,2,31532674,2,,Self-reported,,Yes,Yes,Yes,,,,,std7,None,7,No,,No,No money for fees/ uniform,,1999,,,,,,,,,,,,,,,,,,
3091,315326740077,Panel A,1,309101,1,31532674,1,,Self-reported,,Yes,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,315326740098,Panel A,1,310301,1,31532674,1,,Self-reported,,Yes,Yes,Yes,,,,,form4,JCE,6,No,,No,No money for fees/ uniform,,1993,,,,,,,,,,,,,,,,,,
3103,315326740098,Panel A,1,310302,2,31532674,2,,Another HH Member,1,Yes,No,Yes,,,,,form1,PSLC,6,No,,No,Married/became pregnant,,1996,,,,,,,,,,,,,,,,,,
3103,315326740098,Panel A,1,310303,3,31532674,3,,Another HH Member,1,No,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Hour,No,,,0,50,0,0,0,0,0,0,0,50
3103,315326740098,Panel A,1,310304,4,31532674,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,315326740098,Panel A,1,310305,5,31532674,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,315326740121,Panel A,1,309901,1,31532674,1,,Self-reported,,Yes,No,Yes,,,,,std1,None,9,No,,No,No money for fees/ uniform,,1960,,,,,,,,,,,,,,,,,,
3099,315326740121,Panel A,1,309902,2,31532674,2,,Another HH Member,1,Yes,No,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,1,Hour,No,,,0,150,0,0,0,0,0,0,0,150
3099,315326740121,Panel A,1,309903,3,31532674,3,,Another HH Member,1,Yes,No,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,1,Hour,No,,,0,150,0,0,0,0,0,0,0,150
3101,315326740128,Panel A,1,310101,1,31532674,1,,Self-reported,,Yes,Yes,Yes,,,,,std8,None,6,No,,No,No money for fees/ uniform,,1976,,,,,,,,,,,,,,,,,,
3101,315326740128,Panel A,1,310102,2,31532674,2,,Self-reported,,Yes,No,Yes,,,,,std7,None,6,No,,No,No money for fees/ uniform,,1978,,,,,,,,,,,,,,,,,,
3101,315326740128,Panel A,1,310103,3,31532674,3,,Self-reported,,Yes,Yes,Yes,,,,,form4,MSCE,6,Yes,form4,No,Other (specify),WAITING TO TAKE ENTRANCE EXAMS,2009,,,,,,,,,5100,0,0,0,0,0,0,0,0,5100
3101,315326740128,Panel A,1,310104,4,31532674,4,,Self-reported,,Yes,Yes,Yes,,,,,form1,PSLC,6,Yes,std8,Yes,,,,Gvt(Conventional),Day scholar,Foot,15,Minute,No,,,0,3000,0,400,0,0,0,0,0,700
3101,315326740128,Panel A,1,310105,5,31532674,5,,Self-reported,,Yes,Yes,Yes,,,,,std7,None,6,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,500,0,0,0,0,0,500
3073,315326740137,Panel A,1,307301,1,31532674,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,None,6,No,,No,No money for fees/ uniform,,2004,,,,,,,,,,,,,,,,,,
3073,315326740137,Panel A,1,307302,2,31532674,2,,Self-reported,,Yes,Yes,Yes,,,,,form2,PSLC,6,No,,No,No money for fees/ uniform,,2004,,,,,,,,,,,,,,,,,,
3073,315326740137,Panel A,1,307303,3,31532674,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,315326740137,Panel A,1,307304,4,31532674,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,315326740150,Panel A,1,308901,1,31532674,1,,Another HH Member,2,Yes,No,Yes,,,,,std6,None,7,No,,No,No money for fees/ uniform,,1973,,,,,,,,,,,,,,,,,,
3089,315326740150,Panel A,1,308902,2,31532674,2,,Self-reported,,No,No,Yes,,,,,std2,None,7,No,,No,No money for fees/ uniform,,1979,,,,,,,,,,,,,,,,,,
3089,315326740150,Panel A,1,308903,3,31532674,3,,Another HH Member,2,Yes,No,Yes,,,,,std8,None,6,Yes,std7,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,1500,0,1000,0,150,0,0,0,2650
3089,315326740150,Panel A,1,308904,4,31532674,4,,Another HH Member,2,No,No,Yes,,,,,std2,None,6,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,40,Minute,No,,,0,0,0,1000,0,150,0,0,0,1150
3089,315326740150,Panel A,1,308905,5,31532674,5,,Another HH Member,2,No,No,Yes,,,,,std1,None,6,No,,Yes,,,,LEA/Gvt,Day scholar,Foot,50,Minute,No,,,0,0,0,900,0,150,0,0,0,1050
3087,315326740162,Panel A,1,308701,1,31532674,1,,Another HH Member,2,Yes,Yes,Yes,,,,,form4,MSCE,6,No,,No,Acquired all education wanted,,2008,,,,,,,,,,,,,,,,,,
3087,315326740162,Panel A,1,308702,2,31532674,2,,Self-reported,,Yes,Yes,Yes,,,,,form1,PSLC,7,No,,No,No money for fees/ uniform,,2008,,,,,,,,,,,,,,,,,,
3093,315326740163,Panel A,1,309301,1,31532674,1,,Self-reported,,Yes,Yes,Yes,,,,,form4,Non-Univ Diploma,6,No,,No,Acquired all education wanted,,1981,,,,,,,,,,,,,,,,,,
3093,315326740163,Panel A,1,309302,2,31532674,2,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,PSLC,6,No,,No,Parents told me to stop,,1976,,,,,,,,,,,,,,,,,,
3093,315326740163,Panel A,1,309303,3,31532674,3,,Another HH Member,1,Yes,Yes,Yes,,,,,univ 4,Univer Diploma,6,No,,No,Acquired all education wanted,,2008,,,,,,,,,,,,,,,,,,
3093,315326740163,Panel A,1,309304,4,31532674,4,,Another HH Member,1,Yes,Yes,Yes,,,,,univ 2,Non-Univ Diploma,6,Yes,univ 1,No,Acquired all education wanted,,2007,,,,,,,,,,,,,,,,,,
3093,315326740163,Panel A,1,309305,5,31532674,5,,Another HH Member,1,Yes,Yes,Yes,,,,,form4,JCE,6,Yes,form3,Yes,,,,Gvt(Conventional),Day scholar,Foot,40,Minute,No,,,3500,6000,1000,2000,0,300,0,0,2000,14800
3093,315326740163,Panel A,1,309306,6,31532674,6,,Another HH Member,1,Yes,Yes,Yes,,,,,form4,JCE,6,No,,No,"Not interested, lazy",,2008,,,,,,,,,,,,,,,,,,
3093,315326740163,Panel A,1,309307,7,31532674,7,,Another HH Member,1,Yes,Yes,Yes,,,,,std5,None,6,Yes,std5,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,500,2000,0,150,0,0,0,2650
3083,315326740166,Panel A,1,308301,1,31532674,1,,Another HH Member,4,No,No,No,Parents didn't let me in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,315326740166,Panel A,1,308302,2,31532674,2,,Another HH Member,4,Yes,No,Yes,,,,,form4,MSCE,5,No,,No,Acquired all education wanted,,2008,,,,,,,,,,,,,,,,,,
3083,315326740166,Panel A,1,308303,3,31532674,3,,Another HH Member,4,No,No,Yes,,,,,std4,None,6,No,,No,"Not interested, lazy",,2001,,,,,,,,,,,,,,,,,,
3083,315326740166,Panel A,1,308304,4,31532674,4,,Self-reported,,Yes,Yes,Yes,,,,,form4,MSCE,6,No,,No,Acquired all education wanted,,2005,,,,,,,,,,,,,,,,,,
3085,315326740187,Panel A,1,308501,1,31532674,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,315330950004,Panel B,2,304201,1,31533095,1,,Self-reported,,Yes,Yes,Yes,,,,,std7,None,10,No,,No,No money for fees/ uniform,,1981,,,,,,,,,,,,,,,,,,
3042,315330950004,Panel B,2,304202,2,31533095,2,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,None,6,Yes,std7,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,750,0,150,0,0,0,900
3042,315330950004,Panel B,2,304203,3,31533095,3,,Another HH Member,1,Yes,Yes,Yes,,,,,std6,None,5,Yes,std5,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,750,0,150,0,0,0,900
3070,315330950014,Panel B,2,307001,1,31533095,1,,Self-reported,,Yes,Yes,Yes,,,,,std7,None,8,No,,No,No money for fees/ uniform,,1988,,,,,,,,,,,,,,,,,,
3070,315330950014,Panel B,2,307002,2,31533095,2,,Another HH Member,1,Yes,No,Yes,,,,,std4,None,6,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,300,0,150,0,0,0,450
3054,315330950033,Panel B,2,305401,1,31533095,1,,Self-reported,,Yes,Yes,Yes,,,,,form4,MSCE,8,No,,No,No money for fees/ uniform,,2005,,,,,,,,,,,,,,,,,,
3056,315330950042,Panel B,2,305601,1,31533095,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,None,8,No,,No,No money for fees/ uniform,,1999,,,,,,,,,,,,,,,,,,
3056,315330950042,Panel B,2,305602,2,31533095,2,,Self-reported,,Yes,Yes,Yes,,,,,std6,None,6,No,,No,No money for fees/ uniform,,1998,,,,,,,,,,,,,,,,,,
3056,315330950042,Panel B,2,305603,3,31533095,3,,Another HH Member,2,No,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,150,0,700,0,350,0,50,0,1250
3056,315330950042,Panel B,2,305604,4,31533095,4,,Another HH Member,2,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,315330950042,Panel B,2,305605,5,31533095,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3064,315330950051,Panel B,2,306401,1,31533095,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,None,8,No,,No,No money for fees/ uniform,,1986,,,,,,,,,,,,,,,,,,
3064,315330950051,Panel B,2,306402,2,31533095,2,,Self-reported,,Yes,Yes,Yes,,,,,std7,None,8,No,,No,No money for fees/ uniform,,1985,,,,,,,,,,,,,,,,,,
3064,315330950051,Panel B,2,306403,3,31533095,3,,Another HH Member,2,Yes,Yes,Yes,,,,,std7,None,7,Yes,std7,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,750,0,450,0,0,0,1200
3064,315330950051,Panel B,2,306404,4,31533095,4,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,None,6,Yes,std7,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,750,0,450,0,0,0,1200
3064,315330950051,Panel B,2,306405,5,31533095,5,,Another HH Member,2,No,No,Yes,,,,,std3,None,6,No,,No,Parents told me to stop,,2007,,,,,,,,,,,,,,,,,,
3064,315330950051,Panel B,2,306406,6,31533095,6,,Another HH Member,2,Yes,No,Yes,,,,,std4,None,5,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,500,0,450,0,0,0,950
3064,315330950051,Panel B,2,306407,7,31533095,7,,Another HH Member,2,No,No,Yes,,,,,std2,None,5,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,500,0,450,0,0,0,950
3064,315330950051,Panel B,2,306408,8,31533095,8,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,315330950061,Panel B,2,305001,1,31533095,1,,Another HH Member,2,Yes,Yes,Yes,,,,,form4,MSCE,8,No,,No,Acquired all education wanted,,1972,,,,,,,,,,,,,,,,,,
3050,315330950061,Panel B,2,305002,2,31533095,2,,Self-reported,,Yes,Yes,Yes,,,,,std6,None,9,No,,No,No money for fees/ uniform,,1990,,,,,,,,,,,,,,,,,,
3050,315330950061,Panel B,2,305003,3,31533095,3,,Another HH Member,2,Yes,Yes,Yes,,,,,std7,None,6,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,150,70,700,0,350,0,70,0,1340
3048,315330950080,Panel B,2,304801,1,31533095,1,,Another HH Member,2,Yes,Yes,Yes,,,,,form2,PSLC,8,No,,No,No money for fees/ uniform,,1955,,,,,,,,,,,,,,,,,,
3048,315330950080,Panel B,2,304802,2,31533095,2,,Self-reported,,Yes,Yes,Yes,,,,,std8,None,6,No,,No,"Not interested, lazy",,1996,,,,,,,,,,,,,,,,,,
3066,315330950089,Panel B,2,306601,1,31533095,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,None,7,No,,No,No money for fees/ uniform,,2002,,,,,,,,,,,,,,,,,,
3066,315330950089,Panel B,2,306602,2,31533095,2,,Self-reported,,Yes,Yes,Yes,,,,,std6,None,6,No,,No,No money for fees/ uniform,,2003,,,,,,,,,,,,,,,,,,
3044,315330950117,Panel B,2,304401,1,31533095,1,,Self-reported,,Yes,Yes,Yes,,,,,form4,MSCE,6,No,,No,Found work,,2007,,,,,,,,,,,,,,,,,,
3044,315330950117,Panel B,2,304402,2,31533095,2,,Another HH Member,1,Yes,Yes,Yes,,,,,form2,JCE,6,No,,No,Married/became pregnant,,2006,,,,,,,,,,,,,,,,,,
3044,315330950117,Panel B,2,304403,3,31533095,3,,Another HH Member,1,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,315330950126,Panel B,2,304601,1,31533095,1,,Another HH Member,2,Yes,No,Yes,,,,,std4,None,6,No,,No,No money for fees/ uniform,,1996,,,,,,,,,,,,,,,,,,
3046,315330950126,Panel B,2,304602,2,31533095,2,,Self-reported,,Yes,Yes,Yes,,,,,form4,JCE,6,No,,No,Married/became pregnant,,2003,,,,,,,,,,,,,,,,,,
3046,315330950126,Panel B,2,304603,3,31533095,3,,Another HH Member,2,Yes,No,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,100,500,0,450,0,0,0,1050
3046,315330950126,Panel B,2,304604,4,31533095,4,,Another HH Member,2,Yes,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,100,500,0,450,0,0,0,1050
3046,315330950126,Panel B,2,304605,5,31533095,5,,Another HH Member,2,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,315330950136,Panel B,2,305201,1,31533095,1,,Another HH Member,2,Yes,Yes,Yes,,,,,form2,JCE,6,No,,No,No money for fees/ uniform,,2004,,,,,,,,,,,,,,,,,,
3052,315330950136,Panel B,2,305202,2,31533095,2,,Self-reported,,Yes,Yes,Yes,,,,,std8,None,6,No,,No,No money for fees/ uniform,,1999,,,,,,,,,,,,,,,,,,
3052,315330950136,Panel B,2,305203,3,31533095,3,,Another HH Member,2,Yes,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,50,0,0,150,0,0,0,200
3052,315330950136,Panel B,2,305204,4,31533095,4,,Another HH Member,2,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,315330950145,Panel B,2,306201,1,31533095,1,,Self-reported,,Yes,No,Yes,,,,,std6,None,9,No,,No,No money for fees/ uniform,,1960,,,,,,,,,,,,,,,,,,
3062,315330950145,Panel B,2,306202,2,31533095,2,,Another HH Member,1,Yes,No,Yes,,,,,std4,None,8,No,,No,No money for fees/ uniform,,1983,,,,,,,,,,,,,,,,,,
3062,315330950145,Panel B,2,306203,3,31533095,3,,Another HH Member,1,No,No,No,Not interested/lazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,315330950145,Panel B,2,306204,4,31533095,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,315330950145,Panel B,2,306205,5,31533095,5,X,Another HH Member,1,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,315330950145,Panel B,2,306206,6,31533095,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,315330950155,Panel B,2,307201,1,31533095,1,,Self-reported,,Yes,No,Yes,,,,,std8,PSLC,7,No,,No,No money for fees/ uniform,,1994,,,,,,,,,,,,,,,,,,
3072,315330950155,Panel B,2,307202,2,31533095,2,,Another HH Member,1,Yes,No,Yes,,,,,std8,None,7,No,,No,No money for fees/ uniform,,1997,,,,,,,,,,,,,,,,,,
3072,315330950155,Panel B,2,307203,3,31533095,3,,Another HH Member,1,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,315330950155,Panel B,2,307204,4,31533095,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,315330950164,Panel B,2,305801,1,31533095,1,,Another HH Member,4,Yes,No,Yes,,,,,std4,None,6,No,,No,No money for fees/ uniform,,1976,,,,,,,,,,,,,,,,,,
3058,315330950164,Panel B,2,305802,2,31533095,2,,Another HH Member,4,Yes,No,Yes,,,,,std3,None,6,No,,No,No money for fees/ uniform,,1981,,,,,,,,,,,,,,,,,,
3058,315330950164,Panel B,2,305803,3,31533095,3,,Another HH Member,4,Yes,Yes,Yes,,,,,form2,PSLC,6,No,,No,No money for fees/ uniform,,2007,,,,,,,,,,,,,,,,,,
3058,315330950164,Panel B,2,305804,4,31533095,4,,Self-reported,,Yes,Yes,Yes,,,,,form1,PSLC,6,Yes,std8,Yes,,,,Gvt(Conventional),Day scholar,Foot,20,Minute,No,,,7500,0,200,750,0,0,0,0,0,8450
3058,315330950164,Panel B,2,305805,5,31533095,5,,Another HH Member,4,No,No,Yes,,,,,std1,None,6,No,,No,"Not interested, lazy",,2002,,,,,,,,,,,,,,,,,,
3058,315330950164,Panel B,2,305806,6,31533095,6,,Another HH Member,4,No,No,Yes,,,,,std1,None,6,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,100,150,0,0,0,0,0,250
3058,315330950164,Panel B,2,305807,7,31533095,7,,Another HH Member,4,No,No,Yes,,,,,std3,None,6,No,,No,"Not interested, lazy",,2004,,,,,,,,,,,,,,,,,,
3068,315330950183,Panel B,2,306801,1,31533095,1,,Self-reported,,Yes,Yes,Yes,,,,,form4,MSCE,8,No,,No,No money for fees/ uniform,,1999,,,,,,,,,,,,,,,,,,
3068,315330950183,Panel B,2,306802,2,31533095,2,,Another HH Member,1,Yes,No,Yes,,,,,std4,None,6,No,,No,No money for fees/ uniform,,1993,,,,,,,,,,,,,,,,,,
3068,315330950183,Panel B,2,306803,3,31533095,3,,Another HH Member,1,Yes,Yes,Yes,,,,,std7,None,7,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,1400,700,0,0,0,0,2100,4200
3068,315330950183,Panel B,2,306804,4,31533095,4,,Another HH Member,1,No,No,Yes,,,,,std4,None,7,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,700,700,0,0,0,0,1000,2400
3068,315330950183,Panel B,2,306805,5,31533095,5,,Another HH Member,1,No,No,Yes,,,,,std2,None,7,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,0,550,0,0,0,0,400,950
3068,315330950183,Panel B,2,306806,6,31533095,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,315330950192,Panel B,2,306001,1,31533095,1,,Another HH Member,2,Yes,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,315330950192,Panel B,2,306002,2,31533095,2,,Self-reported,,Yes,No,Yes,,,,,std7,None,10,No,,No,No money for fees/ uniform,,1999,,,,,,,,,,,,,,,,,,
3060,315330950192,Panel B,2,306003,3,31533095,3,,Another HH Member,2,Yes,No,Yes,,,,,std5,None,7,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,25,Minute,No,,,0,0,770,950,0,60,0,0,0,1780
3060,315330950192,Panel B,2,306004,4,31533095,4,,Another HH Member,2,Yes,No,Yes,,,,,std5,None,5,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,25,Minute,No,,,0,0,850,950,0,60,0,0,0,1860
3060,315330950192,Panel B,2,306005,5,31533095,5,,,,,,,,,,,,,,,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,25,Minute,,,,,,,,,,,,,
3060,315330950192,Panel B,2,306006,6,31533095,6,,Another HH Member,2,No,No,Yes,,,,,std3,None,5,Yes,,,,,,,,,,,No,,,0,0,340,680,0,60,0,0,0,1080
3060,315330950192,Panel B,2,306007,7,31533095,7,,Another HH Member,2,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,315330950192,Panel B,2,306008,8,31533095,8,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,315361180013,Panel B,2,310201,1,31536118,1,,Another HH Member,2,Yes,Yes,Yes,,,,,form2,JCE,7,No,,No,No money for fees/ uniform,,1989,,,,,,,,,,,,,,,,,,
3102,315361180013,Panel B,2,310202,2,31536118,2,,Self-reported,,Yes,Yes,Yes,,,,,std8,PSLC,7,No,,No,No money for fees/ uniform,,1986,,,,,,,,,,,,,,,,,,
3102,315361180013,Panel B,2,310203,3,31536118,3,,Another HH Member,2,No,No,Yes,,,,,std2,None,6,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,400,680,0,100,0,0,700,1880
