HHID,case_id,qx_type,visit,ea_id,ag_t0a,ag_t0a_os,ag_t01,ag_t02,ag_t02_os
2439,306201960060,Panel A,2,30620196,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
2439,306201960060,Panel A,2,30620196,Pest Control,,NO,,
2439,306201960060,Panel A,2,30620196,Other Specify,,NO,,
2439,306201960060,Panel A,2,30620196,General Animal Care,,NO,,
2439,306201960060,Panel A,2,30620196,Fishery Production,,NO,,
2439,306201960060,Panel A,2,30620196,Marketing/Crop Sales,,NO,,
2451,306201960102,Panel A,2,30620196,General Animal Care,,NO,,
2451,306201960102,Panel A,2,30620196,Growing/Selling Tobacco,,NO,,
2451,306201960102,Panel A,2,30620196,New Seed Varieties,,NO,,
2451,306201960102,Panel A,2,30620196,Fishery Production,,NO,,
2451,306201960102,Panel A,2,30620196,Access to Credit,,NO,,
2451,306201960102,Panel A,2,30620196,Composting,,NO,,
2451,306201960102,Panel A,2,30620196,Forestry,,NO,,
2451,306201960102,Panel A,2,30620196,Other Specify,,NO,,
2451,306201960102,Panel A,2,30620196,Animal Diseases / Vaccination,,NO,,
2451,306201960102,Panel A,2,30620196,Irrigation,,NO,,
2451,306201960102,Panel A,2,30620196,Fertilizer Use,,NO,,
2451,306201960102,Panel A,2,30620196,Pit Planting,,NO,,
2451,306201960102,Panel A,2,30620196,Marketing/Crop Sales,,NO,,
2451,306201960102,Panel A,2,30620196,Pest Control,,NO,,
2455,306201960111,Panel A,2,30620196,Access to Credit,,NO,,
2455,306201960111,Panel A,2,30620196,New Seed Varieties,,NO,,
2455,306201960111,Panel A,2,30620196,Marketing/Crop Sales,,NO,,
2455,306201960111,Panel A,2,30620196,Fertilizer Use,,NO,,
2455,306201960111,Panel A,2,30620196,Composting,,NO,,
2455,306201960111,Panel A,2,30620196,Fishery Production,,NO,,
2455,306201960111,Panel A,2,30620196,Irrigation,,NO,,
2455,306201960111,Panel A,2,30620196,Pest Control,,NO,,
2455,306201960111,Panel A,2,30620196,Animal Diseases / Vaccination,,NO,,
2455,306201960111,Panel A,2,30620196,Forestry,,NO,,
2455,306201960111,Panel A,2,30620196,Other Specify,,NO,,
2455,306201960111,Panel A,2,30620196,Pit Planting,,NO,,
2455,306201960111,Panel A,2,30620196,General Animal Care,,NO,,
2455,306201960111,Panel A,2,30620196,Growing/Selling Tobacco,,NO,,
2443,306201960120,Panel A,2,30620196,Growing/Selling Tobacco,,NO,,
2443,306201960120,Panel A,2,30620196,Pest Control,,NO,,
2443,306201960120,Panel A,2,30620196,General Animal Care,,NO,,
2443,306201960120,Panel A,2,30620196,Fertilizer Use,,NO,,
2443,306201960120,Panel A,2,30620196,Forestry,,NO,,
2443,306201960120,Panel A,2,30620196,New Seed Varieties,,NO,,
2443,306201960120,Panel A,2,30620196,Access to Credit,,NO,,
2443,306201960120,Panel A,2,30620196,Irrigation,,NO,,
2443,306201960120,Panel A,2,30620196,Marketing/Crop Sales,,NO,,
2443,306201960120,Panel A,2,30620196,Other Specify,,NO,,
2443,306201960120,Panel A,2,30620196,Pit Planting,,NO,,
2443,306201960120,Panel A,2,30620196,Composting,,NO,,
2443,306201960120,Panel A,2,30620196,Animal Diseases / Vaccination,,NO,,
2443,306201960120,Panel A,2,30620196,Fishery Production,,NO,,
2459,306201960241,Panel A,2,30620196,Access to Credit,,NO,,
2459,306201960241,Panel A,2,30620196,Pest Control,,NO,,
2459,306201960241,Panel A,2,30620196,Marketing/Crop Sales,,NO,,
2459,306201960241,Panel A,2,30620196,Forestry,,NO,,
2459,306201960241,Panel A,2,30620196,Animal Diseases / Vaccination,,NO,,
2459,306201960241,Panel A,2,30620196,Pit Planting,,NO,,
2459,306201960241,Panel A,2,30620196,Irrigation,,NO,,
2459,306201960241,Panel A,2,30620196,Composting,,NO,,
2459,306201960241,Panel A,2,30620196,Growing/Selling Tobacco,,NO,,
2459,306201960241,Panel A,2,30620196,Fertilizer Use,,NO,,
2459,306201960241,Panel A,2,30620196,New Seed Varieties,,NO,,
2459,306201960241,Panel A,2,30620196,Fishery Production,,NO,,
2459,306201960241,Panel A,2,30620196,General Animal Care,,NO,,
2459,306201960241,Panel A,2,30620196,Other Specify,,NO,,
2463,306201960252,Panel A,2,30620196,Irrigation,,NO,,
2463,306201960252,Panel A,2,30620196,Other Specify,,NO,,
2463,306201960252,Panel A,2,30620196,Marketing/Crop Sales,,NO,,
2463,306201960252,Panel A,2,30620196,Pit Planting,,NO,,
2463,306201960252,Panel A,2,30620196,Animal Diseases / Vaccination,,NO,,
2463,306201960252,Panel A,2,30620196,Composting,,NO,,
2463,306201960252,Panel A,2,30620196,Fishery Production,,NO,,
2463,306201960252,Panel A,2,30620196,Fertilizer Use,,NO,,
2463,306201960252,Panel A,2,30620196,New Seed Varieties,,NO,,
2463,306201960252,Panel A,2,30620196,Forestry,,NO,,
2463,306201960252,Panel A,2,30620196,Growing/Selling Tobacco,,NO,,
2463,306201960252,Panel A,2,30620196,General Animal Care,,NO,,
2463,306201960252,Panel A,2,30620196,Access to Credit,,NO,,
2463,306201960252,Panel A,2,30620196,Pest Control,,NO,,
2491,307033810037,Panel A,2,30703381,Fishery Production,,NO,,
2491,307033810037,Panel A,2,30703381,Pest Control,,YES,Lead Farmer,
2491,307033810037,Panel A,2,30703381,Access to Credit,,NO,,
2491,307033810037,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2491,307033810037,Panel A,2,30703381,New Seed Varieties,,YES,Lead Farmer,
2491,307033810037,Panel A,2,30703381,General Animal Care,,NO,,
2491,307033810037,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2491,307033810037,Panel A,2,30703381,Pit Planting,,NO,,
2491,307033810037,Panel A,2,30703381,Irrigation,,NO,,
2491,307033810037,Panel A,2,30703381,Composting,,NO,,
2491,307033810037,Panel A,2,30703381,Fertilizer Use,,NO,,
2491,307033810037,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2491,307033810037,Panel A,2,30703381,Forestry,,NO,,
2491,307033810037,Panel A,2,30703381,Other Specify,,NO,,
2483,307033810039,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2483,307033810039,Panel A,2,30703381,Pest Control,,YES,"Electronic Media (TV, Radio, Etc…)",
2483,307033810039,Panel A,2,30703381,Fertilizer Use,,YES,"Electronic Media (TV, Radio, Etc…)",
2483,307033810039,Panel A,2,30703381,Other Specify,,NO,,
2483,307033810039,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2483,307033810039,Panel A,2,30703381,Composting,,NO,,
2483,307033810039,Panel A,2,30703381,Forestry,,NO,,
2483,307033810039,Panel A,2,30703381,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
2483,307033810039,Panel A,2,30703381,General Animal Care,,NO,,
2483,307033810039,Panel A,2,30703381,New Seed Varieties,,YES,"Electronic Media (TV, Radio, Etc…)",
2483,307033810039,Panel A,2,30703381,Access to Credit,,NO,,
2483,307033810039,Panel A,2,30703381,Fishery Production,,NO,,
2483,307033810039,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2483,307033810039,Panel A,2,30703381,Pit Planting,,NO,,
2479,307033810045,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2479,307033810045,Panel A,2,30703381,Composting,,NO,,
2479,307033810045,Panel A,2,30703381,Other Specify,,NO,,
2479,307033810045,Panel A,2,30703381,Fishery Production,,NO,,
2479,307033810045,Panel A,2,30703381,Access to Credit,,NO,,
2479,307033810045,Panel A,2,30703381,Irrigation,,NO,,
2479,307033810045,Panel A,2,30703381,General Animal Care,,NO,,
2479,307033810045,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2479,307033810045,Panel A,2,30703381,Pit Planting,,NO,,
2479,307033810045,Panel A,2,30703381,Fertilizer Use,,NO,,
2479,307033810045,Panel A,2,30703381,New Seed Varieties,,NO,,
2479,307033810045,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2479,307033810045,Panel A,2,30703381,Forestry,,NO,,
2479,307033810045,Panel A,2,30703381,Pest Control,,NO,,
2485,307033810051,Panel A,2,30703381,Access to Credit,,NO,,
2485,307033810051,Panel A,2,30703381,Pit Planting,,NO,,
2485,307033810051,Panel A,2,30703381,General Animal Care,,NO,,
2485,307033810051,Panel A,2,30703381,Fertilizer Use,,NO,,
2485,307033810051,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2485,307033810051,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2485,307033810051,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2485,307033810051,Panel A,2,30703381,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
2485,307033810051,Panel A,2,30703381,Irrigation,,NO,,
2485,307033810051,Panel A,2,30703381,Fishery Production,,NO,,
2485,307033810051,Panel A,2,30703381,Other Specify,,NO,,
2485,307033810051,Panel A,2,30703381,Pest Control,,YES,Gov. Agricultural Extension Service,
2485,307033810051,Panel A,2,30703381,Forestry,,NO,,
2485,307033810051,Panel A,2,30703381,Composting,,NO,,
2481,307033810053,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2481,307033810053,Panel A,2,30703381,Fishery Production,,NO,,
2481,307033810053,Panel A,2,30703381,Other Specify,,NO,,
2481,307033810053,Panel A,2,30703381,Pest Control,,NO,,
2481,307033810053,Panel A,2,30703381,Composting,,NO,,
2481,307033810053,Panel A,2,30703381,Pit Planting,,NO,,
2481,307033810053,Panel A,2,30703381,Access to Credit,,NO,,
2481,307033810053,Panel A,2,30703381,General Animal Care,,NO,,
2481,307033810053,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2481,307033810053,Panel A,2,30703381,Irrigation,,NO,,
2481,307033810053,Panel A,2,30703381,Forestry,,NO,,
2481,307033810053,Panel A,2,30703381,Fertilizer Use,,NO,,
2481,307033810053,Panel A,2,30703381,New Seed Varieties,,NO,,
2481,307033810053,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2469,307033810076,Panel A,2,30703381,Pit Planting,,NO,,
2469,307033810076,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2469,307033810076,Panel A,2,30703381,General Animal Care,,NO,,
2469,307033810076,Panel A,2,30703381,Forestry,,NO,,
2469,307033810076,Panel A,2,30703381,Access to Credit,,NO,,
2469,307033810076,Panel A,2,30703381,Composting,,NO,,
2469,307033810076,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2469,307033810076,Panel A,2,30703381,Other Specify,,NO,,
2469,307033810076,Panel A,2,30703381,Pest Control,,NO,,
2469,307033810076,Panel A,2,30703381,Fertilizer Use,,YES,Village Agricultural Extension Meeting,
2469,307033810076,Panel A,2,30703381,Irrigation,,NO,,
2469,307033810076,Panel A,2,30703381,New Seed Varieties,,YES,Farmer Field Days/Field School,
2469,307033810076,Panel A,2,30703381,Fishery Production,,NO,,
2469,307033810076,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2467,307033810080,Panel A,2,30703381,Access to Credit,,NO,,
2467,307033810080,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2467,307033810080,Panel A,2,30703381,New Seed Varieties,,NO,,
2467,307033810080,Panel A,2,30703381,General Animal Care,,NO,,
2467,307033810080,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2467,307033810080,Panel A,2,30703381,Fertilizer Use,,NO,,
2467,307033810080,Panel A,2,30703381,Pest Control,,NO,,
2467,307033810080,Panel A,2,30703381,Composting,,NO,,
2467,307033810080,Panel A,2,30703381,Fishery Production,,NO,,
2467,307033810080,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2467,307033810080,Panel A,2,30703381,Pit Planting,,NO,,
2467,307033810080,Panel A,2,30703381,Forestry,,NO,,
2467,307033810080,Panel A,2,30703381,Irrigation,,NO,,
2467,307033810080,Panel A,2,30703381,Other Specify,,NO,,
2473,307033810081,Panel A,2,30703381,Irrigation,,NO,,
2473,307033810081,Panel A,2,30703381,Access to Credit,,NO,,
2473,307033810081,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2473,307033810081,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2473,307033810081,Panel A,2,30703381,New Seed Varieties,,NO,,
2473,307033810081,Panel A,2,30703381,Pest Control,,NO,,
2473,307033810081,Panel A,2,30703381,Fertilizer Use,,YES,Village Agricultural Extension Meeting,
2473,307033810081,Panel A,2,30703381,Pit Planting,,NO,,
2473,307033810081,Panel A,2,30703381,Other Specify,,NO,,
2473,307033810081,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2473,307033810081,Panel A,2,30703381,Composting,,NO,,
2473,307033810081,Panel A,2,30703381,General Animal Care,,NO,,
2473,307033810081,Panel A,2,30703381,Forestry,,NO,,
2473,307033810081,Panel A,2,30703381,Fishery Production,,NO,,
2489,307033810100,Panel A,2,30703381,Forestry,,NO,,
2489,307033810100,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2489,307033810100,Panel A,2,30703381,Irrigation,,NO,,
2489,307033810100,Panel A,2,30703381,Access to Credit,,NO,,
2489,307033810100,Panel A,2,30703381,General Animal Care,,NO,,
2489,307033810100,Panel A,2,30703381,Composting,,NO,,
2489,307033810100,Panel A,2,30703381,New Seed Varieties,,YES,Village Agricultural Extension Meeting,
2489,307033810100,Panel A,2,30703381,Other Specify,,NO,,
2489,307033810100,Panel A,2,30703381,Fertilizer Use,,NO,,
2489,307033810100,Panel A,2,30703381,Pit Planting,,NO,,
2489,307033810100,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2489,307033810100,Panel A,2,30703381,Pest Control,,NO,,
2489,307033810100,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2489,307033810100,Panel A,2,30703381,Fishery Production,,NO,,
2495,307033810101,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2495,307033810101,Panel A,2,30703381,Other Specify,,NO,,
2495,307033810101,Panel A,2,30703381,Fishery Production,,NO,,
2495,307033810101,Panel A,2,30703381,Composting,,NO,,
2495,307033810101,Panel A,2,30703381,Pest Control,,YES,Gov. Agricultural Extension Service,
2495,307033810101,Panel A,2,30703381,Forestry,,NO,,
2495,307033810101,Panel A,2,30703381,General Animal Care,,NO,,
2495,307033810101,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2495,307033810101,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2495,307033810101,Panel A,2,30703381,Irrigation,,NO,,
2495,307033810101,Panel A,2,30703381,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
2495,307033810101,Panel A,2,30703381,Access to Credit,,NO,,
2495,307033810101,Panel A,2,30703381,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
2495,307033810101,Panel A,2,30703381,Pit Planting,,NO,,
2493,307033810107,Panel A,2,30703381,Irrigation,,NO,,
2493,307033810107,Panel A,2,30703381,General Animal Care,,NO,,
2493,307033810107,Panel A,2,30703381,Fishery Production,,NO,,
2493,307033810107,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2493,307033810107,Panel A,2,30703381,Fertilizer Use,,NO,,
2493,307033810107,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2493,307033810107,Panel A,2,30703381,Forestry,,NO,,
2493,307033810107,Panel A,2,30703381,New Seed Varieties,,NO,,
2493,307033810107,Panel A,2,30703381,Pit Planting,,NO,,
2493,307033810107,Panel A,2,30703381,Composting,,NO,,
2493,307033810107,Panel A,2,30703381,Pest Control,,NO,,
2493,307033810107,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2493,307033810107,Panel A,2,30703381,Other Specify,,NO,,
2493,307033810107,Panel A,2,30703381,Access to Credit,,NO,,
2471,307033810124,Panel A,2,30703381,Other Specify,,NO,,
2471,307033810124,Panel A,2,30703381,Fertilizer Use,,YES,Farmer Field Days/Field School,
2471,307033810124,Panel A,2,30703381,Pest Control,,NO,,
2471,307033810124,Panel A,2,30703381,Irrigation,,NO,,
2471,307033810124,Panel A,2,30703381,Access to Credit,,NO,,
2471,307033810124,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2471,307033810124,Panel A,2,30703381,Pit Planting,,NO,,
2471,307033810124,Panel A,2,30703381,New Seed Varieties,,NO,,
2471,307033810124,Panel A,2,30703381,Forestry,,NO,,
2471,307033810124,Panel A,2,30703381,General Animal Care,,NO,,
2471,307033810124,Panel A,2,30703381,Composting,,NO,,
2471,307033810124,Panel A,2,30703381,Fishery Production,,NO,,
2471,307033810124,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2471,307033810124,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2487,307033810131,Panel A,2,30703381,Access to Credit,,NO,,
2487,307033810131,Panel A,2,30703381,Fertilizer Use,,YES,Other Farmer (Neighbor/Relative),
2487,307033810131,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2487,307033810131,Panel A,2,30703381,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
2487,307033810131,Panel A,2,30703381,Other Specify,,NO,,
2487,307033810131,Panel A,2,30703381,Irrigation,,YES,Other Farmer (Neighbor/Relative),
2487,307033810131,Panel A,2,30703381,Fishery Production,,NO,,
2487,307033810131,Panel A,2,30703381,Composting,,YES,Farmer Field Days/Field School,
2487,307033810131,Panel A,2,30703381,General Animal Care,,NO,,
2487,307033810131,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2487,307033810131,Panel A,2,30703381,Forestry,,NO,,
2487,307033810131,Panel A,2,30703381,Pit Planting,,NO,,
2487,307033810131,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2487,307033810131,Panel A,2,30703381,Pest Control,,YES,Gov. Agricultural Extension Service,
2465,307033810134,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2465,307033810134,Panel A,2,30703381,Fishery Production,,NO,,
2465,307033810134,Panel A,2,30703381,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
2465,307033810134,Panel A,2,30703381,Pit Planting,,NO,,
2465,307033810134,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2465,307033810134,Panel A,2,30703381,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
2465,307033810134,Panel A,2,30703381,Other Specify,,NO,,
2465,307033810134,Panel A,2,30703381,General Animal Care,,NO,,
2465,307033810134,Panel A,2,30703381,Forestry,,NO,,
2465,307033810134,Panel A,2,30703381,Composting,,YES,"Electronic Media (TV, Radio, Etc…)",
2465,307033810134,Panel A,2,30703381,Pest Control,,NO,,
2465,307033810134,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2465,307033810134,Panel A,2,30703381,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
2465,307033810134,Panel A,2,30703381,Access to Credit,,NO,,
2477,307033810141,Panel A,2,30703381,General Animal Care,,YES,Gov. Agricultural Extension Service,
2477,307033810141,Panel A,2,30703381,Growing/Selling Tobacco,,NO,,
2477,307033810141,Panel A,2,30703381,Fishery Production,,NO,,
2477,307033810141,Panel A,2,30703381,Pest Control,,YES,Gov. Agricultural Extension Service,
2477,307033810141,Panel A,2,30703381,Forestry,,YES,Gov. Agricultural Extension Service,
2477,307033810141,Panel A,2,30703381,Marketing/Crop Sales,,NO,,
2477,307033810141,Panel A,2,30703381,Pit Planting,,NO,,
2477,307033810141,Panel A,2,30703381,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
2477,307033810141,Panel A,2,30703381,Animal Diseases / Vaccination,,NO,,
2477,307033810141,Panel A,2,30703381,Other Specify,,NO,,
2477,307033810141,Panel A,2,30703381,Composting,,YES,Other Farmer (Neighbor/Relative),
2477,307033810141,Panel A,2,30703381,Access to Credit,,NO,,
2477,307033810141,Panel A,2,30703381,New Seed Varieties,,YES,Lead Farmer,
2477,307033810141,Panel A,2,30703381,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
2392,307043130008,Panel B,2,30704313,Access to Credit,,NO,,
2392,307043130008,Panel B,2,30704313,Growing/Selling Tobacco,,NO,,
2392,307043130008,Panel B,2,30704313,Marketing/Crop Sales,,NO,,
2392,307043130008,Panel B,2,30704313,New Seed Varieties,,YES,Other Farmer (Neighbor/Relative),
2392,307043130008,Panel B,2,30704313,Pest Control,,YES,Gov. Agricultural Extension Service,
2392,307043130008,Panel B,2,30704313,Fertilizer Use,,YES,"Electronic Media (TV, Radio, Etc…)",
2392,307043130008,Panel B,2,30704313,Forestry,,YES,"Electronic Media (TV, Radio, Etc…)",
2392,307043130008,Panel B,2,30704313,Other Specify,,NO,,
2392,307043130008,Panel B,2,30704313,Fishery Production,,NO,,
2392,307043130008,Panel B,2,30704313,Animal Diseases / Vaccination,,NO,,
2392,307043130008,Panel B,2,30704313,Pit Planting,,NO,,
2392,307043130008,Panel B,2,30704313,General Animal Care,,NO,,
2392,307043130008,Panel B,2,30704313,Composting,,YES,Gov. Agricultural Extension Service,
2392,307043130008,Panel B,2,30704313,Irrigation,,YES,Gov. Agricultural Extension Service,
2398,307043130021,Panel B,2,30704313,General Animal Care,,YES,"Electronic Media (TV, Radio, Etc…)",
