HHID,case_id,qx_type,visit,ea_id,ag_d00,ag_d01,ag_d02,ag_d03,ag_d03_os,ag_d04a,ag_d04b,ag_d05,ag_d06,ag_d10a,ag_d10b,ag_d10c,ag_d10c_os,ag_d10d,ag_d11a,ag_d11b,ag_d11c,ag_d11d,ag_d12,ag_d12_os,ag_d13a,ag_d13b,ag_d14,ag_d14_os,ag_d18a,ag_d18b,ag_d18c,ag_d18c_os,ag_d18d,ag_d19a,ag_d19b,ag_d19c,ag_d19d,ag_d20a,ag_d20b,ag_d20c,ag_d20d,ag_d20e,ag_d21,ag_d21_os,ag_d22,ag_d23,ag_d24a,ag_d24a_os,ag_d24b,ag_d24b_os,ag_d25a,ag_d25a_os,ag_d25b,ag_d25b_os,ag_d26,ag_d27,ag_d28a,ag_d28a_os,ag_d28b,ag_d28b_os,ag_d29,ag_d29_os,ag_d30,ag_d30_os,ag_d31,ag_d32,ag_d33,ag_d34a,ag_d34a_os,ag_d34b,ag_d34b_os,ag_d35,ag_d36,ag_d37a,ag_d37b,ag_d37b_os,ag_d38,ag_d39a,ag_d39a_os,ag_d39b,ag_d39c,ag_d39c_os,ag_d39d,ag_d39e,ag_d39f,ag_d39f_os,ag_d39g,ag_d39h,ag_d39h_os,ag_d39i,ag_d39j,ag_d40,ag_d41a,ag_d41a_os,ag_d41b,ag_d41c,ag_d41c_os,ag_d41d,ag_d41d_os,ag_d41e,ag_d41f,ag_d41f_os,ag_d42a,ag_d42b,ag_d42c,ag_d42d,ag_d42e,ag_d42f,ag_d42g,ag_d42h,ag_d42i,ag_d42j,ag_d42k,ag_d42l,ag_d42m,ag_d42n,ag_d42o,ag_d42p,ag_d43a,ag_d43b,ag_d43c,ag_d43d,ag_d43e,ag_d43f,ag_d43g,ag_d43h,ag_d43i,ag_d43j,ag_d43k,ag_d43l,ag_d43m,ag_d43n,ag_d43o,ag_d43p,ag_d44a,ag_d44b,ag_d44c,ag_d44d,ag_d44e,ag_d44f,ag_d44g,ag_d44h,ag_d44i,ag_d44j,ag_d44k,ag_d44l,ag_d44m,ag_d44n,ag_d44o,ag_d44p,ag_d47a,ag_d47b,ag_d47c,ag_d47d,ag_d47e,ag_d47f,ag_d47g,ag_d47h,ag_d47i,ag_d47i_os,ag_d47j,ag_d48a,ag_d48b,ag_d48c,ag_d48d,ag_d48e,ag_d48f,ag_d48g,ag_d48h,ag_d48i,ag_d48i_os,ag_d48j,ag_d49,ag_d52a,ag_d52b,ag_d52c,ag_d53a,ag_d53b,ag_d53c,ag_d54a,ag_d54b,ag_d54c,ag_d55a,ag_d55b,ag_d55c
2290,305013830105,Panel B,1,30501383,R1,1,1,Rent short-term,,,,,,,,,,,2000,0,0,0,Rainy Season,,N2,,,,,,,,,,,,,MAIZE HYBRID,PIGEONPEA(NANDOLO),SORGHUM,GROUNDNUT CHALIMBANA,,Between sandy & clay,,Good,No Erosion,,,,,Erosion control bunds,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,1,50 KG BAG,,50,11,,,,,,,,No,,,,,,,,,,,1,2,5,4,2,2,5,4,,,,,,,,,1,1,5,2,2,1,5,2,,,,,,,,,2,1,1,5,,,,,,,,,,,,,0,,0,,0,,,,,,,1,150,1,150,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2310,305013830142,Panel B,1,30501383,R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,150,0,,0,,,,,,,2,,,,,,,0,0,0,,,
2310,305013830142,Panel B,1,30501383,R1,1,1,Inherited,,1,,80000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,MAIZE HYBRID,PIGEONPEA(NANDOLO),GROUNDNUT CHALIMBANA,,Between sandy & clay,,Good,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,12,UREA,,50,KILOGRAM,,50,12,No,,,,,,,,,,,1,2,6,6,2,2,6,6,,,,,,,,,1,2,6,6,2,2,6,6,,,,,,,,,2,1,1,3,,,,,,,,,,,,,0,,0,,0,,,,,,,1,150,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2310,305013830142,Panel B,1,30501383,R2,1,1,Inherited,,1,,100000,5000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,MAIZE HYBRID,PIGEONPEA(NANDOLO),GROUNDNUT CHALIMBANA,,Between sandy & clay,,Good,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,1000,Kilogram,,Yes,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,12,UREA,,25,,,25,12,No,,,,,,,,,,,1,4,6,6,2,4,6,6,,,,,,,,,1,4,6,6,2,4,6,6,,,,,,,,,2,1,1,3,,,,,,,,,,,,,0,,11,227,0,,,0,,,,1,150,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2306,305013830153,Panel B,1,30501383,R2,1,2,Inherited,,1,,600000,5000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,,,,,Between sandy & clay,,Good,No Erosion,,,,,No erosion control,,,,Flat,Yes,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,1,50 KG BAG,,50,12,,,,,,,,No,,,,,,,,,,,1,2,4,2,2,2,4,2,,,,,,,,,1,1,6,7,2,1,6,7,,,,,,,,,1,1,4,11,2,1,4,11,,,,,,,,,4,625,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2306,305013830153,Panel B,1,30501383,R1,1,2,Inherited,,1,,600000,7000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,PIGEONPEA(NANDOLO),GROUNDNUT CHALIMBANA,,,Clay,,Fair,Low,Flooding,,,,Drainage ditches,,Erosion control bunds,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,1,50 KG BAG,,50,12,,,,,,,,No,,,,,,,,,,,1,2,5,4,2,2,5,4,,,,,,,,,1,2,6,2,2,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,7,430,0,,0,,,0,,,,1,150,1,150,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2306,305013830153,Panel B,1,30501383,R3,1,2,Inherited,,1,,900000,10000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,PIGEONPEA(NANDOLO),THERERE/OKRA,NKHWANI,SORGHUM,Between sandy & clay,,Good,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,1,50 KG BAG,,50,12,,,,,,,,No,,,,,,,,,,,1,1,5,2,2,1,5,2,,,,,,,,,1,1,5,1,2,1,5,1,,,,,,,,,1,1,7,10,2,1,7,10,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2308,305013830201,Panel B,1,30501383,R1,1,1,Inherited,,1,,30000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,SORGHUM,PIGEONPEA(NANDOLO),NKHWANI,,Sandy,,Fair,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,12,UREA,,25,KILOGRAM,,25,1,No,,,,,,,,,,,1,4,3,5,,,,,,,,,,,,,1,2,6,6,,,,,,,,,,,,,1,1,6,5,2,1,6,5,3,1,6,5,4,1,6,5,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,1,0,N01,,,0,0,0,,,
2300,305013830213,Panel B,1,30501383,R1,1,1,Inherited,,2,,20000,5000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,,,,,Between sandy & clay,,Fair,Low,Flooding,,,,Erosion control bunds,,,,Slight slope,Yes,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,12,UREA,,50,KILOGRAM,,50,12,No,,,,,,,,,,,1,4,3,4,2,4,3,4,,,,,,,,,1,2,5,6,2,2,5,6,,,,,,,,,1,1,2,4,2,1,2,4,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2286,305013830224,Panel B,1,30501383,R1,1,1,Inherited,,1,,150000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,,,,,Between sandy & clay,,Fair,Low,Flooding,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,12,UREA,,50,KILOGRAM,,50,12,No,,,,,,,,,,,1,4,5,4,2,4,5,4,,,,,,,,,1,2,5,8,2,2,5,8,,,,,,,,,2,1,2,6,,,,,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,1,0,N03,,
2286,305013830224,Panel B,1,30501383,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,2,,,,,,,0,0,0,,,
2284,305013830248,Panel B,1,30501383,R1,1,2,Inherited,,1,2,200000,6000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,PIGEONPEA(NANDOLO),SOYABEAN,,,Clay,,Good,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,1,UREA,,50,KILOGRAM,,50,1,No,,,,,,,,,,,1,2,5,5,2,2,5,5,,,,,,,,,1,2,5,5,2,2,5,5,,,,,,,,,1,2,6,2,2,2,6,2,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2383,305024560001,Panel A,1,30502456,R1,1,1,Inherited,,1,,50000,1500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Poor,Low,Flooding,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,1,,,,,,,,No,,,,,,,,,,,1,4,7,4,,,,,,,,,,,,,1,3,6,6,,,,,,,,,,,,,1,2,6,2,2,2,6,2,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2377,305024560013,Panel A,1,30502456,R1,1,1,Inherited,,1,2,15000,1500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,PIGEONPEA(NANDOLO),,,,Other (Specify),MAKANDE,Good,Low,Flooding,,,,Erosion control bunds,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,4,6,6,2,4,6,6,,,,,,,,,1,2,6,6,2,2,6,6,,,,,,,,,1,3,3,2,2,3,3,2,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2377,305024560013,Panel A,1,30502456,R2,1,1,Inherited,,1,2,35000,1500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,GROUNDNUT CHALIMBANA,,,,Sandy,,Poor,No Erosion,,,,,No erosion control,,,,"Steep, hilly",No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,550,Kilogram,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,6,6,6,2,6,6,6,,,,,,,,,1,3,6,6,2,3,6,6,,,,,,,,,2,2,5,4,3,2,5,4,,,,,,,,,14,336,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2399,305024560043,Panel A,1,30502456,R1,1,2,Inherited,,2,,30000,5000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,PIGEONPEA(NANDOLO),SORGHUM,NKHWANI,,Between sandy & clay,,Good,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,140,Kilogram,,Yes,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,12,,,,,,,,No,,,,,,,,,,,1,1,4,6,2,1,4,6,,,,,,,,,1,1,5,5,2,1,5,5,,,,,,,,,2,3,5,4,3,3,5,4,,,,,,,,,0,,14,150,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2399,305024560043,Panel A,1,30502456,R2,1,2,Inherited,,2,,20000,4000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,PIGEONPEA(NANDOLO),NKHWANI,,,Sandy,,Fair,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,UREA,,50,KILOGRAM,,50,12,,,,,,,,No,,,,,,,,,,,1,1,4,6,2,1,4,6,,,,,,,,,1,1,5,5,2,1,5,5,,,,,,,,,2,2,3,6,3,2,3,6,4,2,2,6,4,2,2,6,0,,0,,4,100,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2391,305024560089,Panel A,1,30502456,R2,1,1,Inherited,,1,,3000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,SORGHUM,PIGEONPEA(NANDOLO),,,Clay,,Fair,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,1,,,,,,,,No,,,,,,,,,,,1,2,5,4,,,,,,,,,,,,,1,1,4,5,,,,,,,,,,,,,1,1,3,6,2,1,3,6,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2391,305024560089,Panel A,1,30502456,R1,1,1,Inherited,,1,,5000,2500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,SORGHUM,GROUNDNUT CHALIMBANA,,,Between sandy & clay,,Good,Low,Flooding,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,1,,,,,,,,No,,,,,,,,,,,1,2,6,4,,,,,,,,,,,,,1,1,6,4,,,,,,,,,,,,,1,1,5,6,2,1,5,6,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2379,305024560094,Panel A,1,30502456,R2,1,1,Inherited,,1,,30000,1000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,SORGHUM,,,,Between sandy & clay,,Fair,Low,Flooding,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,1,UREA,,25,KILOGRAM,,25,1,No,,,,,,,,,,,1,2,3,3,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,7,2,1,5,7,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2379,305024560094,Panel A,1,30502456,R1,1,1,Inherited,,1,,45000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,SORGHUM,,,,Between sandy & clay,,Fair,Low,Flooding,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,1,UREA,,25,KILOGRAM,,25,1,No,,,,,,,,,,,1,4,3,4,2,4,3,4,,,,,,,,,1,2,6,8,2,2,6,8,,,,,,,,,1,1,2,6,2,1,2,6,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2387,305024560114,Panel A,1,30502456,R1,1,1,Inherited,,1,,50000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,SORGHUM,PIGEONPEA(NANDOLO),,,Between sandy & clay,,Fair,Low,Flooding,,,,Erosion control bunds,,,,Slight slope,Yes,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,12,UREA,,50,KILOGRAM,,50,1,No,,,,,,,,,,,1,4,6,4,2,4,6,4,,,,,,,,,1,3,6,5,2,3,6,5,,,,,,,,,2,1,5,3,,,,,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2369,305024560115,Panel A,1,30502456,R4,1,1,Inherited,,1,,20000,300,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,NKHWANI,,,,Sandy,,Fair,Low,Flooding,,,,Tree belts,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,50,Kilogram,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,1,2,3,3,1,2,3,4,1,2,3,,,,,1,1,1,3,4,1,1,3,,,,,,,,,1,3,5,3,2,3,3,3,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,4,0,N04,,
2369,305024560115,Panel A,1,30502456,R3,1,1,Inherited,,1,,15000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,PIGEONPEA(NANDOLO),SORGHUM,GROUNDNUT CHALIMBANA,,Sandy,,Fair,Moderate,Flooding,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,1,6,3,2,1,6,3,3,1,6,3,4,1,6,3,1,1,6,3,2,1,6,3,3,1,6,3,4,1,6,3,1,1,2,6,2,1,2,6,3,1,2,6,4,1,2,6,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2369,305024560115,Panel A,1,30502456,R2,1,1,Inherited,,1,,15000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,PIGEONPEA(NANDOLO),SORGHUM,GROUNDNUT CHALIMBANA,,Sandy,,Fair,Moderate,Flooding,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,1,50 KG BAG,,50,12,,,,,,,,No,,,,,,,,,,,1,1,6,3,2,1,6,3,3,1,6,3,4,1,6,3,1,1,6,3,2,1,6,3,3,1,6,3,,,,,1,1,1,6,2,1,1,6,3,1,1,6,4,1,1,6,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,1,0,N01,,,0,0,0,,,
2369,305024560115,Panel A,1,30502456,R1,1,1,Inherited,,1,,15000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,SORGHUM,GROUNDNUT CHALIMBANA,,,Sandy,,Fair,Moderate,Flooding,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,1,50 KG BAG,,50,12,,,,,,,,No,,,,,,,,,,,1,2,6,4,2,2,6,4,3,2,6,4,4,2,6,4,1,2,6,4,2,2,6,4,3,2,6,4,4,2,6,4,2,1,5,3,,,,,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2397,305024560131,Panel A,1,30502456,R3,1,1,Inherited,,1,2,15000,1000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,GROUNDNUT CHALIMBANA,,,,,Sandy,,Poor,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,2,5,4,2,2,5,4,,,,,,,,,1,1,2,4,2,1,2,4,,,,,,,,,1,2,4,3,2,2,4,3,3,2,4,3,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2397,305024560131,Panel A,1,30502456,R2,1,1,Inherited,,1,2,35000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,SORGHUM,PIGEONPEA(NANDOLO),NKHWANI,,Sandy,,Poor,Low,Terrain,,,,Terraces,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,UREA,,25,KILOGRAM,,25,12,,,,,,,,No,,,,,,,,,,,1,4,5,4,2,4,5,4,,,,,,,,,1,2,5,4,2,2,5,4,,,,,,,,,2,1,4,6,3,1,4,6,4,1,4,6,5,1,4,6,4,150,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,3,0,N04,,
2397,305024560131,Panel A,1,30502456,R1,1,1,Inherited,,1,2,15000,1500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Sandy,,Poor,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,12,,,,,,,,No,,,,,,,,,,,1,1,5,4,2,1,5,4,,,,,,,,,1,1,2,4,2,1,2,4,,,,,,,,,2,2,3,6,3,2,3,6,4,2,3,6,5,2,3,6,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,3,0,N04,,
2397,305024560131,Panel A,1,30502456,R4,1,1,Inherited,,1,2,15000,1000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,SWEET POTATO,,,,,Sandy,,Poor,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,2,5,4,2,2,5,4,,,,,,,,,1,1,2,4,2,1,2,4,,,,,,,,,1,2,3,3,2,2,3,3,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2371,305024560146,Panel A,1,30502456,R1,1,2,Inherited,,1,2,30000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,SORGHUM,PIGEONPEA(NANDOLO),NKHWANI,,Between sandy & clay,,Fair,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,12,UREA,,50,KILOGRAM,,50,1,No,,,,,,,,,,,1,8,1,6,2,8,5,6,3,8,6,3,4,8,1,3,1,4,1,6,2,4,6,3,3,4,6,3,4,4,1,3,1,1,2,2,2,1,2,2,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2371,305024560146,Panel A,1,30502456,R2,1,2,Inherited,,1,2,30000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,SORGHUM,PIGEONPEA(NANDOLO),,,Between sandy & clay,,Fair,No Erosion,,,,,No erosion control,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,DAP,,100,KILOGRAM,,100,12,,,,,,,,No,,,,,,,,,,,1,8,1,5,2,8,5,5,3,8,6,3,4,8,1,3,1,4,1,6,2,4,6,3,3,4,6,3,4,4,1,3,1,1,2,6,2,1,2,6,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2373,305024560147,Panel A,1,30502456,R1,2,1,Inherited,,1,2,60000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,MAIZE HYBRID,PIGEONPEA(NANDOLO),SORGHUM,GROUNDNUT CHALIMBANA,Clay,,Good,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,75,Kilogram,,Yes,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,1,UREA,,50,KILOGRAM,,50,1,No,,,,,,,,,,,2,8,3,5,3,8,3,5,,,,,,,,,2,4,5,5,3,4,5,5,,,,,,,,,1,1,4,8,2,1,4,8,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,60,30,N01,N02,,0,0,0,,,
2385,305024560158,Panel A,1,30502456,R1,1,1,Inherited,,2,,100000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,PIGEONPEA(NANDOLO),,,,Between sandy & clay,,Good,Moderate,Flooding,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,2,,,,,,,,No,,,,,,,,,,,1,4,5,4,2,4,5,4,,,,,,,,,1,3,5,4,2,3,5,4,,,,,,,,,1,1,5,3,2,1,5,3,3,1,5,3,4,1,5,3,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
2385,305024560158,Panel A,1,30502456,R3,1,1,Inherited,,1,,100000,1500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,PIGEONPEA(NANDOLO),GROUNDNUT CHALIMBANA,NKHWANI,,Sandy,,Fair,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,100,Kilogram,,Yes,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,2,,,,,,,,No,,,,,,,,,,,1,2,5,4,2,2,5,4,,,,,,,,,1,3,5,4,2,3,5,4,,,,,,,,,1,2,6,4,2,2,6,4,,,,,,,,,1,500,0,,0,,MAIZE LOCAL,25,Kilogram,,SHELLED,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
