HHID,case_id,qx_type,ea_id,visit,ag_c0a,ag_c00,ag_c01,ag_c02,ag_c04a,ag_c04b,ag_c04c,ag_c05d_os
2719,309014750070,Panel A,30901475,1,,R1,Yes,KU DAMBO,2.75,Acre,5.6799998,
2699,309014750073,Panel A,30901475,1,,R1,Yes,KUMAKANDE,.69999999,Acre,.73000002,
2699,309014750073,Panel A,30901475,1,,R2,Yes,PAKHOMO,.69999999,Acre,.51999998,
2711,309014750083,Panel A,30901475,1,,R1,Yes,PAKHOMO,1,Acre,.69,
2711,309014750083,Panel A,30901475,1,,R2,Yes,KWA LIKHULA,2,Acre,,TOO FAR FROM HOUSEHOLD
2709,309014750093,Panel A,30901475,1,,R3,Yes,KUMAKANDE,.5,Acre,.47999999,
2709,309014750093,Panel A,30901475,1,,R1,Yes,PAKHOMO,.5,Acre,.63999999,
2709,309014750093,Panel A,30901475,1,,R4,Yes,KU MPUNGUNI,.5,Acre,.41999999,
2709,309014750093,Panel A,30901475,1,,R2,Yes,KU MAKANDE,2.5,Acre,2.9300001,
2703,309014750102,Panel A,30901475,1,,R2,Yes,KUSERI,2,Acre,1.1799999,
2703,309014750102,Panel A,30901475,1,,R1,Yes,PAKHOMO,.30000001,Acre,.31,
2691,309014750111,Panel A,30901475,1,,R1,Yes,PAKHOMO,.5,Acre,.34,
2689,309014750114,Panel A,30901475,1,,R1,Yes,PAKHOMO,.5,Acre,.37,
2701,309014750122,Panel A,30901475,1,,R3,Yes,L.MAIZE,.5,Acre,.25,
2701,309014750122,Panel A,30901475,1,,R1,Yes,L.MAIZE,.15000001,Acre,1.17,
2701,309014750122,Panel A,30901475,1,,R2,Yes,S.FLOWER,.15000001,Acre,1.38,
2652,309016030007,Panel B,30901603,1,,R1,Yes,MUNDA WAPAKHOMO,.5,Acre,.52999997,
2652,309016030007,Panel B,30901603,1,,R2,Yes,MUNDA WA CHIMANGA,1,Acre,1.22,
2636,309016030017,Panel B,30901603,1,,R2,Yes,MUNDA WA KU CHIBALONI,1,Acre,.57999998,
2636,309016030017,Panel B,30901603,1,,R1,Yes,MUNDA WA PAKHOMO,.69999999,Acre,.66000003,
2634,309016030028,Panel B,30901603,1,,R1,Yes,KUCHIBALONI,2,Acre,1.25,
2634,309016030028,Panel B,30901603,1,,R2,Yes,KUPHIRI,.69999999,Acre,.69999999,
2634,309016030028,Panel B,30901603,1,,R3,Yes,MUNDA WA PAKHOMO,.25,Acre,.28999999,
2642,309016030039,Panel B,30901603,1,,R2,Yes,MUNDA WA KWA MUSISI,.69999999,Acre,.66000003,
2642,309016030039,Panel B,30901603,1,,R1,Yes,MUNDA WA PAKHOMO,.25,Acre,.27000001,
2638,309016030049,Panel B,30901603,1,,R1,Yes,MUNDA WA KUDAMBO,.69999999,Acre,1.15,
2632,309016030060,Panel B,30901603,1,,R1,Yes,MUNDA WA KUMPASA,1,Acre,.23999999,
2630,309016030071,Panel B,30901603,1,,R1,Yes,MUNDA WA KU DAMBO,.5,Acre,.64999998,
2630,309016030071,Panel B,30901603,1,,R2,Yes,MUNDA WA KUPHIRI,.5,Acre,.61000001,
2648,309016030092,Panel B,30901603,1,,R2,Yes,MUNDA KWA MATEKENYA MAIZE,1,Hectare,.68000001,
2648,309016030092,Panel B,30901603,1,,R1,Yes,MUNDA WA MWINDI,.75,Hectare,.47999999,
2648,309016030092,Panel B,30901603,1,,R3,Yes,MUNDA WA KU MSALALA,.5,Hectare,.43000001,
2646,309016030103,Panel B,30901603,1,,R1,Yes,MUNDA WA PAKHOMO,.5,Acre,.62,
2650,309016030124,Panel B,30901603,1,,R2,Yes,MUNDA WA KUDAMBO,.69999999,Acre,.33000001,
2650,309016030124,Panel B,30901603,1,,R1,Yes,MUNDA WA PAKHOMO,.40000001,Acre,.23999999,
2650,309016030124,Panel B,30901603,1,,R3,Yes,MUNDA WAKUMUSI,.40000001,Acre,.49000001,
2640,309016030135,Panel B,30901603,1,,R1,Yes,MUNDA WA KUMPATSA,.5,Acre,.64999998,
2640,309016030135,Panel B,30901603,1,,R2,Yes,MUNDA WA KWA NAMASOKO,1,Acre,2.01,
2658,309016030145,Panel B,30901603,1,,R1,Yes,MUNDA WA KUDAMBO,1,Acre,1.23,
2644,309016030156,Panel B,30901603,1,,R2,Yes,MUNDA WA PAKHOMO,1,Acre,.77999997,
2644,309016030156,Panel B,30901603,1,,R1,Yes,MUNDA WA PAKHOMO,.40000001,Acre,.49000001,
2654,309016030177,Panel B,30901603,1,,R2,Yes,MUNDA WA MAHORIA,.5,Acre,1.41,
2654,309016030177,Panel B,30901603,1,,R1,Yes,MUNDA WAPAKHOMO,.5,Acre,1.53,
2654,309016030177,Panel B,30901603,1,,R3,Yes,KWA MWENYE,.5,Acre,1.42,
2656,309016030199,Panel B,30901603,1,,R2,Yes,MUNDA WA KUMPASA,1,Acre,1.54,
2656,309016030199,Panel B,30901603,1,,R1,Yes,MUNDA WA PAKHOMO,1,Acre,1.3,
2660,309016030200,Panel B,30901603,1,,R1,Yes,MUNDA WA PAKHOMO,.5,Acre,.41999999,
2660,309016030200,Panel B,30901603,1,,R2,Yes,MUNDA WA KUDAMBO,1,Acre,1.84,
2741,310013330001,Panel A,31001333,1,,R2,Yes,COTTON,1,Acre,.81999999,
2741,310013330001,Panel A,31001333,1,,R1,Yes,MAIZE,1,Acre,1.23,
2737,310013330010,Panel A,31001333,1,,R3,Yes,MAKANGA,3,Acre,1.7,
2737,310013330010,Panel A,31001333,1,,R2,Yes,SAUTHI,1.4,Acre,.77999997,
2737,310013330010,Panel A,31001333,1,,R1,Yes,NYANI KWACHA,.69999999,Acre,.41,
2737,310013330010,Panel A,31001333,1,,R4,Yes,MSATOLA,.69999999,Acre,.51999998,
2733,310013330012,Panel A,31001333,1,,R1,Yes,MAIZE PLOT,1.5,Acre,,TOO FAR FROM HOUSEHOLD
2733,310013330012,Panel A,31001333,1,,R2,Yes,COTTON PLOT,1,Acre,,TOO FAR FROM HOUSEHOLD
2733,310013330012,Panel A,31001333,1,,R3,Yes,COTTON PLOT,1,Acre,,TOO FAR FROM HOUSEHOLD
2743,310013330022,Panel A,31001333,1,,R3,Yes,MCHEWERE,1.25,Acre,.74000001,
2743,310013330022,Panel A,31001333,1,,R2,Yes,MAIZE,1.5,Acre,1.17,
2743,310013330022,Panel A,31001333,1,,R1,Yes,MAPILA,1.25,Acre,.87,
2725,310013330024,Panel A,31001333,1,,R1,Yes,SORGHUM,.5,Acre,.81999999,
2725,310013330024,Panel A,31001333,1,,R2,Yes,MCHEWELE,.5,Acre,1.16,
2721,310013330071,Panel A,31001333,1,,R2,Yes,COTTON,.5,Acre,.64999998,
2721,310013330071,Panel A,31001333,1,,R3,Yes,PEARL MILLET PLOT,.5,Acre,.72000003,
2721,310013330071,Panel A,31001333,1,,R1,Yes,LOCAL MAIZE PLOT,1,Acre,1.5599999,
2727,310013330132,Panel A,31001333,1,,R1,Yes,LENGWE PLOT,1,,,TOO FAR FROM HOUSEHOLD
2727,310013330132,Panel A,31001333,1,,R2,Yes,LENGWE PLOT,.5,,,TOO FAR FROM HOUSEHOLD
2727,310013330132,Panel A,31001333,1,,R3,Yes,LENGWE PLOT,.5,,,TOO FAR FROM HOUSEHOLD
2723,310013330144,Panel A,31001333,1,,R2,Yes,MCHEWELE,.5,Acre,.47999999,
2723,310013330144,Panel A,31001333,1,,R1,Yes,SORGHUM,.80000001,Acre,.62,
2735,310013330150,Panel A,31001333,1,,R2,Yes,COTTON,1,Acre,1.3,
2735,310013330150,Panel A,31001333,1,,R1,Yes,MCHEWELE PLOT,1,Acre,1.13,
2745,310013330155,Panel A,31001333,1,,R1,Yes,KUMTUNDA PLOT,4,Acre,1.02,
2751,310013330178,Panel A,31001333,1,,R2,Yes,COTTON,.5,Acre,.33000001,
2751,310013330178,Panel A,31001333,1,,R1,Yes,MAIZE LOCAL,.5,Acre,.30000001,
2749,310013330208,Panel A,31001333,1,,R1,Yes,SORGHUM,1,Acre,1.5,
2749,310013330208,Panel A,31001333,1,,R2,Yes,COTTON,1,Acre,1.3,
2731,310013330215,Panel A,31001333,1,,R1,Yes,SORGHUM,1,Acre,1.12,
2747,310013330233,Panel A,31001333,1,,R2,Yes,SORGHUM,1,Acre,1.3200001,
2747,310013330233,Panel A,31001333,1,,R3,Yes,MCHEWERE,1,Acre,1.02,
2747,310013330233,Panel A,31001333,1,,R4,Yes,COTTON,1.25,Acre,1.27,
2747,310013330233,Panel A,31001333,1,,R1,Yes,MAIZE PLOT,2,Acre,3.8299999,
2729,310013330243,Panel A,31001333,1,,R5,Yes,KUNSEU PLOT,1,Acre,.91000003,
2729,310013330243,Panel A,31001333,1,,R1,Yes,MPAKULA PLOT,2,Acre,1.5,
2729,310013330243,Panel A,31001333,1,,R4,Yes,MTONDO PLOT,1,Acre,.79000002,
2729,310013330243,Panel A,31001333,1,,R3,Yes,GAME PLOT,2,Acre,.74000001,
2729,310013330243,Panel A,31001333,1,,R2,Yes,MAKANGA PLOT,1,Acre,.85000002,
2739,310013330244,Panel A,31001333,1,,R1,Yes,LOCAL MAIZE,.80000001,Acre,.67000002,
2739,310013330244,Panel A,31001333,1,,R2,Yes,COTTON,.34999999,Acre,.49000001,
2686,310017490008,Panel B,31001749,1,,R2,Yes,PASCHOOL,3,Acre,1.91,
2686,310017490008,Panel B,31001749,1,,R1,Yes,NYANKHUNDI,2,Acre,2.0999999,
2670,310017490018,Panel B,31001749,1,,R2,Yes,PEARL MILLET,1.5,Acre,1.02,
2670,310017490018,Panel B,31001749,1,,R1,Yes,COTTON,1,Acre,1.26,
2670,310017490018,Panel B,31001749,1,,R3,Yes,HYBRID MAIZE,.5,Acre,.31999999,
2692,310017490028,Panel B,31001749,1,,R1,Yes,PEARL MILLET,4,Acre,3.6199999,
2688,310017490049,Panel B,31001749,1,,R2,Yes,MAPILA,1,Acre,.88999999,
2688,310017490049,Panel B,31001749,1,,R3,Yes,PEAL MILLET,.5,Acre,.46000001,
2688,310017490049,Panel B,31001749,1,,R1,Yes,COTTON,1,Acre,.75999999,
2668,310017490059,Panel B,31001749,1,,R1,Yes,MAIZE PLOT,1,Acre,1.22,
2668,310017490059,Panel B,31001749,1,,R2,Yes,COTTON PLOT,1,Acre,1.3,
2690,310017490069,Panel B,31001749,1,,R1,Yes,MCHEWERE PLOT,1,Acre,.82999998,
2690,310017490069,Panel B,31001749,1,,R2,Yes,COTTON PLOT,1,Acre,1.73,
2680,310017490090,Panel B,31001749,1,,R1,Yes,NYANKHUNDI,1.5,Acre,2.0999999,
2672,310017490100,Panel B,31001749,1,,R2,Yes,THEMA,2,Acre,1.53,
2672,310017490100,Panel B,31001749,1,,R1,Yes,NYANKHUNDI,2.5,Acre,2.6099999,
2684,310017490110,Panel B,31001749,1,,R2,Yes,KAWALA,2,Acre,2.1099999,
2684,310017490110,Panel B,31001749,1,,R1,Yes,PEARL MILLET,2.5,Acre,2.3599999,
2682,310017490130,Panel B,31001749,1,,R1,Yes,SORGHUM PLOT,1.5,Acre,1.63,
2682,310017490130,Panel B,31001749,1,,R2,Yes,COTTON PLOT,1,Acre,.73000002,
2674,310017490140,Panel B,31001749,1,,R2,Yes,KU THANDO,1,Acre,.63,
2674,310017490140,Panel B,31001749,1,,R1,Yes,KU GAME,1,Acre,.75999999,
2678,310017490151,Panel B,31001749,1,,R1,Yes,KUTHANDO,1.5,Acre,1.26,
2678,310017490151,Panel B,31001749,1,,R2,Yes,KU GAME,2,Acre,1.1,
2662,310017490171,Panel B,31001749,1,,R1,Yes,SORGHUM PLOT,1.5,Acre,1.25,
2662,310017490171,Panel B,31001749,1,,R2,Yes,MCHEWELE,1.5,Acre,.83999997,
2666,310017490181,Panel B,31001749,1,,R1,Yes,MAIZE,.5,Acre,2.0799999,
2666,310017490181,Panel B,31001749,1,,R2,Yes,MCHEWELE,1,Acre,3.8299999,
2664,310017490191,Panel B,31001749,1,,R1,Yes,SORGHUM,1,Acre,.88999999,
2676,310017490212,Panel B,31001749,1,,R3,Yes,MATEMA,4,Acre,2.4000001,
2676,310017490212,Panel B,31001749,1,,R1,Yes,WAPAKHOMO,1,Acre,.88,
2676,310017490212,Panel B,31001749,1,,R2,Yes,NYAMAPHANJI,3,Acre,1.12,
2753,310021690014,Panel A,31002169,1,,R2,Yes,SORGUM,1,Acre,,TOO FAR FROM HOUSEHOLD
2753,310021690014,Panel A,31002169,1,,R1,Yes,COTTON,1,Acre,,TOO FAR FROM HOUSEHOLD
2759,310021690116,Panel A,31002169,1,,,No,,,,,
2757,310021690118,Panel A,31002169,1,,R1,Yes,MAPIRA GARDEN,.5,Square Meters,.60000002,
2761,310021690125,Panel A,31002169,1,,R1,Yes,LOCAL MAIZE,2,Acre,1.23,
2761,310021690125,Panel A,31002169,1,,R3,Yes,SORGHUM,1,Acre,.95999998,
2761,310021690125,Panel A,31002169,1,,R2,Yes,COTTON PLOT,1,Acre,.81999999,
2777,310021690162,Panel A,31002169,1,,,No,,,,,
2771,310021690165,Panel A,31002169,1,,R1,Yes,NKHOLONGO,.69999999,Acre,.82999998,
2771,310021690165,Panel A,31002169,1,,R2,Yes,KWATIZOLA PLOT,1.7,Acre,.91000003,
2783,310021690231,Panel A,31002169,1,,R1,Yes,NKOMBEZI PLOT,.2,Acre,.64999998,
2783,310021690231,Panel A,31002169,1,,R2,Yes,NKOMBEZI PLOT,.69999999,Acre,.72000003,
2720,310043120006,Panel B,31004312,1,,R1,Yes,MAIZE PLOT,1,Acre,1.2,
2702,310043120011,Panel B,31004312,1,,R1,Yes,MAIZE,1.55,Acre,1.36,
2708,310043120017,Panel B,31004312,1,,R1,Yes,MAIZE PLOT,1,Acre,1.23,
2706,310043120023,Panel B,31004312,1,,R1,Yes,AREAL,.5,Acre,.34999999,
2706,310043120023,Panel B,31004312,1,,R3,Yes,PA SCHOOL,.5,Acre,.41,
2706,310043120023,Panel B,31004312,1,,R4,Yes,KWACHIKOPA,1,Acre,.68000001,
2706,310043120023,Panel B,31004312,1,,R2,Yes,NTHIPHWI,1,Acre,1.1,
2710,310043120029,Panel B,31004312,1,,R3,Yes,SWEET POTATO,.5,Acre,.41,
2710,310043120029,Panel B,31004312,1,,R1,Yes,GROUND NUTS,1.5,Acre,1.22,
2710,310043120029,Panel B,31004312,1,,R2,Yes,LOCAL MAIZE,1,Acre,1.05,
2722,310043120040,Panel B,31004312,1,,R2,Yes,LOCAL MAIZE,1,Acre,.61000001,
2722,310043120040,Panel B,31004312,1,,R1,Yes,LOCAL MAIZE,2,Acre,1.22,
2712,310043120046,Panel B,31004312,1,,R2,Yes,THAWANI,.5,Acre,1.6,
2712,310043120046,Panel B,31004312,1,,R1,Yes,THAWANI .,2,Acre,3.52,
2704,310043120052,Panel B,31004312,1,,R1,Yes,KUTSIDYA PLOT,1.5,Acre,1.23,
2696,310043120057,Panel B,31004312,1,,,No,,,,,
2716,310043120069,Panel B,31004312,1,,R1,Yes,MAIZE PLOT,1,Acre,.93000001,
2714,310043120075,Panel B,31004312,1,,R1,Yes,MAIZE,2.5,Acre,2.47,
2700,310043120081,Panel B,31004312,1,,R2,Yes,HYBRID PLOT,.5,Acre,.52999997,
2700,310043120081,Panel B,31004312,1,,R1,Yes,MAIZE PLOT,1,Acre,1.03,
2724,310043120086,Panel B,31004312,1,,R2,Yes,HYBRID MAIZE,.5,Acre,.41,
2724,310043120086,Panel B,31004312,1,,R3,Yes,NANDOLO,.5,Acre,.62,
2724,310043120086,Panel B,31004312,1,,R1,Yes,HYBRID MAIZE,1,Acre,1.23,
2694,310043120104,Panel B,31004312,1,,R1,Yes,MAIZE/NANDOLO,.5,Acre,1.5700001,
2718,310043120109,Panel B,31004312,1,,R2,Yes,KUDIMBA PLOT,.5,Acre,.41999999,
2718,310043120109,Panel B,31004312,1,,R1,Yes,PA MTUNDA PLOT,1.5,Acre,1.12,
2698,310043120121,Panel B,31004312,1,,R3,Yes,RECYCLED HYBRID MAIZE,.5,Acre,.55000001,
2698,310043120121,Panel B,31004312,1,,R1,Yes,RECYCLED HYBRID MAIZE,.5,Acre,.61000001,
2698,310043120121,Panel B,31004312,1,,R2,Yes,RECYCLED HYBRID MAIZE,.5,Acre,.41999999,
2813,310065560120,Panel A,31006556,1,,R1,Yes,MAIZE,.75,Acre,1,
2813,310065560120,Panel A,31006556,1,,R2,Yes,SWEET POTATO,.15000001,Acre,.19,
2807,310065560154,Panel A,31006556,1,,R1,Yes,MAIZE/NANDOLO,.5,Acre,.57999998,
2803,310065560157,Panel A,31006556,1,,R2,Yes,MAIZE/NANDOLO,.5,Acre,.79000002,
2803,310065560157,Panel A,31006556,1,,R1,Yes,MAIZE,.5,Acre,.34,
2815,310065560166,Panel A,31006556,1,,R4,Yes,LOCAL MAIZE,.40000001,Acre,.28999999,
2815,310065560166,Panel A,31006556,1,,R3,Yes,HYBRID MAIZE,.5,Acre,.47,
2815,310065560166,Panel A,31006556,1,,R1,Yes,HYBRID MAIZE,.40000001,Acre,.51999998,
2815,310065560166,Panel A,31006556,1,,R2,Yes,HYBRID MAIZE,.5,Acre,.31,
2799,310065560168,Panel A,31006556,1,,R1,Yes,KUKACHERE,.5,Acre,.72000003,
2799,310065560168,Panel A,31006556,1,,R2,Yes,MFULA,.5,Acre,.94,
2791,310065560199,Panel A,31006556,1,,R1,Yes,LOCAL MAIZE,1,Acre,.77999997,
2791,310065560199,Panel A,31006556,1,,R2,Yes,GROUNDNUTS,.2,Acre,.37,
2805,310065560216,Panel A,31006556,1,,R1,Yes,MAIZE,.56,Acre,.64999998,
2789,310065560246,Panel A,31006556,1,,R1,Yes,MAIZE LOCAL,1.5,Acre,1.73,
2797,310065560257,Panel A,31006556,1,,R1,Yes,MAIZE,.25,Acre,.2,
2797,310065560257,Panel A,31006556,1,,R2,Yes,MAIZE,.5,Acre,.43000001,
2795,310065560261,Panel A,31006556,1,,R1,Yes,PAKHOMO,.5,Acre,.34,
2793,310065560288,Panel A,31006556,1,,R1,Yes,LOCAL MAIZE,.5,Acre,.73000002,
2787,310065560292,Panel A,31006556,1,,R1,Yes,MAIZE,1,Acre,1.5,
2785,310065560328,Panel A,31006556,1,,R1,Yes,MAIZE/NANDOLO,.75,Acre,.5,
2809,310065560344,Panel A,31006556,1,,R1,Yes,KUMAKANGALE,1,Acre,.91000003,
2801,310065560370,Panel A,31006556,1,,R1,Yes,HYBRID MAIZE,1.5,Acre,1.42,
2801,310065560370,Panel A,31006556,1,,R2,Yes,HYBRID MAIZE,.5,Acre,.41,
2811,310065560417,Panel A,31006556,1,,R1,Yes,PAKHOMO,.5,Acre,.059999999,
2811,310065560417,Panel A,31006556,1,,R2,Yes,KHWAWA,.5,Acre,.75,
2746,310073350006,Panel B,31007335,1,,R3,Yes,KUMTUNDA,.69999999,Acre,.5,
2746,310073350006,Panel B,31007335,1,,R2,Yes,KUMTUNDA,.69999999,Acre,.51999998,
2746,310073350006,Panel B,31007335,1,,R4,Yes,KUMTUNDA,.69999999,Acre,.61000001,
2746,310073350006,Panel B,31007335,1,,R1,Yes,KUMTUNDA PLOT,.69999999,Acre,.41,
2748,310073350029,Panel B,31007335,1,,R2,Yes,MAIZE,.5,Acre,,TOO FAR FROM HOUSEHOLD
2748,310073350029,Panel B,31007335,1,,R1,Yes,MAIZE/SORGHUM,1,Acre,.47999999,
2734,310073350074,Panel B,31007335,1,,R1,Yes,LOCAL MAIZE,.5,Acre,,TOO FAR FROM HOUSEHOLD
2750,310073350097,Panel B,31007335,1,,R2,Yes,MAIZE PLOT,1,Acre,1.23,
2750,310073350097,Panel B,31007335,1,,R1,Yes,RICE PLOT,1,Acre,.92000002,
2750,310073350097,Panel B,31007335,1,,R3,Yes,MAIZE GARDEN,9,Acre,,TOO FAR FROM HOUSEHOLD
2732,310073350120,Panel B,31007335,1,,R2,Yes,MITAWI PLOT,1,Acre,.74000001,
2732,310073350120,Panel B,31007335,1,,R1,Yes,NOTA PLOT,.5,Acre,,TOO FAR FROM HOUSEHOLD
2756,310073350166,Panel B,31007335,1,,R2,Yes,KILOMBELO PLOT,2,Acre,,TOO FAR FROM HOUSEHOLD
2756,310073350166,Panel B,31007335,1,,R1,Yes,RICE PLOT,1,Acre,,TOO FAR FROM HOUSEHOLD
2756,310073350166,Panel B,31007335,1,,R3,Yes,MIZE PLOT,2,Acre,1.75,
2736,310073350189,Panel B,31007335,1,,R1,Yes,HYBRID MAIZE,1,Acre,,TOO FAR FROM HOUSEHOLD
2726,310073350212,Panel B,31007335,1,,R1,Yes,RICE,1,Acre,,TOO FAR FROM HOUSEHOLD
2726,310073350212,Panel B,31007335,1,,R2,Yes,MAIZE,.5,Acre,,TOO FAR FROM HOUSEHOLD
2726,310073350212,Panel B,31007335,1,,R3,Yes,MAIZE,.69999999,Acre,,TOO FAR FROM HOUSEHOLD
2730,310073350258,Panel B,31007335,1,,R1,Yes,MAKUNGU,.5,Acre,,TOO FAR FROM HOUSEHOLD
2728,310073350304,Panel B,31007335,1,,R2,Yes,KILOMBELO RICE,1,Acre,,TOO FAR FROM HOUSEHOLD
2728,310073350304,Panel B,31007335,1,,R1,Yes,LOCAL MAIZE,2,Acre,1.25,
2740,310073350350,Panel B,31007335,1,,R1,Yes,MAIZE PLOT,1,Acre,.30000001,
2740,310073350350,Panel B,31007335,1,,R2,Yes,MAIZE PLOT,1,Acre,.77999997,
2738,310073350373,Panel B,31007335,1,,R1,Yes,HOUSE PLOT,1,Acre,.74000001,
2754,310073350396,Panel B,31007335,1,,R1,Yes,MAIZE PLOT,.5,Acre,.43000001,
2752,310073350442,Panel B,31007335,1,,R1,Yes,LOCAL MAIZE,1,Acre,.49000001,
2744,310073350465,Panel B,31007335,1,,R1,Yes,LOCAL MAIZE,1,Acre,,TOO FAR FROM HOUSEHOLD
2744,310073350465,Panel B,31007335,1,,R2,Yes,KILOMBELO RICE,.5,Acre,,TOO FAR FROM HOUSEHOLD
2819,311087030024,Panel A,31108703,1,,R2,Yes,HYBRID MAIZE,.69999999,Acre,1.4400001,
2819,311087030024,Panel A,31108703,1,,R1,Yes,SORGHUM,1,Acre,.79000002,
2837,311087030057,Panel A,31108703,1,,R1,Yes,MBWINDA PLOT,.69999999,Acre,,TOO FAR FROM HOUSEHOLD
2831,311087030121,Panel A,31108703,1,,R1,Yes,KUMPHALA PLOT,1.5,Acre,1,
2831,311087030121,Panel A,31108703,1,,R2,Yes,KU DIMBA,.75,Acre,,
2847,311087030174,Panel A,31108703,1,,R1,Yes,HYBRID MAIZE,.80000001,Acre,.74000001,
2847,311087030174,Panel A,31108703,1,,R2,Yes,HYBRID MAIZE,1.5,Acre,1.22,
2847,311087030174,Panel A,31108703,1,,R3,Yes,FAYA RICE,1,Acre,.86000001,
2823,311087030266,Panel A,31108703,1,,R2,Yes,MCHEWERE GARDEN,60,Square Meters,.67000002,
2823,311087030266,Panel A,31108703,1,,R1,Yes,HYBRID MAIZE,50,Square Meters,.5,
2843,311087030267,Panel A,31108703,1,,R1,Yes,HYBRID MAIZE,.5,Acre,2.1300001,
2825,311087030288,Panel A,31108703,1,,R1,Yes,LOCAL MAIZE PLOT,1,Acre,.41,
2825,311087030288,Panel A,31108703,1,,R2,Yes,SORGHUM PLOT,1,Acre,.50999999,
2827,311087030320,Panel A,31108703,1,,R2,Yes,MAIZE/BEANS,.75,Acre,.56999999,
2827,311087030320,Panel A,31108703,1,,R1,Yes,RICE,.5,Acre,.62,
2827,311087030320,Panel A,31108703,1,,R3,Yes,CHITOWE,.25,Acre,.18000001,
2835,311087030327,Panel A,31108703,1,,R1,Yes,MAIZE,1,Acre,.95999998,
2839,311087030335,Panel A,31108703,1,,R2,Yes,LOCAL MAIZE,20,Square Meters,.30000001,
2839,311087030335,Panel A,31108703,1,,R1,Yes,LOCAL MAIZE,30,Square Meters,.75,
2829,311087030344,Panel A,31108703,1,,R1,Yes,KUMBWINDA PLOT,1,Acre,.44,
2833,311087030374,Panel A,31108703,1,,R1,Yes,MAIZE,1,Acre,.82999998,
2817,311087030375,Panel A,31108703,1,,R1,Yes,MAIZE,1,Acre,1.0700001,
2821,311087030385,Panel A,31108703,1,,R1,Yes,MBWINDA PLOT,3,Acre,.79000002,
2879,312010070032,Panel A,31201007,1,,R1,Yes,HYBRID MAIZE PLOT,.5,Acre,.40000001,
2879,312010070032,Panel A,31201007,1,,R2,Yes,HYBRID MAIZE PLOT,1,Acre,1,
2869,312010070034,Panel A,31201007,1,,R3,Yes,G/NUTS,.5,Acre,.41999999,
2869,312010070034,Panel A,31201007,1,,R1,Yes,LOCAL MAIZE NKHWANI,1,Acre,1.22,
2869,312010070034,Panel A,31201007,1,,R2,Yes,TOBACCO,1,Acre,.34999999,
2861,312010070037,Panel A,31201007,1,,R1,Yes,LOCAL MAIZE,.5,Acre,.49000001,
2851,312010070074,Panel A,31201007,1,,R4,Yes,LOCAL MAIZE,1,Acre,1.13,
2851,312010070074,Panel A,31201007,1,,R3,Yes,HYBRID MAIZE,1,Acre,.83999997,
2851,312010070074,Panel A,31201007,1,,R2,Yes,HYBRID MAIZE,1,Acre,1.22,
2851,312010070074,Panel A,31201007,1,,R1,Yes,HYBRID MAIZE,1,Acre,1.41,
2853,312010070116,Panel A,31201007,1,,R1,Yes,MAIZE,.5,Acre,1.23,
2863,312010070128,Panel A,31201007,1,,R1,Yes,MAIZE,10,Acre,2,
2857,312010070145,Panel A,31201007,1,,R1,Yes,LOCAL MAIZE,.5,Acre,.38999999,
2857,312010070145,Panel A,31201007,1,,R2,Yes,HYBRID MAIZE,.5,Acre,.14,
2873,312010070158,Panel A,31201007,1,,R2,Yes,HYBRID MAIZE,1,Acre,1.66,
2873,312010070158,Panel A,31201007,1,,R1,Yes,LOCAL MAIZE,1.5,Acre,1.9299999,
2865,312010070162,Panel A,31201007,1,,R2,Yes,HYBRID MAIZE PLOT,.30000001,Acre,.5,
2865,312010070162,Panel A,31201007,1,,R1,Yes,HYBRID MAIZE PLOT,1,Acre,.80000001,
2871,312010070164,Panel A,31201007,1,,R2,Yes,HYBRID PLOT,1,Acre,.69999999,
2871,312010070164,Panel A,31201007,1,,R1,Yes,LOCAL MAIZE PLOT,1,Acre,1,
2871,312010070164,Panel A,31201007,1,,R3,Yes,COTTON PLOT,1,Acre,.5,
2877,312010070169,Panel A,31201007,1,,R2,Yes,HYBRID MAIZE,1,Acre,1.46,
2877,312010070169,Panel A,31201007,1,,R1,Yes,NKHWANI LOCAL MAIZE,1,Acre,1.75,
2875,312010070189,Panel A,31201007,1,,R1,Yes,HYBRIDE MAIZE PLOT,.5,Acre,.69999999,
2849,312010070226,Panel A,31201007,1,,R1,Yes,MAIZE,.5,Acre,1.8099999,
2867,312010070230,Panel A,31201007,1,,R1,Yes,MAIZE,.5,Acre,1.11,
2859,312010070283,Panel A,31201007,1,,R1,Yes,HYBRID MAIZE,1,Acre,.49000001,
2855,312010070285,Panel A,31201007,1,,R2,Yes,LOCAL MAIZE,.5,Acre,.67000002,
2855,312010070285,Panel A,31201007,1,,R1,Yes,LOCAL MAIZE,2.5,Acre,2.6199999,
2794,312011040010,Panel B,31201104,1,,R1,Yes,MAIZE,.1,Acre,1.84,
2806,312011040023,Panel B,31201104,1,,R1,Yes,MAIZE,.1,Acre,.56999999,
2814,312011040036,Panel B,31201104,1,,R1,Yes,MAIZE,1,Acre,1.71,
2804,312011040061,Panel B,31201104,1,,R1,Yes,MAIZE PLOT,1,Acre,.80000001,
2804,312011040061,Panel B,31201104,1,,R2,Yes,MAIZE PLOT,2,Acre,1.6,
2816,312011040074,Panel B,31201104,1,,R1,Yes,MAIZE PLOT,.5,Acre,1,
2820,312011040086,Panel B,31201104,1,,R1,Yes,LOCAL MAIZE,.5,Acre,.44999999,
