HHID,case_id,qx_type,visit,ea_id,hh_x01,hh_x02,hh_x03,hh_x04,hh_x05,hh_x06,hh_x07,hh_x08,hh_x09,hh_x10,hh_x11,hh_x12,hh_x13,hh_x14,hh_x15,hh_x16
2805,310065560216,Panel A,1,31006556,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
2789,310065560246,Panel A,1,31006556,Yes,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No
2797,310065560257,Panel A,1,31006556,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
2795,310065560261,Panel A,1,31006556,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2793,310065560288,Panel A,1,31006556,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2787,310065560292,Panel A,1,31006556,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2785,310065560328,Panel A,1,31006556,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2809,310065560344,Panel A,1,31006556,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2801,310065560370,Panel A,1,31006556,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2811,310065560417,Panel A,1,31006556,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2746,310073350006,Panel B,2,31007335,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2748,310073350029,Panel B,2,31007335,Yes,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No
2734,310073350074,Panel B,2,31007335,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2750,310073350097,Panel B,2,31007335,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2732,310073350120,Panel B,2,31007335,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2756,310073350166,Panel B,2,31007335,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2736,310073350189,Panel B,2,31007335,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2726,310073350212,Panel B,2,31007335,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2730,310073350258,Panel B,2,31007335,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2742,310073350281,Panel B,2,31007335,Yes,,,,,,,,,No,No,No,No,No,No,No
2728,310073350304,Panel B,2,31007335,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2740,310073350350,Panel B,2,31007335,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2738,310073350373,Panel B,2,31007335,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2754,310073350396,Panel B,2,31007335,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2752,310073350442,Panel B,2,31007335,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2744,310073350465,Panel B,2,31007335,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2819,311087030024,Panel A,1,31108703,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2837,311087030057,Panel A,1,31108703,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2831,311087030121,Panel A,1,31108703,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2845,311087030172,Panel A,1,31108703,Yes,,,,,,,,,No,No,No,No,No,No,No
2847,311087030174,Panel A,1,31108703,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2823,311087030266,Panel A,1,31108703,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes
2843,311087030267,Panel A,1,31108703,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2825,311087030288,Panel A,1,31108703,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2827,311087030320,Panel A,1,31108703,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,Yes
2835,311087030327,Panel A,1,31108703,Yes,,,,,,,,,Yes,No,Yes,No,No,No,Yes
2839,311087030335,Panel A,1,31108703,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2829,311087030344,Panel A,1,31108703,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2833,311087030374,Panel A,1,31108703,Yes,,,,,,,,,Yes,No,Yes,No,No,No,Yes
2817,311087030375,Panel A,1,31108703,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2821,311087030385,Panel A,1,31108703,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2879,312010070032,Panel A,1,31201007,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2869,312010070034,Panel A,1,31201007,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2861,312010070037,Panel A,1,31201007,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2851,312010070074,Panel A,1,31201007,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2853,312010070116,Panel A,1,31201007,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2863,312010070128,Panel A,1,31201007,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2857,312010070145,Panel A,1,31201007,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2873,312010070158,Panel A,1,31201007,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2865,312010070162,Panel A,1,31201007,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2871,312010070164,Panel A,1,31201007,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2877,312010070169,Panel A,1,31201007,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2875,312010070189,Panel A,1,31201007,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2849,312010070226,Panel A,1,31201007,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2867,312010070230,Panel A,1,31201007,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2859,312010070283,Panel A,1,31201007,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2855,312010070285,Panel A,1,31201007,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2794,312011040010,Panel B,2,31201104,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2806,312011040023,Panel B,2,31201104,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2814,312011040036,Panel B,2,31201104,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2804,312011040061,Panel B,2,31201104,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2816,312011040074,Panel B,2,31201104,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2820,312011040086,Panel B,2,31201104,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2796,312011040112,Panel B,2,31201104,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2792,312011040124,Panel B,2,31201104,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2810,312011040137,Panel B,2,31201104,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2818,312011040162,Panel B,2,31201104,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2790,312011040175,Panel B,2,31201104,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2802,312011040188,Panel B,2,31201104,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2808,312011040213,Panel B,2,31201104,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2798,312011040226,Panel B,2,31201104,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2812,312011040238,Panel B,2,31201104,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2800,312011040264,Panel B,2,31201104,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2838,312011970001,Panel B,2,31201197,Yes,,,,,,,,,No,No,No,No,No,No,No
2852,312011970008,Panel B,2,31201197,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2842,312011970022,Panel B,2,31201197,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2840,312011970028,Panel B,2,31201197,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2846,312011970030,Panel B,2,31201197,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2836,312011970037,Panel B,2,31201197,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2822,312011970057,Panel B,2,31201197,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2830,312011970066,Panel B,2,31201197,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2826,312011970081,Panel B,2,31201197,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2844,312011970088,Panel B,2,31201197,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2834,312011970095,Panel B,2,31201197,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2850,312011970110,Panel B,2,31201197,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2828,312011970117,Panel B,2,31201197,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2824,312011970124,Panel B,2,31201197,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2848,312011970139,Panel B,2,31201197,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2832,312011970146,Panel B,2,31201197,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2766,312015160017,Panel B,2,31201516,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2774,312015160031,Panel B,2,31201516,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2760,312015160046,Panel B,2,31201516,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2762,312015160060,Panel B,2,31201516,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2768,312015160089,Panel B,2,31201516,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2784,312015160108,Panel B,2,31201516,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2764,312015160118,Panel B,2,31201516,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2786,312015160132,Panel B,2,31201516,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2780,312015160161,Panel B,2,31201516,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2778,312015160175,Panel B,2,31201516,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2758,312015160190,Panel B,2,31201516,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2782,312015160204,Panel B,2,31201516,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2772,312015160233,Panel B,2,31201516,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2776,312015160248,Panel B,2,31201516,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2770,312015160262,Panel B,2,31201516,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2788,312015160291,Panel B,2,31201516,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2907,312046180076,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2903,312046180082,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2883,312046180090,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2889,312046180100,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2891,312046180102,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes
2895,312046180105,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2905,312046180112,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2911,312046180123,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2901,312046180149,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2881,312046180161,Panel A,1,31204618,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2893,312046180169,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2885,312046180205,Panel A,1,31204618,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2909,312046180216,Panel A,1,31204618,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2899,312046180226,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2897,312046180244,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2887,312046180276,Panel A,1,31204618,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2884,314325230003,Panel B,2,31432523,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2862,314325230017,Panel B,2,31432523,Yes,,,,,,,,,No,No,No,No,No,No,No
2868,314325230046,Panel B,2,31432523,Yes,,,,,,,,,No,No,No,No,No,No,Yes
2860,314325230060,Panel B,2,31432523,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2876,314325230074,Panel B,2,31432523,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2858,314325230103,Panel B,2,31432523,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2880,314325230117,Panel B,2,31432523,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2878,314325230132,Panel B,2,31432523,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2872,314325230160,Panel B,2,31432523,Yes,,,,,,,,,No,No,No,No,No,No,No
2854,314325230175,Panel B,2,31432523,Yes,,,,,,,,,No,No,No,No,No,No,No
2864,314325230189,Panel B,2,31432523,Yes,,,,,,,,,No,No,No,No,No,No,No
2866,314325230218,Panel B,2,31432523,Yes,,,,,,,,,No,No,No,No,No,No,No
2882,314325230232,Panel B,2,31432523,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2874,314325230246,Panel B,2,31432523,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2870,314325230275,Panel B,2,31432523,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2856,314325230289,Panel B,2,31432523,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2921,314326760004,Panel A,1,31432676,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2917,314326760007,Panel A,1,31432676,Yes,,,,,,,,,No,No,No,No,No,No,No
2923,314326760010,Panel A,1,31432676,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2929,314326760013,Panel A,1,31432676,Yes,,,,,,,,,No,No,No,No,No,No,No
2927,314326760018,Panel A,1,31432676,Yes,,,,,,,,,No,No,No,No,No,No,No
2943,314326760021,Panel A,1,31432676,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2937,314326760023,Panel A,1,31432676,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2913,314326760026,Panel A,1,31432676,Yes,,,,,,,,,No,No,No,No,No,No,No
2931,314326760032,Panel A,1,31432676,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2925,314326760034,Panel A,1,31432676,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2933,314326760037,Panel A,1,31432676,Yes,,,,,,,,,No,No,No,No,No,No,No
2939,314326760040,Panel A,1,31432676,Yes,,,,,,,,,No,No,No,No,No,No,No
2915,314326760045,Panel A,1,31432676,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2935,314326760048,Panel A,1,31432676,Yes,,,,,,,,,No,No,No,No,No,No,No
2941,314326760051,Panel A,1,31432676,Yes,,,,,,,,,No,No,No,No,No,No,No
2919,314326760056,Panel A,1,31432676,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2898,314351200007,Panel B,2,31435120,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2914,314351200021,Panel B,2,31435120,Yes,,,,,,,,,No,No,No,No,No,No,No
2890,314351200034,Panel B,2,31435120,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2904,314351200047,Panel B,2,31435120,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2908,314351200074,Panel B,2,31435120,Yes,,,,,,,,,No,No,No,No,No,No,No
2906,314351200087,Panel B,2,31435120,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2910,314351200114,Panel B,2,31435120,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2900,314351200127,Panel B,2,31435120,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
2894,314351200141,Panel B,2,31435120,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2896,314351200167,Panel B,2,31435120,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2902,314351200181,Panel B,2,31435120,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2886,314351200221,Panel B,2,31435120,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2888,314351200234,Panel B,2,31435120,Yes,,,,,,,,,No,No,No,No,No,No,No
2912,314351200247,Panel B,2,31435120,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2892,314351200274,Panel B,2,31435120,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2975,314357530023,Panel A,1,31435753,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2971,314357530038,Panel A,1,31435753,Yes,,,,,,,,,No,No,No,No,No,No,No
2953,314357530066,Panel A,1,31435753,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2973,314357530079,Panel A,1,31435753,Yes,,,,,,,,,No,No,No,No,No,No,No
2945,314357530090,Panel A,1,31435753,Yes,,,,,,,,,No,No,No,No,No,No,No
2951,314357530102,Panel A,1,31435753,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2959,314357530137,Panel A,1,31435753,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2947,314357530154,Panel A,1,31435753,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2969,314357530159,Panel A,1,31435753,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2957,314357530178,Panel A,1,31435753,Yes,,,,,,,,,No,No,No,No,No,No,No
2949,314357530200,Panel A,1,31435753,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2963,314357530227,Panel A,1,31435753,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2965,314357530242,Panel A,1,31435753,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2967,314357530281,Panel A,1,31435753,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2961,314357530283,Panel A,1,31435753,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2955,314357530292,Panel A,1,31435753,Yes,,,,,,,,,No,No,No,No,No,No,No
3003,314366950007,Panel A,1,31436695,Yes,,,,,,,,,No,No,No,No,No,No,No
2989,314366950029,Panel A,1,31436695,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3001,314366950052,Panel A,1,31436695,Yes,,,,,,,,,No,No,No,No,No,No,No
2985,314366950075,Panel A,1,31436695,Yes,,,,,,,,,No,No,No,No,No,No,No
2991,314366950079,Panel A,1,31436695,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2997,314366950086,Panel A,1,31436695,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2995,314366950093,Panel A,1,31436695,Yes,,,,,,,,,No,No,No,No,No,No,No
3005,314366950106,Panel A,1,31436695,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3007,314366950118,Panel A,1,31436695,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2987,314366950125,Panel A,1,31436695,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2983,314366950166,Panel A,1,31436695,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2999,314366950176,Panel A,1,31436695,Yes,,,,,,,,,No,No,No,No,No,No,No
2979,314366950178,Panel A,1,31436695,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2993,314366950182,Panel A,1,31436695,Yes,,,,,,,,,No,No,No,No,No,No,No
2977,314366950212,Panel A,1,31436695,Yes,,,,,,,,,No,No,No,No,No,No,No
2981,314366950221,Panel A,1,31436695,Yes,,,,,,,,,No,No,No,No,No,No,No
2940,314386900029,Panel B,2,31438690,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes
2924,314386900045,Panel B,2,31438690,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2944,314386900061,Panel B,2,31438690,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2938,314386900077,Panel B,2,31438690,Yes,,,,,,,,,No,No,No,No,No,No,No
2920,314386900109,Panel B,2,31438690,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2934,314386900125,Panel B,2,31438690,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2932,314386900141,Panel B,2,31438690,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2946,314386900157,Panel B,2,31438690,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2922,314386900188,Panel B,2,31438690,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2942,314386900204,Panel B,2,31438690,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2926,314386900220,Panel B,2,31438690,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2936,314386900236,Panel B,2,31438690,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2918,314386900268,Panel B,2,31438690,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2928,314386900284,Panel B,2,31438690,Yes,,,,,,,,,No,No,No,No,No,No,No
2916,314386900300,Panel B,2,31438690,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2930,314386900331,Panel B,2,31438690,Yes,,,,,,,,,No,No,No,No,No,No,No
2966,314391020004,Panel B,2,31439102,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2972,314391020014,Panel B,2,31439102,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2962,314391020024,Panel B,2,31439102,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
2958,314391020044,Panel B,2,31439102,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes
2954,314391020065,Panel B,2,31439102,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2952,314391020075,Panel B,2,31439102,Yes,,,,,,,,,No,No,No,No,No,No,No
2976,314391020085,Panel B,2,31439102,Yes,,,,,,,,,No,No,No,No,No,No,No
2968,314391020095,Panel B,2,31439102,Yes,,,,,,,,,No,No,No,No,No,No,No
2960,314391020115,Panel B,2,31439102,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2978,314391020125,Panel B,2,31439102,Yes,,,,,,,,,No,No,No,No,No,No,Yes
2970,314391020136,Panel B,2,31439102,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2950,314391020146,Panel B,2,31439102,Yes,,,,,,,,,No,No,No,No,No,No,No
2948,314391020166,Panel B,2,31439102,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2964,314391020176,Panel B,2,31439102,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2956,314391020186,Panel B,2,31439102,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2974,314391020207,Panel B,2,31439102,Yes,,,,,,,,,No,No,No,No,No,No,No
3019,314413890005,Panel A,1,31441389,Yes,,,,,,,,,No,No,No,No,No,No,No
3033,314413890017,Panel A,1,31441389,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3009,314413890027,Panel A,1,31441389,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3035,314413890028,Panel A,1,31441389,Yes,,,,,,,,,No,No,No,No,No,No,No
3017,314413890031,Panel A,1,31441389,Yes,,,,,,,,,No,No,No,No,No,No,No
3027,314413890036,Panel A,1,31441389,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3011,314413890063,Panel A,1,31441389,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
3025,314413890100,Panel A,1,31441389,Yes,,,,,,,,,No,No,No,No,No,No,No
3031,314413890115,Panel A,1,31441389,Yes,,,,,,,,,No,No,No,No,No,No,No
3013,314413890144,Panel A,1,31441389,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3029,314413890156,Panel A,1,31441389,Yes,,,,,,,,,No,No,No,No,No,No,No
3039,314413890157,Panel A,1,31441389,Yes,,,,,,,,,No,No,No,No,No,No,No
3021,314413890181,Panel A,1,31441389,Yes,,,,,,,,,No,No,No,No,No,No,No
3015,314413890182,Panel A,1,31441389,Yes,,,,,,,,,No,No,No,No,No,No,No
3023,314413890183,Panel A,1,31441389,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
3037,314413890207,Panel A,1,31441389,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3000,314423940001,Panel B,2,31442394,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
3006,314423940006,Panel B,2,31442394,Yes,,,,,,,,,No,No,No,No,No,No,No
2992,314423940018,Panel B,2,31442394,Yes,,,,,,,,,No,No,No,No,No,No,No
2984,314423940024,Panel B,2,31442394,Yes,,,,,,,,,Yes,No,Yes,No,No,No,Yes
2986,314423940030,Panel B,2,31442394,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2998,314423940042,Panel B,2,31442394,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2994,314423940048,Panel B,2,31442394,Yes,,,,,,,,,No,No,No,No,No,No,No
3004,314423940054,Panel B,2,31442394,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
3008,314423940066,Panel B,2,31442394,Yes,,,,,,,,,No,No,No,No,No,No,No
2982,314423940072,Panel B,2,31442394,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2980,314423940078,Panel B,2,31442394,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2990,314423940090,Panel B,2,31442394,Yes,,,,,,,,,No,No,No,No,No,No,No
2988,314423940102,Panel B,2,31442394,Yes,,,,,,,,,No,No,No,No,No,No,No
3002,314423940114,Panel B,2,31442394,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2996,314423940120,Panel B,2,31442394,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3065,314431080017,Panel A,1,31443108,Yes,,,,,,,,,No,No,No,No,No,No,No
3057,314431080018,Panel A,1,31443108,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
3049,314431080030,Panel A,1,31443108,Yes,,,,,,,,,No,No,No,No,No,No,No
3041,314431080042,Panel A,1,31443108,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3051,314431080052,Panel A,1,31443108,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3061,314431080088,Panel A,1,31443108,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3053,314431080099,Panel A,1,31443108,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
3047,314431080106,Panel A,1,31443108,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
3071,314431080115,Panel A,1,31443108,Yes,,,,,,,,,No,No,No,No,No,No,No
3043,314431080137,Panel A,1,31443108,Yes,,,,,,,,,No,No,No,No,No,No,No
3063,314431080143,Panel A,1,31443108,Yes,,,,,,,,,No,No,No,No,No,No,No
3059,314431080159,Panel A,1,31443108,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3069,314431080165,Panel A,1,31443108,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3055,314431080168,Panel A,1,31443108,Yes,,,,,,,,,No,No,No,No,No,No,No
3067,314431080170,Panel A,1,31443108,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
3045,314431080171,Panel A,1,31443108,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3032,314432700002,Panel B,2,31443270,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
3030,314432700012,Panel B,2,31443270,Yes,,,,,,,,,No,No,No,No,No,No,No
3028,314432700023,Panel B,2,31443270,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
