case_id,hhid,gardenid,plotid,ag_o01,ag_o01a,ag_o03_2a,ag_o03_2b,ag_o03_2c,ag_o04a,ag_o04b,ag_o04b_oth,ag_o04c,ag_o05e,ag_o05e_oth,ag_o06,ag_o06a,ag_o07
306026580181,2ad3246af0bc4b96a9a98d120519212e,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,3,OTHER (SPECIFY),ACRES,2.08,,,9,3,Partly Cloudy / Partly Sunny
306026600006,4d46923aa72140cc9c68fe5c0127184f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.22,,,9,3,Mostly Clear / Mostly Sunny
306206610509,e8e3e1cf24f749a9a2852995310c5800,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.3,,,9,3,Clear/Sunny
307016630010,d2c5c6a196b9402c9de97546142b9d3c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.09,,,11,3,Mostly Clear / Mostly Sunny
307016630031,5471589d9ffb439d9bad201aeb94d5fc,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.78,,,11,3,Mostly Clear / Mostly Sunny
307016630042,8ed46d5e6c9947dda13509da9127b2a7,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.84,,,10,3,Mostly Clear / Mostly Sunny
307016630053,dc03b95e44a1467f9ccc3a3ffe507047,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.75,,,11,3,Clear/Sunny
307016630053,dc03b95e44a1467f9ccc3a3ffe507047,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.55,,,7,4,Clear/Sunny
307016630063,05803d182a39497199b725318208ad45,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.96,,,8,4,Mostly Clear / Mostly Sunny
307016630073,e9f5c26515c64c69ab3f9f8b60952d2e,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.3,acre,,.09,,,11,3,Mostly Clear / Mostly Sunny
307016630095,54527b30d72b4fca9431b62a4936ecaf,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.97,,,11,3,Mostly Clear / Mostly Sunny
307016630095,54527b30d72b4fca9431b62a4936ecaf,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.97,,,11,3,Mostly Clear / Mostly Sunny
307016630105,1c2fa998f0994856ac395d5d4fc1cc17,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.24,,,9,3,Mostly Clear / Mostly Sunny
307016630115,794b2c8dd39244df90c0ce40a58de11c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.08,,,11,3,Partly Cloudy / Partly Sunny
307016630137,55d5283e52e44c1c8d7050c083ad2af4,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.52,,,12,3,Mostly Clear / Mostly Sunny
307016630147,1dd00bbb520247de83b2891109cde8f7,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1.2,,,10,3,Mostly Clear / Mostly Sunny
307016630158,8dcc0107c1594ca38611b07a590598bf,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.75,acre,,.66,,,12,3,Mostly Clear / Mostly Sunny
307016630198,88752c4bfd9f4b93afeb4b9862a23fb3,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.51,,,12,3,Mostly Clear / Mostly Sunny
307016630219,4d17aa0cbe384857aa627a8efbb0b69b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.72,,,9,5,Clear/Sunny
307026640134,d770118e4bfb45278d34dc64f17bae1b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.78,,,11,3,Partly Cloudy / Partly Sunny
307026640161,130c8559c2564cc4a363a3ca501fd65a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.45,,,11,3,Partly Cloudy / Partly Sunny
307036650011,e903a131493f4c65981bd4d39920ebac,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.25,,,11,5,Partly Cloudy / Partly Sunny
307036650011,e903a131493f4c65981bd4d39920ebac,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.12,,,11,5,Partly Cloudy / Partly Sunny
307036650022,eceb7c9f734c418992157da3677e608c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,.89,,,10,6,Clear/Sunny
307036650033,4cbbccbce5284bf08b769372e99446a3,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.45,,,9,3,Partly Cloudy / Partly Sunny
307036650045,e7f4c02f9cfa4f45b6a2046061373233,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,2,,,9,3,Partly Cloudy / Partly Sunny
307036650045,e7f4c02f9cfa4f45b6a2046061373233,RG02,T02,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.8,,,10,3,Partly Cloudy / Partly Sunny
307036650045,e7f4c02f9cfa4f45b6a2046061373233,RG03,T02,yes,RAINY SEASON GARDENS,RG03,.,.,.25,acre,,.3,,,10,3,Partly Cloudy / Partly Sunny
307036650056,5a3e1529c3504eefbf27bb176807f80e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.28,,,11,3,Clear/Sunny
307036650067,e73f5ec3bc6d45f69729c76569f0a1da,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.4,,,9,3,Partly Cloudy / Partly Sunny
307036650112,7fb3b5169fb743d08034cfd42104688d,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.42,,,1,3,Partly Cloudy / Partly Sunny
307036650135,5b3e903e1af34d3c8e5503a9211e7ad2,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,.76,,,10,3,Partly Cloudy / Partly Sunny
307036650135,5b3e903e1af34d3c8e5503a9211e7ad2,RG03,T01,yes,RAINY SEASON GARDENS,RG03,.,.,2,acre,,1.85,,,8,3,Partly Cloudy / Partly Sunny
307036650146,2884035a5b2b42359314d23c751397ea,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.85,,,11,4,Clear/Sunny
307036650157,dd46cb927903405990e28e027be67390,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.8,,,9,3,Partly Cloudy / Partly Sunny
307036660014,b55df9ecde41458999e18de5e31a918a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,,,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
307036660028,9cc1171f47d64f5bbb5c957fccdb1b58,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.8,,,10,3,Mostly Cloudy / Considerable Cloudiness
307036660041,2c46d02dd85b46bda186c03f269fad30,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.71,,,10,6,Clear/Sunny
307036660042,f93ff719584a403eaa025f28faa74a07,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
307036660083,6916e52c0aba4b75a1fa94fb183b7f2d,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.33,,,8,3,Partly Cloudy / Partly Sunny
307036660097,37042bc9b4694f7b8cf46a7b8792a752,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.7,,,7,3,Partly Cloudy / Partly Sunny
307036660209,77483b7c5b65423b97a76116e9fe8cb1,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.3,,,10,6,Clear/Sunny
307036660223,eb2e8fc5c92646cab21deb7fcd87c492,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.62,,,10,6,Clear/Sunny
307046670016,ee924fd4ea01465e9b1abdb0fb0a5290,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.03,,,9,4,Clear/Sunny
307046670016,ee924fd4ea01465e9b1abdb0fb0a5290,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,1.55,,,9,3,Clear/Sunny
307046670032,bd29cb14664e4575b2a33c42d0f9b9d4,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1.04,,,9,3,Clear/Sunny
307046670066,41ad3d2a470d46beaca99310826d4b50,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.36,,,12,3,Partly Cloudy / Partly Sunny
307046670098,024c274feef34881aa2e817671c82f31,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.1,acre,,.07,,,8,3,Clear/Sunny
307046670148,39a5688468e54d6497e0a2a081ab4ef8,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.79,,,10,3,Clear/Sunny
307046670164,6bd99e3cd01c483ca449ee16df4d1bb9,RG03,T01,yes,RAINY SEASON GARDENS,RG03,.,.,.25,acre,,.13,,,10,3,Clear/Sunny
307046670213,2ad20e1516ed4fb2bf6eb1649b4e95ff,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.03,acre,,.04,,,9,3,Mostly Clear / Mostly Sunny
307046670229,35db7d85487245909687296ac87dc964,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.8100000000000001,,,12,3,Mostly Clear / Mostly Sunny
307046670245,0c912e539e05400188c773d440caf351,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.1,acre,,.22,,,12,3,Mostly Clear / Mostly Sunny
307046670278,a6d241f2d152471c9303964bf77d48d4,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,.,.05,acre,,.05,,,11,3,Partly Cloudy / Partly Sunny
307046670294,4a537a62f2134283b47b0d671ce9855f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,2,acre,,4.26,,,10,6,Clear/Sunny
307046670342,8291e02fd1f542648ca79643f4d9301b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.3,,,9,3,Clear/Sunny
307046670342,8291e02fd1f542648ca79643f4d9301b,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.96,,,9,3,Clear/Sunny
307056680018,7f9e934c4cbc4ac8b389976d294bb911,TG01,,no,,,,,,,,,,,,,
307056690009,d24e833bf6404bdbb65f222a4e5e32f6,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.2,acre,,.02,,,10,3,Partly Cloudy / Partly Sunny
307056690018,1d49f698513944f38d3dcde0818f5049,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.9,acre,,.7,,,10,3,Mostly Clear / Mostly Sunny
307056690028,15fb37fccd5944b6aa97e1d5250bed89,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.34,,,9,3,Mostly Clear / Mostly Sunny
307056690028,15fb37fccd5944b6aa97e1d5250bed89,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.05,acre,,.02,,,8,3,Mostly Clear / Mostly Sunny
307056690056,d892dcfa46eb47c0b835dfdc0934897a,TG01,,no,,,,,,,,,,,,,
307056690065,475c9055f6e440f3886dd8dac795f654,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.39,,,10,3,Mostly Clear / Mostly Sunny
307056690093,231259bf39c1487097d8f8fbf18d1790,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.01,,,10,3,Clear/Sunny
307056690121,68a8f7bfbc284b12850530d6af3213c8,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.44,,,10,3,Partly Cloudy / Partly Sunny
307056690130,77acdfacf2d44d91b2387851a5a0a0e2,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,.84,,,10,3,Clear/Sunny
307056690130,77acdfacf2d44d91b2387851a5a0a0e2,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.04,,,9,4,Clear/Sunny
307056690139,d52fe7069d6e4df2ae869952694b79c9,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.34,,,11,3,Mostly Clear / Mostly Sunny
307056690158,6bc666ad3e9a42da9880479825460b08,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.01,,,10,3,Partly Cloudy / Partly Sunny
307056690176,b238b8ff39bd4431b274ec85b65e4695,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.1,acre,,.01,,,9,3,Partly Cloudy / Partly Sunny
307066700079,2c2bbf2281724af2a6f6a9990a2d82d4,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.6899999999999999,,,10,6,Clear/Sunny
307066700095,7df899a2a0d8439eb2214234f6e32760,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.52,,,10,6,Clear/Sunny
307066700127,8bbc6beacf9d480188459d4790034b5f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1.5,acre,,1.91,,,10,6,Clear/Sunny
307066700257,98956235a9f5447381402dc3dbead1cb,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.57,,,8,4,Partly Cloudy / Partly Sunny
307066710006,d1ef587a4b0b4448a311296b36d58a99,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.24,,,11,3,Clear/Sunny
307066710013,28991820b69449fdbc3fd4a2b35ddf44,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.8100000000000001,,,9,3,Clear/Sunny
307066710029,0f067bfedc3f41ba92378cbfd39b6b94,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.4,acre,,.6899999999999999,,,9,3,Partly Cloudy / Partly Sunny
307066710035,c653414483474ce9b99b29766976939e,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.97,,,11,3,Clear/Sunny
307066710042,6027ac534aa54a7fb9a838153101b63b,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.29,,,10,3,Mostly Clear / Mostly Sunny
307066710042,6027ac534aa54a7fb9a838153101b63b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.05,acre,,.08,,,10,3,Mostly Clear / Mostly Sunny
307066710057,8636c55f60c74d3b9577d1c3986e9329,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,.,.03,acre,,.04,,,11,3,Partly Cloudy / Partly Sunny
307066710064,5a3526b1368b46edba0eb002327a3fb1,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.35,,,10,3,Mostly Clear / Mostly Sunny
307066710092,afefbcf4be9742fe9cc56a70f29bded4,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.58,,,10,6,Clear/Sunny
307066710099,f05e8e602b454a488be6bc68074d734a,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,999,OTHER (SPECIFY),DON'T KNOW,.16,,,11,6,Clear/Sunny
307066710125,b350772e602c475d9b3f8d323b06217e,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.03,acre,,.06,,,10,3,Partly Cloudy / Partly Sunny
307076720037,2c4790c2120a477086b34fb56c7e9d97,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,1.3,,,9,3,Partly Cloudy / Partly Sunny
307076720062,f3e0a37a11044de4985f5ac256aa0a5b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.53,,,10,6,Clear/Sunny
307076720069,95c275d78dbc49d69dd63f9d482de58e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.57,,,10,6,Clear/Sunny
307076720126,4140af4778d942cdaa57a28345a65272,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.02,acre,,.05,,,10,3,Completely Cloudy
307076720152,1fd4edcb99e5400692f9538f48c2a244,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.08,acre,,.1,,,11,3,Clear/Sunny
307076730005,ff14063481a140268a2c38f438696786,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.43,,,9,3,Partly Cloudy / Partly Sunny
307076730035,7fada15721e44672bd00204de693ae73,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.26,,,10,3,Mostly Clear / Mostly Sunny
307076730035,7fada15721e44672bd00204de693ae73,RG02,T02,yes,RAINY SEASON GARDENS,RG02,.,.,1.5,acre,,1.32,,,10,3,Mostly Clear / Mostly Sunny
307076730045,321fd6959466431884f75d25786a1f51,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.17,,,8,3,Mostly Clear / Mostly Sunny
307076730045,321fd6959466431884f75d25786a1f51,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,.5600000000000001,,,10,3,Mostly Clear / Mostly Sunny
307076730065,c952a44210d94273a271232351f25bbe,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.66,,,11,6,Clear/Sunny
307086740106,34da175ff38b4a66b2d0e52fe5f83f7f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.52,,,10,6,Clear/Sunny
307086740152,f6f7691b6fb24fb5be9d9d79003f9897,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.89,,,10,6,Clear/Sunny
307086740312,aae9685f453b4877bde3b9317171b0c3,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.6899999999999999,,,10,3,Partly Cloudy / Partly Sunny
307086750005,a637cb6f78c643e481f46f2456dc3a7b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.25,acre,,1.36,,,9,3,Clear/Sunny
307086750005,a637cb6f78c643e481f46f2456dc3a7b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.05,acre,,.08,,,9,3,Clear/Sunny
307086750050,7980ff4b14a94c5f9204ec799de7560b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.59,,,10,6,Clear/Sunny
307086750075,e0401c946e5c4ba48085bacd60bac87a,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.25,acre,,.25,,,11,3,Partly Cloudy / Partly Sunny
307086750085,3cefa645fa0048838227d5707126c0c6,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.17,,,11,3,Clear/Sunny
307086760122,167a66288e594dd5b500fbc56ab59532,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.25,,,11,3,Partly Cloudy / Partly Sunny
307086760168,fca4cddd15be4462aace1dbbf4f4c47e,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.28,,,9,3,Partly Cloudy / Partly Sunny
307086760183,f44306ea2a8b4d72a9a577ffcb4c90bb,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.88,,,10,6,Clear/Sunny
307086760213,f9dbf273c965449ca98847dd1b932536,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.42,,,10,6,Clear/Sunny
307086760228,b0534b02ba6341f2b74795dcd3004552,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.51,,,10,6,Clear/Sunny
307096770030,b4693f8bd8f147ba981ee5925c540158,,,no,,,,,,,,,,,,,
307096780097,248e3917d85c4a909c13079d14b66cbb,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.05,acre,,.47,,,10,3,Partly Cloudy / Partly Sunny
307096780116,da5a579097814966aaf06eaba49a1566,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.04,acre,,.09,,,8,3,Partly Cloudy / Partly Sunny
307096780172,fa6e84d3ec1c447bbf899397002e18da,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.5600000000000001,,,10,6,Clear/Sunny
307096780191,7880bf6aba3442a5bdbca8b92aca9ba8,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.23,,,10,6,Clear/Sunny
307096780247,4ac1b6e9516c4325b19b95d34229eab2,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,.9,,,11,3,Mostly Cloudy / Considerable Cloudiness
307096780247,4ac1b6e9516c4325b19b95d34229eab2,RG03,T03,yes,RAINY SEASON GARDENS,RG03,.,.,1,acre,,.73,,,11,3,Mostly Cloudy / Considerable Cloudiness
307096780247,4ac1b6e9516c4325b19b95d34229eab2,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.2,acre,,,,,10,3,Mostly Cloudy / Considerable Cloudiness
307096790002,32b9866b3b1844e9bac122fc2c028ff9,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.8,,,12,3,Clear/Sunny
307096790021,cbd69835d5004523b7b7639f541e1e18,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.75,,,9,3,Clear/Sunny
307096790021,cbd69835d5004523b7b7639f541e1e18,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.75,,,9,3,Clear/Sunny
307096800128,66f6f29632d845388c83e4f1b67f8a84,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.78,,,10,6,Clear/Sunny
307096800150,c7ec7ad196ad47659d5120e0e026746a,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.61,,,10,6,Clear/Sunny
307096800344,0b242c22976143ad929b12f4f0d333b8,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.65,,,11,3,Partly Cloudy / Partly Sunny
307106810090,1fb1cc30c49344ddb50d81027fa1a15d,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.17,,,11,3,Partly Cloudy / Partly Sunny
307106810170,1fafc38fefe64569ba306ebbb837ea8d,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.06,,,10,3,Clear/Sunny
307106820025,c491bb07b70444daa3ee078b577729fd,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.2,,,9,3,Completely Cloudy
307106820079,ba7e0a97768742beaca2a73645df3f47,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.33,,,10,6,Mostly Cloudy / Considerable Cloudiness
307106820106,93785278680e4ee097fdbb90f386e7b4,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.66,,,10,6,Clear/Sunny
307106820200,93277ed63edd43fb8e462c0e73957863,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,.,.04,acre,,.06,,,11,3,Partly Cloudy / Partly Sunny
307106830036,f5b0e0f051b242ad83a4aebaec45f125,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,.43,,,11,3,Partly Cloudy / Partly Sunny
307106830158,bc4b451bf25a4988b7f5abbb5f1ce106,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.04,,,11,3,Clear/Sunny
307106830175,1c161fa67069488e8c3fbecbaa794851,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.04,,,11,3,Clear/Sunny
307116850035,ce77e179941241b4922807c24411be2c,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.29,,,10,3,Partly Cloudy / Partly Sunny
307116850109,5e656216b04242f69a0705cb29c8f5de,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.04,acre,,.05,,,8,3,Clear/Sunny
307116850133,170b1caf64924a6bbbd5d97f4ae1e92d,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.02,acre,,.03,,,7,4,Partly Cloudy / Partly Sunny
307116850251,d4ed6f5c2fda42abae2ba36dbd787895,RG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,.,.5,acre,,.44,,,11,6,Clear/Sunny
308016870015,bb98e4d9346345619e46b2f8ea06c350,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.25,,,11,4,Clear/Sunny
308016870015,bb98e4d9346345619e46b2f8ea06c350,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.5,acre,,.32,,,11,4,Clear/Sunny
308016870039,a2a77bd9bbd248088c5b812eb0b0cc47,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.29,,,7,3,Rainy
308016870062,b64cb406ab8444bfa9c91277b3617cc0,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.7,,,11,3,Partly Cloudy / Partly Sunny
308016870085,4e6aedd748b74497bbebe59cc6335681,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.18,,,9,4,Completely Cloudy
308016870154,e3688c88450142e48e1aca0a3e028377,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.5,,,10,3,Partly Cloudy / Partly Sunny
308016870200,b80b7498c22f4c8b896fcaa4cc56ce71,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.02,,,8,4,Partly Cloudy / Partly Sunny
308016870246,9d15285538d74f9bad296e5d6cf182cf,TG01,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.26,,,11,3,Clear/Sunny
308016870246,9d15285538d74f9bad296e5d6cf182cf,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.5,acre,,.25,,,11,3,Partly Cloudy / Partly Sunny
308016870292,29b58275b32d413c9a432a98a55c7541,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.14,,,8,4,Completely Cloudy
308016870292,29b58275b32d413c9a432a98a55c7541,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.5,acre,,.38,,,8,4,Completely Cloudy
308016870338,fa85ee66771d4eb297f948681501235b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.64,,,7,3,Completely Cloudy
308016870338,fa85ee66771d4eb297f948681501235b,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.5,acre,,.57,,,7,3,Completely Cloudy
308016880019,81b60a1cf76b47309d6e3ab045c97fb1,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.25,acre,,.19,,,10,3,Mostly Clear / Mostly Sunny
308016880028,3ac3fd70177f4e48b24e482f0bae198a,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
308016880047,f2bb2b5c89e14c2aa0cc068e054363ad,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.6,,,8,3,Clear/Sunny
308016880065,cbb46a3acbf048129bc7fc6b25142bf9,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2.5,acre,,.6899999999999999,,,8,4,Partly Cloudy / Partly Sunny
