case_id,hhid,hh_n09a,hh_n09b,hh_n09c,hh_n10a,hh_n10b,hh_n11,hh_n12a,hh_n12b,hh_n13a,hh_n13b,hh_n14,hh_n14_oth,hh_n15a,hh_n15b,hh_n16a,hh_n16b,hh_n16_oth,hh_n17,hh_n18,hh_n19,hh_n19_oth,hh_n20a,hh_n20b,hh_n20_oth,hh_n21a,hh_n21b,hh_n21c,hh_n22,hh_n23,hh_n24,hh_n24_oth,hh_n25a,hh_n25b,hh_n25c,hh_n25d,hh_n25e,hh_n25f,hh_n25g,hh_n25h,hh_n25i,hh_n25j,hh_n25k,hh_n25l,hh_n25m,hh_n25n,hh_n25o,hh_n25p,hh_n25q,hh_n25r,hh_n25s,hh_n25t,hh_n25u,hh_n25v,hh_n25w,hh_n25x,hh_n25y,hh_n26a,hh_n26b,hh_n26_oth,hh_n27,hh_n28,hh_n29a,hh_n29b,hh_n29_oth,hh_n30a1,hh_n30b1,hh_n30c1,hh_n30d1,hh_n30a2,hh_n30b2,hh_n30c2,hh_n30d2,hh_n30a3,hh_n30b3,hh_n30c3,hh_n30d3,hh_n30a4,hh_n30b4,hh_n30c4,hh_n30d4,hh_n30a5,hh_n30b5,hh_n30c5,hh_n30d5,hh_n30a6,hh_n30b6,hh_n30c6,hh_n30d6,hh_n31a1,hh_n31b1,hh_n31c1,hh_n31d1,hh_n31a2,hh_n31b2,hh_n31c2,hh_n31d2,hh_n31a3,hh_n31b3,hh_n31c3,hh_n31d3,hh_n32,hh_n34,hh_n35,hh_n36,hh_n37,hh_n38,hh_n39,hh_n40,hh_n41a,hh_n41b,hh_n41c,hh_n41d,hh_n41e,hh_n41f,hh_n41g,hh_n41h,hh_n41h_oth
314438530089,8cb438b491e84ce08225b2ff81bcb544,3,SUGARCANETRADING,47,1,,1,1,,0,0,,,July,2010,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,Traders,,no,no,no,no,no,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,,,,Seasonal work,,,Yes,,,,,1,12,1,3,2,16,6,3,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,12500,15000,18000,,,,,7200,0,3500,0,0,0,0,0,0,
314438530089,8cb438b491e84ce08225b2ff81bcb544,4,GREENMAIZETRADING,47,1,,1,1,,0,0,,,July,2014,Own-savings from non-agriculture,,,Roadside,,,,Final consumers,,,no,no,yes,no,no,,,,,NOT OPERATE,,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,Seasonal work,,,No,yes,,,,1,10,4,8,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,1,3,3,800,3500,,,,,13500,17000,1300,0,3000,0,300,0,0,0,0,
314438530124,bd30c47b1695453bbb733132c330dbe7,1,SHOPKEEPER,47,1,,1,2,,0,0,,,November,2014,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of cash,,,Yes,,,,,2,20,4,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,40000,50000,900000,,,,,65000,0,150000,1500,0,0,0,0,0,
314448540108,3cdebcd1f39d40d58498614be7f2b057,1,OWNRESTRAURANT,56,1,,2,1,2,0,0,,,January,2013,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,no,yes,yes,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,NOT OPERATE,,,,low,NOT OPERATE,Lack of cash,,,Yes,,,,,1,25,6,12,,,,,,,,,,,,,,,,,,,,,2,25,6,180000,0,,,,0,,,,375000,,,325000,625000,,,260000,250000,0,8000,0,0,0,0,0,
314448540262,63634206d7eb45d6aac22f29e2af9385,1,SELLING ZITENJE,47,1,,1,1,,0,0,,,August,2006,Proceeds from another business,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,,,,,,,,,,,,,NOT OPERATE,,Other (Specify),,N/A,Yes,,,,,1,20,3,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,60000,,,,,,,6000,0,60000,4000,0,0,0,0,8400,UNSPECIFIED FEES
315318550080,7a88043df0f44e739071abd4d52eb41e,1,furniture,16,1,,1,1,,0,0,,,July,2002,No start-up capital,,,Mobile,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,low,low,low,,,,,,,,,,,,,,,Yes,,,,,1,15,16,2,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,,,12000,15000,,,10000,0,0,0,0,0,0,0,0,
315318550100,e9abb40d46e44555998b7ee93b8162d7,1,charcoal,2,2,,1,2,,0,0,,,January,2004,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,2,20,15,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,25000,,,15000,20000,,,17000,0,0,0,0,0,0,0,0,
315318550120,2bb4c9a7bafd491692232bb365d9bad1,1,mandasi selling,10,1,,1,1,,0,0,,,November,2015,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,,,NOT OPERATE,,,,NOT OPERATE,NOT OPERATE,,,,,,,,,,,Lack of non-labour inputs,,,Yes,,,,,1,3,6,7,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,8600,,,6000,0,,,3000,2000,0,0,0,0,0,0,0,
315318550139,b9f2787d8dfb4d2eb22318eac2d06755,1,carpentry,16,1,,1,1,,0,0,,,July,2016,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,yes,Purchased from someone else,,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,Lack of cash,,,Yes,,,,,1,24,4,2,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,63000,,,,,0,0,63000,0,0,20000,0,0,0,0,0,
315318550160,36ad296264a147a4a1a365d7b91760d6,1,KANYENYA SELLING,47,1,,1,1,,0,0,,,August,2016,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,Lack of cash,,,Yes,,,,,2,18,4,1,1,18,4,1,3,18,4,1,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,,,,,0,0,5000,10000,0,0,0,0,0,0,0,
315318550299,a6a746e199a84fe8bce32e1f610212d7,1,rastaurant,56,1,2,2,1,2,0,0,,,March,2015,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,NOT OPERATE,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,Lack of non-labour inputs,,,Yes,,,,,1,20,9,8,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,,,,,8000,900,15000,5000,7000,0,0,0,0,0,0,
315318550339,f77de97e44984ee98a323bad183bc274,1,CAPERNTRY SHOP,47,1,,2,1,,0,0,,,June,2006,Own-savings from non-agriculture,,,Roadside,,,,Final consumers,,,no,no,no,no,yes,Purchased from someone else,,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,Not profitable,,,Yes,,,,,1,20,8,4,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,75000,,,52000,83000,,,25000,50000,0,0,0,0,0,0,0,
315318550339,f77de97e44984ee98a323bad183bc274,2,GROCERY SHOP,47,1,2,2,1,2,0,0,,,February,2016,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,Own-Illness/Need to care for household members,,,No,yes,,,,2,14,6,4,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,56000,42000,56000,,,,,26000,0,30000,2000,0,0,0,0,0,
315318550418,3d7b3a2e83ea4193a52aa680ffbf72ce,1,SELLING TOMATO,47,2,,2,2,,0,0,,,July,2016,Gift from family/friends,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,low,low,low,,,,,,,,,,,,,,,Yes,,,,,2,28,8,2,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,12000,,,,,12000,12000,3000,0,8000,1000,0,0,0,0,0,
315318560108,55fa790d98ab452c92f5df891e5eec85,1,CHARCOAL SELLING,47,2,,2,2,,0,0,,,November,2010,Gift from family/friends,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,yes,Purchased from someone else,,low,low,low,low,low,low,low,low,low,low,low,,,,,,,,,,,,,,,,,,Yes,,,,,2,24,6,12,,,,,,,,,,,,,,,,,,,,,5,5,12,10000,0,,,,0,,,,500000,,,,,50000,250000,200000,0,200000,50000,0,0,0,0,50000,FOOD
315318560214,04c96146c1ed4911b0783bbb0c9bd29a,1,TRADITIONAL MEDICINE,86,1,,2,1,,0,0,,,August,2000,No start-up capital,,,Traditional market place,,,,Final consumers,Othersmall businesses,,no,no,no,yes,yes,Communal land,,low,low,low,low,low,low,low,low,low,low,low,,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,Seasonal work,Lack of cash,,Yes,,,,,1,24,8,4,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,1200000,,,,,52000,54000,150000,0,0,15000,0,0,0,0,0,
315318560235,0956518968964da5930900609dd096f7,1,MOULDING BRICKS,41,1,,1,1,,0,0,,,July,2000,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,NOT OPERATE,NOT OPERATE,,,Seasonal work,,,No,yes,,,,1,10,5,4,,,,,,,,,,,,,,,,,,,,,2,5,5,15000,0,,,,0,,,,150000,,,,,80000,150000,125000,0,0,0,0,0,0,0,0,
315328570014,7b3fd0e556354b648682f65dcb57bb98,1,MINISHOP,47,1,,1,1,,0,0,,,February,2016,Gift from family/friends,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,,,,,Other (Specify),,CAPITAL SHORTAGE (UNSPECIFIED),Yes,,,,,1,13,8,2,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,5000,0,0,,,,,800,0,8000,1000,0,0,0,0,0,
315328570028,50b37a7025de43d2a4cfca549eafe59e,1,WELDING,95,1,,1,1,,0,0,,,January,2015,Other (specify),,GIVEN BY A HOUSEHOLD MEMBER / RELATIVE,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,high,high,high,high,high,high,high,high,high,high,high,high,,,,,,,,,,,,,,,,,Yes,,,,,1,24,9,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,,,,,,,5000,2500,15000,500,0,10000,0,0,0,
315328570042,1ac99796220143ef9330257b04d9f69f,1,REPAIRINGELECTRICALGADGETS,95,2,,2,2,,1,0,Almost none,,March,2015,Own-savings from non-agriculture,,,Commercial area shop,Yes,ESCOM/GRID,,Final consumers,,,no,no,no,no,no,,,average,average,average,average,average,average,average,average,average,average,average,average,,,,,,,,,,,,,,,,,Yes,,,,,2,22,8,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,36000,,,10000,36000,,,15000,5000,0,0,0,0,0,0,0,
315328570089,372ccf875679406193bff133038787e8,1,SWEETBEERBREWING,11,2,,2,2,,0,0,,,January,2014,Other (specify),,SAVINGS FROM WORK (UNSPECIFIED),Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,average,average,NOT OPERATE,NOT OPERATE,NOT OPERATE,average,NOT OPERATE,average,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,,,Lack of non-labour inputs,,,No,yes,,,,2,14,12,4,5,5,8,4,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,12000,,,9000,0,,,10900,1075,0,0,0,0,100,0,800,PERSONAL / HOUSEHOLD USE
315328570103,a4d5e406bf6348bfbd4f1fa22cbc8f97,1,SELLINGCLOTHES,47,3,,3,3,,0,0,,,November,2015,Proceeds from another business,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,3,5,8,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,35000,45000,50000,,,,,15000,0,35000,1000,0,0,0,0,0,
315328570150,0206114253f648ebbb34985c435c73b6,1,DESIGNING,60,1,,2,1,,0,0,,,June,2013,Own-savings from non-agriculture,,,Commercial area shop,Yes,ESCOM/GRID,,Othersmall businesses,Traders,,yes,yes,no,no,no,,,high,high,high,high,high,high,high,high,high,high,high,high,,,,,,,,,,,,,,,,,Yes,,,,,1,30,8,9,,,,,,,,,,,,,,,,,,,,,2,30,8,30000,0,,,,0,,,,250000,250000,250000,,,,,160000,90000,0,15000,0,3500,3000,0,0,
315328570225,39bd1a84d33744cbbbbc3e210674e10c,1,MINIBUS,49,1,2,2,1,,0,0,,,July,2015,Other (specify),,SOLD HOUSEHOLD DURABLES,Mobile,,,,Other (specify),,FINAL CONSUMER,no,no,no,yes,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,,,,,,,,,,,,Lack of cash,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,8,30000,0,,,,0,,,,168000,240000,0,,,,,100000,50000,0,0,0,0,0,80000,70000,TRAFFIC FINES
315328570253,7e8f605606464bec990ee0c4573b8e89,1,CHARCOALSTOVE,2,1,,1,1,,1,0,About 25%,,July,2012,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,30,8,5,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,10000,10000,10000,,,,,4000,5000,5000,500,0,0,0,0,0,
315338580010,a6552cccd0cd4187b6f16d7662a5befe,1,transportation,49,1,,2,1,,0,0,,,August,2009,Proceeds from another business,,,Mobile,,,,Othersmall businesses,Traders,,yes,yes,yes,yes,no,,,low,low,low,low,low,low,low,low,low,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,10,8,12,,,,,,,,,,,,,,,,,,,,,4,20,10,60000,0,,,,0,,,,1500000,,,,,,,500000,0,0,0,500000,0,0,250000,750000,UNSPECIFIED FEES
315338580017,43aee0d9a6a84adcb08e33a26311379e,1,NAILS MANUFACTURER,24,1,,1,1,,2,0,Other (Specify),10 percent,April,1997,Own-savings from non-agriculture,,,Industrial site,Yes,ESCOM/GRID,,Large established businesses/institutions,,,yes,yes,yes,no,no,,,low,low,low,low,low,low,low,low,low,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,26,8,12,2,15,8,8,,,,,,,,,,,,,,,,,5,26,42,150000,2,26,42,75000,0,,,,8500000,8500000,22500000,,,,,,2800000,0,150000,250000,430000,0,0,0,
315338580024,d8b218d1c71b485c8c11fc5f70d9ad94,1,furniture selling,16,1,,2,1,,2,0,About 25%,,May,1989,Proceeds from another business,,,Industrial site,Yes,ESCOM/GRID,,Traders,,,yes,yes,yes,yes,yes,Purchased from someone else,,low,low,low,low,low,low,low,low,low,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,5,4,12,,,,,,,,,,,,,,,,,,,,,5,20,8,45000,0,,,,0,,,,20000000,,,,,,,8000000,8000000,0,3000000,0,600000,5000,250000,225000,LABOUR FEES/WAGES
315338580074,171860307ad347ac8de1189b805d84eb,1,washing powder selling,47,1,,1,1,,0,0,,,July,2016,Loan from money lender,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,NOT OPERATE,NOT OPERATE,,,,,Lack of cash,,,No,yes,,,,1,1,4,4,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,13000,,,,,0,13000,3400,0,9000,600,0,0,0,0,0,
315338580089,ad01c3802a334e25bcebfac543d2e5c3,1,SELLING COOKING OIL,0,2,,2,2,,0,0,,,November,2016,Gift from family/friends,,,Industrial site,No,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,Lack of credit,,,No,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,4500,5500,1500,0,4000,0,0,0,0,0,0,
315338580103,0e04def0ce474e83b07bf1fbdf27a9dd,1,CEMENT TILES MANUFACTURER,23,1,,1,1,,2,0,Almost none,,July,2016,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,yes,yes,yes,no,no,,,low,low,low,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,,Not profitable,,,Yes,,,,,1,24,8,8,,,,,,,,,,,,,,,,,,,,,4,24,8,350000,4,24,8,350000,0,,,,500000,10000000,1000000,,,,,,350000,0,150000,0,0,0,0,0,
315348590085,e07647e64ae143169dd989ab4ce4e01a,1,tailor,16,1,,1,1,,0,0,,,February,2000,Inherited,,,Commercial area shop,No,,,Final consumers,,,no,no,no,yes,no,,,low,low,low,low,low,low,low,,,,,,NOT OPERATE,,,,,,,,,,,,,Not profitable,,,Yes,,,,,1,25,9,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,100000,,,30000,150000,,,100000,30000,50000,0,0,0,0,0,0,
315348590127,1787f26e40d54744a1f940a8deb2e964,1,selling scandals,47,1,,1,1,,0,0,,,January,2016,Proceeds from another business,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,,,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,,Bad weather,,,Yes,,,,,1,20,8,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,400000,,,,,70000,90000,330000,0,132000,5000,0,0,0,0,0,
315348590170,cea0b9864aff4abba6d3189c31d818af,1,SELLING GROCERIES,47,2,,2,2,,0,0,,,August,2016,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,Other (Specify),,BUSINESS HAD NOT YET STARTED,Yes,,,,,2,24,8,2,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,18000,20000,,,,,15000,5000,0,0,0,0,0,0,0,
315348590213,f3a0777a9ec74646a470ff31e8c556cb,1,popcorn,10,2,,2,2,,0,0,,,August,2016,Gift from family/friends,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,low,low,low,,,,,,,,,,,,,,,Yes,,,,,2,30,8,2,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,,1000,800,500,200,500,0,0,0,0,0,300,PERSONAL / HOUSEHOLD USE
315348590255,395c7c5070b945228350486ac90ea906,1,TAILORING SHOP,13,1,,1,1,,0,0,,,June,2005,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,no,no,yes,no,no,,,low,low,low,low,low,low,,,,NOT OPERATE,NOT OPERATE,,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,Not profitable,,,Yes,,,,,1,24,8,6,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,40000,,,15000,40000,,,30000,15000,0,0,0,0,0,0,0,
315348590467,da6562821e704e75a6fb83345b43874e,1,zitenje selling,47,1,,3,1,,0,0,,,June,2016,Gift from family/friends,,,Mobile,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,Lack of cash,,,Yes,,,,,1,9,8,3,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,150000,,,,,0,0,50000,0,70000,20000,0,0,0,0,10000,FOOD
315348590595,199e093f982849399c9c200ff4115e3c,1,Tailoring,13,1,,1,1,,0,0,,,February,2001,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,30,8,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,75000,,,,,25000,40000,40000,30000,0,0,0,0,0,0,0,
315348590722,7c6c79cd00064cd9bbc94fb7ffc56920,1,freezes,47,2,,1,2,,0,0,,,August,2016,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,low,low,low,,,,,,,,,,,,,,,Yes,,,,,5,20,15,2,2,25,18,2,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,3000,3000,3000,,,,,1500,700,0,700,0,0,0,0,0,
315348590765,94f352144703451b80059c475aae85b4,1,second hand clothes,47,2,,3,2,,0,0,,,May,2012,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,no,no,yes,no,no,,,low,low,low,low,low,low,,,,,low,,NOT OPERATE,,NOT OPERATE,,,,,,,,,,,Lack of cash,,,Yes,,,,,2,28,18,0,,,,,,,,,,,,,,,,,,,,,2,15,15,3000,0,,,,0,,,,85000,,,50000,85000,,,35000,0,75000,1500,0,0,0,0,0,
315348590765,94f352144703451b80059c475aae85b4,2,plastic shoes,47,1,,3,1,,0,0,,,June,2015,Proceeds from another business,,,Other fixed place,No,,,Final consumers,,,no,no,yes,no,no,,,low,low,low,low,low,low,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,12,15,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,35000,,,20000,35000,,,20000,0,25000,0,0,0,0,0,0,
315348590807,04f803a910d247828ff12f1b89013e5a,1,Plastic papers,22,1,,2,1,,0,0,,,March,2012,Proceeds from another business,,,Other fixed place,No,,,Final consumers,,,no,no,yes,no,no,,,low,low,low,low,low,low,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,25,18,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,25000,30000,,,,,15000,0,20000,3000,0,0,0,0,0,
315348590891,1417260da6054cd1a2ec4d7992196c89,1,car spare parts,47,1,,2,1,,0,0,,,July,2001,Proceeds from another business,,,Traditional market place,,,,Final consumers,,,no,no,yes,no,no,,,low,low,low,low,low,low,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,30,18,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,75000,,,50000,75000,,,35000,0,25000,0,0,0,0,0,0,
315358600071,f52f99fe6e744314a11808b6a7222285,1,MANDASI SELLING,47,2,,2,2,,0,0,,,June,2016,Gift from family/friends,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,Lack of cash,,,Yes,,,,,2,14,8,4,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,10000,,,8000,0,,,3000,4000,0,0,0,0,0,0,3000,PERSONAL / HOUSEHOLD USE
315358600090,6ec7ab11854f4ad3863719899f12fab2,1,selling beans,47,2,,2,2,,0,0,,,February,2017,Gift from family/friends,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,low,low,low,,,,,,,,,,low,low,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,4000,6500,3000,0,3000,0,0,0,0,0,0,
315358600162,268a721bfc8c47139f6693ec4955773f,1,SELLING FARM PRODUCTS,47,1,,1,1,,0,0,,,March,2011,Loan from money lender,,,Traditional market place,,,,Final consumers,Othersmall businesses,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,Seasonal work,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,,,300000,440000,,,50000,350000,0,10000,0,0,0,0,0,
315358600216,bfd08cce595c4f959dcf49eae0ad8f07,1,RUNNING A BUTCHERY,47,1,,1,1,,0,0,,,March,2014,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,Lack of cash,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,,,150000,200000,,,20000,0,0,7000,0,0,0,0,0,
315358610113,071cba4bf4b4419daee278f91863a70e,1,CONSTRUCTION,41,1,,1,1,,0,0,,,April,2002,Own-savings from non-agriculture,,,Mobile,,,,Othersmall businesses,,,yes,yes,yes,yes,no,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,Seasonal work,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377000,,,,,,,15000,0,0,28000,0,0,0,0,42000,LABOUR FEES/WAGES
