case_id,hhid,ag_l0c,ag_l0c_oth,ag_l01a,ag_l01b,ag_l01b_oth,ag_l02,ag_l03,ag_l04,ag_l06a,ag_l06b,ag_l07a,ag_l07b,ag_l07b_oth,ag_l08,ag_l08_oth,ag_l09,ag_l10,ag_l11,ag_l12,ag_l13,ag_l14a,ag_l14b,ag_l37,ag_l38a,ag_l38b,ag_l38b_oth,ag_l39a,ag_l39b,ag_l40,ag_l41,ag_l42a,ag_l42b,ag_l42b_oth,ag_l43,ag_l44a,ag_l44b,ag_l44b_oth
311047680079,11c701d28fce4d38a6085f6cbfd31f9f,23:21:0+4S/CHITOWE,,25,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,
311047680079,11c701d28fce4d38a6085f6cbfd31f9f,urea,,25,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,
311047680079,11c701d28fce4d38a6085f6cbfd31f9f,insecticide,,300,milliliter,,"YES, THE FIGURES MATCHED",no,yes,4,,300,milliliter,,On Foot,,0,1500,"Paid in full, with own-savings",,,,.,no,0,,,4.0,,0,no,0,,,,,,
311047680094,e5f164233dac4247a3ebb0ba6ea0545a,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,3500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
311047680094,e5f164233dac4247a3ebb0ba6ea0545a,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,3500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
311047680094,e5f164233dac4247a3ebb0ba6ea0545a,insecticide,,150,milliliter,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,0,,,3.0,,0,yes,150,milliliter,,,,,
311047680124,888e35ca8a5848daa53ac50a00860114,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311047680139,0fbad6a23a434a6d919a9278613a7650,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311047680169,80dcb9d5904c41e0a6291a7379b888c6,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311047680184,9e7e993af6534f9a9b35bb1464803b42,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311047680199,742c8b9196d14efba5a985ee1efeb29e,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057690152,5b8aa1803a9f47f2a04dd43a7973de31,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057700009,e2344f8da1cb40d3b043a0524c8118d7,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057700020,9caca69c51ad41a69fb81bdab95c67ee,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057700043,1e64245e535244edaa42c8c9645181c7,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057700065,87689a0300364d45a9346df9e3129960,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057700077,a607959c07cf4e44b96e73e73521a995,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057700088,dbd932ac8f0449a9b1c0f77be74a7d2d,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057700144,e75a94af30fd4239b68c709194c42899,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057700156,dccb3f91e80b4892b79dcecc8eb0d667,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057710014,246e4b431cfb430f9fd6eb47f86d89c7,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057710028,c591bf79f2cb444ea20d3a0dc9ee5e2f,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057710042,902a9b2483244dadb22b571141821a7d,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
311057710042,902a9b2483244dadb22b571141821a7d,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
311057710042,902a9b2483244dadb22b571141821a7d,insecticide,,300,milliliter,,"YES, THE FIGURES MATCHED",no,yes,3,,300,milliliter,,Truck / Bus/ Minibus,,800,3000,"Paid in full, with own-savings",,,,.,no,0,,,3,,0,no,0,,,,,,
311057710061,16781e59fc4f40da9e09aaee122fcb2b,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057710075,000bc107780044e59327dbf7ec960ac1,insecticide,,300,milliliter,,"YES, THE FIGURES MATCHED",no,yes,3,,300,milliliter,,Own Bicycle or Oxcart,,0,2200,"Paid in full, with own-savings",,,,.,no,0,,,4,,0,no,0,,,,,,
311057710136,3b112c2a14be4ef9a72d8e00ecd7326b,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057710211,d095ff26bfbb4ef8b72d7c76fb04a130,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057710225,3c6956eb9cdb45e28854f4585eb88ae0,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311057710239,cef7ab0753344be08a8edd1fc1d3b736,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067720020,a69a6d101a2e4befb2dcd7e79259b8dc,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,Own Bicycle or Oxcart,,0,4500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
311067720020,a69a6d101a2e4befb2dcd7e79259b8dc,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,Own Bicycle or Oxcart,,0,4500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
311067720071,57add5aa4da846ef88dab6e2ef0c4013,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067720096,6e974c4afbeb485e8c29a275fb1beca7,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067720121,494bfef9fa2e49119f2d5333323f44b7,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,10,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
311067720121,494bfef9fa2e49119f2d5333323f44b7,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,10,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
311067720146,b8d409cb3ee24381ba71da61af33e207,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067720222,ff61469dc0394a0b8b799893878fb8bc,insecticide,,500,milliliter,,"YES, THE FIGURES MATCHED",no,yes,3,,500,milliliter,,Own Bicycle or Oxcart,,0,800,"Paid in full, with own-savings",,,,.,no,0,,,3.0,,0,no,0,,,,,,
311067720273,70dff86abc944d74bc3ae3486c9c2c64,insecticide,,1,liter,,"YES, THE FIGURES MATCHED",no,yes,4,,1,liter,,On Foot,,0,3000,"Paid in full, with own-savings",,,,.,no,0,,,-999999999,,0,no,0,,,,,,
311067720298,3b9ffef748c545e6b2c2a2f7e76381e8,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067740027,a09ebcbd88fd4a6da27da5913ed5c8b0,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067740048,1d403a3fc50a4b4095b4a0616f7233a8,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067740059,e1748feaa90e4f07b7e37d87d03cf617,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067740069,ca476a22a2ac47239db0697b09d18ee1,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067740080,781c700f8e414a31852de87685434cd7,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067740091,c511b72aaa9e460bb8ca0afd08e56d3b,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067740112,d3f083f0478f443f85b71feb489c078e,insecticide,,600,milliliter,,"YES, THE FIGURES MATCHED",no,yes,2,,600,milliliter,,Truck / Bus/ Minibus,,1000,6000,"Paid in full, with own-savings",,,,.,no,0,,,2.0,,0,no,0,,,,,,
311067740122,c835cf88dcf3422e8ac4df7fa8de7cc5,23:21:0+4S/CHITOWE,,50,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,
311067740122,c835cf88dcf3422e8ac4df7fa8de7cc5,urea,,50,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,
311067740143,7708bb3b26ee43869396f8bf4a33d9b9,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067740154,a722327f078b4a7883ebfac922505b4f,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067740164,781e45c8ff7d44c98d8a9da5381b05a9,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067750195,29848f581ea14f9280a52b53f19a4f46,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311067750264,b71cba3fd6c94753a067f66315f615d4,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311077770032,dd412a2b80184dba91f47ac856b63871,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311077770048,47db0dfc51994904be2fa1cdf3f42dee,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311077770295,c20569907c61451598f716726336e476,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311087780055,9306964f85d040769b3ba1e973f624fd,urea,,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,50,kilogram,,On Foot,,0,17000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
311207810017,6c2b732dacc646d4978d526f9113559c,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311207810051,d73d7657d33c4529ac11bf1f1d393089,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311207810077,ef2912f777444b02aa142e9a5c4b8be9,23:21:0+4S/CHITOWE,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,25,kilogram,,Own Bicycle or Oxcart,,0,10500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
311207810077,ef2912f777444b02aa142e9a5c4b8be9,urea,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,25,kilogram,,Own Bicycle or Oxcart,,0,9500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
311207810077,ef2912f777444b02aa142e9a5c4b8be9,insecticide,,500,milliliter,,"YES, THE FIGURES MATCHED",no,yes,2,,500,milliliter,,Own Bicycle or Oxcart,,0,1500,"Paid in full, with own-savings",,,,.,no,0,,,1.0,,0,no,0,,,,,,
311207810094,dcc08a915f8a4ee9a02133d8f2cb19b6,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311207810111,54f4af45b13d4c9c9e12bddb412533f8,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,10,kilogram,,,,,
311207820034,f20bf3d8f9a749f8a76d53239dc13877,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311207820051,71f5c3249ab14e489b251ac461b9ac7b,insecticide,,200,milliliter,,"YES, THE FIGURES MATCHED",no,yes,1,,200,milliliter,,On Foot,,0,1500,"Paid in full, with own-savings",,,,.,no,0,,,1.0,,0,no,0,,,,,,
311207820104,080c1d36e7c541d6a32f6bffdf711cce,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311207820121,bc92606fe4ca425f91b382fd10af3d7c,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311207820156,165044c9a2c941d6907f8c64e0f481dd,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311207820174,8700cebc20f34fae93655670072f65dc,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311207820191,0c3a41c36cf94c10832b6b4cc52a6340,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311207820209,9599900d566f4cb38669c36d08200339,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311207820244,5512f5f1626c449b8210c9344eb69497,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
311207820279,0931d20a727c40a790547ece354d6b1a,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
312017840008,f2c51e38ca4e4d0f9cf8095c2169b4ba,23:21:0+4S/CHITOWE,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,25,kilogram,,Own Bicycle or Oxcart,,0,10000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
312017840008,f2c51e38ca4e4d0f9cf8095c2169b4ba,urea,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,25,kilogram,,Own Bicycle or Oxcart,,0,10000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
312017840023,4eeeb78bc1ec4d31a88733aab0d46c1b,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
312017840054,8d175f34f87d4d42a28b25ac5ee3bc67,Organic Fertilizer,,25,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,yes,50,kilogram,,3,,0,no,,,,no,,,
312017840085,9ca5adfded594742834f6ccd9aaf1fa0,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
312017840100,9870f28571964171990f14e397eb54f8,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
312017840177,43a5e0bf64c84a8d9eb37364d1d5eb3d,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
312017840239,ff2dacfb313d418ab8c5434e345c4f1a,23:21:0+4S/CHITOWE,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,2,kilogram,,Own Bicycle or Oxcart,,0,500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
312017840239,ff2dacfb313d418ab8c5434e345c4f1a,urea,,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,3,kilogram,,Own Bicycle or Oxcart,,0,750,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
312017870213,fb4d0d7ac6d84cb995760d3207269a04,23:21:0+4S/CHITOWE,.,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,4500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
312017870213,fb4d0d7ac6d84cb995760d3207269a04,urea,.,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,4500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
312017870213,fb4d0d7ac6d84cb995760d3207269a04,insecticide,,2,liter,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,yes,2,liter,,3,,0,no,0,,,,,,
312017890146,4b1898e0f02e424f9daadae57ddfddf5,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
312017900020,fdc212c21e194c3ca7971a296b8eb24f,insecticide,,250,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,250,gram,,On Foot,,0,2500,"Paid in full, with own-savings",,,,.,no,0,,,3.0,,0,no,0,,,,,,
312017900067,a869d68507aa499784a3b751664d0fe4,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
312017900086,a77d47e3717241f4b3020cb59f8384d1,Organic Fertilizer,,25,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
312017900114,c57c2099823649b28905b9f97b27281e,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
312017900133,4dccdfa396fb475ba755e2b13174dbc9,insecticide,,50,milliliter,,"YES, THE FIGURES MATCHED",no,yes,3,,50,kilogram,,On Foot,,0,1800,"Paid in full, with own-savings",,,,.,no,0,,,4.0,,0,no,0,,,,,,
312048030339,e4ba33da616c445a9ad78bf4c39acfb7,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
312048040183,5b85b6dcf076416e94caca4e2f8cfdb3,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313018070005,f98f7d5e82cb4fda944f61aef503e406,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313018070010,2be712f87aeb4cc693f7f48536be62f8,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313018070029,07f18e6b68864dddbb0c9a26644bb75b,23:21:0+4S/CHITOWE,.,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,25,kilogram,,Other (Specify),OWNMOTORCYCLE,0,9000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018070029,07f18e6b68864dddbb0c9a26644bb75b,urea,.,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,50,kilogram,,Other (Specify),OWNMOTORCYCLE,0,17000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018070033,fe3dfd916c4246309e4f1ae1230ef070,23:21:0+4S/CHITOWE,.,100,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,100,kilogram,,Truck / Bus/ Minibus,,0,50000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018070033,fe3dfd916c4246309e4f1ae1230ef070,urea,.,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,25,kilogram,,Truck / Bus/ Minibus,,0,12000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018070033,fe3dfd916c4246309e4f1ae1230ef070,insecticide,.,3,liter,,"YES, THE FIGURES MATCHED",no,yes,5,,3,liter,,On Foot,,0,10000,"Paid in full, with own-savings",,,,.,no,0,,,5,,0,no,0,,,,,,
313018070048,cc01320b172b411681e05f7252144c7d,23:21:0+4S/CHITOWE,.,20,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,20,kilogram,,,,,
313018070048,cc01320b172b411681e05f7252144c7d,urea,.,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,5,kilogram,,,,,
313018070048,cc01320b172b411681e05f7252144c7d,herbicide,.,1,liter,,"YES, THE FIGURES MATCHED",no,yes,3,,1,liter,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,.,no,0,,,3,,0,no,0,,,,,,
313018070052,ec0d3c8f35584d53aea3acbb09f1a7cf,Organic Fertilizer,,100,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,no,,,
313018070062,0d8eac25a16941c2bd039f63a3bcb639,Organic Fertilizer,,100,kilogram,,"YES, THE FIGURES MATCHED",no,yes,,,,,,,,,,,,,,.,,,,,.,,,,,,,no,,,
313018070067,c24c51d7535247bf88d327efaa31a3e5,23:21:0+4S/CHITOWE,.,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,25,kilogram,,On Foot,,0,7500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018070071,d93a67e5c86145eb98eb93640bcafbbf,23:21:0+4S/CHITOWE,.,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,25,kilogram,,On Foot,,0,7000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018070081,acdbe8c5c76840a8a6fabf76d8f3a7fe,23:21:0+4S/CHITOWE,.,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,20,kilogram,,Bicycle Taxi,,1200,12000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018070081,acdbe8c5c76840a8a6fabf76d8f3a7fe,urea,.,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,20,kilogram,,Bicycle Taxi,,0,12000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018070086,f2aab4b9d77844aa87795bac32890494,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313018070090,bb9f7c2fbe344dfb8250c0d23ef713f9,dap,.,20,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,yes,20,kilogram,,3,,0,no,,,,,,,
313018070090,bb9f7c2fbe344dfb8250c0d23ef713f9,herbicide,.,1,liter,,"YES, THE FIGURES MATCHED",no,yes,4,,1,liter,,Bicycle Taxi,,0,2500,"Paid in full, with own-savings",,,,.,no,0,,,3,,0,no,0,,,,,,
313018090006,54f902370d66421c828a53b9d3c5321d,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313018090059,3b5661567bf74aeeb8262d0aecbe06a1,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313018090083,eb733ecdeaed4e3798927f52e83d5479,23:21:0+4S/CHITOWE,.,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,50,kilogram,,Own Bicycle or Oxcart,,0,17500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018090083,eb733ecdeaed4e3798927f52e83d5479,urea,.,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,50,kilogram,,Own Bicycle or Oxcart,,0,17500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018110007,6cec0973d6614ad0b0ba9b6977d0bbc1,Organic Fertilizer,,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,50,kilogram,
313018110031,17bdda62d3cf407ba7b079a59d8f9d32,23:21:0+4S/CHITOWE,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,11,,2,kilogram,,On Foot,,0,700,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018110031,17bdda62d3cf407ba7b079a59d8f9d32,urea,,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,11,,1,kilogram,,On Foot,,0,350,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018110033,f7f1f80f7be94d8e8a7c03234735207c,23:21:0+4S/CHITOWE,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,1,kilogram,,On Foot,,0,350,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018110033,f7f1f80f7be94d8e8a7c03234735207c,urea,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,2,kilogram,,On Foot,,0,400,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313018120019,6c060662a75240c0932c11e1f653af87,23:21:0+4S/CHITOWE,,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,50,kilogram,,Truck / Bus/ Minibus,,2000,25000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
313028170091,62fed00e3f7144d384a8900747e63cb5,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313028170100,9b0bf46481db46698741c7bb0fe2cda1,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313028170154,906c6a1b53c74fa5956cca439b0b33dc,Organic Fertilizer,,1,bucket,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,1,bucket,
313028170191,5e89032e28844557a952b8e14049f00b,Organic Fertilizer,,10,bucket,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,10,bucket,
313028170191,5e89032e28844557a952b8e14049f00b,23:21:0+4S/CHITOWE,,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,8,,5,kilogram,,Truck / Bus/ Minibus,,600,3250,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313028170191,5e89032e28844557a952b8e14049f00b,urea,,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,8,,1,kilogram,,Own Bicycle or Oxcart,,600,650,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313028170191,5e89032e28844557a952b8e14049f00b,insecticide,,3,milliliter,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,3,milliliter,,5,,0,no,0,,,,,,
313038190016,ab14f7196fd241b3910020c65b2cb2c0,23:21:0+4S/CHITOWE,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313038190016,ab14f7196fd241b3910020c65b2cb2c0,urea,,8,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,8,kilogram,,On Foot,,0,2500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313038190042,d79700d6315c447ea914215bf3480229,Organic Fertilizer,,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,50,kilogram,
313038190050,f575aefedfc143e2b3dc663407e24d19,23:21:0+4S/CHITOWE,,25,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313038190050,f575aefedfc143e2b3dc663407e24d19,urea,,25,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313038190050,f575aefedfc143e2b3dc663407e24d19,insecticide,,1,liter,,"YES, THE FIGURES MATCHED",no,yes,4,,1,liter,,On Foot,,0,1400,"Paid in full, with own-savings",,,,.,no,0,,,4,,0,no,0,,,,,,
313038190058,6c7892437354422991bc8fc17d80ed30,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313038190092,d2ef346da1994724baba4ffe25331b81,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313038190159,d3cf4f70564946c88a6346a297574474,Organic Fertilizer,,250,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,250,kilogram,
313038190159,d3cf4f70564946c88a6346a297574474,urea,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,25,kilogram,,Bicycle Taxi,,500,7500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
313038210085,44af553ed47a4f07a2248dc5158e35cf,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313038210105,7afe03a868fa47deb9ec0b05d98104c9,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
313038220132,73c099d9e3024caa93f5f2a0c50a0cdf,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
