ea_id,com_cg35a,com_cg35b,com_cg35c,com_cg35c_oth,com_cg36,com_cg37
31001737,D,LIVESTOCK THEFT/DISEASES,LIVESTOCK DISEASE,,2016,1/2
31001737,C,,,,,
31001737,B,NATURAL DISASTER  (FLOODS),flood,,2014,1/2
31001737,A,NEW ROAD,,,,
31001737,D,,,,,
31001737,B,,,,,
31001738,A,HEAVY RAINFALL,flood,,2015,ALMOST ALL
31001738,B,PEST /CROP DISEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31001738,,Events that made people better off,,,,
31001738,B,,,,,
31001738,,Events that made people worse off,,,,
31001738,A,NEW EMPLOYMENT OPPORTUNITIES,,,,
31001738,D,,,,,
31001738,D,,,,,
31001738,C,DROUGHT,drought,,2016,ALMOST ALL
31001738,C,,,,,
31001739,D,,,,,
31001739,,Events that made people better off,,,,
31001739,C,,,,,
31001739,D,,,,,
31001739,C,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31001739,B,NATURAL DISASTER  (DROUGHT),drought,,2016,ALMOST ALL
31001739,A,BOREHOLES,,,,
31001739,A,NATURAL DISASTER  (FLOODS),flood,,2015,ALMOST ALL
31001739,B,,,,,
31001739,,Events that made people worse off,,,,
31001741,B,Goal Malawi,,,,
31001741,C,,,,,
31001741,C,,,,,
31001741,A,Floods,flood,,2014,ALMOST ALL
31001741,,Events that made people worse off,,,,
31001741,D,,,,,
31001741,D,,,,,
31001741,,Events that made people better off,,,,
31001741,B,Drought,drought,,2016,ALMOST ALL
31001741,A,Ubale,,,,
31001742,D,,,,,
31001742,C,,,,,
31001742,A,BOREHOLES,,,,
31001742,A,CROP AND PEST DISEASES,CROP DISEASE/PESTS,,2015,ALMOST ALL
31001742,B,DROUGHT,drought,,2015,ALMOST ALL
31001742,C,FLOODS,flood,,2015,ALMOST ALL
31001742,,Events that made people worse off,,,,
31001742,D,,,,,
31001742,B,PIT LATRINES,,,,
31001742,,Events that made people better off,,,,
31002743,B,BOREHOLES,,,,
31002743,,Events that made people worse off,,,,
31002743,,Events that made people better off,,,,
31002743,D,,,,,
31002743,C,FLOODS,flood,,2015,ALMOST ALL
31002743,D,,,,,
31002743,A,DROUGHT,drought,,2016,ALMOST ALL
31002743,C,,,,,
31002743,A,NEW EMPLOYMENT,,,,
31002743,B,CROP  PEST AND DISEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31002744,,Events that made people worse off,,,,
31002744,D,LIVESTOCK DISEASES,LIVESTOCK DISEASE,,2013,ALMOST ALL
31002744,B,NATURAL DISASTER  (Drought ),drought,,2015,ALMOST ALL
31002744,A,NATURAL DISASTER  (FLOODS ),flood,,2015,3/4
31002744,,Events that made people better off,,,,
31002744,A,SCHOOL BLOCKS,,,,
31002744,B,BRIDGE,,,,
31002744,D,,,,,
31002744,C,NATURAL DISASTER  ( Cyclone ),OTHER BAD (SPECIFY),,2015,3/4
31002744,C,NEW EMPLOYMENT OPPORTUNITIES,,,,
31003745,C,LIVESTOCK DISEASES,LIVESTOCK DISEASE,,2014,3/4
31003745,B,,,,,
31003745,A,DROUGHT (Natural Disaster),drought,,2016,ALMOST ALL
31003745,,Events that made people worse off,,,,
31003745,C,,,,,
31003745,,Events that made people better off,,,,
31003745,D,,,,,
31003745,D,,,,,
31003745,A,BOREHOLES,,,,
31003745,B,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,1/2
31003746,,Events that made people better off,,,,
31003746,B,HEAVY STORMS (NATURAL DISASTER ),OTHER BAD (SPECIFY),,2015,1/4
31003746,,Events that made people worse off,,,,
31003746,C,,,,,
31003746,D,,,,,
31003746,A,DROUGHT  (NATURAL DISASTER ),drought,,2015,ALMOST ALL
31003746,D,,,,,
31003746,C,,,,,
31003746,A,NEW COMPANY MOTA ENGIL,,,,
31003746,B,,,,,
31003747,A,Food Relief Program,,,,
31003747,B,Masaf,,,,
31003747,D,,,,,
31003747,A,Drought,drought,,2014,ALMOST ALL
31003747,,Events that made people worse off,,,,
31003747,B,Insects,CROP DISEASE/PESTS,,2015,ALMOST ALL
31003747,D,,,,,
31003747,,Events that made people better off,,,,
31003747,C,,,,,
31003747,C,Malaria Outbreak,HUMAN EPIDEMIC DISEASE,,2016,1/4
31003749,D,,,,,
31003749,A,DROUGHT (NATURAL DISASTER),drought,,2016,ALMOST ALL
31003749,A,,,,,
31003749,B,CROP PESTS AND DESEASE,CROP DISEASE/PESTS,,2016,ALMOST ALL
31003749,,Events that made people worse off,,,,
31003749,B,,,,,
31003749,D,,,,,
31003749,C,,,,,
31003749,C,NGO WITHDRAWAL AID RELIEF,OTHER BAD (SPECIFY),,2016,ALMOST ALL
31003749,,Events that made people better off,,,,
31004750,,Events that made people better off,,,,
31004750,D,,,,,
31004750,C,,,,,
31004750,C,,,,,
31004750,A,Natural Disaster Drought,drought,,2015,ALMOST ALL
31004750,B,,,,,
31004750,D,,,,,
31004750,,Events that made people worse off,,,,
31004750,B,CROP PEST,CROP DISEASE/PESTS,,2013,ALMOST ALL
31004750,A,BOREHOLES,,,,
31004751,C,NATURAL DISASTER  (FLOODS),flood,,2015,ALMOST ALL
31004751,D,,,,,
31004751,A,BOREHOLES,,,,
31004751,D,,,,,
31004751,B,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31004751,,Events that made people better off,,,,
31004751,,Events that made people worse off,,,,
31004751,A,NATURAL DISASTER  (DROUGHT),drought,,2016,ALMOST ALL
31004751,C,,,,,
31004751,B,,,,,
31005752,D,,,,,
31005752,A,Local Roads,,,,
31005752,D,,,,,
31005752,C,,,,,
31005752,C,,,,,
31005752,B,Fish Ponds,,,,
31005752,,Events that made people better off,,,,
31005752,,Events that made people worse off,,,,
31005752,B,DROUGHT,drought,,2015,ALMOST ALL
31005752,A,FLOODS,flood,,2015,ALMOST ALL
31006753,D,,,,,
31006753,A,,,,,
31006753,C,,,,,
31006753,,Events that made people better off,,,,
31006753,C,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,3/4
31006753,,Events that made people worse off,,,,
31006753,B,HEAVY WIND STORM,OTHER BAD (SPECIFY),,2016,1/2
31006753,A,DROUGHT (Natural disaster),drought,,2016,ALMOST ALL
31006753,D,,,,,
31006753,B,,,,,
31006754,B,DROUGHT,drought,,2016,ALMOST ALL
31006754,A,SOLAR PUMP WATER TAPS,,,,
31006754,D,,,,,
31006754,,Events that made people worse off,,,,
31006754,C,,,,,
31006754,,Events that made people better off,,,,
31006754,A,HEAVY RAINFALL  (FLOODS),flood,,2015,ALMOST ALL
31006754,B,,,,,
31006754,D,MIN CYCLONE,OTHER BAD (SPECIFY),,2014,ALMOST ALL
31006754,C,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31007755,A,DAPP SANITATION PROJECT,,,,
31007755,A,Drought,drought,,2015,ALMOST ALL
31007755,,Events that made people worse off,,,,
31007755,B,Floods,flood,,2015,ALMOST ALL
31007755,B,LOCAL DEVELOPMENT FUND,,,,
31007755,C,INSECTs,CROP DISEASE/PESTS,,2016,1/4
31007755,C,WORLD FOOD PROGRAM,,,,
31007755,D,Cholera,HUMAN EPIDEMIC DISEASE,,2014,1/4
31007755,D,CADECOM,,,,
31007755,,Events that made people better off,,,,
31007756,C,,,,,
31007756,D,,,,,
31007756,,Events that made people better off,,,,
31007756,,Events that made people worse off,,,,
31007756,C,"""LACK OF GOOD FARMING PRACTICES """,OTHER BAD (SPECIFY),,2013,3/4
31007756,B,NEW TOILET FACILITIES,,,,
31007756,A,NEW SCHOOL BLOCK,,,,
31007756,A,NATURAL DISASTER (Floods ),flood,,2015,ALMOST ALL
31007756,D,,,,,
31007756,B,NATURAL DISASTER (Drought),drought,,2016,ALMOST ALL
31007757,D,,,,,
31007757,B,NATURAL DISASTER  (DROUGHT),drought,,2016,ALMOST ALL
31007757,,Events that made people better off,,,,
31007757,B,,,,,
31007757,A,NATURAL DISASTER  (FLOODS),flood,,2015,ALMOST ALL
31007757,C,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,3/4
31007757,A,,,,,
31007757,C,,,,,
31007757,,Events that made people worse off,,,,
31007757,D,,,,,
31020758,D,,,,,
31020758,B,,,,,
31020758,B,DRY SPELL (NATURAL DISASTER ),drought,,2016,ALMOST ALL
31020758,C,,,,,
31020758,,Events that made people worse off,,,,
31020758,,Events that made people better off,,,,
31020758,C,,,,,
31020758,D,,,,,
31020758,A,NEW CHIKWAWA BOMA MARKET SHED,,,,
31020758,A,FLOODS  (NATURAL DISASTER ),flood,,2015,ALMOST ALL
31101760,C,,,,,
31101760,A,Drought ( Natural Disaster ),drought,,2016,ALMOST ALL
31101760,B,,,,,
31101760,B,CHOLERA,HUMAN EPIDEMIC DISEASE,,2015,1/4
31101760,D,,,,,
31101760,,Events that made people worse off,,,,
31101760,C,FLOODS,flood,,2015,ALMOST ALL
31101760,A,BOREHOLES,,,,
31101760,,Events that made people better off,,,,
31101760,D,,,,,
31102761,C,INSECT/CROP PESTS,CROP DISEASE/PESTS,,2016,3/4
31102761,,Events that made people better off,,,,
31102761,B,,,,,
31102761,D,,,,,
31102761,,Events that made people worse off,,,,
31102761,A,,,,,
31102761,D,,,,,
31102761,A,HEAVY RAINS (Floods),flood,,2015,ALMOST ALL
31102761,C,,,,,
31102761,B,DRY SPELL (Drought),drought,,2015,ALMOST ALL
31104762,C,NATURAL DISASTER  (Drought),drought,,2015,ALMOST ALL
31104762,,Events that made people better off,,,,
31104762,A,VILLAGE SAVINGS AND LOANS,,,,
31104762,D,,,,,
31104762,D,,,,,
31104762,A,NATURAL DISASTER  (Floods),flood,,2015,1/4
31104762,,Events that made people worse off,,,,
31104762,C,,,,,
31104762,B,NTUKULA PA KHOMO (Cash transfer),,,,
31104762,B,PEST OUT BREAK  (Army Worms),CROP DISEASE/PESTS,,2014,1/2
31104763,C,,,,,
31104763,A,,,,,
31104763,A,NATURAL DISASTER ( Floods),flood,,2015,3/4
31104763,C,CROP PEST AND DESEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31104763,B,,,,,
31104763,D,,,,,
31104763,,Events that made people worse off,,,,
31104763,B,NATURAL DISASTER ( DROUGHT),drought,,2016,ALMOST ALL
31104763,,Events that made people better off,,,,
31104763,D,CHOLERA OUT BREAK,OTHER BAD (SPECIFY),,2014,1/4
31104764,C,,,,,
31104764,A,,,,,
31104764,C,FLOODS,flood,,2015,ALMOST ALL
31104764,,Events that made people worse off,,,,
31104764,D,,,,,
31104764,,Events that made people better off,,,,
31104764,D,LIVESTOCK DISEASES,LIVESTOCK DISEASE,,2016,3/4
31104764,A,DROUGHT,drought,,2016,ALMOST ALL
31104764,B,CROP PESTS AND DESEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31104764,B,,,,,
31104765,A,BOREHOLES,,,,
31104765,B,,,,,
31104765,C,,,,,
31104765,D,,,,,
31104765,,Events that made people better off,,,,
31104765,,Events that made people worse off,,,,
31104765,D,LOSS OF KEY SOCIAL SERVICES  (LACK OF AGRO DEALER SHOPS),LOSS OF KEY SOCIAL SERVICE(S),,2013,ALMOST ALL
31104765,A,FLOODS,flood,,2015,ALMOST ALL
31104765,C,WIND STORM,OTHER BAD (SPECIFY),,2014,ALMOST ALL
31104765,B,DROUGHT,drought,,2015,ALMOST ALL
31104766,B,"""BOREHOLES """,,,,
31104766,A,grid electricity,,,,
31104766,C,,,,,
31104766,,Events that made people worse off,,,,
31104766,D,SUDDEN STOP OF RAILWAY TRAIN,OTHER BAD (SPECIFY),,2015,ALMOST ALL
31104766,B,DROUGHT,drought,,2016,ALMOST ALL
31104766,A,FLOODS,flood,,2015,ALMOST ALL
31104766,C,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31104766,D,,,,,
31104766,,Events that made people better off,,,,
31104767,A,NATURAL DISASTER  (DROUGHT ),drought,,2015,ALMOST ALL
31104767,D,,,,,
31104767,C,,,,,
31104767,B,NATURAL DISASTER  (FLOODS),flood,,2015,3/4
31104767,D,,,,,
31104767,C,CROP PESTS,CROP DISEASE/PESTS,,2016,ALMOST ALL
31104767,B,,,,,
31104767,A,BOREHOLES,,,,
31104767,,Events that made people worse off,,,,
31104767,,Events that made people better off,,,,
31104768,D,,,,,
31104768,D,,,,,
31104768,,Events that made people better off,,,,
31104768,,Events that made people worse off,,,,
31104768,B,,,,,
31104768,A,NATURAL DISASTER  (FLOODS),flood,,2015,ALMOST ALL
31104768,C,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31104768,A,,,,,
31104768,B,NATURAL DISASTER  (DROUGHT),drought,,2016,ALMOST ALL
31104768,C,,,,,
31105769,D,,,,,
31105769,A,FLOODS (NATURAL DISASTER ),flood,,2015,3/4
31105769,B,DROUGHT  (Natural Disaster ),drought,,2016,ALMOST ALL
31105769,D,,,,,
31105769,C,ERATIC RAINFALL,OTHER BAD (SPECIFY),,2016,3/4
31105769,A,BOREHOLES,,,,
31105769,C,,,,,
31105769,B,,,,,
31105769,,Events that made people worse off,,,,
31105769,,Events that made people better off,,,,
31105770,A,NATURAL DISASTER (DROUGHT),drought,,2016,ALMOST ALL
31105770,D,,,,,
31105770,B,NATURAL DISASTER (FLOOD),flood,,2015,ALMOST ALL
31105770,C,,,,,
31105770,,Events that made people worse off,,,,
31105770,C,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31105770,,Events that made people better off,,,,
31105770,A,NEW MARKET,,,,
31105770,B,TAP WATER,,,,
31105770,D,,,,,
31106772,,Events that made people worse off,,,,
31106772,,Events that made people better off,,,,
31106772,D,,,,,
31106772,B,BOREHOLES,,,,
31106772,C,,,,,
31106772,D,,,,,
31106772,C,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,3/4
31106772,B,DROUGHT,drought,,2016,ALMOST ALL
31106772,A,NEW SCHOOL BLOCKS,,,,
31106772,A,HEAVY RAINFALL  - FLOODS,flood,,2015,ALMOST ALL
31106773,B,Heavy Rains ( Natural Disaster),flood,,2015,ALMOST ALL
31106773,C,,,,,
31106773,B,NEW EMPLOYMENT OPPORTUNITIES,,,,
31106773,D,,,,,
31106773,A,NEW ROAD Tar mark Road,,,,
31106773,A,DROUGHT (Natural Disaster ),drought,,2013,ALMOST ALL
31106773,,Events that made people better off,,,,
31106773,C,CROP PESTS and DESEASE,CROP DISEASE/PESTS,,2015,ALMOST ALL
31106773,D,,,,,
31106773,,Events that made people worse off,,,,
31106774,C,HEAVY STORM,OTHER BAD (SPECIFY),,2015,1/2
31106774,D,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31106774,B,DROUGHT,drought,,2016,ALMOST ALL
31106774,D,,,,,
31106774,A,BOREHOLES,,,,
31106774,A,FLOODS,flood,,2015,ALMOST ALL
31106774,,Events that made people worse off,,,,
31106774,B,,,,,
31106774,C,,,,,
31106774,,Events that made people better off,,,,
31106775,C,ANIMAL DISEASES,LIVESTOCK DISEASE,,2015,1/2
31106775,,Events that made people better off,,,,
31106775,B,NATURAL DISASTER (Drought),drought,,2015,ALMOST ALL
31106775,A,NATURAL DISASTER (Floods),flood,,2015,ALMOST ALL
31106775,,Events that made people worse off,,,,
31106775,A,NEW EMPLOYMENT OPPORTUNITIES,,,,
31106775,D,,,,,
31106775,D,,,,,
31106775,B,NEW AGRICULTURAL FARMING PRACTICES,,,,
31106775,C,,,,,
31106776,D,,,,,
31106776,,Events that made people worse off,,,,
31106776,C,,,,,
31106776,A,Drought,drought,,2014,ALMOST ALL
31106776,C,,,,,
31106776,B,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,3/4
31106776,B,,,,,
31106776,D,,,,,
31106776,A,,,,,
31106776,,Events that made people better off,,,,
31107777,A,DROUGHT,drought,,2015,ALMOST ALL
31107777,B,,,,,
31107777,A,,,,,
31107777,B,FLOODS,flood,,2015,ALMOST ALL
31107777,,Events that made people better off,,,,
31107777,,Events that made people worse off,,,,
31107777,D,,,,,
31107777,C,,,,,
31107777,D,HEAVY STORMS,OTHER BAD (SPECIFY),,2015,3/4
31107777,C,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2014,ALMOST ALL
31108778,,Events that made people better off,,,,
31108778,D,,,,,
31108778,,Events that made people worse off,,,,
31108778,A,DROUGHT,drought,,2015,ALMOST ALL
31108778,D,HEAVY WIND STORM,OTHER BAD (SPECIFY),,2016,1/2
31108778,A,,,,,
31108778,B,,,,,
31108778,B,SOIL EROSION,OTHER BAD (SPECIFY),,2016,ALMOST ALL
31108778,C,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2014,ALMOST ALL
31108778,C,,,,,
31109779,D,,,,,
31109779,C,,,,,
31109779,D,,,,,
31109779,A,NATURAL DISASTER  (Drought ),drought,,2016,ALMOST ALL
31109779,,Events that made people worse off,,,,
31109779,B,,,,,
31109779,A,BOREHOLES,,,,
31109779,C,,,,,
31109779,B,LOSS OF KEY SOCIAL SERVICES,LOSS OF KEY SOCIAL SERVICE(S),,2013,ALMOST ALL
31109779,,Events that made people better off,,,,
31120781,D,,,,,
31120781,A,BOREHOLES,,,,
31120781,C,Grasshoppers  (insects/pests),CROP DISEASE/PESTS,,2016,3/4
31120781,B,,,,,
31120781,B,Floods ( Natural Disaster ),OTHER BAD (SPECIFY),,2015,ALMOST ALL
31120781,,Events that made people worse off,,,,
31120781,A,DROUGHT (Natural Disaster ),drought,,2016,ALMOST ALL
31120781,C,,,,,
31120781,D,,,,,
31120781,,Events that made people better off,,,,
31120782,C,CROP PEST AND DISEASES,CROP DISEASE/PESTS,,2016,ALMOST ALL
31120782,A,NATURAL DISASTER (FLOODS),flood,,2015,ALMOST ALL
31120782,A,NEW TARMAC ROAD,,,,
31120782,B,NATURAL DISASTER (DROUGHT ),drought,,2013,ALMOST ALL
31120782,B,,,,,
31120782,D,,,,,
31120782,,Events that made people better off,,,,
31120782,D,CHOLERA OUT BREAK,HUMAN EPIDEMIC DISEASE,,2015,ALMOST NONE
31120782,,Events that made people worse off,,,,
31120782,C,,,,,
31201783,D,,,,,
31201783,A,floods,flood,,2015,3/4
31201783,B,introducing of electricity,,,,
31201783,B,cotton deasese,CROP DISEASE/PESTS,,2015,ALMOST ALL
31201783,,Events that made people better off,,,,
31201783,D,drought,drought,,2015,ALMOST ALL
31201783,C,,,,,
31201783,A,building of school broke,,,,
31201783,C,high price of food,OTHER GOOD (SPECIFY),PRICES FLUCTUATION OF COMMODITIES,2015,ALMOST ALL
31201783,,Events that made people worse off,,,,
31201784,,Events that made people worse off,,,,
31201784,D,Lack of security,OTHER BAD (SPECIFY),,2013,1/4
31201784,B,opening  of health Clinic,,,,
31201784,A,High Food prces,OTHER BAD (SPECIFY),,2014,3/4
31201784,C,"""SHORTAGE  of drugs """,OTHER BAD (SPECIFY),,2013,3/4
31201784,A,Construction  of school Blocks,,,,
31201784,,Events that made people better off,,,,
31201784,D,Construction  of Bridge,,,,
31201784,B,SHORTAGE of rainfall,drought,,2013,3/4
31201784,C,Masaf project,,,,
31201785,A,Construction of livestock Production,,,,
31201785,C,Provision of mosquito net,,,,
31201785,,Events that made people better off,,,,
31201785,A,PEST AND Desaeses,CROP DISEASE/PESTS,,2014,ALMOST ALL
31201785,D,,,,,
31201785,B,Forest Reserve,,,,
31201785,,Events that made people worse off,,,,
31201785,C,High price rate,OTHER BAD (SPECIFY),,2013,ALMOST ALL
31201785,D,Floods,flood,,2014,ALMOST ALL
31201785,B,Drought,drought,,2013,ALMOST ALL
31201786,,Events that made people worse off,,,,
31201786,C,crop failures,CROP DISEASE/PESTS,,2016,3/4
31201786,B,disease epidemic,CROP DISEASE/PESTS,,2016,3/4
31201786,A,key social services,,,,
31201786,C,,,,,
31201786,B,,,,,
31201786,D,,,,,
31201786,,Events that made people better off,,,,
31201786,D,,,,,
31201786,A,drought,drought,,2014,3/4
31201787,B,FLOODS,flood,,2015,3/4
31201787,C,,,,,
31201787,C,DROUGHT,drought,,2013,3/4
31201787,A,ROAD MAINTAINANCE,,,,
31201787,B,,,,,
31201787,,Events that made people worse off,,,,
31201787,D,SHORTAGE OF DRUGS IN HOSPITALS,OTHER GOOD (SPECIFY),SHORTAGE OF DRUGS,2013,ALMOST ALL
31201787,A,HIGH PRICE RATE,OTHER GOOD (SPECIFY),PRICES FLUCTUATION OF COMMODITIES,2013,ALMOST ALL
31201787,D,,,,,
31201787,,Events that made people better off,,,,
31201788,,Events that made people worse off,,,,
31201788,B,,,,,
31201788,C,High price rate of goods& imputs,OTHER BAD (SPECIFY),,2016,ALMOST ALL
31201788,B,Less prices of output,OTHER BAD (SPECIFY),,2013,ALMOST ALL
31201788,C,,,,,
31201788,A,,,,,
31201788,,Events that made people better off,,,,
31201788,D,reduction of coupons,OTHER BAD (SPECIFY),,2016,3/4
31201788,A,Drought,drought,,2014,ALMOST ALL
31201788,D,,,,,
31201789,,Events that made people better off,,,,
31201789,C,floÃ²ds,flood,,2014,ALMOST ALL
31201789,B,"""Food distribution """,,,,
31201789,D,Construction of nursery school,,,,
31201789,B,Drought,drought,,2014,3/4
31201789,A,Construction of Secondary school,,,,
31201789,A,PEST AND DEASES,CROP DISEASE/PESTS,,2014,1/2
31201789,D,Lack of bridges,OTHER BAD (SPECIFY),,2013,ALMOST ALL
31201789,C,Construction of a bole hole,,,,
31201789,,Events that made people worse off,,,,
31201790,A,Relief programs,,,,
31201790,B,Projects,,,,
31201790,,Events that made people better off,,,,
31201790,A,Floods,flood,,2013,ALMOST ALL
31201790,C,Pest diseases,CROP DISEASE/PESTS,,2016,ALMOST ALL
31201790,,Events that made people worse off,,,,
31201790,B,drought,drought,,2015,ALMOST ALL
31201790,D,,,,,
31201790,C,,,,,
31201790,D,,,,,
31201791,C,,,,,
31201791,C,FlÃ²ods,flood,,2015,3/4
31201791,A,MASAF 4,,,,
31201791,,Events that made people worse off,,,,
31201791,D,,,,,
31201791,B,Drought,drought,,2013,ALMOST ALL
31201791,,Events that made people better off,,,,
31201791,B,,,,,
31201791,A,PEST and deaseses,CROP DISEASE/PESTS,,2015,3/4
31201791,D,High price rate,OTHER GOOD (SPECIFY),PRICES FLUCTUATION OF COMMODITIES,2013,ALMOST ALL
31201792,C,,,,,
31201792,C,Drought,drought,,2015,3/4
31201792,D,,,,,
31201792,D,,,,,
31201792,A,Floods,flood,,2013,3/4
31201792,,Events that made people worse off,,,,
31201792,B,New Borehole,,,,
31201792,A,New Road,,,,
31201792,B,Crops Disease,CROP DISEASE/PESTS,,2016,ALMOST ALL
