case_id,hhid,gardenid,ag_i203_2,ag_i204a_1,ag_i204a_2,ag_i204a_3,ag_i204a_4,ag_i204b_1,ag_i204b_2,ag_i202,ag_i203,ag_i203_oth,ag_i203_1a,ag_i203_1b,ag_i204_1,ag_i204_1oth,ag_i204_2a_1,ag_i204_2a_2,ag_i204_2a_3,ag_i204_2a_4,ag_i204_2b_1,ag_i204_2b_2,ag_i204_3,ag_i204_3_oth,ag_i204_4a_1,ag_i204_4a_2,ag_i204_4a_3,ag_i204_4a_4,ag_i204_4b_1,ag_i204_4b_2,ag_i204_5,ag_i204_6a_1,ag_i204_6a_2,ag_i204_6a_3,ag_i204_6a_4,ag_i204_6b_1,ag_i204_6b_2,ag_i204_7,ag_i204_8a_1,ag_i204_8a_2,ag_i204_8a_3,ag_i204_8a_4,ag_i204_8b_1,ag_i204_8b_2,ag_i204_9,ag_i205,ag_i206,ag_i208a,ag_i208a_oth,ag_i208b,ag_i208c,ag_i208c_oth,ag_i208d,ag_i209a,ag_i209b,ag_i212,ag_i212_oth,ag_i213a,ag_i213b,ag_i213_1a,ag_i213_1b,ag_i214,ag_i214_oth,ag_i216a,ag_i216a_oth,ag_i216b,ag_i216c,ag_i216c_oth,ag_i216d,ag_i217a,ag_i217b
311027610349,05bc5da998934299b892229c76bc1de4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311027610385,ed3672b1a48f47d58614de454772ced2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047620047,33065f3c0e0f4407bcf53702aaf9a3dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047620143,17ac078bad954e10973eb38e2fc8c36f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047620158,2aeea8036aaf457c8a617d1a325697b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047620174,977c7daba6234eb8ab287f4a73325d04,DG01,1972,1,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,1,,yes,1,,,,1,,yes,100000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
311047620222,59af2959373a49688125879137dc025b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047620238,55528faf2f834dca86748ae2b0071c91,DG01,1989,1,,,,1,,2,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,2,,,1,,yes,1,2,,,1,,no,120000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,2,Cultivated,,,,,,,,,
311047620238,55528faf2f834dca86748ae2b0071c91,DG02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047620285,85b3b9002fec4559b0956a8ef719b431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047620301,0b6d17d3236c454c89ca132e53c3cbd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047620332,dcd05f66d1df49f89e660bf8052a21be,DG01,1995,1,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,100000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,5,Cultivated,,,,,,,,,
311047620332,dcd05f66d1df49f89e660bf8052a21be,DG02,1995,1,5,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,250000,7000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,5,Cultivated,,,,,,,,,
311047630011,e8ca457ace0a4992871ffddde89cbce4,DG01,,,,,,,,1,BORROWED FOR FREE,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,2,Cultivated,,,,,,,,,
311047630026,7cebb54887d54b43b870baa58a125e3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047630054,50dcf052dedc4474adbdfc4b3c4a805e,DG01,1988,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,100000,30000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
311047630069,8cf75072c8eb4ae78ac071e755650742,DG01,1975,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,300000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311047630083,717c7ec1f4cf4f0381bcb2deab7565e5,DG01,1970,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,yes,2,,,,,,yes,1,2,,,,,no,500000,24000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311047630097,fd1d03eaf33344368e6e7a4a6a2179dd,DG01,2010,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,no,350000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311047630125,a521c7b869e84dbcafebe2f0a5c30e4a,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,5000,0,Full Year (Rainy & Dimba Seasons),,3,,1,,Cultivated,,,,,,,,,
311047630140,647365b469094075a046c9c1e928f961,DG01,2000,1,2,,,,,2,ALLOCATED BY FAMILY MEMBER,,4,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,100000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Fallow,,,,,,,,,
311047640015,80f4275c5e314d689e5f081fc05ced83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047640069,3b7a49cbc8cd4849be86ee80c15691d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047640078,cec2e4aa43fb47eeab9a6b6bf20ceba2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047640096,25f5f2ac1cf642f880c9867b73e8428f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047640114,0f948f65fcb14c94ae790e5a5435715c,DG01,2000,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,2,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,850000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311047640132,c082ae732e96471bb98788d6e7dee615,DG01,2005,1,2,,,1,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,1,,no,,,,,,,no,5000000,3500,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,
311047640141,99b1e170288b44aea7341de0dee9abb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047650015,41d5e5fe4b3c404cafc9280bd43de528,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rice,,0,,,,2000,0,Full Year (Rainy & Dimba Seasons),,1,,1,2,Cultivated,,,,,,,,,
311047650031,51d42d1197a24be8b8dc9fdc04a7f293,DG01,1992,1,,,,1,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,3,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,200000,8000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311047650093,a6872b32406c41ec96b7518355d35616,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047650108,12feb632a90d45d2b58b74ea87c6eeeb,DG01,1990,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,500000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311047650203,a023b8cb4d3842df8a63bd7615b1ead8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047650264,ce83b33a293c4570a0cf61e6ef73e987,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,15000,0,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
311047660049,560b4e33c23942f68dd09fdc7b38cfa4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047670002,106cfd02b6cc470c95684c3d1216a4c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047670007,fc0c6c2029ba4946904eeb0f511725eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047670009,9f200b962a1a4490b138d6a0e4307777,DG01,,,,,,,,2,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,25000,0,Full Year (Rainy & Dimba Seasons),,4,,1,,Cultivated,,,,,,,,,
311047670017,d76894eb72444b12846714bc9e9af17e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047670019,4d14a28839264e6f96bc0536e1d4a65a,DG01,2000,1,,,,1,,2,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,1,,no,250000,8000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,2,Cultivated,,,,,,,,,
311047670020,da3f72974cfa474c8d551800fa881f35,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047670022,23854e9fb8674e979c09cc41550e9bbc,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,5000,0,Full Year (Rainy & Dimba Seasons),,8,,1,,Cultivated,,,,,,,,,
311047670026,9bf5100a0038462683d2f34a84630e78,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,20000,0,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
311047670030,4360b097f7a54acebbaedc352bc002a3,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047670031,a5af485d5a72447396080072c4207800,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047680018,468d22eed4254f06a19ce1486d8a31f0,DG01,2016,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,yes,100000,20000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311047680067,a14fe660bbfb45cfbfc764953240982c,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047680079,11c701d28fce4d38a6085f6cbfd31f9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047680094,e5f164233dac4247a3ebb0ba6ea0545a,DG01,2016,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,1,,no,,,,,,,no,200000,20000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311047680124,888e35ca8a5848daa53ac50a00860114,DG01,,,,,,,,1,PURCHASED WITHOUT TITLE,,,,"YES, A TITLE DEED",,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,
311047680139,0fbad6a23a434a6d919a9278613a7650,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,5000,0,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
311047680169,80dcb9d5904c41e0a6291a7379b888c6,DG01,2005,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,150000,3000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311047680184,9e7e993af6534f9a9b35bb1464803b42,DG01,1989,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,40000,8000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311047680199,742c8b9196d14efba5a985ee1efeb29e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311057690152,5b8aa1803a9f47f2a04dd43a7973de31,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWEET POTATO,,5,50 KG BAG,,notapplicable,3000,0,Full Year (Rainy & Dimba Seasons),,2,,1,,Cultivated,,,,,,,,,
311057700009,e2344f8da1cb40d3b043a0524c8118d7,DG01,2004,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,1,2,,,,,no,350000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311057700020,9caca69c51ad41a69fb81bdab95c67ee,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWEET POTATO,,1,50 KG BAG,,notapplicable,3000,0,Full Year (Rainy & Dimba Seasons),,2,,1,,Cultivated,,,,,,,,,
311057700043,1e64245e535244edaa42c8c9645181c7,DG01,2000,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,250000,7000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311057700065,87689a0300364d45a9346df9e3129960,DG01,2016,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,3,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,200000,15000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311057700077,a607959c07cf4e44b96e73e73521a995,DG01,2009,1,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,120000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311057700088,dbd932ac8f0449a9b1c0f77be74a7d2d,DG01,2010,1,2,3,4,,,2,ALLOCATED BY FAMILY MEMBER,,3,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,2,,,,,no,200000,15000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311057700144,e75a94af30fd4239b68c709194c42899,DG01,1999,2,,,,,,1,ALLOCATED BY FAMILY MEMBER,,3,,no,,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,50000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
311057700156,dccb3f91e80b4892b79dcecc8eb0d667,DG01,,,,,,,,2,RENT SHORT-TERM,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWEET POTATO,,0,,,,5000,0,Other (Specify),DIMBA SEASON,3,,1,2,Cultivated,,,,,,,,,
311057710014,246e4b431cfb430f9fd6eb47f86d89c7,DG01,9999,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311057710028,c591bf79f2cb444ea20d3a0dc9ee5e2f,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311057710042,902a9b2483244dadb22b571141821a7d,DG01,2012,2,,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,20000,4000,,,,,,,,,Rainy Season,,1,,2,,Cultivated,,,,,,,,,
311057710061,16781e59fc4f40da9e09aaee122fcb2b,DG01,2013,1,,,,2,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,40000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,2,,1,,Cultivated,,,,,,,,,
311057710075,000bc107780044e59327dbf7ec960ac1,DG01,1994,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,no,,,,,,,no,150000,4000,,,,,,,,,Rainy Season,,1,,1,,Cultivated,,,,,,,,,
311057710136,3b112c2a14be4ef9a72d8e00ecd7326b,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWEET POTATO,,0,,,,4000,0,Other (Specify),DIMBA SEASON,3,,1,2,Cultivated,,,,,,,,,
311057710211,d095ff26bfbb4ef8b72d7c76fb04a130,DG01,2007,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,yes,40000,2000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,1,,Cultivated,,,,,,,,,
311057710225,3c6956eb9cdb45e28854f4585eb88ae0,DG01,,,,,,,,2,RENT SHORT-TERM,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWEET POTATO,,10,50 KG BAG,,notapplicable,4000,4000,Full Year (Rainy & Dimba Seasons),,2,,1,2,Cultivated,,,,,,,,,
311057710239,cef7ab0753344be08a8edd1fc1d3b736,DG01,2004,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,10000,2000,,,,,,,,,Other (Specify),DIMBA SEASON,,,1,2,Cultivated,,,,,,,,,
311067720020,a69a6d101a2e4befb2dcd7e79259b8dc,DG01,,,,,,,,2,BORROWED FOR FREE,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,Cultivated,,,,,,,,,
311067720071,57add5aa4da846ef88dab6e2ef0c4013,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,3500,0,Other (Specify),DIMBA SEASON,3,,1,2,Cultivated,,,,,,,,,
311067720096,6e974c4afbeb485e8c29a275fb1beca7,DG01,1998,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,90000,30000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
311067720121,494bfef9fa2e49119f2d5333323f44b7,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,5000,0,Full Year (Rainy & Dimba Seasons),,3,,1,2,Cultivated,,,,,,,,,
311067720146,b8d409cb3ee24381ba71da61af33e207,DG01,2015,1,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,1,,no,,,,,1,,no,150000,12000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311067720222,ff61469dc0394a0b8b799893878fb8bc,DG01,2003,2,,,,,,2,ALLOCATED BY FAMILY MEMBER,,2,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,2,,no,500000,36000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311067720273,70dff86abc944d74bc3ae3486c9c2c64,DG01,2003,1,,,,,,2,INHERITED BY THE DEATH OF A FAMILY MEMBER,,2,,no,,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,,,,,,no,100000,8000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311067720298,3b9ffef748c545e6b2c2a2f7e76381e8,DG01,1980,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,100000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311067740027,a09ebcbd88fd4a6da27da5913ed5c8b0,DG01,,,,,,,,1,PURCHASED WITHOUT TITLE,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,
311067740048,1d403a3fc50a4b4095b4a0616f7233a8,DG01,2004,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,300000,16000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311067740059,e1748feaa90e4f07b7e37d87d03cf617,DG01,,,,,,,,2,BORROWED FOR FREE,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,2,Cultivated,,,,,,,,,
311067740069,ca476a22a2ac47239db0697b09d18ee1,DG01,1965,1,,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,300000,20000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311067740080,781c700f8e414a31852de87685434cd7,DG01,1995,1,,,,1,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,200000,12000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311067740091,c511b72aaa9e460bb8ca0afd08e56d3b,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWEET POTATO,,0,,,,2000,0,Other (Specify),DIMBA SEASON,3,,1,,Cultivated,,,,,,,,,
311067740112,d3f083f0478f443f85b71feb489c078e,DG01,2010,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,150000,30000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
311067740122,c835cf88dcf3422e8ac4df7fa8de7cc5,DG01,2000,1,,,,,,2,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,60000,7000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
311067740143,7708bb3b26ee43869396f8bf4a33d9b9,DG01,2009,1,,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,300000,3000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311067740154,a722327f078b4a7883ebfac922505b4f,DG01,2008,2,,,,2,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,,,,,,,,no,,,,,,,,no,,,,,2,,no,,,,,2,,no,150000,2500,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311067740164,781e45c8ff7d44c98d8a9da5381b05a9,DG01,2007,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,2,,,,,no,800000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
311067750195,29848f581ea14f9280a52b53f19a4f46,DG01,1999,1,2,,,,,2,PURCHASED WITH TITLE,,,,"YES, A TITLE DEED",.,1,2,,,,,no,,1,2,,,,,yes,1,2,,,,,yes,1,2,,,,,no,250000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,2,,Cultivated,,,,,,,,,
311067750195,29848f581ea14f9280a52b53f19a4f46,DG02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311067750264,b71cba3fd6c94753a067f66315f615d4,DG01,,,,,,,,2,BORROWED FOR FREE,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,2,Cultivated,,,,,,,,,
311077770032,dd412a2b80184dba91f47ac856b63871,DG01,2007,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,30000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
311077770048,47db0dfc51994904be2fa1cdf3f42dee,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWEET POTATO,,0,,,,3000,0,Other (Specify),DIMBA SEASON,2,,1,2,Cultivated,,,,,,,,,
311077770295,c20569907c61451598f716726336e476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311087780055,9306964f85d040769b3ba1e973f624fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
