case_id,hhid,gardenid,plotid,ag_j04_1,ag_j04_2a,ag_j04_2b,ag_j05a,ag_j05b,ag_j05b_oth,ag_j05c,ag_j06e,ag_j06e_oth,ag_j07,ag_j07_1,ag_j08
313018090006,54f902370d66421c828a53b9d3c5321d,RG03,D01,A RAINY SEASON GARDEN,RG03,,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
313018090083,eb733ecdeaed4e3798927f52e83d5479,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.85,,,6,2,Clear/Sunny
313018090083,eb733ecdeaed4e3798927f52e83d5479,RG01,D01,A RAINY SEASON GARDEN,RG01,,,,,,,,,,
313018110007,6cec0973d6614ad0b0ba9b6977d0bbc1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.21,,,8,3,Mostly Clear / Mostly Sunny
313018110031,17bdda62d3cf407ba7b079a59d8f9d32,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.13,,,8,3,Clear/Sunny
313018110033,f7f1f80f7be94d8e8a7c03234735207c,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.08,,,8,3,Clear/Sunny
313018120019,6c060662a75240c0932c11e1f653af87,RG01,D01,A RAINY SEASON GARDEN,RG01,,2.5,acre,,4.1,,,7,3,Partly Cloudy / Partly Sunny
313028170091,62fed00e3f7144d384a8900747e63cb5,RG01,D01,A RAINY SEASON GARDEN,RG01,,,,,,,,,,
313028170091,62fed00e3f7144d384a8900747e63cb5,RG03,D01,A RAINY SEASON GARDEN,RG03,,.5,acre,,,,,,,
313028170100,9b0bf46481db46698741c7bb0fe2cda1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,,,,,,
313028170154,906c6a1b53c74fa5956cca439b0b33dc,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.06,,,11,3,Mostly Clear / Mostly Sunny
313028170191,5e89032e28844557a952b8e14049f00b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.18,,,11,3,Clear/Sunny
313038190016,ab14f7196fd241b3910020c65b2cb2c0,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.18,,,7,3,Clear/Sunny
313038190042,d79700d6315c447ea914215bf3480229,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.72,,,10,3,Clear/Sunny
313038190050,f575aefedfc143e2b3dc663407e24d19,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.6899999999999999,,,12,3,Clear/Sunny
313038190058,6c7892437354422991bc8fc17d80ed30,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.17,,,8,3,Mostly Clear / Mostly Sunny
313038190092,d2ef346da1994724baba4ffe25331b81,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.25,,,12,3,Clear/Sunny
313038190159,d3cf4f70564946c88a6346a297574474,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.33,,,10,3,Mostly Clear / Mostly Sunny
313038210085,44af553ed47a4f07a2248dc5158e35cf,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,,,,,,
313038220132,73c099d9e3024caa93f5f2a0c50a0cdf,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.14,,,10,3,Partly Cloudy / Partly Sunny
313038230112,bbe09b6b5d5c4d4aac9856bcf6d2b582,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.05,,,11,3,Clear/Sunny
313068270080,7dcd5cda2d154e8bbec66b71210b28f0,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.43,,,10,3,Mostly Clear / Mostly Sunny
313068290005,f2a8c1ccec2841aeba0bda226891bc00,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.08,,,12,3,Clear/Sunny
313068290021,4c26ce6676ad45c7ba91cbdd1d54ce60,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.05,,,5,3,Clear/Sunny
313068290043,c47a3b1ebae24754b1525967677cfff0,DG02,D02,A DIMBA SEASON GARDEN,,DG02,.25,acre,,.09,,,9,3,Mostly Clear / Mostly Sunny
313068290043,c47a3b1ebae24754b1525967677cfff0,DG03,D03,A DIMBA SEASON GARDEN,,DG03,.25,acre,,.13,,,10,3,Mostly Clear / Mostly Sunny
313068290064,370692488df04caf85ceb34a29732b65,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.37,,,8,3,Mostly Clear / Mostly Sunny
313068290085,6c4312c3abd04bd09631ca07993172c0,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.13,,,10,3,Mostly Clear / Mostly Sunny
314318310088,a1cf42f653bd4b709dc5ca1317a68a92,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.07,,,9,3,Clear/Sunny
314328330094,aa710bf18ba0420b9b8f9f20c41a958f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.4,acre,,.07,,,9,3,Mostly Clear / Mostly Sunny
314328330659,da27c105d7f84761a5187ac2d70ab984,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.19,,,9,4,Clear/Sunny
314328330659,da27c105d7f84761a5187ac2d70ab984,DG01,D02,A DIMBA SEASON GARDEN,,DG01,1,acre,,.19,,,8,3,Clear/Sunny
314358390136,f1c9f88021174c0e8b6a54c52d413c4a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.3,acre,,.47,,,11,3,Clear/Sunny
314368410031,c6f19d9eb4ce4040ab0e236217d7dd92,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.23,,,9,3,Mostly Clear / Mostly Sunny
314368410248,679169f74ffc4602af6ea28a16fefc99,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.08,,,11,3,Mostly Cloudy / Considerable Cloudiness
314368410248,679169f74ffc4602af6ea28a16fefc99,DG01,D02,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.03,,,11,3,Mostly Cloudy / Considerable Cloudiness
314388430211,ccdec3cae2a1433d96dc731669cf4934,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.76,,,11,3,Clear/Sunny
314388450011,f478fb201e6348658245b54bf778e6aa,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.26,,,9,3,Clear/Sunny
314388450011,f478fb201e6348658245b54bf778e6aa,DG01,D02,A DIMBA SEASON GARDEN,,DG01,1,acre,,.54,,,10,3,Clear/Sunny
314388450011,f478fb201e6348658245b54bf778e6aa,DG02,D03,A DIMBA SEASON GARDEN,,DG02,.5,acre,,.16,,,10,3,Clear/Sunny
314388450011,f478fb201e6348658245b54bf778e6aa,DG03,D04,A DIMBA SEASON GARDEN,,DG03,.5,acre,,.08,,,10,3,Clear/Sunny
314388450011,f478fb201e6348658245b54bf778e6aa,DG04,D05,A DIMBA SEASON GARDEN,,DG04,.5,acre,,.06,,,10,3,Clear/Sunny
314388450011,f478fb201e6348658245b54bf778e6aa,DG05,D06,A DIMBA SEASON GARDEN,,DG05,.5,acre,,.01,,,10,3,Clear/Sunny
314388450011,f478fb201e6348658245b54bf778e6aa,DG06,D07,A DIMBA SEASON GARDEN,,DG06,.5,acre,,.27,,,8,4,Clear/Sunny
314388450150,b90c7b52215242a2bc6fcab82efd1052,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.2,,,8,3,Clear/Sunny
314418490118,b3c1fe29c2714621bfc50e436e2dec14,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.45,,,10,3,Partly Cloudy / Partly Sunny
315408670113,07e7136128e54de59ca3bf56b99ef51b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.1,acre,,.01,,,8,3,Clear/Sunny
315408670381,52d2cf3d236147a7ac5a1f02af198d8d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.03,,,10,3,Clear/Sunny
203033080031,,DG02,D03,,,,,,,,,,,,
313068290043,,DG02,D01,,,,,,,,,,,,
