case_id,hhid,gardenid,ag_b100,ag_b102,ag_b103_2,ag_b103_2a,ag_b104a,ag_b104b,ag_b104b_oth,ag_b104a2,ag_b105e,ag_b105e_oth,ag_b106,ag_b106a,ag_b107
311077770016,8fb6603e37b649109f08247cc2dd9809,RG01,RG01 Home Garden,RG01 Home Garden,1,no,.5,acre,,.07,,,11,3,Partly Cloudy / Partly Sunny
311077770048,47db0dfc51994904be2fa1cdf3f42dee,RG01,RG01 Kumphala,RG01 Kumphala,1,no,.5,acre,,.23,,,11,3,Clear/Sunny
311077770048,47db0dfc51994904be2fa1cdf3f42dee,RG02,RG02 Kumphala,RG02 Kumphala,1,no,1,acre,,.61,,,11,3,Clear/Sunny
311077770082,d47ae42fc1cc4bb696996196119d1b4a,RG01,RG01 Kumisitu,RG01 Kumisitu,1,no,.5,acre,,.35,,,11,3,Mostly Cloudy / Considerable Cloudiness
311077770082,d47ae42fc1cc4bb696996196119d1b4a,RG02,RG02 Kumphala,RG02 Kumphala,1,no,1,acre,,.55,,,11,3,Mostly Cloudy / Considerable Cloudiness
311077770098,676ebc82a6054cd696801ffaca1f685a,RG01,RG01 Kudimba,RG01 Kudimba,1,no,.5,acre,,.31,,,12,3,Mostly Clear / Mostly Sunny
311077770114,5f86a374c386454490b8b40fd75314ac,RG01,RG01 Kumphala,RG01 Kumphala,1,no,1,acre,,.7,,,11,3,Partly Cloudy / Partly Sunny
311077770148,d512e258285548888606820fc9044f10,RG01,RG01 pakhomo,RG01pakhomo,1,yes,.5,acre,,.22,,,10,4,Partly Cloudy / Partly Sunny
311077770148,d512e258285548888606820fc9044f10,RG02,RG02 mphala,RG02 mphala,1,yes,1,acre,,.72,,,11,3,Mostly Clear / Mostly Sunny
311077770164,c89140faa83d441982b9e6537e2e25f5,RG01,RG01 KU Nsitu,RG01 KU nsitu,1,no,1,acre,,.48,,,10,4,Partly Cloudy / Partly Sunny
311077770180,8636f754cadb4f3f83987fb2dc58e098,RG01,RG01 MPHALA,RG01 Mphala,1,no,2,acre,,.37,,,11,3,Partly Cloudy / Partly Sunny
311077770214,53d9ca6b84f141adb29292582dbf95f0,RG01,RG01 PAKHOMo,RG01 PAKHOmo,1,yes,.5,acre,,.13,,,11,3,Partly Cloudy / Partly Sunny
311077770214,53d9ca6b84f141adb29292582dbf95f0,RG02,RG02 KUmusi,RG02 KU NJAnji,1,no,1,acre,,.19,,,11,3,Partly Cloudy / Partly Sunny
311077770278,070cae7539b2453eb2ff74f53aff6e22,RG01,RG01 Chimwala Garden,RG01 Chimwala Garden,1,no,.5,acre,,.26,,,12,3,Mostly Clear / Mostly Sunny
311077770295,c20569907c61451598f716726336e476,RG01,RG01 Chingondo Garden,RG01 Chingondo Garden,1,no,1,acre,,.14,,,12,3,Partly Cloudy / Partly Sunny
311077770343,dc476e6dddbf477f86cda0486452865d,RG01,RG01 Mphala Garden,RG01 Mphala Garden,1,no,1,acre,,.53,,,9,3,Mostly Clear / Mostly Sunny
311087780010,bf135f42d12d4ac0907a5bab99d8e0ea,RG01,RG01 MOZAMBIQUE GARDEN,RG01 MOZAMBIQUE GARDEN,1,no,.5,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311087780040,8fd5e484b6d9491cb362bab1c1daa37d,RG01,RG01  CHIKANKHA GARDEN,RG01 CHIKANKHA GARDEN,1,no,.5,acre,,.5,,,9,3,Partly Cloudy / Partly Sunny
311087780055,9306964f85d040769b3ba1e973f624fd,RG01,RG01 MCHENGAVUWE GARDEN,RG01 MCHENGAVUWE GARDEN,1,no,1,acre,,1,,,8,3,Partly Cloudy / Partly Sunny
311087780070,3c25f975512d4e0d8c77c33bd9c9b492,RG01,RG01 Mabongwe Garden,RG01 Mabongwe Garden,1,no,1,acre,,.59,,,11,3,Partly Cloudy / Partly Sunny
311087780084,76309b0a80d045599c46147727eb784e,RG01,RG01 Home Garden,RG01 Home Garden,1,no,.5,acre,,.92,,,11,3,Partly Cloudy / Partly Sunny
311087780099,e30d810f8a494018944f82e2161b0865,RG01,RG01 Home Garden,RG01 Home Garden,1,no,1,acre,,.7,,,10,3,Partly Cloudy / Partly Sunny
311087780114,bf860f90e35740a3b8293927178a4ffc,RG01,RG01 Pakhomo,RG01 Pakhomo,1,no,1,acre,,.53,,,10,3,Partly Cloudy / Partly Sunny
311087780129,6a91fae1892f4a97bdcd204f47fc498f,RG01,RG01 Home Garden,RG01 Home Garden,1,no,.5,acre,,.63,,,10,3,Partly Cloudy / Partly Sunny
311087780144,c90cbc5955c94a1a8b2ac07bb63ae501,RG01,RG01 Pakhomo,RG01 Pakhomo,1,yes,1,acre,,.73,,,12,3,Mostly Clear / Mostly Sunny
311087780158,3e1613e26f764494844fe6097818d372,RG01,RG01 Kuphiri,RG01 Kuphiri,1,no,.75,acre,,.84,,,12,3,Mostly Clear / Mostly Sunny
311087780173,9055923ca5e44417adaf077f6fe0f90b,RG01,RG01 Kutchumba,RG01 Kutchumba,1,no,1.5,acre,,1.35,,,10,3,Partly Cloudy / Partly Sunny
311087780188,7d7f010aca9543aea0d6176853c859ee,RG01,RG01 Kushumba,RG01 kushumba,1,no,1,acre,,.93,,,11,3,Mostly Clear / Mostly Sunny
311087780203,728069a1da63495dac9eb274f6991845,RG01,RG01 kuphiri,RG 01 kuphiri,1,no,2,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311087780218,a113aec41c474bf8921cfdeeefe2a74a,RG01,RG01 nducheka,RG01 nduchekq,1,yes,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311087780233,c182897b9c4242a5ab6e046412777a9b,RG01,MWANAMBWERI MAIZE GARDEN,MWANABWERI MAIZE GARDEN,1,no,1.5,acre,,,HOUSEHOLD REFUSED,,,,
311087780233,c182897b9c4242a5ab6e046412777a9b,RG02,MATOPE MAIZE GARDEN,MATOPE GARDEN,1,no,.5,acre,,,HOUSEHOLD REFUSED,,,,
311097790021,5f4133a92cd24ad6b7b3880e24f081d6,RG01,RG01  Mozambique,RG01 Mozambique,1,no,2,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311097790038,c4be4efaf5e64b7381c04eb092600051,RG01,RG01 mangalangala,RG01 mangalangala,1,no,1,acre,,1.13,,,11,5,Clear/Sunny
311097790038,c4be4efaf5e64b7381c04eb092600051,RG02,RG02 mtula,RG02 mtula,1,no,.5,acre,,.36,,,10,3,Mostly Cloudy / Considerable Cloudiness
311097790043,cef60d6611a54721ab50a45f04e3a503,RG01,RG01 PAKHOMO GARDEN,RG01 PAKHOMO GARDEN,1,yes,2,acre,,2,,,11,3,Partly Cloudy / Partly Sunny
311097790043,cef60d6611a54721ab50a45f04e3a503,RG02,"""RG02 KUNTULA GARDEN """,RG02 KUNTULA GARDEN,1,yes,1,acre,,.1,,,10,3,Partly Cloudy / Partly Sunny
311097790074,f0336cfeac9e410b8686227dfd09e792,RG01,RG01 Mozambique,RG01 Mozambique,1,no,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311097790085,522320468976471c817e3dffd0ea3bb6,RG01,RG01 NYABWEMBA GARDEN,RG01 NYABWEMBA GARDEN,1,no,1,acre,,.6,,,11,3,Partly Cloudy / Partly Sunny
311097790085,522320468976471c817e3dffd0ea3bb6,RG02,RG02 KUMANGALANGALA GARDEN,RG02 KUMANGALALA GARDEN,1,no,2,acre,,.5,,,11,3,Partly Cloudy / Partly Sunny
311097790096,8c7fab992d9b4ac489f9517d84e7b731,RG01,RG01 mphala,RG01 mphala,1,no,1,acre,,.63,,,12,3,Partly Cloudy / Partly Sunny
311097790106,189ca20d6a124f55864a99baf3666d84,RG01,RG01 PAKHOMO GARDEN,RG01 PAKHOMO GARDEN,1,yes,.5,acre,,1.1,,,11,3,Partly Cloudy / Partly Sunny
311097790106,189ca20d6a124f55864a99baf3666d84,RG02,RG02 MPHALA GARDEN,RG02 MPHALA GARDEN,1,no,.5,acre,,.7,,,8,3,Partly Cloudy / Partly Sunny
311097790117,00104e33315844fdb2b8c6fdd35912a1,RG01,RG01 Home Garden,RG01 Home Garden,1,yes,1,acre,,.9,,,11,3,Mostly Clear / Mostly Sunny
311097790138,618e9efa0b364abcbf69d59093652eb8,RG01,RG01 Kuphedi,RG01 Kuphedi,1,no,1,acre,,1.11,,,11,3,Mostly Cloudy / Considerable Cloudiness
311097790138,618e9efa0b364abcbf69d59093652eb8,RG02,RG02 Kavalanthenga,RG02 Kavalanthenga,1,no,.5,acre,,.6,,,11,3,Mostly Cloudy / Considerable Cloudiness
311097790149,660b0f043de54a3296ebca40bdf6c511,RG01,RG01 wammudzi,RG01 wammuzi,1,no,1,acre,,.52,,,9,3,Clear/Sunny
311097790159,821aabd5ac8d4b8e98297cad5a127c6c,RG01,RG01 PHEDI GARDEN,RG01 PHEDI GARDEN,1,no,.5,acre,,.48,,,11,3,Mostly Clear / Mostly Sunny
311097790180,4b92bb15b5144a3d9c0dbd06dd995167,RG01,RG01 Kudikandinye,RG01 Kudikandinye,1,no,.5,acre,,.39,,,11,3,Partly Cloudy / Partly Sunny
311097790191,b7c496b4069f4173b40c8cfdbcb53aa8,RG01,RG01 ku msewu,RG01 ku msewu,1,no,1,acre,,.23,,,12,3,Clear/Sunny
311097790202,61356ab2cf6146e2a90e28ea5984c74d,RG01,RG01 PAKHOMO GARDEN,RG01 PAKHOMO GARDEN,1,yes,1,acre,,.6,,,9,3,Mostly Cloudy / Considerable Cloudiness
311107800006,613387f09c4243f0b4a7a2da7904ff51,RG01,RG01 KU GAME,RG01 KU PHEDI,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311107800006,613387f09c4243f0b4a7a2da7904ff51,RG02,RG02 phedi,RG02 KUPHEDI,1,no,1,acre,,1.21,,,10,3,Mostly Cloudy / Considerable Cloudiness
311107800015,ed5cd85fd59c413b9bef4327c93004b9,RG01,RG01 BODI,RG01 BODI,1,no,1,acre,,.74,,,10,4,Clear/Sunny
311107800024,c561f46d3ad047b3a9f1babfb89d37b7,RG01,RG01 MWAVI GARDEN,RG01 MWAVI,1,no,1,acre,,.5,,,10,3,Partly Cloudy / Partly Sunny
311107800033,234cce2fc3044423b5d3a1e6e5956dc6,RG01,RG01 PAMUSI,RG01 PAMUSI,1,no,1,acre,,2.5,,,10,3,Clear/Sunny
311107800042,5b6eac7013164acd9c4e0ed8268df845,RG01,RG01 Kunkhalango,RG01 Kunkhalango,1,no,1,acre,,.61,,,11,3,Clear/Sunny
311107800051,096f3010ffa94ac4962b4a3eacc0e1bf,RG01,RG01 Kumbodye,RG01 Kumbodye,2,no,2,acre,,1.77,,,11,3,Clear/Sunny
311107800060,2b40f691a7464fe8b76cb8c5192de824,RG01,RG01 Kumphanje,RG01 Kumphanje,1,no,1,acre,,1.23,,,11,3,Completely Cloudy
311107800060,2b40f691a7464fe8b76cb8c5192de824,RG02,RG02 Kwabonye,RG02 Kwabonye,1,no,.5,acre,,.43,,,11,3,Completely Cloudy
311107800069,a50aa2daaa334c168ed51cffd41735eb,RG01,RG01 Kumphambano,RG01 Kumphambano,1,no,1,acre,,.9399999999999999,,,11,3,Partly Cloudy / Partly Sunny
311107800077,3bf6b89bfb204105be4090ed4ef70174,RG01,RG01 PHEDI GARDEN,RG01 PHEDI GARDEN,1,no,.5,acre,,1.04,,,10,3,Partly Cloudy / Partly Sunny
311107800086,7f8049a7a83f4907b09312f021a581ba,RG01,RG01 PHEDI GARDEN,RG01 PHEDI GARDEN,1,no,1.5,acre,,1.15,,,11,3,Mostly Clear / Mostly Sunny
311107800095,cd56a30bec384a9c9411a2c26be1d8e5,RG01,RG01 PHEDI GARDEN,RG01 PHEDI GARDEN,1,no,1,acre,,1.4,,,9,3,Partly Cloudy / Partly Sunny
311107800104,6759e459a540401da7962768fcdb4ec3,RG01,RG01 Mphala Garden,RG01 Mphala Garden,1,no,1.5,acre,,1.41,,,10,2,Partly Cloudy / Partly Sunny
311107800113,fb120f0d904c4e5b8a26ffa0682a04f6,RG01,RG01 KUNG'OMBE GARDEN,RG01 KUNGOMBE GARDEN,1,no,1,acre,,1.3,,,8,3,Rainy
311107800122,4fc3e4f97e57445582dff4eccfd99b35,RG01,RG01 MWAVI GARDEN,RG01 MWAVI GARDEN,1,no,1,acre,,1,,,11,3,Partly Cloudy / Partly Sunny
311107800131,2b6cd3afab154b5ba5adbd0e11c35166,RG01,"""RG01 MWAVI GARDEN """,RG01 MWAVI GARDEN,1,no,2,acre,,3,,,8,3,Rainy
311107800140,1ad5b1621c474390ae7631787669c7e1,RG01,RG01 MANDIMBA,RG01 MANDIMBA,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311207810034,394ae616439c4244981518fe14ba8374,RG01,RG01 Mkwapatira,RG01 mkwapatira,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311207810051,d73d7657d33c4529ac11bf1f1d393089,RG01,RG01mozambique,RG01 mozambique,1,no,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311207810060,680e8b1478af4129be4c0124ece83dde,RG01,RG01 Mozambique,RG01 Mozambique,1,no,.5,acre,,,OTHER (SPECIFY),LONG DISTANCE,,,
311207810077,ef2912f777444b02aa142e9a5c4b8be9,RG01,RG01 KUMPHALA GARDEN,RG01 MPHALA GARDEN,1,no,.5,acre,,,,,,,
311207810153,2e81b0842e6c4812bd034163b84830a0,RG01,RG01 Shire garden,RG01 Shire garden,1,no,.5,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311207820069,4a9ff0b9b8b44f74b5e3535f749bb1dc,RG01,RG01 Pantondo,RG01 Pantondo,1,no,.5,acre,,,OTHER (SPECIFY),HEAVY RAINS,,,
311207820121,bc92606fe4ca425f91b382fd10af3d7c,RG01,RG01 NTCHUWA  GARDEN,RG01 NTCHUWA  GARDEN,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311207820174,8700cebc20f34fae93655670072f65dc,RG01,RG01 NTCHESI,RG01 ntchesi,1,no,.5,acre,,1.05,,,10,3,Mostly Cloudy / Considerable Cloudiness
311207820191,0c3a41c36cf94c10832b6b4cc52a6340,RG01,RG01 MALEMIA,RG01 MALEMIA,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311207820209,9599900d566f4cb38669c36d08200339,RG01,RG01 MADZI,RG01 NYAMAJELE,1,no,1,acre,,.53,,,10,3,Mostly Cloudy / Considerable Cloudiness
311207820226,8dfd7c52fe5042168e7602da035c5083,RG01,RG01 msusa,RG01 msusa,1,no,.5,acre,,.2,,,8,4,Partly Cloudy / Partly Sunny
311207820244,5512f5f1626c449b8210c9344eb69497,RG01,RG01 Njovu Garden,RG01 Njovu Garden,1,no,.5,acre,,,OTHER (SPECIFY),LONG DISTANCE,,,
311207820261,6f532a6a3387494799b1a40c3f563032,RG01,RG01 Mphala Garden,DG01 Mphala Garden,1,no,.5,acre,,.45,,,11,3,Partly Cloudy / Partly Sunny
312017830013,087793748d6f4b70965d9c903e98dff0,RG01,RG01,Home garden,1,yes,2,acre,,1.16,,,9,3,Partly Cloudy / Partly Sunny
312017830046,6a0208b566a344cba857fc804854cc1b,RG01,RG01,kwamanjo,1,no,.3,acre,,.41,,,11,4,Clear/Sunny
312017830046,6a0208b566a344cba857fc804854cc1b,RG02,RG02,Kwamanjo 2,1,no,.4,acre,,.09,,,11,4,Clear/Sunny
312017830069,dfcf92c4ab6f4557b5659ac90757bc44,RG01,RG01,Ndadzamtalema Garden,1,no,1,acre,,.7,,,11,3,Clear/Sunny
312017830082,bc1525ead48f48268c83b7888929e65b,RG01,RG01,munda wapakhomo,1,no,.5,acre,,.89,,,11,4,Clear/Sunny
312017830111,5b52e7dd6a884f9e83985ab2e906617f,RG01,RG01,Pakhomo Garden,1,yes,1,acre,,.59,,,10,3,Clear/Sunny
312017830124,bd02a2b62d834ce3a64f889f178da787,RG01,RGO1,Pakhomo Garden,1,yes,1,acre,,1.37,,,11,3,Clear/Sunny
312017830138,8e2322369486410093a029d8946da60c,RG01,RG01,wapakhomo,1,no,.5,acre,,.5,,,12,5,Clear/Sunny
312017830138,8e2322369486410093a029d8946da60c,RG02,RG02,ndadzantalema,1,yes,2,acre,,2.4,,,11,5,Clear/Sunny
312017830151,93b37be37d6a4af0b8dd5814311d04a1,RG01,RG01,Ndaza garden,1,no,1,acre,,.55,,,10,3,Clear/Sunny
312017830151,93b37be37d6a4af0b8dd5814311d04a1,RG02,RG02,Ndaza garden,1,no,1,acre,,.79,,,10,3,Clear/Sunny
312017830166,ced2909a3eee45c8a320943ebe0e9663,RG01,RG01,Home garden,1,no,1,acre,,.73,,,11,3,Clear/Sunny
312017830166,ced2909a3eee45c8a320943ebe0e9663,RG02,RG02,Kudondo garden,1,no,2,acre,,1.95,,,11,3,Clear/Sunny
312017830179,be9a77989edc4431b81f50389f8eedd3,RG01,RGO1,KwaNamvula Garden,1,no,1,acre,,1.24,,,9,4,Clear/Sunny
312017830179,be9a77989edc4431b81f50389f8eedd3,RG02,RG02,Kwajumbeki Garden,1,no,1,acre,,.92,,,11,3,Clear/Sunny
312017830193,eb886e45d6234d9da5867e65427d054e,RG01,RG01,Kukachere,1,no,.5,acre,,1.31,,,10,3,Clear/Sunny
312017830193,eb886e45d6234d9da5867e65427d054e,RG02,RG02,Wapakhomo,1,no,1,acre,,.5,,,10,3,Clear/Sunny
312017830206,7596cf94219340039bcbfb570c6ff17a,RG01,RG01,Mazanje garden,1,no,1,acre,,1.3,,,11,3,Clear/Sunny
312017830233,c168a7d001344c7c9dc43302aba8414c,RG01,RG01,wapakhomo,1,no,.4,acre,,.06,,,11,6,Partly Cloudy / Partly Sunny
312017830233,c168a7d001344c7c9dc43302aba8414c,RG02,RG02,kwapusi,1,no,.8,acre,,1.34,,,11,4,Partly Cloudy / Partly Sunny
312017830247,ccf5a2f0b8ab4608b7eb9882d04616a4,RG01,RG01,Kukatondo,1,no,2.5,acre,,1.9,,,11,3,Mostly Clear / Mostly Sunny
312017830247,ccf5a2f0b8ab4608b7eb9882d04616a4,RG02,RG02,Wapakhomo,1,no,.45,acre,,.7,,,10,3,Mostly Clear / Mostly Sunny
312017830247,ccf5a2f0b8ab4608b7eb9882d04616a4,RG03,RG03,Cotton garden,1,no,1,acre,,1.16,,,9,3,Mostly Clear / Mostly Sunny
312017830260,1dc0053d8ef24dfeb2be28fc89b22025,RG01,RG01,Wakumanda,1,no,1,acre,,1.07,,,11,3,Mostly Clear / Mostly Sunny
312017830287,8b2583f471854b46aae01fed6f429503,RG01,RG01,Chipote garden,1,no,1.5,acre,,1.45,,,11,3,Mostly Clear / Mostly Sunny
312017840008,f2c51e38ca4e4d0f9cf8095c2169b4ba,RG01,RG01,wapakhomo,1,no,.25,acre,,.19,,,11,3,Clear/Sunny
312017840010,bc0e92e2a6ab4628b601d5acb66aae75,RG01,RG01,Chigwembere garden,2,no,1,acre,,.9399999999999999,,,11,3,Partly Cloudy / Partly Sunny
312017840023,4eeeb78bc1ec4d31a88733aab0d46c1b,RG01,RG01,Maize hybrid,1,no,.75,acre,,,HOUSEHOLD REFUSED,,,,
312017840039,a04a819a379145c097135f72f3b2b3f8,RG01,RG01,Misewa Garden,1,no,.5,acre,,.64,,,11,3,Clear/Sunny
312017840039,a04a819a379145c097135f72f3b2b3f8,RG02,RG02,Mchenga Garden,1,yes,1,acre,,1.39,,,12,3,Clear/Sunny
312017840054,8d175f34f87d4d42a28b25ac5ee3bc67,RG01,RG01,Liwawazi garden,1,no,.5,acre,,.42,,,11,3,Partly Cloudy / Partly Sunny
312017840069,b03da778d058418c9bc61a196b33b5ab,RG01,RG01,padambo,1,no,.5,acre,,.25,,,11,3,Clear/Sunny
312017840069,b03da778d058418c9bc61a196b33b5ab,RG02,RG02,kumatope,1,no,.5,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
312017840085,9ca5adfded594742834f6ccd9aaf1fa0,RG01,RG01,MAIZE HYBRID,2,yes,.5,acre,,.96,,,11,3,Mostly Clear / Mostly Sunny
312017840085,9ca5adfded594742834f6ccd9aaf1fa0,RG02,RG02,Maize hybrid,1,no,.5,acre,,.48,,,10,4,Mostly Clear / Mostly Sunny
312017840100,9870f28571964171990f14e397eb54f8,RG01,RG01,Padilawo Garden,2,no,1,acre,,1.13,,,11,3,Clear/Sunny
312017840131,9b6f6d7eb867425e89b38859aaf09d92,RG01,RG01,kumatope,1,no,1.5,acre,,1.31,,,12,6,Clear/Sunny
312017840147,8c4e1dcc30d645b282f624350549f3db,RG01,RG01,Maize hybrid,1,no,.75,acre,,.5,,,11,3,Completely Cloudy
312017840162,743b1ae8e0be4163b2d72ef3b135a596,RG01,RG01,Kachere garden,1,no,1,acre,,.6899999999999999,,,12,3,Partly Cloudy / Partly Sunny
312017840162,743b1ae8e0be4163b2d72ef3b135a596,RG02,RG02,Mthumba garden,1,no,1.5,acre,,1.42,,,9,3,Partly Cloudy / Partly Sunny
312017840177,43a5e0bf64c84a8d9eb37364d1d5eb3d,RG01,RG01,Pakhomo  Garden,1,yes,1,acre,,1.33,,,12,3,Clear/Sunny
312017840177,43a5e0bf64c84a8d9eb37364d1d5eb3d,RG02,RG02,Njechele Garden,1,no,.5,acre,,,HOUSEHOLD REFUSED,,,,
312017840193,ae0f349efb4b4e83bb5f98c0869fcb94,RG01,RG01,kwasawali,1,no,1,acre,,.68,,,11,3,Clear/Sunny
312017840208,3c769a1b80c34ec59d6da29d7e2a2187,RG01,RG01,Maize hybrid,1,no,.5,acre,,.43,,,11,3,Partly Cloudy / Partly Sunny
312017840224,064bf1baa0ce4397bba4aff0db0a002b,RG01,RG01,Abiti Mbatana Garden,1,no,1,acre,,.93,,,12,3,Clear/Sunny
312017840224,064bf1baa0ce4397bba4aff0db0a002b,RG02,RG02,Kumpunga Garden,1,no,.5,acre,,.13,,,11,3,Clear/Sunny
312017840239,ff2dacfb313d418ab8c5434e345c4f1a,RG01,RG01,Home garden,1,no,.5,acre,,1,,,12,3,Partly Cloudy / Partly Sunny
312017840239,ff2dacfb313d418ab8c5434e345c4f1a,RG02,RG02,Home garden,1,no,.5,acre,,1,,,12,3,Partly Cloudy / Partly Sunny
312017840239,ff2dacfb313d418ab8c5434e345c4f1a,RG03,RG03,Home garden,1,no,.25,acre,,.79,,,11,3,Partly Cloudy / Partly Sunny
312017850011,82c5be80b7ea4f3cb33656f8442ff16e,RG01,RG01,Home garden,1,yes,1,acre,,1.4,,,9,3,Partly Cloudy / Partly Sunny
312017850011,82c5be80b7ea4f3cb33656f8442ff16e,RG02,RG02,Sakaiko garden,1,no,1,acre,,.91,,,11,3,Partly Cloudy / Partly Sunny
312017850022,dbec2a183802466b930689f1dd00a17d,RG01,RG01,Pakhomo Garden,1,no,1,acre,,1.02,,,11,3,Clear/Sunny
312017850022,dbec2a183802466b930689f1dd00a17d,RG02,RG02,Kalagulira Garden,1,no,.5,acre,,.5,,,11,3,Clear/Sunny
312017850033,f0a62c1b7c6248d582fb143c511d740d,RG01,RG01,wapakhomo,1,no,.5,acre,,.61,,,11,4,Mostly Cloudy / Considerable Cloudiness
312017850033,f0a62c1b7c6248d582fb143c511d740d,RG02,RG02,wakutsidya,1,no,1,acre,,.83,,,11,3,Mostly Cloudy / Considerable Cloudiness
312017850055,7bf2cf95ba82452597cc81ed514efdee,RG01,RG01,Munda wa kwa Gowelo,3,no,2.5,acre,,3.67,,,11,3,Completely Cloudy
312017850066,853b1cadebd248ceb4cf3e0a1736c346,RG01,RG01,Home garden,1,no,1,acre,,1.06,,,11,3,Partly Cloudy / Partly Sunny
312017850066,853b1cadebd248ceb4cf3e0a1736c346,RG02,RG02,Home garden,1,no,.75,acre,,1.54,,,12,3,Partly Cloudy / Partly Sunny
312017850077,0456014d972645beb1743e49c85d080e,RG01,RG01,Machinjiri Garden,1,yes,2,acre,,1.71,,,12,3,Partly Cloudy / Partly Sunny
312017850100,08c422d32cb24615a96d567f04d93721,RG01,RG01,wapakhomo,1,no,.5,acre,,.47,,,11,3,Clear/Sunny
312017850100,08c422d32cb24615a96d567f04d93721,RG02,RG02,phepete mwansewu,1,no,.5,acre,,.51,,,12,1,Clear/Sunny
312017850122,603c0b3e7af7477f88c47984aa61e111,RG01,RG01,Kumtunda garden,1,no,.5,acre,,.52,,,11,3,Partly Cloudy / Partly Sunny
312017850122,603c0b3e7af7477f88c47984aa61e111,RG02,RG02,Kumusi garden,1,no,1,acre,,.8100000000000001,,,9,3,Partly Cloudy / Partly Sunny
312017850144,03983b47c6b04c2481911adea271b79e,RG01,RG01,Pakhomo Garden,2,yes,1.5,acre,,.85,,,12,3,Clear/Sunny
312017850155,5bae9c17f5a149928fbc0f6f186e2da9,RG01,RG01,wapakhomo,1,no,1,acre,,.8,,,12,4,Clear/Sunny
312017850155,5bae9c17f5a149928fbc0f6f186e2da9,RG02,RG02,ku drimp,1,no,1.5,acre,,1.14,,,12,5,Clear/Sunny
312017850166,8fa56afc65bf410cb7803c1673ebd3a4,RG01,RG01,RG01 MAIZE garden,1,no,1,acre,,.8,,,11,3,Mostly Clear / Mostly Sunny
312017850188,7184b7cd24f04a66956059c4b25a810c,RG01,RG01,Kumtunda garden,1,yes,1,acre,,.87,,,11,3,Partly Cloudy / Partly Sunny
312017850188,7184b7cd24f04a66956059c4b25a810c,RG02,RG02,Kumtunda garden,1,yes,.75,acre,,.86,,,11,3,Partly Cloudy / Partly Sunny
312017850199,a95d7ee035a148ca8c53f778248c5ca9,RG01,RG01,Pakhomo Garden,2,no,2,acre,,1.08,,,10,3,Clear/Sunny
312017850210,2db6a1e8488a4db6a4eaf56c6559ab77,RG01,RG01,wapakhomo,1,no,1,acre,,1.14,,,12,3,Mostly Cloudy / Considerable Cloudiness
312017850210,2db6a1e8488a4db6a4eaf56c6559ab77,RG02,RG02,wapakhomo 2,1,no,1,acre,,.84,,,12,3,Mostly Cloudy / Considerable Cloudiness
312017860005,36e40104a8e54b3881cc5bec0843c4ae,RG01,RG01 WA pakhomo,RG01 WA pakhomo,1,yes,.5,acre,,.65,,,11,3,Clear/Sunny
312017860005,36e40104a8e54b3881cc5bec0843c4ae,RG02,RG02 Livirizi,RG02 Livirizi,1,no,.5,acre,,1.05,,,12,3,Clear/Sunny
312017860018,914bfdb70bb2483988524b1c65c557a3,RG01,RG01 WA pakhomo,RG01 WA pakhomo,1,no,.5,acre,,.2,,,9,3,Clear/Sunny
312017860030,08673016d7b043b5b01e647543d33fc5,RG01,RG01 Livirizi,RG01 Livirizi,1,no,.5,acre,,.76,,,10,3,Clear/Sunny
312017860043,c95b1bef67524274a0dd3aa56884ccf7,RG01,RG01 WA pakhomo,RG01 WA pakhomo,1,yes,.5,acre,,.4,,,11,3,Clear/Sunny
312017860055,0f5a49612b1e455693b521a7c2726276,RG01,RG01,Livilidzi garden,1,no,1.5,acre,,.9,,,11,3,Partly Cloudy / Partly Sunny
312017860068,6310ec21a69e4c75b5288ed06acfa6f2,RG01,RG01,Kudondo,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
312017860081,09c344fd4f1946f9b19a6e8975f4649a,RG01,RG01,Panjede garden,1,no,1,acre,,.8,,,10,3,Partly Cloudy / Partly Sunny
312017860093,15821896456646f4a55f189248b8f82e,RG01,RG01,Mchengawede,1,no,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
312017860106,ea2078d0c81d41a8a3bdc537100e33c9,RG01,RG01MUNDA WA PAKHOMO,RG01 MUNDA WA PAKHOMO,1,no,1,acre,,.75,,,11,3,Clear/Sunny
