case_id,hhid,gardenid,plotid,ag_k01,ag_k01b,ag_k02,ag_k02_1,ag_k02_2a,ag_k02_2b,ag_k03,ag_k21a,ag_k21b,ag_k21c,ag_k21d,ag_k21e,ag_k21_oth,ag_k22,ag_k22_oth,ag_k23,ag_k24,ag_k25_oth,ag_k25a,ag_k25b,ag_k26a,ag_k26b,ag_k26_oth,ag_k26_1a,ag_k26_1b,ag_k26_2a,ag_k26_2b,ag_k26_2_oth,ag_k27,ag_k28,ag_k29a,ag_k29b,ag_k29_oth,ag_k30,ag_k30_oth,ag_k31,ag_k31_oth,ag_k33,ag_k34,ag_k35a,ag_k35b,ag_k35_oth,ag_k36,ag_k36_1a,ag_k36_1b,ag_k37,ag_k38a,ag_k38b,ag_k38b_oth,ag_k39,ag_k40,ag_k40_1,ag_k40_2,ag_k40a,ag_k40a_oth,ag_k40b,ag_k40c,ag_k40c_oth,ag_k40d,ag_k40e,ag_k40f,ag_k40f_oth,ag_k40g,ag_k40h,ag_k40h_oth,ag_k40i,ag_k41,ag_k42a,ag_k42a_oth,ag_k42b,ag_k42c,ag_k42c_oth,ag_k42d,ag_k42e,ag_k42e_oth,ag_k42f,ag_k42g,ag_k42g_oth,ag_k43a1,ag_k43b1,ag_k43c1,ag_k43d1,ag_k43a2,ag_k43b2,ag_k43c2,ag_k43d2,ag_k43a3,ag_k43b3,ag_k43c3,ag_k43d3,ag_k43a4,ag_k43b4,ag_k43c4,ag_k43d4,ag_k43a5,ag_k43b5,ag_k43c5,ag_k43d5,ag_k43a6,ag_k43b6,ag_k43c6,ag_k43d6,ag_k43a7,ag_k43b7,ag_k43c7,ag_k43d7,ag_k44a1,ag_k44b1,ag_k44c1,ag_k44d1,ag_k44a2,ag_k44b2,ag_k44c2,ag_k44d2,ag_k44a3,ag_k44b3,ag_k44c3,ag_k44d3,ag_k44a4,ag_k44b4,ag_k44c4,ag_k44d4,ag_k44a5,ag_k44b5,ag_k44c5,ag_k44d5,ag_k44a6,ag_k44b6,ag_k44c6,ag_k44d6,ag_k44a7,ag_k44b7,ag_k44c7,ag_k44d7,ag_k45a1,ag_k45b1,ag_k45c1,ag_k45d1,ag_k45a2,ag_k45b2,ag_k45c2,ag_k45d2,ag_k45a3,ag_k45b3,ag_k45c3,ag_k45d3,ag_k45a4,ag_k45b4,ag_k45c4,ag_k45d4,ag_k45a5,ag_k45b5,ag_k45c5,ag_k45d5,ag_k45a6,ag_k45b6,ag_k45c6,ag_k45d6,ag_k45a7,ag_k45b7,ag_k45c7,ag_k45d7,ag_k46a1,ag_k46b1,ag_k46a2,ag_k46b2,ag_k46a3,ag_k46b3,ag_k46c,ag_k46c_oth,ag_k46d,ag_k46e,ag_k46e_oth,ag_k46f,ag_k47a,ag_k47b,ag_k47c,ag_k48a,ag_k48b,ag_k48c
310077560155,14a8daa5e2734fcf92a0bdc9295ff1fb,DG01,D01,no,.,2,,,,2,maize,beans,nkhwani,THERERE/OKRA,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Erosion control bunds,,,5 years ago,,,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,june,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,1,liter,,no,,,,,,1,3,5,4,2,3,4,4,,,,,,,,,,,,,,,,,,,,,2,3,5,4,1,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310077560184,314094759e8149b5ac66bd67c96de80b,DG01,D01,no,.,1,,,,1,rice,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,More than 5 years ago,,No soil or water erosion problems on any plots,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,march,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,5,1,6,6,2,1,6,6,,,,,,,,,,,,,,,,,,,,,5,1,6,6,1,1,6,6,2,1,6,6,,,,,,,,,,,,,,,,,1,1,3,12,2,1,3,12,5,1,3,12,,,,,,,,,,,,,,,,,5,500,0,,0,,17,,1,1,,1,0,0,0,,,
310077560184,314094759e8149b5ac66bd67c96de80b,DG02,D02,no,.,1,,,,1,maize,beans,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,More than 5 years ago,,No soil or water erosion problems on any plots,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,3,6,6,5,3,6,6,,,,,,,,,,,,,,,,,,,,,5,1,6,6,2,1,6,6,,,,,,,,,,,,,,,,,,,,,1,1,6,12,5,1,6,12,2,1,6,12,,,,,,,,,,,,,,,,,13,500,0,,0,,1,,0,,,,0,0,0,,,
310077560249,cb5d9a86796540eeaa52c26b9c5a8f12,RG01,D01,yes,1,,yes,2,,2,maize,,,,,,Clay (Katondo),,Good,Moderate,,Flooding,,No erosion control,,,More than 5 years ago,,Too risky/benefits unclear,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,2,6,4,1,2,6,4,,,,,,,,,,,,,,,,,,,,,2,2,6,7,1,2,6,7,,,,,,,,,,,,,,,,,,,,,2,1,1,13,1,1,1,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,3,2,0,2,,
310077560280,0e1cc7bd6e07440282016123f2d218dd,RG03,D01,yes,.,2,,,,2,maize,beans,,,,,Sandy (Mchenga),,Good,Low,,Flooding,,No erosion control,,,More than 5 years ago,,Requires too much labor,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,march,2ND HALF,no,,,,yes,no,2,2,urea,,5,kilogram,,5,5,,,,,,,no,,,,,,,,,,,,1,1,6,12,2,1,6,12,,,,,,,,,,,,,,,,,,,,,1,1,6,12,2,1,6,12,,,,,,,,,,,,,,,,,,,,,2,1,6,12,1,1,6,12,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,1,0,0,2,,
310077560310,12daaed373b1427cbdcf031780ccfa8e,DG01,D01,no,.,2,,,,1,rice,maize,beans,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,More than 5 years ago,,Requires too much labor,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,january,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,7,5,2,2,7,5,,,,,,,,,,,,,,,,,,,,,1,1,7,5,2,1,5,5,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,1,2,4,,,,,,,,,,,,,,,,,,,,,0,,5,1000,0,,17,,2,2,,1,0,0,0,,,
310077560466,df445fe24316433588e562c443675ca3,DG02,D01,no,.,1,,,,1,maize,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,More than 5 years ago,,No soil or water erosion problems on any plots,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,june,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,3,6,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310077560527,b51c4f89b01f4fdba3c47393be7953e7,DG01,D01,no,.,1,,,,1,rice,,,,,,Clay (Katondo),,Good,Moderate,,Flooding,,Vetiver grass,,,4 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,november,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,3,5,4,8,2,8,6,8,1,8,6,8,,,,,,,,,,,,,,,,,3,1,2,8,1,3,6,8,2,3,6,8,,,,,,,,,,,,,,,,,1,3,6,8,2,3,6,8,3,1,2,8,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310077560558,53f67518399941eca72972f37abcb185,RG01,D01,yes,1,,yes,2,,1,rice,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,More than 5 years ago,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,march,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,2,6,6,1,2,6,6,,,,,,,,,,,,,,,,,,,,,2,3,5,4,1,3,5,4,,,,,,,,,,,,,,,,,,,,,1,1,5,8,2,1,5,8,,,,,,,,,,,,,,,,,,,,,2,2000,0,,0,,17,,0,,,,5,0,0,2,3,
310077560558,53f67518399941eca72972f37abcb185,RG01,D02,yes,1,,yes,2,,1,beans,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,More than 5 years ago,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,june,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,6,5,2,2,6,5,,,,,,,,,,,,,,,,,,,,,1,1,3,6,2,1,3,6,,,,,,,,,,,,,,,,,,,,,2,1,4,7,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310077560650,acca4449736a488bb9ef1b6561a29e46,DG01,D01,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310077560650,acca4449736a488bb9ef1b6561a29e46,RG03,D01,yes,3,,yes,1,,1,rice,maize,OTHER (SPECIFY),,,COWPEAS,Clay (Katondo),,Good,Moderate,,Flooding,,No erosion control,,,More than 5 years ago,,Requires too much labor,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,february,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,6,4,2,1,6,4,,,,,,,,,,,,,,,,,,,,,2,4,6,4,1,4,6,4,,,,,,,,,,,,,,,,,,,,,2,1,6,4,1,1,6,4,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,3,0,8,10,11
310077570021,d583d05e542640db8618168736162c60,DG01,D01,no,.,2,,,,2,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Flooding,,No erosion control,,,More than 5 years ago,,Materials not available,,,Flat,yes,Rainfed/No irrigation,,,,,,,9999,,,,,yes,june,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,2,5,8,,,,,,,,,,,,,,,,,,,,,,,,,2,3,6,9,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,10,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,2,0,0,2,,
310077570044,7e201e00fa59422c9c53181ea5c5d1e8,DG01,D01,no,.,1,,,,1,maize,peas,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,no,Rainfed/No irrigation,,,,,,,1997,20,Other (Specify),,FLOODING,yes,may,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,5,6,5,1,5,6,10,,,,,,,,,,,,,,,,,,,,,1,2,6,10,2,2,6,10,,,,,,,,,,,,,,,,,,,,,1,3,4,10,2,4,3,10,,,,,,,,,,,,,,,,,,,,,10,0,0,,0,,1,,1,2,.,1,0,0,0,,,
310077570092,304e89515b6f4e73b85126ee0c156ad1,DG01,D01,no,.,1,,,,1,maize,THERERE/OKRA,OTHER (SPECIFY),,,EGG PLANTS,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,Moderate,,Flooding,,No erosion control,,,More than 5 years ago,,Materials not available,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,3,6,7,3,3,6,7,,,,,,,,,,,,,,,,,,,,,3,3,6,9,1,3,6,9,,,,,,,,,,,,,,,,,,,,,3,1,2,10,2,1,2,10,1,4,2,4,4,1,2,10,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077570188,4361972f5a8c47eb957ffd62346c7472,DG01,D01,no,.,1,,,,1,maize,OTHER (SPECIFY),,,,COWPEAS,Clay (Katondo),,Good,High,,Flooding,,No erosion control,,,More than 5 years ago,,Requires too much labor,,,Flat,yes,Gravity,,,Flooding,,River / Stream,,0,,,,,yes,june,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,4,6,5,1,4,6,6,,,,,,,,,,,,,,,,,,,,,2,3,6,6,1,4,6,6,,,,,,,,,,,,,,,,,,,,,1,1,5,6,2,1,5,5,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077570235,c871f373f24447b1b61f7bcceae8c610,DG01,D01,no,.,1,,,,1,maize,,,,,,Clay (Katondo),,Good,Low,,Flooding,,Vetiver grass,,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,9999,,,,,yes,april,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,2,0,3,,
310077570307,7431ee140612439fbffb97f28095a539,DG01,D01,no,.,1,,,,1,maize,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,6,6,2,2,6,6,,,,,,,,,,,,,,,,,,,,,2,3,5,6,1,3,5,6,,,,,,,,,,,,,,,,,,,,,1,2,5,5,2,2,5,5,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077570379,9ce27c789087435ab76e3eb2012ef57b,DG01,D00,no,.,1,,,,1,maize,beans,OTHER (SPECIFY),,,COWPEAS,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,9999,,,,,yes,may,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,6,4,2,2,6,4,,,,,,,,,,,,,,,,,,,,,2,1,6,6,1,1,6,6,,,,,,,,,,,,,,,,,,,,,2,3,7,5,1,3,7,5,,,,,,,,,,,,,,,,,,,,,6,1500,0,,0,,1,,0,,.,,0,0,0,,,
310207580043,c0215fdee46f4a8da2e9dd7322d2fbb5,DG01,D01,no,.,1,,,,1,maize,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,Requires too much labor,,,Slight slope,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,march,2ND HALF,no,,,,yes,yes,2,1,23:21:0+4S/CHITOWE,,5,kilogram,,5,2,urea,,5,kilogram,,5,yes,insecticide,,500,milliliter,,no,,,,,,1,4,6,4,2,4,6,4,,,,,,,,,,,,,,,,,,,,,1,2,1,5,2,2,1,5,,,,,,,,,,,,,,,,,,,,,1,1,1,6,2,1,1,6,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,1,0,0,2,,
310207580065,bd656531ca4147868225df863ce77f2d,DG01,D01,no,.,1,,,,1,maize,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,1ST HALF,no,,,,yes,no,2,2,urea,,25,kilogram,,25,3,,,,,,,no,,,,,,,,,,,,1,2,3,5,3,2,1,5,,,,,,,,,,,,,,,,,,,,,2,3,1,6,1,3,6,4,3,3,1,6,,,,,,,,,,,,,,,,,3,1,1,8,1,1,1,8,2,1,1,8,,,,,,,,,,,,,,,,,6,1000,0,,0,,1,.,0,,.,,0,0,0,,,
310207580087,34991a02ba4643268ca8ad608bfed956,RG01,D01,yes,.,1,,,,2,maize,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,Moderate,,Flooding,,Vetiver grass,,,More than 5 years ago,,,,,Flat,yes,Bucket,,,Other (Specify),COLLECTION USING PAILS/BUCKET/BASIN,River / Stream,,0,,,,,yes,march,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,1,5,2,1,1,5,,,,,,,,,,,,,,,,,,,,,2,2,6,5,1,2,6,5,,,,,,,,,,,,,,,,,,,,,2,1,1,8,1,1,1,8,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
310207580108,3c7d0d11204448c797056c69d8795dc9,RG01,D01,yes,1,,yes,1,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Moderate,,Flooding,,No erosion control,,,More than 5 years ago,,Requires too much labor,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,march,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,500,milliliter,,no,,,,,,1,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,6,2,1,1,4,3,1,1,5,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
310207580141,3260c508c65b4b49ac17268b61a551ba,DG01,D01,no,.,1,,,,2,maize,beans,,,,,Clay (Katondo),,Good,Moderate,,Flooding,,Vetiver grass,,,More than 5 years ago,,,,,Flat,yes,Bucket,,,Other (Specify),COLLECTION USING PAILS/BUCKET/BASIN,Well,,0,,,,,yes,march,2ND HALF,no,,,,yes,yes,2,1,23:21:0+4S/CHITOWE,,15,kilogram,,15,2,urea,,15,kilogram,,15,no,,,,,,,,,,,,1,1,5,5,2,1,5,5,,,,,,,,,,,,,,,,,,,,,3,1,2,3,1,4,5,4,4,1,3,3,2,2,5,4,,,,,,,,,,,,,2,1,1,8,1,1,1,8,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
310207580162,7176767c7f7440b098915c430c431529,DG01,D01,no,.,1,,,,2,maize,nkhwani,tanaposi,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,No erosion control,,,,,Requires too much labor,,,Flat,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,june,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,4,2,5,4,2,2,5,4,5,2,4,4,,,,,,,,,,,,,,,,,2,2,5,5,3,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
310207580183,9576eada32cb4419b96e0a27ada5d1ef,DG01,D01,no,.,1,,,,2,maize,nkhwani,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,No erosion control,,,,,Requires too much labor,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,may,2ND HALF,no,,,,yes,yes,2,2,23:21:0+4S/CHITOWE,,20,kilogram,,20,2,urea,,20,kilogram,,20,no,,,,,,,,,,,,1,2,4,4,3,2,4,4,2,2,4,4,,,,,,,,,,,,,,,,,3,1,5,4,1,1,5,4,2,1,5,4,,,,,,,,,,,,,,,,,2,1,5,4,1,1,3,4,3,1,2,4,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
310207580194,4cfea336eb244726a18523e4afcb3b41,DG01,D01,no,.,1,,,,1,maize,nkhwani,OTHER (SPECIFY),,,COWPEAS,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,1ST HALF,yes,300,kilogram,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,4,1,2,3,3,1,2,5,2,1,7,8,1,1,7,8,,,,,,,,,,,,,2,3,4,6,1,3,4,6,,,,,,,,,,,,,,,,,,,,,1,1,1,6,2,1,1,6,3,1,1,6,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
310207580204,f9d59e6f37a046c69ae19a2ac3a83c5f,DG01,D01,no,.,1,,,,2,maize,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,3,3,6,4,2,3,6,4,,,,,,,,,,,,,,,,,,,,,2,1,6,6,3,1,6,6,,,,,,,,,,,,,,,,,,,,,3,1,1,4,2,1,1,4,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
311017590052,cef8d2fc0b414ca9971a1fe4f32e253f,RG02,D01,yes,2,,yes,1,2,1,maize,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,More than 5 years ago,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,200,milliliter,,no,,,,,,2,1,4,6,1,1,4,6,,,,,,,,,,,,,,,,,,,,,1,1,5,12,2,1,5,12,,,,,,,,,,,,,,,,,,,,,2,2,7,13,1,2,7,13,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
311017590064,456aa1d33a284c8db9611f0a708711f7,DG01,D02,no,.,2,,,,2,maize,SWEET POTATO,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,More than 5 years ago,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,9999,0,Other (Specify),,,yes,april,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,4,24,4,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,2,3,7,5,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,8,0,4,,
311017590064,456aa1d33a284c8db9611f0a708711f7,DG02,D01,no,.,1,,,,2,maize,SWEET POTATO,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Flooding,,No erosion control,,,More than 5 years ago,,Requires too much labor,,,Flat,yes,Rainfed/No irrigation,,,,,,,9999,0,Good for land,,,yes,march,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,6,5,1,1,6,5,,,,,,,,,,,,,,,,,,,,,2,8,5,5,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
311017590156,a2626da3b8c74a73972c0bec051ae1f2,RG01,D01,yes,1,,no,,,1,tomato,nkhwani,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,Moderate,,Flooding,,Vetiver grass,,,3 years ago,,,,,Flat,no,Bucket,,,Watering can,,Borehole,,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
311017600004,b8fb3091ffcd42c0a4b92233d344c3dd,DG01,D01,no,.,1,,,,2,SWEET POTATO,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,june,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,10,,,,,,,,,,,,,,,,,,,,,,,,,2,700,0,,0,,28,,1,9,.,3,0,0,0,,,
311017600115,af59738d296c4d36926478187477fd9e,DG01,D01,no,.,1,,,,1,maize,OTHER (SPECIFY),,,,COWPEAS,Clay (Katondo),,Good,Low,,Flooding,,Erosion control bunds,,,During last 12 months,,,,,Slight slope,yes,Rainfed/No irrigation,,,,,,,9999,,,,,yes,october,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,6,5,2,2,6,5,,,,,,,,,,,,,,,,,,,,,1,1,7,6,2,1,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
311027610018,9a98c8c85d0a4d30921bf825785a1200,DG01,D01,no,.,1,,,,1,maize,SWEET POTATO,nkhwani,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,Requires too much labor,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,march,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,4,1,3,4,1,3,5,5,,,,,,,,,,,,,,,,,,,,,3,2,5,4,4,2,5,4,2,2,5,4,1,2,5,4,,,,,,,,,,,,,2,1,2,5,3,1,2,3,4,1,2,4,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
311027610055,728f9b93c45e423d84142101aa8140a0,DG01,D01,no,.,1,,,,1,SWEET POTATO,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,9999,,,,,yes,june,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,7,8,2,1,7,8,,,,,,,,,,,,,,,,,,,,,2,1,5,6,3,1,1,5,1,1,5,6,,,,,,,,,,,,,,,,,2,3,2,4,1,3,2,4,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
311027610092,2b438f7167414a76a8a07a85d7193f3b,RG02,D01,yes,2,,yes,1,2,2,SWEET POTATO,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,june,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,6,5,2,1,6,5,,,,,,,,,,,,,,,,,,,,,3,1,1,5,2,1,5,7,4,1,1,5,1,1,5,7,,,,,,,,,,,,,1,3,2,3,2,3,2,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
