ea_id,com_cc01,com_cc02,com_cc03,com_cc03_1,com_cc04a,com_cc04a_oth,com_cc04b,com_cc04c,com_cc04d,com_cc04e,com_cc04f,com_cc05a,com_cc05a_oth,com_cc05b,com_cc05c,com_cc05d,com_cc05e,com_cc05f,com_cc06,com_cc07a,com_cc07a_oth,com_cc07b,com_cc07c,com_cc07d,com_cc07e,com_cc07f,com_cc08,com_cc09,com_cc09_oth,com_cc10,com_cc11,com_cc12,com_cc13,com_cc14
31303824,MORE MOVED IN,3105,577,20,islam,,8,christian,494,none,75,ngoni,,577,,,,,mother,Matrilineal and neolocal,,76,Matrilineal and patrilocal (chitengwa),506,,,5,farming,,Flat,1/4,ALMOST NONE,3/4,3/4
31303825,MORE MOVED OUT,874,125,2,islam,,7,christian,867,,,chewa,,867,yao,7,,,,,,,,,,,,,,,,,,
31303826,MORE MOVED IN,1370,335,0,islam,,2,christian,333,,,chewa,,335,,,,,mother,Matrilineal and matrilocal (chikamwini),,251,Matrilineal and patrilocal (chitengwa),84,,,2,SQUATTER SETTLEMENT,,Flat,1/4,ALMOST NONE,1/4,1/2
31306827,MORE MOVED IN,1560,121,2,christian,,121,,,,,chewa,,121,,,,,mother,Matrilineal and matrilocal (chikamwini),,110,Matrilineal and patrilocal (chitengwa),20,,,9,farming,,Steeply sloping,1/4,1/4,1/2,3/4
31306828,MORE MOVED IN,3710,950,10,islam,,10,christian,940,,,chewa,,950,,,,,mother,Matrilineal and matrilocal (chikamwini),,50,Matrilineal and patrilocal (chitengwa),900,,,4,farming,,Steeply sloping,1/4,ALMOST NONE,1/4,3/4
31306829,MORE MOVED IN,15000,600,2,traditional,,30,islam,10,christian,560,chewa,,500,yao,100,,,mother,Matrilineal and matrilocal (chikamwini),,400,Matrilineal and patrilocal (chitengwa),200,,,4,farming,,Slightly sloping,1/4,ALMOST NONE,1/4,1/2
31306830,MORE MOVED IN,589,163,3,traditional,,12,christian,142,none,9,chewa,,134,lomwe,8,ngoni,21,mother,Matrilineal and neolocal,,14,Matrilineal and matrilocal (chikamwini),149,,,3,farming,,Steeply sloping,1/4,ALMOST NONE,1/4,3/4
31431831,MORE MOVED IN,15000,2420,20,islam,RASTAFARIANISM,744,christian,1650,OTHER RELIGION,26,chewa,,1420,yao,570,tumbuka,130,mother,Matrilineal and neolocal,,520,Matrilineal and matrilocal (chikamwini),1900,,,15,farming,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31431832,MORE MOVED IN,4800,2400,12,islam,,1000,christian,1400,,,chewa,,2000,yao,400,,,father,Matrilineal and patrilocal (chitengwa),.,1000,,,,,7,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,1/2,ALMOST NONE,3/4
31432833,MORE MOVED IN,9000,920,20,islam,,460,christian,460,,,chewa,,300,yao,200,lomwe,220,both,Matrilineal and matrilocal (chikamwini),,500,,,,,6,SQUATTER SETTLEMENT,,Both flat &amp; hilly,1/4,1/2,3/4,ALMOST ALL
31432834,MORE MOVED IN,1300,800,2,islam,,200,christian,600,,,chewa,,400,yao,200,sena,200,both,Matrilineal and matrilocal (chikamwini),.,500,Matrilineal and patrilocal (chitengwa),100,,,0,SQUATTER SETTLEMENT,,Both flat &amp; hilly,3/4,3/4,3/4,3/4
31434835,MORE MOVED IN,2000,1200,2,islam,,500,christian,700,,,chewa,,1000,english,200,,,mother,Matrilineal and matrilocal (chikamwini),.,50,Matrilineal and patrilocal (chitengwa),700,,,2,PLANNED HOUSING,,Both flat &amp; hilly,1/2,1/2,3/4,1/2
31435836,MORE MOVED IN,10000,5000,10,islam,,2000,christian,3000,,,chewa,,4000,yao,1000,,,father,Matrilineal and patrilocal (chitengwa),.,5000,,,,,15,farming,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
31435837,MORE MOVED IN,20000,2700,24,islam,,1200,christian,1500,,,chewa,,1200,nyanja,450,yao,800,mother,Matrilineal and matrilocal (chikamwini),,2000,,,,,10,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31435838,MORE MOVED IN,7000,3500,0,islam,,1000,christian,2500,,,chewa,,2000,yao,1000,tumbuka,500,father,Matrilineal and matrilocal (chikamwini),.,1500,Matrilineal and patrilocal (chitengwa),2000,,,0,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
31435839,MORE MOVED IN,3000,1350,20,islam,,350,christian,1000,,,chewa,,1000,yao,200,tumbuka,150,mother,Matrilineal and matrilocal (chikamwini),.,1000,Matrilineal and patrilocal (chitengwa),350,,,10,PLANNED HOUSING,,Both flat &amp; hilly,3/4,1/4,3/4,ALMOST ALL
31436840,MORE MOVED IN,1000,500,20,islam,,250,christian,250,,,chewa,,400,yao,50,tumbuka,50,both,Matrilineal and matrilocal (chikamwini),.,250,Matrilineal and patrilocal (chitengwa),250,,,5,SQUATTER SETTLEMENT,,Flat,1/4,ALMOST NONE,3/4,ALMOST ALL
31436841,MORE MOVED IN,4200,2000,5,islam,,50,christian,1950,,,chewa,,2000,,,,,mother,Matrilineal and matrilocal (chikamwini),,1500,,,,,0,farming,,Slightly sloping,1/2,ALMOST NONE,ALMOST NONE,1/4
31437842,MORE MOVED IN,1500,500,10,islam,,100,christian,400,,,chewa,,500,,,,,father,Matrilineal and patrilocal (chitengwa),.,500,,,,,0,SQUATTER SETTLEMENT,,Both flat &amp; hilly,3/4,ALMOST NONE,ALMOST NONE,3/4
31438843,MORE MOVED IN,6000,4000,25,islam,NO RELIGION,1000,christian,2800,OTHER RELIGION,200,chewa,,2800,yao,200,tumbuka,500,mother,Matrilineal and matrilocal (chikamwini),,3800,,,,,1,PLANNED HOUSING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,1/2
31438844,MORE MOVED IN,4000,2000,11,islam,,500,christian,1500,,,chewa,,1000,yao,250,tumbuka,250,father,Matrilineal and matrilocal (chikamwini),.,1000,Matrilineal and patrilocal (chitengwa),1000,,,2,SQUATTER SETTLEMENT,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31438845,MORE MOVED IN,2000,2000,800,islam,,500,christian,1500,,,chewa,,2000,,,,,mother,Matrilineal and matrilocal (chikamwini),,1400,Matrilineal and patrilocal (chitengwa),600,,,6,PLANNED HOUSING,,Both flat &amp; hilly,1/4,1/4,1/4,3/4
31439846,MORE MOVED IN,7000,4000,2,islam,,1500,christian,2500,,,chewa,,3000,lomwe,500,sena,500,father,Matrilineal and patrilocal (chitengwa),.,2000,,,,,3,PLANNED HOUSING,,Slightly sloping,1/4,ALMOST NONE,1/2,ALMOST ALL
31440847,ABOUT THE SAME OF BOTH,2000,1200,0,islam,,200,christian,1000,,,chewa,,1200,,,,,both,Matrilineal and matrilocal (chikamwini),.,500,Matrilineal and patrilocal (chitengwa),700,,,1,PLANNED HOUSING,,Both flat &amp; hilly,1/2,3/4,1/2,1/2
31441848,MORE MOVED IN,700,300,1,islam,,50,christian,250,,,chewa,,300,,,,,father,Matrilineal and patrilocal (chitengwa),.,300,,,,,4,PLANNED HOUSING,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,3/4
31441849,MORE MOVED IN,3500,2000,7,islam,,500,christian,1500,,,chewa,,2000,,,,,both,Matrilineal and matrilocal (chikamwini),,350,,,,,1,SQUATTER SETTLEMENT,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31442850,MORE MOVED IN,5000,2500,20,islam,,1000,christian,1500,,,chewa,,2000,yao,200,tumbuka,300,father,Matrilineal and matrilocal (chikamwini),.,2000,Matrilineal and patrilocal (chitengwa),500,,,6,SQUATTER SETTLEMENT,,Steeply sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
31442851,MORE MOVED OUT,4000,2500,5,islam,,500,christian,2000,,,chewa,,2000,tumbuka,500,,,mother,Matrilineal and matrilocal (chikamwini),.,1000,,,,,0,PLANNED HOUSING,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31443852,MORE MOVED IN,5000,2000,5,islam,,500,christian,1500,,,chewa,,1500,yao,250,lomwe,250,both,Matrilineal and matrilocal (chikamwini),.,1000,Matrilineal and patrilocal (chitengwa),1000,,,4,SHOPS or TRADE,,Both flat &amp; hilly,1/4,1/2,1/2,3/4
31443853,MORE MOVED IN,1300,400,3,islam,,50,christian,350,,,chewa,,400,,,,,mother,Matrilineal and matrilocal (chikamwini),,300,Matrilineal and patrilocal (chitengwa),100,,,2,PLANNED HOUSING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31444854,MORE MOVED OUT,6000,2000,16,islam,,2000,,,,,chewa,,1000,yao,1000,,,father,Matrilineal and patrilocal (chitengwa),.,2000,,,,,9,farming,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,3/4,3/4
31531855,MORE MOVED IN,10000,6450,10,islam,,1500,christian,4900,none,50,chewa,,4250,nyanja,1200,tumbuka,500,both,Matrilineal and matrilocal (chikamwini),.,5600,Matrilineal and patrilocal (chitengwa),850,,,15,PLANNED HOUSING,,Moderately sloping,ALMOST NONE,1/4,ALMOST NONE,3/4
31531856,MORE MOVED IN,25868,6544,30,islam,,2290,christian,4254,,,chewa,,3944,yao,1440,tumbuka,580,mother,Matrilineal and matrilocal (chikamwini),.,5235,Matrilineal and patrilocal (chitengwa),1309,,,8,PLANNED HOUSING,,Steeply sloping,1/4,ALMOST NONE,ALMOST NONE,3/4
31532857,MORE MOVED IN,6000,2680,20,islam,,250,christian,2410,none,20,chewa,,2000,yao,680,,,mother,Matrilineal and matrilocal (chikamwini),,2660,,,,,1,PLANNED HOUSING,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31533858,MORE MOVED IN,2300,215,5,islam,,15,christian,200,,,nyanja,,150,yao,25,tumbuka,10,mother,Matrilineal and matrilocal (chikamwini),.,200,Matrilineal and patrilocal (chitengwa),15,,,1,farming,,Slightly sloping,1/4,1/2,ALMOST NONE,3/4
31534859,MORE MOVED IN,28269,6328,129,islam,,254,christian,6010,none,64,chewa,,4000,yao,1028,tumbuka,400,mother,Matrilineal and matrilocal (chikamwini),.,428,Matrilineal and patrilocal (chitengwa),5900,,,17,PLANNED HOUSING,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31535860,MORE MOVED IN,12853,7854,158,islam,,2618,christian,5236,,,nyanja,,5891,yao,654,tumbuka,328,mother,Matrilineal and matrilocal (chikamwini),.,6545,Matrilineal and patrilocal (chitengwa),1309,,,15,PLANNED HOUSING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31535861,MORE MOVED IN,55000,25000,3000,islam,,5000,christian,20000,,,nyanja,,7000,yao,8000,tumbuka,4000,mother,Matrilineal and matrilocal (chikamwini),,15000,Matrilineal and patrilocal (chitengwa),10000,,,1000,PLANNED HOUSING,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
31536863,MORE MOVED IN,15850,7540,14,islam,,2150,christian,5390,,,chewa,,3016,yao,905,tumbuka,2488,mother,Matrilineal and matrilocal (chikamwini),.,6786,Matrilineal and patrilocal (chitengwa),754,,,8,PLANNED HOUSING,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31537864,MORE MOVED OUT,35000,7000,20,islam,,100,christian,6900,,,chewa,,6900,yao,30,tumbuka,50,both,Matrilineal and matrilocal (chikamwini),.,6930,Matrilineal and patrilocal (chitengwa),70,,,6930,PLANNED HOUSING,,Moderately sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
31539865,MORE MOVED IN,6000,1542,30,islam,,308,christian,1234,,,nyanja,,1542,,,,,mother,Matrilineal and matrilocal (chikamwini),,1465,Matrilineal and patrilocal (chitengwa),77,,,2,PLANNED HOUSING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31539866,MORE MOVED IN,4352,256,8,islam,,86,christian,170,,,nyanja,,192,yao,24,sena,40,mother,Matrilineal and matrilocal (chikamwini),.,217,Matrilineal and patrilocal (chitengwa),38,,,8,PLANNED HOUSING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31540867,MORE MOVED IN,15000,7000,1500,islam,,1400,christian,5400,none,200,chewa,,4800,yao,1200,tumbuka,200,mother,Matrilineal and matrilocal (chikamwini),.,4500,Matrilineal and patrilocal (chitengwa),2500,,,30,PLANNED HOUSING,,Both flat &amp; hilly,ALMOST NONE,1/4,1/4,3/4
31544869,MORE MOVED IN,4000,700,50,islam,,200,christian,500,,,chewa,,350,yao,150,tumbuka,200,mother,Matrilineal and matrilocal (chikamwini),,350,Matrilineal and patrilocal (chitengwa),350,,,350,PLANNED HOUSING,,Flat,1/4,ALMOST NONE,3/4,3/4
31546870,MORE MOVED IN,146247,70000,3502,islam,,20000,christian,50000,,,nyanja,,30000,yao,15000,tumbuka,10000,mother,Matrilineal and matrilocal (chikamwini),.,62000,Matrilineal and patrilocal (chitengwa),8000,,,2,PLANNED HOUSING,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31547871,MORE MOVED IN,11740,4200,50,islam,,600,christian,3600,,,chewa,,3000,yao,500,lomwe,500,mother,Matrilineal and matrilocal (chikamwini),.,4385,Matrilineal and patrilocal (chitengwa),15,,,17,PLANNED HOUSING,,Both flat &amp; hilly,1/2,ALMOST NONE,ALMOST NONE,3/4
31548872,MORE MOVED IN,8460,3600,16,islam,,1105,christian,2495,,,chewa,,2347,yao,299,tumbuka,368,mother,Matrilineal and matrilocal (chikamwini),.,2646,Matrilineal and patrilocal (chitengwa),954,,,4,PLANNED HOUSING,,Slightly sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
31548873,MORE MOVED IN,20000,11000,500,traditional,,30,islam,870,christian,9700,nyanja,,5000,yao,3000,lomwe,2000,mother,Matrilineal and matrilocal (chikamwini),,10000,Matrilineal and patrilocal (chitengwa),1000,,,20,PLANNED HOUSING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31551874,MORE MOVED IN,85000,20000,20,islam,,6800,christian,13200,,,chewa,,7800,nyanja,200,yao,5000,mother,Matrilineal and matrilocal (chikamwini),.,13000,Matrilineal and patrilocal (chitengwa),7000,,,1,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31552875,MORE MOVED IN,15139,3971,79,islam,,40,christian,3931,,,chewa,,2383,yao,238,tumbuka,1148,mother,Matrilineal and matrilocal (chikamwini),.,3574,Matrilineal and patrilocal (chitengwa),397,,,0,PLANNED HOUSING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31553876,MORE MOVED IN,23890,12800,15,islam,,3200,christian,9600,,,chewa,,10280,nyanja,520,tumbuka,1300,mother,Matrilineal and matrilocal (chikamwini),.,11358,Matrilineal and patrilocal (chitengwa),1442,,,10,PLANNED HOUSING,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31554877,MORE MOVED IN,13000,2800,10,islam,,1300,christian,1500,,,nyanja,,1400,yao,950,tumbuka,50,mother,Matrilineal and matrilocal (chikamwini),,2350,Matrilineal and patrilocal (chitengwa),450,,,10,PLANNED HOUSING,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31555878,MORE MOVED IN,7500,3400,80,islam,,1290,christian,2110,,,nyanja,,2380,yao,42,tumbuka,378,mother,Matrilineal and matrilocal (chikamwini),.,1000,Matrilineal and patrilocal (chitengwa),2400,,,68,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
