ea_id,com_cc01,com_cc02,com_cc03,com_cc03_1,com_cc04a,com_cc04b,com_cc04c,com_cc04d,com_cc04e,com_cc04f,com_cc04a_oth,com_cc05a,com_cc05b,com_cc05c,com_cc05d,com_cc05e,com_cc05f,com_cc05a_oth,com_cc06,com_cc07a,com_cc07b,com_cc07c,com_cc07d,com_cc07e,com_cc07f,com_cc07a_oth,com_cc08,com_cc09,com_cc09_oth,com_cc10,com_cc11,com_cc12,com_cc13,com_cc14
31202736,MORE MOVED IN,4046,578,2,ISLAM,433,CHRISTIAN,145,,,,CHEWA,60,YAO,502,LOMWE,16,,MOTHER,Matrilineal and matrilocal (chikamwini),433,Matrilineal and patrilocal (chitengwa),145,,,,23,FARMING,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
31202737,MORE MOVED OUT,10500,450,8,ISLAM,400,CHRISTIAN,50,,,,YAO,450,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),380,Matrilineal and patrilocal (chitengwa),80,,,,100,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,3/4,3/4
31202738,MORE MOVED IN,3156,526,0,ISLAM,132,CHRISTIAN,394,,,,CHEWA,131,YAO,210,LOMWE,100,,MOTHER,Matrilineal and matrilocal (chikamwini),394,Matrilineal and patrilocal (chitengwa),132,,,,15,FARMING,,Steeply sloping,1/4,ALMOST NONE,1/4,3/4
31203739,MORE MOVED IN,2856,408,1,ISLAM,101,CHRISTIAN,302,OTHER RELIGION,5,RASTAFARIANISM,NYANJA,210,YAO,13,LOMWE,35,,MOTHER,Matrilineal and matrilocal (chikamwini),306,Matrilineal and patrilocal (chitengwa),102,,,,13,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
31203740,MORE MOVED OUT,23920,2990,8,ISLAM,748,CHRISTIAN,2242,,,,CHEWA,371,YAO,2125,LOMWE,494,,MOTHER,Matrilineal and matrilocal (chikamwini),2242,Matrilineal and patrilocal (chitengwa),748,,,,748,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,3/4,3/4
31203741,MORE MOVED IN,3760,470,1,ISLAM,352,CHRISTIAN,118,,,,CHEWA,109,YAO,326,LOMWE,35,,MOTHER,Matrilineal and matrilocal (chikamwini),352,Matrilineal and patrilocal (chitengwa),118,,,,9,FARMING,,Moderately sloping,1/4,ALMOST NONE,ALMOST NONE,3/4
31204742,MORE MOVED OUT,2185,437,0,ISLAM,219,CHRISTIAN,218,,,,NYANJA,85,YAO,192,LOMWE,160,,MOTHER,Matrilineal and matrilocal (chikamwini),327,Matrilineal and patrilocal (chitengwa),110,,,,110,FARMING,,Flat,1/4,ALMOST NONE,1/4,1/2
31204743,MORE MOVED OUT,6690,1338,13,ISLAM,1003,CHRISTIAN,335,,,,CHEWA,335,YAO,1003,,,,BOTH,Matrilineal and neolocal,133,Matrilineal and matrilocal (chikamwini),903,Matrilineal and patrilocal (chitengwa),303,,70,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31205744,MORE MOVED OUT,18200,2600,35,ISLAM,280,CHRISTIAN,2310,NONE,10,,CHEWA,2465,YAO,109,LOMWE,26,,MOTHER,Matrilineal and matrilocal (chikamwini),105,Matrilineal and patrilocal (chitengwa),96,,,,75,SQUATTER SETTLEMENT,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
31205745,ABOUT THE SAME OF BOTH,950,320,5,ISLAM,5,CHRISTIAN,315,,,,CHEWA,320,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),290,Matrilineal and patrilocal (chitengwa),30,,,,1,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31205746,MORE MOVED IN,3020,345,2,ISLAM,7,CHRISTIAN,338,,,,CHEWA,338,YAO,7,,,,MOTHER,Matrilineal and matrilocal (chikamwini),205,Matrilineal and patrilocal (chitengwa),135,,,,6,FARMING,,Flat,1/4,1/4,1/4,3/4
31206747,MORE MOVED IN,4322,1000,17,ISLAM,6,CHRISTIAN,994,,,,CHEWA,940,YAO,60,,,,MOTHER,Matrilineal and matrilocal (chikamwini),600,Matrilineal and patrilocal (chitengwa),400,,,,0,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
31207748,MORE MOVED IN,2856,476,35,ISLAM,119,CHRISTIAN,357,,,,CHEWA,94,YAO,50,LOMWE,35,,MOTHER,Matrilineal and matrilocal (chikamwini),357,Matrilineal and patrilocal (chitengwa),119,,,,10,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
31208749,ABOUT THE SAME OF BOTH,6000,700,20,ISLAM,300,CHRISTIAN,400,,,,CHEWA,250,YAO,450,,,,MOTHER,Matrilineal and matrilocal (chikamwini),500,Matrilineal and patrilocal (chitengwa),200,,,,50,FARMING,,Flat,1/4,1/2,1/4,3/4
31208750,MORE MOVED OUT,912,464,3,ISLAM,125,CHRISTIAN,339,,,,CHEWA,339,YAO,125,,,,MOTHER,Matrilineal and matrilocal (chikamwini),440,Matrilineal and patrilocal (chitengwa),21,,,,4,FARMING,,Both flat &amp; hilly,3/4,ALMOST NONE,3/4,3/4
31220752,MORE MOVED IN,4083,267,3,ISLAM,100,CHRISTIAN,167,,,,CHEWA,169,YAO,98,,,,MOTHER,Matrilineal and matrilocal (chikamwini),200,Matrilineal and patrilocal (chitengwa),67,,,,21,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31221753,MORE MOVED IN,7218,1203,5,ISLAM,482,CHRISTIAN,721,,,,CHEWA,721,YAO,482,,,,MOTHER,Matrilineal and matrilocal (chikamwini),1143,Matrilineal and patrilocal (chitengwa),60,,,,60,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31301754,MORE MOVED IN,2000,215,0,CHRISTIAN,215,,,,,,CHEWA,215,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),7,,,,,,7,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31301755,MORE MOVED IN,4000,200,0,CHRISTIAN,200,,,,,,CHEWA,200,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),.a,,,,,,186,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,3/4,3/4
31301756,MORE MOVED IN,1200,200,50,ISLAM,2,CHRISTIAN,198,,,,CHEWA,148,YAO,2,LOMWE,50,,MOTHER,Matrilineal and matrilocal (chikamwini),180,Matrilineal and patrilocal (chitengwa),20,,,,5,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31301757,MORE MOVED IN,4000,743,1,ISLAM,4,CHRISTIAN,729,,,,CHEWA,743,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),723,,,,,,700,FARMING,,Steeply sloping,1/4,ALMOST NONE,1/4,3/4
31301758,ABOUT THE SAME OF BOTH,1200,200,6,ISLAM,10,CHRISTIAN,190,,,,CHEWA,173,LOMWE,2,SENA,25,,MOTHER,Matrilineal and matrilocal (chikamwini),155,Matrilineal and patrilocal (chitengwa),25,Patrilineal and patrilocal,20,,12,FARMING,,Slightly sloping,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
31302759,MORE MOVED IN,6000,750,1,TRADITIONAL,50,ISLAM,1,CHRISTIAN,699,,CHEWA,750,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),711,,,,,,11,FARMING,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
31302760,MORE MOVED IN,1500,300,3,ISLAM,10,CHRISTIAN,290,,,,CHEWA,291,SENA,9,,,,BOTH,Matrilineal and matrilocal (chikamwini),280,Matrilineal and patrilocal (chitengwa),20,,,,8,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31302761,MORE MOVED IN,5000,840,1,ISLAM,10,CHRISTIAN,800,,,,CHEWA,840,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),.a,,,,,,7,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
31302762,MORE MOVED IN,5000,400,0,ISLAM,10,CHRISTIAN,380,,,,CHEWA,400,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),370,,,,,,370,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
31302763,MORE MOVED IN,800,100,30,TRADITIONAL,20,ISLAM,10,CHRISTIAN,70,,CHEWA,85,LOMWE,15,,,,MOTHER,Matrilineal and matrilocal (chikamwini),70,Matrilineal and patrilocal (chitengwa),20,Patrilineal and patrilocal,10,,20,FARMING,,Slightly sloping,3/4,ALMOST NONE,1/4,3/4
31303764,MORE MOVED IN,3500,450,0,ISLAM,3,CHRISTIAN,447,,,,CHEWA,447,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),430,,,,,,445,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31303765,MORE MOVED IN,3000,300,0,ISLAM,6,CHRISTIAN,294,,,,CHEWA,300,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),200,,,,,,299,FARMING,,Slightly sloping,1/4,1/4,1/4,3/4
31303766,MORE MOVED IN,1500,300,1,ISLAM,1,CHRISTIAN,299,,,,CHEWA,299,SENA,1,,,,MOTHER,Matrilineal and matrilocal (chikamwini),287,Matrilineal and patrilocal (chitengwa),13,,,,1,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
31303767,MORE MOVED IN,3500,944,1,ISLAM,15,CHRISTIAN,900,,,,CHEWA,944,,,,,,MOTHER,Matrilineal and patrilocal (chitengwa),600,,,,,,15,FARMING,,Flat,1/2,ALMOST NONE,ALMOST NONE,3/4
31303768,MORE MOVED IN,4140,460,25,TRADITIONAL,8,ISLAM,15,CHRISTIAN,437,,CHEWA,385,YAO,40,TUMBUKA,10,,MOTHER,Matrilineal and matrilocal (chikamwini),410,Matrilineal and patrilocal (chitengwa),35,Patrilineal and patrilocal,15,,15,FARMING,,Slightly sloping,1/4,ALMOST NONE,ALMOST NONE,3/4
31303769,MORE MOVED IN,1500,400,0,ISLAM,15,CHRISTIAN,385,,,,CHEWA,400,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),300,,,,,,397,FARMING,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
31303770,MORE MOVED IN,2250,450,15,ISLAM,10,CHRISTIAN,440,,,,CHEWA,380,YAO,20,LOMWE,50,,BOTH,Matrilineal and matrilocal (chikamwini),100,Matrilineal and patrilocal (chitengwa),350,,,,5,FARMING,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
31304771,MORE MOVED IN,2155,431,1,CHRISTIAN,416,,,,,,CHEWA,4311,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),400,,,,,,5,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31304772,MORE MOVED IN,5116,1200,16,ISLAM,350,CHRISTIAN,850,,,,CHEWA,750,YAO,250,TUMBUKA,50,,BOTH,Matrilineal and matrilocal (chikamwini),750,,,,,,5,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
31304773,MORE MOVED IN,1645,235,10,ISLAM,15,CHRISTIAN,220,,,,CHEWA,145,LOMWE,50,NGONI,40,,MOTHER,Matrilineal and matrilocal (chikamwini),219,Matrilineal and patrilocal (chitengwa),16,,,,5,FARMING,,Slightly sloping,1/2,ALMOST NONE,ALMOST NONE,3/4
31431774,MORE MOVED IN,3500,210,5,ISLAM,50,CHRISTIAN,160,,,,NYANJA,120,YAO,65,TUMBUKA,15,,BOTH,Matrilineal and matrilocal (chikamwini),175,Matrilineal and patrilocal (chitengwa),35,,,,0,PLANNED HOUSING,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
31431775,MORE MOVED IN,3580,540,8,ISLAM,95,CHRISTIAN,445,,,,NYANJA,274,YAO,95,TUMBUKA,25,,BOTH,Matrilineal and matrilocal (chikamwini),485,Matrilineal and patrilocal (chitengwa),55,,,,5,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
31431776,MORE MOVED IN,8500,578,3,ISLAM,78,CHRISTIAN,500,,,,CHEWA,350,NYANJA,50,YAO,78,,BOTH,Matrilineal and matrilocal (chikamwini),450,,,,,,1,PLANNED HOUSING,,Slightly sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
31431777,MORE MOVED IN,2850,650,15,ISLAM,125,CHRISTIAN,525,,,,NYANJA,280,YAO,85,TUMBUKA,50,,BOTH,Matrilineal and matrilocal (chikamwini),575,Matrilineal and patrilocal (chitengwa),75,,,,5,SQUATTER SETTLEMENT,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31432778,MORE MOVED IN,5300,366,50,ISLAM,136,CHRISTIAN,230,,,,CHEWA,37,NYANJA,100,YAO,200,,BOTH,Matrilineal and matrilocal (chikamwini),324,Matrilineal and patrilocal (chitengwa),42,,,,0,SQUATTER SETTLEMENT,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
31433779,MORE MOVED IN,4800,680,680,ISLAM,155,CHRISTIAN,525,,,,NYANJA,255,YAO,155,TUMBUKA,75,,BOTH,Matrilineal and matrilocal (chikamwini),605,Matrilineal and patrilocal (chitengwa),75,,,,14,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31433780,MORE MOVED IN,4500,3000,30,ISLAM,1500,CHRISTIAN,3000,,,,CHEWA,1500,YAO,1130,TUMBUKA,50,,BOTH,Matrilineal and neolocal,100,Matrilineal and patrilocal (chitengwa),300,Patrilineal and patrilocal,150,,10,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31433781,MORE MOVED IN,4800,850,10,ISLAM,250,CHRISTIAN,600,,,,NYANJA,425,YAO,250,TUMBUKA,50,,BOTH,Matrilineal and matrilocal (chikamwini),650,Matrilineal and patrilocal (chitengwa),200,,,,4,PLANNED HOUSING,,Slightly sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
31433782,MORE MOVED IN,7500,950,10,ISLAM,350,CHRISTIAN,600,,,,NYANJA,550,YAO,185,TUMBUKA,60,,BOTH,Matrilineal and matrilocal (chikamwini),750,Matrilineal and patrilocal (chitengwa),200,,,,5,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31434783,MORE MOVED IN,6500,650,15,ISLAM,150,CHRISTIAN,500,,,,CHEWA,150,NYANJA,300,YAO,125,,BOTH,Matrilineal and matrilocal (chikamwini),575,,,,,,5,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31434784,MORE MOVED IN,5500,985,15,ISLAM,300,CHRISTIAN,685,,,,NYANJA,500,YAO,300,TUMBUKA,50,,BOTH,Matrilineal and matrilocal (chikamwini),580,Matrilineal and patrilocal (chitengwa),325,,,,10,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31435785,MORE MOVED IN,15000,1887,30,ISLAM,700,CHRISTIAN,1187,,,,NYANJA,1160,YAO,700,TUMBUKA,7,,BOTH,Matrilineal and matrilocal (chikamwini),1250,Matrilineal and patrilocal (chitengwa),637,,,,2,SQUATTER SETTLEMENT,,Slightly sloping,1/2,ALMOST NONE,3/4,3/4
31437786,MORE MOVED IN,1450,400,3,ISLAM,20,CHRISTIAN,380,,,,CHEWA,220,YAO,80,TUMBUKA,50,,BOTH,Matrilineal and matrilocal (chikamwini),320,Matrilineal and patrilocal (chitengwa),80,,,,1,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31438787,MORE MOVED IN,3800,485,10,ISLAM,90,CHRISTIAN,395,,,,NYANJA,249,YAO,95,TUMBUKA,38,,BOTH,Matrilineal and matrilocal (chikamwini),447,Matrilineal and patrilocal (chitengwa),38,,,,5,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31438788,MORE MOVED IN,8500,685,20,ISLAM,85,CHRISTIAN,600,,,,CHEWA,100,NYANJA,300,YAO,85,,BOTH,Matrilineal and matrilocal (chikamwini),600,,,,,,20,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31438789,MORE MOVED IN,4350,685,15,ISLAM,145,CHRISTIAN,540,,,,CHEWA,105,NYANJA,350,YAO,145,,BOTH,Matrilineal and matrilocal (chikamwini),495,Matrilineal and patrilocal (chitengwa),190,,,,10,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31438790,MORE MOVED OUT,1500,365,15,ISLAM,120,CHRISTIAN,245,,,,CHEWA,180,YAO,110,LOMWE,50,,BOTH,Matrilineal and patrilocal (chitengwa),275,,,,,,15,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31439791,MORE MOVED IN,3500,650,5,ISLAM,155,CHRISTIAN,495,,,,NYANJA,265,YAO,155,TUMBUKA,50,,BOTH,Matrilineal and matrilocal (chikamwini),550,Matrilineal and patrilocal (chitengwa),50,,,,0,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31440793,MORE MOVED IN,6640,420,40,ISLAM,40,CHRISTIAN,380,,,,CHEWA,120,NYANJA,200,YAO,80,,BOTH,Matrilineal and patrilocal (chitengwa),380,,,,,,0,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31440794,MORE MOVED IN,3500,750,15,ISLAM,280,CHRISTIAN,455,OTHER RELIGION,15,RASTAFARIANISM,NYANJA,300,YAO,130,TUMBUKA,40,,BOTH,Matrilineal and matrilocal (chikamwini),500,Matrilineal and patrilocal (chitengwa),250,,,,2,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
31531795,MORE MOVED IN,70000,14000,55,ISLAM,2000,CHRISTIAN,12000,,,,CHEWA,11000,YAO,2000,TUMBUKA,800,,MOTHER,Matrilineal and neolocal,2500,Matrilineal and matrilocal (chikamwini),11000,Patrilineal and patrilocal,500,,200,PLANNED HOUSING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31531796,ABOUT THE SAME OF BOTH,10000,4000,100,ISLAM,800,CHRISTIAN,3000,OTHER RELIGION,200,RASTAFARIANISM,CHEWA,3000,YAO,500,TUMBUKA,450,,BOTH,Matrilineal and matrilocal (chikamwini),3000,Matrilineal and patrilocal (chitengwa),550,Patrilineal and neolocal,450,,50,SQUATTER SETTLEMENT,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31532797,MORE MOVED IN,27000,4500,15,ISLAM,500,CHRISTIAN,4000,,,,CHEWA,3000,YAO,400,NGONI,600,,MOTHER,Matrilineal and matrilocal (chikamwini),3000,Matrilineal and patrilocal (chitengwa),1500,,,,1,PLANNED HOUSING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31532798,MORE MOVED IN,2450,350,15,ISLAM,10,CHRISTIAN,340,,,,CHEWA,320,YAO,10,LOMWE,10,,MOTHER,Matrilineal and matrilocal (chikamwini),310,Matrilineal and patrilocal (chitengwa),35,Patrilineal and patrilocal,5,,0,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31533799,MORE MOVED IN,12000,2000,15,ISLAM,300,CHRISTIAN,1700,,,,CHEWA,1700,YAO,100,LOMWE,150,,MOTHER,Matrilineal and matrilocal (chikamwini),1600,Matrilineal and patrilocal (chitengwa),400,,,,8,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31534800,MORE MOVED IN,3250,1500,7,ISLAM,300,CHRISTIAN,1100,OTHER RELIGION,100,RASTAFARIANISM,CHEWA,1100,YAO,200,LOMWE,150,,MOTHER,Matrilineal and matrilocal (chikamwini),1000,Matrilineal and patrilocal (chitengwa),400,Patrilineal and neolocal,100,,85,SQUATTER SETTLEMENT,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,3/4
31534801,MORE MOVED IN,20460,3410,20,ISLAM,1400,CHRISTIAN,2010,,,,CHEWA,1500,YAO,1000,TUMBUKA,310,,MOTHER,Matrilineal and matrilocal (chikamwini),3100,Matrilineal and patrilocal (chitengwa),310,,,,2,PLANNED HOUSING,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,1/2
31535802,ABOUT THE SAME OF BOTH,12000,2300,250,ISLAM,1000,CHRISTIAN,1300,,,,CHEWA,1300,NYANJA,300,YAO,400,,MOTHER,Matrilineal and matrilocal (chikamwini),1300,Matrilineal and patrilocal (chitengwa),700,Patrilineal and patrilocal,300,,10,PLANNED HOUSING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31536803,MORE MOVED IN,95000,19000,350,ISLAM,3000,CHRISTIAN,15000,OTHER RELIGION,1000,RASTAFARIANISM,CHEWA,14000,YAO,2000,TUMBUKA,2000,,MOTHER,Matrilineal and matrilocal (chikamwini),15000,Matrilineal and patrilocal (chitengwa),3000,Patrilineal and patrilocal,1000,,10,SHOPS or TRADE,,Slightly sloping,ALMOST NONE,1/4,ALMOST NONE,3/4
31539804,MORE MOVED IN,18000,3000,125,ISLAM,1000,CHRISTIAN,2000,,,,CHEWA,1800,YAO,500,LOMWE,200,,MOTHER,Matrilineal and matrilocal (chikamwini),750,Matrilineal and patrilocal (chitengwa),2000,Patrilineal and neolocal,250,,300,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31539805,MORE MOVED IN,8400,1400,350,ISLAM,400,CHRISTIAN,1000,,,,CHEWA,1000,YAO,200,NGONI,100,,BOTH,Matrilineal and matrilocal (chikamwini),1100,Matrilineal and patrilocal (chitengwa),100,Patrilineal and patrilocal,200,,5,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31540806,MORE MOVED IN,15000,1600,25,ISLAM,400,CHRISTIAN,1200,,,,CHEWA,1200,YAO,200,TUMBUKA,100,,MOTHER,Matrilineal and matrilocal (chikamwini),1500,Matrilineal and patrilocal (chitengwa),60,Patrilineal and neolocal,40,,50,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,1/2,3/4,3/4
31541807,MORE MOVED IN,18000,4000,30,ISLAM,1000,CHRISTIAN,3000,,,,CHEWA,2000,YAO,1000,TUMBUKA,500,,MOTHER,Matrilineal and matrilocal (chikamwini),2000,Matrilineal and patrilocal (chitengwa),1000,Patrilineal and patrilocal,1000,,10,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31544808,MORE MOVED IN,45000,9000,20,ISLAM,3000,CHRISTIAN,6000,,,,CHEWA,5000,YAO,2500,TUMBUKA,500,,MOTHER,Matrilineal and matrilocal (chikamwini),2500,Matrilineal and patrilocal (chitengwa),1500,Patrilineal and patrilocal,5000,,1000,PLANNED HOUSING,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
31544809,MORE MOVED IN,35000,7000,0,ISLAM,3000,CHRISTIAN,3500,OTHER RELIGION,500,RASTAFARIANISM,CHEWA,4500,YAO,1500,LOMWE,500,,MOTHER,Matrilineal and matrilocal (chikamwini),3500,Matrilineal and patrilocal (chitengwa),3500,,,,0,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
31546810,MORE MOVED IN,366227,20977,50,ISLAM,8472,CHRISTIAN,12485,OTHER RELIGION,20,RASTAFARIANISM,CHEWA,19000,YAO,1500,SENA,277,,BOTH,Matrilineal and matrilocal (chikamwini),20667,Matrilineal and patrilocal (chitengwa),300,Patrilineal and patrilocal,10,,10,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31548811,MORE MOVED OUT,15000,3500,500,ISLAM,700,CHRISTIAN,2500,OTHER RELIGION,300,RASTAFARIANISM,CHEWA,3000,YAO,100,SENA,200,,MOTHER,Matrilineal and matrilocal (chikamwini),100,Matrilineal and patrilocal (chitengwa),3400,,,,30,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31549812,ABOUT THE SAME OF BOTH,4200,600,0,ISLAM,150,CHRISTIAN,450,,,,YAO,150,TUMBUKA,50,NGONI,400,,MOTHER,Matrilineal and matrilocal (chikamwini),500,Patrilineal and patrilocal,100,,,,0,PLANNED HOUSING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31550813,MORE MOVED IN,2500,500,35,ISLAM,250,CHRISTIAN,250,,,,CHEWA,400,NYANJA,25,YAO,25,,MOTHER,Matrilineal and matrilocal (chikamwini),25,Matrilineal and patrilocal (chitengwa),25,Patrilineal and neolocal,450,,25,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31551814,MORE MOVED IN,4500,1200,70,ISLAM,200,CHRISTIAN,1000,,,,CHEWA,1000,YAO,30,LOMWE,70,,MOTHER,Matrilineal and matrilocal (chikamwini),700,Matrilineal and patrilocal (chitengwa),300,Patrilineal and neolocal,200,,0,PLANNED HOUSING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31553815,MORE MOVED IN,15000,3000,60,TRADITIONAL,95,ISLAM,995,CHRISTIAN,1905,BAHAULA,CHEWA,2000,NYANJA,5,YAO,95,,MOTHER,Matrilineal and matrilocal (chikamwini),2250,Matrilineal and patrilocal (chitengwa),400,Patrilineal and patrilocal,350,,10,PLANNED HOUSING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
31553816,MORE MOVED IN,6000,1200,10,TRADITIONAL,20,ISLAM,130,CHRISTIAN,1050,,CHEWA,800,YAO,250,LOMWE,75,,MOTHER,Matrilineal and matrilocal (chikamwini),500,Matrilineal and patrilocal (chitengwa),700,,,,30,SQUATTER SETTLEMENT,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
