ea_id,com_cg35a,com_cg35b,com_cg35c,com_cg35c_oth,com_cg36,com_cg37
31109727,A,Floods,FLOOD,,2019,ALMOST ALL
31109727,C,,,,,
31109727,C,Livestock Deceases,LIVESTOCK DISEASE,,2017,1/2
31109727,,Events that made people better off,,,,
31109727,D,,,,,
31110728,A,Drought,DROUGHT,,2019,1/2
31110728,B,Floods,FLOOD,,2019,1/2
31110728,,Events that made people better off,,,,
31110728,D,,,,,
31110728,C,,,,,
31110728,D,,,,,
31110728,A,Floods brought fertility,,,,
31110728,C,,,,,
31110728,B,,,,,
31110728,,Events that made people worse off,,,,
31120729,,Events that made people worse off,,,,
31120729,B,Crop Pests,CROP DISEASE/PESTS,,2018,1/4
31120729,D,,,,,
31120729,C,Drought,DROUGHT,,2018,ALMOST ALL
31120729,A,Floods,FLOOD,,2019,ALMOST ALL
31120729,C,,,,,
31120729,D,,,,,
31120729,A,Agricultural Scheme,,,,
31120729,,Events that made people better off,,,,
31120729,B,,,,,
31120730,,Events that made people better off,,,,
31120730,A,Flooding in gardens,FLOOD,,2019,3/4
31120730,C,Price increase,SHARP CHANGE IN PRICES,,2017,ALMOST ALL
31120730,,Events that made people worse off,,,,
31120730,A,Mtukula pakhomo,,,,
31120730,D,Armyworms,CROP DISEASE/PESTS,,2017,ALMOST ALL
31120730,D,,,,,
31120730,B,Drought,DROUGHT,,2019,3/4
31120730,B,Food Aid,,,,
31120730,C,,,,,
31201731,B,Mtukula pakhomo,,,,
31201731,A,Pests and diseases,CROP DISEASE/PESTS,,2018,ALMOST ALL
31201731,C,Free food,,,,
31201731,D,,,,,
31201731,A,Masaf program,,,,
31201731,C,Price fluctuation,SHARP CHANGE IN PRICES,,2019,ALMOST ALL
31201731,D,scarcity of employment,OTHER BAD (SPECIFY),,2016,1/2
31201731,B,Natural disasters,FLOOD,,2019,3/4
31201731,,Events that made people better off,,,,
31201731,,Events that made people worse off,,,,
31201732,,Events that made people better off,,,,
31201732,A,Feeding Programme,,,,
31201732,C,Bozi in the Community,CROP DISEASE/PESTS,,2019,ALMOST ALL
31201732,D,,,,,
31201732,C,Distribution of free items,,,,
31201732,D,,,,,
31201732,B,New Community Day Secondary School,,,,
31201732,A,Climate Change,DROUGHT,,2019,3/4
31201732,B,Expensive of agriculture inputs e.g. Fertilizer and  seeds,SHARP CHANGE IN PRICES,,2018,ALMOST ALL
31201732,,Events that made people worse off,,,,
31201733,B,,,,,
31201733,D,,,,,
31201733,,Events that made people worse off,,,,
31201733,B,crop pest diseases,CROP DISEASE/PESTS,,2016,3/4
31201733,A,Stores for keeping drugs,,,,
31201733,A,Drought,DROUGHT,,2016,3/4
31201733,C,,,,,
31201733,C,floods,FLOOD,,2019,3/4
31201733,,Events that made people better off,,,,
31201733,D,High prices  of commodities,OTHER BAD (SPECIFY),,2016,ALMOST ALL
31201734,D,,,,,
31201734,D,,,,,
31201734,B,UNITED purposes,,,,
31201734,B,Expensive of agriculture inputs eg Fertilizer seeds for planting,SHARP CHANGE IN PRICES,,2018,3/4
31201734,,Events that made people worse off,,,,
31201734,C,,,,,
31201734,C,Price of commodities given to the farmers was very low,SHARP CHANGE IN PRICES,,2016,3/4
31201734,,Events that made people better off,,,,
31201734,A,Bozi (army worms in the area),LIVESTOCK DISEASE,,2017,1/2
31201734,A,SAPU ORGANIZATION,,,,
31202735,D,Malata  and cement subsidy program,,,,
31202735,,Events that made people better off,,,,
31202735,A,Natural Disasters,FLOOD,,2019,1/2
31202735,C,Drought,DROUGHT,,2016,ALMOST ALL
31202735,B,Pests and Disease epidemic,CROP DISEASE/PESTS,,2018,ALMOST ALL
31202735,D,,,,,
31202735,B,Masaf  program,,,,
31202735,A,Free food and cash,,,,
31202735,C,Mtukula pakhomo and mania lends program,,,,
31202735,,Events that made people worse off,,,,
31202736,B,Crop and pest diseases,CROP DISEASE/PESTS,,2018,ALMOST ALL
31202736,D,,,,,
31202736,,Events that made people worse off,,,,
31202736,A,construction of bridge,,,,
31202736,C,Hight prices of inputs and commodities,OTHER BAD (SPECIFY),,2016,ALMOST ALL
31202736,,Events that made people better off,,,,
31202736,A,Drought,DROUGHT,,2017,3/4
31202736,D,flood,FLOOD,,2018,3/4
31202736,B,construction  of school block,,,,
31202736,C,construction of bolehore,,,,
31202737,,Events that made people better off,,,,
31202737,D,,,,,
31202737,C,Price fluctuation,SHARP CHANGE IN PRICES,,2017,ALMOST ALL
31202737,A,Free food,,,,
31202737,C,,,,,
31202737,B,Natural Disaster,FLOOD,,2019,1/2
31202737,D,,,,,
31202737,B,Mtukula pakhomo,,,,
31202737,,Events that made people worse off,,,,
31202737,A,crop failure,DROUGHT,,2018,ALMOST ALL
31202738,B,High prices of inputs,ON-GRIDELECTRICITY,,2017,3/4
31202738,B,Irrigation scheme,,,,
31202738,,Events that made people better off,,,,
31202738,A,Drought,DROUGHT,,2016,3/4
31202738,A,Marep,,,,
31202738,D,strong winds,OTHER BAD (SPECIFY),,2017,1/4
31202738,C,Floods,FLOOD,,2018,3/4
31202738,C,,,,,
31202738,D,,,,,
31202738,,Events that made people worse off,,,,
31203739,D,,,,,
31203739,A,,,,,
31203739,B,High prices of inputs.,OTHER BAD (SPECIFY),,2016,ALMOST ALL
31203739,A,Floods,FLOOD,,2018,ALMOST NONE
31203739,,Events that made people better off,,,,
31203739,C,,,,,
31203739,,Events that made people worse off,,,,
31203739,C,Shortage  of markets for yield,OTHER BAD (SPECIFY),,2016,ALMOST ALL
31203739,D,,,,,
31203739,B,,,,,
31203740,,Events that made people worse off,,,,
31203740,B,Bolehole,,,,
31203740,A,Teachers houses,,,,
31203740,B,Drought,DROUGHT,,2016,3/4
31203740,C,Heavy rains,FLOOD,,2018,1/4
31203740,D,,,,,
31203740,A,Pest and dresses control,CROP DISEASE/PESTS,,2016,ALMOST ALL
31203740,,Events that made people better off,,,,
31203740,D,,,,,
31203740,C,School block,,,,
31203741,,Events that made people worse off,,,,
31203741,B,pest and diseases,CROP DISEASE/PESTS,,2016,ALMOST ALL
31203741,,Events that made people better off,,,,
31203741,C,high-prices of lnputs,OTHER BAD (SPECIFY),,2018,ALMOST ALL
31203741,A,Floods,FLOOD,,2019,3/4
31203741,D,,,,,
31203741,B,Maintenance of secondary school,,,,
31203741,C,,,,,
31203741,D,,,,,
31203741,A,School block,,,,
31204742,C,high prices of goods on the market,OTHER BAD (SPECIFY),,2016,ALMOST ALL
31204742,B,,,,,
31204742,D,crop and pest  deseases,CROP DISEASE/PESTS,,2017,3/4
31204742,,Events that made people worse off,,,,
31204742,A,floods,FLOOD,,2017,3/4
31204742,D,,,,,
31204742,A,,,,,
31204742,B,Drought,DROUGHT,,2016,ALMOST ALL
31204742,,Events that made people better off,,,,
31204742,C,,,,,
31204743,D,,,,,
31204743,,Events that made people better off,,,,
31204743,C,crop and pest deseases,CROP DISEASE/PESTS,,2016,ALMOST ALL
31204743,C,,,,,
31204743,D,,,,,
31204743,A,High prices of inputs,OTHER GOOD (SPECIFY),PRICES FLUCTUATION OF COMMODITIES,2017,ALMOST ALL
31204743,B,,,,,
31204743,,Events that made people worse off,,,,
31204743,A,Tarmac  road,,,,
31204743,B,floods,FLOOD,,2018,3/4
31205744,,Events that made people better off,,,,
31205744,D,,,,,
31205744,,Events that made people worse off,,,,
31205744,D,,,,,
31205744,A,Climate change,DROUGHT,,2018,ALMOST ALL
31205744,C,Free distribution of money by EVACK company in the area,,,,
31205744,B,Poor distribution of corpon for example 100 families in the community only 4 corpon are being destributed,OTHER GOOD (SPECIFY),DISTRIBUTION OF CORPON FERTILIZER,2019,ALMOST ALL
31205744,C,The farmer in the community do not have choice of providing price on there produce in the area,SHARP CHANGE IN PRICES,,2017,ALMOST ALL
31205744,B,construction of boreholes in the area by Vale contruction,,,,
31205744,A,School Brock's constructed by vale and build on in the area,,,,
31205745,,Events that made people worse off,,,,
31205745,A,Food for work,,,,
31205745,C,low prices  at the market  when selling products from field,SHARP CHANGE IN PRICES,,2017,3/4
31205745,D,Drought,DROUGHT,,2016,ALMOST ALL
31205745,C,Masaf programs,,,,
31205745,B,diseases epidemic,CROP DISEASE/PESTS,,2017,ALMOST ALL
31205745,,Events that made people better off,,,,
31205745,D,Manja Lende programs,,,,
31205745,B,Mtukula pankhono,,,,
31205745,A,Natural Disasters,FLOOD,,2018,ALMOST ALL
31205746,D,,,,,
31205746,A,Construction of Minjigo in the area,,,,
31205746,C,Expensive of agriculture inputs EG Fertilizer and Seeds,SHARP CHANGE IN PRICES,,2019,ALMOST ALL
31205746,A,Flooding of water in the area,FLOOD,,2018,1/2
31205746,B,Motor Company provide maintainance of the road passing the community.,,,,
31205746,,Events that made people worse off,,,,
31205746,D,,,,,
31205746,C,,,,,
31205746,B,Drought in the area,DROUGHT,,2017,3/4
31205746,,Events that made people better off,,,,
31206747,C,Flooding,FLOOD,,2019,1/2
31206747,,Events that made people worse off,,,,
31206747,B,Social safety nets,,,,
31206747,A,Free food and cash,,,,
31206747,B,Pests  Epidemic,CROP DISEASE/PESTS,,2016,ALMOST NONE
31206747,,Events that made people better off,,,,
31206747,D,,,,,
31206747,A,Drought,DROUGHT,,2017,ALMOST NONE
31206747,D,Natural  disasters,OTHER BAD (SPECIFY),,2019,1/2
31206747,C,Public works,,,,
31207748,C,,,,,
31207748,B,High prices of inputs,OTHER BAD (SPECIFY),,2017,3/4
31207748,A,MAREP project,,,,
31207748,D,,,,,
31207748,D,pest and desaeses,CROP DISEASE/PESTS,,2017,ALMOST ALL
31207748,,Events that made people better off,,,,
31207748,A,climate change,OTHER BAD (SPECIFY),,2016,ALMOST ALL
31207748,,Events that made people worse off,,,,
31207748,B,,,,,
31207748,C,shortage of water,OTHER BAD (SPECIFY),,2016,ALMOST ALL
31208749,B,,,,,
31208749,C,,,,,
31208749,,Events that made people better off,,,,
31208749,A,Availability of work at Roles Farm,,,,
31208749,,Events that made people worse off,,,,
31208749,C,High price of  Farm inputs,SHARP CHANGE IN PRICES,,2018,ALMOST ALL
31208749,D,,,,,
31208749,A,Devaluation of  Malawi Kwacha,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
31208749,D,,,,,
31208749,B,Climate change,OTHER BAD (SPECIFY),,2015,ALMOST ALL
31208750,C,Drought,DROUGHT,,2017,ALMOST ALL
31208750,D,,,,,
31208750,B,floods,FLOOD,,2018,1/4
31208750,D,High prices of inputs,OTHER GOOD (SPECIFY),PRICES FLUCTUATION OF COMMODITIES,2016,ALMOST ALL
31208750,,Events that made people worse off,,,,
31208750,,Events that made people better off,,,,
31208750,A,construction of a bridge,,,,
31208750,C,,,,,
31208750,A,Crop and pest diseases,CROP DISEASE/PESTS,,2016,ALMOST ALL
31208750,B,,,,,
31220752,A,Disease and pests epidemic,CROP DISEASE/PESTS,,2017,ALMOST ALL
31220752,B,,,,,
31220752,,Events that made people worse off,,,,
31220752,A,Free food and social safety network,,,,
31220752,D,Natural Disasters,FLOOD,,2019,1/4
31220752,D,,,,,
31220752,C,,,,,
31220752,C,scarcity of money,OTHER BAD (SPECIFY),,2017,ALMOST ALL
31220752,,Events that made people better off,,,,
31220752,B,Electricity  black out,POWEROUTAGE(S),,2018,ALMOST ALL
31221753,,Events that made people better off,,,,
31221753,C,Drought,DROUGHT,,2018,ALMOST ALL
31221753,A,Crop and pest diseases,CROP DISEASE/PESTS,,2017,ALMOST ALL
31221753,A,Construction of road,,,,
31221753,,Events that made people worse off,,,,
31221753,B,Boleholes,,,,
31221753,C,electricity,,,,
31221753,D,high prices of maize,OTHER BAD (SPECIFY),,2019,ALMOST ALL
31221753,B,Floods,FLOOD,,2017,ALMOST ALL
31221753,D,bridge,,,,
31301754,,Events that made people better off,,,,
31301754,,Events that made people worse off,,,,
31301754,B,Heavy rains,FLOOD,,2019,ALMOST ALL
31301754,D,,,,,
31301754,A,none,,,,
31301754,C,,,,,
31301754,D,,,,,
31301754,C,,,,,
31301754,B,,,,,
31301754,A,Heavy winds,OTHER GOOD (SPECIFY),STRONG WINDS,2018,ALMOST ALL
31301755,A,,,,,
31301755,,Events that made people worse off,,,,
31301755,B,Heavy rains,FLOOD,,2019,ALMOST ALL
31301755,B,,,,,
31301755,C,Akapuchi,CROP DISEASE/PESTS,,2016,ALMOST ALL
31301755,D,,,,,
31301755,,Events that made people better off,,,,
31301755,A,Drought,DROUGHT,,2017,ALMOST ALL
31301755,D,,,,,
31301755,C,,,,,
31301756,,Events that made people worse off,,,,
31301756,D,OUTBREAK OF NEW CASTLE DISEASE,LIVESTOCK DISEASE,,2019,3/4
31301756,C,INTRODUCTION OF BOREHOLES,,,,
31301756,C,OUTBREAK OF  FOOT AND MOUTH,LIVESTOCK DISEASE,,2019,1/2
31301756,A,CONSTRUCTION OF PRIMARY SCHOOL,,,,
31301756,D,,,,,
31301756,B,CONSTRUCTION OF NURSERY SCHOOL,,,,
31301756,,Events that made people better off,,,,
31301756,B,HEAVY RAINS,OTHER BAD (SPECIFY),,2019,1/2
31301756,A,FLOODS,FLOOD,,2018,1/4
31301757,B,,,,,
31301757,C,,,,,
31301757,B,Ntchembere zandonda,CROP DISEASE/PESTS,,2017,ALMOST ALL
31301757,C,Drought,DROUGHT,,2016,ALMOST ALL
31301757,D,,,,,
31301757,A,Floods  ( heavy rains),FLOOD,,2019,ALMOST ALL
31301757,D,Bed bugs,HUMAN EPIDEMIC DISEASE,,2019,ALMOST ALL
31301757,,Events that made people worse off,,,,
31301757,A,none,,,,
31301757,,Events that made people better off,,,,
31301758,B,ARMY WORMS,CROP DISEASE/PESTS,,2018,3/4
31301758,,Events that made people better off,,,,
31301758,D,,,,,
31301758,,Events that made people worse off,,,,
31301758,A,HEAVY RAINS,OTHER BAD (SPECIFY),,2019,1/2
31301758,D,,,,,
31301758,A,BRIDGE MAITENANCE,,,,
31301758,B,CBO MAINTENANCE,,,,
31301758,C,TEACHERS' MAITENANCE,,,,
31301758,C,FLOODS,FLOOD,,2019,1/4
31302759,C,armyworms,CROP DISEASE/PESTS,,2018,1/2
31302759,A,new school block,,,,
31302759,,Events that made people worse off,,,,
31302759,A,drought,DROUGHT,,2017,ALMOST ALL
31302759,B,heavy  rains,FLOOD,,2019,1/2
31302759,,Events that made people better off,,,,
31302759,D,,,,,
31302759,D,electricity,,,,
31302759,C,cash transfer,,,,
31302759,B,Free maize and free phones,,,,
31302760,C,,,,,
31302760,B,MAINTENANCE OF BOREHOLES,,,,
31302760,B,OUTBREAK OF ARMYWORMS,CROP DISEASE/PESTS,,2018,1/2
31302760,,Events that made people better off,,,,
31302760,,Events that made people worse off,,,,
31302760,D,,,,,
31302760,C,DROUGHT,DROUGHT,,2016,3/4
31302760,D,,,,,
31302760,A,HEAVY RAINS,OTHER BAD (SPECIFY),,2018,3/4
31302760,A,INTRODUCTION OF PIPED WATER,,,,
31302761,A,Heavy rains,FLOOD,,2019,ALMOST ALL
31302761,D,,,,,
31302761,,Events that made people better off,,,,
31302761,D,,,,,
31302761,C,,,,,
31302761,C,,,,,
31302761,,Events that made people worse off,,,,
31302761,A,none,,,,
31302761,B,,,,,
31302761,B,,,,,
31302762,C,Ntchembere zandonda,CROP DISEASE/PESTS,,2017,ALMOST ALL
31302762,D,,,,,
31302762,A,Death of three children at once,HUMAN EPIDEMIC DISEASE,,2018,ALMOST NONE
31302762,A,none,,,,
31302762,,Events that made people worse off,,,,
31302762,D,,,,,
31302762,B,,,,,
31302762,,Events that made people better off,,,,
31302762,C,,,,,
31302762,B,Heavy rains (floods),FLOOD,,2019,ALMOST ALL
31302763,B,CONSTRUCTION OF A SCHOOL BLOCK,,,,
31302763,,Events that made people better off,,,,
31302763,,Events that made people worse off,,,,
31302763,C,IMPROVED FARMING PRACTICES,,,,
31302763,D,,,,,
31302763,A,FLOODS,FLOOD,,2019,1/2
31302763,D,OUTBREAK OF NEW CASTLE DISEASE,LIVESTOCK DISEASE,,2018,1/2
31302763,B,DROUGHT,DROUGHT,,2017,3/4
31302763,A,INTRODUCTION OF A BOREHOLE,,,,
31302763,C,OUTBREAK OF FOOT AND MOUTH,LIVESTOCK DISEASE,,2018,3/4
31303764,A,Floods,FLOOD,,2019,ALMOST ALL
31303764,,Events that made people better off,,,,
31303764,D,,,,,
31303764,A,none,,,,
31303764,B,,,,,
31303764,,Events that made people worse off,,,,
31303764,C,,,,,
31303764,D,,,,,
31303764,C,,,,,
31303764,B,Heavy wind,OTHER GOOD (SPECIFY),STRONG WINDS,2017,ALMOST ALL
31303765,A,none,,,,
31303765,A,Drought,DROUGHT,,2016,ALMOST ALL
31303765,D,,,,,
31303765,C,,,,,
31303765,,Events that made people better off,,,,
31303765,,Events that made people worse off,,,,
31303765,B,Heavy rains(floods),FLOOD,,2019,ALMOST ALL
31303765,C,,,,,
31303765,D,,,,,
31303765,B,,,,,
31303766,,Events that made people worse off,,,,
31303766,A,INTRODUCTION OF ELECTRICITY,,,,
31303766,,Events that made people better off,,,,
31303766,D,DROUGHT,DROUGHT,,2017,3/4
31303766,C,HEAVY RAINS,OTHER BAD (SPECIFY),,2019,1/4
31303766,D,,,,,
31303766,B,OUTBREAK OF FALL ARMY WORMS,CROP DISEASE/PESTS,,2018,3/4
31303766,A,OUTBREAK OF SWINE FEVER,LIVESTOCK DISEASE,,2016,3/4
31303766,C,INTRODUCTION OF BORELES,,,,
31303766,B,CONSTRUCTION OF BRIDGE,,,,
31303767,C,,,,,
31303767,,Events that made people worse off,,,,
31303767,D,,,,,
31303767,A,None,,,,
31303767,B,,,,,
31303767,C,,,,,
31303767,B,,,,,
31303767,,Events that made people better off,,,,
31303767,D,,,,,
31303767,A,Floods,FLOOD,,2019,ALMOST ALL
31303768,B,,,,,
31303768,A,FLOODS,FLOOD,,2018,1/2
31303768,C,DROUGHT,DROUGHT,,2016,3/4
31303768,B,HEAVY RAINS,OTHER BAD (SPECIFY),,2018,3/4
31303768,D,,,,,
31303768,A,CONSTRUCTION OF SCHOOL,,,,
31303768,D,,,,,
31303768,,Events that made people worse off,,,,
31303768,C,,,,,
31303768,,Events that made people better off,,,,
31303769,A,drought,DROUGHT,,2016,ALMOST ALL
31303769,A,none,,,,
31303769,C,stalk borer,CROP DISEASE/PESTS,,2017,ALMOST ALL
31303769,B,,,,,
31303769,D,,,,,
31303769,,Events that made people better off,,,,
31303769,C,,,,,
31303769,D,,,,,
31303769,B,heavy rains,FLOOD,,2019,ALMOST ALL
31303769,,Events that made people worse off,,,,
31303770,,Events that made people better off,,,,
31303770,A,CONSTRUCTION OF SCHOOL BLOCKS,,,,
31303770,D,,,,,
31303770,B,HEAVY RAINS,OTHER BAD (SPECIFY),,2018,3/4
31303770,C,MAITENANCE OF BOREHOLES,,,,
31303770,C,OUTBREAK OF ARMYWORMS,CROP DISEASE/PESTS,,2016,3/4
31303770,,Events that made people worse off,,,,
31303770,A,DROUGHT,DROUGHT,,2018,3/4
31303770,D,FLOODS,FLOOD,,2018,3/4
31303770,B,NEW METHOD OF FARMING,,,,
31304771,B,,,,,
31304771,D,,,,,
31304771,B,,,,,
31304771,D,,,,,
31304771,,Events that made people better off,,,,
31304771,A,none,,,,
31304771,,Events that made people worse off,,,,
31304771,A,Floods,FLOOD,,2019,ALMOST ALL
31304771,C,,,,,
31304771,C,,,,,
31304772,A,CROP DISEASES,CROP DISEASE/PESTS,,2017,3/4
31304772,A,CONSTRUCTION OF COMMUNAL TAPS,,,,
31304772,C,INTRODUCTION OF SOLAR PANELS AT CDSS,,,,
31304772,B,FLOODS DUE TO HIGH RAINFALL,FLOOD,,2018,ALMOST ALL
31304772,B,CONSTRUCTION OF NEW CDSS BLOCKS,,,,
31304772,C,DISTRUCTION OF HOUSES,OTHER BAD (SPECIFY),,2019,3/4
31304772,,Events that made people better off,,,,
31304772,D,INTRODUCTION OF TRANSPORT,,,,
31304772,D,HIGH PRICE OF FARM INPUTS,SHARP CHANGE IN PRICES,,2018,3/4
31304772,,Events that made people worse off,,,,
31304773,D,,,,,
31304773,B,INTRODUCTION OF BOREHOLES,,,,
31304773,A,CONSTRUCTION OF A SCHOOL BLOCK,,,,
31304773,A,OUTBREAK OF ARMYWORMS,CROP DISEASE/PESTS,,2018,3/4
31304773,B,HEAVY RAINS,OTHER BAD (SPECIFY),,2018,1/2
31304773,D,,,,,
31304773,C,OUTBREAK OF NEW CASTLE DISEASE IIN CHICKENS,LIVESTOCK DISEASE,,2017,1/2
31304773,,Events that made people better off,,,,
31304773,C,,,,,
31304773,,Events that made people worse off,,,,
31431774,,Events that made people better off,,,,
31431774,A,CONSTRUCTION OR ROAD,,,,
31431774,C,,,,,
31431774,B,,,,,
31431774,D,,,,,
31431774,D,DRY SPELL,DROUGHT,,2016,ALMOST ALL
31431774,A,HEAVY RAINFALL,OTHER BAD (SPECIFY),,2019,3/4
31431774,,Events that made people worse off,,,,
31431774,B,CROP WORMS,CROP DISEASE/PESTS,,2017,3/4
31431774,C,HIGH PRICE OF AGRICULTURAL ITEMS,SHARP CHANGE IN PRICES,,2018,3/4
31431775,A,CONSTRUCTION OF BRIDGES,,,,
31431775,D,HIGH PRICE OF BOTH FOOD AND AGRICULTURAL ITEMS,SHARP CHANGE IN PRICES,,2019,ALMOST ALL
31431775,C,NEW HOSPITAL BLOCKS,,,,
31431775,,Events that made people worse off,,,,
31431775,D,,,,,
31431775,A,HEAVY RAINFALL THAT CAUSE DAMAGE TO THEIR CROPS AND DESTROY THEIR HOUSES.,OTHER BAD (SPECIFY),,2019,3/4
31431775,B,INTRODUCTION OF NEW BOREHOLE S,,,,
31431775,B,CROP DISEASE,CROP DISEASE/PESTS,,2017,3/4
31431775,C,LOSE OF JOB OPPORTUNITIES,MASSIVE JOB LAY-OFFS,,2018,ALMOST ALL
31431775,,Events that made people better off,,,,
31431776,D,,,,,
31431776,B,CONSTRUCTION OF NEW BLOCKS OF SADZI CLINIC,,,,
31431776,,Events that made people better off,,,,
31431776,A,CROPS DISEASE,CROP DISEASE/PESTS,,2017,3/4
31431776,B,SHORTAGE OF EMPLOYMENT,MASSIVE JOB LAY-OFFS,,2016,1/2
31431776,A,CONSTRUCION OF COMMUNAL TAPS,,,,
31431776,C,HEAVY RAINFALL THAT CAUSE LOSE OF MANY THINGS,OTHER BAD (SPECIFY),,2019,3/4
31431776,C,,,,,
31431776,,Events that made people worse off,,,,
31431776,D,ELECTRICITY BLACKOUTS,POWEROUTAGE(S),,2016,3/4
31431777,B,CONSTRUCTION OF STREET LIGHTS,,,,
31431777,A,CONSTRUCTION OF NEW ROAD,,,,
31431777,C,DROUGHT,DROUGHT,,2016,3/4
31431777,,Events that made people better off,,,,
31431777,C,CONSTRUCTION OF COMMUNAL TELE CENTRE,,,,
31431777,B,CLIMATE CHANGE,DROUGHT,,2017,ALMOST ALL
31431777,D,HIGH PRICE OF AGRICULTURAL ITEMS,SHARP CHANGE IN PRICES,,2017,3/4
31431777,,Events that made people worse off,,,,
31431777,A,NATIONAL WIDE DEMONSTRATION,OTHER BAD (SPECIFY),,2019,3/4
31431777,D,CONSTRUCTION OF NEW BLOCKS OF COMMUNITY HEALTH CENTRE,,,,
31432778,D,CONSTRUCTION OF PRIMARY SCHOOL,,,,
31432778,B,HIGH PRICE OF FERTILIZER,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
31432778,A,CROP DISEASE,CROP DISEASE/PESTS,,2017,3/4
31432778,D,POWEROUTAGES,POWEROUTAGE(S),,2016,3/4
31432778,,Events that made people better off,,,,
31432778,B,CONSTRUCTION OF KIOSKS,,,,
31432778,C,HEAVY RAINFALL TGAT CAUSE DAMAGED TO MANY LIVES AND HOUSES,OTHER BAD (SPECIFY),,2019,ALMOST ALL
31432778,A,CONSTRUCTION OF TARMARK ROAD,,,,
31432778,C,CHLORIN DISPANCER,,,,
31432778,,Events that made people worse off,,,,
31433779,C,CONSTRUCTION OF NEW SCHOOL,,,,
31433779,C,POWEROUTAGES,POWEROUTAGE(S),,2018,ALMOST ALL
31433779,B,CONSTRUCTION OF COMMUNAL TAPS,,,,
31433779,D,HEAVY RAINFALL,FLOOD,,2019,3/4
31433779,D,CONSTRUCTION OF NEW BRIDGE,,,,
31433779,A,CONSTRUCTION OF NEW STREET LIGHTS,,,,
