ea_id,com_ci0b,com_ci01,com_ci0b_oth,com_ci02,com_ci03,com_ci04,com_ci05,com_ci06,com_ci07a,com_ci07a_oth,com_ci07b,com_ci07b_oth,com_ci07c,com_ci07c_oth,com_ci08a,com_ci08a_oth,com_ci08b,com_ci08b_oth,com_ci08c,com_ci08c_oth,com_ci09a,com_ci09a_oth,com_ci09b,com_ci09b_oth,com_ci09c,com_ci09c_oth,com_ci010,com_ci011,com_ci012,com_ci12_oth,com_ci013,com_ci014
31203740,Water Body: Specify,Yes,WATER DAMS,YES,NO,YES,NO,YES,Other (Specify),NONE,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,NO,,,NO,
31203740,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31203740,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31203740,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31203740,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31203741,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31203741,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31203741,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31203741,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31203741,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204742,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204742,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204742,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204742,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204742,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204743,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204743,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204743,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204743,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204743,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31205744,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31205744,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31205744,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31205744,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31205744,Forest,Yes,,YES,NO,NO,NO,YES,Use the threat of Fine,,,,,,Time restrictions,,Rotation among groups of families,,No restrictions,,Use threat of fine,,,,,,Somewhat Effective,NO,,,NO,
31205745,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31205745,Unallocated Arable Land,Yes,,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,,,,,Use threat of fine,,Taking away [RESOURCE] use rights,,,,Not Effective,NO,,,NO,
31205745,Pasture,Yes,,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,NO,,,NO,
31205745,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31205745,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,NO,,,NO,
31205746,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31205746,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31205746,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31205746,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,NO,,,NO,
31205746,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31206747,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31206747,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31206747,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31206747,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31206747,Forest,Yes,,YES,YES,NO,NO,YES,Use the threat of Fine,,,,,,Limitations on number of users at a given time,,Rotation among groups of families,,,,Use threat of fine,,Taking away [RESOURCE] use rights,,Confiscation of tools/products,,Somewhat Effective,NO,,,NO,
31207748,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31207748,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31207748,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31207748,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31207748,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31208749,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,Limitations on number of users at a given time,,,,,,Confiscation of tools/products,,Use threat of fine,,,,Not Effective,YES,INITIATE AGRICULTURAL SCHEME,,NO,
31208749,Water Body: Specify,Yes,NJIRAPROJECTSCHEME,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Somewhat Effective,NO,,,NO,
31208749,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31208749,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31208749,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31208750,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31208750,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31208750,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31208750,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31208750,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31220752,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31220752,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31220752,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31220752,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31220752,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31221753,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31221753,Water Body: Specify,Yes,RIVER,NO,YES,NO,YES,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,NO,,,NO,
31221753,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31221753,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31221753,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301754,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301754,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301754,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301754,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301754,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301755,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301755,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301755,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301755,Forest,Yes,,YES,YES,NO,NO,YES,Other (Specify),ITISNEARTHEVILLAGERSRESIDENTIALAREAS,,,,,Limitations on number of users at a given time,,,,,,Use the threat of physical punishment,,,,,,Fully Effective,NO,,,NO,
31301755,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301756,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301756,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301756,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301756,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301756,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301757,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301757,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301757,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301757,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301757,Forest,Yes,,YES,YES,NO,NO,YES,Use the threat of Physical punishment,,,,,,Limitations on number of users at a given time,,,,,,Use threat of fine,,,,,,Somewhat Effective,NO,,,NO,
31301758,Forest,Yes,,YES,YES,NO,YES,YES,Use the threat of Fine,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
31301758,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301758,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301758,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31301758,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302759,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302759,Forest,Yes,,YES,YES,YES,NO,YES,Other (Specify),GET PERMISSION BEFORE USE,,,,,Limitations on number of users at a given time,,,,,,Other (Specify),ONCECAUGHTTHEVILLAGEHEADMANHASFINALSAY,,,,,Fully Effective,NO,,,NO,
31302759,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302759,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302759,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302760,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302760,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302760,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302760,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302760,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302761,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302761,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302761,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302761,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302761,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302762,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302762,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302762,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302762,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302762,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302763,Forest,Yes,,YES,YES,YES,NO,YES,Use guards,,Use the threat of Fine,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
31302763,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302763,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302763,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302763,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303764,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303764,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303764,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303764,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303764,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303765,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303765,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303765,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303765,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303765,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303766,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303766,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303766,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303766,Forest,Yes,,YES,YES,NO,YES,YES,Use the threat of Fine,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
31303766,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303767,Forest,Yes,,YES,YES,NO,NO,YES,Use the threat of Physical punishment,,,,,,Limitations on number of users at a given time,,,,,,Use the threat of physical punishment,,,,,,Somewhat Effective,NO,,,NO,
31303767,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303767,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303767,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303767,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303768,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303768,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303768,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303768,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303768,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303769,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303769,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303769,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303769,Forest,Yes,,YES,YES,YES,NO,YES,Use the threat of Fine,,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,NO,,,NO,
31303769,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303770,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303770,Forest,Yes,,YES,YES,NO,NO,YES,Use the threat of Fine,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
31303770,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303770,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31303770,Pasture,Yes,,YES,YES,YES,YES,YES,Use the threat of Fine,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
31304771,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31304771,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31304771,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31304771,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31304771,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31304772,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31304772,Unallocated Arable Land,Yes,,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,Rotation among groups of families,,Limitations on number of users at a given time,,Use threat of fine,,Use the threat of physical punishment,,,,Somewhat Effective,NO,,,NO,
31304772,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31304772,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31304772,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,Limitations on number of users at a given time,,Rotation among groups of families,,Use threat of fine,,Use the threat of physical punishment,,Confiscation of tools/products,,Fully Effective,NO,,,NO,
31304773,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31304773,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31304773,Forest,Yes,,YES,YES,YES,YES,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,NO,,,NO,
31304773,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31304773,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431774,Forest,Yes,,YES,NO,NO,NO,NO,,,,,,,Time restrictions,,Rotation among groups of families,,Limitations on number of users at a given time,,Do nothing,,,,,,Somewhat Effective,NO,,,NO,
31431774,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431774,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431774,Unallocated Arable Land,.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431774,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431775,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431775,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431775,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431775,Forest,Yes,,YES,YES,NO,YES,NO,,,,,,,Time restrictions,,Rotation among groups of families,,Limitations on number of users at a given time,,Use threat of fine,,Taking away [RESOURCE] use rights,,Social sanctions,,Fully Effective,NO,,,NO,
31431775,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431776,Unallocated Arable Land,Yes,,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,Rotation among groups of families,,Limitations on number of users at a given time,,Use threat of fine,,Social sanctions,,,,Somewhat Effective,NO,,,NO,
31431776,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431776,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431776,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431776,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,Limitations on number of users at a given time,,Rotation among groups of families,,Use threat of fine,,Social sanctions,,,,Not Effective,NO,,,NO,
31431777,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431777,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431777,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431777,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31431777,Forest,Yes,,YES,YES,NO,NO,YES,Use the threat of Fine,,Use the threat of Physical punishment,,Use guards,,Time restrictions,,Rotation among groups of families,,Limitations on number of users at a given time,,Use threat of fine,PERPETRATORS ARRESED,Other (Specify),any one found or cought he or she is taken to police,,,Fully Effective,NO,,,NO,
31432778,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432778,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432778,Water Body: Specify,.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432778,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432778,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,Rotation among groups of families,,Time restrictions,,Limitations on number of users at a given time,,Use threat of fine,,Confiscation of tools/products,,Social sanctions,,Somewhat Effective,NO,,,NO,
31433779,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433779,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433779,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433779,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433779,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433780,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433780,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433780,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433780,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433780,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433781,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433781,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,Rotation among groups of families,,Limitations on number of users at a given time,,Use threat of fine,,Social sanctions,,,,Fully Effective,NO,,,NO,
31433781,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433781,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433781,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433782,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433782,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433782,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433782,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31433782,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31434783,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31434783,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31434783,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31434783,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31434783,Unallocated Arable Land,Yes,,YES,YES,YES,NO,NO,,,,,,,Time restrictions,,Rotation among groups of families,,,,Use threat of fine,,Social sanctions,,,,Somewhat Effective,NO,,,NO,
31434784,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31434784,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31434784,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31434784,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31434784,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435785,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435785,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435785,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435785,Forest,Yes,,YES,NO,NO,YES,YES,Use guards,,Use the threat of Physical punishment,,,,No restrictions,,Limitations on number of users at a given time,,,,Use threat of fine,,Social sanctions,,,,Somewhat Effective,NO,,,NO,
31435785,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31437786,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31437786,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31437786,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31437786,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31437786,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438787,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438787,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438787,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438787,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438787,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438788,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438788,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438788,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438788,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438788,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438789,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438789,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438789,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438789,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438789,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438790,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438790,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438790,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438790,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438790,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31439791,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31439791,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31439791,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31439791,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31439791,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31440793,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,Limitations on number of users at a given time,GET PERMISSION BEFORE USE,Time restrictions,IFANYONEBEINGCAUGHTBYTHEAUTHORITYUSINGTHEFORESTWITHOUTANYAUTHORISATIONSTIFFPERNATIESAREIMPOSED,Other (Specify),If any one being caught by the authority using the forest without any authorisation stiff pernaties are imposed,Use threat of fine,,Use the threat of physical punishment,,,,Fully Effective,NO,,,NO,
31440793,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31440793,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31440793,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31440793,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31440794,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31440794,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31440794,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31440794,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31440794,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,Limitations on number of users at a given time,,Rotation among groups of families,,Use threat of fine,,Social sanctions,,,,Fully Effective,NO,,,NO,
31531795,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31531795,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31531795,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31531795,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
