case_id,HHID,gardenid,ag_i202,ag_i203_1a,ag_i203_1b,ag_i203_2,ag_i204_9,ag_i205,ag_i206,ag_i208a,ag_i208a_oth,ag_i208b,ag_i208c,ag_i208c_oth,ag_i208d,ag_i209a,ag_i209b,ag_i212,ag_i212_oth,ag_i213a,ag_i213b,ag_i213_1a,ag_i213_1b,ag_i214,ag_i214_oth,ag_i216a,ag_i216a_oth,ag_i216b,ag_i216c,ag_i216c_oth,ag_i216d,ag_i217a,ag_i217b,ag_i_2_20,ag_i_2_20Oth
308036510163,dd5c7e5e863743aebcae3cb19263c0c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312027370341,dd6a52e3a6844343b1e70bee754fff20,DG04,2,2,,,NO,150000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
206123750205,dd76915f56a84c1aa35f317ad760a9e4,DG04,1,2,,2015,NO,100000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
202012630183,dd9fd89a14db4172b564ba88586476e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301085010305,dde764901f3a41fc81981194a6367b33,DG04,1,2,,2002,NO,25000,4000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
301085010305,dde764901f3a41fc81981194a6367b33,DG05,1,2,,2002,NO,25000,4000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
310077050107,de02c049408443efba706b2631f8b0bb,DG01,1,,,2001,YES,200000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
305045860030,de804482eed542a894262169dd210c44,DG04,1,1,,1975,NO,70000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
307066250041,de962034b05b44aea2ea9ea4c1dc9a50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107332150524,deae44b268a14c46900127e715f5b14c,DG04,2,,,1997,NO,1000000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206063650104,ded0bf3664324e789efd695f4f269b36,DG05,1,1,,,NO,250000,8000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
203032880127,df03e41f53b84269a9961fcd764aa345,DG03,2,1,,2005,NO,250000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308026460036,df080377fc124ca488785106c8f240c0,DG04,2,1,,2006,NO,200000,6000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
314357850093,df1bc12cc7aa4c7ea97b5065872e17ba,DG02,2,,,,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
107402300015,df216a6d39cb42f4a996bc526f55b381,DG03,2,,,,,,,,,,,,,,,,,1,.a,1,.a,Cultivated,,,,,,,,,,,
303045380185,df323a5a12aa4ee18d4806feefacdc8f,DG03,1,2,,2019,NO,20000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
201212530209,df39a99a44f84212934a8115843b31cf,DG02,2,1,,1999,NO,350000,40000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
303025330136,dfa68d931c70490587f36fbbc705a64f,DG03,2,6,,2016,NO,70000,4000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
307136390077,dfcddb54fc7c4ecfab4c635819489615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201232560065,dff00454f68049e9af92324e79f8a501,DG03,1,,,2008,NO,150000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
207063980163,e0045a4abf0e4db3bb0f4a99ecd07d76,DG04,1,1,,,NO,120000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
303075430020,e031976cb81642e5b21da2519d0a9aea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210854780154,e0afc9dd6bf74d13b2ecc8bf3aab4c11,DG03,1,1,,2000,NO,200000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
314337790105,e12048e4ce6b460daf3cc7604d6bde66,DG01,3,,,,,,,,,,,,,,,,,1,.a,1,2,Cultivated,,,,,,,,,,,
308056540055,e1319a81335d4fc0821430f3a60c39e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303075470054,e148f9c20caa4b718510d07b8b55a219,DG04,2,1,,1995,NO,60000,25000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
204063210036,e14af1c201424f9b83ba07281fc12b97,DG03,1,3,,,NO,60000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
310016900204,e1a1d8f66ebf4d1181ee3238092bef11,DG04,2,4,,1995,NO,200000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
304045660276,e1bd0ed4889f48b2a40fa51d7a8c6f74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312027380027,e1c80559acd04ab8b785132446d108cb,DG03,1,,,,,,,,,,,,,,,,,1,.a,1,.a,Cultivated,,,,,,,,,,,
306016020167,e1f33db76bb84370b18dbd9bda081d50,DG03,1,1,,2000,NO,200000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
201232570132,e21a784506d24ea28e4403957a73ba1b,DG04,2,1,,1996,NO,100000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
306036130043,e22750b280644a478e53ba19e0a49f4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311027110216,e257848ca7784d718d04da8292be607d,DG03,2,,,,,,,,,,,,,2000,0,Full Year (Rainy &amp; Dimba Seasons),,3,.a,1,2,Cultivated,,,,,,,,,,,
208074240130,e261475c676343d28fbb9d395dd50984,DG04,2,,,2015,NO,50000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204033130219,e30920f79deb4f3d84ee12365ad41a36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307096320093,e30ea6ac17f0420d91489dc29815ae5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016430120,e33e87cfce4d42b3a527834f092b5ce0,DG07,2,3,,1999,NO,20000,8000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
206033560129,e35c159d35a14f6cbd53231902e3c8a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203042940158,e35cec4196234e5b8838e0fe93d38674,DG04,1,,,,,,,,,,,,,10000,0,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,.a,Cultivated,,,,,,,,,,,
104041790180,e3bdb7b14f804428ac794e81848d0b94,DG05,1,1,,2000,NO,200000,6000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
202012610376,e3c30e8aec404321b0b180d073c8c86c,DG04,2,1,,2018,NO,150000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207023890409,e3c3d09a903c480fadf079f4d1c2137e,DG03,1,1,,1998,NO,250000,25000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206113730060,e3e0fce4b4204327a442dbe4edb5cd6b,DG03,1,,,1990,NO,60000,12000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
205013270178,e3e924e0a9e84da48c48a5a912740a06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207063980334,e434d97eed6049cd934cdda9fefe5d57,DG03,2,,,2016,NO,50000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206043580195,e44c249b16c04d6e83566b74cce36a9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313047710071,e44faf9080544511896b35d3176acfa0,DG04,2,5,,1992,NO,200000,3000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
313047710071,e44faf9080544511896b35d3176acfa0,DG03,2,,,,,,,,,,,,,,,,,1,.a,1,2,Cultivated,,,,,,,,,,,
203203040235,e4670dbc26544a31bd976598f04da842,DG04,1,2,,2010,NO,250000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204053180143,e472115e8fd8415795d6098f834c0979,DG04,2,,,2015,NO,50000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
201072430157,e488b0cff871483dae7cff12ccc4498a,DG04,1,1,,2014,NO,50000,7000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
307106340100,e4a07ecb4a9d46489fe01a1452ef5133,DG03,1,2,,1992,NO,200000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204043140129,e4eac48537d146a1a69ae04495c666b5,DG04,1,1,,2010,NO,250000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
313027590169,e4ecb12273724de1ba750b286170de6c,DG03,1,1,,2014,YES,15000,2000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311057180111,e4f73e9973d0427181ad7bc6886ebab7,DG03,2,,,,,,,,,,,,,5000,0,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,2,Cultivated,,,,,,,,,,,
307026190048,e4f752076c6f44ecaf46034132f025ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311057170200,e4f936dd46a141d09ab6c2a018ce1a30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304065690146,e52000f79ebd4cb5bfbab6a0296ddec0,DG06,1,,,,,,,,,,,,,5000,0,Other (Specify),DIMBA SEASON,3,.a,1,2,Cultivated,,,,,,,,,,,
203032880230,e5419291a3b7464c9e4fe16826937283,DG03,1,2,,2016,NO,100000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
207053960036,e5dc88505fab45f582dfa554b2499898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207013870280,e5e71885d8ae4693927083a3e4caa8e7,DG06,1,5,,2013,NO,250000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208064230002,e5fd9573a5af46d0aff3d95d51dd6066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308046530234,e5fdfa99d238468db41fd5ce319e671e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101051150076,e60bce33fdc94570aaccf9f3755a2008,DG03,1,,,2014,NO,200000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
209094440034,e655a803c02b48729dade0e01828fdcd,DG01,1,1,,2012,NO,50000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
208034170047,e690cecd4c744faa8e733a9fa0cc315f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207013850009,e6999f48a7c9491fbb319549d1aa2f0c,DG03,2,1,,,NO,250000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207043950424,e6f7ca5d353940fa9e702b9bee9ff9b6,DG03,2,1,,2000,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
201022380017,e701d257eed343e9ade518317945a4c5,DG04,1,1,,,NO,60000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
105062040041,e7195d715b21434892fa7a79208975ff,DG03,1,,,,,,,,,,,,,,,,,1,.a,1,.a,Cultivated,,,,,,,,,,,
206063640245,e74c439ff79a4d3e95491184b752d26a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308026460289,e75fbee56cd84573b98612352db56ed8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208024130202,e7714dc5bdf64f679e1343e67614256a,DG03,2,2,,2016,NO,120000,11000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Rented out,,,,,,,,11000,0,Other (Specify),DIMBA
206123740152,e78fbc0e336848268b6fdc6d2082e3bc,DG04,1,1,,2012,NO,150000,3000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207074010095,e8155960f0a2421da134266d4fe0d88f,DG04,2,3,,2018,NO,80000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206043580141,e81dfb2bbe7a44b092fde20a9e1dc94b,DG03,2,2,,1989,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308056550062,e823da7176154e5fb7e622c4bc166ddd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305075930441,e84a307ab5d8439aa3918363401ab851,DG02,2,1,,1994,NO,400000,35000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
302075180323,e86979fb2d6e426e817e109a82b66f2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023910307,e8903f71dd8046c79dcde0bcba2e3f86,DG03,1,1,,2004,NO,100000,7000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
105062040038,e89946e0863b426e82205d7729744157,DG03,1,,,,,,,,,,,,,,,,,5,.a,1,2,Cultivated,,,,,,,,,,,
203073020180,e8ad8a4a515f49b881c6f129a7230fda,DG04,1,7,,1997,NO,50000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
204063230019,e8b85db3092244909c6c0c32676696b6,DG02,2,1,,2015,NO,2500000,25000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207033920094,e8c17bc4f4924849b272072f274eceac,DG03,2,1,,2016,NO,150000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
308016440205,e8c5d5cba3844b6a94113c8f08d57358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203042930058,e8dd2f2a381a41a791658629920820c5,DG03,1,1,,2002,NO,50000,8000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
313017540020,e8ed65d3103446488ee39fcfde86332c,DG06,1,,,,,,,,,,,,,10000,0,Full Year (Rainy &amp; Dimba Seasons),,2,.a,1,2,Cultivated,,,,,,,,,,,
308056580215,e911926236d6440d8029f8d443e2b966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305015760199,e91dea1bf4bf4d8eb7729f2d30191764,DG03,2,6,,,NO,200000,6000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Rented out,,,,,,,,6000,0,Full Year (Rainy &amp; Dimba Seasons),
302085190096,e947758506b24f1b88f7e7b3091e52e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209054370002,e9530ba53d9245b29bda560ce7b4af22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103011480161,e96d31af4c4e469dbe4ad72408e17d55,DG07,1,,,2018,NO,60000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
103011480161,e96d31af4c4e469dbe4ad72408e17d55,DG06,1,,,2015,NO,50000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
313047710086,e9824e67df5044fb9bd62165668b84a6,DG04,1,1,,2007,NO,120000,30000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
309016700164,e98cd4016e374b84ab86deb5564bcac4,DG04,1,1,,1996,NO,75000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
309046770030,e9c7127691e8433c9e03283a91a4ace6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105011920014,e9fbba619de2416fa628ebe013d5bd22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209034320104,ea3015e97b48414aa3822aa4d8f79e12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313017540026,ea36cdb0c0624039b958fe4edd43ac3f,DG03,1,,,,,,,,,,,,,,,,,1,.a,1,.a,Cultivated,,,,,,,,,,,
201032390109,ea67f1615b8d4328af73d1017cbf04fa,DG02,1,,,,,,,,,,,,,3000,0,Other (Specify),DIMBA SEASON,3,.a,1,2,Cultivated,,,,,,,,,,,
104041790064,ea680aeb346844a2a462d2578569fc20,DG03,1,,,,,,,,,,,,,18500,0,Other (Specify),DIMBA SEASON,2,.a,1,.a,Cultivated,,,,,,,,,,,
304015530231,ea69228f73db44438edc22a37542d71c,DG03,2,2,,2011,NO,300000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
204023090024,ea82b71ac165418ba25bbe47a471bcc4,DG03,1,3,,2010,NO,10000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308026480246,eb22ee7458564fc996372ccb214ad8c7,DG03,2,1,,2000,NO,20000,1000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309026730059,eb343322283048839344ae4822a5131a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047150369,eb41eb17dd1b4f37837994f777047618,DG02,2,,,,,,,,,,,,,12000,0,Other (Specify),DIMBA SEASON,2,.a,1,2,Cultivated,,,,,,,,,,,
313047730004,eb9d29bf3ca34f0e84d31b71e08ef978,DG02,1,3,,2003,NO,75000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
313017550180,eba4ea3f58ed4deb901ee9f8fc1d40d6,DG04,2,2,,2012,NO,50000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
313017550180,eba4ea3f58ed4deb901ee9f8fc1d40d6,DG06,2,,,,,,,,,,,,,20000,0,Full Year (Rainy &amp; Dimba Seasons),,5,.a,1,2,Cultivated,,,,,,,,,,,
313017540079,eba6b27261c048aea0c9d2d00d4591df,DG04,1,,,,,,,,,,,,,80000,0,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,2,Cultivated,,,,,,,,,,,
313017540079,eba6b27261c048aea0c9d2d00d4591df,DG03,1,7,,1987,NO,100000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
307016180119,ebc7eb3b400d41388df27dd5cd05fa72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309046770011,ebd3f330d5024e49bc37c89a56cf5507,DG04,2,,,,NO,100000,25000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311047140009,ebdb156cc8ca46d697a86c9b633e8cb1,DG03,1,1,,2000,NO,400000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
307096320101,ebe29166bb2745f4a7c20ffc73b6b3a6,DG02,1,,,,,,,,,,,,,5000,0,Full Year (Rainy &amp; Dimba Seasons),,5,.a,2,.a,Cultivated,,,,,,,,,,,
307096320101,ebe29166bb2745f4a7c20ffc73b6b3a6,DG04,1,,,,,,,,,,,,,18000,0,Full Year (Rainy &amp; Dimba Seasons),,5,.a,5,.a,Cultivated,,,,,,,,,,,
201102460182,ec00ac1dd37e4496ad8ba88b4c39aa22,DG03,1,,,1975,NO,180000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204043140137,ec01173878a3408fa839466f0fc3b101,DG04,1,1,,2017,NO,200000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
306026060045,ecb8a96758b74bd9b3b8cbfdbf04f851,DG02,1,1,,1973,NO,580000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
312057440067,eceb5f0125924840ad8a31b700f5b792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306015980121,ed01dcf4a83d4a7c9c51984cba980b08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204023070078,ed2232deeced4fd09b04d3efce13d9ed,DG03,1,1,,2000,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
313017540138,ed3348da06c74f3cba51cc66d6f3cd93,DG03,1,3,,2001,NO,50000,16000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
313017540138,ed3348da06c74f3cba51cc66d6f3cd93,DG04,1,1,,2000,NO,128000,13000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
103011500107,ed4ea7b0a41e4ba9bb22eae867b2a63b,DG04,1,1,,,NO,200000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
107322140008,ed6f53e2b4224ecf9b15b184a94acb3d,DG02,1,,,1998,NO,300000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
202022680005,ed75450b0d5f4e2b8fbd9ff40720a5ac,DG03,1,,,2016,NO,300000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
305015760005,ed784268eb20478c97e6f8689e2c0ea9,DG03,2,1,,2019,NO,200000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
209084410043,ed8f4839a0f045fd98c9600b44d4b058,DG06,1,1,,2009,NO,15000000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
209084410043,ed8f4839a0f045fd98c9600b44d4b058,DG05,1,1,,1998,NO,200000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
309016680022,eda3d6f54c52451a9bfd7958db971ac8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103061580017,eda985ebde7646ef8d304a1ca438e182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016440140,edb3a0ad7b384158a711eb16237242eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305055870048,edba3fef66964d158bf8c0c2751f1f4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306026100069,edd00e68b64f46be970f67a63f26b9cd,DG05,3,2,,2010,NO,145000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
313027590176,ee9a79e0df2b4b4eaf1004a94d280eaf,DG04,2,1,,2015,NO,150000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207023880230,eea2a60f8df4496589efab7054ef469c,DG03,1,1,,,YES,2000000,90000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207013860217,eea6700bc16346969a5e49451046d8d3,DG03,2,1,,2011,NO,130000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
303095490040,eec7c01c8fd9442183af24e6c86e7160,DG03,2,1,,2014,NO,250000,7000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
204063230076,eefeb7487a5d46f7b1263b820159e238,DG02,2,1,,2004,NO,160000,8000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204053170017,ef0555f86e794e55a534f5083df039d8,DG03,2,2,,2016,NO,100000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
204053170017,ef0555f86e794e55a534f5083df039d8,DG04,2,,,,,,,,,,,,,12000,0,Other (Specify),DIMBA SEASON,1,.a,2,3,Cultivated,,,,,,,,,,,
304035610128,ef15b9285cd042078a21b7edb35ec5db,DG03,1,2,,2017,NO,9000,98000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204053180150,ef782d62e4624814bf800ea7f7b72b84,DG06,1,2,,2006,NO,750000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
105021940100,ef83ca6ce3cd4350b123452307966201,DG03,1,,,2016,NO,3000,8000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
105062030026,ef9b8649ac4a477cbb6688b9a3fa9885,DG03,1,1,,1990,NO,50000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
309046770091,efb6ec1624b3408eafb117064d581f77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311017100403,f01ddc0ce4914ae3b9b8925d2973a531,DG02,1,1,,,NO,200000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207063980378,f05ecc80f8b447a3af5adc7a2d2f9463,DG02,2,1,,2018,NO,30000,12000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
103121660012,f06322d7ad184ac988d46f4c618117a9,DG04,1,,,,,,,,,,,,,,,,,1,.a,1,.a,Cultivated,,,,,,,,,,,
311047120220,f06d8be654804d7e84ecab46dee7f3ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307136400111,f08721a6a109466fb887968c338525c0,DG03,1,,,,,,,,,,,,,7000,0,Other (Specify),DIMBA SEASON,1,.a,1,2,Cultivated,,,,,,,,,,,
309056780169,f093e0ced25a4eeeb14141498423af56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306036130145,f0975203df5b45f396112c373f98306f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053970094,f099b929919340faaf51d8e545234d46,DG03,1,1,,2016,NO,300000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
203042930044,f0b7f88924f84a9a85721b0b2a1a8a2d,DG03,2,1,,2017,NO,20000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
309016690053,f0d55027271f4155a99653b341060350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309066830043,f1292fccff984677baf1bb79681fe101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
