case_id,HHID,Id,ag_nr02,ag_nr02_oth,ag_nr03
305065900274,cce6febb2b1e4a9a88e68976cfff3f37,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065900274,cce6febb2b1e4a9a88e68976cfff3f37,4,LOCAL MARKET,,NEAR THE VILLAGE
305065900274,cce6febb2b1e4a9a88e68976cfff3f37,5,ROADSIDE,,IN/NEAR THE TOWN
305065910026,322ce63364ac4989aa18cd14ea429993,1,RELATIVE,,OUTSIDE THE REGION
305065910026,322ce63364ac4989aa18cd14ea429993,2,RELATIVE,,OUTSIDE THE REGION
305065910116,78155ff51f1143019a9c5f0577292b39,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065910116,78155ff51f1143019a9c5f0577292b39,2,MOBILE MARKET,,WITHIN THE VILLAGE
305065910126,a1c548c30a574da0ac7477ad3d80476f,1,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
305065910126,a1c548c30a574da0ac7477ad3d80476f,2,RELATIVE,,WITHIN THE VILLAGE
305065910126,a1c548c30a574da0ac7477ad3d80476f,3,RELATIVE,,WITHIN THE VILLAGE
305065910126,a1c548c30a574da0ac7477ad3d80476f,4,RELATIVE,,OUTSIDE THE DISTRICT
305065910126,a1c548c30a574da0ac7477ad3d80476f,5,RELATIVE,,WITHIN THE VILLAGE
305065910126,a1c548c30a574da0ac7477ad3d80476f,6,MOBILE MARKET,,WITHIN THE VILLAGE
305065910209,345a800887c345c2a773427909dc7bc9,1,RELATIVE,,OUTSIDE THE REGION
305065910209,345a800887c345c2a773427909dc7bc9,2,RELATIVE,,WITHIN THE VILLAGE
305065910209,345a800887c345c2a773427909dc7bc9,3,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
305065910225,46e6e111cf0240158899a69a4d83a394,1,RELATIVE,,WITHIN THE VILLAGE
305065910225,46e6e111cf0240158899a69a4d83a394,2,RELATIVE,,IN/NEAR THE TOWN
305065910240,3f639416c8834b8e92ff5dafde674bed,1,RELATIVE,,WITHIN THE VILLAGE
305065910240,3f639416c8834b8e92ff5dafde674bed,2,RELATIVE,,WITHIN THE VILLAGE
305065910240,3f639416c8834b8e92ff5dafde674bed,3,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
305065910240,3f639416c8834b8e92ff5dafde674bed,4,MOBILE MARKET,,WITHIN THE VILLAGE
305065910257,a9d05d0d30aa46edb0d73e9e81723b84,1,RELATIVE,,IN/NEAR THE TOWN
305065910257,a9d05d0d30aa46edb0d73e9e81723b84,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065910257,a9d05d0d30aa46edb0d73e9e81723b84,3,LOCAL MARKET,,IN/NEAR THE TOWN
305065910257,a9d05d0d30aa46edb0d73e9e81723b84,4,LOCAL MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305065910257,a9d05d0d30aa46edb0d73e9e81723b84,5,RELATIVE,,DEAD
305065910280,f57aad1e42534c7bb23fdab880bac65d,1,RELATIVE,,WITHIN THE VILLAGE
305065910280,f57aad1e42534c7bb23fdab880bac65d,2,RELATIVE,,WITHIN THE VILLAGE
305065910280,f57aad1e42534c7bb23fdab880bac65d,3,RELATIVE,,WITHIN THE VILLAGE
305065910280,f57aad1e42534c7bb23fdab880bac65d,4,RELATIVE,,WITHIN THE VILLAGE
305065910280,f57aad1e42534c7bb23fdab880bac65d,5,RELATIVE,,WITHIN THE VILLAGE
305065910280,f57aad1e42534c7bb23fdab880bac65d,6,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305065910280,f57aad1e42534c7bb23fdab880bac65d,7,AGRICULTURAL COOPERATIVE,,WITHIN THE VILLAGE
305065910280,f57aad1e42534c7bb23fdab880bac65d,8,LOCAL MARKET,,NEAR THE VILLAGE
305065910299,b16efbbc6e4e46aca7c368c7e822e0c2,1,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
305065910299,b16efbbc6e4e46aca7c368c7e822e0c2,2,RELATIVE,,WITHIN THE VILLAGE
305065910305,d2a811cdf7bc4854b15a37e735d95db2,1,RELATIVE,,WITHIN THE VILLAGE
305065910336,48801a4ca006444f80858bee8b5cbddd,1,RELATIVE,,DEAD
305065910336,48801a4ca006444f80858bee8b5cbddd,2,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
305065910336,48801a4ca006444f80858bee8b5cbddd,3,PRIVATE TRADER IN LOCAL MARKET,,WITHIN THE VILLAGE
305065910336,48801a4ca006444f80858bee8b5cbddd,4,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE DISTRICT/URBAN CENTER
305065910336,48801a4ca006444f80858bee8b5cbddd,5,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305065910352,7e8b0215ac9b44a2ae816ff5192ec8cf,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065910352,7e8b0215ac9b44a2ae816ff5192ec8cf,2,AGRICULTURAL COOPERATIVE,,IN/NEAR THE TOWN
305065910352,7e8b0215ac9b44a2ae816ff5192ec8cf,3,FARMER BASED CLUB/ASSOCIATION,,NEAR THE VILLAGE
305065910355,311ff3bb79bb427c81f891be992df4db,,,,
305065910406,a244559e2f5545e49edb3bff63318822,1,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305065910414,6fb224aff2a1470eb63606ac03a669aa,1,RELATIVE,,OUTSIDE THE DISTRICT
305065910414,6fb224aff2a1470eb63606ac03a669aa,2,RELATIVE,,WITHIN THE VILLAGE
305065910414,6fb224aff2a1470eb63606ac03a669aa,3,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE TOWN
305065910414,6fb224aff2a1470eb63606ac03a669aa,4,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305065910416,a13085c7051a456aae218fa6750cf490,1,RELATIVE,,IN/NEAR THE TOWN
305065910416,a13085c7051a456aae218fa6750cf490,2,RELATIVE,,IN/NEAR THE TOWN
305065920003,fd461fd6acdf41bcacdeb4124403fd1b,,,,
305065920005,e0757d7b8a3c45bc9caa2f2bc76b674c,1,RELATIVE,,OUTSIDE THE REGION
305065920005,e0757d7b8a3c45bc9caa2f2bc76b674c,2,OTHER (SPECIFY),Landlady,IN/NEAR THE DISTRICT/URBAN CENTER
305065920005,e0757d7b8a3c45bc9caa2f2bc76b674c,3,FARMER BASED CLUB/ASSOCIATION,,IN/NEAR THE TOWN
305065920005,e0757d7b8a3c45bc9caa2f2bc76b674c,4,LOCAL MARKET,,IN/NEAR THE TOWN
305065920040,ca051ed520d143cba8f0054a3f2f9d2b,1,MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305065920040,ca051ed520d143cba8f0054a3f2f9d2b,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065920045,6b6d8c527a664a8bb9dca07471313bed,1,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
305065920045,6b6d8c527a664a8bb9dca07471313bed,2,MOBILE MARKET,,NEAR THE VILLAGE
305065920050,d7a54ffd226a4a50b249f1d96579362e,1,RELATIVE,,WITHIN THE VILLAGE
305065920056,62228e6f610f4b90b5ec65124a2d2abe,1,RELATIVE,,OUTSIDE THE DISTRICT
305065920056,62228e6f610f4b90b5ec65124a2d2abe,2,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
305065920057,a554cf9ce7ea4da28e014362bf5abfc0,1,MOBILE MARKET,,IN/NEAR THE TOWN
305065920058,f06dd573220648f4adb7be3d083bb58d,1,MAIN FARM/PLOT,,IN/NEAR THE TOWN
305065920058,f06dd573220648f4adb7be3d083bb58d,2,RELATIVE,,OUTSIDE THE DISTRICT
305065920058,f06dd573220648f4adb7be3d083bb58d,3,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
305065920058,f06dd573220648f4adb7be3d083bb58d,4,LOCAL MARKET,,IN/NEAR THE TOWN
305065920064,4d8a5ffe32374263804f02b039e6d3e6,1,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
305065920068,7c5b7c26f8304499ba19fc1fea4c42f7,1,OTHER (SPECIFY),landlord,IN/NEAR THE DISTRICT/URBAN CENTER
305065920085,599b326eee1f449fbf6784ad97aeced8,1,OTHER (SPECIFY),landlord,WITHIN THE VILLAGE
305065920085,599b326eee1f449fbf6784ad97aeced8,2,RELATIVE,,WITHIN THE VILLAGE
305065920085,599b326eee1f449fbf6784ad97aeced8,3,AGRICULTURAL COOPERATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
305065920085,599b326eee1f449fbf6784ad97aeced8,4,LOCAL MARKET,,IN/NEAR THE TOWN
305065920087,faf9aea8518f4d35be44f089bdf3ccc5,1,MAIN FARM/PLOT,,WITHIN THE VILLAGE
305065920096,22570f36f8944e5f9c64e2679e518665,,,,
305065920097,3afc8d5c309c40c48875bd929ec2eaac,1,OTHER (SPECIFY),LANDLORD,WITHIN THE VILLAGE
305065920105,99fa87d24d55406a91a5edfe7b000c03,,,,
305065920110,c6a86c35f1a24ef5b20c2ff7cc44c3c8,1,FRIEND/NEIGHBOR,,OUTSIDE THE REGION
305065920110,c6a86c35f1a24ef5b20c2ff7cc44c3c8,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065920110,c6a86c35f1a24ef5b20c2ff7cc44c3c8,3,MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305075930011,482efb9caf774940a4c8086dee713811,1,RELATIVE,,WITHIN THE VILLAGE
305075930011,482efb9caf774940a4c8086dee713811,2,RELATIVE,,WITHIN THE VILLAGE
305075930011,482efb9caf774940a4c8086dee713811,3,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
305075930011,482efb9caf774940a4c8086dee713811,4,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305075930011,482efb9caf774940a4c8086dee713811,5,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE TOWN
305075930011,482efb9caf774940a4c8086dee713811,6,RELATIVE,,DEAD
305075930011,482efb9caf774940a4c8086dee713811,7,RELATIVE,,WITHIN THE VILLAGE
305075930011,482efb9caf774940a4c8086dee713811,8,RELATIVE,,WITHIN THE VILLAGE
305075930013,cde685ab5624409b81a2fdc5562275ff,1,RELATIVE,,OUTSIDE THE REGION
305075930013,cde685ab5624409b81a2fdc5562275ff,2,RELATIVE,,DEAD
305075930013,cde685ab5624409b81a2fdc5562275ff,3,VILLAGE OPEN FORUM,,WITHIN THE VILLAGE
305075930013,cde685ab5624409b81a2fdc5562275ff,4,LOCAL MARKET,,NEAR THE VILLAGE
305075930013,cde685ab5624409b81a2fdc5562275ff,5,LOCAL MARKET,,NEAR THE VILLAGE
305075930091,9e847df081e0495389f83d2aa782a863,1,RELATIVE,,WITHIN THE VILLAGE
305075930097,5a04916c12fb4178b6f356551cb12bc6,1,RELATIVE,,WITHIN THE VILLAGE
305075930097,5a04916c12fb4178b6f356551cb12bc6,2,RELATIVE,,DEAD
305075930097,5a04916c12fb4178b6f356551cb12bc6,3,MAIN MARKET,,NEAR THE VILLAGE
305075930097,5a04916c12fb4178b6f356551cb12bc6,4,RELATIVE,,WITHIN THE VILLAGE
305075930103,4471056ba4df4627b0f216841d7b9018,1,RELATIVE,,WITHIN THE VILLAGE
305075930103,4471056ba4df4627b0f216841d7b9018,2,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
305075930103,4471056ba4df4627b0f216841d7b9018,3,LOCAL MARKET,,IN/NEAR THE TOWN
305075930103,4471056ba4df4627b0f216841d7b9018,4,LOCAL MARKET,,WITHIN THE VILLAGE
305075930135,1635f59e315a400588ec2eccbbeea0cf,1,RELATIVE,,DEAD
305075930289,394d51b96237454ab51bf9f674a0082e,,,,
305075930319,1aaf3ca49455473580b604b0b2063849,1,RELATIVE,,WITHIN THE VILLAGE
305075930319,1aaf3ca49455473580b604b0b2063849,2,AGRICULTURAL COOPERATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
305075930319,1aaf3ca49455473580b604b0b2063849,3,RELATIVE,,WITHIN THE VILLAGE
305075930319,1aaf3ca49455473580b604b0b2063849,4,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
305075930319,1aaf3ca49455473580b604b0b2063849,5,MAIN MARKET,,IN/NEAR THE TOWN
305075930319,1aaf3ca49455473580b604b0b2063849,6,MAIN MARKET,,OUTSIDE THE DISTRICT
305075930348,8abc8edf8ade4f70bd846649e2fa5d55,1,RELATIVE,,DEAD
305075930348,8abc8edf8ade4f70bd846649e2fa5d55,2,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305075930348,8abc8edf8ade4f70bd846649e2fa5d55,3,RELATIVE,,WITHIN THE VILLAGE
305075930348,8abc8edf8ade4f70bd846649e2fa5d55,4,MAIN MARKET,,NEAR THE VILLAGE
305075930348,8abc8edf8ade4f70bd846649e2fa5d55,5,LOCAL MARKET,,NEAR THE VILLAGE
305075930365,7880f06b33e94e52bee2016aeedb6770,1,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
305075930365,7880f06b33e94e52bee2016aeedb6770,2,RELATIVE,,DEAD
305075930365,7880f06b33e94e52bee2016aeedb6770,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305075930384,0057020f3fa444f6bbe0fddff676da9b,1,RELATIVE,,WITHIN THE VILLAGE
305075930384,0057020f3fa444f6bbe0fddff676da9b,2,RELATIVE,,WITHIN THE VILLAGE
305075930384,0057020f3fa444f6bbe0fddff676da9b,3,AGRICULTURAL COOPERATIVE,,IN/NEAR THE TOWN
305075930384,0057020f3fa444f6bbe0fddff676da9b,4,LOCAL MARKET,,WITHIN THE VILLAGE
305075930405,316300ee7f2e440e857b0f181d463aab,1,NGO,,NEAR THE VILLAGE
305075930405,316300ee7f2e440e857b0f181d463aab,2,RELATIVE,,DEAD
305075930405,316300ee7f2e440e857b0f181d463aab,3,RELATIVE,,WITHIN THE VILLAGE
305075930405,316300ee7f2e440e857b0f181d463aab,4,VDC MEMBER,,WITHIN THE VILLAGE
305075930405,316300ee7f2e440e857b0f181d463aab,5,FARMER BASED CLUB/ASSOCIATION,,IN/NEAR THE TOWN
305075930405,316300ee7f2e440e857b0f181d463aab,6,AGRICULTURAL COOPERATIVE,,IN/NEAR THE TOWN
305075930441,e84a307ab5d8439aa3918363401ab851,1,RELATIVE,,WITHIN THE VILLAGE
305075930441,e84a307ab5d8439aa3918363401ab851,2,PARASTATAL ORGANIZATION,,IN/NEAR THE DISTRICT/URBAN CENTER
305075930441,e84a307ab5d8439aa3918363401ab851,3,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
305075930441,e84a307ab5d8439aa3918363401ab851,4,AGRICULTURAL COOPERATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
305075930456,fc00f143fea64258aa6d46182831a34b,1,MOBILE MARKET,,IN/NEAR THE TOWN
305075930456,fc00f143fea64258aa6d46182831a34b,2,RELATIVE,,DEAD
305075930456,fc00f143fea64258aa6d46182831a34b,3,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE TOWN
305075930456,fc00f143fea64258aa6d46182831a34b,4,RELATIVE,,DEAD
305075930459,db13a96b8137477192a4031d371c8bb9,1,RELATIVE,,DEAD
305075930459,db13a96b8137477192a4031d371c8bb9,2,LOCAL MARKET,,NEAR THE VILLAGE
305075930461,4bd4956a85af4fd0a1fa0d0980fb667a,1,RELATIVE,,WITHIN THE VILLAGE
305075930461,4bd4956a85af4fd0a1fa0d0980fb667a,2,FARMER BASED CLUB/ASSOCIATION,,WITHIN THE VILLAGE
305075930461,4bd4956a85af4fd0a1fa0d0980fb667a,3,LOCAL MARKET,,WITHIN THE VILLAGE
305075930461,4bd4956a85af4fd0a1fa0d0980fb667a,4,FARMER BASED CLUB/ASSOCIATION,,WITHIN THE VILLAGE
305075930461,4bd4956a85af4fd0a1fa0d0980fb667a,5,LOCAL MERCHANT/GROCERY,,NEAR THE VILLAGE
305075930461,4bd4956a85af4fd0a1fa0d0980fb667a,6,LOCAL MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305075930461,4bd4956a85af4fd0a1fa0d0980fb667a,7,LOCAL MARKET,,IN/NEAR THE TOWN
305075930461,4bd4956a85af4fd0a1fa0d0980fb667a,8,OTHER (SPECIFY),Customer's,IN/NEAR THE DISTRICT/URBAN CENTER
305085940039,fbebbee49c0f470f8a4e31bc8e297b64,1,RELATIVE,,WITHIN THE VILLAGE
305085940039,fbebbee49c0f470f8a4e31bc8e297b64,2,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305085940039,fbebbee49c0f470f8a4e31bc8e297b64,3,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305085940039,fbebbee49c0f470f8a4e31bc8e297b64,4,LOCAL MARKET,,NEAR THE VILLAGE
305085940039,fbebbee49c0f470f8a4e31bc8e297b64,5,LOCAL MARKET,,NEAR THE VILLAGE
305085940048,b2d00c4590f748418495da0040544daa,1,OTHER (SPECIFY),Landlord,OUTSIDE THE DISTRICT
305085940048,b2d00c4590f748418495da0040544daa,2,RELATIVE,,OUTSIDE THE DISTRICT
305085940048,b2d00c4590f748418495da0040544daa,3,RELATIVE,,WITHIN THE VILLAGE
305085940048,b2d00c4590f748418495da0040544daa,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305085940048,b2d00c4590f748418495da0040544daa,5,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305085940048,b2d00c4590f748418495da0040544daa,6,LOCAL MARKET,,WITHIN THE VILLAGE
305085940048,b2d00c4590f748418495da0040544daa,7,LOCAL MARKET,,IN/NEAR THE TOWN
305085940048,b2d00c4590f748418495da0040544daa,8,RELATIVE,,WITHIN THE VILLAGE
305085940056,925ab53a10bb4479b8792b91a7f87d41,,,,
305085940076,f2ae3364a5654e379f938f71771d3029,1,RELATIVE,,DEAD
305085940076,f2ae3364a5654e379f938f71771d3029,2,RELATIVE,,WITHIN THE VILLAGE
305085940076,f2ae3364a5654e379f938f71771d3029,3,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305085940076,f2ae3364a5654e379f938f71771d3029,4,RELATIVE,,WITHIN THE VILLAGE
305085940076,f2ae3364a5654e379f938f71771d3029,5,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305085940076,f2ae3364a5654e379f938f71771d3029,6,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305085940083,bc2fce4b111945d88849c2dd5adb84ea,1,RELATIVE,,WITHIN THE VILLAGE
305085940083,bc2fce4b111945d88849c2dd5adb84ea,2,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305085940083,bc2fce4b111945d88849c2dd5adb84ea,3,LOCAL MARKET,,NEAR THE VILLAGE
305085940083,bc2fce4b111945d88849c2dd5adb84ea,4,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE DISTRICT/URBAN CENTER
305085940084,34f70e1581dc4410a8dc01efce1a6cd3,1,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
305085940084,34f70e1581dc4410a8dc01efce1a6cd3,2,RELATIVE,,OUTSIDE THE DISTRICT
305085940084,34f70e1581dc4410a8dc01efce1a6cd3,3,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305085940084,34f70e1581dc4410a8dc01efce1a6cd3,4,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE DISTRICT/URBAN CENTER
305085940084,34f70e1581dc4410a8dc01efce1a6cd3,5,LOCAL MARKET,,WITHIN THE VILLAGE
305085940084,34f70e1581dc4410a8dc01efce1a6cd3,6,LOCAL MARKET,,NEAR THE VILLAGE
305085940093,6eedbb8faf5c4339bd48dc0a2377c739,1,RELATIVE,,IN/NEAR THE TOWN
305085940093,6eedbb8faf5c4339bd48dc0a2377c739,2,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305085940093,6eedbb8faf5c4339bd48dc0a2377c739,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305085940167,c6ffbf44547845f1b9f51809696bc470,1,RELATIVE,,WITHIN THE VILLAGE
305085940179,6472b4e5fe1a47779dfa8dd1f94c1ec3,,,,
305085940181,6237a25313d74614b4ea7c503419e689,1,RELATIVE,,DEAD
305085940181,6237a25313d74614b4ea7c503419e689,2,RELATIVE,,WITHIN THE VILLAGE
305085940202,b5988569988f415ab90fc03e740648f9,,,,
305085940214,52bb4688476949bf91a980267c8ded68,1,MAIN FARM/PLOT,,NEAR THE VILLAGE
305085940238,35fcc5a3ad484107802278b40a39d2d9,1,RELATIVE,,WITHIN THE VILLAGE
305085940238,35fcc5a3ad484107802278b40a39d2d9,2,RELATIVE,,WITHIN THE VILLAGE
305085940238,35fcc5a3ad484107802278b40a39d2d9,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305085940238,35fcc5a3ad484107802278b40a39d2d9,4,LOCAL MARKET,,NEAR THE VILLAGE
305085940238,35fcc5a3ad484107802278b40a39d2d9,5,OTHER (SPECIFY),VILLAGERS,WITHIN THE VILLAGE
305085940241,70a69cc4e2bd49ae968bfc65e9b1c117,1,MAIN FARM/PLOT,,NEAR THE VILLAGE
305085940257,76063a1cf23a48a1b662c4611bb2fd46,1,OTHER (SPECIFY),Landlord,OUTSIDE THE DISTRICT
305085940267,497c9bd7fdda431fb866ef9dfcada782,1,RELATIVE,,WITHIN THE VILLAGE
305085940267,497c9bd7fdda431fb866ef9dfcada782,2,OTHER (SPECIFY),Landlord,WITHIN THE VILLAGE
305085950012,b1b66961bd85498c83fce8515bc54cec,1,RELATIVE,,DEAD
305085950012,b1b66961bd85498c83fce8515bc54cec,2,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
305085950024,798e8d4c2cf54abb942cb008a0c59221,1,RELATIVE,,NEAR THE VILLAGE
305085950024,798e8d4c2cf54abb942cb008a0c59221,2,OTHER (SPECIFY),PARENTS,NEAR THE VILLAGE
305085950024,798e8d4c2cf54abb942cb008a0c59221,3,MAIN MARKET,,IN/NEAR THE TOWN
305085950037,c383c76a697943dcbe7ea2dd6484067a,,,,
305085950043,1dc9028505514b7a875433e8a75e5807,,,,
305085950045,c75b52771fa044c08b16693cf418e133,1,OTHER (SPECIFY),landlord,WITHIN THE VILLAGE
305085950047,12484e9518c544e99088720b05010837,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305085950056,4789e3d04b434ec0ba402592e09e1a69,,,,
305085950058,c12e1aaa5ebc4dbe933d6d62d04e2884,1,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305085950058,c12e1aaa5ebc4dbe933d6d62d04e2884,2,MOBILE MARKET,,WITHIN THE VILLAGE
305085950058,c12e1aaa5ebc4dbe933d6d62d04e2884,3,DISTRICT VETERINARY,,WITHIN THE VILLAGE
305085950064,2561c4e0337f4736bf69a5776e5c720e,1,OTHER (SPECIFY),landlady,WITHIN THE VILLAGE
305085950093,eadeee3543f940b1b55924044e2f45ad,1,OTHER (SPECIFY),FATHER,WITHIN THE VILLAGE
305085950093,eadeee3543f940b1b55924044e2f45ad,2,RELATIVE,,NEAR THE VILLAGE
305085950093,eadeee3543f940b1b55924044e2f45ad,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305085950093,eadeee3543f940b1b55924044e2f45ad,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305085950093,eadeee3543f940b1b55924044e2f45ad,5,MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305085950095,707513061a804465b15863f486aacaf6,1,MOBILE MARKET,,WITHIN THE VILLAGE
305085950114,bd42dc406dff4a88bd42ec3b0b7cd04d,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305085950114,bd42dc406dff4a88bd42ec3b0b7cd04d,2,LOCAL MARKET,,IN/NEAR THE TOWN
305085950114,bd42dc406dff4a88bd42ec3b0b7cd04d,3,MOBILE MARKET,,WITHIN THE VILLAGE
305085950119,5cc1f3679891436aafa7012d4fd07ca9,1,RELATIVE,,NEAR THE VILLAGE
305085950119,5cc1f3679891436aafa7012d4fd07ca9,2,RELATIVE,,DEAD
305085950119,5cc1f3679891436aafa7012d4fd07ca9,3,MAIN FARM/PLOT,,NEAR THE VILLAGE
305085950119,5cc1f3679891436aafa7012d4fd07ca9,4,PRIVATE TRADER IN MAIN MARKET,,NEAR THE VILLAGE
305085950122,13b5d97c5afc44028c38ab622fc868b3,1,OTHER (SPECIFY),PARENTS,DEAD
305085950122,13b5d97c5afc44028c38ab622fc868b3,2,RELATIVE,,IN/NEAR THE TOWN
305085950126,628e8074f30f4e119b6e4e10b3a38e19,1,RELATIVE,,OUTSIDE THE DISTRICT
305085950126,628e8074f30f4e119b6e4e10b3a38e19,2,RELATIVE,,WITHIN THE VILLAGE
305085950126,628e8074f30f4e119b6e4e10b3a38e19,3,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
305085950126,628e8074f30f4e119b6e4e10b3a38e19,4,MOBILE MARKET,,NEAR THE VILLAGE
305085950128,faf7b31b819c4d6aa29c7eaffec752ec,1,MOBILE MARKET,,WITHIN THE VILLAGE
305085950128,faf7b31b819c4d6aa29c7eaffec752ec,2,PRIVATE VETERINARY,,IN/NEAR THE TOWN
305085960023,aa04d9592cf5443d827577bf81c29471,1,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305085960023,aa04d9592cf5443d827577bf81c29471,2,PRIVATE VETERINARY,,NEAR THE VILLAGE
305085960026,2f4c216e04c54ca9b2bdc7ab15936510,1,RELATIVE,,DEAD
305085960026,2f4c216e04c54ca9b2bdc7ab15936510,2,RELATIVE,,WITHIN THE VILLAGE
305085960026,2f4c216e04c54ca9b2bdc7ab15936510,3,RELATIVE,,WITHIN THE VILLAGE
305085960026,2f4c216e04c54ca9b2bdc7ab15936510,4,GOVERNMENT AGENCY,,OUTSIDE THE DISTRICT
305085960026,2f4c216e04c54ca9b2bdc7ab15936510,5,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
305085960044,2180651f0cf642cb95dbed3b12b1bb0c,1,RELATIVE,,DEAD
305085960044,2180651f0cf642cb95dbed3b12b1bb0c,2,RELATIVE,,WITHIN THE VILLAGE
305085960044,2180651f0cf642cb95dbed3b12b1bb0c,3,RELATIVE,,WITHIN THE VILLAGE
305085960044,2180651f0cf642cb95dbed3b12b1bb0c,4,RELATIVE,,WITHIN THE VILLAGE
305085960044,2180651f0cf642cb95dbed3b12b1bb0c,5,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305085960045,122644380e2443e2bcbed680933ece9a,1,RELATIVE,,DEAD
305085960045,122644380e2443e2bcbed680933ece9a,2,RELATIVE,,WITHIN THE VILLAGE
305085960045,122644380e2443e2bcbed680933ece9a,3,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
305085960045,122644380e2443e2bcbed680933ece9a,4,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
305085960045,122644380e2443e2bcbed680933ece9a,5,RELATIVE,,WITHIN THE VILLAGE
305085960045,122644380e2443e2bcbed680933ece9a,6,RELATIVE,,NEAR THE VILLAGE
305085960045,122644380e2443e2bcbed680933ece9a,7,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305085960045,122644380e2443e2bcbed680933ece9a,8,DISTRICT VETERINARY,,NEAR THE VILLAGE
305085960045,122644380e2443e2bcbed680933ece9a,9,RELATIVE,,NEAR THE VILLAGE
305085960045,122644380e2443e2bcbed680933ece9a,10,MOBILE MARKET,,IN/NEAR THE TOWN
