case_id,HHID,gardenid,plotid,ag_k01a,ag_k01b,ag_k02,ag_k02_1,ag_k02_2a,ag_k02_2b,ag_k03,ag_k21a,ag_k21b,ag_k21c,ag_k21d,ag_k21e,ag_k21_oth,ag_k21b_oth,ag_k22,ag_k22_oth,ag_k23,ag_k24,ag_k25a,ag_k25b,ag_k25_oth,ag_k26a,ag_k26b,ag_k26_oth,ag_k26_1a,ag_k26_1b,ag_k26_2a,ag_k26_2b,ag_k26_2_oth,ag_k27,ag_k28,ag_k29a,ag_k29b,ag_k29_oth,ag_k30,ag_k30_oth,ag_k31,ag_k31_oth,ag_k33,ag_k34,ag_k35a,ag_k35b,ag_k35_oth,ag_k36,ag_k36_1a,ag_k36_1b,ag_k37,ag_k38a,ag_k38b,ag_k38b_oth,ag_k39,ag_k40,ag_k40_1,ag_k40_2,ag_k40a,ag_k40a_oth,ag_k40b,ag_k40c,ag_k40c_oth,ag_k40d,ag_k40e,ag_k40f,ag_k40f_oth,ag_k40g,ag_k40h,ag_k40h_oth,ag_k40i,ag_k41,ag_k42a,ag_k42a_oth,ag_k42b,ag_k42c,ag_k42c_oth,ag_k42d,ag_k42e,ag_k42e_oth,ag_k42f,ag_k42g,ag_k42g_oth,ag_k43a1,ag_k43b1,ag_k43c1,ag_k43d1,ag_k43a2,ag_k43b2,ag_k43c2,ag_k43d2,ag_k43a3,ag_k43b3,ag_k43c3,ag_k43d3,ag_k43a4,ag_k43b4,ag_k43c4,ag_k43d4,ag_k44a1,ag_k44b1,ag_k44c1,ag_k44d1,ag_k44a2,ag_k44b2,ag_k44c2,ag_k44d2,ag_k44a3,ag_k44b3,ag_k44c3,ag_k44d3,ag_k44a4,ag_k44b4,ag_k44c4,ag_k44d4,ag_k45a1,ag_k45b1,ag_k45c1,ag_k45d1,ag_k45a2,ag_k45b2,ag_k45c2,ag_k45d2,ag_k46a1,ag_k46b1,ag_k46a2,ag_k46b2,ag_k46a3,ag_k46b3,ag_k45a3,ag_k45b3,ag_k45c3,ag_k45d3,ag_k45a4,ag_k45b4,ag_k45c4,ag_k45d4,ag_k46f,ag_k46c,ag_k46c_oth,ag_k46d,ag_k46e,ag_k46e_oth,ag_k47a,ag_k47b,ag_k47c,ag_k48a,ag_k48b,ag_k48c,ag_k43a5,ag_k43b5,ag_k43c5,ag_k43d5,ag_k43a6,ag_k43b6,ag_k43c6,ag_k43d6,ag_k44a5,ag_k44b5,ag_k44c5,ag_k44d5,ag_k44a6,ag_k44b6,ag_k44c6,ag_k44d6,ag_k45a5,ag_k45b5,ag_k45c5,ag_k45d5,ag_k45a6,ag_k45b6,ag_k45c6,ag_k45d6
307116370204,bf474a47a0144adca5b9fb7954a0e680,RG02,D01,YES,2,,NO,,,1,IRISH [MALAWI] POTATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,YES,Rainfed/No irrigation,,,,,,,0,,,,,YES,MAY,2ND HALF,NO,,,,YES,NO,1,5,23:21:0+4S/CHITOWE,,25,KILOGRAM,,50,1,,,,,,,YES,INSECTICIDE,,500,MILLILITER,,NO,,,,,,1,1,1,7,,,,,,,,,,,,,1,1,2,6,,,,,,,,,,,,,1,1,2,6,,,,,9,1000,0,,2,500,,,,,,,,,,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307126380054,c1f5880f24b74002812b3582b999180a,DG03,D01,NO,,1,,,,1,CABBAGE,TANAPOSI,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,MAY,1ST HALF,YES,200,KILOGRAM,,YES,YES,1,3,23:21:0+4S/CHITOWE,,15,KILOGRAM,,15,1,CAN,,15,KILOGRAM,,15,YES,INSECTICIDE,,80,LITER,,NO,,,,,,1,4,6,7,,,,,,,,,,,,,1,1,6,9,,,,,,,,,,,,,1,6,1,3,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307126380171,faee9c86c0d346a4acb76ecd2c11189b,RG02,D01,YES,2,,YES,1,2,1,CABBAGE,TOMATO,,,,,,Clay (Katondo),,Fair,Low,Flooding,,,Erosion control bunds,,,2 years ago,,,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,NOVEMBER,1ST HALF,NO,,,,YES,NO,2,2,23:21:0+4S/CHITOWE,,12,KILOGRAM,,25,3,,,,,,,YES,INSECTICIDE,,2,LITER,,NO,,,,,,1,1,5,5,,,,,,,,,,,,,1,1,4,3,,,,,,,,,,,,,1,1,2,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307126380189,b1726e81160b4f37a21cee1b131fefd5,RG02,D01,YES,2,,YES,1,,1,TANAPOSI,NKHWANI,TOMATO,OTHER SPECIFY 1,,Chinese cabbage,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,Other (Specify),,manure,,,,,,Slight slope,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,SEPTEMBER,1ST HALF,YES,10,OTHER (SPECIFY),50kg bag,YES,YES,1,3,23:21:0+4S/CHITOWE,,5,KILOGRAM,,5,2,23:21:0+4S/CHITOWE,,6,KILOGRAM,,6,YES,INSECTICIDE,,100,MILLILITER,,YES,FUNGICIDE,,100,GRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307136390077,dfcddb54fc7c4ecfab4c635819489615,RG01,D01,YES,1,,YES,1,2,1,TOMATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Erosion control bunds,,,,,,,,Flat,NO,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,FEBRUARY,1ST HALF,YES,50,KILOGRAM,,YES,NO,2,3,23:21:0+4S/CHITOWE,,25,KILOGRAM,,50,3,,,,,,,NO,,,,,,,,,,,,1,3,5,6,,,,,,,,,,,,,1,1,6,5,,,,,,,,,,,,,1,4,2,3,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307136390094,0c62abf8790c4b5ca4f9086fdab82605,DG03,D01,NO,,2,,,,1,TOMATO,,,,,,,Other (Specify),MAKANDE,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,OCTOBER,1ST HALF,YES,200,KILOGRAM,,YES,NO,1,1,23:21:0+4S/CHITOWE,,40,KILOGRAM,,40,1,,,,,,,YES,INSECTICIDE,,3,OTHER (SPECIFY),WATER BOTTLE COVER,NO,,,,,,1,1,7,5,,,,,,,,,,,,,1,1,7,7,,,,,,,,,,,,,1,4,5,5,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307136390128,138e81a6d40948a1b65f8c06b06a5a76,RG02,D01,YES,2,,NO,,,1,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,Low,Terrain,,,Erosion control bunds,,,,,,,,Slight slope,NO,Divert stream,,,Hose pipe,,Other (Specify),scheme drainage from the river,0,,,,,YES,MAY,2ND HALF,NO,,,,YES,NO,2,3,UREA,,10,KILOGRAM,,10,3,,,,,,,NO,,,,,,,,,,,,1,1,5,4,,,,,,,,,,,,,1,2,4,5,,,,,,,,,,,,,1,1,1,3,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307136390179,f2dc225dac93400781abc326aa2f1779,RG02,D01,YES,2,,YES,1,,2,SWEET POTATO,,,,,,,Other (Specify),MAKANDE,Good,Low,Flooding,,,Vetiver grass,,,More than 5 years ago,,,,,Slight slope,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,FEBRUARY,2ND HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,4,1,7,5,1,1,7,5,3,1,7,5,,,,,3,1,7,5,1,1,7,5,4,,,,,,,,1,1,7,5,4,,,,0,,0,,0,,3,1,7,5,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307136390264,0cabeb4b339a4e039a5f087b35fbb921,RG02,D01,YES,2,,NO,,,1,SWEET POTATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,Low,Terrain,Flooding,,Erosion control bunds,,,During last 12 months,,,,,Flat,YES,Rainfed/No irrigation,,,,,,,0,,,,,YES,APRIL,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,5,4,,,,,,,,,,,,,1,1,3,3,,,,,,,,,,,,,1,1,1,5,,,,,2,1000,0,,0,,,,,,,,,,,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307136390282,3f7ff9a249c8484b89b7c07a770b068a,DG03,D01,NO,,1,,,,1,TOMATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Erosion control bunds,,,,,,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,SEPTEMBER,1ST HALF,NO,,,,YES,NO,2,3,23:21:0+4S/CHITOWE,,3,5 KG BAG,,15,1,,,,,,,YES,INSECTICIDE,,10,LITER,,NO,,,,,,1,3,5,4,,,,,,,,,,,,,1,1,3,4,,,,,,,,,,,,,1,6,2,4,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307136400111,f08721a6a109466fb887968c338525c0,DG03,D01,NO,,1,,,,1,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,Requires too much labor,,,Slight slope,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,JUNE,1ST HALF,NO,,,,YES,YES,2,2,23:21:0+4S/CHITOWE,,12,KILOGRAM,,12,2,UREA,,16,KILOGRAM,,16,YES,INSECTICIDE,,.5,KILOGRAM,,NO,,,,,,1,1,4,4,,,,,,,,,,,,,1,1,2,6,,,,,,,,,,,,,1,1,1,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307136400226,db7cf3d292984516b83f2f233170718d,RG02,D01,YES,2,,YES,2,,1,TANAPOSI,,,,,,,Clay (Katondo),,Poor,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,OCTOBER,1ST HALF,YES,1,BUCKET,,YES,NO,2,1,23:21:0+4S/CHITOWE,,1,KILOGRAM,,1,2,,,,,,,NO,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,1,2,1,,,,,,,,,,,,,1,,,,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
307206410275,c6fb51e51f3345349abd443575a69a10,DG03,D01,NO,,1,,,,1,MAIZE HYBRID,CABBAGE,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,Low,Flooding,,,Erosion control bunds,,,During last 12 months,,,,,Flat,NO,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,APRIL,2ND HALF,YES,150,KILOGRAM,,YES,NO,3,3,23:21:0+4S/CHITOWE,,12.5,KILOGRAM,,25,3,,,,,,,YES,FUMIGANT,,10,LITER,,NO,,,,,,1,1,7,5,,,,,,,,,,,,,1,1,5,6,,,,,,,,,,,,,1,1,1,5,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016420094,5851736f5f344aed8816f66878ae8e01,RG03,D01,YES,3,,YES,2,,1,MAIZE LOCAL,SWEET POTATO,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,Moderate,Flooding,,,No erosion control,,,During last 12 months,,Too risky/benefits unclear,,,Moderate slope,NO,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,JUNE,1ST HALF,NO,,,,YES,NO,1,2,23:21:0+4S/CHITOWE,,2,KILOGRAM,,4,3,,,,,,,NO,,,,,,,,,,,,1,1,2,5,,,,,,,,,,,,,1,1,1,3,,,,,,,,,,,,,1,1,2,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016420237,088d410f45a64abf855426ac81295634,RG01,D01,YES,1,,YES,2,,1,SWEET POTATO,,,,,,,Clay (Katondo),,Fair,No Erosion,,,,Erosion control bunds,,,,,,,,Slight slope,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,JUNE,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,2,5,,,,,,,,,,,,,1,1,1,5,,,,,,,,,,,,,1,1,2,3,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016420247,7d1651a56dcf497abdc7e19457e129d2,RG02,D01,YES,2,,YES,2,,2,TANAPOSI,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,Low,Flooding,,,Erosion control bunds,,,During last 12 months,,,,,Flat,NO,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,AUGUST,1ST HALF,YES,50,KILOGRAM,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,3,1,6,5,,,,,,,,,,,,,3,1,1,1,,,,,,,,,,,,,3,1,2,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016430096,539633f96d15427cad6e0201fd8a5b6d,RG03,D01,YES,3,,NO,,,2,SWEET POTATO,,,,,,,Other (Specify),dambo sand,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,MARCH,2ND HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,6,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016430120,e33e87cfce4d42b3a527834f092b5ce0,DG07,D01,NO,,2,,,,2,TOMATO,,,,,,,Other (Specify),MAKANDE,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Rainfed/No irrigation,,,,,,,0,,,,,YES,APRIL,1ST HALF,NO,,,,YES,YES,1,1,23:21:0+4S/CHITOWE,,13,KILOGRAM,,13,1,UREA,,12,KILOGRAM,,12,YES,INSECTICIDE,,1,LITER,,NO,,,,,,1,2,5,5,,,,,,,,,,,,,1,1,7,5,,,,,,,,,,,,,1,3,5,5,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016430147,604e1972c34f43ef8aca68d8d2b99d50,DG04,D01,NO,,1,,,,1,SUGAR CANE,TANAPOSI,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Poor,Moderate,Flooding,,,No erosion control,,,During last 12 months,,Requires too much labor,,,Moderate slope,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,APRIL,1ST HALF,YES,2,OTHER (SPECIFY),50 kg bags,YES,NO,2,2,UREA,,1,KILOGRAM,,1,3,,,,,,,NO,,,,,,,,,,,,1,1,1,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,8,2,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016430174,a639cc98ce634b68b699c669e2273255,RG03,D01,YES,3,,NO,,,1,SWEET POTATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,Erosion control bunds,,,,,,,,Flat,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,APRIL,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,3,5,,,,,,,,,,,,,1,1,2,5,,,,,,,,,,,,,1,1,3,5,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016440135,9c3b11fe17814239ab959c36ff85075b,RG04,D01,YES,4,,NO,,,1,MAIZE LOCAL,NKHWANI,,,,,,Sandy (Mchenga),,Good,High,Flooding,,,Erosion control bunds,,,More than 5 years ago,,,,,Flat,YES,Bucket,,,Drip irrigation,,River / Stream,,0,,,,,YES,APRIL,2ND HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,2,3,,,,,,,,,,,,,1,1,3,3,,,,,,,,,,,,,1,8,5,2,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016440140,edb3a0ad7b384158a711eb16237242eb,RG01,D01,YES,1,,NO,,,1,TANAPOSI,,,,,,,Clay (Katondo),,Poor,Moderate,Flooding,,,No erosion control,,,During last 12 months,,Requires too much labor,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,MAY,1ST HALF,YES,80,KILOGRAM,,YES,NO,2,2,23:21:0+4S/CHITOWE,,1,KILOGRAM,,1,2,,,,,,,YES,FUMIGANT,,1,LITER,,NO,,,,,,1,1,2,2,,,,,,,,,,,,,1,1,2,1,,,,,,,,,,,,,1,1,1,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016440140,edb3a0ad7b384158a711eb16237242eb,RG03,D02,YES,3,,YES,2,,1,TANAPOSI,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,Moderate,Flooding,,,Erosion control bunds,,,During last 12 months,,,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,JULY,1ST HALF,YES,350,KILOGRAM,,YES,NO,2,3,23:21:0+4S/CHITOWE,,1.5,KILOGRAM,,3,4,,,,,,,YES,FUMIGANT,,3,LITER,,NO,,,,,,1,2,6,2,,,,,,,,,,,,,1,1,2,3,,,,,,,,,,,,,1,1,2,2,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016440140,edb3a0ad7b384158a711eb16237242eb,RG04,D03,YES,4,,YES,2,,1,TANAPOSI,TOMATO,,,,,,Sandy (Mchenga),,Good,Low,Flooding,,,No erosion control,,,During last 12 months,,Requires too much labor,,,Moderate slope,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,MARCH,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,YES,FUMIGANT,,2,LITER,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016440168,571ce334e64a4c778033bc30fc051280,RG01,D01,YES,1,,YES,1,,2,NKHWANI,TOMATO,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,Requires too much labor,No soil or water erosion problems on any plots,,Flat,NO,Bucket,,,Watering can,,Borehole,,0,,,,,YES,MAY,1ST HALF,YES,150,KILOGRAM,,YES,NO,2,3,23:21:0+4S/CHITOWE,,5,KILOGRAM,,5,2,,,,,,,NO,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,2,5,,,,,,,,,,,,,1,,,,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016440168,571ce334e64a4c778033bc30fc051280,RG02,D02,YES,2,,YES,1,2,2,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Poor,Moderate,Flooding,,,No erosion control,,,During last 12 months,,Requires too much labor,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,AUGUST,1ST HALF,YES,300,KILOGRAM,,YES,NO,3,2,23:21:0+4S/CHITOWE,,12.5,KILOGRAM,,25,2,,,,,,,NO,,,,,,,,,,,,1,2,6,5,,,,,,,,,,,,,1,2,6,5,,,,,,,,,,,,,1,1,2,5,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016440192,02552be8825147f7a1b482a33462585f,DG05,D01,NO,,2,,,,2,MAIZE LOCAL,,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,APRIL,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,3,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,2,3,4,,,,,6,1000,0,,0,,,,,,,,,,,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016440205,e8c5d5cba3844b6a94113c8f08d57358,RG01,D01,YES,1,,NO,,,1,TANAPOSI,,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,Requires too much labor,No soil or water erosion problems on any plots,,Flat,NO,Bucket,,,Other (Specify),cup,Borehole,,0,,,,,YES,APRIL,2ND HALF,YES,100,KILOGRAM,,YES,NO,2,2,23:21:0+4S/CHITOWE,,3,KILOGRAM,,3,3,,,,,,,NO,,,,,,,,,,,,1,1,1,5,,,,,,,,,,,,,1,1,2,3,,,,,,,,,,,,,1,1,2,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016450018,835e714343f345f48720512316979fd0,RG05,D01,YES,5,,NO,,,1,PEAS,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,No erosion control,,,,,Requires too much labor,,,Moderate slope,YES,Rainfed/No irrigation,,,,,,,0,,,,,YES,JULY,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,6,3,,,,,,,,,,,,,1,1,4,3,,,,,,,,,,,,,1,1,1,2,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016450195,833c958f7ecf4402bc5579f0e61da37f,DG02,D01,NO,,1,,,,1,OTHER RICE (SPECIFY),,,,,MANGOCHI,,Other (Specify),MAKANDE,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Rainfed/No irrigation,,,,,,,0,,,,,YES,JANUARY,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,7,5,3,,,,,,,,,,,,3,,,,1,1,7,5,,,,,,,,,1,1,7,5,3,1,7,5,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016450271,74f3f821d2f54a57b0fd747f010fab89,RG03,D01,YES,3,,NO,,,2,MAIZE LOCAL,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,Moderate,Flooding,,,Erosion control bunds,,,During last 12 months,,,,,Flat,YES,Rainfed/No irrigation,,,,,,,0,,,,,YES,MAY,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,3,2,4,4,1,2,6,4,,,,,,,,,1,2,5,4,3,4,4,4,,,,,,,,,3,1,1,3,1,1,1,3,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016450355,93909d27560a4bb2a365d1e13427a35b,DG03,D01,NO,,1,,,,1,MAIZE HYBRID,NKHWANI,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,Erosion control bunds,,,,,,,,Slight slope,YES,Bucket,,,Watering can,,Borehole,,0,,,,,YES,APRIL,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,4,6,5,,,,,,,,,,,,,1,4,6,3,,,,,,,,,,,,,1,1,6,3,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016450417,7311dc4ce37e4042bafb6932c8b8e851,RG02,D01,YES,2,,YES,2,,2,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,Moderate,Flooding,,,Erosion control bunds,,,During last 12 months,,,,,Moderate slope,YES,Rainfed/No irrigation,,,,,,,0,,,,,YES,APRIL,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,2,6,3,,,,,,,,,,,,,1,2,4,5,,,,,,,,,,,,,1,1,6,3,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016450417,7311dc4ce37e4042bafb6932c8b8e851,RG02,D02,YES,2,,YES,2,,1,MAIZE HYBRID,,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,Erosion control bunds,,,,,,,,Flat,YES,Rainfed/No irrigation,,,,,,,0,,,,,YES,APRIL,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,3,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016450451,b90ec16852b74557af47d0614d785fcb,RG02,D01,YES,2,,NO,,,1,MAIZE HYBRID RECYCLED,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,Moderate,Flooding,,,Erosion control bunds,,,During last 12 months,,,,,Flat,YES,Bucket,,,Other (Specify),pail,Borehole,,0,,,,,YES,JUNE,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,2,6,4,,,,,,,,,,,,,1,2,6,4,,,,,,,,,,,,,1,1,1,4,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
308026460036,df080377fc124ca488785106c8f240c0,DG04,D01,NO,,1,,,,2,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,Moderate,Flooding,,,Erosion control bunds,,,During last 12 months,,,,,Slight slope,YES,Divert stream,,,Flooding,,River / Stream,,0,,,,,YES,JULY,2ND HALF,NO,,,,YES,NO,2,2,23:21:0+4S/CHITOWE,,10,KILOGRAM,,20,3,,,,,,,YES,FUMIGANT,,10,LITER,,YES,FUMIGANT,,10,LITER,,1,1,6,5,,,,,,,,,,,,,1,1,6,5,,,,,,,,,,,,,1,1,1,5,,,,,1,1000,0,,0,,,,,,,,,,,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
