case_id,HHID,gardenid,ag_b202,ag_b203_1a,ag_b203_1b,ag_b203_2,ag_b205,ag_b206,ag_b206a,ag_b206b__0,ag_b206b__1,ag_b206b__2,ag_b206b__3,ag_b206c,ag_b206d__0,ag_b206d__1,ag_b208a,ag_b208a_oth,ag_b208b,ag_b208c,ag_b208c_oth,ag_b208d,ag_b209a,ag_b209b,ag_b212,ag_b212_oth,ag_b213__0,ag_b213__1,ag_b213_1__0,ag_b213_1__1,ag_b214,ag_b214_oth,ag_b216a,ag_b216a_oth,ag_b216b,ag_b216c,ag_b216c_oth,ag_b216d,ag_b217a,ag_b217b,ag_b220,ag_b220_oth
308086640285,ef2ea6d445114400aeb3bd576f97cb5a,RG01,1,2,3,2016,300000,15000,YES,1,2,3,,YES,2,3,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
308086640285,ef2ea6d445114400aeb3bd576f97cb5a,RG02,1,2,3,2018,200000,50000,YES,1,2,,,YES,2,3,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650013,a78999d132b94ca0ba54120159c561fc,RG02,1,2,,1962,100000,24000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650013,a78999d132b94ca0ba54120159c561fc,RG03,1,2,,1962,80000,15000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650015,3f61729fc3854100afd9c06323819161,RG01,2,,,2004,50000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650015,3f61729fc3854100afd9c06323819161,RG02,2,,,2004,100000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650015,3f61729fc3854100afd9c06323819161,RG03,2,,,2016,150000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650015,3f61729fc3854100afd9c06323819161,RG04,2,,,2014,50000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650041,46c9938b3dcf463498a6af463b28b6fe,RG01,2,,,9999,500000,5000,YES,2,6,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650041,46c9938b3dcf463498a6af463b28b6fe,RG02,2,,,9999,200000,4000,YES,2,6,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650041,46c9938b3dcf463498a6af463b28b6fe,RG03,2,,,9999,300000,6000,YES,2,6,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650041,46c9938b3dcf463498a6af463b28b6fe,RG04,2,,,9999,500000,12000,YES,2,6,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650066,248cb761c47e415dba559605e5d55d44,RG02,2,2,,2016,200000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650066,248cb761c47e415dba559605e5d55d44,RG03,2,1,,2002,200000,17000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650086,79f004e872794aca998b1b39fc7c7392,RG02,1,1,,1993,250000,8000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650086,79f004e872794aca998b1b39fc7c7392,RG03,1,2,,2016,150000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650086,79f004e872794aca998b1b39fc7c7392,RG04,1,1,,1993,180000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650086,79f004e872794aca998b1b39fc7c7392,RG05,1,1,,1999,350000,25000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650165,84eba5659b7048df84d0774660646b94,RG01,1,1,,1985,125000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650165,84eba5659b7048df84d0774660646b94,RG02,1,1,,1975,80000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650168,0d7c45d65d6d4ee89ad83cb6ccbd5289,RG01,1,1,,9999,250000,70000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650168,0d7c45d65d6d4ee89ad83cb6ccbd5289,RG02,1,1,,2014,100000,15000,YES,1,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650168,0d7c45d65d6d4ee89ad83cb6ccbd5289,RG04,2,1,,2018,50000,8000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650197,4948b2e8d23c400db81002b4b4e7f8ba,RG01,2,1,,1989,25000,8000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650197,4948b2e8d23c400db81002b4b4e7f8ba,RG02,2,1,,1989,300000,17000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650197,4948b2e8d23c400db81002b4b4e7f8ba,RG03,2,,,1989,400000,23000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650197,4948b2e8d23c400db81002b4b4e7f8ba,RG04,2,1,,9999,550000,33000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650213,4c4d06b4d8c042d38d812054f5b6db41,RG01,1,1,,9999,11000,2000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650213,4c4d06b4d8c042d38d812054f5b6db41,RG02,1,1,,9999,100000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650213,4c4d06b4d8c042d38d812054f5b6db41,RG03,1,1,,9999,20000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650253,0b3e58acf7874292a7fe240e25773af9,RG01,1,1,,9999,150000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650253,0b3e58acf7874292a7fe240e25773af9,RG02,1,1,,9999,100000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650270,5feda9b81dce4bc78525aed94ad749c0,RG01,2,1,,9999,700000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650270,5feda9b81dce4bc78525aed94ad749c0,RG02,2,1,,9999,600000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650270,5feda9b81dce4bc78525aed94ad749c0,RG03,1,1,,9999,900000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650289,0c8fc650c62846c4834fc49be093d239,RG01,2,1,,2009,40000,2000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650289,0c8fc650c62846c4834fc49be093d239,RG02,2,1,,2009,50000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650311,a62d3ea18be9439aa3ba91ce01a844d6,RG01,1,1,,9999,300000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650311,a62d3ea18be9439aa3ba91ce01a844d6,RG02,1,2,,1995,450000,25000,NO,,,,,YES,1,2,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650315,7cb5626af9d94a06a8b6f0d995a23ddb,RG02,1,2,,2018,300000,15000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650315,7cb5626af9d94a06a8b6f0d995a23ddb,RG03,1,2,,2018,400000,30000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650326,cf489be87adb4ad5886acc37e35365bd,RG01,1,2,,1989,200000,15000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016650326,cf489be87adb4ad5886acc37e35365bd,RG02,1,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,Cultivated,,,,,,,,,,,
309016660005,021210d6f59245f98ae4930845cd998a,RG02,2,2,,9999,200000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660018,82005a6cc4be439a96ee3aa27c05889c,RG01,2,1,,2015,150000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660018,82005a6cc4be439a96ee3aa27c05889c,RG02,2,2,,2010,90000,6000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660028,1510a32b4e0946c8a756ec7f8c038161,RG02,2,1,,1970,200000,6000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660028,1510a32b4e0946c8a756ec7f8c038161,RG03,2,1,,1970,150000,6000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660039,eba5f455c06c4a128e158ecd42d06915,RG02,1,1,2,1998,500000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660049,4d7827af686742afa0af2972b473b0f9,RG02,1,1,,9999,125000,12000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660049,4d7827af686742afa0af2972b473b0f9,RG03,1,2,,9999,800000,35000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660049,4d7827af686742afa0af2972b473b0f9,RG04,1,1,,9999,100000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660059,d3ccbfe0907c4eb98b6e7f9a3cb09ec0,RG01,1,1,,2008,15000,7000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660069,87ec78dc354a4d05b4370f93a3291b3a,RG01,1,2,,9999,15000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660069,87ec78dc354a4d05b4370f93a3291b3a,RG02,1,2,,9999,50000,15000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Fallow,,,,,,,,,,,
309016660079,241a7770b1164da6b53266321d4cdc23,RG02,2,1,,2018,50000,8000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660079,241a7770b1164da6b53266321d4cdc23,RG03,2,1,,2017,30000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660089,81115f27363a4a40bf09f9f4cf21c85a,RG02,1,1,,9999,350000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660099,114d971df63442398dbd4f3aa123eb71,RG01,2,1,,2017,20000,3000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660099,114d971df63442398dbd4f3aa123eb71,RG02,2,,,,,,,,,,,,,,,,,,,,5000,5000,Rainy Season,,2,,1,2,Cultivated,,,,,,,,,,,
309016660099,114d971df63442398dbd4f3aa123eb71,RG03,2,,,,,,,,,,,,,,,,,,,,3500,3500,Rainy Season,,3,,1,2,Cultivated,,,,,,,,,,,
309016660109,34ce9690eb5c4d43982fb5bfdbf63600,RG01,1,1,,2014,40000,3000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660129,092ca3c7fc2a45918bd0f6440b0bcc3d,RG01,2,1,,2018,250000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660129,092ca3c7fc2a45918bd0f6440b0bcc3d,RG02,2,1,,9999,100000,3000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660129,092ca3c7fc2a45918bd0f6440b0bcc3d,RG03,1,1,,9999,150000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660139,47a0542616364f20a32bda6f65f49055,RG01,2,1,,9999,150000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660149,a185959c65df4fa0808f91251cfece55,RG02,1,1,,9999,250000,8000,YES,1,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660171,8687c00cb7d74195b56423268781d639,RG01,1,1,,9999,500000,7000,YES,1,2,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660171,8687c00cb7d74195b56423268781d639,RG02,2,1,,9999,700000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660182,8b526a16ec6f4046a159bdf6f5e9caa2,RG01,2,1,,9999,100000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016660182,8b526a16ec6f4046a159bdf6f5e9caa2,RG02,2,1,,9999,40000,25000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670037,3cccb478fdd14f24919d543bb6ced7d8,RG01,2,,,9999,4000,1500,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670070,aabfd903cbdf402a8f1a26002531e049,RG01,1,1,,9999,200000,2000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670070,aabfd903cbdf402a8f1a26002531e049,RG03,1,1,,9999,200000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670089,4151835b11aa41869c2aeecf96182a88,RG01,2,1,,1978,300000,30000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670089,4151835b11aa41869c2aeecf96182a88,RG02,2,1,,1978,150000,12000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670105,bf40a84315ee47e098131e636a18c3b7,RG02,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,Cultivated,,,,,,,,,,,
309016670114,d580c6734c4f49cca8d780c0a9fd9aa1,RG01,2,1,,2012,70000,2500,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670114,d580c6734c4f49cca8d780c0a9fd9aa1,RG02,2,2,,2012,200000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670114,d580c6734c4f49cca8d780c0a9fd9aa1,RG03,2,1,,2012,150000,7000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670116,b130658cf2d84c27ad77936630a1bd77,RG01,2,1,,2012,150000,10000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670116,b130658cf2d84c27ad77936630a1bd77,RG02,2,1,,2012,200000,15000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670117,050b251126da4c75821b31f56ce47f77,RG01,1,1,,9999,500000,12000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670117,050b251126da4c75821b31f56ce47f77,RG02,1,1,,9999,350000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670138,c7e2d1c16ca14d4a8cb62ef8ac554a4d,RG02,2,2,,2016,50000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670138,c7e2d1c16ca14d4a8cb62ef8ac554a4d,RG03,2,2,,2016,30000,3000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670178,98c7cba215dc4f95a32479600ff00772,RG02,1,1,,9999,100000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670178,98c7cba215dc4f95a32479600ff00772,RG03,1,1,,9999,150000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670180,afd00059876f46d3a108f6bca6ea0527,RG01,1,1,,9999,200000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670180,afd00059876f46d3a108f6bca6ea0527,RG02,1,,,1982,100000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670180,afd00059876f46d3a108f6bca6ea0527,RG03,1,2,,1982,100000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670180,afd00059876f46d3a108f6bca6ea0527,RG04,1,,,2004,150000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670191,62d402ebead6406c9648dfedc223f290,RG01,2,1,,1988,15000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670191,62d402ebead6406c9648dfedc223f290,RG02,2,1,,1988,50000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670191,62d402ebead6406c9648dfedc223f290,RG03,2,1,,1988,60000,5000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670214,ebd6df551e994a2bbe98f3e116e2e08e,RG02,3,2,,2013,50000,2500,YES,3,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670220,65ec4ee8671b445f81f3af10fb337248,RG01,2,1,,2017,150000,15000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670220,65ec4ee8671b445f81f3af10fb337248,RG02,2,1,,2017,80000,14000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670226,f706dc7ab5e04b22a3f62c13a2fff4b9,RG01,1,1,,9999,450000,25000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670226,f706dc7ab5e04b22a3f62c13a2fff4b9,RG02,1,1,,9999,250000,30000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670226,f706dc7ab5e04b22a3f62c13a2fff4b9,RG03,1,1,,9999,200000,25000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670226,f706dc7ab5e04b22a3f62c13a2fff4b9,RG04,1,,,,,,,,,,,,,,,,,,,,20000,0,Rainy Season,,1,,1,,Cultivated,,,,,,,,,,,
309016670237,a26e1d64373749a8ab02eb5b1b2d3c52,RG02,1,1,,9999,100000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670237,a26e1d64373749a8ab02eb5b1b2d3c52,RG03,1,1,,9999,90000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670258,fcbe5a602f2a4251b5a2f3754566b536,RG01,1,1,,9999,500000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670258,fcbe5a602f2a4251b5a2f3754566b536,RG02,1,1,,9999,500000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016670258,fcbe5a602f2a4251b5a2f3754566b536,RG03,1,1,,9999,800000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680012,59a7f542e2a44e6392a48e0458a2332a,RG01,1,2,,2005,200000,3000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680012,59a7f542e2a44e6392a48e0458a2332a,RG02,1,2,,2005,150000,5000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680022,eda3d6f54c52451a9bfd7958db971ac8,RG01,2,1,,2008,350000,12000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680022,eda3d6f54c52451a9bfd7958db971ac8,RG02,2,1,,2006,150000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680022,eda3d6f54c52451a9bfd7958db971ac8,RG03,1,1,,2006,200000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680084,c1d36a8cdce8455db477dc1707fb034d,RG01,2,1,,9999,200000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680084,c1d36a8cdce8455db477dc1707fb034d,RG02,2,1,,9999,250000,10000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680084,c1d36a8cdce8455db477dc1707fb034d,RG03,2,1,,9999,70000,7000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680084,c1d36a8cdce8455db477dc1707fb034d,RG04,2,,,,,,,,,,,,,,,,,,,,10000,10000,Rainy Season,,2,,1,,Cultivated,,,,,,,,,,,
309016680182,a12f64cd7447453f8c14fa8431104413,RG02,2,3,,1997,500000,20000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680182,a12f64cd7447453f8c14fa8431104413,RG03,2,3,,1997,300000,15000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680182,a12f64cd7447453f8c14fa8431104413,RG04,2,3,,1997,300000,15000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680182,a12f64cd7447453f8c14fa8431104413,RG05,2,3,,1997,400000,18000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680184,9369373db7b041ce81d6fbf7a6c3268f,RG02,1,,,,,,,,,,,,,,,,,,,,7000,0,Rainy Season,,1,,1,2,Cultivated,,,,,,,,,,,
309016680184,9369373db7b041ce81d6fbf7a6c3268f,RG03,1,2,,2014,50000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680209,4e30e3cd315f4bb882fec30b46b2a9e5,RG01,1,2,,2006,50000,3000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680209,4e30e3cd315f4bb882fec30b46b2a9e5,RG02,1,2,,2006,100000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680212,803e80df1d7f40dfa94fe7d4fbf8dd72,RG01,1,,,2013,500000,15000,YES,1,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680212,803e80df1d7f40dfa94fe7d4fbf8dd72,RG02,1,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,Cultivated,,,,,,,,,,,
309016680233,2da238dd4b904d03b22365959702c935,RG01,2,1,,9999,200000,8000,YES,1,2,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680233,2da238dd4b904d03b22365959702c935,RG02,2,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,Cultivated,,,,,,,,,,,
309016680233,2da238dd4b904d03b22365959702c935,RG03,2,1,,2011,400000,15000,YES,1,2,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680233,2da238dd4b904d03b22365959702c935,RG04,2,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,Cultivated,,,,,,,,,,,
309016680249,c47b7449fd4d4f20a2a8b413247a6297,RG01,1,2,,2017,300000,7000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680249,c47b7449fd4d4f20a2a8b413247a6297,RG02,1,2,,2014,150000,2500,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680298,04a87c97483d4568b5b72e3b40aa88f3,RG02,2,1,,2011,120000,8000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680311,8b64db5ef6d94113a630bba8f6628ed3,RG01,2,1,,9999,100000,3000,YES,2,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680311,8b64db5ef6d94113a630bba8f6628ed3,RG02,2,1,,2010,250000,10000,YES,1,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680319,b5b7682aaced42d1b835ab955cfe5dbf,RG01,2,1,,2013,150000,15000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680319,b5b7682aaced42d1b835ab955cfe5dbf,RG02,2,1,,2013,180000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680330,c668acd0aea84f8baa9f3572980138cf,RG02,2,1,,1992,150000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680330,c668acd0aea84f8baa9f3572980138cf,RG03,2,1,,1992,100000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680349,8ab1c5cdd3cd40dea70e524682545f73,RG02,1,1,,9999,200000,10000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680349,8ab1c5cdd3cd40dea70e524682545f73,RG03,2,1,,9999,200000,8000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680377,b0f4cb39481c4521a998460da82b9e38,RG02,1,1,,9999,80000,10000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016680377,b0f4cb39481c4521a998460da82b9e38,RG03,1,3,,9999,80000,10000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016690017,193a9483305b4c689d7c7458479764be,RG02,1,1,,9999,150000,15000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016690044,87c6c0e35fd445a8b924ac9bbf8c39c0,RG02,1,1,,2013,30000,3000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016690044,87c6c0e35fd445a8b924ac9bbf8c39c0,RG03,1,1,,2013,30000,3000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016690053,f0d55027271f4155a99653b341060350,RG02,2,2,,2017,20000,8000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016690053,f0d55027271f4155a99653b341060350,RG03,2,2,,2017,20000,8000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016690061,fee5e9d77a6e4923b90e99765d6766d2,RG01,1,2,,9999,250000,8000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016690061,fee5e9d77a6e4923b90e99765d6766d2,RG02,1,2,,1996,150000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016690071,bc79b0210af34d44ab2bc9cf59b940bb,RG01,1,1,,2008,100000,6000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
309016690071,bc79b0210af34d44ab2bc9cf59b940bb,RG02,1,,,,,,,,,,,,,,,,,,,,8000,8000,Rainy Season,,2,,1,,Cultivated,,,,,,,,,,,
309016690071,bc79b0210af34d44ab2bc9cf59b940bb,RG03,.a,,,,,,,,,,,,,,,,,,,,.a,.a,.a,,,,,,,,,,,,,,,,,
