HHID,hh_n09a,hh_n09b,hh_n09c,hh_n10a,hh_n10b,hh_n10_1,hh_n10_2,hh_n10_2_oth,hh_n11,hh_n12a,hh_n12b,hh_n13a,hh_n13b,hh_n14,hh_n14_oth,hh_n15a,hh_n15b,hh_n16a,hh_n16b,hh_n16_oth,hh_n17,hh_n18,hh_n19,hh_n19_oth,hh_n20a,hh_n20b,hh_n20_oth,hh_n21a,hh_n21b,hh_n21c,hh_n22,hh_n23,hh_n24,hh_n24_oth,hh_n25a,hh_n25b,hh_n25c,hh_n25d,hh_n25e,hh_n25f,hh_n25g,hh_n25h,hh_n25i,hh_n25j,hh_n25k,hh_n25l,hh_n25m,hh_n25n,hh_n25o,hh_n25p,hh_n25q,hh_n25r,hh_n25s,hh_n25t,hh_n25u,hh_n25v,hh_n25w,hh_n25x,hh_n25y,hh_n26a,hh_n26b,hh_n26_oth,hh_n27,hh_n28,hh_n29a,hh_n29b,hh_n29_oth,hh_n30a1,hh_n30b1,hh_n30c1,hh_n30d1,hh_n30a2,hh_n30b2,hh_n30c2,hh_n30d2,hh_n30a3,hh_n30b3,hh_n30c3,hh_n30d3,hh_n30a4,hh_n30b4,hh_n30c4,hh_n30d4,hh_n30a5,hh_n30b5,hh_n30c5,hh_n30d5,hh_n30a6,hh_n30b6,hh_n30c6,hh_n30d6,hh_n30a7,hh_n30b7,hh_n30c7,hh_n30d7,hh_n30a8,hh_n30b8,hh_n30c8,hh_n30d8,hh_n31a1,hh_n31b1,hh_n31c1,hh_n31d1,hh_n31a2,hh_n31b2,hh_n31c2,hh_n31d2,hh_n31a3,hh_n31b3,hh_n31c3,hh_n31d3,hh_n32,hh_n34,hh_n35,hh_n36,hh_n37,hh_n38,hh_n39,hh_n40,hh_n41a,hh_n41b,hh_n41c,hh_n41d,hh_n41e,hh_n41f,hh_n41g,hh_n41h,hh_n41h_oth
f2bfe9da24224ae6b00022034cfa24f8,1,MANUFACTURER OF MATS,2,1,,Yes,,,1,1,,0,0,,,February,2000,Own-savings from non-agriculture,,,Mobile,,,,Traders,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,AVERAGE,AVERAGE,3,3,3,1,1,1,1,2,1,,,,,,,Yes,,,,,1,30,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,10000,,,5000,12000,,,12000,2000,2500,0,0,0,0,0,0,
f2f36e79bf9d49329a8cc82afbe16fbc,1,SELLING LIVESTOCK,47,1,,Yes,,,1,1,,0,0,,,January,2020,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,3,,,,Other (Specify),,NONE,No,YES,,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,270000,,,,,0,0,270000,0,0,0,0,0,0,0,0,
f2f36e79bf9d49329a8cc82afbe16fbc,2,SELLING LIVESTOCK PRODUCTS,47,1,,Yes,,,1,1,,0,0,,,December,2019,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,Not profitable,,,No,YES,,,,1,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,360000,,,,,0,0,360000,0,0,0,0,0,0,0,0,
f2f36e79bf9d49329a8cc82afbe16fbc,3,SELLING SEED BRAN,47,1,,Yes,,,1,1,,0,0,,,June,2019,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,Traders,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,,,Not profitable,,,Yes,,,,,1,3,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,1266500,,,,,0,0,1011700,0,0,20000,80000,0,0,0,154800,"PLASTICBAGS,FOOD,PLACESTOSLEEP"
f2f3b17368384fd0849fa7caeb6a5655,1,SELLING CHARCOAL  AND MANGO,47,1,,No,Refused,,2,1,,2,3,About half,,June,2018,No start-up capital,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,NO,,,AVERAGE,AVERAGE,AVERAGE,HIGH,,,,,,,,,,,,,,,,,,,,,,,,,No,NO,Own-Illness/Need to care for household members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000,,,15000,27000,,,27000,0,0,3000,0,0,0,0,0,
f2f910a7ea27411caa5edd9c5481a41b,1,TOMATO,46,2,,No,Not Available During Time in the EA,,3,2,,0,0,,,December,2018,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,YES,NO,NO,,,,,,,,,,,HIGH,LOW,LOW,AVERAGE,AVERAGE,,,,,,,,,,,,,Bad weather,,,Yes,,,,,2,3,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,60000,,,,,15000,25000,10000,0,15000,5000,0,0,0,0,100,TICKETS
f2ff08a86aed400db4455ad3d0b3c4bb,1,HARDWARE,46,1,,Yes,,,1,1,,0,0,,,December,2017,Loan from money lender,,,Industrial site,No,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,LOW,LOW,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,HIGH,HIGH,1,1,1,,,,,,,,,,,,,Yes,,,,,1,26,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,150000,5000,170000,,,,,15000,150000,85000,0,0,0,0,0,0,
f30986bbcf6c4dd8860f42dd9da18c4d,1,SELLS MANDAZI,10,2,,Yes,,,2,2,,0,0,,,September,2011,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,AVERAGE,HIGH,AVERAGE,AVERAGE,HIGH,AVERAGE,AVERAGE,,,,,,,,,,,,,,,Bad weather,,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,,,10000,35000,,,8500,10000,4000,0,0,0,0,500,0,
f316d0cb9a2148a78215897aaea874b0,1,MATS WEAVING,13,1,,Yes,,,1,1,,0,0,,,February,1998,No start-up capital,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,AVERAGE,AVERAGE,1,1,1,1,1,2,2,2,2,2,,,Seasonal work,Bad weather,,Yes,,,,,1,10,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,5000,,,3000,6000,,,4000,0,1000,1000,0,0,0,0,0,
f31c6dd387db4c4c974d6cf60208531f,1,TOMATO SELLING,47,1,2,Yes,,,1,1,,0,0,,,April,2012,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,HIGH,HIGH,LOW,LOW,LOW,LOW,HIGH,HIGH,LOW,LOW,HIGH,2,,,,,,,,,,,,,,,Yes,,,,,1,12,8,12,2,12,8,12,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,60000,,,,,60000,90000,30000,0,30000,0,0,0,0,0,0,
f323b1440568495186dcf78009940fe1,1,AGRODEALER,1,1,,Yes,,,1,1,,0,0,,,September,2016,Sale of assets owned,,,Commercial area shop,No,,,Final consumers,Traders,,NO,NO,NO,NO,NO,,,,,,LOW,,,,,HIGH,HIGH,HIGH,,,,,,,,,,,,,,,Seasonal work,,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000,1700000,2200000,,,,,0,800000,1400000,0,0,0,0,0,0,
f323b1440568495186dcf78009940fe1,2,TRANSPORTATION BUSSINESS,49,1,,Yes,,,1,1,,0,0,,,June,2017,Own-savings from non-agriculture,,,Roadside,,,,Final consumers,,,NO,NO,NO,YES,NO,,,,,,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,HIGH,LOW,LOW,HIGH,HIGH,3,1,,,,,,,,,,,,,,Yes,,,,,1,24,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,35000,0,,,,0,,,,350000,,,250000,450000,,,350000,0,0,0,0,0,0,0,0,
f349f59dd89040cc8ae3717855f45f3d,1,WEAVING OF MATS,13,1,2,Yes,,,1,1,,0,0,,,May,2000,No start-up capital,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,2,1,1,2,1,1,2,,,Bad weather,Not profitable,,Yes,,,,,2,11,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,4000,,,3000,5000,,,0,0,1000,0,0,0,0,0,0,
f349f59dd89040cc8ae3717855f45f3d,2,WEAVING OF MATS,13,1,2,Yes,,,1,1,2,0,0,,,March,2000,No start-up capital,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,LOW,AVERAGE,LOW,LOW,AVERAGE,LOW,AVERAGE,2,1,1,,,,,,,,,,Bad weather,Seasonal work,,Yes,,,,,1,15,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,4000,3000,5000,,,,,4000,0,500,0,0,0,0,0,0,
f34df1e797754bf8b7347eb0e8907956,1,SELLING RICE,46,2,,No,Not Available During Time in the EA,,2,4,,0,0,,,July,2019,Other (specify),,FROM GANYU,Roadside,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,1,2,3,3,,,,,,Lack of cash,,,Yes,,,,,4,20,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,7000,2000,3000,,,,,4000,0,10000,0,0,0,0,0,0,
f35a6e11c976421ebe6cef1ce7b82b34,1,CHARCOAL SELLING BUSINESS,3,6,,Yes,,,6,6,,0,0,,,April,2017,No start-up capital,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,YES,Forest/wild park reserve,,,,,,,,,,,,,,LOW,,3,2,,,,,,,,,,Other (Specify),,FORESTDEPARTMENTANDPOLICEMARKEDCHARCOALSELLERS,No,NO,Not profitable,,,6,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,6000,6000,8000,,,,,6000,0,0,0,0,0,0,0,0,
f35dd6cabdb048ddb349ad19e8d4ea20,1,N01 SELLING  SECOND HAND CLOTHS,47,1,,Yes,,,1,1,,0,0,,,January,2017,Sale of assets owned,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,HIGH,HIGH,AVERAGE,LOW,LOW,HIGH,HIGH,LOW,LOW,AVERAGE,AVERAGE,3,,,,,,,,,,,,,,,Yes,,,,,1,25,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,25,1,5000,0,,,,0,,,,210000,,,,,80000,120000,90000,0,100000,10000,0,0,0,0,10000,FOODANDLABOUR
f372de1295c04eb8a2eb049a9faa64da,1,BUILDING HOUSES,41,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,October,2008,No start-up capital,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,LOW,,HIGH,,,,AVERAGE,,,,,,,,,,,,,Seasonal work,,,Yes,,,,,1,7,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,15000,30000,,,,,15000,0,0,0,0,0,0,0,0,
f376af5b574e4f3e8dc1337178054215,1,SHOE REPAIR,95,1,,Yes,,,1,1,,0,0,,,July,1998,No start-up capital,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,AVERAGE,HIGH,LOW,HIGH,LOW,LOW,LOW,AVERAGE,2,3,2,1,,,,,,,,,,,,Yes,,,,,1,12,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,3800,,,1500,3800,,,3600,200,0,0,0,0,0,0,0,
f37e017d40b04262b9f04baf2707f967,1,BUILDER,41,1,,Yes,,,1,1,,2,0,About half,,June,2014,Own-savings from non-agriculture,,,Other fixed place,No,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,HIGH,,AVERAGE,,,2,2,,,1,2,,,,,,Seasonal work,,,No,YES,,,,1,30,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,,,,,10000,30000,30000,0,0,0,0,0,0,0,0,
f38d77b1faca46bb8757e62448cc4cf5,1,BAKING AND SELLING MANDASI,49,1,2,Yes,,,2,1,2,0,0,,,July,2017,Loan from family/friends,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,HIGH,HIGH,AVERAGE,HIGH,AVERAGE,AVERAGE,HIGH,LOW,LOW,HIGH,LOW,3,,,,,,,,,,,,,,,Yes,,,,,2,18,12,12,1,16,12,12,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,364000,,,,,104000,260000,84000,220000,0,600,0,0,0,0,0,
f38d77b1faca46bb8757e62448cc4cf5,2,GROCERIES SHOP,45,1,2,Yes,,,1,1,,0,0,,,June,2016,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,HIGH,HIGH,AVERAGE,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,AVERAGE,HIGH,3,,,,,,,,,,,,,,,Yes,,,,,2,31,7,12,1,31,7,12,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,40000,,,,,10000,25000,40000,200000,0,0,0,0,0,0,0,
f3bdcc3538264e72a9125628c6687263,1,SELLING MATS,47,1,,Yes,,,1,1,,0,0,,,March,1976,No start-up capital,,,Traditional market place,,,,Traders,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,LOW,LOW,,,2,,,,,1,1,1,,,,Bad weather,,,Yes,,,,,1,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,1500,0,0,,,,,1500,0,0,0,0,0,0,0,0,
f3bdcc3538264e72a9125628c6687263,2,SELLING FIREWOOD,47,3,,Yes,,,3,3,,0,0,,,July,2019,No start-up capital,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,YES,Forest/wild park reserve,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,Bad weather,,,No,YES,,,,3,14,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,3000,,,0,0,,,3000,0,0,0,0,0,0,0,0,
f3e44846b0af45d6af6d4c8e13039eda,1,SHOP OWNER,47,1,2,Yes,,,2,1,2,0,0,,,August,2018,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,HIGH,LOW,LOW,LOW,LOW,,,,,,,,,,,,,Other (Specify),,NOTYETREACHEDTHOSEMONTHS,Yes,,,,,1,30,2,8,3,27,5,8,2,27,5,8,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,,,18000,40000,,,60000,0,30000,2500,0,0,0,0,0,
f3ff9ae893fc42739d0f0a3938583eeb,1,MOBILE VENDOR,47,2,,Yes,,,2,1,2,0,0,,,January,2018,Own-savings from agriculture,,,Mobile,,,,Traders,,,NO,NO,NO,NO,NO,,,,,,,,,,,HIGH,HIGH,LOW,LOW,LOW,1,2,2,2,3,3,3,,,,,,Not profitable,,,Yes,,,,,2,4,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,720000,,,,,440000,520000,240000,0,440000,40000,0,0,0,0,0,
f400036c0e384a7eb96e1370a9edfc6e,1,BEER BREWERY,11,2,,Yes,,,2,2,,1,0,About 75%,,May,1993,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,HIGH,3,3,3,3,3,2,,,,,2,,Lack of cash,Bad weather,,Yes,,,,,2,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,10000,,,,,3500,7500,3500,0,11000,0,0,0,0,0,6000,GROCERIES
f42c2bd2625142c2a003f26979100a02,1,SELLING THE COOKED CASSAVA,47,1,,Yes,,,1,1,,0,0,,,May,2018,Own-savings from agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,AVERAGE,AVERAGE,AVERAGE,HIGH,HIGH,LOW,LOW,LOW,LOW,2,3,3,,,,,,,,,,Other (Specify),,OPERATED,Yes,,,,,2,3,8,12,1,3,8,12,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,29000,,,20000,29000,,,21000,8000,0,0,0,0,0,0,0,
f4586e06b71b45b48182afc4ffec488f,1,ZITENJE,47,2,,Yes,,,2,2,,0,0,,,September,2019,Gift from family/friends,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,1,,2,2,2,,,,Not profitable,,,No,NO,Own-Illness/Need to care for household members,,,2,7,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,220000,150000,150000,,,,,42000,0,120000,15000,0,0,0,0,0,
f46bd9dd7d9741868055fedfe1e44d99,1,MOTORCYCLE TAXI,49,1,,Yes,,,1,1,,0,0,,,February,2020,Own-savings from non-agriculture,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,3,,,Other (Specify),,THEBUSINESSWASYETTOCOMMENCE,Yes,,,,,1,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,10,35000,0,,,,0,,,,150000,,,,,0,0,75000,0,0,0,40000,0,0,0,0,
f480bbf81fe74603b7628bae059c2f5e,1,SHOES SELLER,47,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,March,2005,Own-savings from non-agriculture,,,Other fixed place,No,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,LOW,HIGH,HIGH,LOW,LOW,AVERAGE,AVERAGE,2,3,3,2,2,,,,,,,,Not profitable,,,Yes,,,,,1,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,520000,480000,404000,,,,,115000,0,400000,5000,0,0,0,0,0,
f480bbf81fe74603b7628bae059c2f5e,2,MANDAZI SELLER,10,2,,Yes,,,2,2,,0,0,,,September,2019,Gift from family/friends,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,3,,,,,,,,Lack of cash,,,Yes,,,,,2,25,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,112500,,,,,112500,112500,26000,86500,0,0,0,0,0,0,0,
f48c3df0ea2a458a89fb1c152f7b4bcb,1,MUSIC PRODUCER,59,1,,Yes,,,1,1,,1,0,About 25%,,February,2019,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,LOW,HIGH,LOW,,,,,,,,,,,,,Lack of non-labour inputs,,,Yes,,,,,1,24,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,55000,20000,25000,,,,,10000,80000,60000,0,0,6000,0,0,0,
f4b1841ed5c4423ba23e7c46fb696417,1,MAIZE MILL,10,1,,Yes,,,1,1,,1,0,Almost all,,September,2018,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,YES,NO,NO,,,,,,,,,,,,AVERAGE,LOW,,,1,,,1,2,1,,,,,,,Lack of cash,,,Yes,,,,,1,12,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7,20000,0,,,,0,,,,140000,,,5000,15000,,,50000,0,0,10000,32000,0,0,800,20000,BUYINGGOODSATHOME
f4b723e25e9c4d96b8dfecc6b4889506,1,CHARCOAL,46,2,,Yes,,,2,2,,0,0,,,November,2019,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,YES,Purchased from someone else,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,Other (Specify),,WASAWAY,Yes,,,,,2,30,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,62400,,,,,62400,62400,8000,0,48000,4000,0,0,0,0,2400,SMALLPLASTICBAGS
f4b723e25e9c4d96b8dfecc6b4889506,2,POPCORN,47,2,,Yes,,,2,2,,0,0,,,July,2019,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,3,3,3,,,,,,,,Not profitable,,,No,YES,,,,2,30,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,40000,,,,,40000,40000,16000,4000,20000,0,0,0,0,0,0,
f4b723e25e9c4d96b8dfecc6b4889506,3,GROUNDNUTS,47,2,,Yes,,,2,2,,0,0,,,November,2019,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,Not profitable,,,No,NO,Other (Specify),,WILL SWITCH TO GNUTS FLOUR,2,30,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,17000,,,,,17000,19900,2400,3600,11000,0,0,0,0,0,0,
f4cda695f5644984aff0c266c611b8eb,1,SELLING GLOCERIES,47,1,2,Yes,,,2,1,2,0,0,,,December,2015,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,LOW,LOW,HIGH,HIGH,3,3,3,3,3,,2,3,,,,,Lack of cash,,,Yes,,,,,5,30,1,11,2,30,7,11,1,20,4,11,4,30,1,11,6,30,1,11,,,,,,,,,,,,,0,,,,0,,,,0,,,,25000,15000,25000,,,,,10000,0,50000,4500,0,0,0,0,0,
f4e73ee10d474c93a2934777f564bc76,1,SELLING TOMATOES,47,2,,Yes,,,2,2,,0,0,,,February,2017,Loan from family/friends,,,Traditional market place,,,,Traders,Othersmall businesses,,NO,NO,NO,NO,NO,,,,,LOW,,,,,,LOW,,,,,,,,,,,,1,1,,,,Bad weather,Not profitable,,Yes,,,,,2,28,48,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,120000,50000,120000,,,,,20000,60000,40000,2000,0,0,0,0,0,
f4e983e7ced74339b8e1d9167f9e38f3,1,GROCERY BUSINESS,47,1,,Yes,,,1,1,,0,0,,,August,2002,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,AVERAGE,LOW,,LOW,AVERAGE,HIGH,3,3,2,2,,2,,,,,,,Lack of cash,Own-Illness/Need to care for household members,,Yes,,,,,1,31,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,200000,,,210000,300000,,,50000,0,120000,30000,0,0,0,0,0,
f4fac4aaa71e4470bf9cf1859179fc53,1,SHOE SELLER,47,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,March,2018,Own-savings from non-agriculture,,,Other fixed place,No,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,,,,,,,,Yes,,,,,1,8,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,320000,,,320000,320000,,,113000,0,200000,7000,0,0,0,0,0,
f4fac4aaa71e4470bf9cf1859179fc53,2,CHARCOAL SELLER,47,2,,Yes,,,2,2,,0,0,,,March,2018,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,YES,Purchased from someone else,,,,,,,,,,HIGH,HIGH,HIGH,HIGH,AVERAGE,2,3,2,3,3,3,,,,,,,,,,No,YES,,,,2,30,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,45000,,,,,40000,40000,21500,0,23500,0,0,0,0,0,0,
f516597b22614d6aa24dae4105af1641,1,SELLING  TOBACCO,45,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,May,1996,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,YES,NO,NO,,,,,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,HIGH,HIGH,3,3,2,2,,,,,,,,,,,,Yes,,,,,1,16,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,85000,,,3500,7000,,,21400,23000,0,0,0,0,0,0,3600,MARKETFEEANDBICYCLEREPAIRINGUSEDASTRANSPORTATION
f52516196d0c40bbba6829fff6710fe3,1,GROCERY,46,1,,Yes,,,1,1,,0,0,,,January,2000,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,LOW,LOW,HIGH,AVERAGE,2,2,1,2,3,3,2,2,,,,,Lack of cash,,,Yes,,,,,1,30,5,12,2,20,5,12,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,350000,25000,40000,,,,,100000,0,150000,10000,5000,8000,0,0,0,
f538f7d77f664a41aee29eddf372610e,1,BARBERSHOP,95,1,,Yes,,,1,1,,0,0,,,January,2018,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,LOW,LOW,LOW,1,1,3,1,3,1,1,3,2,,,,,,,Yes,,,,,1,31,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,0,0,,,,,14400,600,0,0,0,0,0,0,0,
f53a85bda276474eabf8fc4273c092bb,1,FIREWOOD,2,2,,Yes,,,2,2,,0,0,,,February,2018,No start-up capital,,,Mobile,,,,Other (specify),,Homes,NO,NO,NO,NO,YES,Own land,,,LOW,LOW,,,,,,,,,,,,,,,,,,,,,,,,,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2500,1500,,,,,2500,0,0,0,0,0,0,0,0,
f53c777471e045658cd149c767f1d3aa,1,SELLING CHARCOAL,47,1,,Yes,,,1,1,,0,0,,,March,2015,No start-up capital,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,YES,Communal land,,,,,,,,,,,,,AVERAGE,AVERAGE,,,,,,3,,,,,,,Bad weather,,,No,YES,,,,1,20,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,18000,,,0,18000,,,18000,0,0,0,0,0,0,0,0,
f5565bf6c5cb44b6b0803b7ca6518100,1,SELLING BANANA,47,2,,Yes,,,2,2,,0,0,,,September,2014,Other (specify),,Own savings from hanging labour,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,HIGH,AVERAGE,LOW,LOW,,,,,,,,,,,,,,,,Seasonal work,Not profitable,,No,YES,,,,2,14,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,3000,,,,,500,1500,2500,0,0,0,0,0,0,0,0,
f5613ca50a394c788e41407012d53df5,1,SELLING KANYENYA,10,2,,Yes,,,2,2,,0,0,,,April,2014,Own-savings from agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,AVERAGE,2,3,3,3,2,2,,,,,,,,,,No,YES,,,,2,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,,,15000,100000,,,8000,12000,0,0,0,0,0,0,0,
