hhID,plotID,plot_area_reported,crop_area_share,planting_month,planting_year,crop,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,season,adm1,adm2,adm3,adm4,latitude,longitude,GPS_level,plot_area_measured,harvest_month,harvest_year,source,country
H3620801,2,0.121408341530121,40,7,2015,Maize,11,2014,11,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620801,2,0.121408341530121,40,7,2015,Maize,12,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620801,2,0.121408341530121,40,7,2015,Beans,11,2014,11,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620801,3,0.6070416835289356,100,4,2016,Maize,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620801,6,0.08093889234327478,50,7,2015,Beans,12,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620801,2,0.16187778468654956,100,4,2016,Maize,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620801,1,NA,NA,NA,NA,Banana food,7,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620801,5,0.08093889234327478,NA,7,2015,Groundnuts,11,2014,11,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620801,4,0.6070416835289356,50,7,2015,Maize,12,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620801,6,0.08093889234327478,50,7,2015,Maize,12,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620801,4,0.6070416835289356,50,7,2015,Beans,12,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620801,3,0.04046944617163739,NA,6,2015,Sweet potatoes,NA,NA,NA,NA,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,1,0.6070416835289356,30,5,2015,Banana food,12,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,2,0.20234722784297854,50,3,2016,Beans,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,1,0.6070416835289356,30,5,2015,Banana food,11,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,1,0.6070416835289356,40,2,2016,Maize,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,1,0.6070416835289356,40,5,2015,Banana food,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,1,0.6070416835289356,50,8,2015,Maize,10,2014,10,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,1,0.6070416835289356,20,3,2016,Beans,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,2,0.20234722784297854,NA,7,2015,Sweet potatoes,11,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,1,0.6070416835289356,50,8,2015,Maize,12,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,2,0.20234722784297854,50,2,2016,Maize,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,1,0.6070416835289356,20,8,2015,Beans,11,2014,11,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3620901,1,0.6070416835289356,20,8,2015,Beans,10,2014,10,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,2,0.121408341530121,20,8,2015,Maize,NA,NA,NA,NA,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,4,0.08093889234327478,70,3,2016,Beans,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,2,0.121408341530121,80,8,2015,Beans,11,2014,11,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,3,0.20234722784297854,70,3,2016,Beans,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,5,0.20234722784297854,80,3,2016,Groundnuts,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,3,0.20234722784297854,40,8,2015,Beans,11,2014,11,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,2,0.121408341530121,80,8,2015,Beans,10,2014,10,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,3,0.20234722784297854,30,3,2016,Maize,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,1,0.2832861141558361,70,8,2015,Groundnuts,NA,NA,NA,NA,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,3,0.20234722784297854,60,8,2015,Maize,NA,NA,NA,NA,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,1,0.2832861141558361,30,8,2015,Maize,12,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,5,0.20234722784297854,20,3,2016,Maize,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,6,0.20234722784297854,70,3,2016,Beans,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,6,0.20234722784297854,30,3,2016,Maize,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,4,0.121408341530121,30,4,2015,Banana food,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,2,0.121408341530121,100,5,2016,Sweet potatoes,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,1,0.2832861141558361,80,3,2016,Groundnuts,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,5,0.121408341530121,60,2,2015,Eggplants,9,2014,11,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,4,0.08093889234327478,NA,5,2015,Sweet potatoes,NA,NA,NA,NA,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,1,0.2832861141558361,20,3,2016,Maize,NA,NA,NA,NA,second,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,6,0.20234722784297854,30,8,2015,Maize,12,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,5,0.121408341530121,40,4,2015,Banana food,NA,NA,NA,NA,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3621001,6,0.20234722784297854,70,8,2015,Groundnuts,12,2014,12,2014,first,Jinja,Budondo,Ivunamba,Ivunamba Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630102,1,0.4046944556859571,50,3,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Agule,Morukokume,Pasia,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630102,1,0.4046944556859571,50,3,2016,Groundnuts,NA,NA,NA,NA,second,Pallisa,Agule,Morukokume,Pasia,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630102,2,0.4046944556859571,50,3,2016,Maize,NA,NA,NA,NA,second,Pallisa,Agule,Morukokume,Pasia,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630102,2,0.4046944556859571,50,3,2016,Field peas,NA,NA,NA,NA,second,Pallisa,Agule,Morukokume,Pasia,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630102,3,0.4046944556859571,100,3,2016,Finger millet,NA,NA,NA,NA,second,Pallisa,Agule,Morukokume,Pasia,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630502,2,0.20234722784297854,100,3,2016,Finger millet,NA,NA,NA,NA,second,Butaleja,Busolwe Town Council,Busolwe,Busolwe South,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630502,2,0.20234722784297854,50,6,2015,Maize,10,2014,10,2014,first,Butaleja,Busolwe Town Council,Busolwe,Busolwe South,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630502,2,0.20234722784297854,50,6,2015,Groundnuts,8,2014,8,2014,first,Butaleja,Busolwe Town Council,Busolwe,Busolwe South,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630502,3,0.20234722784297854,NA,6,2015,Maize,10,2014,10,2014,first,Butaleja,Busolwe Town Council,Busolwe,Busolwe South,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630502,3,0.20234722784297854,100,4,2016,Sweet potatoes,NA,NA,NA,NA,second,Butaleja,Busolwe Town Council,Busolwe,Busolwe South,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630502,1,0.10117361392148927,NA,1,2001,Banana food,NA,NA,NA,NA,first,Butaleja,Busolwe Town Council,Busolwe,Busolwe South,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630502,1,0.10117361392148927,100,1,2001,Banana food,NA,NA,NA,NA,second,Butaleja,Busolwe Town Council,Busolwe,Busolwe South,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630801,1,0.4046944556859571,50,4,2016,Maize,NA,NA,NA,NA,second,Mbale,Industrial Division,Malukhu Ward,Primary Cell,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630801,1,0.4046944556859571,50,4,2016,Beans,NA,NA,NA,NA,second,Mbale,Industrial Division,Malukhu Ward,Primary Cell,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630901,2,0.04856333359683974,NA,6,2015,Maize,9,2014,9,2014,first,Mbale,Industrial Division,Malukhu Ward,Primary Cell,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630901,1,0.10117361392148927,50,9,2015,Dodo,NA,NA,NA,NA,first,Mbale,Industrial Division,Malukhu Ward,Primary Cell,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3630901,1,0.10117361392148927,50,6,2015,Maize,9,2014,9,2014,first,Mbale,Industrial Division,Malukhu Ward,Primary Cell,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640101,1,0.6070416835289356,50,3,2016,Maize,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640101,2,0.6070416835289356,50,3,2016,Maize,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640101,4,0.6070416835289356,NA,3,2014,Cassava,9,2014,12,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640101,2,0.6070416835289356,NA,8,2014,Cassava,NA,NA,NA,NA,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640101,3,0.6070416835289356,NA,3,2015,Cassava,NA,NA,NA,NA,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640101,3,0.6070416835289356,100,3,2015,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640101,1,0.4046944556859571,50,3,2016,Groundnuts,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640101,1,0.4046944556859571,NA,6,2015,Cotton,11,2014,12,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640101,2,0.6070416835289356,50,3,2016,Finger millet,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640101,4,0.6070416835289356,50,3,2016,Maize,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640101,4,0.6070416835289356,50,3,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640201,1,0.20234722784297854,60,8,2015,Cassava,NA,NA,NA,NA,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640201,1,0.20234722784297854,40,8,2015,Maize,11,2014,11,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640301,2,0.20234722784297854,50,4,2016,Maize,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640301,3,0.10117361392148927,50,4,2016,Maize,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640301,2,0.20234722784297854,50,4,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640301,1,0.10117361392148927,100,4,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640301,3,0.10117361392148927,NA,3,2015,Cassava,7,2014,12,2014,first,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640301,3,0.10117361392148927,50,4,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640301,2,0.20234722784297854,NA,3,2015,Cassava,7,2014,12,2014,first,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640301,1,0.10117361392148927,NA,3,2015,Cassava,9,2014,12,2014,first,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640402,1,0.20234722784297854,50,4,2016,Finger millet,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640402,2,0.4046944556859571,100,3,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640402,1,0.20234722784297854,50,4,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640402,2,0.4046944556859571,NA,6,2015,Maize,9,2014,9,2014,first,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640402,1,0.20234722784297854,NA,3,2014,Cassava,10,2014,12,2014,first,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640501,1,0.8093889113719142,NA,7,2015,Cotton,12,2014,12,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640501,2,0.8093889113719142,NA,3,2015,Cassava,NA,NA,NA,NA,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640501,3,0.6070416835289356,NA,3,2015,Cassava,8,2014,12,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640601,2,0.4046944556859571,NA,7,2015,Finger millet,11,2014,11,2015,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640601,1,0.6070416835289356,100,4,2015,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640601,1,0.6070416835289356,NA,4,2015,Cassava,NA,NA,NA,NA,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640601,3,0.4046944556859571,NA,7,2015,Finger millet,11,2014,11,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640601,4,0.4046944556859571,NA,7,2015,Finger millet,11,2014,11,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640601,2,0.4046944556859571,100,6,2016,Cotton,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640601,3,0.4046944556859571,100,4,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640701,2,0.20234722784297854,70,3,2016,Finger millet,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640701,3,0.4046944556859571,80,7,2015,Maize,11,2014,11,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640701,2,0.20234722784297854,30,3,2016,Maize,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640701,1,0.4046944556859571,NA,6,2015,Cotton,12,2014,12,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640701,3,0.4046944556859571,20,7,2015,Finger millet,11,2014,11,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640701,1,0.4046944556859571,100,4,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640701,2,0.20234722784297854,NA,7,2015,Maize,10,2014,10,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640801,1,0.20234722784297854,NA,7,2015,Maize,11,2014,11,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640801,2,0.20234722784297854,NA,7,2015,Sweet potatoes,NA,NA,NA,NA,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640801,1,0.4046944556859571,20,3,2016,Maize,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640801,3,0.4046944556859571,NA,7,2015,Cassava,NA,NA,NA,NA,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640801,1,0.4046944556859571,60,3,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640801,1,0.4046944556859571,20,3,2016,Groundnuts,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640801,2,0.4046944556859571,100,7,2015,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640901,2,0.04046944617163739,100,3,2016,Sweet potatoes,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640901,1,0.08093889234327478,NA,12,2014,Cassava,NA,NA,NA,NA,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640901,1,0.04046944617163739,100,3,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3640901,2,0.20234722784297854,NA,6,2015,Cotton,12,2014,12,2014,first,Pallisa,Kameke,Omuroka,Kwari - Kwari,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3641001,1,0.20234722784297854,100,3,2015,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3641001,2,0.20234722784297854,100,12,2015,Rice,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3641001,4,0.4046944556859571,NA,4,2015,Cotton,10,2014,10,2014,first,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3641001,3,0.4046944556859571,NA,7,2015,Finger millet,12,2014,12,2014,first,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3641001,5,0.4046944556859571,100,5,2016,Cotton,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3641001,1,0.20234722784297854,NA,3,2015,Cassava,NA,NA,NA,NA,first,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3641001,3,0.4046944556859571,100,4,2016,Maize,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3641001,2,0.20234722784297854,NA,12,2015,Rice,NA,NA,NA,NA,first,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3641001,4,0.20234722784297854,50,4,2016,Groundnuts,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3641001,4,0.20234722784297854,50,4,2016,Cassava,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H3641001,7,0.4046944556859571,100,4,2016,Maize,NA,NA,NA,NA,second,Pallisa,Kameke,Omuroka,Omuroka A,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
