ea_id,com_cf01,com_cf02,com_cf03,com_cf04,com_cf05,com_cf06,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf14a,com_cf14b,com_cf14c,com_cf14d,com_cf14e,com_cf15a,com_cf15b,com_cf15c,com_cf15d,com_cf15e,com_cf16a,com_cf16b,com_cf16c,com_cf16d,com_cf16e,com_cf16f,com_cf16g,com_cf16h,com_cf16i,com_cf17a,com_cf17b,com_cf17c
31004312,yes,1ST HALF DEC,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,7,km,no,,0,0,no,less,less,more,NOT APPLICABLE,ABOUT THE SAME NUMBER,worse,NOT APPLICABLE,worse,worse,worse,worse,NOT APPLICABLE,worse,worse,worse,ABOUT THE SAME,better,worse,worse,no,no,no
31005061,yes,1ST HALF DEC,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,,,no,,0,1,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,better,better,MUCH WORSE,MUCH WORSE,better,better,better,worse,worse,worse,worse,no,no,no
31006284,yes,1ST HALF DEC,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,4,km,no,,0,1,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,MUCH WORSE,worse,worse,better,worse,better,worse,MUCH WORSE,yes,yes,no
31006556,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,96,km,no,,0,0,no,less,less,less,NOT APPLICABLE,less,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,worse,MUCH WORSE,MUCH WORSE,worse,worse,better,worse,worse,no,no,no
31007335,yes,2ND HALF OCT,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,7,km,no,,0,0,no,less,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,worse,worse,worse,NOT APPLICABLE,better,worse,better,worse,worse,yes,yes,no
31007544,yes,2ND HALF NOV,2ND HALF MAR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,7,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,NOT APPLICABLE,more,worse,NOT APPLICABLE,worse,worse,worse,worse,MUCH WORSE,worse,ABOUT THE SAME,ABOUT THE SAME,worse,MUCH WORSE,ABOUT THE SAME,better,no,no,no
31007549,yes,1ST HALF DEC,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,3,km,no,,0,0,no,ABOUT THE SAME NUMBER,less,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,better,MUCH BETTER,MUCH WORSE,MUCH WORSE,better,better,better,ABOUT THE SAME,better,worse,worse,no,no,no
31007645,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,300,meter,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,better,MUCH WORSE,MUCH WORSE,worse,worse,better,worse,better,MUCH WORSE,worse,no,no,no
31101009,yes,1ST HALF NOV,1ST HALF MAR,TOO LITTLE,TOO LATE,TOO EARLY,yes,,,no,,0,0,no,less,less,more,NOT APPLICABLE,less,better,NOT APPLICABLE,better,better,better,worse,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,worse,worse,worse,no,no,no
31101399,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,TOO LATE,TOO EARLY,no,15,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,ABOUT THE SAME,better,worse,worse,no,no,no
31102266,yes,2ND HALF DEC,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,7,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,less,better,better,better,worse,better,MUCH WORSE,MUCH WORSE,worse,NOT APPLICABLE,worse,ABOUT THE SAME,worse,worse,worse,no,no,no
31102591,yes,1ST HALF NOV,2ND HALF MAR,TOO LITTLE,TOO LATE,TOO EARLY,no,10,km,no,,0,0,no,ABOUT THE SAME NUMBER,less,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,better,MUCH WORSE,MUCH WORSE,worse,worse,worse,ABOUT THE SAME,better,MUCH WORSE,worse,no,no,no
31104086,yes,1ST HALF DEC,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,3,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,MUCH WORSE,worse,NOT APPLICABLE,no,no,no
31104147,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,12,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,better,MUCH WORSE,MUCH WORSE,worse,worse,better,worse,worse,worse,worse,no,no,no
31104361,yes,2ND HALF OCT,1ST HALF MAR,THE RIGHT AMOUNT,TOO EARLY,AT THE RIGHT TIME,no,4,km,yes,52,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,better,better,worse,worse,ABOUT THE SAME,ABOUT THE SAME,better,worse,better,worse,worse,no,no,no
31104496,yes,1ST HALF DEC,2ND HALF MAR,TOO LITTLE,TOO EARLY,TOO EARLY,no,3,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,better,worse,NOT APPLICABLE,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
31104691,yes,2ND HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,25,km,no,,0,0,no,ABOUT THE SAME NUMBER,less,less,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,MUCH WORSE,worse,worse,better,worse,worse,worse,worse,no,no,no
31104696,yes,1ST HALF NOV,1ST HALF APR,TOO MUCH,TOO EARLY,TOO LATE,no,7,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,better,MUCH WORSE,MUCH WORSE,worse,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,better,worse,NOT APPLICABLE,no,no,no
31105091,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,TOO EARLY,TOO EARLY,no,3,km,yes,20,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,better,better,MUCH WORSE,MUCH WORSE,better,better,worse,ABOUT THE SAME,worse,worse,better,no,no,no
31105559,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,1,km,yes,120,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,better,MUCH WORSE,worse,worse,worse,better,worse,worse,worse,better,no,no,no
31105581,yes,1ST HALF DEC,2ND HALF MAR,TOO MUCH,AT THE RIGHT TIME,TOO LATE,no,5,km,yes,50,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,more,better,NOT APPLICABLE,worse,worse,better,worse,worse,worse,NOT APPLICABLE,worse,worse,worse,worse,ABOUT THE SAME,no,no,no
31106066,yes,1ST HALF DEC,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,5,km,no,,0,0,no,less,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,better,NOT APPLICABLE,better,worse,better,worse,worse,worse,worse,better,ABOUT THE SAME,worse,worse,worse,no,no,no
31106182,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,7,km,no,,0,0,no,less,more,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,better,MUCH WORSE,MUCH WORSE,worse,worse,better,worse,MUCH WORSE,worse,better,no,no,no
31106519,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,2,km,no,,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,worse,MUCH BETTER,MUCH WORSE,MUCH WORSE,worse,worse,better,worse,worse,worse,worse,yes,yes,no
31106574,yes,1ST HALF NOV,2ND HALF MAR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,2,6,no,ABOUT THE SAME NUMBER,more,more,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,better,MUCH WORSE,MUCH WORSE,worse,worse,better,worse,better,MUCH WORSE,MUCH WORSE,yes,yes,"YES, BUT NOT IF HH IS IN NEED"
31106682,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,yes,2,km,no,,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,worse,MUCH BETTER,MUCH WORSE,MUCH WORSE,worse,worse,worse,worse,worse,worse,worse,no,no,no
31107406,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,6,km,no,,0,0,no,more,more,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,worse,MUCH BETTER,MUCH WORSE,MUCH WORSE,worse,worse,better,ABOUT THE SAME,MUCH WORSE,worse,worse,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
31108265,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,8,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,worse,worse,no,no,no
31108703,yes,2ND HALF OCT,1ST HALF MAR,THE RIGHT AMOUNT,TOO EARLY,AT THE RIGHT TIME,no,10,km,no,,0,0,no,more,more,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,ABOUT THE SAME,better,worse,worse,worse,ABOUT THE SAME,better,worse,worse,worse,ABOUT THE SAME,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED",no
31110462,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,22,km,no,,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,better,worse,worse,no,no,no
31120097,yes,2ND HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,250,meter,no,,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,better,worse,worse,worse,worse,better,worse,worse,worse,better,yes,yes,no
31120218,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,1,km,no,,0,0,no,more,more,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,better,worse,better,MUCH WORSE,MUCH WORSE,worse,worse,better,worse,worse,worse,worse,no,no,no
31201007,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,yes,,,yes,24,0,0,no,NOT APPLICABLE,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,worse,better,better,NOT APPLICABLE,NOT APPLICABLE,better,better,worse,MUCH WORSE,NOT APPLICABLE,no,no,no
31201058,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,yes,,,yes,32,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,NOT APPLICABLE,better,worse,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,better,worse,better,worse,NOT APPLICABLE,yes,yes,yes
31201104,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,yes,45,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,NOT APPLICABLE,better,worse,worse,NOT APPLICABLE,NOT APPLICABLE,better,worse,worse,MUCH WORSE,NOT APPLICABLE,no,no,no
31201106,yes,1ST HALF NOV,1ST HALF MAY,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,better,NOT APPLICABLE,NOT APPLICABLE,better,worse,better,worse,NOT APPLICABLE,no,no,no
31201197,yes,1ST HALF DEC,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,40,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,no,no,no
31201230,yes,1ST HALF DEC,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,15,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,NOT APPLICABLE,worse,worse,MUCH WORSE,worse,NOT APPLICABLE,no,no,no
31201234,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,10,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,NOT APPLICABLE,better,worse,worse,NOT APPLICABLE,NOT APPLICABLE,better,worse,better,ABOUT THE SAME,ABOUT THE SAME,no,no,no
31201250,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,no,4,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,NOT APPLICABLE,better,better,better,NOT APPLICABLE,better,better,better,NOT APPLICABLE,NOT APPLICABLE,better,worse,better,worse,NOT APPLICABLE,no,no,no
31201350,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,14,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,NOT APPLICABLE,NOT APPLICABLE,worse,worse,NOT APPLICABLE,NOT APPLICABLE,better,worse,MUCH WORSE,MUCH WORSE,worse,no,no,no
31201516,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO LATE,TOO LATE,no,4,km,no,,0,0,no,ABOUT THE SAME NUMBER,more,more,ABOUT THE SAME NUMBER,NOT APPLICABLE,better,worse,better,NOT APPLICABLE,NOT APPLICABLE,better,better,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,worse,worse,NOT APPLICABLE,no,no,no
31201726,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO LATE,no,7,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,less,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,worse,worse,worse,NOT APPLICABLE,better,ABOUT THE SAME,worse,worse,NOT APPLICABLE,no,no,no
31201747,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,6,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,worse,worse,no,no,no
31201765,yes,1ST HALF DEC,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,1,1,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,better,better,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,worse,better,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,better,worse,NOT APPLICABLE,no,no,no
31204138,yes,1ST HALF NOV,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,yes,,,yes,35,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,NOT APPLICABLE,better,worse,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,better,worse,better,worse,NOT APPLICABLE,no,no,no
31204184,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,less,NOT APPLICABLE,better,worse,better,NOT APPLICABLE,NOT APPLICABLE,worse,worse,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,worse,better,worse,worse,no,no,no
31204209,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,3,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,better,NOT APPLICABLE,NOT APPLICABLE,better,worse,worse,worse,NOT APPLICABLE,no,no,no
31204267,yes,1ST HALF DEC,2ND HALF APR,TOO MUCH,TOO EARLY,AT THE RIGHT TIME,no,4,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,better,better,better,NOT APPLICABLE,better,worse,worse,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,better,MUCH WORSE,NOT APPLICABLE,no,no,no
31204390,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,14,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,worse,NOT APPLICABLE,NOT APPLICABLE,better,worse,better,worse,worse,no,no,no
31204410,yes,1ST HALF DEC,2ND HALF APR,TOO MUCH,TOO EARLY,TOO EARLY,no,8,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,NOT APPLICABLE,better,better,better,NOT APPLICABLE,NOT APPLICABLE,better,worse,better,worse,ABOUT THE SAME,no,no,no
31204489,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,AT THE RIGHT TIME,no,2,km,no,,2,2,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,NOT APPLICABLE,better,better,worse,NOT APPLICABLE,NOT APPLICABLE,better,worse,better,worse,worse,no,no,no
31204532,yes,1ST HALF DEC,2ND HALF MAR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,8,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,better,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,better,worse,NOT APPLICABLE,no,no,no
31204618,yes,1ST HALF NOV,2ND HALF MAR,TOO LITTLE,TOO LATE,TOO EARLY,no,4,mile,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,NOT APPLICABLE,worse,worse,worse,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,NOT APPLICABLE,no,no,no
31220487,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO LATE,yes,,,no,,0,2,no,less,less,less,NOT APPLICABLE,NOT APPLICABLE,worse,worse,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,NOT APPLICABLE,NOT APPLICABLE,better,worse,worse,worse,NOT APPLICABLE,yes,yes,no
31220637,yes,2ND HALF NOV,1ST HALF MAY,THE RIGHT AMOUNT,TOO EARLY,AT THE RIGHT TIME,no,2,km,no,,1,3,no,less,less,less,ABOUT THE SAME NUMBER,NOT APPLICABLE,worse,worse,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,NOT APPLICABLE,NOT APPLICABLE,worse,worse,better,worse,ABOUT THE SAME,no,no,no
31301246,yes,2ND HALF OCT,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,25,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,NOT APPLICABLE,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,better,MUCH BETTER,MUCH BETTER,worse,worse,no,no,no
31301304,yes,2ND HALF OCT,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,75,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,better,MUCH WORSE,better,no,no,no
31301385,yes,1ST HALF NOV,1ST HALF APR,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,worse,better,MUCH WORSE,ABOUT THE SAME,worse,NOT APPLICABLE,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,better,NOT APPLICABLE,no,no,no
31301560,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,12,km,yes,33,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,better,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,better,better,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,better,worse,worse,no,no,no
31301671,yes,2ND HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO LATE,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,worse,MUCH WORSE,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,better,worse,NOT APPLICABLE,no,no,no
31301683,yes,2ND HALF OCT,2ND HALF APR,TOO LITTLE,TOO LATE,TOO LATE,no,40,km,no,,9,9,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,MUCH BETTER,ABOUT THE SAME,better,worse,worse,worse,ABOUT THE SAME,worse,worse,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
31302162,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,3,km,no,,9,9,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,ABOUT THE SAME,MUCH WORSE,worse,ABOUT THE SAME,NOT APPLICABLE,worse,worse,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,no,no,no
31302415,yes,1ST HALF NOV,2ND HALF MAR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,7,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,NOT APPLICABLE,worse,MUCH BETTER,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,better,better,worse,better,no,no,no
31302578,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,AT THE RIGHT TIME,no,40,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,MUCH WORSE,NOT APPLICABLE,ABOUT THE SAME,better,better,worse,worse,no,no,no
31302651,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO LATE,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,ABOUT THE SAME NUMBER,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,MUCH WORSE,ABOUT THE SAME,worse,NOT APPLICABLE,better,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,no,no,no
31302761,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,75,meter,no,,2,2,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,NOT APPLICABLE,more,worse,NOT APPLICABLE,worse,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,better,NOT APPLICABLE,NOT APPLICABLE,better,better,NOT APPLICABLE,worse,worse,no,no,no
