case_id,visit,ea_id,hh_n0a,hh_n0b,hh_n01,hh_n02,hh_n03,hh_n04,hh_n05,hh_n06,hh_n07,hh_n08
309017200131,1,30901720,yes,yes,no,no,yes,no,no,no,no,no
309017200139,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200147,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200163,1,30901720,no,no,no,no,no,no,no,no,no,no
309017320004,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320011,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320017,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320024,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320031,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320044,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320051,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320058,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320078,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320084,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320091,1,30901732,yes,yes,yes,no,no,no,no,no,no,no
309017320098,1,30901732,yes,yes,no,no,no,no,no,no,yes,no
309017320111,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320118,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320125,1,30901732,no,no,no,no,no,no,no,no,no,no
309017320138,1,30901732,no,no,no,no,no,no,no,no,no,no
309017560002,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560007,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560010,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560013,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560018,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560021,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560023,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560026,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560031,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560034,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560037,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560039,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560045,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560047,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560050,1,30901756,no,no,no,no,no,no,no,no,no,no
309017560055,1,30901756,no,no,no,no,no,no,no,no,no,no
309022360019,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360033,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360036,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360038,1,30902236,yes,yes,no,no,yes,yes,no,no,no,yes
309022360057,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360066,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360146,1,30902236,yes,yes,yes,no,no,no,no,no,no,no
309022360151,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360167,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360202,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360213,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360214,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360216,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360258,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360276,1,30902236,no,no,no,no,no,no,no,no,no,no
309022360277,1,30902236,no,no,no,no,no,no,no,no,no,no
309022990014,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990024,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990034,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990044,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990065,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990075,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990086,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990096,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990116,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990127,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990137,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990147,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990168,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990178,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990188,1,30902299,no,no,no,no,no,no,no,no,no,no
309022990209,1,30902299,no,no,no,no,no,no,no,no,no,no
309023460016,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460031,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460046,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460061,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460091,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460106,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460121,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460136,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460166,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460181,1,30902346,yes,yes,no,yes,no,no,no,no,no,no
309023460196,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460212,1,30902346,yes,yes,no,yes,no,no,no,no,no,no
309023460242,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460257,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460272,1,30902346,no,no,no,no,no,no,no,no,no,no
309023460302,1,30902346,no,no,no,no,no,no,no,no,no,no
309024250008,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250016,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250024,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250032,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250048,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250056,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250064,1,30902425,yes,yes,no,no,no,no,no,no,no,yes
309024250072,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250088,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250096,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250104,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250112,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250128,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250136,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250144,1,30902425,no,no,no,no,no,no,no,no,no,no
309024250160,1,30902425,no,no,no,no,no,no,no,no,no,no
309026060005,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060016,1,30902606,yes,yes,no,no,no,yes,no,no,no,yes
309026060017,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060024,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060037,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060049,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060073,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060085,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060110,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060134,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060146,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060158,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060195,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060207,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060219,1,30902606,no,no,no,no,no,no,no,no,no,no
309026060244,1,30902606,no,no,no,no,no,no,no,no,no,no
309031140004,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140009,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140014,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140019,1,30903114,yes,yes,no,yes,no,no,no,no,no,no
309031140021,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140067,1,30903114,yes,yes,yes,no,no,no,no,no,no,yes
309031140102,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140103,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140104,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140113,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140118,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140122,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140133,1,30903114,yes,yes,yes,no,no,no,no,no,no,no
309031140148,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140160,1,30903114,no,no,no,no,no,no,no,no,no,no
309031140167,1,30903114,no,no,no,no,no,no,no,no,no,no
309035280021,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280027,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280041,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280054,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280082,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280095,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280109,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280123,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280150,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280163,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280177,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280191,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280218,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280232,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280245,1,30903528,no,no,no,no,no,no,no,no,no,no
309035280272,1,30903528,no,no,no,no,no,no,no,no,no,no
309206090032,1,30920609,yes,yes,yes,no,no,no,no,no,no,no
309206090050,1,30920609,no,no,no,no,no,no,no,no,no,no
309206090068,1,30920609,no,no,no,no,no,no,no,no,no,no
309206090086,1,30920609,yes,yes,no,no,yes,no,no,no,no,no
309206090121,1,30920609,yes,yes,no,no,no,no,no,no,no,yes
309206090139,1,30920609,no,no,no,no,no,no,no,no,no,no
309206090156,1,30920609,no,no,no,no,no,no,no,no,no,no
309206090174,1,30920609,no,no,no,no,no,no,no,no,no,no
309206090210,1,30920609,no,no,no,no,no,no,no,no,no,no
309206090227,1,30920609,no,no,no,no,no,no,no,no,no,no
309206090245,1,30920609,yes,yes,no,yes,no,no,no,no,no,no
309206090265,1,30920609,no,no,no,no,no,no,no,no,no,no
309206090298,1,30920609,yes,yes,yes,no,no,no,no,yes,no,no
309206090316,1,30920609,no,no,no,no,no,no,no,no,no,no
309206090334,1,30920609,no,no,no,no,no,no,no,no,no,no
309206090369,1,30920609,no,no,no,no,no,no,no,no,no,no
310010340007,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340030,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340035,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340046,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340055,1,31001034,yes,yes,yes,no,no,no,no,no,no,no
310010340066,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340074,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340077,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340113,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340116,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340120,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340124,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340128,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340137,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340138,1,31001034,no,no,no,no,no,no,no,no,no,no
310010340140,1,31001034,no,no,no,no,no,no,no,no,no,no
310010920013,1,31001092,no,no,no,no,no,no,no,no,no,no
310010920026,1,31001092,yes,yes,no,no,no,no,no,no,yes,no
310010920040,1,31001092,no,no,no,no,no,no,no,no,no,no
310010920053,1,31001092,no,no,no,no,no,no,no,no,no,no
310010920079,1,31001092,yes,yes,no,no,yes,no,no,no,no,no
310010920092,1,31001092,no,no,no,no,no,no,no,no,no,no
310010920106,1,31001092,no,no,no,no,no,no,no,no,no,no
310010920119,1,31001092,yes,yes,no,yes,no,no,no,no,no,no
310010920145,1,31001092,no,no,no,no,no,no,no,no,no,no
310010920158,1,31001092,no,no,no,no,no,no,no,no,no,no
310010920171,1,31001092,no,no,no,no,no,no,no,no,no,no
310010920185,1,31001092,no,no,no,no,no,no,no,no,no,no
310010920211,1,31001092,yes,yes,yes,no,no,no,no,no,no,no
310010920224,1,31001092,no,no,no,no,no,no,no,no,no,no
310010920237,1,31001092,no,no,no,no,no,no,no,no,no,no
310010920264,1,31001092,no,no,no,no,no,no,no,no,no,no
310011230030,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230045,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230061,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230076,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230107,1,31001123,yes,yes,no,no,no,no,no,no,no,yes
310011230123,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230138,1,31001123,yes,yes,yes,no,no,no,no,no,no,no
310011230154,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230185,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230200,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230216,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230231,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230262,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230278,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230293,1,31001123,no,no,no,no,no,no,no,no,no,no
310011230324,1,31001123,no,no,no,no,no,no,no,no,no,no
310012280013,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280021,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280028,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280035,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280049,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280057,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280064,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280071,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280085,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280093,1,31001228,yes,yes,no,no,no,yes,no,no,no,no
310012280100,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280107,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280128,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280129,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280136,1,31001228,no,no,no,no,no,no,no,no,no,no
310012280150,1,31001228,no,no,no,no,no,no,no,no,no,no
310012420023,1,31001242,yes,yes,no,no,no,yes,no,no,no,no
310012420036,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420049,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420062,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420088,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420101,1,31001242,yes,yes,no,no,no,yes,no,no,no,no
310012420114,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420127,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420153,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420166,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420179,1,31001242,yes,yes,no,no,no,yes,no,no,no,no
310012420192,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420218,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420232,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420245,1,31001242,no,no,no,no,no,no,no,no,no,no
310012420271,1,31001242,no,no,no,no,no,no,no,no,no,no
310013330001,1,31001333,yes,yes,yes,no,no,no,no,no,yes,no
310013330010,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330012,1,31001333,yes,yes,yes,no,no,no,no,no,no,no
310013330022,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330024,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330071,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330132,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330144,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330150,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330155,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330178,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330208,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330215,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330233,1,31001333,no,no,no,no,no,no,no,no,no,no
310013330243,1,31001333,yes,yes,no,no,no,no,no,no,yes,no
310013330244,1,31001333,no,no,no,no,no,no,no,no,no,no
310016470027,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470042,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470057,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470072,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470103,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470118,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470133,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470148,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470179,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470194,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470209,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470225,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470255,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470270,1,31001647,yes,yes,no,yes,no,no,no,no,no,no
310016470285,1,31001647,no,no,no,no,no,no,no,no,no,no
310016470316,1,31001647,yes,yes,no,yes,no,no,no,no,no,no
310017490008,2,31001749,no,no,no,no,no,no,no,no,no,no
310017490018,2,31001749,no,no,no,no,no,no,no,no,no,no
310017490028,2,31001749,no,no,no,no,no,no,no,no,no,no
310017490049,2,31001749,no,no,no,no,no,no,no,no,no,no
310017490059,2,31001749,yes,yes,yes,no,no,no,no,no,no,no
310017490069,2,31001749,no,no,no,no,no,no,no,no,no,no
310017490090,2,31001749,yes,yes,yes,no,no,no,no,no,no,no
310017490100,2,31001749,yes,yes,no,no,no,yes,no,no,no,no
310017490110,2,31001749,no,no,no,no,no,no,no,no,no,no
310017490130,2,31001749,no,no,no,no,no,no,no,no,no,no
310017490140,2,31001749,no,no,no,no,no,no,no,no,no,no
310017490151,2,31001749,yes,yes,no,no,yes,no,no,no,no,no
310017490171,2,31001749,no,no,no,no,no,no,no,no,no,no
310017490181,2,31001749,no,no,no,no,no,no,no,no,no,no
310017490191,2,31001749,no,no,no,no,no,no,no,no,no,no
310017490212,2,31001749,no,no,no,no,no,no,no,no,no,no
310021690014,1,31002169,no,no,no,no,no,no,no,no,no,no
310021690062,1,31002169,yes,yes,no,no,no,no,no,no,no,yes
310021690087,1,31002169,yes,yes,yes,no,no,no,no,no,no,yes
310021690116,1,31002169,no,no,no,no,no,no,no,no,no,no
310021690118,1,31002169,no,no,no,no,no,no,no,no,no,no
310021690125,1,31002169,no,no,no,no,no,no,no,no,no,no
310021690150,1,31002169,no,no,no,no,no,no,no,no,no,no
310021690162,1,31002169,no,no,no,no,no,no,no,no,no,no
310021690165,1,31002169,no,no,no,no,no,no,no,no,no,no
310021690191,1,31002169,no,no,no,no,no,no,no,no,no,no
310021690226,1,31002169,yes,yes,no,no,yes,yes,no,no,no,no
310021690231,1,31002169,no,no,no,no,no,no,no,no,no,no
310021690240,1,31002169,no,no,no,no,no,no,no,no,no,no
310021690242,1,31002169,yes,yes,no,no,no,no,no,no,no,yes
310021690260,1,31002169,yes,yes,no,no,yes,no,no,no,no,yes
310021690273,1,31002169,no,no,no,no,no,no,no,no,no,no
310022450007,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450015,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450022,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450029,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450036,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450043,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450050,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450058,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450065,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450079,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450086,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450094,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450101,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450115,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450122,1,31002245,no,no,no,no,no,no,no,no,no,no
310022450130,1,31002245,no,no,no,no,no,no,no,no,no,no
310026770019,1,31002677,no,no,no,no,no,no,no,no,no,no
310026770045,1,31002677,no,no,no,no,no,no,no,no,no,no
310026770071,1,31002677,yes,yes,no,no,yes,no,no,no,no,no
310026770091,1,31002677,no,no,no,no,no,no,no,no,no,no
310026770175,1,31002677,no,no,no,no,no,no,no,no,no,no
310026770201,1,31002677,no,no,no,no,no,no,no,no,no,no
310026770227,1,31002677,no,no,no,no,no,no,no,no,no,no
310026770254,1,31002677,no,no,no,no,no,no,no,no,no,no
310026770306,1,31002677,no,no,no,no,no,no,no,no,no,no
310026770332,1,31002677,no,no,no,no,no,no,no,no,no,no
310026770358,1,31002677,no,no,no,no,no,no,no,no,no,no
310026770384,1,31002677,yes,yes,no,no,no,yes,no,no,no,no
310026770436,1,31002677,no,no,no,no,no,no,no,no,no,no
310026770462,1,31002677,yes,yes,no,no,no,yes,no,no,no,no
310026770488,1,31002677,yes,yes,no,no,yes,no,no,no,no,no
310026770541,1,31002677,yes,yes,no,no,yes,no,no,no,no,no
310031000026,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000042,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000058,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000074,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000106,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000122,1,31003100,yes,yes,no,no,yes,no,no,no,no,no
310031000138,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000154,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000186,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000202,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000218,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000234,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000266,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000282,1,31003100,no,no,no,no,no,no,no,no,no,no
310031000298,1,31003100,yes,yes,no,no,yes,no,no,no,no,no
310031000330,1,31003100,no,no,no,no,no,no,no,no,no,no
310032260009,1,31003226,no,no,no,no,no,no,no,no,no,no
310032260016,1,31003226,no,no,no,no,no,no,no,no,no,no
310032260024,1,31003226,yes,yes,yes,no,no,no,no,no,no,no
310032260032,1,31003226,no,no,no,no,no,no,no,no,no,no
310032260049,1,31003226,no,no,no,no,no,no,no,no,no,no
310032260057,1,31003226,yes,yes,yes,no,no,no,no,no,no,no
310032260065,1,31003226,yes,yes,no,no,no,yes,no,no,no,no
310032260073,1,31003226,no,no,no,no,no,no,no,no,no,no
310032260089,1,31003226,no,no,no,no,no,no,no,no,no,no
310032260097,1,31003226,no,no,no,no,no,no,no,no,no,no
310032260105,1,31003226,no,no,no,no,no,no,no,no,no,no
310032260113,1,31003226,no,no,no,no,no,no,no,no,no,no
310032260130,1,31003226,no,no,no,no,no,no,no,no,no,no
310032260138,1,31003226,yes,yes,yes,no,no,no,no,no,no,no
310032260146,1,31003226,no,no,no,no,no,no,no,no,no,no
310032260162,1,31003226,yes,yes,yes,no,no,no,no,no,no,no
310034820033,1,31003482,no,no,no,no,no,no,no,no,no,no
310034820050,1,31003482,no,no,no,no,no,no,no,no,no,no
310034820067,1,31003482,no,no,no,no,no,no,no,no,no,no
310034820084,1,31003482,no,no,no,no,no,no,no,no,no,no
310034820118,1,31003482,no,no,no,no,no,no,no,no,no,no
310034820135,1,31003482,no,no,no,no,no,no,no,no,no,no
310034820153,1,31003482,no,no,no,no,no,no,no,no,no,no
310034820170,1,31003482,no,no,no,no,no,no,no,no,no,no
310034820204,1,31003482,no,no,no,no,no,no,no,no,no,no
310034820221,1,31003482,no,no,no,no,no,no,no,no,no,no
310034820238,1,31003482,no,no,no,no,no,no,no,no,no,no
310034820255,1,31003482,no,no,no,no,no,no,no,no,no,no
