case_id,visit,ea_id,hh_f01,hh_f02,hh_f03a,hh_f03b,hh_f04a,hh_f04b,hh_f05,hh_f06,hh_f07,hh_f07_os,hh_f08,hh_f08_os,hh_f09,hh_f09_os,hh_f10,hh_f11,hh_f11_os,hh_f12,hh_f12_os,hh_f13,hh_f14,hh_f15,hh_f15_os,hh_f16a,hh_f16b,hh_f17,hh_f18,hh_f19,hh_f20a,hh_f20a_os,hh_f20b,hh_f20b_os,hh_f21,hh_f22,hh_f23,hh_f24,hh_f25,hh_f26a,hh_f26b,hh_f27,hh_f28,hh_f29,hh_f30,hh_f31,hh_f32,hh_f33a,hh_f33b,hh_f34,hh_f35,hh_f36,hh_f36_os,hh_f37,hh_f38a,hh_f38b,hh_f39,hh_f40,hh_f41,hh_f41_os,hh_f42,hh_f43,hh_f43_os,hh_f44,hh_f45,hh_f46,hh_f47
306015260039,1,30601526,Owned,10000,1500,Month,,,6,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Community woodlot,,15,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,30,Minute,All year around,,Latrine without roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306015260049,1,30601526,Owned,30000,1000,Month,,,10,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Community woodlot,,30,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,No,
306015260054,1,30601526,Owned,2000,500,Month,,,2,Traditional,Mud brick,,Grass,,Smoothed mud,,1,Other (specify),NOTHING,Collected firewood,,,,Community woodlot,,10,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,10,Minute,All year around,,None,,,Rubbish pit,,Yes,No,No,
306015260059,1,30601526,Owned,25000,1500,Month,,,5,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,400,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,20,10,Minute,All year around,,None,,,None,,Yes,Yes,Yes,"Yes, for all children under five"
306015260064,1,30601526,Owned,150000,2000,Month,,,10,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,1,300,Borehole,,0,3,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
306015260070,1,30601526,Owned,30000,1000,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,15,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306015260075,1,30601526,Owned,25000,500,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,VIP latrine,,Household members only,Rubbish pit,,No,,,
306015260085,1,30601526,Owned,85000,500,Month,,,15,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,5,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,20,30,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,No,
306015260090,1,30601526,Owned,15000,500,Month,,,5,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,2,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,20,45,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
306015260095,1,30601526,Owned,18000,1000,Month,,,4,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,30,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,1,600,River/stream,,0,30,Minute,All year around,,Latrine without roof,,Household members only,Rubbish pit,,No,,,
306015260105,1,30601526,Owned,7000,500,Month,,,6,Traditional,Mud,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Community woodlot,,20,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Spring,,0,30,Minute,All year around,,None,,,Rubbish pit,,No,,,
306016080007,1,30601608,Owned,60000,1000,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,1000,No,,,,,,,,,,,,No,,,,No,,,,1,1000,Borehole,,50,1,Hour,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,No,No,
306016080019,1,30601608,Owned,18000,300,Month,,,7,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,400,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,30,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306016080023,1,30601608,Owned,5000,1500,Month,,,6,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,4,Hour,None,600,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Burning,,Yes,Yes,Yes,"Yes, for all children under five"
306016080035,1,30601608,"Free, authorised",,250,Month,,,2,Traditional,Mud brick,,Grass,,Smoothed mud,,1,Electricity,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,100,No,,,,,,,,,,,,Yes,No,,,No,,,,0,,Borehole,,50,10,Minute,All year around,,None,,,None,,No,,,
306016080046,1,30601608,Owned,18000,500,Month,,,4,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,30,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,No,
306016080069,1,30601608,Owned,24000,500,Month,,,1,Traditional,Mud brick,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,20,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,No,
306016080081,1,30601608,Owned,30000,700,Month,,,5,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,1,300,Borehole,,0,1,Minute,All year around,,Latrine without roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306016080104,1,30601608,Owned,250000,2500,Month,,,31,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Other (specify),SOLAR PANEL,Collected firewood,,,,Own woodlot,,5,Minute,None,500,No,,,,,,,,,,,,Yes,Yes,Application pending,96,No,,,,1,0,Borehole,,50,20,Minute,All year around,,VIP latrine,,Household members only,Rubbish pit,,Yes,All nets treated & less than 6 months old,No,
306016080108,1,30601608,Owned,100000,700,Month,,,2,Traditional,Mud brick,,Grass,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Community woodlot,,2,Hour,None,2000,No,,,,,,,,,,,,No,,,,No,,,,1,500,Borehole,,50,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306016080127,1,30601608,Owned,10000,300,Month,,,3,Traditional,Mud brick,,Grass,,Smoothed mud,,1,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,200,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,50,10,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
306016080139,1,30601608,Owned,70000,1200,Month,,,14,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Community woodlot,,1,Hour,None,1000,No,,,,,,,,,,,,No,,,,No,,,,1,6000,Borehole,,25,6,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306016080150,1,30601608,Owned,80000,1000,Month,,,11,Traditional,Mud,,Grass,,Smoothed mud,,8,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,400,No,,,,,,,,,,,,No,,,,No,,,,1,500,Borehole,,50,20,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306016080162,1,30601608,Owned,15000,500,Month,,,4,Traditional,Mud,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,1,400,Borehole,,0,1,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,No,,,
306016080185,1,30601608,Owned,15000,400,Month,,,1,Traditional,Mud brick,,Grass,,Smoothed mud,,1,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,2,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,3,Minute,All year around,,Latrine without roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306016080197,1,30601608,Owned,10000,300,Month,,,4,Traditional,Mud,,Grass,,Smoothed mud,,1,Candles,,Collected firewood,,,,Unfarmed areas of community,,3,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,1,Minute,All year around,,Latrine without roof,,Other households also,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306016080231,1,30601608,Owned,80000,700,Month,,,6,Traditional,Mud brick,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Other (specify),HILLS,15,Minute,None,300,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,50,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
306016390005,1,30601639,Owned,11000,800,Month,,,5,Traditional,Mud brick,,Grass,,Smoothed mud,,0,Parrafin,,Collected firewood,,,,Forest reserve,,3,Hour,None,100,No,,,,,,,,,,,,No,,,,No,,,,2,150,Borehole,,50,1,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306016390041,1,30601639,Owned,9000,500,Month,,,2,Traditional,Mud brick,,Grass,,Smoothed mud,,1,Collected firewood,,Collected firewood,,,,Community woodlot,,30,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,20,20,Minute,All year around,,Latrine without roof,,Household members only,Rubbish pit,,No,,,
306016390115,1,30601639,Owned,10000,1000,Month,,,4,Traditional,Mud,,Grass,,Sand,,0,Parrafin,,Collected firewood,,,,Forest reserve,,1,Hour,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,100,1,Hour,All year around,,Latrine without roof,,Other households also,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306016390146,1,30601639,Owned,100000,2000,Month,,,3,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,30,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Latrine without roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306016390154,1,30601639,Owned,30000,1500,Month,,,4,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Community woodlot,,1,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,30,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306016390218,1,30601639,Owned,13000,1000,Month,,,6,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Forest reserve,,1,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306016390228,1,30601639,Owned,5000,400,Month,,,8,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,3,Hour,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306016390325,1,30601639,Owned,10000,700,Month,,,2,Traditional,Mud,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Forest reserve,,2,Hour,Almost all,1000,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,1,Hour,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306016390329,1,30601639,Owned,25000,3000,Month,,,10,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Forest reserve,,2,Hour,None,700,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,2,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
306016390344,1,30601639,Owned,5000,350,Month,,,2,Traditional,Mud,,Grass,,Smoothed mud,,0,Parrafin,,Collected firewood,,,,Forest reserve,,4,Hour,None,0,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,15,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306016390350,1,30601639,Owned,12000,500,Month,,,3,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,2,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,1,Hour,All year around,,Latrine without roof,,Other households also,None,,Yes,Yes,Yes,"Yes, for all children under five"
306016390357,1,30601639,Owned,1200,1000,Month,,,25,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Candles,,Collected firewood,,,,Community woodlot,,30,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,20,30,Minute,All year around,,Latrine without roof,,Household members only,None,,No,,,
306016390365,1,30601639,Owned,10000,250,Month,,,Don't Know,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Forest reserve,,1,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,1,480,Borehole,,0,20,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,No,,,
306016390373,1,30601639,Owned,9000,300,Month,,,6,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,2,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,1,Hour,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,No,
306016390384,1,30601639,Owned,20000,5000,Month,,,7,Traditional,Mud brick,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,1,Hour,All year around,,Latrine without roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306016390391,1,30601639,"Free, not authorised",,500,Month,,,3,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Forest reserve,,20,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,20,Minute,All year around,,Latrine without roof,,Household members only,Burning,,Yes,Yes,Yes,"Yes, for all children under five"
306017460004,1,30601746,Owned,50000,3000,Month,,,5,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Candles,,Collected firewood,,,,Community woodlot,,30,Minute,None,200,No,,,,,,,,,,,,Yes,Yes,No need for electricity,,No,,,,0,,Borehole,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306017460005,1,30601746,Owned,50000,1000,Month,,,5,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,2,Parrafin,,Collected firewood,,,,Community woodlot,,2,Hour,None,500,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,1,500,Borehole,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,No,
306017460011,1,30601746,Owned,80000,1000,Month,,,3,Traditional,Mud brick,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Forest reserve,,2,Hour,More than half,100,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,50,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306017460015,1,30601746,Owned,100000,2500,Month,,,10,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Parrafin,,Collected firewood,,,,Forest reserve,,1,Hour,None,300,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,Yes,Yes,"Yes, for all children under five"
306017460016,1,30601746,Owned,20000,1000,Month,,,2,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306017460017,1,30601746,Owned,150000,1000,Month,,,8,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,1,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306017460021,1,30601746,Owned,20000,500,Month,,,4,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Forest reserve,,30,Minute,None,300,No,,,,,,,,,,,,Yes,Yes,Dwelling unappropriate for connection,,No,,,,0,,Borehole,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,No,,,
306017460025,1,30601746,Owned,150000,500,Month,,,6,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Forest reserve,,45,Minute,None,500,No,,,,,,,,,,,,Yes,Yes,Dwelling unappropriate for connection,,No,,,,0,,Borehole,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,Yes,Yes,"Yes, for all children under five"
306017460030,1,30601746,Owned,360000,3000,Month,,,13,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,More than half,300,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,1,700,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306017460058,1,30601746,Owned,50000,1000,Month,,,9,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,150,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,50,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
306017460065,1,30601746,Owned,30000,1000,Month,,,25,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,3,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,20,Minute,All year around,,Latrine without roof,,Household members only,None,,No,,,
306017460066,1,30601746,Owned,50000,1000,Month,,,7,Traditional,Mud brick,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Community woodlot,,3,Hour,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
306017460076,1,30601746,Owned,5000,300,Month,,,5,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Forest reserve,,30,Minute,None,300,No,,,,,,,,,,,,Yes,Yes,Dwelling unappropriate for connection,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306017460081,1,30601746,Owned,50000,1000,Month,,,12,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306017460091,1,30601746,Owned,100000,1500,Month,,,6,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,100,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,50,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,No,No,
306017460106,1,30601746,Owned,15000,800,Month,,,9,Traditional,Mud brick,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Hour,None,400,No,,,,,,,,,,,,Yes,No,,,No,,,,0,,Borehole,,20,12,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
