case_id,visit,ea_id,hh_g09,hh_g10a,hh_g10b,hh_g10c,hh_g11
311074060179,1,31107406,Yes,A,Children 0-5 years,0,0
311074060179,1,31107406,Yes,B,Children 6-15 years,0,0
311074060179,1,31107406,Yes,C,Adults 16-65 years,1,1
311074060179,1,31107406,Yes,D,People over 66 years old,0,0
311074060189,1,31107406,No,,,,
311074060200,1,31107406,Yes,A,Children 0-5 years,0,0
311074060200,1,31107406,Yes,B,Children 6-15 years,0,0
311074060200,1,31107406,Yes,C,Adults 16-65 years,1,1
311074060200,1,31107406,Yes,D,People over 66 years old,0,0
311074060222,1,31107406,Yes,A,Children 0-5 years,0,0
311074060222,1,31107406,Yes,B,Children 6-15 years,3,3
311074060222,1,31107406,Yes,C,Adults 16-65 years,0,0
311074060222,1,31107406,Yes,D,People over 66 years old,0,0
311082650016,1,31108265,No,,,,
311082650025,1,31108265,No,,,,
311082650034,1,31108265,No,,,,
311082650043,1,31108265,No,,,,
311082650061,1,31108265,Yes,A,Children 0-5 years,2,3
311082650061,1,31108265,Yes,B,Children 6-15 years,0,0
311082650061,1,31108265,Yes,C,Adults 16-65 years,0,0
311082650061,1,31108265,Yes,D,People over 66 years old,0,0
311082650070,1,31108265,No,,,,
311082650078,1,31108265,No,,,,
311082650087,1,31108265,No,,,,
311082650105,1,31108265,No,,,,
311082650114,1,31108265,No,,,,
311082650123,1,31108265,No,,,,
311082650132,1,31108265,No,,,,
311082650149,1,31108265,No,,,,
311082650158,1,31108265,No,,,,
311082650167,1,31108265,No,,,,
311082650185,1,31108265,No,,,,
311087030024,1,31108703,Yes,A,Children 0-5 years,0,0
311087030024,1,31108703,Yes,B,Children 6-15 years,0,0
311087030024,1,31108703,Yes,C,Adults 16-65 years,3,6
311087030024,1,31108703,Yes,D,People over 66 years old,0,0
311087030057,1,31108703,Yes,A,Children 0-5 years,3,3
311087030057,1,31108703,Yes,B,Children 6-15 years,0,0
311087030057,1,31108703,Yes,C,Adults 16-65 years,2,2
311087030057,1,31108703,Yes,D,People over 66 years old,0,0
311087030121,1,31108703,Yes,A,Children 0-5 years,2,2
311087030121,1,31108703,Yes,B,Children 6-15 years,2,2
311087030121,1,31108703,Yes,C,Adults 16-65 years,0,0
311087030121,1,31108703,Yes,D,People over 66 years old,0,0
311087030172,1,31108703,No,,,,
311087030174,1,31108703,Yes,A,Children 0-5 years,0,0
311087030174,1,31108703,Yes,B,Children 6-15 years,0,0
311087030174,1,31108703,Yes,C,Adults 16-65 years,2,4
311087030174,1,31108703,Yes,D,People over 66 years old,0,0
311087030214,1,31108703,No,,,,
311087030266,1,31108703,Yes,A,Children 0-5 years,0,0
311087030266,1,31108703,Yes,B,Children 6-15 years,0,0
311087030266,1,31108703,Yes,C,Adults 16-65 years,3,3
311087030266,1,31108703,Yes,D,People over 66 years old,0,0
311087030267,1,31108703,Yes,A,Children 0-5 years,0,0
311087030267,1,31108703,Yes,B,Children 6-15 years,0,0
311087030267,1,31108703,Yes,C,Adults 16-65 years,1,2
311087030267,1,31108703,Yes,D,People over 66 years old,0,0
311087030288,1,31108703,No,,,,
311087030320,1,31108703,No,,,,
311087030327,1,31108703,No,,,,
311087030335,1,31108703,No,,,,
311087030344,1,31108703,Yes,A,Children 0-5 years,1,1
311087030344,1,31108703,Yes,B,Children 6-15 years,0,0
311087030344,1,31108703,Yes,C,Adults 16-65 years,1,1
311087030344,1,31108703,Yes,D,People over 66 years old,0,0
311087030374,1,31108703,No,,,,
311087030375,1,31108703,No,,,,
311087030385,1,31108703,Yes,A,Children 0-5 years,0,0
311087030385,1,31108703,Yes,B,Children 6-15 years,0,0
311087030385,1,31108703,Yes,C,Adults 16-65 years,2,2
311087030385,1,31108703,Yes,D,People over 66 years old,0,0
311104620006,1,31110462,No,,,,
311104620007,1,31110462,No,,,,
311104620010,1,31110462,No,,,,
311104620014,1,31110462,No,,,,
311104620021,1,31110462,No,,,,
311104620024,1,31110462,No,,,,
311104620028,1,31110462,Yes,A,Children 0-5 years,0,0
311104620028,1,31110462,Yes,B,Children 6-15 years,1,2
311104620028,1,31110462,Yes,C,Adults 16-65 years,0,0
311104620028,1,31110462,Yes,D,People over 66 years old,0,0
311104620031,1,31110462,No,,,,
311104620038,1,31110462,No,,,,
311104620042,1,31110462,No,,,,
311104620045,1,31110462,No,,,,
311104620049,1,31110462,No,,,,
311104620056,1,31110462,No,,,,
311104620059,1,31110462,No,,,,
311104620063,1,31110462,No,,,,
311104620070,1,31110462,No,,,,
311200970022,1,31120097,No,,,,
311200970036,1,31120097,Yes,A,Children 0-5 years,1,1
311200970036,1,31120097,Yes,B,Children 6-15 years,2,2
311200970036,1,31120097,Yes,C,Adults 16-65 years,0,0
311200970036,1,31120097,Yes,D,People over 66 years old,0,0
311200970051,1,31120097,No,,,,
311200970066,1,31120097,Yes,A,Children 0-5 years,0,0
311200970066,1,31120097,Yes,B,Children 6-15 years,2,2
311200970066,1,31120097,Yes,C,Adults 16-65 years,1,1
311200970066,1,31120097,Yes,D,People over 66 years old,0,0
311200970095,1,31120097,No,,,,
311200970110,1,31120097,No,,,,
311200970125,1,31120097,No,,,,
311200970140,1,31120097,Yes,A,Children 0-5 years,0,0
311200970140,1,31120097,Yes,B,Children 6-15 years,0,0
311200970140,1,31120097,Yes,C,Adults 16-65 years,7,7
311200970140,1,31120097,Yes,D,People over 66 years old,0,0
311200970169,1,31120097,No,,,,
311200970184,1,31120097,No,,,,
311200970199,1,31120097,No,,,,
311200970213,1,31120097,No,,,,
311200970243,1,31120097,Yes,A,Children 0-5 years,0,0
311200970243,1,31120097,Yes,B,Children 6-15 years,3,4
311200970243,1,31120097,Yes,C,Adults 16-65 years,2,4
311200970243,1,31120097,Yes,D,People over 66 years old,0,0
311200970258,1,31120097,No,,,,
311200970272,1,31120097,Yes,A,Children 0-5 years,0,0
311200970272,1,31120097,Yes,B,Children 6-15 years,2,2
311200970272,1,31120097,Yes,C,Adults 16-65 years,0,0
311200970272,1,31120097,Yes,D,People over 66 years old,0,0
311200970302,1,31120097,Yes,A,Children 0-5 years,0,0
311200970302,1,31120097,Yes,B,Children 6-15 years,3,3
311200970302,1,31120097,Yes,C,Adults 16-65 years,0,0
311200970302,1,31120097,Yes,D,People over 66 years old,0,0
311202180027,1,31120218,No,,,,
311202180042,1,31120218,No,,,,
311202180057,1,31120218,No,,,,
311202180072,1,31120218,No,,,,
311202180102,1,31120218,No,,,,
311202180116,1,31120218,Yes,A,Children 0-5 years,0,0
311202180116,1,31120218,Yes,B,Children 6-15 years,1,2
311202180116,1,31120218,Yes,C,Adults 16-65 years,0,0
311202180116,1,31120218,Yes,D,People over 66 years old,0,0
311202180131,1,31120218,No,,,,
311202180146,1,31120218,No,,,,
311202180176,1,31120218,No,,,,
311202180191,1,31120218,No,,,,
311202180206,1,31120218,No,,,,
311202180221,1,31120218,No,,,,
311202180251,1,31120218,No,,,,
311202180266,1,31120218,No,,,,
311202180281,1,31120218,No,,,,
311202180311,1,31120218,Yes,A,Children 0-5 years,0,0
311202180311,1,31120218,Yes,B,Children 6-15 years,0,0
311202180311,1,31120218,Yes,C,Adults 16-65 years,3,9
311202180311,1,31120218,Yes,D,People over 66 years old,0,0
312010070032,1,31201007,No,,,,
312010070034,1,31201007,Yes,A,Children 0-5 years,0,0
312010070034,1,31201007,Yes,B,Children 6-15 years,4,4
312010070034,1,31201007,Yes,C,Adults 16-65 years,0,0
312010070034,1,31201007,Yes,D,People over 66 years old,0,0
312010070037,1,31201007,Yes,A,Children 0-5 years,0,0
312010070037,1,31201007,Yes,B,Children 6-15 years,0,0
312010070037,1,31201007,Yes,C,Adults 16-65 years,2,2
312010070037,1,31201007,Yes,D,People over 66 years old,0,0
312010070074,1,31201007,No,,,,
312010070116,1,31201007,Yes,A,Children 0-5 years,5,5
312010070116,1,31201007,Yes,B,Children 6-15 years,3,2
312010070116,1,31201007,Yes,C,Adults 16-65 years,4,2
312010070116,1,31201007,Yes,D,People over 66 years old,0,0
312010070128,1,31201007,Yes,A,Children 0-5 years,3,3
312010070128,1,31201007,Yes,B,Children 6-15 years,1,1
312010070128,1,31201007,Yes,C,Adults 16-65 years,2,2
312010070128,1,31201007,Yes,D,People over 66 years old,0,0
312010070145,1,31201007,No,,,,
312010070158,1,31201007,No,,,,
312010070162,1,31201007,Yes,A,Children 0-5 years,0,0
312010070162,1,31201007,Yes,B,Children 6-15 years,0,0
312010070162,1,31201007,Yes,C,Adults 16-65 years,3,3
312010070162,1,31201007,Yes,D,People over 66 years old,0,0
312010070164,1,31201007,Yes,A,Children 0-5 years,0,0
312010070164,1,31201007,Yes,B,Children 6-15 years,3,4
312010070164,1,31201007,Yes,C,Adults 16-65 years,0,0
312010070164,1,31201007,Yes,D,People over 66 years old,0,0
312010070169,1,31201007,No,,,,
312010070189,1,31201007,Yes,A,Children 0-5 years,0,0
312010070189,1,31201007,Yes,B,Children 6-15 years,1,2
312010070189,1,31201007,Yes,C,Adults 16-65 years,0,0
312010070189,1,31201007,Yes,D,People over 66 years old,0,0
312010070226,1,31201007,Yes,A,Children 0-5 years,2,2
312010070226,1,31201007,Yes,B,Children 6-15 years,3,3
312010070226,1,31201007,Yes,C,Adults 16-65 years,0,0
312010070226,1,31201007,Yes,D,People over 66 years old,0,0
312010070230,1,31201007,No,,,,
312010070283,1,31201007,No,,,,
312010070285,1,31201007,No,,,,
312010580008,1,31201058,No,,,,
312010580017,1,31201058,Yes,A,Children 0-5 years,3,3
312010580017,1,31201058,Yes,B,Children 6-15 years,3,3
312010580017,1,31201058,Yes,C,Adults 16-65 years,2,2
312010580017,1,31201058,Yes,D,People over 66 years old,0,0
312010580025,1,31201058,No,,,,
312010580034,1,31201058,No,,,,
312010580042,1,31201058,No,,,,
312010580059,1,31201058,No,,,,
312010580067,1,31201058,Yes,A,Children 0-5 years,0,0
312010580067,1,31201058,Yes,B,Children 6-15 years,2,2
312010580067,1,31201058,Yes,C,Adults 16-65 years,1,1
312010580067,1,31201058,Yes,D,People over 66 years old,0,0
312010580076,1,31201058,Yes,A,Children 0-5 years,0,0
312010580076,1,31201058,Yes,B,Children 6-15 years,0,0
312010580076,1,31201058,Yes,C,Adults 16-65 years,3,5
312010580076,1,31201058,Yes,D,People over 66 years old,0,0
312010580084,1,31201058,Yes,A,Children 0-5 years,0,0
312010580084,1,31201058,Yes,B,Children 6-15 years,0,0
312010580084,1,31201058,Yes,C,Adults 16-65 years,2,2
312010580084,1,31201058,Yes,D,People over 66 years old,0,0
312010580101,1,31201058,No,,,,
312010580109,1,31201058,Yes,A,Children 0-5 years,0,0
312010580109,1,31201058,Yes,B,Children 6-15 years,0,0
312010580109,1,31201058,Yes,C,Adults 16-65 years,1,1
312010580109,1,31201058,Yes,D,People over 66 years old,0,0
312010580118,1,31201058,Yes,A,Children 0-5 years,0,0
312010580118,1,31201058,Yes,B,Children 6-15 years,0,0
312010580118,1,31201058,Yes,C,Adults 16-65 years,2,3
312010580118,1,31201058,Yes,D,People over 66 years old,0,0
312010580126,1,31201058,Yes,A,Children 0-5 years,0,0
312010580126,1,31201058,Yes,B,Children 6-15 years,0,0
312010580126,1,31201058,Yes,C,Adults 16-65 years,1,1
312010580126,1,31201058,Yes,D,People over 66 years old,0,0
312010580143,1,31201058,No,,,,
312010580160,1,31201058,No,,,,
312010580177,1,31201058,No,,,,
312011040010,2,31201104,Yes,A,Children 0-5 years,7,7
312011040010,2,31201104,Yes,B,Children 6-15 years,0,0
312011040010,2,31201104,Yes,C,Adults 16-65 years,0,0
312011040010,2,31201104,Yes,D,People over 66 years old,0,0
312011040023,2,31201104,No,,,,
312011040036,2,31201104,No,,,,
312011040061,2,31201104,No,,,,
312011040074,2,31201104,Yes,A,Children 0-5 years,0,0
312011040074,2,31201104,Yes,B,Children 6-15 years,0,0
312011040074,2,31201104,Yes,C,Adults 16-65 years,2,2
312011040074,2,31201104,Yes,D,People over 66 years old,0,0
312011040086,2,31201104,No,,,,
312011040112,2,31201104,Yes,A,Children 0-5 years,0,0
312011040112,2,31201104,Yes,B,Children 6-15 years,0,0
312011040112,2,31201104,Yes,C,Adults 16-65 years,1,2
312011040112,2,31201104,Yes,D,People over 66 years old,0,0
312011040124,2,31201104,Yes,A,Children 0-5 years,2,2
312011040124,2,31201104,Yes,B,Children 6-15 years,0,0
312011040124,2,31201104,Yes,C,Adults 16-65 years,1,1
312011040124,2,31201104,Yes,D,People over 66 years old,0,0
312011040137,2,31201104,No,,,,
312011040162,2,31201104,Yes,A,Children 0-5 years,2,3
312011040162,2,31201104,Yes,B,Children 6-15 years,0,0
312011040162,2,31201104,Yes,C,Adults 16-65 years,0,0
312011040162,2,31201104,Yes,D,People over 66 years old,0,0
312011040175,2,31201104,No,,,,
312011040188,2,31201104,No,,,,
312011040213,2,31201104,No,,,,
312011040226,2,31201104,No,,,,
312011040238,2,31201104,No,,,,
312011040264,2,31201104,No,,,,
312011060008,1,31201106,Yes,A,Children 0-5 years,3,3
312011060008,1,31201106,Yes,B,Children 6-15 years,2,2
312011060008,1,31201106,Yes,C,Adults 16-65 years,0,0
312011060008,1,31201106,Yes,D,People over 66 years old,0,0
312011060014,1,31201106,No,,,,
312011060020,1,31201106,No,,,,
312011060026,1,31201106,Yes,A,Children 0-5 years,0,0
312011060026,1,31201106,Yes,B,Children 6-15 years,0,0
312011060026,1,31201106,Yes,C,Adults 16-65 years,2,2
312011060026,1,31201106,Yes,D,People over 66 years old,0,0
312011060038,1,31201106,No,,,,
312011060044,1,31201106,No,,,,
312011060050,1,31201106,No,,,,
312011060056,1,31201106,Yes,A,Children 0-5 years,0,0
312011060056,1,31201106,Yes,B,Children 6-15 years,0,0
312011060056,1,31201106,Yes,C,Adults 16-65 years,3,9
312011060056,1,31201106,Yes,D,People over 66 years old,0,0
312011060069,1,31201106,Yes,A,Children 0-5 years,3,3
312011060069,1,31201106,Yes,B,Children 6-15 years,3,3
312011060069,1,31201106,Yes,C,Adults 16-65 years,1,1
312011060069,1,31201106,Yes,D,People over 66 years old,0,0
312011060075,1,31201106,Yes,A,Children 0-5 years,0,0
312011060075,1,31201106,Yes,B,Children 6-15 years,0,0
312011060075,1,31201106,Yes,C,Adults 16-65 years,2,2
312011060075,1,31201106,Yes,D,People over 66 years old,0,0
312011060081,1,31201106,No,,,,
312011060087,1,31201106,No,,,,
312011060099,1,31201106,No,,,,
312011060105,1,31201106,Yes,A,Children 0-5 years,2,2
312011060105,1,31201106,Yes,B,Children 6-15 years,0,0
312011060105,1,31201106,Yes,C,Adults 16-65 years,0,0
312011060105,1,31201106,Yes,D,People over 66 years old,0,0
312011060111,1,31201106,No,,,,
312011060123,1,31201106,No,,,,
312011970001,2,31201197,Yes,A,Children 0-5 years,0,0
312011970001,2,31201197,Yes,B,Children 6-15 years,0,0
312011970001,2,31201197,Yes,C,Adults 16-65 years,2,4
312011970001,2,31201197,Yes,D,People over 66 years old,0,0
312011970008,2,31201197,Yes,A,Children 0-5 years,2,2
312011970008,2,31201197,Yes,B,Children 6-15 years,0,0
312011970008,2,31201197,Yes,C,Adults 16-65 years,3,3
312011970008,2,31201197,Yes,D,People over 66 years old,0,0
312011970022,2,31201197,No,,,,
312011970028,2,31201197,Yes,A,Children 0-5 years,0,0
312011970028,2,31201197,Yes,B,Children 6-15 years,1,1
312011970028,2,31201197,Yes,C,Adults 16-65 years,2,2
312011970028,2,31201197,Yes,D,People over 66 years old,0,0
312011970030,2,31201197,No,,,,
312011970037,2,31201197,Yes,A,Children 0-5 years,0,0
312011970037,2,31201197,Yes,B,Children 6-15 years,0,0
312011970037,2,31201197,Yes,C,Adults 16-65 years,1,1
312011970037,2,31201197,Yes,D,People over 66 years old,0,0
312011970057,2,31201197,Yes,A,Children 0-5 years,0,0
312011970057,2,31201197,Yes,B,Children 6-15 years,1,1
312011970057,2,31201197,Yes,C,Adults 16-65 years,1,1
312011970057,2,31201197,Yes,D,People over 66 years old,0,0
312011970066,2,31201197,Yes,A,Children 0-5 years,0,0
312011970066,2,31201197,Yes,B,Children 6-15 years,2,2
312011970066,2,31201197,Yes,C,Adults 16-65 years,2,2
312011970066,2,31201197,Yes,D,People over 66 years old,0,0
312011970081,2,31201197,Yes,A,Children 0-5 years,2,2
312011970081,2,31201197,Yes,B,Children 6-15 years,2,2
312011970081,2,31201197,Yes,C,Adults 16-65 years,0,0
312011970081,2,31201197,Yes,D,People over 66 years old,0,0
312011970088,2,31201197,Yes,A,Children 0-5 years,1,1
312011970088,2,31201197,Yes,B,Children 6-15 years,1,1
312011970088,2,31201197,Yes,C,Adults 16-65 years,0,0
312011970088,2,31201197,Yes,D,People over 66 years old,0,0
312011970095,2,31201197,No,,,,
312011970110,2,31201197,No,,,,
312011970117,2,31201197,No,,,,
312011970124,2,31201197,No,,,,
312011970139,2,31201197,Yes,A,Children 0-5 years,0,0
312011970139,2,31201197,Yes,B,Children 6-15 years,0,0
312011970139,2,31201197,Yes,C,Adults 16-65 years,1,1
312011970139,2,31201197,Yes,D,People over 66 years old,0,0
312011970146,2,31201197,Yes,A,Children 0-5 years,0,0
312011970146,2,31201197,Yes,B,Children 6-15 years,3,3
312011970146,2,31201197,Yes,C,Adults 16-65 years,0,0
312011970146,2,31201197,Yes,D,People over 66 years old,0,0
312012300056,1,31201230,Yes,A,Children 0-5 years,1,1
312012300056,1,31201230,Yes,B,Children 6-15 years,0,0
312012300056,1,31201230,Yes,C,Adults 16-65 years,1,1
312012300056,1,31201230,Yes,D,People over 66 years old,0,0
312012300065,1,31201230,Yes,A,Children 0-5 years,2,1
312012300065,1,31201230,Yes,B,Children 6-15 years,0,0
312012300065,1,31201230,Yes,C,Adults 16-65 years,3,3
312012300065,1,31201230,Yes,D,People over 66 years old,0,0
312012300081,1,31201230,Yes,A,Children 0-5 years,0,0
312012300081,1,31201230,Yes,B,Children 6-15 years,2,1
312012300081,1,31201230,Yes,C,Adults 16-65 years,2,2
312012300081,1,31201230,Yes,D,People over 66 years old,0,0
312012300107,1,31201230,No,,,,
312012300124,1,31201230,No,,,,
312012300129,1,31201230,No,,,,
312012300139,1,31201230,No,,,,
312012300151,1,31201230,No,,,,
312012300169,1,31201230,No,,,,
312012300171,1,31201230,Yes,A,Children 0-5 years,0,0
312012300171,1,31201230,Yes,B,Children 6-15 years,0,0
312012300171,1,31201230,Yes,C,Adults 16-65 years,5,1
312012300171,1,31201230,Yes,D,People over 66 years old,0,0
312012300176,1,31201230,Yes,A,Children 0-5 years,0,0
312012300176,1,31201230,Yes,B,Children 6-15 years,5,5
312012300176,1,31201230,Yes,C,Adults 16-65 years,0,0
312012300176,1,31201230,Yes,D,People over 66 years old,0,0
312012300179,1,31201230,No,,,,
312012300181,1,31201230,No,,,,
312012300182,1,31201230,No,,,,
312012300185,1,31201230,No,,,,
312012300205,1,31201230,Yes,A,Children 0-5 years,2,1
312012300205,1,31201230,Yes,B,Children 6-15 years,3,1
312012300205,1,31201230,Yes,C,Adults 16-65 years,2,2
312012300205,1,31201230,Yes,D,People over 66 years old,0,0
312012340016,1,31201234,No,,,,
312012340028,1,31201234,Yes,A,Children 0-5 years,0,0
312012340028,1,31201234,Yes,B,Children 6-15 years,2,3
312012340028,1,31201234,Yes,C,Adults 16-65 years,0,0
312012340028,1,31201234,Yes,D,People over 66 years old,0,0
312012340029,1,31201234,No,,,,
312012340039,1,31201234,Yes,A,Children 0-5 years,0,0
312012340039,1,31201234,Yes,B,Children 6-15 years,2,1
312012340039,1,31201234,Yes,C,Adults 16-65 years,0,0
312012340039,1,31201234,Yes,D,People over 66 years old,1,1
312012340050,1,31201234,No,,,,
312012340073,1,31201234,No,,,,
312012340084,1,31201234,Yes,A,Children 0-5 years,2,4
312012340084,1,31201234,Yes,B,Children 6-15 years,0,0
312012340084,1,31201234,Yes,C,Adults 16-65 years,0,0
312012340084,1,31201234,Yes,D,People over 66 years old,0,0
312012340095,1,31201234,No,,,,
312012340106,1,31201234,No,,,,
312012340140,1,31201234,No,,,,
312012340151,1,31201234,No,,,,
312012340163,1,31201234,No,,,,
312012340185,1,31201234,No,,,,
312012340195,1,31201234,Yes,A,Children 0-5 years,0,0
312012340195,1,31201234,Yes,B,Children 6-15 years,2,4
312012340195,1,31201234,Yes,C,Adults 16-65 years,0,0
312012340195,1,31201234,Yes,D,People over 66 years old,0,0
312012340207,1,31201234,No,,,,
312012340230,1,31201234,No,,,,
312012500003,1,31201250,Yes,A,Children 0-5 years,0,0
312012500003,1,31201250,Yes,B,Children 6-15 years,0,0
312012500003,1,31201250,Yes,C,Adults 16-65 years,4,8
312012500003,1,31201250,Yes,D,People over 66 years old,0,0
312012500007,1,31201250,No,,,,
312012500011,1,31201250,Yes,A,Children 0-5 years,1,2
312012500011,1,31201250,Yes,B,Children 6-15 years,0,0
312012500011,1,31201250,Yes,C,Adults 16-65 years,0,0
312012500011,1,31201250,Yes,D,People over 66 years old,0,0
312012500016,1,31201250,Yes,A,Children 0-5 years,0,0
312012500016,1,31201250,Yes,B,Children 6-15 years,4,1
312012500016,1,31201250,Yes,C,Adults 16-65 years,0,0
312012500016,1,31201250,Yes,D,People over 66 years old,0,0
312012500020,1,31201250,No,,,,
312012500029,1,31201250,No,,,,
312012500033,1,31201250,No,,,,
312012500038,1,31201250,Yes,A,Children 0-5 years,0,0
312012500038,1,31201250,Yes,B,Children 6-15 years,2,2
