case_id,visit,ea_id,hh_q0a,hh_q0b,hh_q01,hh_q02a,hh_q02b,hh_q02c,hh_q03a,hh_q03b
307104510011,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,8000,0,0,1,2
307104510011,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307104510011,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510021,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,4500,0,0,1,
307104510021,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307104510021,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510031,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,4500,0,0,1,
307104510031,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307104510031,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510042,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2800,0,0,1,
307104510042,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307104510042,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510062,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,3000,0,1,
307104510062,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307104510062,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510072,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307104510072,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307104510072,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510082,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307104510082,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307104510082,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510102,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,700,0,0,1,2
307104510102,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2000,0,0,1,2
307104510102,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510113,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307104510113,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2000,0,0,1,
307104510113,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510123,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307104510123,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,Yes,1800,0,0,1,
307104510123,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510133,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307104510133,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,Yes,500,0,0,1,
307104510133,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510153,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307104510153,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,Yes,3000,0,0,1,
307104510153,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510163,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307104510163,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307104510163,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510184,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2000,0,0,1,2
307104510184,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307104510184,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307104510204,1,30710451,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,500,0,0,1,
307104510204,1,30710451,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307104510204,1,30710451,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840016,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,50,0,0,1,
307116840016,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307116840016,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840056,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,200,0,0,1,
307116840056,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307116840056,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840099,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307116840099,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307116840099,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840112,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307116840112,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307116840112,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840146,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307116840146,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,Yes,250,0,0,1,2
307116840146,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840151,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,300,0,0,1,
307116840151,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307116840151,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840173,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307116840173,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,Yes,700,0,0,1,
307116840173,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840184,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,200,0,0,1,2
307116840184,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307116840184,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840228,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,500,0,0,1,
307116840228,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307116840228,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840251,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,500,0,0,1,
307116840251,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2600,0,0,1,2
307116840251,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840266,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307116840266,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,Yes,1000,0,0,1,
307116840266,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840272,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307116840272,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,Yes,400,0,0,2,
307116840272,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840280,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,100,0,0,1,2
307116840280,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2500,0,0,1,2
307116840280,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840282,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307116840282,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307116840282,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840287,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307116840287,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307116840287,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307116840296,1,30711684,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307116840296,1,30711684,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307116840296,1,30711684,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660006,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307206660006,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660006,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660015,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307206660015,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660015,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660019,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,800,0,1,
307206660019,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660019,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660029,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307206660029,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660029,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660057,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307206660057,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660057,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660067,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,50000,0,0,1,2
307206660067,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660067,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660077,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307206660077,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660077,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660086,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307206660086,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660086,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660105,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307206660105,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,Yes,800,0,0,1,
307206660105,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660115,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307206660115,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2800,0,0,1,2
307206660115,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660124,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307206660124,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2000,0,0,1,
307206660124,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660134,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
307206660134,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660134,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660153,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,8000,0,0,1,2
307206660153,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660153,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660163,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,10000,0,1,
307206660163,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660163,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660172,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,20000,30000,0,1,
307206660172,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660172,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
307206660191,1,30720666,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,20000,0,0,1,2
307206660191,1,30720666,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
307206660191,1,30720666,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050009,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050009,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050009,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050031,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050031,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,Yes,800,0,0,1,2
308012050031,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,1600,0,0,1,2
308012050042,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,500,0,0,2,
308012050042,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050042,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050053,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050053,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050053,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050075,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050075,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050075,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050086,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050086,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050086,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050098,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050098,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050098,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050109,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050109,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050109,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050131,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050131,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050131,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050142,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050142,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050142,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050153,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050153,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050153,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050164,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050164,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050164,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050186,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050186,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050186,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050197,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050197,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050197,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050208,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,500,0,0,1,
308012050208,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050208,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308012050230,1,30801205,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308012050230,1,30801205,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308012050230,1,30801205,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000014,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000014,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000014,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000029,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000029,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000029,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000030,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000030,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000030,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000034,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000034,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000034,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000046,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1300,0,0,1,
308013000046,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000046,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000051,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000051,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000051,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000054,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000054,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000054,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000064,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000064,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000064,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000065,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000065,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000065,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000074,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000074,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000074,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000097,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000097,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000097,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000100,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000100,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000100,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000102,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,6000,0,0,1,
308013000102,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000102,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000103,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000103,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000103,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000112,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000112,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000112,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013000114,1,30801300,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013000114,1,30801300,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013000114,1,30801300,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013050002,1,30801305,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1000,0,0,1,2
308013050002,1,30801305,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013050002,1,30801305,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013050009,1,30801305,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013050009,1,30801305,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013050009,1,30801305,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013050017,1,30801305,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013050017,1,30801305,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013050017,1,30801305,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,1990,0,0,1,
308013050024,1,30801305,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013050024,1,30801305,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013050024,1,30801305,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013050031,1,30801305,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013050031,1,30801305,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013050031,1,30801305,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013050045,1,30801305,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013050045,1,30801305,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,500,0,1,
308013050045,1,30801305,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
308013050059,1,30801305,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
308013050059,1,30801305,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
308013050059,1,30801305,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
