ea_id,com_ci0b,com_ci0b_os,com_ci01,com_ci02,com_ci03,com_ci04,com_ci05,com_ci06,com_ci07a,com_ci07a_os,com_ci07b,com_ci07b_os,com_ci07c,com_ci07c_os,com_ci08a,com_ci08a_os,com_ci08b,com_ci08b_os,com_ci08c,com_ci08c_os,com_ci09a,com_ci09a_os,com_ci09b,com_ci09b_os,com_ci09c,com_ci09c_os,com_ci10,com_ci11,com_ci12,com_ci12_os,com_ci13,com_ci14
31001228,Unallocated Arable Land,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
31001228,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001228,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001242,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001242,Forest,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31001242,,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31001242,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001242,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001333,,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
31001333,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001333,,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
31001333,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
31001333,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001647,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001647,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001647,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001647,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001647,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001749,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001749,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31001749,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001749,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001749,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002169,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002169,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002169,Pasture,,yes,no,no,no,yes,no,,,,,,,No restrictions,,,,,,Discrimination at future handouts,,,,,,Somewhat Effective,no,,,no,
31002169,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002169,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002245,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002245,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002245,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002245,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002245,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002677,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002677,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002677,Forest,,yes,no,no,no,no,no,,,,,,,Time restrictions,,,,,,Confiscation of tools/products,,,,,,Not Effective,3,Construct public facilities,,no,
31002677,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002677,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003100,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003100,,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
31003100,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31003100,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003100,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003226,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003226,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003226,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31003226,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003226,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003482,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003482,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003482,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003482,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003482,Forest,,yes,yes,yes,no,no,yes,USE GUARDS,,USE THE THREAT OF FINE,,,,Time restrictions,,Limitations of number of users at a given time,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,no,,,no,
31003759,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003759,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003759,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003759,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003759,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004098,,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Time restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,no,,,no,
31004098,Unallocated Arable Land,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Time restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,no,,,no,
31004098,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004098,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004098,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004312,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004312,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004312,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004312,Forest,,yes,yes,no,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31004312,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31005061,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31005061,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31005061,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31005061,Forest,,yes,yes,yes,no,no,yes,USE GUARDS,,USE THE THREAT OF FINE,,USE THE THREAT OF PHYSICAL PUNISHMENT,,Time restrictions,,Limitations of number of users at a given time,,,,Use threat of fine,,Confiscation of tools/products,,Physical punishment,,Fully Effective,no,,,no,
31005061,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006284,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006284,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006284,Unallocated Arable Land,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Time restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,no,,,no,
31006284,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006284,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006556,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006556,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006556,Forest,,yes,yes,yes,no,no,yes,USE GUARDS,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
31006556,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006556,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007335,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007335,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007335,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007335,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007335,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007544,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007544,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007544,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007544,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007544,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007549,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007549,Pasture,,yes,yes,yes,no,no,yes,USE GUARDS,,,,,,Limitations of number of users at a given time,,,,,,Confiscation of tools/products,,,,,,Fully Effective,no,,,no,
31007549,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007549,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007549,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007645,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007645,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007645,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007645,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007645,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31101009,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31101009,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31101009,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31101009,Pasture,,yes,yes,yes,no,yes,no,,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
31101009,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31101399,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31101399,Pasture,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31101399,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31101399,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31101399,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31102266,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31102266,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31102266,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31102266,Unallocated Arable Land,,yes,yes,no,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31102266,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31102591,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31102591,Forest,,yes,yes,yes,no,no,yes,USE GUARDS,,USE THE THREAT OF FINE,,,,Time restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,no,,,no,
31102591,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31102591,,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31102591,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104086,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104086,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104086,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104086,Pasture,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31104086,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104147,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104147,Forest,,yes,yes,yes,no,no,yes,USE GUARDS,,USE THE THREAT OF FINE,,,,Limitations of number of users at a given time,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,no,,,no,
31104147,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104147,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104147,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104361,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104361,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104361,Unallocated Arable Land,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31104361,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104361,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104496,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104496,Forest,,yes,yes,yes,no,no,yes,USE GUARDS,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
31104496,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104496,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104496,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104691,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104691,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104691,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104691,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104691,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104696,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104696,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104696,Pasture,,yes,yes,yes,no,yes,yes,USE GUARDS,,,,,,Rotation among groups of families,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
31104696,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31104696,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105091,,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,no,,,no,
31105091,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105091,,,yes,yes,yes,no,no,yes,USE GUARDS,,,,,,Limitations of number of users at a given time,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
31105091,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105091,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,no,,,no,
31105559,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105559,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105559,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31105559,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105559,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105581,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105581,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105581,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105581,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31105581,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106066,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106066,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106066,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106066,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106066,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106182,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106182,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106182,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106182,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Limitations of number of users at a given time,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,no,,,no,
31106182,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106519,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106519,Forest,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31106519,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106519,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106519,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106574,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106574,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106574,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106574,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106574,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106682,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106682,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106682,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Limitations of number of users at a given time,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
31106682,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31106682,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31107406,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31107406,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31107406,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31107406,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31107406,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31108265,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31108265,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31108265,,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31108265,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31108265,,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
31108703,Pasture,,yes,yes,yes,no,yes,no,,,,,,,Rotation among groups of families,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
31108703,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31108703,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31108703,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31108703,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31110462,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31110462,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31110462,,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Rotation among groups of families,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
31110462,Unallocated Arable Land,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Rotation among groups of families,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
31110462,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31120097,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31120097,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31120097,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31120097,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31120097,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31120218,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31120218,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31120218,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31120218,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31120218,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201007,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201007,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201007,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201007,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201007,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201058,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201058,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201058,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201058,Forest,,yes,yes,yes,no,no,yes,USE GUARDS,,USE THE THREAT OF PHYSICAL PUNISHMENT,,,,Time restrictions,,Limitations of number of users at a given time,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
31201058,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201104,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201104,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201104,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201104,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,USE THE THREAT OF PHYSICAL PUNISHMENT,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
31201104,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201106,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201106,Forest,,yes,yes,no,no,yes,no,,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
31201106,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201106,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201106,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201197,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201197,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201197,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201197,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201197,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201230,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201230,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201230,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201230,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201230,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201234,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201234,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Limitations of number of users at a given time,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Somewhat Effective,no,,,no,
31201234,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201234,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201234,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201250,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,USE THE THREAT OF PHYSICAL PUNISHMENT,,,,Time restrictions,,Limitations of number of users at a given time,,,,Use threat of fine,,Confiscation of tools/products,,Taking away [resource] use rights,,Somewhat Effective,no,,,no,
31201250,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201250,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201250,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201250,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201350,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201350,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201350,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201350,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,USE THE THREAT OF PHYSICAL PUNISHMENT,,,,Limitations of number of users at a given time,,Time restrictions,,,,Use threat of fine,,Physical punishment,,,,Somewhat Effective,no,,,no,
31201350,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201516,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201516,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201516,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201516,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201516,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201726,Forest,,yes,yes,no,no,no,yes,USE THE THREAT OF FINE,,USE THE THREAT OF PHYSICAL PUNISHMENT,,,,Limitations of number of users at a given time,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
31201726,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201726,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201726,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201726,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201747,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201747,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201747,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
