ea_id,com_cc01,com_cc02,com_cc03,com_cc04a,com_cc04b,com_cc04c,com_cc04d,com_cc04e,com_cc04f,com_cc05a,com_cc05b,com_cc05c,com_cc05d,com_cc05e,com_cc05f,com_cc06,com_cc07a,com_cc07a_os,com_cc07b,com_cc07c,com_cc07c_os,com_cc07d,com_cc07e,com_cc07e_os,com_cc07f,com_cc08,com_cc09,com_cc09_os,com_cc10,com_cc11,com_cc12,com_cc13,com_cc14,com_cc15
31201250,MORE MOVED IN,1041,209,christian,101,christian,70,none,38,yao,189,nyanja,20,,,mother,Matrilineal and matrilocal (chikamwini),,170,Matrilineal and patrilocal (chitengwa),,39,,,,9,farming,,flat,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL,yes
31201350,MORE MOVED IN,1220,278,christian,201,islam,59,none,18,ngoni,160,chewa,98,lomwe,20,father,Matrilineal and matrilocal (chikamwini),,220,Matrilineal and patrilocal (chitengwa),,58,,,,1,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31201516,MORE MOVED IN,1830,406,christian,304,none,80,islam,22,chewa,264,nyanja,120,yao,22,mother,Matrilineal and matrilocal (chikamwini),,304,Matrilineal and patrilocal (chitengwa),,102,,,,4,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,yes
31201726,MORE MOVED IN,1045,190,christian,120,none,70,,,chewa,130,yao,60,,,mother,Matrilineal and matrilocal (chikamwini),,130,Matrilineal and patrilocal (chitengwa),,60,,,,4,farming,,flat,3/4,ALMOST NONE,1/4,ALMOST ALL,yes
31201747,MORE MOVED IN,1850,365,christian,265,islam,60,none,40,chewa,230,yao,135,,,mother,Matrilineal and matrilocal (chikamwini),,216,Matrilineal and patrilocal (chitengwa),,149,,,,5,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31201765,MORE MOVED IN,1830,418,christian,398,none,17,islam,3,chewa,350,ngoni,66,yao,2,mother,Matrilineal and matrilocal (chikamwini),,303,Matrilineal and patrilocal (chitengwa),,115,,,,0,farming,,flat,1/4,ALMOST NONE,1/4,ALMOST ALL,yes
31204138,MORE MOVED IN,1020,202,christian,102,islam,70,none,30,yao,132,nyanja,70,,,mother,Matrilineal and matrilocal (chikamwini),,112,Matrilineal and patrilocal (chitengwa),,90,,,,5,farming,,flat,ALMOST NONE,1/4,ALMOST NONE,ALMOST NONE,yes
31204184,ABOUT THE SAME OF BOTH,1040,242,islam,148,christian,48,none,46,yao,181,chewa,61,,,mother,Matrilineal and matrilocal (chikamwini),,181,Matrilineal and patrilocal (chitengwa),,61,,,,26,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31204209,MORE MOVED IN,1020,174,christian,130,islam,30,none,14,yao,140,chewa,34,,,mother,Matrilineal and matrilocal (chikamwini),,120,Matrilineal and patrilocal (chitengwa),,54,,,,15,farming,,flat,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL,yes
31204267,MORE MOVED IN,1450,290,islam,200,christian,80,none,10,yao,210,chewa,80,,,mother,Matrilineal and neolocal,,210,Matrilineal and matrilocal (chikamwini),,80,,,,12,farming,,flat,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL,yes
31204390,MORE MOVED IN,1632,371,christian,221,islam,80,none,70,chewa,240,yao,81,lomwe,50,mother,Matrilineal and matrilocal (chikamwini),,290,Matrilineal and patrilocal (chitengwa),,81,,,,4,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31204410,MORE MOVED IN,2200,400,islam,300,none,70,christian,30,yao,400,,,,,mother,Matrilineal and matrilocal (chikamwini),,360,Matrilineal and patrilocal (chitengwa),,40,,,,1,farming,,flat,ALMOST NONE,ALMOST NONE,1/4,1/2,yes
31204489,MORE MOVED IN,1442,287,islam,150,christian,87,none,50,yao,247,chewa,30,lomwe,10,mother,Matrilineal and matrilocal (chikamwini),,240,Matrilineal and patrilocal (chitengwa),,47,,,,4,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31204532,MORE MOVED OUT,1302,296,islam,147,christian,99,none,50,yao,276,chewa,20,,,mother,Matrilineal and matrilocal (chikamwini),,266,Matrilineal and patrilocal (chitengwa),,30,,,,103,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31204618,MORE MOVED IN,1400,321,islam,292,christian,19,none,10,yao,316,chewa,5,,,father,Matrilineal and matrilocal (chikamwini),,266,Matrilineal and patrilocal (chitengwa),,55,,,,6,farming,,SLIGHTLY SLOPING,1/4,ALMOST NONE,1/4,ALMOST ALL,yes
31220487,MORE MOVED IN,3000,464,christian,360,islam,34,none,70,ngoni,200,yao,150,chewa,114,mother,Matrilineal and matrilocal (chikamwini),,360,Matrilineal and patrilocal (chitengwa),,54,Patrilineal and neolocal,,50,15,PLANNED HOUSING,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31220637,MORE MOVED IN,800,130,christian,80,islam,40,none,10,chewa,100,yao,30,,,mother,Matrilineal and matrilocal (chikamwini),,90,Matrilineal and patrilocal (chitengwa),,40,,,,5,PLANNED HOUSING,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31301246,ABOUT THE SAME OF BOTH,535,239,christian,239,,,,,ngoni,239,,,,,mother,Matrilineal and matrilocal (chikamwini),,225,Matrilineal and patrilocal (chitengwa),,14,,,,6,farming,,STEEPLY SLOPING,3/4,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31301304,ABOUT THE SAME OF BOTH,840,197,christian,195,islam,2,,,ngoni,197,,,,,mother,Matrilineal and matrilocal (chikamwini),,180,Matrilineal and matrilocal (chikamwini),,17,,,,8,farming,,STEEPLY SLOPING,1/4,ALMOST NONE,1/4,ALMOST ALL,yes
31301385,MORE MOVED IN,1073,226,christian,222,islam,4,,,chewa,226,,,,,mother,Matrilineal and matrilocal (chikamwini),,226,,,,,,,2,farming,,MODERATELY SLOPING,ALMOST NONE,1/2,ALMOST NONE,ALMOST NONE,no
31301560,ABOUT THE SAME OF BOTH,775,20,christian,120,,,,,chewa,120,,,,,mother,Matrilineal and matrilocal (chikamwini),,111,Matrilineal and patrilocal (chitengwa),,9,,,,9,farming,,STEEPLY SLOPING,3/4,ALMOST NONE,1/4,3/4,yes
31301671,MORE MOVED OUT,1765,530,christian,530,,,,,chewa,530,,,,,mother,Matrilineal and matrilocal (chikamwini),,530,,,,,,,10,farming,,STEEPLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
31301683,MORE MOVED IN,686,297,christian,297,,,,,ngoni,297,,,,,mother,Matrilineal and matrilocal (chikamwini),,297,,,,,,,20,farming,,STEEPLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
31302162,MORE MOVED IN,1987,567,islam,566,islam,1,,,chewa,567,,,,,mother,Matrilineal and matrilocal (chikamwini),,567,,,,,,,15,farming,,STEEPLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
31302415,MORE MOVED IN,937,375,christian,375,,,,,chewa,375,,,,,mother,Other ( Specify),MIGRANTS,225,Matrilineal and matrilocal (chikamwini),,150,,,,10,farming,,MODERATELY SLOPING,1/2,ALMOST NONE,1/2,3/4,yes
31302578,ABOUT THE SAME OF BOTH,1082,382,christian,382,,,,,chewa,382,,,,,mother,Matrilineal and matrilocal (chikamwini),,350,Matrilineal and patrilocal (chitengwa),,32,,,,31,farming,,STEEPLY SLOPING,3/4,ALMOST NONE,3/4,1/4,yes
31302651,MORE MOVED IN,3012,416,christian,416,,,,,chewa,416,,,,,mother,Matrilineal and matrilocal (chikamwini),,416,,,,,,,14,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,1/4,ALMOST NONE,yes
31302761,ABOUT THE SAME OF BOTH,378,64,christian,64,,,,,chewa,64,,,,,mother,Matrilineal and matrilocal (chikamwini),,64,,,,,,,0,farming,,STEEPLY SLOPING,1/4,ALMOST NONE,3/4,3/4,yes
31303067,MORE MOVED OUT,2340,1020,christian,1005,islam,15,,,chewa,1020,,,,,mother,Matrilineal and matrilocal (chikamwini),,1020,,,,,,,5,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,yes
31303263,MORE MOVED OUT,487,213,christian,213,,,,,chewa,213,,,,,mother,Matrilineal and matrilocal (chikamwini),,213,,,,,,,8,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
31303327,MORE MOVED IN,2844,767,christian,751,islam,8,,,chewa,767,,,,,mother,Matrilineal and matrilocal (chikamwini),,767,,,,,,,4,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,yes
31303467,ABOUT THE SAME OF BOTH,484,156,christian,140,islam,16,,,nyanja,100,chewa,56,,,mother,Matrilineal and neolocal,,140,Matrilineal and patrilocal (chitengwa),,56,,,,9,farming,,SLIGHTLY SLOPING,1/2,ALMOST NONE,ALMOST NONE,1/2,yes
31303567,MORE MOVED IN,761,292,christian,292,,,,,chewa,292,,,,,mother,Matrilineal and matrilocal (chikamwini),,292,,,,,,,0,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
31303585,MORE MOVED IN,454,141,christian,140,islam,1,,,chewa,141,,,,,mother,Matrilineal and matrilocal (chikamwini),,141,,,,,,,1,farming,,SLIGHTLY SLOPING,1/2,ALMOST NONE,1/4,ALMOST NONE,no
31303610,ABOUT THE SAME OF BOTH,506,283,christian,283,,,,,chewa,183,nyanja,50,lomwe,50,mother,Matrilineal and matrilocal (chikamwini),,200,Matrilineal and patrilocal (chitengwa),,83,,,,8,farming,,flat,3/4,ALMOST NONE,1/4,ALMOST ALL,yes
31303655,MORE MOVED IN,1246,209,christian,207,islam,2,,,chewa,209,,,,,mother,Matrilineal and matrilocal (chikamwini),,209,,,,,,,2,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,yes
31303757,ABOUT THE SAME OF BOTH,2100,385,christian,375,islam,10,,,ngoni,385,,,,,mother,Matrilineal and matrilocal (chikamwini),,380,Matrilineal and patrilocal (chitengwa),,5,,,,0,farming,,SLIGHTLY SLOPING,1/2,ALMOST NONE,1/2,1/2,yes
31306166,ABOUT THE SAME OF BOTH,583,275,christian,275,,,,,chewa,275,,,,,mother,Matrilineal and matrilocal (chikamwini),,200,Matrilineal and patrilocal (chitengwa),,75,,,,6,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31306274,MORE MOVED IN,1594,372,christian,372,,,,,chewa,372,,,,,mother,Matrilineal and matrilocal (chikamwini),,372,,,,,,,0,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,1/4,ALMOST NONE,yes
31306500,MORE MOVED IN,1000,550,christian,550,,,,,chewa,550,,,,,mother,Matrilineal and matrilocal (chikamwini),,400,Matrilineal and patrilocal (chitengwa),,150,,,,8,farming,,MODERATELY SLOPING,1/4,3/4,ALMOST NONE,3/4,yes
31306719,MORE MOVED IN,678,261,christian,258,traditional,3,,,chewa,261,,,,,mother,Matrilineal and neolocal,,261,,,,,,,2,farming,,flat,ALMOST NONE,1/2,ALMOST NONE,ALMOST NONE,yes
31431714,MORE MOVED IN,1866,311,christian,291,islam,20,,,chewa,291,yao,20,,,mother,Matrilineal and matrilocal (chikamwini),,291,Matrilineal and patrilocal (chitengwa),,20,,,,1,farming,,SLIGHTLY SLOPING,ALMOST NONE,1/4,1/4,3/4,yes
31432279,MORE MOVED IN,9900,1650,christian,850,islam,800,,,chewa,850,yao,800,,,mother,Matrilineal and matrilocal (chikamwini),,1633,Matrilineal and patrilocal (chitengwa),,17,,,,6,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31432523,MORE MOVED IN,8300,1660,islam,1290,christian,370,,,yao,1290,chewa,370,,,mother,Matrilineal and matrilocal (chikamwini),,1645,Matrilineal and patrilocal (chitengwa),,15,,,,7,SQUATTER  SETTLEMENT,,BOTH FLAT AND HILLY,1/4,ALMOST NONE,1/4,ALMOST ALL,yes
31432676,MORE MOVED IN,7200,1200,christian,1000,islam,200,,,chewa,1000,yao,150,lomwe,50,mother,Matrilineal and matrilocal (chikamwini),,1000,Matrilineal and patrilocal (chitengwa),,200,,,,15,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31434099,MORE MOVED IN,3986,975,christian,400,islam,375,,,chewa,400,yao,375,,,mother,Matrilineal and matrilocal (chikamwini),,525,Matrilineal and patrilocal (chitengwa),,450,,,,10,farming,,SLIGHTLY SLOPING,1/2,ALMOST NONE,1/4,ALMOST ALL,yes
31435120,MORE MOVED IN,4710,785,christian,535,islam,250,,,yao,535,nyanja,250,,,mother,Matrilineal and matrilocal (chikamwini),,755,Matrilineal and patrilocal (chitengwa),,30,,,,20,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,1/2,1/4,1/4,ALMOST ALL,yes
31435149,MORE MOVED IN,1710,342,islam,180,christian,162,,,chewa,162,yao,180,,,mother,Matrilineal and matrilocal (chikamwini),,281,Matrilineal and patrilocal (chitengwa),,61,,,,11,SQUATTER  SETTLEMENT,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,yes
31435423,MORE MOVED IN,6972,996,christian,596,islam,400,,,chewa,596,yao,400,,,mother,Matrilineal and matrilocal (chikamwini),,696,Matrilineal and patrilocal (chitengwa),,300,,,,50,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL,yes
31435753,NEITHER ARRIVALS NOR DEPARTURES,4800,800,islam,504,christian,66,,,chewa,230,yao,296,,,,Matrilineal and matrilocal (chikamwini),,504,Matrilineal and patrilocal (chitengwa),,296,,,,2,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,1/4,3/4,yes
31436063,MORE MOVED IN,3774,629,christian,604,islam,25,,,chewa,604,yao,25,,,mother,Matrilineal and matrilocal (chikamwini),,601,Matrilineal and patrilocal (chitengwa),,28,,,,0,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31436695,MORE MOVED IN,5245,849,islam,512,traditional,8,christian,329,chewa,512,yao,329,lomwe,8,mother,Matrilineal and matrilocal (chikamwini),,512,Matrilineal and patrilocal (chitengwa),,337,,,,6,farming,,flat,ALMOST NONE,3/4,ALMOST NONE,3/4,yes
31438563,NEITHER ARRIVALS NOR DEPARTURES,14620,1052,christian,872,islam,80,traditional,100,chewa,789,nyanja,83,,,mother,Matrilineal and matrilocal (chikamwini),,1150,Matrilineal and matrilocal (chikamwini),,100,,,,3,PLANNED HOUSING,,flat,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL,yes
31438622,MORE MOVED IN,66635,13327,christian,1281,islam,515,,,chewa,1281,yao,515,,,mother,Matrilineal and matrilocal (chikamwini),,1319,Matrilineal and patrilocal (chitengwa),,137,,,,6,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31438689,MORE MOVED IN,9600,1920,christian,1440,islam,480,,,chewa,1440,yao,480,,,mother,Matrilineal and matrilocal (chikamwini),,1440,Matrilineal and patrilocal (chitengwa),,480,,,,240,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31438690,MORE MOVED IN,8799,1257,christian,1228,islam,29,,,chewa,1228,yao,29,,,mother,Matrilineal and matrilocal (chikamwini),,1220,Matrilineal and patrilocal (chitengwa),,37,,,,2,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31439102,NEITHER ARRIVALS NOR DEPARTURES,1400,200,christian,195,islam,5,,,chewa,195,yao,5,,,mother,Matrilineal and matrilocal (chikamwini),,199,Matrilineal and patrilocal (chitengwa),,1,,,,0,PLANNED HOUSING,,flat,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31440002,MORE MOVED IN,2750,550,christian,443,islam,107,,,chewa,443,yao,107,,,mother,Matrilineal and matrilocal (chikamwini),,523,Matrilineal and patrilocal (chitengwa),,27,,,,4,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31440152,NEITHER ARRIVALS NOR DEPARTURES,6208,776,christian,761,islam,15,,,chewa,761,yao,15,,,mother,Matrilineal and matrilocal (chikamwini),,726,Matrilineal and patrilocal (chitengwa),,50,,,,5,SQUATTER  SETTLEMENT,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31441389,MORE MOVED IN,4725,855,christian,600,islam,250,traditional,5,chewa,600,yao,250,nyanja,5,mother,Matrilineal and matrilocal (chikamwini),,650,Matrilineal and patrilocal (chitengwa),,205,,,,6,PLANNED HOUSING,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31442200,MORE MOVED IN,6650,950,christian,815,islam,35,,,chewa,815,yao,35,,,mother,Matrilineal and matrilocal (chikamwini),,935,Matrilineal and patrilocal (chitengwa),,15,,,,10,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31442394,MORE MOVED IN,6400,800,christian,779,islam,21,,,chewa,779,yao,21,,,mother,Matrilineal and matrilocal (chikamwini),,780,Matrilineal and patrilocal (chitengwa),,20,,,,3,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31442616,MORE MOVED IN,4200,700,christian,625,islam,75,,,chewa,625,yao,75,,,mother,Matrilineal and matrilocal (chikamwini),,679,Matrilineal and patrilocal (chitengwa),,1,,,,0,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,yes
31443108,MORE MOVED IN,67568,8446,christian,6200,islam,1500,traditional,746,chewa,6320,ngoni,1100,yao,1026,mother,Matrilineal and matrilocal (chikamwini),,6200,Matrilineal and patrilocal (chitengwa),,2246,,,,1,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
31443270,MORE MOVED IN,4932,822,christian,638,islam,172,traditional,12,chewa,650,yao,172,,,mother,Matrilineal and matrilocal (chikamwini),,810,Matrilineal and patrilocal (chitengwa),,7,,,,5,farming,,SLIGHTLY SLOPING,1/4,ALMOST NONE,1/4,3/4,yes
31531161,MORE MOVED IN,2500,350,christian,290,islam,43,OTHER RELIGION,17,chewa,331,yao,12,other,7,mother,Matrilineal and matrilocal (chikamwini),,298,Other ( Specify),NO FORMAL PATTERN,27,Matrilineal and patrilocal (chitengwa),,25,5,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31531303,MORE MOVED IN,2400,237,christian,211,islam,18,none,8,chewa,220,yao,9,other,8,mother,Matrilineal and matrilocal (chikamwini),,202,Matrilineal and patrilocal (chitengwa),,23,Other ( Specify),NO FORMAL CULTURAL GUIDE,12,4,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31532674,MORE MOVED IN,1721,222,christian,168,islam,37,none,17,chewa,214,yao,5,tumbuka,3,mother,Matrilineal and matrilocal (chikamwini),,159,Matrilineal and patrilocal (chitengwa),,61,Other ( Specify),MARRIAGES BASED ON CULTURAL SE,2,4,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31533095,MORE MOVED IN,1711,237,christian,170,islam,38,none,29,chewa,214,yao,12,other,11,both,Matrilineal and matrilocal (chikamwini),,188,Matrilineal and patrilocal (chitengwa),,37,Other ( Specify),MARRIAGES WITH NO FORMAL PATTERN,12,4,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
31534553,MORE MOVED IN,8117,1010,christian,850,islam,133,none,27,chewa,992,yao,12,other,6,mother,Matrilineal and matrilocal (chikamwini),,800,Matrilineal and patrilocal (chitengwa),,108,Other ( Specify),NO FORMAL CULTURAL GUIDE,102,6,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31535633,MORE MOVED IN,2750,400,christian,290,islam,56,none,54,chewa,378,yao,17,other,5,both,Matrilineal and matrilocal (chikamwini),,300,Matrilineal and patrilocal (chitengwa),,100,,,,3,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
31536118,MORE MOVED IN,3300,800,islam,200,christian,570,none,30,chewa,780,yao,13,tumbuka,7,both,Matrilineal and patrilocal (chitengwa),,450,Matrilineal and matrilocal (chikamwini),,350,,,,2,SQUATTER  SETTLEMENT,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
31536257,MORE MOVED IN,2800,392,christian,289,OTHER RELIGION,54,islam,49,chewa,388,yao,2,other,2,both,Matrilineal and matrilocal (chikamwini),,212,Matrilineal and patrilocal (chitengwa),,110,Other ( Specify),INFORMAL MARRIAGES,70,2,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31536751,MORE MOVED IN,1900,200,christian,150,islam,26,none,24,chewa,190,yao,5,other,5,mother,Matrilineal and matrilocal (chikamwini),,110,Other ( Specify),NO FORMAL PATTERN,90,,,,4,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31538278,MORE MOVED IN,874,130,christian,88,islam,23,OTHER RELIGION,19,chewa,70,english,37,other,23,both,Matrilineal and patrilocal (chitengwa),,81,Matrilineal and matrilocal (chikamwini),,29,Other ( Specify),MARRIAGES OF MIXED CULTURES,20,2,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,1/2,yes
31539670,ABOUT THE SAME OF BOTH,1600,194,christian,137,islam,30,OTHER RELIGION,27,chewa,180,yao,7,other,7,mother,Matrilineal and matrilocal (chikamwini),,151,Matrilineal and patrilocal (chitengwa),,23,Other ( Specify),NO FORMAL SET UP,20,3,SQUATTER  SETTLEMENT,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
31540003,MORE MOVED IN,1460,253,christian,219,islam,22,none,12,chewa,240,yao,11,other,2,both,Matrilineal and matrilocal (chikamwini),,234,Matrilineal and patrilocal (chitengwa),,13,Other ( Specify),NO FORMAL CULTURAL GUIDE,6,2,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31540419,MORE MOVED IN,2200,290,christian,210,none,40,islam,40,chewa,275,yao,8,other,7,mother,Matrilineal and matrilocal (chikamwini),,250,Other ( Specify),PEOPLE FROM ALL OVER MALAWI,40,,,,2,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31541183,MORE MOVED IN,1500,200,christian,105,islam,57,OTHER RELIGION,38,chewa,180,other,12,english,8,both,Matrilineal and matrilocal (chikamwini),,102,Matrilineal and patrilocal (chitengwa),,74,Other ( Specify),MARRIAGES OF MIXED CULTURES,24,2,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31545384,MORE MOVED IN,10000,1300,christian,1000,islam,180,none,120,chewa,1270,yao,20,other,10,mother,Matrilineal and matrilocal (chikamwini),,900,Matrilineal and matrilocal (chikamwini),,200,Other ( Specify),BEING IN URBAN SETTING INFORMA,200,6,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31546760,MORE MOVED IN,7000,1200,christian,1000,islam,150,none,50,chewa,1100,yao,50,other,50,both,Matrilineal and matrilocal (chikamwini),,900,Matrilineal and patrilocal (chitengwa),,300,,,,5,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31547429,MORE MOVED IN,5228,700,christian,574,islam,69,OTHER RELIGION,57,chewa,681,other,19,,,mother,Matrilineal and matrilocal (chikamwini),,595,Matrilineal and patrilocal (chitengwa),,87,Other ( Specify),MARRIAGES IDENTIFIED WITH NO C,18,3,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31548148,MORE MOVED IN,700,160,christian,77,islam,58,none,31,english,95,chewa,37,other,28,both,Other ( Specify),BCA CONSISTS OF DIFFERENT NATIONALITIES,102,Matrilineal and patrilocal (chitengwa),,2,Matrilineal and patrilocal (chitengwa),,28,1,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,1/4,1/2,no
31550254,ABOUT THE SAME OF BOTH,1300,160,christian,81,islam,52,OTHER RELIGION,27,chewa,90,other,37,english,33,both,Matrilineal and matrilocal (chikamwini),,85,Matrilineal and patrilocal (chitengwa),,40,Other ( Specify),MARRIAGES WITH NO FORMAL PATTERN,35,2,PLANNED HOUSING,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31552612,MORE MOVED IN,2000,250,christian,180,islam,36,none,34,chewa,225,yao,13,other,12,mother,Matrilineal and matrilocal (chikamwini),,170,Matrilineal and patrilocal (chitengwa),,50,Other ( Specify),DUE TO URBAN SETTING MARRIAGES,30,5,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31552686,MORE MOVED IN,3000,430,christian,370,islam,34,none,26,chewa,409,yao,11,other,10,mother,Matrilineal and matrilocal (chikamwini),,300,Matrilineal and patrilocal (chitengwa),,115,Other ( Specify),NO FORMAL CULTURAL GUIDE,15,2,PLANNED HOUSING,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31553237,MORE MOVED IN,3000,450,christian,295,islam,130,none,25,chewa,437,yao,9,other,4,mother,Matrilineal and matrilocal (chikamwini),,300,Matrilineal and patrilocal (chitengwa),,94,Other ( Specify),MARRIAGES OF MIXED CULTURES,56,6,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
31554613,MORE MOVED IN,3452,541,christian,480,islam,32,OTHER RELIGION,29,chewa,530,nyanja,7,tumbuka,4,mother,Matrilineal and matrilocal (chikamwini),,466,Matrilineal and patrilocal (chitengwa),,35,Other ( Specify),OTHER SENA AND TUMBUKA IN TOWN,40,3,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
