case_id,visit,ea_id,ag_b0a,ag_b0c,ag_b0c_os,ag_b01a,ag_b01b,ag_b02,ag_b03a,ag_b03a_os,ag_b03b,ag_b03b_os,ag_b04a,ag_b04b,ag_b04b_os,ag_b04c,ag_b05a,ag_b05b,ag_b06,ag_b07a,ag_b07b,ag_b07b_os,ag_b07c,ag_b08,ag_b09a,ag_b09b,ag_b10,ag_b11a,ag_b11b,ag_b11b_os,ag_b11c,ag_b12a,ag_b12b,ag_b12b_os,ag_b12c,ag_b13a,ag_b13b,ag_b13b_os,ag_b13c,ag_b14a,ag_b14b,ag_b14b_os,ag_b14c,ag_b15a,ag_b15b,ag_b15b_os,ag_b15c,ag_b16a,ag_b16b,ag_b16b_os,ag_b16c,ag_b16d,ag_b17a,ag_b17a_os,ag_b17b,ag_b17b_os,ag_b18,ag_b19,ag_b19_os,ag_b20a,ag_b20b,ag_b20b_os,ag_b20c,ag_b21a,ag_b21a_os,ag_b21b,ag_b21b_os,ag_b22a,ag_b22a_os,ag_b22b,ag_b22b_os,ag_b23,ag_b24a,ag_b24b,ag_b24b_os,ag_b24c,ag_b25a,ag_b25b,ag_b25b_os,ag_b25c,ag_b26,ag_b27a,ag_b27b,ag_b27b_os,ag_b27c,ag_b28a,ag_b28b,ag_b28b_os,ag_b28c,ag_b29a,ag_b29b,ag_b29b_os,ag_b29c
312046180105,1,31204618,Yes,MAIZE LOCAL,,1.5,Acre,Yes,Other (Specify),NOT ENOUGH FERTILIZER,,,14,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,Other (specify),,S: Shelled,3,Basket (Dengu),,U: Unshelled,,Rodents/Pests,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,0,,,,0,,,,Yes,2,50 kg Bag,,S: Shelled,,,,,,,,
312046180105,1,31204618,Yes,GROUNDNUT CG7,,.5,Acre,No,,,,,2,50 kg bag,,Unshelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,50 kg Bag,,S: Shelled,1,Basket (Dengu),,U: Unshelled,,Rotting,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,No,,,,,,,,,,,,,,,,,,,,,
312046180105,1,31204618,Yes,SWEET POTATO,,.25,Acre,Yes,Animals,,,,1,50 kg bag,,Not applicable,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
312046180112,1,31204618,Yes,MAIZE LOCAL,,.5,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,3,Ox-cart,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,5,50 kg Bag,,S: Shelled,Yes,1,50 kg Bag,,S: Shelled,,,,,,,,
312046180112,1,31204618,Yes,GROUNDNUT CHALIMBANA,,.5,Acre,No,,,,,5,50 kg bag,,Unshelled,May,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
312046180112,1,31204618,Yes,soyabean,,.5,Acre,No,,,,,25,Kilogram,,Shelled,May,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
312046180123,1,31204618,Yes,MAIZE LOCAL,,1,Acre,No,,,,,10,Basket (dengu),,Unshelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,6,50 kg Bag,,S: Shelled,Yes,1,50 kg Bag,,S: Shelled,,,,,,,,
312046180123,1,31204618,Yes,cotton,,1,Acre,No,,,,,1,Bale,,Not applicable,May,June,Yes,1,Bale,,Not Applicable,3500,1,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,To sell at a higher price,,Wait for the arrival of buyer,,No,,,,,,,,,,,,,,,,,,,,,
312046180149,1,31204618,Yes,MAIZE LOCAL,,2,Acre,No,,,,,10,50 kg bag,,Shelled,March,March,No,,,,,,,,,1,Basket (Dengu),,U: Unshelled,0,,,,0,,,,0,,,,25,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,Yes,0,,,,0,,,,Yes,1,50 kg Bag,,S: Shelled,,,,,,,,
312046180149,1,31204618,Yes,cotton,,1,Acre,No,,,,,5,Bale,,Not applicable,June,June,Yes,5,Bale,,Not Applicable,37300,1,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,To sell at a higher price,,Wait for the arrival of buyer,,No,,,,,,,,,,,,,,,,,,,,,
312046180161,1,31204618,Yes,MAIZE LOCAL,,.5,Acre,Yes,Other (Specify),LACK OF HOUSEHOLD LABOUR,,,2,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,50 kg Bag,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,3,50 kg Bag,,S: Shelled,3,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
312046180161,1,31204618,Yes,GROUNDNUT CHALIMBANA,,.25,Acre,Yes,Drought,,,,1,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
312046180169,1,31204618,Yes,MAIZE HYBRID,,.5,Acre,Yes,Drought,,,,3,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,2,50 kg Bag,,S: Shelled,2,50 kg Bag,,U: Unshelled,Yes,4,50 kg Bag,,S: Shelled,,,,,,,,
312046180169,1,31204618,Yes,cotton,,.5,Acre,Yes,Drought,,,,3,Bale,,Not applicable,July,July,Yes,3,Bale,,Not Applicable,9075,1,2,900,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Wait for the arrival of buyer,,,,No,,,,,,,,,,,,,,,,,,,,,
312046180205,1,31204618,Yes,MAIZE HYBRID,,.5,Acre,Yes,Drought,,,,2,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,2,50 kg Bag,,S: Shelled,2,50 kg Bag,,S: Shelled,Yes,2,50 kg Bag,,S: Shelled,,,,,,,,
312046180216,1,31204618,Yes,MAIZE LOCAL,,2.25,Acre,Yes,Lack of hired labor,,,,5,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,50,50 kg Bag,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,5,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
312046180216,1,31204618,Yes,GROUNDNUT CHALIMBANA,,1.25,Acre,Yes,Diseases,,,,3,50 kg bag,,Unshelled,May,May,Yes,1,50 kg Bag,,U: Unshelled,1500,1,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
312046180216,1,31204618,Yes,cotton,,1.25,Acre,No,,,,,3,Bale,,Not applicable,May,June,Yes,3,Bale,,Not Applicable,7600,1,2,600,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,To sell at a higher price,,,,No,,,,,,,,,,,,,,,,,,,,,
312046180226,1,31204618,Yes,MAIZE LOCAL,,2,Acre,Yes,Lack of hired labor,,,,4,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,20,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,1,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
312046180244,1,31204618,Yes,MAIZE HYBRID RECYCLED,,3,Acre,Yes,Community problems,,,,8,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 kg Bag,,S: Shelled,1,50 kg Bag,,S: Shelled,,Insects,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,0,,,,0,,,,Yes,1,50 kg Bag,,S: Shelled,,,,,,,,
312046180244,1,31204618,Yes,cotton,,.5,Acre,Yes,Lack of hired labor,,,,1,50 kg bag,,Not applicable,July,July,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,Kilogram,,Not Applicable,0,,,,,,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,No,,,,,,,,,,,,,,,,,,,,,
312046180276,1,31204618,Yes,MAIZE LOCAL,,2,Acre,No,,,,,8,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,25,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,4,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314325230003,1,31432523,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314325230060,1,31432523,Yes,MAIZE HYBRID,,.75,Acre,No,,,,,5,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,7,50 kg Bag,,S: Shelled,4,50 kg Bag,,S: Shelled,Yes,3,50 kg Bag,,S: Shelled,,,,,,,,
314325230074,1,31432523,Yes,MAIZE LOCAL,,.1,Acre,No,,,,,6,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,50,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,1,50 kg Bag,,S: Shelled,,,,,,,,
314325230074,1,31432523,Yes,GROUNDNUT CHALIMBANA,,.30000001,Acre,No,,,,,25,Kilogram,,Unshelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
314325230074,1,31432523,Yes,beans,,.2,Acre,No,,,,,1,Basket (dengu),,Shelled,February,February,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
314325230103,1,31432523,Yes,MAIZE HYBRID,,1,Acre,No,,,,,26,50 kg bag,,Shelled,January,January,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,4,50 kg Bag,,S: Shelled,,Rodents/Pests,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,Yes,0,,,,0,,,,Yes,1,50 kg Bag,,S: Shelled,,,,,,,,
314325230117,1,31432523,Yes,MAIZE LOCAL,,.5,Acre,No,,,,,6,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,20,Kilogram,,S: Shelled,10,Kilogram,,S: Shelled,,Rodents/Pests,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,50,Kilogram,,S: Shelled,Yes,0,,,,,,,,,,,
314325230132,1,31432523,Yes,MAIZE LOCAL,,1,Acre,No,,,,,4,50 kg bag,,Shelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,0,,,,0,,,,Yes,2,50 kg Bag,,S: Shelled,,,,,,,,
314325230232,1,31432523,Yes,MAIZE LOCAL,,1,Acre,No,,,,,12,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,3,50 kg Bag,,S: Shelled,Yes,3,50 kg Bag,,S: Shelled,,,,,,,,
314325230246,1,31432523,Yes,MAIZE HYBRID,,.1,Acre,Yes,Drought,,,,10,50 kg bag,,Shelled,April,April,No,,,,,,,,,1,50 kg Bag,,S: Shelled,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,2,50 kg Bag,,S: Shelled,,,,,,,,
314325230246,1,31432523,Yes,beans,,.1,Acre,Yes,Drought,,,,25,Kilogram,,Shelled,February,February,No,,,,,,,,,10,Kilogram,,S: Shelled,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
314325230275,1,31432523,Yes,MAIZE HYBRID,,2,Acre,No,,,,,22,50 kg bag,,Shelled,June,June,Yes,5,50 kg Bag,,S: Shelled,10000,2,,0,3,50 kg Bag,,S: Shelled,2,50 kg Bag,,S: Shelled,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,6,50 kg Bag,,S: Shelled,0,,,,No,,,,,0,,,,0,,,
314325230289,1,31432523,Yes,MAIZE HYBRID,,.75,Hectare,No,,,,,9,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,2,50 kg Bag,,S: Shelled,6,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314326760004,1,31432676,Yes,MAIZE LOCAL,,.1,Hectare,No,,,,,42,50 kg bag,,Shelled,April,April,Yes,20,50 kg Bag,,S: Shelled,40000,1,2,4000,0,,,,0,,,,0,,,,0,,,,50,Kilogram,,S: Shelled,0,,,,,,,,,Yes,Bags in house,,10,50 kg Bag,,S: Shelled,Spraying,,,,Food for household,,To sell at a higher price,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
314326760010,1,31432676,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314326760021,1,31432676,Yes,MAIZE HYBRID,,.2,Acre,No,,,,,25,Kilogram,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,3,50 kg Bag,,S: Shelled,0,,,,Yes,0,,,,,,,,,,,
314326760023,1,31432676,Yes,MAIZE HYBRID,,.2,Acre,No,,,,,.5,Kilogram,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,5,50 kg Bag,,S: Shelled,1,50 kg Bag,,S: Shelled,Yes,1,50 kg Bag,,S: Shelled,,,,,,,,
314326760032,1,31432676,Yes,MAIZE HYBRID,,.2,Acre,No,,,,,1,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,.5,50 kg Bag,,S: Shelled,0,,,,Yes,.5,50 kg Bag,,S: Shelled,,,,,,,,
314326760034,1,31432676,Yes,MAIZE HYBRID,,.2,Acre,No,,,,,20,50 kg bag,,Shelled,May,May,Yes,2,50 kg Bag,,S: Shelled,5000,1,,300,2,50 kg Bag,,S: Shelled,0,,,,0,,,,4,50 kg Bag,,S: Shelled,20,Kilogram,,S: Shelled,1,50 kg Bag,,S: Shelled,,Insects,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,No,,,,,0,,,,0,,,
314326760034,1,31432676,Yes,GROUNDNUT CHALIMBANA,,.1,Acre,No,,,,,2,50 kg bag,,Unshelled,June,June,No,,,,,,,,,25,Kilogram,,U: Unshelled,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
314326760045,1,31432676,Yes,MAIZE HYBRID,,.25,Acre,Yes,Lack of hired labor,,,,2,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,3,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314326760056,1,31432676,Yes,MAIZE LOCAL,,2,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,5,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
314357530023,1,31435753,Yes,MAIZE HYBRID,,.5,Acre,No,,,,,10,50 kg bag,,Shelled,August,August,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
314357530066,1,31435753,Yes,GROUNDNUT MANIPINTA,,.2,Acre,No,,,,,2,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
314357530066,1,31435753,Yes,RICE FAYA,,2,Acre,No,,,,,5,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,2,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314357530066,1,31435753,Yes,PIGEONPEA(NANDOLO),,.2,Acre,No,,,,,1,50 kg bag,,Shelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
314357530102,1,31435753,Yes,MAIZE HYBRID,,1,Acre,No,,,,,5,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,2,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314357530137,1,31435753,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314357530154,1,31435753,Yes,MAIZE LOCAL,,.5,Acre,No,,,,,12,50 kg bag,,Shelled,April,April,Yes,6,50 kg Bag,,S: Shelled,15000,2,,0,0,,,,0,,,,0,,,,0,,,,5,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
314357530154,1,31435753,Yes,MAIZE HYBRID,,.5,Acre,No,,,,,6,50 kg bag,,Shelled,April,April,Yes,2,50 kg Bag,,S: Shelled,3000,2,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
314357530159,1,31435753,Yes,MAIZE LOCAL,,2,Acre,No,,,,,8,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,.5,50 kg Bag,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
314357530159,1,31435753,Yes,MAIZE HYBRID,,.5,Acre,Yes,Animals,,,,4,50 kg bag,,Shelled,April,April,No,,,,,,,,,.5,50 kg Bag,,S: Shelled,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,7,50 kg Bag,,S: Shelled,0,,,,Yes,3,50 kg Bag,,S: Shelled,,,,,,,,
314357530159,1,31435753,Yes,PIGEONPEA(NANDOLO),,.5,Acre,Yes,Animals,,,,.5,50 kg bag,,Shelled,July,July,No,,,,,,,,,5,Kilogram,,S: Shelled,0,,,,0,,,,0,,,,7,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
314357530200,1,31435753,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314357530227,1,31435753,Yes,MAIZE LOCAL,,.75,Acre,No,,,,,4,50 kg bag,,Shelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,25,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,25,Kilogram,,S: Shelled,2,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314357530227,1,31435753,Yes,MAIZE HYBRID,,.75,Acre,No,,,,,2,50 kg bag,,Shelled,June,June,No,,,,,,,,,2,50 kg Bag,,S: Shelled,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
314357530242,1,31435753,Yes,MAIZE LOCAL,,2,Acre,No,,,,,4,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,30,Kilogram,,S: Shelled,Yes,25,Kilogram,,S: Shelled,,,,,,,,
314357530281,1,31435753,Yes,MAIZE LOCAL,,1,Acre,No,,,,,9,50 kg bag,,Shelled,April,April,No,,,,,,,,,1,50 kg Bag,,S: Shelled,0,,,,0,,,,0,,,,10,50 kg Bag,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,3,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314357530283,1,31435753,Yes,MAIZE LOCAL,,1,Acre,No,,,,,10,50 kg bag,,Shelled,April,April,Yes,2,50 kg Bag,,S: Shelled,5000,2,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,Yes,0,,,,4,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314351200007,1,31435120,Yes,MAIZE HYBRID,,1,Acre,No,,,,,18,90 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,Yes,1,50 kg Bag,,S: Shelled,0,,,,Yes,0,,,,,,,,,,,
314351200034,1,31435120,Yes,MAIZE LOCAL,,1,Acre,No,,,,,12,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,5,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314351200047,1,31435120,Yes,MAIZE LOCAL,,1.5,Acre,No,,,,,6,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,50 kg Bag,,S: Shelled,,Rotting,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,Yes,1,50 kg Bag,,S: Shelled,0,,,,Yes,0,,,,,,,,,,,
314351200087,1,31435120,Yes,MAIZE LOCAL,,1,Acre,No,,,,,75,Kilogram,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,2,50 kg Bag,,S: Shelled,4,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314351200087,1,31435120,Yes,RICE LOCAL,,.30000001,Acre,No,,,,,2,50 kg bag,,Unshelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
314351200087,1,31435120,Yes,SWEET POTATO,,.30000001,Acre,No,,,,,4,50 kg bag,,Not applicable,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
314351200087,1,31435120,Yes,sorghum,,1,Acre,No,,,,,2,Basket (dengu),,Not applicable,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,Not Applicable,,Rodents/Pests,,Insects,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
314351200114,1,31435120,Yes,MAIZE LOCAL,,.25,Acre,Yes,Rains,,,,4,50 kg bag,,Shelled,April,April,No,,,,,,,,,1.5,Pail (small),,S: Shelled,0,,,,0,,,,0,,,,1,Pail (small),,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,2,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314351200114,1,31435120,Yes,MAIZE HYBRID,,.25,Acre,Yes,Rains,,,,2,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
314351200114,1,31435120,Yes,PIGEONPEA(NANDOLO),,.25,Acre,No,,,,,.5,50 kg bag,,Shelled,August,August,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
314351200127,1,31435120,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314351200141,1,31435120,Yes,MAIZE HYBRID,,.75,Acre,Yes,Drought,,,,10,50 kg bag,,Shelled,April,April,No,,,,,,,,,5,50 kg Bag,,S: Shelled,0,,,,0,,,,0,,,,0,,,,20,Kilogram,,S: Shelled,,Rodents/Pests,,,,No,,,,,,,,,,,Food for household,,,,Yes,3,50 kg Bag,,S: Shelled,2,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
314351200167,1,31435120,Yes,MAIZE HYBRID,,.5,Acre,No,,,,,6,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,40,Kilogram,,S: Shelled,25,Kilogram,,S: Shelled,,Rotting,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
314351200167,1,31435120,Yes,MAIZE HYBRID,,3,Acre,No,,,,,21,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,50,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
