ea_id,com_cg35,com_cg35a,com_cg35a_os,com_cg36,com_cg37
31104696,BETTER OFF,NEW SCHOOL,,2007,3/4
31105091,WORSE OFF,drought,,2009,ALMOST ALL
31105091,BETTER OFF,OTHER GOOD (SPECIFY),FREE GOAT DISTRIBUTION,2009,1/4
31105091,BETTER OFF,OTHER GOOD (SPECIFY),ACCSES TO BUSINESS LOAN,2009,1/4
31105559,WORSE OFF,drought,,2009,ALMOST ALL
31105559,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/4
31105559,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAMME,2008,ALMOST ALL
31105581,WORSE OFF,drought,,2008,ALMOST ALL
31105581,WORSE OFF,flood,,2006,1/2
31105581,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
31105581,WORSE OFF,OTHER BAD (SPECIFY),CROCODILE ATTACKS,2009,1/4
31105581,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
31105581,BETTER OFF,DEVELOPMENT PROJECT,,2009,1/4
31106066,WORSE OFF,drought,,2009,ALMOST ALL
31106066,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2005,1/4
31106066,BETTER OFF,DEVELOPMENT PROJECT,,2008,1/2
31106182,WORSE OFF,drought,,2007,ALMOST ALL
31106182,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/4
31106182,WORSE OFF,OTHER BAD (SPECIFY),CROCODILE ATTACKS,2009,1/4
31106182,BETTER OFF,NEW HEALTH FACILITY,,2008,ALMOST ALL
31106182,BETTER OFF,NEW ROAD,,2008,ALMOST ALL
31106519,WORSE OFF,drought,,2007,ALMOST ALL
31106519,WORSE OFF,OTHER BAD (SPECIFY),CROCODILE ATTACKS,2008,1/4
31106519,BETTER OFF,NEW SCHOOL,,2006,ALMOST ALL
31106574,WORSE OFF,drought,,2007,ALMOST ALL
31106574,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
31106574,BETTER OFF,DEVELOPMENT PROJECT,,2007,ALMOST ALL
31106682,WORSE OFF,drought,,2008,ALMOST ALL
31106682,WORSE OFF,flood,,2006,1/2
31106682,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING,2007,1/2
31107406,WORSE OFF,drought,,2008,ALMOST ALL
31107406,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/4
31107406,BETTER OFF,DEVELOPMENT PROJECT,,2005,1/2
31108265,WORSE OFF,drought,,2007,ALMOST ALL
31108265,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CLEAN WATER,2005,ALMOST ALL
31108265,BETTER OFF,NEW SCHOOL,,2006,ALMOST ALL
31108703,WORSE OFF,drought,,2005,ALMOST ALL
31108703,WORSE OFF,flood,,2008,3/4
31108703,WORSE OFF,OTHER BAD (SPECIFY),THEFT,2006,1/2
31108703,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING,2006,ALMOST ALL
31108703,BETTER OFF,OTHER GOOD (SPECIFY),AFFORESRATION,2005,ALMOST ALL
31110462,WORSE OFF,drought,,2009,ALMOST ALL
31110462,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CLEAN WATER,2005,ALMOST ALL
31110462,BETTER OFF,OTHER GOOD (SPECIFY),FREE DISTRIBUTION OF LIVESTOCK (GOA,2009,1/4
31120097,WORSE OFF,drought,,2009,1/4
31120097,WORSE OFF,flood,,2007,1/4
31120097,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
31120218,WORSE OFF,drought,,2007,1/4
31120218,WORSE OFF,flood,,2008,1/4
31201007,WORSE OFF,drought,,2009,ALMOST ALL
31201007,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/4
31201007,BETTER OFF,NEW SCHOOL,,2008,ALMOST ALL
31201007,BETTER OFF,NEW SCHOOL,,2008,ALMOST ALL
31201058,WORSE OFF,drought,,2009,ALMOST ALL
31201058,WORSE OFF,flood,,2008,3/4
31201058,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/2
31201058,BETTER OFF,NEW SCHOOL,,2008,ALMOST ALL
31201104,WORSE OFF,drought,,2009,ALMOST ALL
31201104,WORSE OFF,flood,,2006,ALMOST ALL
31201104,BETTER OFF,OTHER GOOD (SPECIFY),FOOD AGRICULTURAL ORGANISATION (SUP,2007,ALMOST ALL
31201104,BETTER OFF,OTHER GOOD (SPECIFY),FOOD IMPROVEMENT DIVERSIFICATION PR,2007,1/4
31201106,WORSE OFF,drought,,2009,ALMOST ALL
31201106,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/2
31201106,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/2
31201106,BETTER OFF,OTHER GOOD (SPECIFY),FREE FOOD (WORLD FOOD PROGRAMME),2009,1/4
31201106,BETTER OFF,OTHER GOOD (SPECIFY),FREE SEEDS,2007,1/4
31201106,BETTER OFF,OTHER GOOD (SPECIFY),BOREHOLE (CADECOM),2008,1/4
31201106,BETTER OFF,OTHER GOOD (SPECIFY),MBUZI AND PIGS FOR REARING TO BE OF,2008,1/4
31201197,WORSE OFF,drought,,2010,ALMOST ALL
31201230,WORSE OFF,drought,,2006,ALMOST ALL
31201230,WORSE OFF,OTHER GOOD (SPECIFY),POOR CROP SALES (COTTON),2008,ALMOST ALL
31201230,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2007,3/4
31201234,WORSE OFF,drought,,2006,ALMOST ALL
31201234,BETTER OFF,OTHER BAD (SPECIFY),TRANSPORT AVAILABALITY (FOR GOODS),2009,1/2
31201250,WORSE OFF,DEVELOPMENT PROJECT,,2009,3/4
31201250,WORSE OFF,DEVELOPMENT PROJECT,,2009,3/4
31201250,BETTER OFF,OTHER GOOD (SPECIFY),LACK OF MEDICINE IN HOSPITALS,2007,1/2
31201250,BETTER OFF,OTHER GOOD (SPECIFY),LACK OF SCHOOL BLOCKS,2009,1/2
31201350,WORSE OFF,drought,,2009,ALMOST ALL
31201350,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
31201350,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
31201350,BETTER OFF,OTHER GOOD (SPECIFY),FOOD HAND OUT BY CONCERN UNIVERSAL,2006,3/4
31201350,BETTER OFF,OTHER GOOD (SPECIFY),REPAIR TO BOREHOLE,2010,ALMOST ALL
31201516,WORSE OFF,drought,,2009,ALMOST ALL
31201516,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2005,1/2
31201516,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31201516,BETTER OFF,NEW SCHOOL,,2006,ALMOST ALL
31201726,BETTER OFF,drought,,2010,ALMOST ALL
31201726,WORSE OFF,SHARP CHANGE IN PRICES,,2006,1/2
31201726,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
31201726,WORSE OFF,OTHER GOOD (SPECIFY),FERTILIZER COUPONS (ONLY FEW PERSON,2009,1/4
31201726,WORSE OFF,OTHER GOOD (SPECIFY),BOREHOLES,2005,1/4
31201747,WORSE OFF,drought,,2009,3/4
31201747,WORSE OFF,SHARP CHANGE IN PRICES,,2008,3/4
31201765,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
31201765,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
31204138,BETTER OFF,NEW SCHOOL,,2007,ALMOST ALL
31204138,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2006,1/2
31204138,WORSE OFF,OTHER GOOD (SPECIFY),CHIEFTAINSHIP QUARELLS,2010,ALMOST ALL
31204138,WORSE OFF,OTHER GOOD (SPECIFY),WILD LIFE HAZARDS (ELEPHANT),2010,3/4
31204184,WORSE OFF,drought,,2007,ALMOST ALL
31204184,BETTER OFF,OTHER GOOD (SPECIFY),SELF HELP (DISTRIBUTION OF GOATS AN,2007,1/4
31204184,BETTER OFF,OTHER GOOD (SPECIFY),CASH TRANSFER,2007,1/4
31204209,WORSE OFF,drought,,2009,ALMOST ALL
31204209,BETTER OFF,HUMAN EPIDEMIC DISEASE,,2008,ALMOST ALL
31204209,BETTER OFF,SHARP CHANGE IN PRICES,,2009,1/2
31204267,WORSE OFF,flood,,2009,ALMOST ALL
31204267,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
31204267,BETTER OFF,LOSS OF KEY SOCIAL SERVICE (S),,2006,1/4
31204267,WORSE OFF,OTHER GOOD (SPECIFY),DAMAGE OF CROPS BY WILD ANIMALS,2008,ALMOST ALL
31204390,BETTER OFF,NEW SCHOOL,,2005,ALMOST ALL
31204390,WORSE OFF,OTHER GOOD (SPECIFY),DRINKING WATER PROBLEM,2010,ALMOST ALL
31204410,WORSE OFF,drought,,2008,1/4
31204410,WORSE OFF,drought,,2009,1/4
31204410,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
31204410,BETTER OFF,OTHER GOOD (SPECIFY),NEW MARKET,2009,ALMOST ALL
31204489,WORSE OFF,drought,,2009,ALMOST ALL
31204489,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/4
31204489,BETTER OFF,DEVELOPMENT PROJECT,,2009,1/4
31204532,WORSE OFF,flood,,2007,1/4
31204532,WORSE OFF,OTHER GOOD (SPECIFY),ELEPHANT TERROR CROP DAMAGE,2009,ALMOST ALL
31204618,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31204618,WORSE OFF,OTHER GOOD (SPECIFY),WATER FOR DRINKING PROBLEM,2009,1/2
31220487,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
31220487,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31220487,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31220487,BETTER OFF,DEVELOPMENT PROJECT,,2007,1/4
31220637,WORSE OFF,drought,,2010,1/2
31220637,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
31220637,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2009,ALMOST NONE
31301246,WORSE OFF,drought,,2009,ALMOST ALL
31301246,BETTER OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
31301246,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
31301304,WORSE OFF,drought,,2008,ALMOST ALL
31301304,WORSE OFF,flood,,2007,3/4
31301304,WORSE OFF,OTHER BAD (SPECIFY),HEAVY STORM,2009,3/4
31301304,BETTER OFF,OTHER GOOD (SPECIFY),AVAILABILITY OF INPUTS,2007,1/2
31301385,WORSE OFF,drought,,2008,ALMOST NONE
31301385,WORSE OFF,drought,,2009,ALMOST ALL
31301560,WORSE OFF,drought,,2009,ALMOST ALL
31301560,BETTER OFF,DEVELOPMENT PROJECT,,2010,1/2
31301560,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
31301560,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2008,1/4
31301671,WORSE OFF,drought,,2009,ALMOST ALL
31301671,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,ALMOST NONE
31301671,BETTER OFF,DEVELOPMENT PROJECT,,2006,1/4
31301683,BETTER OFF,drought,,2007,3/4
31301683,WORSE OFF,drought,,2007,3/4
31301683,WORSE OFF,drought,,2009,3/4
31302162,WORSE OFF,flood,,2009,ALMOST NONE
31302162,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,ALMOST NONE
31302162,BETTER OFF,ON-GRID ELECTRICITY,,2005,1/4
31302415,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/2
31302415,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/2
31302415,BETTER OFF,DEVELOPMENT PROJECT,,1992,ALMOST ALL
31302415,BETTER OFF,NEW SCHOOL,,1988,ALMOST ALL
31302578,WORSE OFF,drought,,2009,ALMOST ALL
31302578,WORSE OFF,flood,,2008,1/2
31302651,WORSE OFF,drought,,2009,ALMOST NONE
31302651,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2006,3/4
31302651,BETTER OFF,DEVELOPMENT PROJECT,,2007,ALMOST NONE
31302651,BETTER OFF,OTHER GOOD (SPECIFY),OTHER GOOD (CBO),2007,ALMOST NONE
31302761,WORSE OFF,drought,,2009,ALMOST ALL
31302761,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
31303067,WORSE OFF,drought,,2009,ALMOST ALL
31303067,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/2
31303067,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
31303067,BETTER OFF,NEW HEALTH FACILITY,,2009,ALMOST ALL
31303067,BETTER OFF,NEW SCHOOL,,2008,ALMOST NONE
31303067,BETTER OFF,NEW SCHOOL,,2006,1/2
31303263,WORSE OFF,drought,,2009,ALMOST ALL
31303263,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,ALMOST NONE
31303263,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST NONE
31303327,WORSE OFF,drought,,2009,ALMOST ALL
31303327,WORSE OFF,LIVESTOCK DISEASE,,2008,1/2
31303467,WORSE OFF,drought,,2009,ALMOST ALL
31303467,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/4
31303467,BETTER OFF,DEVELOPMENT PROJECT,,2009,1/2
31303567,WORSE OFF,drought,,2009,ALMOST ALL
31303585,WORSE OFF,drought,,2009,ALMOST ALL
31303610,WORSE OFF,drought,,2009,ALMOST ALL
31303610,WORSE OFF,SHARP CHANGE IN PRICES,,2008,1/2
31303610,BETTER OFF,DEVELOPMENT PROJECT,,2008,1/4
31303610,BETTER OFF,OTHER GOOD (SPECIFY),SECURITY,2007,ALMOST ALL
31303610,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2007,1/2
31303655,WORSE OFF,drought,,2009,3/4
31303655,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,ALMOST NONE
31303655,BETTER OFF,NEW SCHOOL,,2008,3/4
31303757,WORSE OFF,drought,,2009,ALMOST ALL
31303757,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/2
31306166,WORSE OFF,drought,,2009,ALMOST ALL
31306166,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/4
31306274,WORSE OFF,drought,,2009,3/4
31306274,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,ALMOST NONE
31306274,BETTER OFF,OTHER GOOD (SPECIFY),"OTHER GOOD (ADRA,CBO & CIDIK)",2008,3/4
31306500,WORSE OFF,drought,,2009,ALMOST ALL
31306719,WORSE OFF,drought,,2009,ALMOST ALL
31306719,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,ALMOST NONE
31306719,BETTER OFF,NEW SCHOOL,,2005,3/4
31306719,BETTER OFF,ON-GRID ELECTRICITY,,2009,ALMOST NONE
31431714,WORSE OFF,drought,,2008,ALMOST ALL
31431714,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31431714,BETTER OFF,NEW ROAD,,2009,ALMOST ALL
31432279,WORSE OFF,flood,,2010,ALMOST ALL
31432279,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,ALMOST ALL
31432279,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31432279,BETTER OFF,IMPROVED TRANSPORTATION,,2010,ALMOST ALL
31432523,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
31432523,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31432523,WORSE OFF,MASSIVE JOB LAY-OFFS,,2007,ALMOST ALL
31432523,BETTER OFF,NEW HEALTH FACILITY,,2007,ALMOST ALL
31432523,BETTER OFF,NEW ROAD,,2006,ALMOST ALL
31432523,BETTER OFF,OTHER GOOD (SPECIFY),NEW TEACHERS HOUSE,2007,ALMOST ALL
31432676,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
31432676,WORSE OFF,SHARP CHANGE IN PRICES,,2008,1/4
31432676,BETTER OFF,NEW EMPLOYMENT OPPORTUNITIES,,2009,1/4
31434099,WORSE OFF,drought,,2009,ALMOST ALL
31434099,WORSE OFF,CROP DISEASE/PESTS,,2009,1/4
31434099,WORSE OFF,LIVESTOCK DISEASE,,2008,1/2
31434099,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
31434099,BETTER OFF,NEW HEALTH FACILITY,,2006,ALMOST ALL
31434099,BETTER OFF,NEW ROAD,,2008,ALMOST ALL
31434099,BETTER OFF,NEW SCHOOL,,2008,ALMOST ALL
31435120,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
31435120,WORSE OFF,MASSIVE JOB LAY-OFFS,,2008,ALMOST ALL
31435120,BETTER OFF,NEW SCHOOL,,2005,ALMOST ALL
31435149,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
31435149,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
31435149,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31435149,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
31435423,WORSE OFF,flood,,2009,1/2
31435423,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
31435423,BETTER OFF,IMPROVED TRANSPORTATION,,2008,ALMOST ALL
31435753,WORSE OFF,CROP DISEASE/PESTS,,2009,3/4
31435753,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31436063,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
31436063,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
31436063,WORSE OFF,MASSIVE JOB LAY-OFFS,,2008,3/4
31436063,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF MEDICINE AT THEIR CENTR,2009,ALMOST ALL
31436063,BETTER OFF,DEVELOPMENT PROJECT,,2007,ALMOST ALL
31436695,WORSE OFF,drought,,2009,1/2
31436695,WORSE OFF,LIVESTOCK DISEASE,,2008,1/4
31436695,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/4
31436695,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31436695,BETTER OFF,marep,,2008,1/4
31438563,WORSE OFF,drought,,2008,ALMOST ALL
31438563,WORSE OFF,LIVESTOCK DISEASE,,2009,3/4
31438563,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2006,1/4
31438622,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
31438622,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,ALMOST ALL
31438622,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
31438622,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
31438622,BETTER OFF,IMPROVED TRANSPORTATION,,2010,ALMOST ALL
31438689,WORSE OFF,drought,,2008,ALMOST ALL
31438689,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,ALMOST ALL
31438689,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
31438689,BETTER OFF,DEVELOPMENT PROJECT,,2007,3/4
31438689,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
31438690,WORSE OFF,drought,,2007,ALMOST ALL
31438690,WORSE OFF,flood,,2009,ALMOST ALL
31438690,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
31438690,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
31439102,WORSE OFF,drought,,2009,ALMOST ALL
31439102,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31439102,WORSE OFF,MASSIVE JOB LAY-OFFS,,2008,3/4
31440002,WORSE OFF,drought,,2005,ALMOST ALL
31440002,WORSE OFF,LIVESTOCK DISEASE,,2009,3/4
31440002,WORSE OFF,SHARP CHANGE IN PRICES,,2006,ALMOST ALL
31440152,WORSE OFF,drought,,2010,3/4
31440152,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
31440152,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
31441389,WORSE OFF,drought,,2008,3/4
31441389,BETTER OFF,flood,,,
31441389,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,3/4
31441389,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
31441389,WORSE OFF,OTHER BAD (SPECIFY),EMPLOYMENT SCARCE,2006,ALMOST ALL
31441389,BETTER OFF,OTHER GOOD (SPECIFY),ROAD MAINTAINANCE,2009,3/4
31442200,WORSE OFF,drought,,2007,ALMOST ALL
31442200,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
31442200,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31442200,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
31442200,BETTER OFF,NEW ROAD,,2009,3/4
31442200,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
31442394,WORSE OFF,SHARP CHANGE IN PRICES,,2005,ALMOST ALL
31442394,WORSE OFF,MASSIVE JOB LAY-OFFS,,2008,ALMOST ALL
31442616,WORSE OFF,LIVESTOCK DISEASE,,2010,ALMOST ALL
31442616,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31442616,WORSE OFF,OTHER BAD (SPECIFY),SHORTAGE OF CLINICS,2006,ALMOST ALL
31442616,BETTER OFF,DEVELOPMENT PROJECT,,2006,ALMOST ALL
31442616,BETTER OFF,NEW ROAD,,2009,ALMOST ALL
31442616,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
31443108,WORSE OFF,drought,,2007,3/4
31443108,WORSE OFF,LIVESTOCK DISEASE,,2008,1/4
31443108,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31443108,WORSE OFF,MASSIVE JOB LAY-OFFS,,2007,1/2
31443108,BETTER OFF,NEW ROAD,,2009,ALMOST ALL
31443108,BETTER OFF,IMPROVED TRANSPORTATION,,2009,ALMOST ALL
31443270,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
31443270,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2009,ALMOST ALL
31443270,WORSE OFF,OTHER BAD (SPECIFY),,2008,1/4
31443270,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
31443270,BETTER OFF,NEW SCHOOL,,2008,ALMOST ALL
31531161,WORSE OFF,OTHER BAD (SPECIFY),CLEAN DRINKING WATER SCARCE,2010,ALMOST ALL
31531161,WORSE OFF,OTHER BAD (SPECIFY),NO JOB MARKET,2010,3/4
31531161,WORSE OFF,OTHER BAD (SPECIFY),ACCESS TO BUSINESS CAPTAL ALMOST NO,2010,3/4
31531161,WORSE OFF,OTHER BAD (SPECIFY),FREQUENT ELECTRICITY BLACK OUT,2010,ALMOST ALL
31531161,BETTER OFF,DEVELOPMENT PROJECT,,2009,1/2
31531161,BETTER OFF,NEW SCHOOL,,2008,1/2
31531161,BETTER OFF,OTHER GOOD (SPECIFY),AGRICULTURE INPUT SUBSIDY,2005,
31531161,BETTER OFF,OTHER GOOD (SPECIFY),IMPROVED SECURITY OF PEOPLE AND PRO,2005,1/2
31531303,WORSE OFF,OTHER BAD (SPECIFY),SCHOOL LEAVERS GOT NO ACCESS TO JOB,2005,ALMOST ALL
31531303,WORSE OFF,OTHER BAD (SPECIFY),CAPITAL START UP (BUSSIESS CAPITAL,2005,3/4
31531303,WORSE OFF,OTHER BAD (SPECIFY),ELECTRICITY BLACK-OUT FREQUENT,2005,ALMOST ALL
31531303,WORSE OFF,OTHER BAD (SPECIFY),CLEAN DRINKING WATER VERY SCARCE,2006,ALMOST ALL
31531303,BETTER OFF,DEVELOPMENT PROJECT,,2009,1/2
31531303,BETTER OFF,NEW SCHOOL,,2008,1/2
31531303,BETTER OFF,OTHER GOOD (SPECIFY),AGRI INPUT SUBSIDY,2005,1/2
31531303,BETTER OFF,OTHER GOOD (SPECIFY),IMPROVED SECURITY OF PEOPLE AND PRO,2005,1/2
31532674,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/4
31532674,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2008,ALMOST ALL
31532674,WORSE OFF,OTHER BAD (SPECIFY),SPATE OF ROBERY,2006,1/2
31532674,WORSE OFF,OTHER BAD (SPECIFY),MAJORITY SCHOOL LEAVERS UNEMPLOYED,2004,ALMOST ALL
31532674,BETTER OFF,NEW ROAD,,2009,ALMOST ALL
31532674,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
31532674,BETTER OFF,OTHER GOOD (SPECIFY),AVAILABILITY OF STAPLE FOOD DUE TO,2005,ALMOST ALL
31532674,BETTER OFF,OTHER GOOD (SPECIFY),REDUCED CASES OF ROBBERY,2008,ALMOST ALL
31533095,WORSE OFF,OTHER BAD (SPECIFY),WATER (MOST TIMES BLANTYRE WATER BO,2010,ALMOST ALL
31533095,WORSE OFF,OTHER BAD (SPECIFY),ELECTRICITY (LOAD SHEDDING),2010,ALMOST ALL
31533095,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
31533095,BETTER OFF,OTHER GOOD (SPECIFY),AVAILABILITY OF STAPLE FOOD THROUGH,2010,ALMOST ALL
31533095,BETTER OFF,OTHER GOOD (SPECIFY),CONSTRUCTION OF ORPHANAGES,2008,1/4
31534553,WORSE OFF,MASSIVE JOB LAY-OFFS,,2005,3/4
31534553,WORSE OFF,OTHER BAD (SPECIFY),ELECTRICITY BLACK OUT,2007,ALMOST ALL
31534553,WORSE OFF,OTHER BAD (SPECIFY),LACK OF START UP CAPITAL LOANS,2008,1/2
31534553,WORSE OFF,OTHER BAD (SPECIFY),CLEAN AND SAFE WATER SCARCEDURING D,2008,ALMOST ALL
31534553,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
31534553,BETTER OFF,NEW SCHOOL,,2009,1/2
31534553,BETTER OFF,OTHER GOOD (SPECIFY),SECURITY OF PEOPLE AND PROPERTY-WOR,2005,ALMOST ALL
31534553,BETTER OFF,OTHER GOOD (SPECIFY),STAPLE FOOD AVAILABLE ON MARKET,2005,3/4
31535633,WORSE OFF,OTHER BAD (SPECIFY),NO FEEDER ROADS IN THIS COMMUNITY,2011,ALMOST ALL
31535633,WORSE OFF,OTHER BAD (SPECIFY),HIGH FREQUENCY OF ELECTRICITY BLACK,2011,ALMOST ALL
31535633,WORSE OFF,OTHER BAD (SPECIFY),SECURITY AND CLEAN DRINKING WATER,2011,3/4
31535633,WORSE OFF,OTHER BAD (SPECIFY),DAETHS FROM MALARIA DUE TO POOR DRA,2011,3/4
31535633,BETTER OFF,OTHER GOOD (SPECIFY),FOOD AVAILABILITY IN PRODUCE MARKET,2011,1/2
31535633,BETTER OFF,OTHER GOOD (SPECIFY),IMPROVED HUMAN AND PROPERTY SECURIT,2011,3/4
31536118,WORSE OFF,MASSIVE JOB LAY-OFFS,,2007,1/4
31536118,WORSE OFF,POWER OUTAGE(S),,2010,ALMOST ALL
31536118,BETTER OFF,NEW ROAD,,2008,ALMOST ALL
31536118,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAMME IN PRIMARY,2010,3/4
31536257,WORSE OFF,OTHER BAD (SPECIFY),ELECTRICITY BLACK OUTS,2008,ALMOST ALL
31536257,WORSE OFF,OTHER BAD (SPECIFY),SCARCITY OF CLEAN DRINKING WATER,2008,ALMOST ALL
31536257,WORSE OFF,OTHER BAD (SPECIFY),ACUTE SHORTAGE OF GOOD ACCOMODATION,2009,1/4
