case_id,visit,ea_id,hh_n09a,hh_n09b,hh_n09c,hh_n10a,hh_n10b,hh_n11,hh_n12a,hh_n12b,hh_n13a,hh_n13b,hh_n14,hh_n15a,hh_n15b,hh_n16a,hh_n16a_os,hh_n16b,hh_n16b_os,hh_n17,hh_n18,hh_n19,hh_n20a,hh_n20b,hh_n21a,hh_n21b,hh_n21c,hh_n22,hh_n23,hh_n24,hh_n24_os,hh_n25a,hh_n25b,hh_n25c,hh_n25d,hh_n25e,hh_n25f,hh_n25g,hh_n25h,hh_n25i,hh_n25j,hh_n25k,hh_n25l,hh_n25m,hh_n25n,hh_n25o,hh_n25p,hh_n25q,hh_n25r,hh_n25s,hh_n25t,hh_n25u,hh_n25v,hh_n25w,hh_n25x,hh_n25y,hh_n26a,hh_n26a_os,hh_n26b,hh_n26b_os,hh_n27,hh_n28,hh_n29a,hh_n29a_os,hh_n29b,hh_n29b_os,hh_n30a1,hh_n30a2,hh_n30a3,hh_n30a4,hh_n30b1,hh_n30b2,hh_n30b3,hh_n30b4,hh_n30c1,hh_n30c2,hh_n30c3,hh_n30c4,hh_n30d1,hh_n30d2,hh_n30d3,hh_n30d4,hh_n31a1,hh_n31a2,hh_n31a3,hh_n31a4,hh_n31b1,hh_n31b2,hh_n31b3,hh_n31b4,hh_n31c1,hh_n31c2,hh_n31c3,hh_n31c4,hh_n32,hh_n33,hh_n34,hh_n35,hh_n36,hh_n37,hh_n38,hh_n39,hh_n40,hh_n41a,hh_n41b,hh_n41c,hh_n41d,hh_n41e,hh_n41f,hh_n41g,hh_n41h
314360630343,1,31436063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314360630363,1,31436063,1,TOMATO SELLS,62,1,,1,1,,0,0,,1,1999,Proceeds from another business,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,low,low,average,average,low,low,low,low,average,average,high,high,,,,,,,,Yes,,,,,,1,24,120,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,36000,High sales,,,,,12000,19200,15000,17000,17000,0,0,0,0,0,4000
314360630402,1,31436063,1,SELLING TOMATO,62,1,,1,1,,0,,Almost none,4,1999,Own-savings from non-agriculture,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,high,high,high,average,average,average,average,low,low,high,high,high,,,,,,,,Yes,,,,,,1,6,8,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,High sales,,,,,5000,10000,5000,10000,0,2000,0,0,0,0,200
314366950007,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314366950029,1,31436695,1,GROCERY,62,2,,2,1,2,0,0,,11,2009,Loan from money lender,,Other (specify),HER  SALARY,Home (outside residence),Yes,ESCOM/Grid,Final consumers,,No,No,No,No,No,,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,low,high,low,low,average,,,,,,,,,,,,,Lack of cash,,Seasonal work,,Yes,,,,,,2,24,6,5,,,,,,,,,,,,,0,,,,,,,,,,,,4000,Average sales,,,3000,6000,,,1500,35000,0,1200,0,0,0,0,0
314366950029,1,31436695,2,TAX,71,1,,2,1,2,0,0,,11,2008,Own-savings from non-agriculture,,,,Other fixed place,No,,Large established businesses/institutions,,Yes,Yes,Yes,Yes,No,,,average,average,average,low,low,low,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,high,low,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,,,,,,,,,,,,,Bad weather,,,,No,Yes,,,,,0,0,0,0,0,0,0,0,,,,,,,,,1,24,12,9000,,,,,,,,,30000,Low sales,12000,20000,,,,,5000,0,0,0,300000,0,0,0,0
314366950029,1,31436695,3,SAUSAGE MAKING,31,2,,2,1,2,0,0,,6,2009,Other (specify),HER OWN SALARY,,,Home (outside residence),,,Final consumers,,No,No,No,No,No,,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,low,low,average,average,average,high,high,low,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,,,,,,,,,,,,,Not profitable,,Own-Illness/Need to care for household members,,No,Yes,,,,,2,12,3,8,,,,,,,,,,,,,0,,,,0,,,,0,,,,1600,Low sales,2000,4000,,,,,1500,10000,0,1000,,,,,
314366950052,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314366950075,1,31436695,1,ELECTRONIC REPAIR,95,1,,1,1,,0,0,,5,1999,Inherited,,,,Home (outside residence),,,Final consumers,,No,No,No,No,No,,,low,average,average,average,average,average,average,average,high,high,low,low,low,,,,,,,,,,,,,,,,,Yes,,,,,,1,21,168,1,,,,,5,7,28,1,,,,,0,,,,0,,,,0,,,,7000,Low sales,10000,15000,,,,,5000,0,0,500,0,1500,0,0,0
314366950079,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314366950086,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314366950093,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314366950106,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314366950118,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314366950125,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314366950166,1,31436695,1,SELLER OF VARIOUS ITEMS,62,1,,1,1,,0,0,Almost all,1,2004,Own-savings from non-agriculture,,,,Traditional market place,No,,Final consumers,,No,No,No,No,No,,,high,high,high,high,average,average,average,average,average,average,average,low,low,,,,,,,,,,,,,,,,,Yes,,,,,,1,28,,1,,,,,,,,,,,,,0,,,,0,,,,0,,,,10000,Low sales,20000,25000,,,,,3700,0,0,2800,0,0,0,0,3500
314366950176,1,31436695,1,HIRES PEOPLES GOODS,71,1,,1,1,,0,0,,6,2007,Own-savings from non-agriculture,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,average,average,average,average,average,average,average,average,average,average,average,average,NONE:NOT IN OPERATION,,,,,,,,,,,,,Lack of cash,,,,No,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,8,8000,,,,,,,,,28000,Average sales,,,0,0,,,0,25000,0,0,10000,0,0,0,0
314366950178,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314366950182,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314366950212,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314366950221,1,31436695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630001,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630011,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630017,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630038,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630040,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630047,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630059,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630062,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630073,1,31438563,1,TEA ROOM,63,1,2,2,1,2,0,0,,12,2008,Own-savings from agriculture,,,,Roadside,,,Final consumers,,No,No,Yes,Yes,No,,,,average,average,average,low,low,low,average,average,high,high,average,average,,,,,,,,,,,,,,,,,Yes,,,,,,1,7,7,12,2,5,2,4,,,,,,,,,0,,,,0,,,,0,,,,11200,Average sales,,,1000,15000,,,6000,2000,,300,,,900,,
314385630077,1,31438563,1,TAX DRIVER,71,1,2,1,1,2,0,0,,11,2009,Savings club,,Loan from family/friends,,Commercial area shop,No,,Final consumers,Other small businesses,No,No,Yes,Yes,No,,,,,,,,,,,low,high,average,average,average,,,,,,,,,,,,,,,,,Yes,,,,,,1,5,5,5,,,,,,,,,,,,,1,31,8,10000,,,,,,,,,80000,Average sales,,,80000,100000,,,45000,10000,,,25000,,,,
314385630081,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630082,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630088,1,31438563,1,BUN SELLER,62,1,,1,1,,0,0,,8,2009,Gift from family/friends,,,,Mobile,,,Final consumers,,No,No,No,No,No,,,,,,,,average,low,low,average,high,low,low,low,low,,,,,,,,,,,,Lack of cash,,,,Yes,,,,,,1,30,60,1,,,,,,,,,,,,,0,,,,,,,,,,,,600,Low sales,400,600,,,,,100,300,300,0,0,0,0,0,0
314385630147,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630152,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314385630154,1,31438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386220009,1,31438622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386220018,1,31438622,1,TOMATOE,62,1,,1,1,,0,0,,4,2007,Own-savings from agriculture,,,,Traditional market place,,,Final consumers,,No,No,Yes,No,No,,,,,,,,,,,,,,high,average,average,average,average,low,low,low,low,high,high,high,,,,,,,Yes,,,,,,1,6,72,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,High sales,,,,,6000,10000,5000,10000,0,1800,0,0,0,0,0
314386220018,1,31438622,2,KAUNJIKA,62,2,,2,2,,0,0,,1,2010,Sale of assets owned,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,low,low,low,average,average,average,average,high,high,high,high,low,,,,,,,Yes,,,,,,2,5,55,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,17000,Low sales,20000,50000,,,,,3000,14000,2000,0,0,0,0,0,0
314386220031,1,31438622,1,TAILOR,32,1,,2,1,,0,0,,10,2008,Non-agricultural credit from bank or other institution,,,,Commercial area shop,No,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,high,high,average,average,average,average,average,average,average,average,low,low,,,,,,,Yes,,,,,,1,6,8,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,10000,Low sales,15000,20000,,,,,5500,3000,0,0,0,0,0,0,0
314386220044,1,31438622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386220057,1,31438622,1,SELLING ASSORTED THINGS,62,2,,2,2,,0,0,,11,2000,Own-savings from agriculture,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,low,low,low,average,average,average,low,low,average,average,high,high,,,,,,,Yes,,,,,,2,6,12,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,8700,High sales,,,,,4300,9000,2200,3000,0,300,0,0,0,0,50
314386220083,1,31438622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386220096,1,31438622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386220109,1,31438622,1,VEGETABLE SELLER,62,1,,1,1,,0,0,,6,2010,Loan from family/friends,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,,,,,low,high,high,low,low,average,average,low,,,,,,,Yes,,,,,,1,24,192,8,,,,,,,,,,,,,0,,,,0,,,,0,,,,4800,Low sales,3000,5000,,,,,2400,1400,0,0,0,0,0,0,0
314386220122,1,31438622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386220148,1,31438622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386220161,1,31438622,1,TIN SMITH,38,1,,2,1,,0,0,,6,2006,Gift from family/friends,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,average,average,average,high,high,high,high,low,low,low,low,average,,,,,,,Yes,,,,,,1,6,60,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,6000,Average sales,,,4000,8000,,,2300,1500,2500,0,0,0,0,0,0
314386220173,1,31438622,1,TIRE FITTER,95,1,,2,1,,0,0,,4,2004,Own-savings from non-agriculture,,,,Roadside,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,average,high,high,low,low,low,low,low,low,average,average,average,,,,,,,Yes,,,,,,1,6,8,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,Average sales,,,10000,30000,,,9000,5000,5000,1000,0,0,0,0,0
314386220186,1,31438622,1,SELLING KAUNJIKA,62,2,,2,2,,0,0,,2,2004,Gift from family/friends,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,low,low,high,high,high,low,average,average,average,high,high,average,,,,,,,Yes,,,,,,2,6,48,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,70000,Average sales,,,50000,100000,,,1000,50000,17000,2000,0,0,0,0,0
314386220186,1,31438622,2,SELLING KAUNJIKA,62,1,,2,1,,0,0,,4,1996,Own-savings from non-agriculture,,,,Mobile,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,low,low,high,high,high,low,average,average,average,high,high,average,,,,,,,Yes,,,,,,1,6,48,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,60000,Average sales,,,55000,170000,,,15000,45000,0,5000,0,0,0,0,0
314386220186,1,31438622,3,SELLING MAIZE,62,12,,2,12,,0,0,,2,2004,Gift from family/friends,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,low,low,high,high,high,low,average,average,average,high,high,average,,,,,,,Yes,,,,,,12,6,48,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,3000,Average sales,,,20000,50000,,,3000,17000,8000,2000,0,0,0,0,0
314386220212,1,31438622,1,MAIZE SELLER (FRESH),62,1,,2,1,,0,0,,8,2004,Gift from family/friends,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,average,high,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,low,,,Seasonal work,,,,Yes,,,,,,1,6,30,3,,,,,,,,,,,,,0,,,,0,,,,0,,,,36000,Low sales,30000,43200,,,,,14400,21600,0,0,0,0,0,0,0
314386220238,1,31438622,1,MPUNGA SELLER,62,2,,1,1,2,0,0,,12,2005,Own-savings from non-agriculture,,,,Home (outside residence),,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,low,low,high,high,high,high,average,average,average,average,low,low,,,,,,,Yes,,,,,,2,6,40,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,22000,Low sales,28000,31000,,,,,9000,13000,0,1000,0,0,0,0,0
314386220264,1,31438622,1,TYRE FITTER,95,1,,2,1,,0,0,,7,2009,Sale of assets owned,,,,Roadside,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,,low,low,low,low,average,average,average,high,high,high,high,high,,,,,,,Yes,,,,,,1,7,156,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,High sales,,,,,7000,9000,6000,1200,0,0,0,0,0,0,0
314386890002,1,31438689,1,SELLING CHIBUKU BEER,62,1,,1,1,,0,0,,4,1985,Gift from family/friends,,,,Other fixed place,Yes,ESCOM/Grid,Final consumers,,No,No,No,Yes,No,,,,,,,,,average,average,average,high,low,low,high,average,high,high,average,average,,,,,,,,,,,,Yes,,,,,,1,26,48,1,,,,,,,,,,,,,0,,,,0,,,,0,,,,28000,Average sales,,,10000,20000,,,13000,15000,15000,0,0,0,0,0,0
314386890039,1,31438689,1,SELLING CASSAVA,62,1,,1,1,,0,0,,10,2000,Loan from family/friends,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,low,low,low,low,low,high,high,average,average,average,average,high,,,,,,,,,,,,,Yes,,,,,,1,24,192,1,,,,,,,,,,,,,0,,,,0,,,,0,,,,18000,High sales,,,,,8000,13000,6000,11000,11000,1000,0,0,0,0,0
314386890076,1,31438689,1,TREES POLE SALER,62,1,,1,1,,0,0,,5,1998,Own-savings from non-agriculture,,,,Home (outside residence),,,Final consumers,,No,No,No,No,Yes,Forest/wild park reserve,,,,,,,high,high,high,average,average,average,average,average,average,average,low,low,,,,,,,,,,,,,Yes,,,,,,1,6,12,7,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,Low sales,3000,10000,,,,,750,5500,5500,0,0,0,0,0,0
314386890113,1,31438689,1,SELLING MANDASI,31,1,,1,1,,0,0,,2,2009,Own-savings from non-agriculture,,,,Roadside,,,Final consumers,,No,No,No,No,No,,,,,,,,low,low,low,average,average,average,average,average,high,high,high,high,,,,,,,,,,,,,Yes,,,,,,1,22,22,1,,,,,,,,,,,,,0,,,,0,,,,0,,,,3000,High sales,,,,,600,1400,1500,1500,0,0,0,0,0,0,0
314386890151,1,31438689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386890225,1,31438689,1,BEER BREWING,31,2,,2,2,,0,,,8,2005,Gift from family/friends,,,,Home (inside residence),,,Final consumers,,No,No,No,No,No,,,,,,,,low,low,low,low,high,average,average,average,average,high,high,high,,,,,,,,,,,,,Yes,,,,,,2,22,154,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,6000,High sales,,,,,4000,6000,1080,3400,700,0,0,0,0,0,600
314386890263,1,31438689,1,SECOND HAND CLOTH SELLER,62,1,,1,1,,0,0,,9,2006,Own-savings from non-agriculture,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,average,average,average,high,high,low,low,low,low,average,average,average,,,,,,,,,,,,,Yes,,,,,,1,24,8,1,3,4,8,1,,,,,,,,,0,,,,0,,,,0,,,,12000,Average sales,,,5000,30000,,,9000,15000,15000,0,0,0,0,0,0
314386890300,1,31438689,1,SELLING KACHASU,31,2,,2,2,,0,0,,11,2009,Gift from family/friends,,,,Home (outside residence),,,Final consumers,,No,No,No,No,No,,,,,,,,high,high,high,high,high,average,average,low,low,low,low,low,,,,,,,,,,,,,Yes,,,,,,2,10,20,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,3050,Low sales,2000,5070,,,,,1075,4100,4100,0,0,0,0,0,0
314386890337,1,31438689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386890412,1,31438689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386890449,1,31438689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386890486,1,31438689,1,SELLING FIREWOOD,62,1,,1,1,,0,0,,1,2009,Own-savings from agriculture,,,,Home (outside residence),,,Final consumers,,No,No,No,No,Yes,Purchased from someone else,,,,,,,,average,average,average,low,low,low,low,high,high,high,average,,,,,,,,,,,,,Yes,,,,,,1,7,3,8,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,Average sales,,,500,900,,,400,600,600,0,0,0,0,0,0
314386890524,1,31438689,1,SELLING CHARCOAL,62,1,,1,1,,0,0,,11,2009,Own-savings from non-agriculture,,,,Traditional market place,,,Traders,Final consumers,No,No,No,No,Yes,Forest/wild park reserve,,,,,,,average,average,average,low,low,low,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,high,high,high,,,,,,,,,Own-Illness/Need to care for household members,,,,Yes,,,,,,1,30,40,9,,,,,,,,,,,,,0,,,,0,,,,0,,,,75000,High sales,,,,,50000,70000,25000,40000,40000,500,0,0,0,0,0
314386890598,1,31438689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386890635,1,31438689,1,KAUNJIKA,62,1,,1,1,,0,0,,7,2008,Inherited,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,,average,low,low,low,low,low,low,high,high,high,high,high,,,,,,,,,,,,Yes,,,,,,1,26,130,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,32000,High sales,,,,,17000,20000,12000,20000,20000,300,0,0,0,0,100
314386890673,1,31438689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386900029,2,31438690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386900045,2,31438690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386900061,2,31438690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386900077,2,31438690,1,SELLING FIREWOOD,62,1,,1,1,,0,0,,1,2003,Proceeds from another business,,,,Traditional market place,,,Final consumers,,No,No,No,No,Yes,Forest/wild park reserve,,,,,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,high,high,average,low,low,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,,,,,,,,,Other (Specify),,,,No,Yes,,,,,1,15,45,5,,,,,,,,,,,,,0,,,,0,,,,0,,,,6750,Low sales,6000,9000,,,,,5350,1400,1400,0,0,0,0,0,0
314386900109,2,31438690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314386900125,2,31438690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
